[07:30:12] 캐시 로드: 0개 완료 항목
[07:30:12] ==============================================================
[07:30:12]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:30:12]   precision: 5 → 7 | 세분화 임계: 400건
[07:30:12]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260922
[07:30:12] ==============================================================
[07:30:12] 지오해시 타일: 16891개 (precision=5)
[07:30:12] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:30:20]   읍면동 18401개 확인
[07:30:46]   100/18401동 | 1,952건 | 34s
[08:08:00]   6000/18401동 | 109,265건 | 2268s
[08:08:02]   6100/18401동 | 109,266건 | 2270s
[08:08:05]   6200/18401동 | 109,279건 | 2273s
[08:08:09]   6300/18401동 | 109,279건 | 2276s
[08:10:52]   6400/18401동 | 111,953건 | 2439s
[08:11:00]   6500/18401동 | 111,953건 | 2448s
[08:11:06]   6600/18401동 | 112,138건 | 2454s
[08:11:16]   6700/18401동 | 112,228건 | 2463s
[08:11:22]   6800/18401동 | 112,449건 | 2469s
[08:11:30]   6900/18401동 | 112,449건 | 2477s
[08:11:35]   7000/18401동 | 112,456건 | 2482s
[08:11:38]   7100/18401동 | 112,484건 | 2485s
[08:11:40]   7200/18401동 | 112,484건 | 2488s
[08:11:42]   7300/18401동 | 112,489건 | 2490s
[08:11:45]   7400/18401동 | 112,489건 | 2493s
[08:11:48]   7500/18401동 | 112,495건 | 2496s
[08:11:53]   7600/18401동 | 112,560건 | 2500s
[08:12:01]   7700/18401동 | 112,562건 | 2508s
[08:12:03]   7800/18401동 | 112,562건 | 2511s
[08:12:07]   7900/18401동 | 112,562건 | 2514s
[08:12:10]   8000/18401동 | 112,562건 | 2517s
[08:12:24]   8100/18401동 | 112,779건 | 2532s
[08:12:28]   8200/18401동 | 112,846건 | 2536s
[08:12:34]   8300/18401동 | 113,100건 | 2542s
[08:12:45]   8400/18401동 | 113,164건 | 2553s
[08:12:48]   8500/18401동 | 113,167건 | 2556s
[08:12:59]   8600/18401동 | 113,622건 | 2566s
[08:13:02]   8700/18401동 | 113,622건 | 2570s
[08:13:05]   8800/18401동 | 113,623건 | 2573s
[08:13:08]   8900/18401동 | 113,623건 | 2575s
[08:13:11]   9000/18401동 | 113,623건 | 2579s
[08:13:15]   9100/18401동 | 113,623건 | 2583s
[08:13:18]   9200/18401동 | 113,626건 | 2586s
[08:13:20]   9300/18401동 | 113,626건 | 2588s
[08:13:24]   9400/18401동 | 113,727건 | 2592s
[08:13:27]   9500/18401동 | 113,727건 | 2595s
[08:13:32]   9600/18401동 | 113,728건 | 2599s
[08:13:34]   9700/18401동 | 113,728건 | 2602s
[08:13:37]   9800/18401동 | 113,728건 | 2605s
[08:13:40]   9900/18401동 | 113,730건 | 2608s
[08:13:43]   10000/18401동 | 113,733건 | 2611s
[08:13:46]   10100/18401동 | 113,733건 | 2614s
[08:13:49]   10200/18401동 | 113,734건 | 2617s
[08:13:52]   10300/18401동 | 113,735건 | 2620s
[08:13:57]   10400/18401동 | 113,775건 | 2625s
[08:14:00]   10500/18401동 | 113,775건 | 2628s
[08:14:03]   10600/18401동 | 113,775건 | 2631s
[08:14:12]   10700/18401동 | 113,897건 | 2640s
[08:14:18]   10800/18401동 | 113,898건 | 2645s
[08:14:21]   10900/18401동 | 113,898건 | 2649s
[08:14:24]   11000/18401동 | 113,898건 | 2651s
[08:14:27]   11100/18401동 | 113,898건 | 2654s
[08:14:32]   11200/18401동 | 114,090건 | 2660s
[08:14:44]   11300/18401동 | 114,090건 | 2672s
[08:14:52]   11400/18401동 | 114,105건 | 2679s
[08:14:55]   11500/18401동 | 114,105건 | 2682s
[08:14:58]   11600/18401동 | 114,134건 | 2686s
[08:15:01]   11700/18401동 | 114,134건 | 2689s
[08:15:04]   11800/18401동 | 114,150건 | 2692s
[08:15:10]   11900/18401동 | 114,298건 | 2697s
[08:15:27]   12000/18401동 | 114,530건 | 2715s
[08:16:21]   12100/18401동 | 115,945건 | 2769s
[08:16:26]   12200/18401동 | 115,955건 | 2774s
[08:16:28]   12300/18401동 | 115,955건 | 2776s
[08:17:54]   12400/18401동 | 118,405건 | 2862s
[08:18:13]   12500/18401동 | 118,412건 | 2881s
[08:18:17]   12600/18401동 | 118,418건 | 2884s
[08:18:20]   12700/18401동 | 118,418건 | 2887s
[08:18:22]   12800/18401동 | 118,418건 | 2890s
[08:18:25]   12900/18401동 | 118,418건 | 2893s
[08:18:28]   13000/18401동 | 118,418건 | 2896s
[08:18:31]   13100/18401동 | 118,418건 | 2899s
[08:18:34]   13200/18401동 | 118,418건 | 2902s
[08:18:37]   13300/18401동 | 118,418건 | 2904s
[08:18:39]   13400/18401동 | 118,419건 | 2907s
[08:18:42]   13500/18401동 | 118,419건 | 2909s
[08:18:45]   13600/18401동 | 118,426건 | 2912s
[08:18:48]   13700/18401동 | 118,428건 | 2915s
[08:18:57]   13800/18401동 | 118,812건 | 2925s
[08:19:02]   13900/18401동 | 118,812건 | 2930s
[08:19:04]   14000/18401동 | 118,818건 | 2932s
[08:19:07]   14100/18401동 | 118,818건 | 2935s
[08:19:11]   14200/18401동 | 118,819건 | 2939s
[08:19:19]   14300/18401동 | 119,044건 | 2946s
[08:19:38]   14400/18401동 | 120,038건 | 2966s
[08:19:55]   14500/18401동 | 120,505건 | 2983s
[08:20:03]   14600/18401동 | 120,670건 | 2990s
[08:20:09]   14700/18401동 | 120,938건 | 2997s
[08:20:23]   14800/18401동 | 121,121건 | 3010s
[08:20:29]   14900/18401동 | 121,188건 | 3016s
[08:20:33]   15000/18401동 | 121,190건 | 3020s
[08:20:35]   15100/18401동 | 121,190건 | 3023s
[08:20:55]   15200/18401동 | 121,673건 | 3043s
[08:22:18]   15300/18401동 | 124,055건 | 3126s
[08:22:36]   15400/18401동 | 124,942건 | 3143s
[08:23:22]   15500/18401동 | 125,661건 | 3189s
[08:23:25]   15600/18401동 | 125,666건 | 3193s
[08:23:29]   15700/18401동 | 125,666건 | 3197s
[08:23:33]   15800/18401동 | 125,666건 | 3200s
[08:23:36]   15900/18401동 | 125,666건 | 3203s
[08:23:39]   16000/18401동 | 125,666건 | 3207s
[08:23:42]   16100/18401동 | 125,666건 | 3210s
[08:23:45]   16200/18401동 | 125,666건 | 3213s
[08:23:49]   16300/18401동 | 125,669건 | 3217s
[08:23:52]   16400/18401동 | 125,671건 | 3220s
[08:23:55]   16500/18401동 | 125,671건 | 3223s
[08:23:58]   16600/18401동 | 125,671건 | 3226s
[08:24:01]   16700/18401동 | 125,671건 | 3229s
[08:24:27]   16800/18401동 | 126,545건 | 3255s
[08:24:36]   16900/18401동 | 126,584건 | 3264s
[08:25:14]   17000/18401동 | 127,799건 | 3302s
[08:25:30]   17100/18401동 | 128,047건 | 3317s
[08:25:36]   17200/18401동 | 128,206건 | 3323s
[08:25:40]   17300/18401동 | 128,225건 | 3328s
[08:25:45]   17400/18401동 | 128,401건 | 3333s
[08:25:48]   17500/18401동 | 128,402건 | 3335s
[08:25:50]   17600/18401동 | 128,402건 | 3338s
[08:25:53]   17700/18401동 | 128,407건 | 3341s
[08:25:59]   17800/18401동 | 128,478건 | 3347s
[08:26:05]   17900/18401동 | 128,479건 | 3353s
[08:26:08]   18000/18401동 | 128,480건 | 3356s
[08:26:11]   18100/18401동 | 128,483건 | 3359s
[08:26:16]   18200/18401동 | 128,527건 | 3363s
[08:26:20]   18300/18401동 | 128,535건 | 3367s
[08:26:22]   18400/18401동 | 128,537건 | 3369s
[08:26:22]   18401/18401동 | 128,537건 | 3369s
[08:26:22] 💾 저장: 직방_아파트_20260922_073012.csv (128,537건)
[08:26:22] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[08:26:22]   작업: 50673개 (타일 × 유형)
[08:26:29]   100/50673 타일 | 0건 | 3376s
[08:26:33]   200/50673 타일 | 0건 | 3381s
[08:26:38]   300/50673 타일 | 0건 | 3385s
[08:26:42]   400/50673 타일 | 0건 | 3390s
[08:26:47]   500/50673 타일 | 0건 | 3394s
[08:26:51]   600/50673 타일 | 0건 | 3399s
[08:26:56]   700/50673 타일 | 1건 | 3404s
[08:27:01]   800/50673 타일 | 35건 | 3408s
[08:27:06]   900/50673 타일 | 50건 | 3413s
[08:27:10]   1000/50673 타일 | 55건 | 3418s
[08:27:15]   1100/50673 타일 | 63건 | 3423s
[08:27:20]   1200/50673 타일 | 63건 | 3428s
[08:27:24]   1300/50673 타일 | 63건 | 3432s
[08:27:29]   1400/50673 타일 | 63건 | 3436s
[08:27:33]   1500/50673 타일 | 63건 | 3441s
[08:27:38]   1600/50673 타일 | 63건 | 3445s
[08:27:42]   1700/50673 타일 | 63건 | 3450s
[08:27:47]   1800/50673 타일 | 63건 | 3455s
[08:27:52]   1900/50673 타일 | 63건 | 3459s
[08:27:56]   2000/50673 타일 | 63건 | 3464s
[08:28:01]   2100/50673 타일 | 63건 | 3469s
[08:28:06]   2200/50673 타일 | 63건 | 3474s
[08:28:11]   2300/50673 타일 | 63건 | 3479s
[08:28:15]   2400/50673 타일 | 63건 | 3483s
[08:28:20]   2500/50673 타일 | 63건 | 3488s
[08:28:25]   2600/50673 타일 | 63건 | 3492s
[08:28:29]   2700/50673 타일 | 63건 | 3497s
[08:28:34]   2800/50673 타일 | 63건 | 3501s
[08:28:38]   2900/50673 타일 | 63건 | 3506s
[08:28:43]   3000/50673 타일 | 63건 | 3511s
[08:28:48]   3100/50673 타일 | 63건 | 3515s
[08:28:52]   3200/50673 타일 | 68건 | 3520s
[08:28:56]   3300/50673 타일 | 68건 | 3524s
[08:29:01]   3400/50673 타일 | 68건 | 3528s
[08:29:06]   3500/50673 타일 | 68건 | 3534s
[08:29:10]   3600/50673 타일 | 68건 | 3538s
[08:29:15]   3700/50673 타일 | 85건 | 3543s
[08:29:20]   3800/50673 타일 | 99건 | 3548s
[08:29:24]   3900/50673 타일 | 99건 | 3552s
[08:29:29]   4000/50673 타일 | 99건 | 3556s
[08:29:33]   4100/50673 타일 | 99건 | 3561s
[08:29:38]   4200/50673 타일 | 99건 | 3565s
[08:29:42]   4300/50673 타일 | 99건 | 3570s
[08:29:47]   4400/50673 타일 | 99건 | 3574s
[08:29:51]   4500/50673 타일 | 99건 | 3579s
[08:29:56]   4600/50673 타일 | 99건 | 3583s
[08:30:00]   4700/50673 타일 | 99건 | 3588s
[08:30:06]   4800/50673 타일 | 99건 | 3594s
[08:30:11]   4900/50673 타일 | 99건 | 3598s
[08:30:15]   5000/50673 타일 | 99건 | 3603s
[08:30:20]   5100/50673 타일 | 99건 | 3607s
[08:30:24]   5200/50673 타일 | 99건 | 3612s
[08:30:29]   5300/50673 타일 | 100건 | 3616s
[08:30:33]   5400/50673 타일 | 100건 | 3621s
[08:30:38]   5500/50673 타일 | 100건 | 3626s
[08:30:43]   5600/50673 타일 | 100건 | 3630s
[08:30:47]   5700/50673 타일 | 100건 | 3635s
[08:30:52]   5800/50673 타일 | 100건 | 3639s
[08:30:56]   5900/50673 타일 | 100건 | 3644s
[08:31:01]   6000/50673 타일 | 126건 | 3649s
[08:31:07]   6100/50673 타일 | 127건 | 3655s
[08:31:12]   6200/50673 타일 | 160건 | 3660s
[08:31:17]   6300/50673 타일 | 197건 | 3665s
[08:31:21]   6400/50673 타일 | 197건 | 3669s
[08:31:26]   6500/50673 타일 | 197건 | 3674s
[08:31:31]   6600/50673 타일 | 197건 | 3678s
[08:31:35]   6700/50673 타일 | 197건 | 3683s
[08:31:40]   6800/50673 타일 | 197건 | 3687s
[08:31:44]   6900/50673 타일 | 197건 | 3692s
[08:31:49]   7000/50673 타일 | 197건 | 3697s
[08:31:54]   7100/50673 타일 | 264건 | 3702s
[08:31:58]   7200/50673 타일 | 264건 | 3706s
[08:32:05]   7300/50673 타일 | 291건 | 3712s
[08:32:10]   7400/50673 타일 | 319건 | 3718s
[08:32:15]   7500/50673 타일 | 319건 | 3722s
[08:32:20]   7600/50673 타일 | 338건 | 3727s
[08:32:24]   7700/50673 타일 | 341건 | 3732s
[08:32:29]   7800/50673 타일 | 341건 | 3736s
[08:32:32]     🔍 세분화: 원룸/wy6he → 436건 (p5→6)
[08:32:34]   7900/50673 타일 | 353건 | 3742s
[08:32:40]   8000/50673 타일 | 389건 | 3748s
[08:32:45]   8100/50673 타일 | 390건 | 3753s
[08:32:50]   8200/50673 타일 | 403건 | 3758s
[08:32:53]     🔍 세분화: 원룸/wy6wc → 446건 (p5→6)
[08:32:53]     🔍 세분화: 원룸/wy6wd → 671건 (p5→6)
[08:32:53]     🔍 세분화: 원룸/wy6wf → 1004건 (p5→6)
[08:32:54]     🔍 세분화: 원룸/wy6ws → 436건 (p5→6)
[08:32:59]   8300/50673 타일 | 422건 | 3767s
[08:33:08]   8400/50673 타일 | 440건 | 3776s
[08:33:13]   8500/50673 타일 | 470건 | 3781s
[08:33:18]   8600/50673 타일 | 477건 | 3786s
[08:33:21]     🔍 세분화: 원룸/wy78k → 411건 (p5→6)
[08:33:21]     🔍 세분화: 원룸/wy78r → 450건 (p5→6)
[08:33:26]   8700/50673 타일 | 533건 | 3794s
[08:33:34]   8800/50673 타일 | 610건 | 3801s
[08:33:40]   8900/50673 타일 | 675건 | 3807s
[08:33:44]     🔍 세분화: 원룸/wy7kn → 468건 (p5→6)
[08:33:45]     🔍 세분화: 원룸/wy7m2 → 589건 (p5→6)
[08:33:47]   9000/50673 타일 | 786건 | 3815s
[08:33:53]   9100/50673 타일 | 789건 | 3821s
[08:33:59]   9200/50673 타일 | 806건 | 3827s
[08:34:04]   9300/50673 타일 | 821건 | 3832s
[08:34:09]   9400/50673 타일 | 831건 | 3836s
[08:34:13]   9500/50673 타일 | 831건 | 3841s
[08:34:18]   9600/50673 타일 | 831건 | 3845s
[08:34:22]   9700/50673 타일 | 831건 | 3850s
[08:34:27]   9800/50673 타일 | 831건 | 3855s
[08:34:31]   9900/50673 타일 | 831건 | 3859s
[08:34:36]   10000/50673 타일 | 831건 | 3864s
[08:34:41]   10100/50673 타일 | 831건 | 3868s
[08:34:45]   10200/50673 타일 | 831건 | 3873s
[08:34:50]   10300/50673 타일 | 831건 | 3877s
[08:34:54]   10400/50673 타일 | 831건 | 3882s
[08:34:59]   10500/50673 타일 | 831건 | 3886s
[08:35:03]   10600/50673 타일 | 831건 | 3891s
[08:35:08]   10700/50673 타일 | 831건 | 3895s
[08:35:13]   10800/50673 타일 | 860건 | 3901s
[08:35:18]   10900/50673 타일 | 860건 | 3905s
[08:35:22]   11000/50673 타일 | 860건 | 3910s
[08:35:27]   11100/50673 타일 | 860건 | 3914s
[08:35:31]   11200/50673 타일 | 860건 | 3919s
[08:35:36]   11300/50673 타일 | 860건 | 3924s
[08:35:40]   11400/50673 타일 | 860건 | 3928s
[08:35:45]   11500/50673 타일 | 860건 | 3932s
[08:35:49]   11600/50673 타일 | 860건 | 3937s
[08:35:54]   11700/50673 타일 | 860건 | 3942s
[08:35:59]   11800/50673 타일 | 867건 | 3947s
[08:36:04]     🔍 세분화: 원룸/wyd3k → 425건 (p5→6)
[08:36:05]     🔍 세분화: 원룸/wyd3m → 544건 (p5→6)
[08:36:05]   11900/50673 타일 | 888건 | 3952s
[08:36:05]     🔍 세분화: 원룸/wyd3t → 544건 (p5→6)
[08:36:15]   12000/50673 타일 | 977건 | 3963s
[08:36:17]     🔍 세분화: 원룸/wyd77 → 924건 (p5→6)
[08:36:17]     🔍 세분화: 원룸/wyd7d → 536건 (p5→6)
[08:36:17]     🔍 세분화: 원룸/wyd7f → 525건 (p5→6)
[08:36:18]     🔍 세분화: 원룸/wyd7g → 573건 (p5→6)
[08:36:20]     🔍 세분화: 원룸/wyd7s → 526건 (p5→6)
[08:36:24]     🔍 세분화: 원룸/wyd8k → 586건 (p5→6)
[08:36:33]   12100/50673 타일 | 1,056건 | 3981s
[08:36:39]   12200/50673 타일 | 1,131건 | 3987s
[08:36:45]   12300/50673 타일 | 1,186건 | 3993s
[08:36:46]     🔍 세분화: 원룸/wydhk → 537건 (p5→6)
[08:36:49]     🔍 세분화: 원룸/wydj4 → 477건 (p5→6)
[08:36:49]     🔍 세분화: 원룸/wydj7 → 546건 (p5→6)
[08:36:52]     🔍 세분화: 원룸/wydjp → 629건 (p5→6)
[08:36:52]     🔍 세분화: 원룸/wydjr → 830건 (p5→6)
[08:36:54]     🔍 세분화: 원룸/wydjw → 566건 (p5→6)
[08:36:57]     🔍 세분화: 원룸/wydk4 → 523건 (p5→6)
[08:37:06]     🔍 세분화: 원룸/wydm0 → 662건 (p5→6)
[08:37:06]     🔍 세분화: 원룸/wydm2 → 504건 (p5→6)
[08:37:07]     🔍 세분화: 원룸/wydm6 → 1346건 (p5→6)
[08:37:08]     🔍 세분화: 원룸/wydm8 → 614건 (p5→6)
[08:37:09]   12400/50673 타일 | 1,377건 | 4016s
[08:37:09]     🔍 세분화: 원룸/wydme → 874건 (p5→6)
[08:37:10]     🔍 세분화: 원룸/wydmf → 687건 (p5→6)
[08:37:11]     🔍 세분화: 원룸/wydmg → 759건 (p5→6)
[08:37:23]     🔍 세분화: 원룸/wydn1 → 475건 (p5→6)
[08:37:29]     🔍 세분화: 원룸/wydq4 → 423건 (p5→6)
[08:37:30]   12500/50673 타일 | 1,445건 | 4037s
[08:37:38]   12600/50673 타일 | 1,560건 | 4045s
[08:37:43]   12700/50673 타일 | 1,599건 | 4051s
[08:37:48]   12800/50673 타일 | 1,621건 | 4056s
[08:37:53]   12900/50673 타일 | 1,625건 | 4061s
[08:37:58]   13000/50673 타일 | 1,633건 | 4066s
[08:38:03]   13100/50673 타일 | 1,651건 | 4070s
[08:38:07]   13200/50673 타일 | 1,651건 | 4075s
[08:38:12]   13300/50673 타일 | 1,651건 | 4079s
[08:38:16]   13400/50673 타일 | 1,651건 | 4084s
[08:38:21]   13500/50673 타일 | 1,651건 | 4088s
[08:38:25]   13600/50673 타일 | 1,651건 | 4093s
[08:38:30]   13700/50673 타일 | 1,654건 | 4098s
[08:38:35]   13800/50673 타일 | 1,660건 | 4103s
[08:38:39]   13900/50673 타일 | 1,660건 | 4107s
[08:38:44]   14000/50673 타일 | 1,660건 | 4111s
[08:38:48]   14100/50673 타일 | 1,660건 | 4116s
[08:38:53]   14200/50673 타일 | 1,660건 | 4120s
[08:38:57]   14300/50673 타일 | 1,660건 | 4125s
[08:39:02]   14400/50673 타일 | 1,660건 | 4129s
[08:39:06]   14500/50673 타일 | 1,660건 | 4134s
[08:39:11]   14600/50673 타일 | 1,663건 | 4139s
[08:39:15]   14700/50673 타일 | 1,663건 | 4143s
[08:39:20]   14800/50673 타일 | 1,663건 | 4147s
[08:39:24]   14900/50673 타일 | 1,663건 | 4152s
[08:39:29]   15000/50673 타일 | 1,663건 | 4156s
[08:39:33]   15100/50673 타일 | 1,663건 | 4161s
[08:39:38]   15200/50673 타일 | 1,663건 | 4165s
[08:39:42]   15300/50673 타일 | 1,663건 | 4170s
[08:39:46]   15400/50673 타일 | 1,663건 | 4174s
[08:39:51]   15500/50673 타일 | 1,663건 | 4178s
[08:39:55]   15600/50673 타일 | 1,663건 | 4183s
[08:40:00]   15700/50673 타일 | 1,663건 | 4188s
[08:40:05]   15800/50673 타일 | 1,676건 | 4192s
[08:40:09]   15900/50673 타일 | 1,678건 | 4197s
[08:40:14]   16000/50673 타일 | 1,678건 | 4202s
[08:40:19]   16100/50673 타일 | 1,678건 | 4206s
[08:40:23]   16200/50673 타일 | 1,678건 | 4211s
[08:40:28]   16300/50673 타일 | 1,678건 | 4215s
[08:40:32]   16400/50673 타일 | 1,678건 | 4220s
[08:40:37]   16500/50673 타일 | 1,678건 | 4224s
[08:40:41]   16600/50673 타일 | 1,678건 | 4229s
[08:40:46]   16700/50673 타일 | 1,678건 | 4233s
[08:40:50]   16800/50673 타일 | 1,678건 | 4238s
[08:40:55]   16900/50673 타일 | 1,678건 | 4242s
[08:40:59]   17000/50673 타일 | 1,678건 | 4247s
[08:41:04]   17100/50673 타일 | 1,678건 | 4251s
[08:41:08]   17200/50673 타일 | 1,678건 | 4256s
[08:41:13]   17300/50673 타일 | 1,678건 | 4260s
[08:41:17]   17400/50673 타일 | 1,678건 | 4265s
[08:41:22]   17500/50673 타일 | 1,678건 | 4269s
[08:41:26]   17600/50673 타일 | 1,682건 | 4274s
[08:41:31]   17700/50673 타일 | 1,717건 | 4279s
[08:41:36]   17800/50673 타일 | 1,723건 | 4284s
[08:41:40]   17900/50673 타일 | 1,723건 | 4288s
[08:41:45]   18000/50673 타일 | 1,731건 | 4293s
[08:41:50]   18100/50673 타일 | 1,731건 | 4297s
[08:41:54]   18200/50673 타일 | 1,731건 | 4302s
[08:41:59]   18300/50673 타일 | 1,731건 | 4306s
[08:42:04]   18400/50673 타일 | 1,731건 | 4311s
[08:42:08]   18500/50673 타일 | 1,731건 | 4316s
[08:42:13]   18600/50673 타일 | 1,731건 | 4320s
[08:42:17]   18700/50673 타일 | 1,731건 | 4325s
[08:42:22]   18800/50673 타일 | 1,731건 | 4329s
[08:42:26]   18900/50673 타일 | 1,731건 | 4334s
[08:42:31]   19000/50673 타일 | 1,731건 | 4339s
[08:42:36]   19100/50673 타일 | 1,731건 | 4343s
[08:42:40]   19200/50673 타일 | 1,731건 | 4348s
[08:42:44]   19300/50673 타일 | 1,731건 | 4352s
[08:42:49]   19400/50673 타일 | 1,731건 | 4357s
[08:42:54]   19500/50673 타일 | 1,731건 | 4362s
[08:42:58]   19600/50673 타일 | 1,731건 | 4366s
[08:43:03]   19700/50673 타일 | 1,731건 | 4371s
[08:43:07]   19800/50673 타일 | 1,731건 | 4375s
[08:43:12]   19900/50673 타일 | 1,731건 | 4379s
[08:43:16]   20000/50673 타일 | 1,731건 | 4384s
[08:43:21]   20100/50673 타일 | 1,735건 | 4388s
[08:43:25]   20200/50673 타일 | 1,735건 | 4393s
[08:43:30]   20300/50673 타일 | 1,735건 | 4397s
[08:43:34]   20400/50673 타일 | 1,735건 | 4402s
[08:43:39]   20500/50673 타일 | 1,735건 | 4407s
[08:43:43]   20600/50673 타일 | 1,736건 | 4411s
[08:43:48]   20700/50673 타일 | 1,744건 | 4416s
[08:43:53]   20800/50673 타일 | 1,744건 | 4420s
[08:43:57]   20900/50673 타일 | 1,744건 | 4425s
[08:44:02]   21000/50673 타일 | 1,744건 | 4429s
[08:44:06]   21100/50673 타일 | 1,744건 | 4434s
[08:44:11]   21200/50673 타일 | 1,744건 | 4439s
[08:44:16]   21300/50673 타일 | 1,744건 | 4443s
[08:44:20]   21400/50673 타일 | 1,744건 | 4448s
[08:44:25]   21500/50673 타일 | 1,744건 | 4452s
[08:44:29]   21600/50673 타일 | 1,744건 | 4457s
[08:44:34]   21700/50673 타일 | 1,744건 | 4462s
[08:44:39]   21800/50673 타일 | 1,744건 | 4467s
[08:44:43]   21900/50673 타일 | 1,744건 | 4471s
[08:44:48]   22000/50673 타일 | 1,744건 | 4476s
[08:44:53]   22100/50673 타일 | 1,745건 | 4480s
[08:44:57]   22200/50673 타일 | 1,745건 | 4485s
[08:45:02]   22300/50673 타일 | 1,745건 | 4489s
[08:45:07]   22400/50673 타일 | 1,745건 | 4494s
[08:45:11]   22500/50673 타일 | 1,745건 | 4499s
[08:45:16]   22600/50673 타일 | 1,745건 | 4504s
[08:45:21]   22700/50673 타일 | 1,745건 | 4508s
[08:45:25]   22800/50673 타일 | 1,745건 | 4513s
[08:45:30]   22900/50673 타일 | 1,778건 | 4518s
[08:45:35]   23000/50673 타일 | 1,797건 | 4523s
[08:45:40]   23100/50673 타일 | 1,799건 | 4527s
[08:45:44]   23200/50673 타일 | 1,802건 | 4532s
[08:45:49]   23300/50673 타일 | 1,802건 | 4536s
[08:45:53]   23400/50673 타일 | 1,802건 | 4541s
[08:45:58]   23500/50673 타일 | 1,802건 | 4546s
[08:46:03]   23600/50673 타일 | 1,802건 | 4550s
[08:46:07]   23700/50673 타일 | 1,802건 | 4555s
[08:46:12]   23800/50673 타일 | 1,802건 | 4559s
