[04:49:19] 캐시 로드: 0개 완료 항목
[04:49:19] ==============================================================
[04:49:19]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:49:19]   precision: 5 → 7 | 세분화 임계: 400건
[04:49:19]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260422
[04:49:19] ==============================================================
[04:49:19] 지오해시 타일: 16891개 (precision=5)
[04:49:19] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:49:30]   읍면동 18401개 확인
[04:49:53]   100/18401동 | 1,442건 | 34s
[05:31:55]   4400/18401동 | 100,043건 | 2556s
[05:32:04]   4500/18401동 | 100,664건 | 2565s
[05:32:09]   4600/18401동 | 100,755건 | 2570s
[05:32:15]   4700/18401동 | 100,841건 | 2576s
[05:32:19]   4800/18401동 | 100,841건 | 2581s
[05:32:23]   4900/18401동 | 100,882건 | 2584s
[05:32:26]   5000/18401동 | 100,885건 | 2588s
[05:32:30]   5100/18401동 | 100,885건 | 2592s
[05:32:33]   5200/18401동 | 100,885건 | 2595s
[05:32:36]   5300/18401동 | 100,890건 | 2597s
[05:32:39]   5400/18401동 | 100,890건 | 2600s
[05:32:58]   5500/18401동 | 101,084건 | 2619s
[05:33:09]   5600/18401동 | 101,086건 | 2630s
[05:33:12]   5700/18401동 | 101,087건 | 2633s
[05:33:22]   5800/18401동 | 101,213건 | 2643s
[05:33:35]   5900/18401동 | 101,215건 | 2656s
[05:33:52]   6000/18401동 | 101,839건 | 2673s
[05:34:20]   6100/18401동 | 103,416건 | 2702s
[05:34:24]   6200/18401동 | 103,428건 | 2705s
[05:34:27]   6300/18401동 | 103,443건 | 2708s
[05:34:31]   6400/18401동 | 103,444건 | 2712s
[05:37:55]   6500/18401동 | 106,459건 | 2916s
[05:38:08]   6600/18401동 | 106,516건 | 2929s
[05:38:15]   6700/18401동 | 106,660건 | 2936s
[05:38:31]   6800/18401동 | 106,928건 | 2952s
[05:38:40]   6900/18401동 | 106,928건 | 2961s
[05:38:44]   7000/18401동 | 106,948건 | 2965s
[05:38:47]   7100/18401동 | 106,948건 | 2968s
[05:38:51]   7200/18401동 | 106,962건 | 2972s
[05:39:09]   7300/18401동 | 107,139건 | 2991s
[05:39:14]   7400/18401동 | 107,142건 | 2995s
[05:39:17]   7500/18401동 | 107,142건 | 2998s
[05:39:21]   7600/18401동 | 107,145건 | 3002s
[05:39:23]   7700/18401동 | 107,146건 | 3005s
[05:39:28]   7800/18401동 | 107,146건 | 3009s
[05:39:31]   7900/18401동 | 107,146건 | 3012s
[05:39:37]   8000/18401동 | 107,233건 | 3018s
[05:39:43]   8100/18401동 | 107,233건 | 3024s
[05:39:55]   8200/18401동 | 107,319건 | 3036s
[05:40:01]   8300/18401동 | 107,345건 | 3042s
[05:40:12]   8400/18401동 | 107,792건 | 3053s
[05:40:16]   8500/18401동 | 107,792건 | 3057s
[05:40:28]   8600/18401동 | 107,931건 | 3070s
[05:40:32]   8700/18401동 | 107,933건 | 3074s
[05:40:41]   8800/18401동 | 108,308건 | 3083s
[05:40:55]   8900/18401동 | 108,319건 | 3096s
[05:40:58]   9000/18401동 | 108,319건 | 3099s
[05:41:02]   9100/18401동 | 108,319건 | 3104s
[05:41:06]   9200/18401동 | 108,319건 | 3108s
[05:41:10]   9300/18401동 | 108,326건 | 3111s
[05:41:13]   9400/18401동 | 108,326건 | 3114s
[05:41:17]   9500/18401동 | 108,329건 | 3118s
[05:41:20]   9600/18401동 | 108,330건 | 3121s
[05:41:23]   9700/18401동 | 108,331건 | 3124s
[05:41:27]   9800/18401동 | 108,331건 | 3128s
[05:41:30]   9900/18401동 | 108,331건 | 3132s
[05:41:34]   10000/18401동 | 108,331건 | 3135s
[05:41:37]   10100/18401동 | 108,335건 | 3138s
[05:41:41]   10200/18401동 | 108,336건 | 3142s
[05:41:48]   10300/18401동 | 108,440건 | 3149s
[05:41:58]   10400/18401동 | 108,442건 | 3159s
[05:42:02]   10500/18401동 | 108,444건 | 3163s
[05:42:06]   10600/18401동 | 108,447건 | 3167s
[05:42:18]   10700/18401동 | 108,557건 | 3179s
[05:42:22]   10800/18401동 | 108,557건 | 3183s
[05:42:35]   10900/18401동 | 108,971건 | 3197s
[05:43:39]   11000/18401동 | 110,643건 | 3260s
[05:45:28]   11100/18401동 | 112,210건 | 3369s
[05:45:31]   11200/18401동 | 112,210건 | 3373s
[05:45:39]   11300/18401동 | 112,394건 | 3380s
[05:45:55]   11400/18401동 | 112,394건 | 3396s
[05:46:01]   11500/18401동 | 112,406건 | 3402s
[05:46:05]   11600/18401동 | 112,406건 | 3406s
[05:46:09]   11700/18401동 | 112,406건 | 3410s
[05:46:16]   11800/18401동 | 112,571건 | 3417s
[05:46:43]   11900/18401동 | 112,877건 | 3444s
[05:46:51]   12000/18401동 | 112,897건 | 3452s
[05:46:55]   12100/18401동 | 112,897건 | 3456s
[05:46:59]   12200/18401동 | 112,912건 | 3460s
[05:47:03]   12300/18401동 | 112,924건 | 3464s
[05:47:06]   12400/18401동 | 112,924건 | 3467s
[05:47:08]   12500/18401동 | 112,924건 | 3469s
[05:47:11]   12600/18401동 | 112,924건 | 3473s
[05:47:15]   12700/18401동 | 112,928건 | 3477s
[05:47:19]   12800/18401동 | 112,928건 | 3480s
[05:47:23]   12900/18401동 | 112,929건 | 3484s
[05:47:27]   13000/18401동 | 112,929건 | 3488s
[05:47:31]   13100/18401동 | 112,929건 | 3492s
[05:47:35]   13200/18401동 | 112,989건 | 3496s
[05:47:44]   13300/18401동 | 113,357건 | 3506s
[05:47:48]   13400/18401동 | 113,357건 | 3509s
[05:47:51]   13500/18401동 | 113,357건 | 3512s
[05:47:56]   13600/18401동 | 113,377건 | 3517s
[05:47:59]   13700/18401동 | 113,379건 | 3520s
[05:48:02]   13800/18401동 | 113,379건 | 3523s
[05:48:05]   13900/18401동 | 113,379건 | 3526s
[05:48:12]   14000/18401동 | 113,433건 | 3533s
[05:48:15]   14100/18401동 | 113,433건 | 3536s
[05:48:18]   14200/18401동 | 113,433건 | 3540s
[05:48:36]   14300/18401동 | 114,109건 | 3557s
[05:48:44]   14400/18401동 | 114,313건 | 3565s
[05:48:57]   14500/18401동 | 114,674건 | 3578s
[05:49:09]   14600/18401동 | 114,877건 | 3590s
[05:49:25]   14700/18401동 | 115,543건 | 3606s
[05:49:43]   14800/18401동 | 115,570건 | 3624s
[05:49:56]   14900/18401동 | 116,088건 | 3638s
[05:50:05]   15000/18401동 | 116,175건 | 3646s
[05:51:03]   15100/18401동 | 118,381건 | 3704s
[05:51:41]   15200/18401동 | 118,385건 | 3742s
[05:51:50]   15300/18401동 | 118,657건 | 3751s
[05:52:17]   15400/18401동 | 119,255건 | 3778s
[05:53:04]   15500/18401동 | 119,804건 | 3825s
[05:53:08]   15600/18401동 | 119,812건 | 3829s
[05:53:12]   15700/18401동 | 119,818건 | 3833s
[05:53:17]   15800/18401동 | 119,818건 | 3838s
[05:53:21]   15900/18401동 | 119,818건 | 3842s
[05:53:26]   16000/18401동 | 119,818건 | 3847s
[05:53:29]   16100/18401동 | 119,818건 | 3850s
[05:53:33]   16200/18401동 | 119,824건 | 3854s
[05:53:37]   16300/18401동 | 119,824건 | 3858s
[05:53:42]   16400/18401동 | 119,829건 | 3863s
[05:53:46]   16500/18401동 | 119,830건 | 3867s
[05:53:49]   16600/18401동 | 119,830건 | 3871s
[05:53:53]   16700/18401동 | 119,830건 | 3875s
[05:54:00]   16800/18401동 | 120,008건 | 3881s
[05:54:16]   16900/18401동 | 120,541건 | 3897s
[05:54:55]   17000/18401동 | 121,692건 | 3936s
[05:55:37]   17100/18401동 | 122,136건 | 3978s
[05:55:44]   17200/18401동 | 122,185건 | 3985s
[05:55:49]   17300/18401동 | 122,231건 | 3990s
[05:55:56]   17400/18401동 | 122,393건 | 3997s
[05:56:01]   17500/18401동 | 122,445건 | 4002s
[05:56:07]   17600/18401동 | 122,447건 | 4008s
[05:56:11]   17700/18401동 | 122,448건 | 4012s
[05:56:15]   17800/18401동 | 122,448건 | 4016s
[05:56:19]   17900/18401동 | 122,454건 | 4020s
[05:56:24]   18000/18401동 | 122,455건 | 4025s
[05:56:27]   18100/18401동 | 122,457건 | 4028s
[05:56:33]   18200/18401동 | 122,516건 | 4034s
[05:56:37]   18300/18401동 | 122,532건 | 4039s
[05:56:40]   18400/18401동 | 122,534건 | 4041s
[05:56:40]   18401/18401동 | 122,534건 | 4041s
[05:56:40] 💾 저장: 직방_아파트_20260422_044919.csv (122,534건)
[05:56:40] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[05:56:40]   작업: 50673개 (타일 × 유형)
[05:56:47]   100/50673 타일 | 0건 | 4048s
[05:56:53]   200/50673 타일 | 0건 | 4054s
[05:56:58]   300/50673 타일 | 0건 | 4059s
[05:57:04]   400/50673 타일 | 0건 | 4065s
[05:57:10]   500/50673 타일 | 0건 | 4071s
[05:57:15]   600/50673 타일 | 0건 | 4076s
[05:57:20]   700/50673 타일 | 0건 | 4082s
[05:57:27]   800/50673 타일 | 15건 | 4088s
[05:57:33]   900/50673 타일 | 29건 | 4095s
[05:57:39]   1000/50673 타일 | 34건 | 4100s
[05:57:45]   1100/50673 타일 | 49건 | 4106s
[05:57:50]   1200/50673 타일 | 49건 | 4111s
[05:57:56]   1300/50673 타일 | 49건 | 4117s
[05:58:01]   1400/50673 타일 | 49건 | 4122s
[05:58:07]   1500/50673 타일 | 49건 | 4128s
[05:58:12]   1600/50673 타일 | 49건 | 4133s
[05:58:18]   1700/50673 타일 | 49건 | 4139s
[05:58:23]   1800/50673 타일 | 49건 | 4144s
[05:58:28]   1900/50673 타일 | 49건 | 4149s
[05:58:34]   2000/50673 타일 | 49건 | 4155s
[05:58:39]   2100/50673 타일 | 49건 | 4160s
[05:58:45]   2200/50673 타일 | 49건 | 4166s
[05:58:50]   2300/50673 타일 | 49건 | 4171s
[05:58:56]   2400/50673 타일 | 49건 | 4177s
[05:59:02]   2500/50673 타일 | 49건 | 4183s
[05:59:08]   2600/50673 타일 | 49건 | 4189s
[05:59:13]   2700/50673 타일 | 49건 | 4194s
[05:59:18]   2800/50673 타일 | 49건 | 4199s
[05:59:24]   2900/50673 타일 | 49건 | 4205s
[05:59:29]   3000/50673 타일 | 49건 | 4210s
[05:59:34]   3100/50673 타일 | 57건 | 4216s
[05:59:40]   3200/50673 타일 | 58건 | 4221s
[05:59:45]   3300/50673 타일 | 58건 | 4227s
[05:59:51]   3400/50673 타일 | 58건 | 4232s
[05:59:56]   3500/50673 타일 | 58건 | 4237s
[06:00:03]   3600/50673 타일 | 58건 | 4244s
[06:00:09]   3700/50673 타일 | 70건 | 4250s
[06:00:15]   3800/50673 타일 | 75건 | 4256s
[06:00:20]   3900/50673 타일 | 75건 | 4261s
[06:00:26]   4000/50673 타일 | 75건 | 4267s
[06:00:31]   4100/50673 타일 | 75건 | 4272s
[06:00:37]   4200/50673 타일 | 75건 | 4278s
[06:00:42]   4300/50673 타일 | 75건 | 4284s
[06:00:48]   4400/50673 타일 | 75건 | 4289s
[06:00:54]   4500/50673 타일 | 75건 | 4296s
[06:01:00]   4600/50673 타일 | 75건 | 4301s
[06:01:06]   4700/50673 타일 | 75건 | 4307s
[06:01:11]   4800/50673 타일 | 75건 | 4313s
[06:01:17]   4900/50673 타일 | 75건 | 4318s
[06:01:23]   5000/50673 타일 | 75건 | 4324s
[06:01:28]   5100/50673 타일 | 75건 | 4330s
[06:01:34]   5200/50673 타일 | 76건 | 4335s
[06:01:40]   5300/50673 타일 | 77건 | 4341s
[06:01:46]   5400/50673 타일 | 77건 | 4347s
[06:01:51]   5500/50673 타일 | 77건 | 4352s
[06:01:57]   5600/50673 타일 | 77건 | 4358s
[06:02:02]   5700/50673 타일 | 77건 | 4363s
[06:02:08]   5800/50673 타일 | 77건 | 4369s
[06:02:13]   5900/50673 타일 | 77건 | 4374s
[06:02:19]   6000/50673 타일 | 84건 | 4380s
[06:02:25]   6100/50673 타일 | 89건 | 4386s
[06:02:31]   6200/50673 타일 | 116건 | 4392s
[06:02:37]   6300/50673 타일 | 167건 | 4398s
[06:02:42]   6400/50673 타일 | 167건 | 4404s
[06:02:48]   6500/50673 타일 | 167건 | 4409s
[06:02:54]   6600/50673 타일 | 167건 | 4415s
[06:02:59]   6700/50673 타일 | 167건 | 4420s
[06:03:05]   6800/50673 타일 | 167건 | 4426s
[06:03:11]   6900/50673 타일 | 167건 | 4432s
[06:03:16]   7000/50673 타일 | 167건 | 4437s
[06:03:22]   7100/50673 타일 | 235건 | 4443s
[06:03:28]   7200/50673 타일 | 235건 | 4449s
[06:03:34]   7300/50673 타일 | 252건 | 4455s
[06:03:41]   7400/50673 타일 | 289건 | 4462s
[06:03:46]   7500/50673 타일 | 289건 | 4468s
[06:03:52]     🔍 세분화: 원룸/wy67u → 470건 (p5→6)
[06:03:52]   7600/50673 타일 | 296건 | 4474s
[06:03:59]   7700/50673 타일 | 313건 | 4480s
[06:04:05]   7800/50673 타일 | 313건 | 4486s
[06:04:10]     🔍 세분화: 원룸/wy6he → 445건 (p5→6)
[06:04:12]   7900/50673 타일 | 332건 | 4493s
[06:04:21]   8000/50673 타일 | 378건 | 4502s
[06:04:27]   8100/50673 타일 | 379건 | 4508s
[06:04:32]   8200/50673 타일 | 394건 | 4513s
[06:04:35]     🔍 세분화: 원룸/wy6wd → 646건 (p5→6)
[06:04:35]     🔍 세분화: 원룸/wy6wc → 503건 (p5→6)
[06:04:35]     🔍 세분화: 원룸/wy6we → 424건 (p5→6)
[06:04:36]     🔍 세분화: 원룸/wy6wf → 1060건 (p5→6)
[06:04:37]     🔍 세분화: 원룸/wy6ws → 445건 (p5→6)
[06:04:45]   8300/50673 타일 | 416건 | 4526s
[06:04:56]   8400/50673 타일 | 440건 | 4538s
[06:05:03]   8500/50673 타일 | 466건 | 4544s
[06:05:09]   8600/50673 타일 | 474건 | 4550s
[06:05:12]     🔍 세분화: 원룸/wy78k → 460건 (p5→6)
[06:05:13]     🔍 세분화: 원룸/wy78p → 409건 (p5→6)
[06:05:13]     🔍 세분화: 원룸/wy78r → 478건 (p5→6)
[06:05:20]   8700/50673 타일 | 517건 | 4561s
[06:05:30]     🔍 세분화: 원룸/wy7ec → 444건 (p5→6)
[06:05:31]   8800/50673 타일 | 614건 | 4572s
[06:05:38]   8900/50673 타일 | 665건 | 4579s
[06:05:42]     🔍 세분화: 원룸/wy7kn → 753건 (p5→6)
[06:05:44]     🔍 세분화: 원룸/wy7m2 → 714건 (p5→6)
[06:05:45]     🔍 세분화: 원룸/wy7m6 → 414건 (p5→6)
[06:05:48]   9000/50673 타일 | 702건 | 4589s
[06:05:57]   9100/50673 타일 | 706건 | 4598s
[06:06:05]   9200/50673 타일 | 749건 | 4606s
[06:06:11]   9300/50673 타일 | 772건 | 4612s
[06:06:17]   9400/50673 타일 | 778건 | 4618s
[06:06:22]   9500/50673 타일 | 778건 | 4623s
[06:06:28]   9600/50673 타일 | 778건 | 4629s
[06:06:33]   9700/50673 타일 | 778건 | 4634s
[06:06:38]   9800/50673 타일 | 778건 | 4640s
[06:06:44]   9900/50673 타일 | 778건 | 4645s
[06:06:49]   10000/50673 타일 | 778건 | 4651s
[06:06:55]   10100/50673 타일 | 778건 | 4657s
[06:07:01]   10200/50673 타일 | 778건 | 4662s
[06:07:07]   10300/50673 타일 | 779건 | 4669s
[06:07:13]   10400/50673 타일 | 779건 | 4674s
[06:07:19]   10500/50673 타일 | 779건 | 4680s
[06:07:24]   10600/50673 타일 | 779건 | 4686s
[06:07:30]   10700/50673 타일 | 779건 | 4691s
[06:07:36]   10800/50673 타일 | 792건 | 4698s
[06:07:42]   10900/50673 타일 | 792건 | 4703s
[06:07:47]   11000/50673 타일 | 792건 | 4708s
[06:07:52]   11100/50673 타일 | 792건 | 4713s
[06:07:58]   11200/50673 타일 | 792건 | 4719s
[06:08:03]   11300/50673 타일 | 792건 | 4724s
[06:08:09]   11400/50673 타일 | 792건 | 4730s
[06:08:14]   11500/50673 타일 | 792건 | 4735s
[06:08:20]   11600/50673 타일 | 792건 | 4741s
[06:08:25]   11700/50673 타일 | 792건 | 4746s
[06:08:31]   11800/50673 타일 | 801건 | 4752s
[06:08:38]   11900/50673 타일 | 836건 | 4759s
[06:08:38]     🔍 세분화: 원룸/wyd3k → 463건 (p5→6)
[06:08:38]     🔍 세분화: 원룸/wyd3m → 643건 (p5→6)
[06:08:39]     🔍 세분화: 원룸/wyd3t → 725건 (p5→6)
[06:08:48]     🔍 세분화: 원룸/wyd6g → 412건 (p5→6)
[06:08:50]   12000/50673 타일 | 911건 | 4772s
[06:08:53]     🔍 세분화: 원룸/wyd77 → 1164건 (p5→6)
[06:08:54]     🔍 세분화: 원룸/wyd7d → 560건 (p5→6)
[06:08:55]     🔍 세분화: 원룸/wyd7f → 574건 (p5→6)
[06:08:55]     🔍 세분화: 원룸/wyd7g → 613건 (p5→6)
[06:08:58]     🔍 세분화: 원룸/wyd7s → 591건 (p5→6)
[06:09:07]     🔍 세분화: 원룸/wyd8k → 737건 (p5→6)
[06:09:15]   12100/50673 타일 | 1,022건 | 4797s
[06:09:23]   12200/50673 타일 | 1,072건 | 4804s
[06:09:29]   12300/50673 타일 | 1,136건 | 4810s
[06:09:29]     🔍 세분화: 원룸/wydh5 → 470건 (p5→6)
[06:09:31]     🔍 세분화: 원룸/wydhk → 642건 (p5→6)
[06:09:35]     🔍 세분화: 원룸/wydj4 → 460건 (p5→6)
[06:09:35]     🔍 세분화: 원룸/wydj5 → 441건 (p5→6)
[06:09:35]     🔍 세분화: 원룸/wydj7 → 647건 (p5→6)
[06:09:35]     🔍 세분화: 원룸/wydj9 → 551건 (p5→6)
[06:09:38]     🔍 세분화: 원룸/wydjf → 497건 (p5→6)
[06:09:45]     🔍 세분화: 원룸/wydjp → 575건 (p5→6)
[06:09:48]     🔍 세분화: 원룸/wydjr → 801건 (p5→6)
[06:09:52]     🔍 세분화: 원룸/wydjw → 646건 (p5→6)
[06:09:55]     🔍 세분화: 원룸/wydk4 → 533건 (p5→6)
[06:10:01]     🔍 세분화: 원룸/wydm0 → 572건 (p5→6)
[06:10:02]     🔍 세분화: 원룸/wydm2 → 473건 (p5→6)
[06:10:04]     🔍 세분화: 원룸/wydm6 → 1571건 (p5→6)
[06:10:05]     🔍 세분화: 원룸/wydm7 → 434건 (p5→6)
[06:10:06]     🔍 세분화: 원룸/wydm8 → 632건 (p5→6)
[06:10:11]   12400/50673 타일 | 1,339건 | 4852s
[06:10:12]     🔍 세분화: 원룸/wydme → 882건 (p5→6)
[06:10:13]     🔍 세분화: 원룸/wydmf → 699건 (p5→6)
[06:10:13]     🔍 세분화: 원룸/wydmg → 853건 (p5→6)
[06:10:21]     🔍 세분화: 원룸/wydmk → 423건 (p5→6)
[06:10:25]     🔍 세분화: 원룸/wydmw → 556건 (p5→6)
[06:10:26]     🔍 세분화: 원룸/wydn1 → 685건 (p5→6)
[06:10:37]     🔍 세분화: 원룸/wydq4 → 472건 (p5→6)
[06:10:39]   12500/50673 타일 | 1,394건 | 4880s
[06:10:48]   12600/50673 타일 | 1,472건 | 4889s
[06:10:55]   12700/50673 타일 | 1,500건 | 4896s
[06:11:01]   12800/50673 타일 | 1,513건 | 4902s
[06:11:07]   12900/50673 타일 | 1,526건 | 4908s
[06:11:14]   13000/50673 타일 | 1,533건 | 4915s
[06:11:20]   13100/50673 타일 | 1,549건 | 4921s
[06:11:25]   13200/50673 타일 | 1,549건 | 4926s
[06:11:31]   13300/50673 타일 | 1,549건 | 4932s
[06:11:36]   13400/50673 타일 | 1,554건 | 4938s
[06:11:42]   13500/50673 타일 | 1,554건 | 4943s
[06:11:47]   13600/50673 타일 | 1,554건 | 4949s
[06:11:53]   13700/50673 타일 | 1,558건 | 4954s
[06:11:59]   13800/50673 타일 | 1,567건 | 4960s
[06:12:05]   13900/50673 타일 | 1,567건 | 4967s
[06:12:11]   14000/50673 타일 | 1,567건 | 4972s
[06:12:16]   14100/50673 타일 | 1,567건 | 4977s
[06:12:22]   14200/50673 타일 | 1,567건 | 4983s
[06:12:28]   14300/50673 타일 | 1,567건 | 4989s
[06:12:33]   14400/50673 타일 | 1,567건 | 4994s
[06:12:39]   14500/50673 타일 | 1,567건 | 5000s
[06:12:45]   14600/50673 타일 | 1,571건 | 5007s
[06:12:51]   14700/50673 타일 | 1,571건 | 5012s
[06:12:57]   14800/50673 타일 | 1,571건 | 5018s
[06:13:03]   14900/50673 타일 | 1,571건 | 5024s
[06:13:09]   15000/50673 타일 | 1,571건 | 5030s
[06:13:14]   15100/50673 타일 | 1,571건 | 5035s
[06:13:19]   15200/50673 타일 | 1,571건 | 5040s
[06:13:25]   15300/50673 타일 | 1,571건 | 5046s
[06:13:30]   15400/50673 타일 | 1,571건 | 5052s
[06:13:36]   15500/50673 타일 | 1,571건 | 5057s
[06:13:41]   15600/50673 타일 | 1,571건 | 5062s
[06:13:47]   15700/50673 타일 | 1,571건 | 5068s
[06:13:52]   15800/50673 타일 | 1,571건 | 5073s
[06:13:58]   15900/50673 타일 | 1,574건 | 5079s
[06:14:04]   16000/50673 타일 | 1,574건 | 5085s
[06:14:09]   16100/50673 타일 | 1,574건 | 5090s
[06:14:15]   16200/50673 타일 | 1,574건 | 5096s
[06:14:21]   16300/50673 타일 | 1,574건 | 5102s
[06:14:26]   16400/50673 타일 | 1,574건 | 5108s
[06:14:32]   16500/50673 타일 | 1,574건 | 5113s
[06:14:37]   16600/50673 타일 | 1,574건 | 5118s
[06:14:43]   16700/50673 타일 | 1,574건 | 5124s
[06:14:48]   16800/50673 타일 | 1,574건 | 5129s
[06:14:53]   16900/50673 타일 | 1,574건 | 5135s
[06:14:59]   17000/50673 타일 | 1,574건 | 5140s
[06:15:05]   17100/50673 타일 | 1,574건 | 5146s
[06:15:11]   17200/50673 타일 | 1,574건 | 5152s
[06:15:17]   17300/50673 타일 | 1,574건 | 5158s
[06:15:22]   17400/50673 타일 | 1,574건 | 5163s
[06:15:28]   17500/50673 타일 | 1,574건 | 5169s
[06:15:34]   17600/50673 타일 | 1,577건 | 5176s
[06:15:41]   17700/50673 타일 | 1,591건 | 5182s
[06:15:47]   17800/50673 타일 | 1,598건 | 5188s
[06:15:53]   17900/50673 타일 | 1,598건 | 5194s
[06:15:59]   18000/50673 타일 | 1,610건 | 5200s
[06:16:05]   18100/50673 타일 | 1,610건 | 5206s
[06:16:10]   18200/50673 타일 | 1,610건 | 5211s
[06:16:16]   18300/50673 타일 | 1,610건 | 5217s
[06:16:21]   18400/50673 타일 | 1,610건 | 5222s
[06:16:26]   18500/50673 타일 | 1,610건 | 5228s
[06:16:33]   18600/50673 타일 | 1,610건 | 5234s
[06:16:38]   18700/50673 타일 | 1,610건 | 5239s
[06:16:43]   18800/50673 타일 | 1,610건 | 5244s
[06:16:49]   18900/50673 타일 | 1,610건 | 5250s
[06:16:54]   19000/50673 타일 | 1,610건 | 5255s
[06:17:00]   19100/50673 타일 | 1,610건 | 5261s
[06:17:05]   19200/50673 타일 | 1,610건 | 5266s
[06:17:11]   19300/50673 타일 | 1,610건 | 5272s
[06:17:16]   19400/50673 타일 | 1,610건 | 5277s
[06:17:22]   19500/50673 타일 | 1,610건 | 5283s
[06:17:28]   19600/50673 타일 | 1,610건 | 5289s
[06:17:33]   19700/50673 타일 | 1,610건 | 5294s
[06:17:39]   19800/50673 타일 | 1,610건 | 5300s
[06:17:45]   19900/50673 타일 | 1,618건 | 5306s
[06:17:51]   20000/50673 타일 | 1,618건 | 5312s
[06:17:56]   20100/50673 타일 | 1,618건 | 5317s
[06:18:02]   20200/50673 타일 | 1,618건 | 5323s
[06:18:07]   20300/50673 타일 | 1,618건 | 5328s
[06:18:13]   20400/50673 타일 | 1,618건 | 5334s
[06:18:19]   20500/50673 타일 | 1,618건 | 5340s
[06:18:25]   20600/50673 타일 | 1,619건 | 5346s
[06:18:31]   20700/50673 타일 | 1,626건 | 5352s
[06:18:36]   20800/50673 타일 | 1,626건 | 5357s
[06:18:42]   20900/50673 타일 | 1,626건 | 5363s
[06:18:47]   21000/50673 타일 | 1,626건 | 5368s
[06:18:53]   21100/50673 타일 | 1,626건 | 5374s
[06:18:58]   21200/50673 타일 | 1,626건 | 5379s
[06:19:04]   21300/50673 타일 | 1,626건 | 5385s
[06:19:09]   21400/50673 타일 | 1,626건 | 5390s
[06:19:15]   21500/50673 타일 | 1,626건 | 5396s
[06:19:20]   21600/50673 타일 | 1,626건 | 5402s
[06:19:26]   21700/50673 타일 | 1,626건 | 5407s
[06:19:31]   21800/50673 타일 | 1,626건 | 5412s
[06:19:37]   21900/50673 타일 | 1,626건 | 5418s
[06:19:42]   22000/50673 타일 | 1,626건 | 5424s
[06:19:48]   22100/50673 타일 | 1,627건 | 5429s
[06:19:53]   22200/50673 타일 | 1,628건 | 5435s
