[06:22:52] 캐시 로드: 0개 완료 항목
[06:22:52] ==============================================================
[06:22:52]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:22:52]   precision: 5 → 7 | 세분화 임계: 400건
[06:22:52]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260628
[06:22:52] ==============================================================
[06:22:52] 지오해시 타일: 16891개 (precision=5)
[06:22:52] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:23:03]   읍면동 18401개 확인
[06:23:09]   100/18401동 | 0건 | 17s
[06:23:15]   200/18401동 | 0건 | 23s
[06:23:20]   300/18401동 | 0건 | 29s
[06:23:26]   400/18401동 | 0건 | 34s
[06:23:32]   500/18401동 | 0건 | 40s
[06:23:37]   600/18401동 | 0건 | 45s
[06:23:43]   700/18401동 | 0건 | 51s
[06:23:46]   800/18401동 | 0건 | 55s
[06:23:51]   900/18401동 | 0건 | 60s
[06:23:55]   1000/18401동 | 0건 | 64s
[06:24:00]   1100/18401동 | 0건 | 68s
[06:24:04]   1200/18401동 | 0건 | 73s
[06:24:10]   1300/18401동 | 0건 | 78s
[06:24:15]   1400/18401동 | 0건 | 83s
[06:24:20]   1500/18401동 | 0건 | 88s
[06:24:25]   1600/18401동 | 0건 | 94s
[06:24:31]   1700/18401동 | 0건 | 99s
[06:24:36]   1800/18401동 | 0건 | 104s
[06:24:40]   1900/18401동 | 0건 | 109s
[06:24:45]   2000/18401동 | 0건 | 113s
[06:24:48]   2100/18401동 | 0건 | 116s
[06:24:52]   2200/18401동 | 0건 | 121s
[06:24:56]   2300/18401동 | 0건 | 125s
[06:25:00]   2400/18401동 | 0건 | 129s
[06:25:06]   2500/18401동 | 0건 | 134s
[06:25:11]   2600/18401동 | 0건 | 140s
[06:25:16]   2700/18401동 | 0건 | 145s
[06:25:21]   2800/18401동 | 0건 | 149s
[06:25:25]   2900/18401동 | 0건 | 153s
[06:25:28]   3000/18401동 | 0건 | 156s
[06:25:32]   3100/18401동 | 0건 | 160s
[06:25:36]   3200/18401동 | 0건 | 164s
[06:25:39]   3300/18401동 | 0건 | 167s
[06:25:43]   3400/18401동 | 0건 | 171s
[06:25:45]   3500/18401동 | 0건 | 174s
[06:25:50]   3600/18401동 | 0건 | 178s
[06:25:54]   3700/18401동 | 0건 | 182s
[06:25:59]   3800/18401동 | 0건 | 187s
[06:26:01]   3900/18401동 | 0건 | 190s
[06:26:05]   4000/18401동 | 0건 | 193s
[06:26:10]   4100/18401동 | 0건 | 198s
[06:26:13]   4200/18401동 | 0건 | 201s
[06:26:16]   4300/18401동 | 0건 | 204s
[06:26:20]   4400/18401동 | 0건 | 208s
[06:26:24]   4500/18401동 | 0건 | 212s
[06:26:26]   4600/18401동 | 0건 | 215s
[06:26:29]   4700/18401동 | 0건 | 217s
[06:26:31]   4800/18401동 | 0건 | 219s
[06:26:35]   4900/18401동 | 0건 | 223s
[06:26:38]   5000/18401동 | 0건 | 227s
[06:26:41]   5100/18401동 | 0건 | 229s
[06:26:44]   5200/18401동 | 0건 | 233s
[06:26:47]   5300/18401동 | 0건 | 236s
[06:26:51]   5400/18401동 | 0건 | 239s
[06:26:54]   5500/18401동 | 0건 | 242s
[06:26:57]   5600/18401동 | 0건 | 245s
[06:27:00]   5700/18401동 | 0건 | 248s
[06:27:03]   5800/18401동 | 0건 | 251s
[06:27:06]   5900/18401동 | 0건 | 254s
[06:27:10]   6000/18401동 | 0건 | 258s
[06:27:13]   6100/18401동 | 0건 | 261s
[06:27:16]   6200/18401동 | 0건 | 264s
[06:27:19]   6300/18401동 | 0건 | 267s
[06:27:22]   6400/18401동 | 0건 | 271s
[06:27:25]   6500/18401동 | 0건 | 274s
[06:27:28]   6600/18401동 | 0건 | 276s
[06:27:32]   6700/18401동 | 0건 | 280s
[06:27:35]   6800/18401동 | 0건 | 283s
[06:27:39]   6900/18401동 | 0건 | 287s
[06:27:42]   7000/18401동 | 0건 | 291s
[06:27:46]   7100/18401동 | 0건 | 294s
[06:27:49]   7200/18401동 | 0건 | 297s
[06:27:52]   7300/18401동 | 0건 | 300s
[06:27:54]   ❌ GET 실패: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[06:27:55]   7400/18401동 | 0건 | 304s
[06:27:58]   7500/18401동 | 0건 | 306s
[06:28:00]   7600/18401동 | 0건 | 309s
[06:28:04]   7700/18401동 | 0건 | 312s
[06:28:07]   7800/18401동 | 0건 | 315s
[06:28:10]   7900/18401동 | 0건 | 318s
[06:28:14]   8000/18401동 | 0건 | 322s
[06:28:18]   8100/18401동 | 0건 | 327s
[06:28:21]   8200/18401동 | 0건 | 329s
[06:28:24]   8300/18401동 | 0건 | 333s
[06:28:29]   8400/18401동 | 0건 | 338s
[06:28:33]   8500/18401동 | 0건 | 341s
[06:28:36]   8600/18401동 | 0건 | 344s
[06:28:40]   8700/18401동 | 0건 | 348s
[06:28:44]   8800/18401동 | 0건 | 352s
[06:28:48]   8900/18401동 | 0건 | 356s
[06:28:51]   9000/18401동 | 0건 | 359s
[06:28:54]   9100/18401동 | 0건 | 363s
[06:28:58]   9200/18401동 | 0건 | 366s
[06:29:01]   9300/18401동 | 0건 | 369s
[06:29:05]   9400/18401동 | 0건 | 373s
[06:29:08]   9500/18401동 | 0건 | 377s
[06:29:11]   9600/18401동 | 0건 | 379s
[06:29:14]   9700/18401동 | 0건 | 382s
[06:29:17]   9800/18401동 | 0건 | 386s
[06:29:20]   9900/18401동 | 0건 | 388s
[06:29:24]   10000/18401동 | 0건 | 392s
[06:29:26]   10100/18401동 | 0건 | 395s
[06:29:29]   10200/18401동 | 0건 | 398s
[06:29:32]   10300/18401동 | 0건 | 401s
[06:29:36]   10400/18401동 | 0건 | 404s
[06:29:40]   10500/18401동 | 0건 | 408s
[06:29:43]   10600/18401동 | 0건 | 412s
[06:29:47]   10700/18401동 | 0건 | 416s
[06:29:51]   10800/18401동 | 0건 | 419s
[06:29:54]   10900/18401동 | 0건 | 422s
