[04:35:14] 캐시 로드: 0개 완료 항목
[04:35:14] ==============================================================
[04:35:14]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:35:14]   precision: 5 → 7 | 세분화 임계: 400건
[04:35:14]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260418
[04:35:14] ==============================================================
[04:35:14] 지오해시 타일: 16891개 (precision=5)
[04:35:14] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:35:24]   읍면동 18401개 확인
[04:35:32]   100/18401동 | 382건 | 18s
[05:17:24]   7400/18401동 | 106,771건 | 2530s
[05:17:28]   7500/18401동 | 106,774건 | 2534s
[05:17:30]   7600/18401동 | 106,774건 | 2536s
[05:17:34]   7700/18401동 | 106,862건 | 2540s
[05:17:43]   7800/18401동 | 106,862건 | 2549s
[05:17:49]   7900/18401동 | 106,881건 | 2555s
[05:17:54]   8000/18401동 | 106,951건 | 2559s
[05:17:56]   8100/18401동 | 106,951건 | 2562s
[05:18:09]   8200/18401동 | 107,127건 | 2575s
[05:18:14]   8300/18401동 | 107,153건 | 2580s
[05:18:18]   8400/18401동 | 107,263건 | 2584s
[05:18:25]   8500/18401동 | 107,762건 | 2590s
[05:18:36]   8600/18401동 | 107,851건 | 2602s
[05:18:39]   8700/18401동 | 107,872건 | 2605s
[05:18:44]   8800/18401동 | 107,990건 | 2610s
[05:18:52]   8900/18401동 | 108,088건 | 2617s
[05:18:57]   9000/18401동 | 108,122건 | 2623s
[05:19:01]   9100/18401동 | 108,122건 | 2627s
[05:19:04]   9200/18401동 | 108,124건 | 2630s
[05:19:07]   9300/18401동 | 108,127건 | 2633s
[05:19:10]   9400/18401동 | 108,134건 | 2635s
[05:19:12]   9500/18401동 | 108,134건 | 2638s
[05:19:15]   9600/18401동 | 108,135건 | 2641s
[05:19:18]   9700/18401동 | 108,135건 | 2644s
[05:19:21]   9800/18401동 | 108,135건 | 2646s
[05:19:24]   9900/18401동 | 108,135건 | 2649s
[05:19:26]   10000/18401동 | 108,135건 | 2652s
[05:19:36]   10100/18401동 | 108,237건 | 2662s
[05:19:39]   10200/18401동 | 108,240건 | 2665s
[05:19:42]   10300/18401동 | 108,241건 | 2667s
[05:19:46]   10400/18401동 | 108,347건 | 2672s
[05:19:54]   10500/18401동 | 108,348건 | 2679s
[05:19:56]   10600/18401동 | 108,353건 | 2682s
[05:19:59]   10700/18401동 | 108,353건 | 2685s
[05:20:03]   10800/18401동 | 108,355건 | 2689s
[05:20:06]   10900/18401동 | 108,357건 | 2692s
[05:20:08]   11000/18401동 | 108,357건 | 2693s
[05:20:11]   11100/18401동 | 108,357건 | 2697s
[05:20:46]   11200/18401동 | 109,399건 | 2731s
[05:22:13]   11300/18401동 | 111,960건 | 2818s
[05:22:41]   11400/18401동 | 111,980건 | 2846s
[05:22:49]   11500/18401동 | 112,143건 | 2855s
[05:23:01]   11600/18401동 | 112,150건 | 2867s
[05:23:04]   11700/18401동 | 112,154건 | 2870s
[05:23:10]   11800/18401동 | 112,321건 | 2876s
[05:23:34]   11900/18401동 | 112,632건 | 2900s
[05:23:39]   12000/18401동 | 112,651건 | 2905s
[05:23:42]   12100/18401동 | 112,651건 | 2908s
[05:23:45]   12200/18401동 | 112,655건 | 2911s
[05:23:48]   12300/18401동 | 112,655건 | 2914s
[05:23:52]   12400/18401동 | 112,655건 | 2917s
[05:23:54]   12500/18401동 | 112,655건 | 2920s
[05:23:57]   12600/18401동 | 112,669건 | 2923s
[05:24:00]   12700/18401동 | 112,669건 | 2926s
[05:24:04]   12800/18401동 | 112,670건 | 2929s
[05:24:07]   12900/18401동 | 112,670건 | 2933s
[05:24:10]   13000/18401동 | 112,682건 | 2936s
[05:24:12]   13100/18401동 | 112,682건 | 2938s
[05:24:14]   13200/18401동 | 112,682건 | 2940s
[05:24:21]   13300/18401동 | 112,884건 | 2947s
[05:24:25]   13400/18401동 | 113,104건 | 2950s
[05:24:27]   13500/18401동 | 113,104건 | 2953s
[05:24:30]   13600/18401동 | 113,104건 | 2955s
[05:24:32]   13700/18401동 | 113,105건 | 2958s
[05:24:36]   13800/18401동 | 113,126건 | 2962s
[05:24:39]   13900/18401동 | 113,126건 | 2965s
[05:24:47]   14000/18401동 | 113,167건 | 2973s
[05:24:51]   14100/18401동 | 113,179건 | 2977s
[05:24:55]   14200/18401동 | 113,179건 | 2980s
[05:24:59]   14300/18401동 | 113,179건 | 2985s
[05:25:19]   14400/18401동 | 114,210건 | 3004s
[05:25:38]   14500/18401동 | 114,549건 | 3024s
[05:25:56]   14600/18401동 | 115,225건 | 3042s
[05:26:07]   14700/18401동 | 115,369건 | 3053s
[05:26:21]   14800/18401동 | 115,699건 | 3066s
[05:26:27]   14900/18401동 | 115,779건 | 3072s
[05:26:35]   15000/18401동 | 115,876건 | 3080s
[05:27:25]   15100/18401동 | 118,093건 | 3131s
[05:27:51]   15200/18401동 | 118,099건 | 3156s
[05:27:57]   15300/18401동 | 118,368건 | 3163s
[05:28:16]   15400/18401동 | 118,621건 | 3182s
[05:28:25]   15500/18401동 | 119,032건 | 3191s
[05:29:03]   15600/18401동 | 119,523건 | 3229s
[05:29:07]   15700/18401동 | 119,523건 | 3232s
[05:29:10]   15800/18401동 | 119,523건 | 3236s
[05:29:13]   15900/18401동 | 119,529건 | 3239s
[05:29:17]   16000/18401동 | 119,530건 | 3243s
[05:29:21]   16100/18401동 | 119,536건 | 3246s
[05:29:24]   16200/18401동 | 119,536건 | 3250s
[05:29:28]   16300/18401동 | 119,536건 | 3254s
[05:29:31]   16400/18401동 | 119,536건 | 3257s
[05:29:35]   16500/18401동 | 119,541건 | 3260s
[05:29:37]   16600/18401동 | 119,541건 | 3263s
[05:29:40]   16700/18401동 | 119,541건 | 3266s
[05:29:43]   16800/18401동 | 119,581건 | 3269s
[05:30:06]   16900/18401동 | 120,388건 | 3292s
[05:30:18]   17000/18401동 | 120,525건 | 3304s
[05:30:23]   17100/18401동 | 120,608건 | 3309s
[05:30:28]   17200/18401동 | 120,737건 | 3313s
[05:30:33]   17300/18401동 | 120,901건 | 3319s
[05:30:51]   17400/18401동 | 122,125건 | 3337s
[05:31:21]   17500/18401동 | 122,177건 | 3367s
[05:31:26]   17600/18401동 | 122,177건 | 3372s
[05:31:29]   17700/18401동 | 122,177건 | 3375s
[05:31:32]   17800/18401동 | 122,183건 | 3378s
[05:31:36]   17900/18401동 | 122,185건 | 3382s
[05:31:39]   18000/18401동 | 122,187건 | 3384s
[05:31:42]   18100/18401동 | 122,188건 | 3388s
[05:31:47]   18200/18401동 | 122,248건 | 3392s
[05:31:52]   18300/18401동 | 122,264건 | 3397s
[05:31:53]   18400/18401동 | 122,266건 | 3399s
[05:31:53]   18401/18401동 | 122,266건 | 3399s
[05:31:54] 💾 저장: 직방_아파트_20260418_043514.csv (122,266건)
[05:31:54] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[05:31:54]   작업: 50673개 (타일 × 유형)
[05:32:00]   100/50673 타일 | 0건 | 3405s
[05:32:04]   200/50673 타일 | 0건 | 3410s
[05:32:08]   300/50673 타일 | 0건 | 3414s
[05:32:13]   400/50673 타일 | 0건 | 3419s
[05:32:17]   500/50673 타일 | 0건 | 3423s
[05:32:21]   600/50673 타일 | 0건 | 3427s
[05:32:26]   700/50673 타일 | 0건 | 3431s
[05:32:30]   800/50673 타일 | 15건 | 3436s
[05:32:35]   900/50673 타일 | 31건 | 3441s
[05:32:39]   1000/50673 타일 | 36건 | 3445s
[05:32:44]   1100/50673 타일 | 51건 | 3450s
[05:32:49]   1200/50673 타일 | 51건 | 3454s
[05:32:53]   1300/50673 타일 | 51건 | 3459s
[05:32:57]   1400/50673 타일 | 51건 | 3463s
[05:33:02]   1500/50673 타일 | 51건 | 3468s
[05:33:07]   1600/50673 타일 | 51건 | 3473s
[05:33:11]   1700/50673 타일 | 51건 | 3477s
[05:33:15]   1800/50673 타일 | 51건 | 3481s
[05:33:19]   1900/50673 타일 | 51건 | 3485s
[05:33:24]   2000/50673 타일 | 51건 | 3489s
[05:33:28]   2100/50673 타일 | 51건 | 3494s
[05:33:32]   2200/50673 타일 | 51건 | 3498s
[05:33:36]   2300/50673 타일 | 51건 | 3502s
[05:33:41]   2400/50673 타일 | 51건 | 3506s
[05:33:45]   2500/50673 타일 | 51건 | 3511s
[05:33:50]   2600/50673 타일 | 51건 | 3515s
[05:33:54]   2700/50673 타일 | 51건 | 3520s
[05:33:59]   2800/50673 타일 | 51건 | 3525s
[05:34:03]   2900/50673 타일 | 51건 | 3529s
[05:34:08]   3000/50673 타일 | 55건 | 3534s
[05:34:12]   3100/50673 타일 | 55건 | 3538s
[05:34:17]   3200/50673 타일 | 55건 | 3542s
[05:34:21]   3300/50673 타일 | 55건 | 3547s
[05:34:25]   3400/50673 타일 | 55건 | 3551s
[05:34:30]   3500/50673 타일 | 55건 | 3555s
[05:34:34]   3600/50673 타일 | 55건 | 3560s
[05:34:39]   3700/50673 타일 | 64건 | 3565s
[05:34:45]   3800/50673 타일 | 70건 | 3571s
[05:34:52]   3900/50673 타일 | 70건 | 3578s
[05:35:01]   4000/50673 타일 | 70건 | 3586s
[05:35:08]   4100/50673 타일 | 70건 | 3594s
[05:35:14]   4200/50673 타일 | 70건 | 3600s
[05:35:19]   4300/50673 타일 | 70건 | 3605s
[05:35:24]   4400/50673 타일 | 70건 | 3610s
[05:35:29]   4500/50673 타일 | 70건 | 3614s
[05:35:34]   4600/50673 타일 | 70건 | 3620s
[05:35:38]   4700/50673 타일 | 70건 | 3624s
[05:35:42]   4800/50673 타일 | 70건 | 3628s
[05:35:47]   4900/50673 타일 | 70건 | 3633s
[05:35:51]   5000/50673 타일 | 70건 | 3637s
[05:35:56]   5100/50673 타일 | 70건 | 3641s
[05:36:00]   5200/50673 타일 | 71건 | 3646s
[05:36:05]   5300/50673 타일 | 72건 | 3650s
[05:36:09]   5400/50673 타일 | 72건 | 3655s
[05:36:14]   5500/50673 타일 | 72건 | 3660s
[05:36:18]   5600/50673 타일 | 72건 | 3664s
[05:36:22]   5700/50673 타일 | 72건 | 3668s
[05:36:27]   5800/50673 타일 | 72건 | 3673s
[05:36:31]   5900/50673 타일 | 72건 | 3677s
[05:36:37]   6000/50673 타일 | 77건 | 3683s
[05:36:43]   6100/50673 타일 | 100건 | 3689s
[05:36:48]   6200/50673 타일 | 126건 | 3694s
[05:36:53]   6300/50673 타일 | 175건 | 3699s
[05:36:58]   6400/50673 타일 | 175건 | 3704s
[05:37:03]   6500/50673 타일 | 175건 | 3708s
[05:37:08]   6600/50673 타일 | 175건 | 3714s
[05:37:13]   6700/50673 타일 | 175건 | 3719s
[05:37:18]   6800/50673 타일 | 175건 | 3724s
[05:37:23]   6900/50673 타일 | 175건 | 3728s
[05:37:27]   7000/50673 타일 | 175건 | 3733s
[05:37:32]   7100/50673 타일 | 229건 | 3738s
[05:37:36]   7200/50673 타일 | 229건 | 3742s
[05:37:41]   7300/50673 타일 | 246건 | 3747s
[05:37:47]   7400/50673 타일 | 284건 | 3752s
[05:37:51]   7500/50673 타일 | 293건 | 3757s
[05:37:56]     🔍 세분화: 원룸/wy67u → 438건 (p5→6)
[05:37:56]   7600/50673 타일 | 300건 | 3762s
[05:38:02]   7700/50673 타일 | 302건 | 3768s
[05:38:07]   7800/50673 타일 | 302건 | 3773s
[05:38:11]     🔍 세분화: 원룸/wy6he → 439건 (p5→6)
[05:38:12]   7900/50673 타일 | 319건 | 3778s
[05:38:18]   8000/50673 타일 | 349건 | 3784s
[05:38:23]   8100/50673 타일 | 350건 | 3789s
[05:38:28]   8200/50673 타일 | 364건 | 3794s
[05:38:30]     🔍 세분화: 원룸/wy6wc → 517건 (p5→6)
[05:38:30]     🔍 세분화: 원룸/wy6we → 435건 (p5→6)
[05:38:30]     🔍 세분화: 원룸/wy6wd → 611건 (p5→6)
[05:38:31]     🔍 세분화: 원룸/wy6wf → 1025건 (p5→6)
[05:38:32]     🔍 세분화: 원룸/wy6ws → 460건 (p5→6)
[05:38:39]   8300/50673 타일 | 371건 | 3804s
[05:38:46]   8400/50673 타일 | 405건 | 3812s
[05:38:51]   8500/50673 타일 | 432건 | 3817s
[05:38:56]   8600/50673 타일 | 440건 | 3821s
[05:38:59]     🔍 세분화: 원룸/wy78p → 411건 (p5→6)
[05:38:59]     🔍 세분화: 원룸/wy78k → 458건 (p5→6)
[05:38:59]     🔍 세분화: 원룸/wy78r → 479건 (p5→6)
[05:39:05]   8700/50673 타일 | 499건 | 3831s
[05:39:12]     🔍 세분화: 원룸/wy7ec → 443건 (p5→6)
[05:39:12]   8800/50673 타일 | 565건 | 3838s
[05:39:18]   8900/50673 타일 | 611건 | 3844s
[05:39:22]     🔍 세분화: 원룸/wy7kn → 754건 (p5→6)
[05:39:24]     🔍 세분화: 원룸/wy7m2 → 689건 (p5→6)
[05:39:24]     🔍 세분화: 원룸/wy7m6 → 404건 (p5→6)
[05:39:26]   9000/50673 타일 | 630건 | 3852s
[05:39:33]   9100/50673 타일 | 634건 | 3859s
[05:39:39]   9200/50673 타일 | 640건 | 3865s
[05:39:43]   9300/50673 타일 | 663건 | 3869s
[05:39:48]   9400/50673 타일 | 672건 | 3874s
[05:39:52]   9500/50673 타일 | 672건 | 3878s
[05:39:56]   9600/50673 타일 | 672건 | 3882s
[05:40:01]   9700/50673 타일 | 672건 | 3887s
[05:40:06]   9800/50673 타일 | 672건 | 3891s
[05:40:10]   9900/50673 타일 | 672건 | 3896s
[05:40:14]   10000/50673 타일 | 672건 | 3900s
[05:40:19]   10100/50673 타일 | 672건 | 3904s
[05:40:23]   10200/50673 타일 | 672건 | 3909s
[05:40:27]   10300/50673 타일 | 673건 | 3913s
[05:40:32]   10400/50673 타일 | 673건 | 3918s
[05:40:36]   10500/50673 타일 | 673건 | 3922s
[05:40:40]   10600/50673 타일 | 673건 | 3926s
[05:40:45]   10700/50673 타일 | 673건 | 3930s
[05:40:50]   10800/50673 타일 | 685건 | 3935s
[05:40:54]   10900/50673 타일 | 685건 | 3940s
[05:40:58]   11000/50673 타일 | 685건 | 3944s
[05:41:03]   11100/50673 타일 | 685건 | 3949s
[05:41:08]   11200/50673 타일 | 685건 | 3953s
[05:41:12]   11300/50673 타일 | 685건 | 3958s
[05:41:16]   11400/50673 타일 | 685건 | 3962s
[05:41:21]   11500/50673 타일 | 685건 | 3966s
[05:41:25]   11600/50673 타일 | 685건 | 3971s
[05:41:30]   11700/50673 타일 | 685건 | 3976s
[05:41:35]   11800/50673 타일 | 694건 | 3981s
[05:41:40]     🔍 세분화: 원룸/wyd3m → 630건 (p5→6)
[05:41:40]     🔍 세분화: 원룸/wyd3k → 449건 (p5→6)
[05:41:41]   11900/50673 타일 | 755건 | 3986s
[05:41:41]     🔍 세분화: 원룸/wyd3t → 718건 (p5→6)
[05:41:49]     🔍 세분화: 원룸/wyd6g → 419건 (p5→6)
[05:41:51]   12000/50673 타일 | 840건 | 3997s
[05:41:53]     🔍 세분화: 원룸/wyd77 → 1140건 (p5→6)
[05:41:54]     🔍 세분화: 원룸/wyd7d → 570건 (p5→6)
[05:41:55]     🔍 세분화: 원룸/wyd7f → 595건 (p5→6)
[05:41:56]     🔍 세분화: 원룸/wyd7g → 615건 (p5→6)
[05:41:58]     🔍 세분화: 원룸/wyd7s → 615건 (p5→6)
[05:42:04]     🔍 세분화: 원룸/wyd8k → 717건 (p5→6)
[05:42:11]   12100/50673 타일 | 978건 | 4016s
[05:42:17]   12200/50673 타일 | 1,043건 | 4023s
[05:42:23]   12300/50673 타일 | 1,098건 | 4028s
[05:42:23]     🔍 세분화: 원룸/wydh5 → 460건 (p5→6)
[05:42:24]     🔍 세분화: 원룸/wydhk → 649건 (p5→6)
[05:42:27]     🔍 세분화: 원룸/wydj4 → 436건 (p5→6)
[05:42:27]     🔍 세분화: 원룸/wydj5 → 450건 (p5→6)
[05:42:28]     🔍 세분화: 원룸/wydj7 → 629건 (p5→6)
[05:42:28]     🔍 세분화: 원룸/wydj9 → 558건 (p5→6)
[05:42:29]     🔍 세분화: 원룸/wydjf → 515건 (p5→6)
[05:42:36]     🔍 세분화: 원룸/wydjp → 568건 (p5→6)
[05:42:38]     🔍 세분화: 원룸/wydjr → 782건 (p5→6)
[05:42:41]     🔍 세분화: 원룸/wydjw → 642건 (p5→6)
[05:42:42]     🔍 세분화: 원룸/wydk4 → 535건 (p5→6)
[05:42:48]     🔍 세분화: 원룸/wydm0 → 575건 (p5→6)
[05:42:48]     🔍 세분화: 원룸/wydm2 → 484건 (p5→6)
[05:42:50]     🔍 세분화: 원룸/wydm8 → 653건 (p5→6)
[05:42:50]     🔍 세분화: 원룸/wydm7 → 419건 (p5→6)
[05:42:50]     🔍 세분화: 원룸/wydm6 → 1583건 (p5→6)
[05:42:54]   12400/50673 타일 | 1,265건 | 4060s
[05:42:55]     🔍 세분화: 원룸/wydme → 878건 (p5→6)
[05:42:56]     🔍 세분화: 원룸/wydmf → 709건 (p5→6)
[05:42:56]     🔍 세분화: 원룸/wydmg → 843건 (p5→6)
[05:43:01]     🔍 세분화: 원룸/wydmk → 419건 (p5→6)
[05:43:05]     🔍 세분화: 원룸/wydmw → 567건 (p5→6)
[05:43:07]     🔍 세분화: 원룸/wydn1 → 683건 (p5→6)
[05:43:16]     🔍 세분화: 원룸/wydq4 → 459건 (p5→6)
[05:43:17]   12500/50673 타일 | 1,331건 | 4083s
[05:43:24]   12600/50673 타일 | 1,411건 | 4090s
[05:43:30]   12700/50673 타일 | 1,437건 | 4096s
[05:43:35]   12800/50673 타일 | 1,468건 | 4101s
[05:43:39]   12900/50673 타일 | 1,487건 | 4105s
[05:43:44]   13000/50673 타일 | 1,495건 | 4110s
[05:43:48]   13100/50673 타일 | 1,510건 | 4114s
[05:43:53]   13200/50673 타일 | 1,510건 | 4119s
[05:44:00]   13300/50673 타일 | 1,510건 | 4126s
[05:44:08]   13400/50673 타일 | 1,519건 | 4134s
[05:44:15]   13500/50673 타일 | 1,519건 | 4140s
[05:44:20]   13600/50673 타일 | 1,519건 | 4146s
[05:44:27]   13700/50673 타일 | 1,523건 | 4153s
[05:44:36]   13800/50673 타일 | 1,531건 | 4162s
[05:44:43]   13900/50673 타일 | 1,531건 | 4169s
[05:44:48]   14000/50673 타일 | 1,531건 | 4174s
[05:44:53]   14100/50673 타일 | 1,531건 | 4178s
[05:44:57]   14200/50673 타일 | 1,531건 | 4182s
[05:45:01]   14300/50673 타일 | 1,531건 | 4187s
[05:45:05]   14400/50673 타일 | 1,531건 | 4191s
[05:45:10]   14500/50673 타일 | 1,531건 | 4195s
[05:45:14]   14600/50673 타일 | 1,534건 | 4200s
[05:45:18]   14700/50673 타일 | 1,534건 | 4204s
[05:45:23]   14800/50673 타일 | 1,534건 | 4208s
[05:45:27]   14900/50673 타일 | 1,534건 | 4213s
[05:45:31]   15000/50673 타일 | 1,534건 | 4217s
[05:45:36]   15100/50673 타일 | 1,534건 | 4221s
[05:45:40]   15200/50673 타일 | 1,534건 | 4226s
[05:45:44]   15300/50673 타일 | 1,534건 | 4230s
[05:45:49]   15400/50673 타일 | 1,534건 | 4234s
[05:45:53]   15500/50673 타일 | 1,534건 | 4239s
[05:45:58]   15600/50673 타일 | 1,534건 | 4243s
[05:46:04]   15700/50673 타일 | 1,535건 | 4250s
[05:46:11]   15800/50673 타일 | 1,535건 | 4257s
[05:46:20]   15900/50673 타일 | 1,538건 | 4265s
[05:46:27]   16000/50673 타일 | 1,538건 | 4273s
[05:46:33]   16100/50673 타일 | 1,538건 | 4279s
[05:46:39]   16200/50673 타일 | 1,538건 | 4285s
[05:46:44]   16300/50673 타일 | 1,538건 | 4290s
[05:46:49]   16400/50673 타일 | 1,538건 | 4295s
[05:46:54]   16500/50673 타일 | 1,538건 | 4299s
[05:46:58]   16600/50673 타일 | 1,538건 | 4304s
[05:47:02]   16700/50673 타일 | 1,538건 | 4308s
[05:47:06]   16800/50673 타일 | 1,538건 | 4312s
[05:47:11]   16900/50673 타일 | 1,538건 | 4316s
[05:47:15]   17000/50673 타일 | 1,538건 | 4321s
[05:47:19]   17100/50673 타일 | 1,538건 | 4325s
[05:47:24]   17200/50673 타일 | 1,538건 | 4330s
[05:47:29]   17300/50673 타일 | 1,538건 | 4335s
[05:47:33]   17400/50673 타일 | 1,538건 | 4339s
[05:47:37]   17500/50673 타일 | 1,538건 | 4343s
[05:47:42]   17600/50673 타일 | 1,540건 | 4348s
[05:47:47]   17700/50673 타일 | 1,557건 | 4353s
[05:47:51]   17800/50673 타일 | 1,560건 | 4357s
[05:47:56]   17900/50673 타일 | 1,560건 | 4362s
[05:48:01]   18000/50673 타일 | 1,572건 | 4366s
[05:48:06]   18100/50673 타일 | 1,572건 | 4372s
[05:48:13]   18200/50673 타일 | 1,572건 | 4379s
[05:48:21]   18300/50673 타일 | 1,572건 | 4386s
[05:48:27]   18400/50673 타일 | 1,572건 | 4393s
[05:48:33]   18500/50673 타일 | 1,572건 | 4399s
[05:48:38]   18600/50673 타일 | 1,572건 | 4404s
[05:48:42]   18700/50673 타일 | 1,572건 | 4408s
[05:48:47]   18800/50673 타일 | 1,572건 | 4412s
[05:48:51]   18900/50673 타일 | 1,572건 | 4417s
[05:48:55]   19000/50673 타일 | 1,572건 | 4421s
[05:49:00]   19100/50673 타일 | 1,572건 | 4426s
[05:49:04]   19200/50673 타일 | 1,572건 | 4430s
[05:49:08]   19300/50673 타일 | 1,572건 | 4434s
[05:49:13]   19400/50673 타일 | 1,572건 | 4439s
[05:49:17]   19500/50673 타일 | 1,572건 | 4443s
[05:49:21]   19600/50673 타일 | 1,572건 | 4447s
[05:49:26]   19700/50673 타일 | 1,572건 | 4451s
[05:49:30]   19800/50673 타일 | 1,572건 | 4456s
[05:49:34]   19900/50673 타일 | 1,578건 | 4460s
[05:49:39]   20000/50673 타일 | 1,578건 | 4464s
[05:49:43]   20100/50673 타일 | 1,578건 | 4469s
[05:49:47]   20200/50673 타일 | 1,578건 | 4473s
[05:49:51]   20300/50673 타일 | 1,578건 | 4477s
[05:49:56]   20400/50673 타일 | 1,578건 | 4481s
[05:50:00]   20500/50673 타일 | 1,578건 | 4486s
[05:50:05]   20600/50673 타일 | 1,581건 | 4490s
[05:50:09]   20700/50673 타일 | 1,585건 | 4495s
[05:50:13]   20800/50673 타일 | 1,585건 | 4499s
[05:50:17]   20900/50673 타일 | 1,585건 | 4503s
[05:50:22]   21000/50673 타일 | 1,585건 | 4508s
[05:50:26]   21100/50673 타일 | 1,585건 | 4512s
[05:50:31]   21200/50673 타일 | 1,585건 | 4517s
[05:50:35]   21300/50673 타일 | 1,585건 | 4521s
[05:50:39]   21400/50673 타일 | 1,585건 | 4525s
[05:50:44]   21500/50673 타일 | 1,585건 | 4530s
[05:50:48]   21600/50673 타일 | 1,585건 | 4534s
[05:50:53]   21700/50673 타일 | 1,585건 | 4538s
[05:50:57]   21800/50673 타일 | 1,585건 | 4543s
[05:51:01]   21900/50673 타일 | 1,585건 | 4547s
[05:51:06]   22000/50673 타일 | 1,585건 | 4551s
[05:51:10]   22100/50673 타일 | 1,586건 | 4555s
[05:51:14]   22200/50673 타일 | 1,587건 | 4560s
