[03:00:04] 캐시 로드: 0개 완료 항목
[03:00:04] ==============================================================
[03:00:04]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[03:00:04]   precision: 5 → 7 | 세분화 임계: 400건
[03:00:04]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260820
[03:00:04] ==============================================================
[03:00:04] 지오해시 타일: 16891개 (precision=5)
[03:00:04] 
[1/3] 아파트 수집 ─────────────────────────────────
[03:00:14]   읍면동 18401개 확인
[03:00:27]   100/18401동 | 695건 | 23s
[03:47:04]   10200/18401동 | 110,493건 | 2821s
[03:47:07]   10300/18401동 | 110,493건 | 2824s
[03:47:11]   10400/18401동 | 110,496건 | 2827s
[03:47:15]   10500/18401동 | 110,496건 | 2831s
[03:47:21]   10600/18401동 | 110,553건 | 2837s
[03:47:32]   10700/18401동 | 110,661건 | 2848s
[03:47:37]   10800/18401동 | 110,661건 | 2853s
[03:47:48]   10900/18401동 | 111,136건 | 2865s
[03:48:48]   11000/18401동 | 112,338건 | 2924s
[03:50:34]   11100/18401동 | 114,595건 | 3031s
[03:50:38]   11200/18401동 | 114,615건 | 3034s
[03:50:42]   11300/18401동 | 114,615건 | 3038s
[03:50:45]   11400/18401동 | 114,616건 | 3042s
[03:50:49]   11500/18401동 | 114,616건 | 3045s
[03:50:53]   11600/18401동 | 114,634건 | 3049s
[03:50:56]   11700/18401동 | 114,650건 | 3052s
[03:50:59]   11800/18401동 | 114,650건 | 3055s
[03:51:15]   11900/18401동 | 115,031건 | 3071s
[03:51:27]   12000/18401동 | 115,052건 | 3083s
[03:51:32]   12100/18401동 | 115,161건 | 3088s
[03:51:42]   12200/18401동 | 115,280건 | 3098s
[03:51:57]   12300/18401동 | 115,280건 | 3113s
[03:52:00]   12400/18401동 | 115,288건 | 3116s
[03:52:03]   12500/18401동 | 115,294건 | 3119s
[03:52:05]   12600/18401동 | 115,294건 | 3121s
[03:52:08]   12700/18401동 | 115,307건 | 3125s
[03:52:11]   12800/18401동 | 115,307건 | 3128s
[03:52:15]   12900/18401동 | 115,307건 | 3131s
[03:52:24]   13000/18401동 | 115,686건 | 3140s
[03:52:28]   13100/18401동 | 115,686건 | 3144s
[03:52:31]   13200/18401동 | 115,686건 | 3148s
[03:52:35]   13300/18401동 | 115,686건 | 3151s
[03:52:38]   13400/18401동 | 115,686건 | 3155s
[03:52:41]   13500/18401동 | 115,686건 | 3157s
[03:52:44]   13600/18401동 | 115,687건 | 3160s
[03:52:48]   13700/18401동 | 115,728건 | 3165s
[03:52:55]   13800/18401동 | 115,728건 | 3171s
[03:52:58]   13900/18401동 | 115,729건 | 3174s
[03:53:02]   14000/18401동 | 115,739건 | 3178s
[03:53:06]   14100/18401동 | 115,741건 | 3182s
[03:53:09]   14200/18401동 | 115,749건 | 3185s
[03:53:12]   14300/18401동 | 115,749건 | 3188s
[03:53:31]   14400/18401동 | 116,702건 | 3207s
[03:53:51]   14500/18401동 | 117,161건 | 3227s
[03:54:05]   14600/18401동 | 117,916건 | 3241s
[03:54:17]   14700/18401동 | 118,158건 | 3253s
[03:54:31]   14800/18401동 | 118,437건 | 3267s
[03:54:39]   14900/18401동 | 118,525건 | 3275s
[03:54:44]   15000/18401동 | 118,617건 | 3280s
[03:55:00]   15100/18401동 | 119,126건 | 3296s
[03:55:12]   15200/18401동 | 119,130건 | 3308s
[03:55:15]   15300/18401동 | 119,130건 | 3311s
[03:55:19]   15400/18401동 | 119,130건 | 3315s
[03:56:50]   15500/18401동 | 121,545건 | 3406s
[03:56:54]   15600/18401동 | 121,547건 | 3411s
[03:57:27]   15700/18401동 | 122,541건 | 3443s
[03:57:48]   15800/18401동 | 122,550건 | 3464s
[03:57:52]   15900/18401동 | 122,550건 | 3468s
[03:57:56]   16000/18401동 | 122,556건 | 3472s
[03:58:00]   16100/18401동 | 122,556건 | 3476s
[03:58:03]   16200/18401동 | 122,556건 | 3479s
[03:58:06]   16300/18401동 | 122,556건 | 3483s
[03:58:11]   16400/18401동 | 122,561건 | 3487s
[03:58:15]   16500/18401동 | 122,561건 | 3491s
[03:58:18]   16600/18401동 | 122,561건 | 3494s
[03:58:21]   16700/18401동 | 122,561건 | 3497s
[03:58:28]   16800/18401동 | 122,800건 | 3504s
[03:58:32]   16900/18401동 | 122,839건 | 3508s
[03:58:59]   17000/18401동 | 123,755건 | 3535s
[03:59:36]   17100/18401동 | 125,054건 | 3573s
[04:00:10]   17200/18401동 | 125,083건 | 3607s
[04:00:18]   17300/18401동 | 125,273건 | 3615s
[04:00:25]   17400/18401동 | 125,351건 | 3621s
[04:00:32]   17500/18401동 | 125,354건 | 3628s
[04:00:39]   17600/18401동 | 125,537건 | 3636s
[04:00:43]   17700/18401동 | 125,538건 | 3639s
[04:00:45]   17800/18401동 | 125,538건 | 3641s
[04:00:49]   17900/18401동 | 125,546건 | 3645s
[04:00:53]   18000/18401동 | 125,548건 | 3649s
[04:00:57]   18100/18401동 | 125,595건 | 3653s
[04:01:01]   18200/18401동 | 125,604건 | 3657s
[04:01:04]   18300/18401동 | 125,606건 | 3660s
[04:01:08]   18400/18401동 | 125,606건 | 3664s
[04:01:08]   18401/18401동 | 125,606건 | 3664s
[04:01:09] 💾 저장: 직방_아파트_20260820_030004.csv (125,606건)
[04:01:09] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[04:01:09]   작업: 50673개 (타일 × 유형)
[04:01:15]   100/50673 타일 | 0건 | 3672s
[04:01:21]   200/50673 타일 | 0건 | 3677s
[04:01:26]   300/50673 타일 | 0건 | 3682s
[04:01:31]   400/50673 타일 | 0건 | 3687s
[04:01:36]   500/50673 타일 | 0건 | 3692s
[04:01:41]   600/50673 타일 | 0건 | 3697s
[04:01:46]   700/50673 타일 | 0건 | 3702s
[04:01:51]   800/50673 타일 | 30건 | 3707s
[04:01:57]   900/50673 타일 | 45건 | 3713s
[04:02:02]   1000/50673 타일 | 48건 | 3718s
[04:02:07]   1100/50673 타일 | 54건 | 3723s
[04:02:12]   1200/50673 타일 | 54건 | 3728s
[04:02:17]   1300/50673 타일 | 54건 | 3733s
[04:02:22]   1400/50673 타일 | 54건 | 3738s
[04:02:28]   1500/50673 타일 | 54건 | 3744s
[04:02:33]   1600/50673 타일 | 54건 | 3749s
[04:02:38]   1700/50673 타일 | 54건 | 3754s
[04:02:43]   1800/50673 타일 | 54건 | 3759s
[04:02:48]   1900/50673 타일 | 54건 | 3764s
[04:02:53]   2000/50673 타일 | 54건 | 3769s
[04:02:58]   2100/50673 타일 | 54건 | 3774s
[04:03:03]   2200/50673 타일 | 54건 | 3779s
[04:03:08]   2300/50673 타일 | 54건 | 3785s
[04:03:14]   2400/50673 타일 | 54건 | 3790s
[04:03:19]   2500/50673 타일 | 54건 | 3795s
[04:03:23]   2600/50673 타일 | 54건 | 3800s
[04:03:29]   2700/50673 타일 | 54건 | 3805s
[04:03:34]   2800/50673 타일 | 54건 | 3810s
[04:03:39]   2900/50673 타일 | 54건 | 3815s
[04:03:45]   3000/50673 타일 | 63건 | 3821s
[04:03:50]   3100/50673 타일 | 63건 | 3826s
[04:03:55]   3200/50673 타일 | 67건 | 3831s
[04:04:00]   3300/50673 타일 | 67건 | 3836s
[04:04:05]   3400/50673 타일 | 67건 | 3841s
[04:04:10]   3500/50673 타일 | 67건 | 3846s
[04:04:15]   3600/50673 타일 | 67건 | 3851s
[04:04:20]   3700/50673 타일 | 79건 | 3857s
[04:04:26]   3800/50673 타일 | 88건 | 3862s
[04:04:31]   3900/50673 타일 | 88건 | 3867s
[04:04:36]   4000/50673 타일 | 88건 | 3872s
[04:04:41]   4100/50673 타일 | 88건 | 3877s
[04:04:45]   4200/50673 타일 | 88건 | 3882s
[04:04:51]   4300/50673 타일 | 88건 | 3887s
[04:04:56]   4400/50673 타일 | 88건 | 3892s
[04:05:01]   4500/50673 타일 | 88건 | 3897s
[04:05:06]   4600/50673 타일 | 88건 | 3903s
[04:05:11]   4700/50673 타일 | 88건 | 3907s
[04:05:16]   4800/50673 타일 | 88건 | 3913s
[04:05:22]   4900/50673 타일 | 88건 | 3918s
[04:05:27]   5000/50673 타일 | 88건 | 3923s
[04:05:32]   5100/50673 타일 | 88건 | 3928s
[04:05:37]   5200/50673 타일 | 88건 | 3933s
[04:05:42]   5300/50673 타일 | 89건 | 3938s
[04:05:47]   5400/50673 타일 | 89건 | 3943s
[04:05:52]   5500/50673 타일 | 89건 | 3948s
[04:05:57]   5600/50673 타일 | 89건 | 3953s
[04:06:02]   5700/50673 타일 | 89건 | 3958s
[04:06:07]   5800/50673 타일 | 89건 | 3963s
[04:06:12]   5900/50673 타일 | 89건 | 3968s
[04:06:18]   6000/50673 타일 | 109건 | 3974s
[04:06:23]   6100/50673 타일 | 111건 | 3980s
[04:06:29]   6200/50673 타일 | 148건 | 3985s
[04:06:35]   6300/50673 타일 | 199건 | 3991s
[04:06:40]   6400/50673 타일 | 199건 | 3996s
[04:06:45]   6500/50673 타일 | 199건 | 4001s
[04:06:50]   6600/50673 타일 | 199건 | 4006s
[04:06:54]   6700/50673 타일 | 199건 | 4010s
[04:06:59]   6800/50673 타일 | 199건 | 4015s
[04:07:04]   6900/50673 타일 | 199건 | 4021s
[04:07:10]   7000/50673 타일 | 199건 | 4026s
[04:07:15]   7100/50673 타일 | 245건 | 4031s
[04:07:20]   7200/50673 타일 | 245건 | 4036s
[04:07:26]   7300/50673 타일 | 276건 | 4043s
[04:07:30]     🔍 세분화: 원룸/wy60p → 430건 (p5→6)
[04:07:33]   7400/50673 타일 | 295건 | 4049s
[04:07:38]   7500/50673 타일 | 295건 | 4055s
[04:07:45]   7600/50673 타일 | 319건 | 4061s
[04:07:50]   7700/50673 타일 | 320건 | 4066s
[04:07:55]   7800/50673 타일 | 320건 | 4071s
[04:07:59]     🔍 세분화: 원룸/wy6he → 455건 (p5→6)
[04:08:01]   7900/50673 타일 | 344건 | 4077s
[04:08:07]   8000/50673 타일 | 372건 | 4084s
[04:08:14]   8100/50673 타일 | 373건 | 4090s
[04:08:19]   8200/50673 타일 | 379건 | 4095s
[04:08:21]     🔍 세분화: 원룸/wy6wc → 647건 (p5→6)
[04:08:21]     🔍 세분화: 원룸/wy6wd → 742건 (p5→6)
[04:08:22]     🔍 세분화: 원룸/wy6wf → 1087건 (p5→6)
[04:08:23]     🔍 세분화: 원룸/wy6ws → 435건 (p5→6)
[04:08:28]   8300/50673 타일 | 391건 | 4104s
[04:08:39]   8400/50673 타일 | 413건 | 4115s
[04:08:44]   8500/50673 타일 | 441건 | 4120s
[04:08:51]   8600/50673 타일 | 450건 | 4127s
[04:08:53]     🔍 세분화: 원룸/wy78k → 422건 (p5→6)
[04:08:54]     🔍 세분화: 원룸/wy78p → 417건 (p5→6)
[04:08:54]     🔍 세분화: 원룸/wy78r → 424건 (p5→6)
[04:09:00]   8700/50673 타일 | 519건 | 4136s
[04:09:09]     🔍 세분화: 원룸/wy7ec → 632건 (p5→6)
[04:09:10]   8800/50673 타일 | 596건 | 4146s
[04:09:17]   8900/50673 타일 | 683건 | 4153s
[04:09:22]     🔍 세분화: 원룸/wy7kn → 747건 (p5→6)
[04:09:23]     🔍 세분화: 원룸/wy7m2 → 598건 (p5→6)
[04:09:26]   9000/50673 타일 | 773건 | 4162s
[04:09:33]   9100/50673 타일 | 777건 | 4169s
[04:09:40]   9200/50673 타일 | 801건 | 4176s
[04:09:45]   9300/50673 타일 | 812건 | 4182s
[04:09:51]   9400/50673 타일 | 822건 | 4187s
[04:09:56]   9500/50673 타일 | 822건 | 4192s
[04:10:01]   9600/50673 타일 | 822건 | 4197s
[04:10:06]   9700/50673 타일 | 822건 | 4202s
[04:10:11]   9800/50673 타일 | 822건 | 4207s
[04:10:16]   9900/50673 타일 | 822건 | 4212s
[04:10:21]   10000/50673 타일 | 822건 | 4217s
[04:10:26]   10100/50673 타일 | 822건 | 4222s
[04:10:31]   10200/50673 타일 | 822건 | 4227s
[04:10:36]   10300/50673 타일 | 837건 | 4232s
[04:10:41]   10400/50673 타일 | 837건 | 4237s
[04:10:46]   10500/50673 타일 | 837건 | 4242s
[04:10:51]   10600/50673 타일 | 837건 | 4247s
[04:10:56]   10700/50673 타일 | 837건 | 4252s
[04:11:01]   10800/50673 타일 | 854건 | 4258s
[04:11:06]   10900/50673 타일 | 854건 | 4262s
[04:11:11]   11000/50673 타일 | 854건 | 4267s
[04:11:17]   11100/50673 타일 | 854건 | 4273s
[04:11:22]   11200/50673 타일 | 854건 | 4278s
[04:11:27]   11300/50673 타일 | 854건 | 4283s
[04:11:32]   11400/50673 타일 | 854건 | 4288s
[04:11:37]   11500/50673 타일 | 854건 | 4293s
[04:11:42]   11600/50673 타일 | 854건 | 4298s
[04:11:47]   11700/50673 타일 | 854건 | 4303s
[04:11:52]   11800/50673 타일 | 858건 | 4308s
[04:11:59]     🔍 세분화: 원룸/wyd3k → 408건 (p5→6)
[04:11:59]   11900/50673 타일 | 895건 | 4315s
[04:11:59]     🔍 세분화: 원룸/wyd3m → 569건 (p5→6)
[04:12:00]     🔍 세분화: 원룸/wyd3t → 595건 (p5→6)
[04:12:11]   12000/50673 타일 | 987건 | 4327s
[04:12:13]     🔍 세분화: 원룸/wyd77 → 1047건 (p5→6)
[04:12:13]     🔍 세분화: 원룸/wyd7d → 531건 (p5→6)
[04:12:14]     🔍 세분화: 원룸/wyd7f → 532건 (p5→6)
[04:12:15]     🔍 세분화: 원룸/wyd7g → 589건 (p5→6)
[04:12:16]     🔍 세분화: 원룸/wyd7s → 487건 (p5→6)
[04:12:21]     🔍 세분화: 원룸/wyd8k → 662건 (p5→6)
[04:12:24]     🔍 세분화: 원룸/wyd8t → 450건 (p5→6)
[04:12:32]   12100/50673 타일 | 1,095건 | 4348s
[04:12:39]   12200/50673 타일 | 1,171건 | 4355s
[04:12:45]   12300/50673 타일 | 1,233건 | 4362s
[04:12:46]     🔍 세분화: 원룸/wydh5 → 450건 (p5→6)
[04:12:47]     🔍 세분화: 원룸/wydhk → 590건 (p5→6)
[04:12:50]     🔍 세분화: 원룸/wydj4 → 713건 (p5→6)
[04:12:50]     🔍 세분화: 원룸/wydj7 → 582건 (p5→6)
[04:12:54]     🔍 세분화: 원룸/wydjp → 626건 (p5→6)
[04:12:55]     🔍 세분화: 원룸/wydjr → 835건 (p5→6)
[04:12:58]     🔍 세분화: 원룸/wydjw → 545건 (p5→6)
[04:13:02]     🔍 세분화: 원룸/wydk4 → 530건 (p5→6)
[04:13:10]     🔍 세분화: 원룸/wydm0 → 683건 (p5→6)
[04:13:10]     🔍 세분화: 원룸/wydm2 → 545건 (p5→6)
[04:13:12]     🔍 세분화: 원룸/wydm6 → 1367건 (p5→6)
[04:13:12]     🔍 세분화: 원룸/wydm8 → 731건 (p5→6)
[04:13:13]   12400/50673 타일 | 1,407건 | 4389s
[04:13:14]     🔍 세분화: 원룸/wydmd → 438건 (p5→6)
[04:13:15]     🔍 세분화: 원룸/wydme → 877건 (p5→6)
[04:13:15]     🔍 세분화: 원룸/wydmf → 1033건 (p5→6)
[04:13:17]     🔍 세분화: 원룸/wydmg → 1186건 (p5→6)
[04:13:31]     🔍 세분화: 원룸/wydn1 → 516건 (p5→6)
[04:13:37]     🔍 세분화: 원룸/wydq4 → 470건 (p5→6)
[04:13:38]   12500/50673 타일 | 1,455건 | 4414s
[04:13:47]   12600/50673 타일 | 1,557건 | 4423s
[04:13:53]   12700/50673 타일 | 1,591건 | 4430s
[04:13:59]   12800/50673 타일 | 1,624건 | 4435s
[04:14:04]   12900/50673 타일 | 1,646건 | 4441s
[04:14:10]   13000/50673 타일 | 1,656건 | 4446s
[04:14:15]   13100/50673 타일 | 1,674건 | 4451s
[04:14:20]   13200/50673 타일 | 1,674건 | 4456s
[04:14:25]   13300/50673 타일 | 1,674건 | 4461s
[04:14:30]   13400/50673 타일 | 1,674건 | 4466s
[04:14:35]   13500/50673 타일 | 1,674건 | 4471s
[04:14:40]   13600/50673 타일 | 1,674건 | 4476s
[04:14:45]   13700/50673 타일 | 1,674건 | 4481s
[04:14:50]   13800/50673 타일 | 1,683건 | 4486s
[04:14:55]   13900/50673 타일 | 1,683건 | 4491s
[04:15:00]   14000/50673 타일 | 1,683건 | 4496s
[04:15:05]   14100/50673 타일 | 1,683건 | 4501s
[04:15:10]   14200/50673 타일 | 1,683건 | 4506s
[04:15:16]   14300/50673 타일 | 1,683건 | 4512s
[04:15:21]   14400/50673 타일 | 1,683건 | 4517s
[04:15:26]   14500/50673 타일 | 1,683건 | 4522s
[04:15:31]   14600/50673 타일 | 1,686건 | 4527s
[04:15:36]   14700/50673 타일 | 1,686건 | 4532s
[04:15:41]   14800/50673 타일 | 1,686건 | 4537s
[04:15:46]   14900/50673 타일 | 1,686건 | 4542s
[04:15:51]   15000/50673 타일 | 1,686건 | 4547s
[04:15:56]   15100/50673 타일 | 1,686건 | 4552s
[04:16:02]   15200/50673 타일 | 1,686건 | 4558s
[04:16:06]   15300/50673 타일 | 1,686건 | 4563s
[04:16:12]   15400/50673 타일 | 1,686건 | 4568s
[04:16:17]   15500/50673 타일 | 1,686건 | 4573s
[04:16:22]   15600/50673 타일 | 1,686건 | 4578s
[04:16:27]   15700/50673 타일 | 1,686건 | 4583s
[04:16:32]   15800/50673 타일 | 1,686건 | 4588s
[04:16:37]   15900/50673 타일 | 1,687건 | 4593s
[04:16:42]   16000/50673 타일 | 1,687건 | 4599s
[04:16:48]   16100/50673 타일 | 1,687건 | 4604s
[04:16:53]   16200/50673 타일 | 1,687건 | 4609s
[04:16:57]   16300/50673 타일 | 1,687건 | 4614s
[04:17:02]   16400/50673 타일 | 1,687건 | 4618s
[04:17:07]   16500/50673 타일 | 1,687건 | 4624s
[04:17:12]   16600/50673 타일 | 1,687건 | 4628s
[04:17:17]   16700/50673 타일 | 1,687건 | 4633s
[04:17:22]   16800/50673 타일 | 1,687건 | 4638s
[04:17:27]   16900/50673 타일 | 1,687건 | 4644s
[04:17:33]   17000/50673 타일 | 1,687건 | 4649s
[04:17:38]   17100/50673 타일 | 1,687건 | 4654s
[04:17:43]   17200/50673 타일 | 1,687건 | 4659s
[04:17:48]   17300/50673 타일 | 1,687건 | 4664s
[04:17:53]   17400/50673 타일 | 1,687건 | 4669s
[04:17:58]   17500/50673 타일 | 1,687건 | 4674s
[04:18:03]   17600/50673 타일 | 1,691건 | 4680s
[04:18:09]   17700/50673 타일 | 1,731건 | 4685s
[04:18:14]   17800/50673 타일 | 1,735건 | 4690s
[04:18:19]   17900/50673 타일 | 1,737건 | 4695s
[04:18:24]   18000/50673 타일 | 1,744건 | 4700s
[04:18:29]   18100/50673 타일 | 1,744건 | 4705s
[04:18:34]   18200/50673 타일 | 1,744건 | 4711s
[04:18:39]   18300/50673 타일 | 1,744건 | 4715s
[04:18:45]   18400/50673 타일 | 1,744건 | 4721s
[04:18:50]   18500/50673 타일 | 1,744건 | 4726s
[04:18:55]   18600/50673 타일 | 1,744건 | 4731s
[04:19:00]   18700/50673 타일 | 1,744건 | 4736s
[04:19:05]   18800/50673 타일 | 1,744건 | 4741s
[04:19:10]   18900/50673 타일 | 1,744건 | 4747s
[04:19:15]   19000/50673 타일 | 1,744건 | 4751s
[04:19:21]   19100/50673 타일 | 1,744건 | 4757s
[04:19:26]   19200/50673 타일 | 1,744건 | 4762s
[04:19:31]   19300/50673 타일 | 1,744건 | 4767s
[04:19:36]   19400/50673 타일 | 1,744건 | 4772s
[04:19:42]   19500/50673 타일 | 1,744건 | 4778s
[04:19:48]   19600/50673 타일 | 1,744건 | 4784s
[04:19:52]   19700/50673 타일 | 1,744건 | 4788s
[04:19:57]   19800/50673 타일 | 1,744건 | 4794s
[04:20:03]   19900/50673 타일 | 1,749건 | 4799s
[04:20:08]   20000/50673 타일 | 1,749건 | 4804s
[04:20:13]   20100/50673 타일 | 1,749건 | 4809s
[04:20:18]   20200/50673 타일 | 1,749건 | 4814s
[04:20:23]   20300/50673 타일 | 1,749건 | 4819s
[04:20:28]   20400/50673 타일 | 1,749건 | 4824s
[04:20:33]   20500/50673 타일 | 1,749건 | 4829s
[04:20:38]   20600/50673 타일 | 1,749건 | 4834s
[04:20:43]   20700/50673 타일 | 1,753건 | 4839s
[04:20:48]   20800/50673 타일 | 1,753건 | 4844s
[04:20:53]   20900/50673 타일 | 1,753건 | 4849s
[04:20:58]   21000/50673 타일 | 1,753건 | 4854s
[04:21:03]   21100/50673 타일 | 1,753건 | 4859s
[04:21:08]   21200/50673 타일 | 1,753건 | 4864s
[04:21:13]   21300/50673 타일 | 1,753건 | 4869s
[04:21:18]   21400/50673 타일 | 1,753건 | 4874s
[04:21:23]   21500/50673 타일 | 1,753건 | 4879s
[04:21:28]   21600/50673 타일 | 1,753건 | 4884s
[04:21:33]   21700/50673 타일 | 1,753건 | 4889s
[04:21:38]   21800/50673 타일 | 1,753건 | 4895s
[04:21:43]   21900/50673 타일 | 1,753건 | 4900s
[04:21:48]   22000/50673 타일 | 1,753건 | 4905s
[04:21:53]   22100/50673 타일 | 1,755건 | 4909s
[04:21:58]   22200/50673 타일 | 1,756건 | 4915s
[04:22:03]   22300/50673 타일 | 1,756건 | 4919s
[04:22:08]   22400/50673 타일 | 1,756건 | 4924s
[04:22:13]   22500/50673 타일 | 1,756건 | 4929s
[04:22:19]   22600/50673 타일 | 1,756건 | 4935s
[04:22:24]   22700/50673 타일 | 1,756건 | 4940s
[04:22:29]   22800/50673 타일 | 1,756건 | 4945s
[04:22:35]   22900/50673 타일 | 1,774건 | 4951s
[04:22:40]   23000/50673 타일 | 1,774건 | 4956s
[04:22:45]   23100/50673 타일 | 1,774건 | 4961s
