[07:04:51] 캐시 로드: 0개 완료 항목
[07:04:51] ==============================================================
[07:04:51]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:04:51]   precision: 5 → 7 | 세분화 임계: 400건
[07:04:51]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260904
[07:04:51] ==============================================================
[07:04:51] 지오해시 타일: 16891개 (precision=5)
[07:04:51] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:05:01]   읍면동 18401개 확인
[07:05:09]   100/18401동 | 254건 | 19s
[08:11:01]   4600/50673 타일 | 92건 | 3970s
[08:11:06]   4700/50673 타일 | 92건 | 3976s
[08:11:11]   4800/50673 타일 | 92건 | 3980s
[08:11:16]   4900/50673 타일 | 92건 | 3985s
[08:11:21]   5000/50673 타일 | 92건 | 3991s
[08:11:26]   5100/50673 타일 | 92건 | 3996s
[08:11:31]   5200/50673 타일 | 92건 | 4001s
[08:11:37]   5300/50673 타일 | 92건 | 4006s
[08:11:42]   5400/50673 타일 | 92건 | 4011s
[08:11:47]   5500/50673 타일 | 92건 | 4016s
[08:11:52]   5600/50673 타일 | 92건 | 4021s
[08:11:57]   5700/50673 타일 | 92건 | 4026s
[08:12:02]   5800/50673 타일 | 92건 | 4032s
[08:12:07]   5900/50673 타일 | 92건 | 4037s
[08:12:13]   6000/50673 타일 | 112건 | 4042s
[08:12:18]   6100/50673 타일 | 124건 | 4047s
[08:12:24]   6200/50673 타일 | 161건 | 4053s
[08:12:29]   6300/50673 타일 | 182건 | 4058s
[08:12:34]   6400/50673 타일 | 182건 | 4064s
[08:12:39]   6500/50673 타일 | 182건 | 4069s
[08:12:44]   6600/50673 타일 | 182건 | 4074s
[08:12:49]   6700/50673 타일 | 182건 | 4079s
[08:12:54]   6800/50673 타일 | 182건 | 4084s
[08:12:59]   6900/50673 타일 | 182건 | 4088s
[08:13:04]   7000/50673 타일 | 182건 | 4094s
[08:13:10]   7100/50673 타일 | 233건 | 4099s
[08:13:15]   7200/50673 타일 | 233건 | 4104s
[08:13:21]   7300/50673 타일 | 265건 | 4110s
[08:13:27]   7400/50673 타일 | 278건 | 4117s
[08:13:32]   7500/50673 타일 | 278건 | 4122s
[08:13:38]   7600/50673 타일 | 300건 | 4127s
[08:13:44]   7700/50673 타일 | 302건 | 4133s
[08:13:49]   7800/50673 타일 | 302건 | 4139s
[08:13:53]     🔍 세분화: 원룸/wy6he → 435건 (p5→6)
[08:13:55]   7900/50673 타일 | 317건 | 4144s
[08:14:02]   8000/50673 타일 | 349건 | 4151s
[08:14:08]   8100/50673 타일 | 349건 | 4158s
[08:14:13]   8200/50673 타일 | 360건 | 4163s
[08:14:16]     🔍 세분화: 원룸/wy6wc → 435건 (p5→6)
[08:14:16]     🔍 세분화: 원룸/wy6wd → 613건 (p5→6)
[08:14:17]     🔍 세분화: 원룸/wy6wf → 990건 (p5→6)
[08:14:18]     🔍 세분화: 원룸/wy6ws → 434건 (p5→6)
[08:14:23]   8300/50673 타일 | 366건 | 4173s
[08:14:34]   8400/50673 타일 | 397건 | 4183s
[08:14:39]   8500/50673 타일 | 412건 | 4188s
[08:14:44]   8600/50673 타일 | 418건 | 4194s
[08:14:48]     🔍 세분화: 원룸/wy78r → 450건 (p5→6)
[08:14:48]     🔍 세분화: 원룸/wy78p → 406건 (p5→6)
[08:14:54]   8700/50673 타일 | 468건 | 4203s
[08:15:02]   8800/50673 타일 | 549건 | 4212s
[08:15:09]   8900/50673 타일 | 616건 | 4219s
[08:15:13]     🔍 세분화: 원룸/wy7kn → 732건 (p5→6)
[08:15:15]     🔍 세분화: 원룸/wy7m2 → 587건 (p5→6)
[08:15:18]   9000/50673 타일 | 708건 | 4227s
[08:15:24]   9100/50673 타일 | 710건 | 4234s
[08:15:31]   9200/50673 타일 | 728건 | 4241s
[08:15:37]   9300/50673 타일 | 745건 | 4246s
[08:15:42]   9400/50673 타일 | 761건 | 4252s
[08:15:47]   9500/50673 타일 | 761건 | 4257s
[08:15:52]   9600/50673 타일 | 761건 | 4262s
[08:15:57]   9700/50673 타일 | 761건 | 4267s
[08:16:02]   9800/50673 타일 | 761건 | 4272s
[08:16:07]   9900/50673 타일 | 761건 | 4277s
[08:16:13]   10000/50673 타일 | 761건 | 4282s
[08:16:18]   10100/50673 타일 | 761건 | 4287s
[08:16:23]   10200/50673 타일 | 761건 | 4292s
[08:16:28]   10300/50673 타일 | 773건 | 4298s
[08:16:33]   10400/50673 타일 | 773건 | 4303s
[08:16:38]   10500/50673 타일 | 773건 | 4308s
[08:16:43]   10600/50673 타일 | 773건 | 4313s
[08:16:48]   10700/50673 타일 | 773건 | 4318s
[08:16:54]   10800/50673 타일 | 800건 | 4323s
[08:16:59]   10900/50673 타일 | 800건 | 4328s
[08:17:04]   11000/50673 타일 | 800건 | 4333s
[08:17:09]   11100/50673 타일 | 800건 | 4338s
[08:17:14]   11200/50673 타일 | 800건 | 4343s
[08:17:19]   11300/50673 타일 | 800건 | 4349s
[08:17:24]   11400/50673 타일 | 800건 | 4354s
[08:17:29]   11500/50673 타일 | 800건 | 4359s
[08:17:34]   11600/50673 타일 | 800건 | 4364s
[08:17:39]   11700/50673 타일 | 800건 | 4369s
[08:17:45]   11800/50673 타일 | 807건 | 4374s
[08:17:51]   11900/50673 타일 | 842건 | 4380s
[08:17:51]     🔍 세분화: 원룸/wyd3m → 541건 (p5→6)
[08:17:52]     🔍 세분화: 원룸/wyd3t → 573건 (p5→6)
[08:18:01]   12000/50673 타일 | 926건 | 4390s
[08:18:03]     🔍 세분화: 원룸/wyd77 → 949건 (p5→6)
[08:18:03]     🔍 세분화: 원룸/wyd7d → 540건 (p5→6)
[08:18:03]     🔍 세분화: 원룸/wyd7f → 526건 (p5→6)
[08:18:04]     🔍 세분화: 원룸/wyd7g → 547건 (p5→6)
[08:18:06]     🔍 세분화: 원룸/wyd7s → 497건 (p5→6)
[08:18:13]     🔍 세분화: 원룸/wyd8k → 556건 (p5→6)
[08:18:21]   12100/50673 타일 | 1,007건 | 4410s
[08:18:28]   12200/50673 타일 | 1,090건 | 4417s
[08:18:34]   12300/50673 타일 | 1,148건 | 4423s
[08:18:36]     🔍 세분화: 원룸/wydhk → 548건 (p5→6)
[08:18:38]     🔍 세분화: 원룸/wydj7 → 518건 (p5→6)
[08:18:38]     🔍 세분화: 원룸/wydj4 → 501건 (p5→6)
[08:18:41]     🔍 세분화: 원룸/wydjp → 602건 (p5→6)
[08:18:42]     🔍 세분화: 원룸/wydjr → 815건 (p5→6)
[08:18:43]     🔍 세분화: 원룸/wydjw → 542건 (p5→6)
[08:18:47]     🔍 세분화: 원룸/wydk4 → 498건 (p5→6)
[08:18:56]     🔍 세분화: 원룸/wydm0 → 659건 (p5→6)
[08:18:57]     🔍 세분화: 원룸/wydm2 → 466건 (p5→6)
[08:18:58]     🔍 세분화: 원룸/wydm6 → 1355건 (p5→6)
[08:18:58]     🔍 세분화: 원룸/wydm8 → 534건 (p5→6)
[08:19:00]   12400/50673 타일 | 1,336건 | 4449s
[08:19:01]     🔍 세분화: 원룸/wydmf → 660건 (p5→6)
[08:19:01]     🔍 세분화: 원룸/wydme → 837건 (p5→6)
[08:19:02]     🔍 세분화: 원룸/wydmg → 738건 (p5→6)
[08:19:13]     🔍 세분화: 원룸/wydmw → 402건 (p5→6)
[08:19:14]     🔍 세분화: 원룸/wydn1 → 502건 (p5→6)
[08:19:23]     🔍 세분화: 원룸/wydq4 → 403건 (p5→6)
[08:19:23]   12500/50673 타일 | 1,404건 | 4473s
[08:19:32]   12600/50673 타일 | 1,535건 | 4482s
[08:19:39]   12700/50673 타일 | 1,576건 | 4488s
[08:19:44]   12800/50673 타일 | 1,598건 | 4494s
[08:19:50]   12900/50673 타일 | 1,634건 | 4499s
[08:19:55]   13000/50673 타일 | 1,643건 | 4504s
[08:20:00]   13100/50673 타일 | 1,660건 | 4509s
[08:20:05]   13200/50673 타일 | 1,660건 | 4515s
[08:20:10]   13300/50673 타일 | 1,660건 | 4520s
[08:20:15]   13400/50673 타일 | 1,660건 | 4525s
[08:20:20]   13500/50673 타일 | 1,660건 | 4530s
[08:20:25]   13600/50673 타일 | 1,660건 | 4535s
[08:20:30]   13700/50673 타일 | 1,664건 | 4540s
[08:20:36]   13800/50673 타일 | 1,675건 | 4545s
[08:20:41]   13900/50673 타일 | 1,675건 | 4550s
[08:20:46]   14000/50673 타일 | 1,675건 | 4556s
[08:20:52]   14100/50673 타일 | 1,675건 | 4561s
[08:20:56]   14200/50673 타일 | 1,675건 | 4566s
[08:21:02]   14300/50673 타일 | 1,675건 | 4571s
[08:21:07]   14400/50673 타일 | 1,675건 | 4576s
[08:21:12]   14500/50673 타일 | 1,675건 | 4581s
[08:21:17]   14600/50673 타일 | 1,678건 | 4587s
[08:21:22]   14700/50673 타일 | 1,678건 | 4592s
[08:21:27]   14800/50673 타일 | 1,678건 | 4597s
[08:21:32]   14900/50673 타일 | 1,678건 | 4602s
[08:21:37]   15000/50673 타일 | 1,678건 | 4607s
[08:21:42]   15100/50673 타일 | 1,678건 | 4612s
[08:21:47]   15200/50673 타일 | 1,678건 | 4617s
[08:21:52]   15300/50673 타일 | 1,678건 | 4622s
[08:21:57]   15400/50673 타일 | 1,678건 | 4627s
[08:22:02]   15500/50673 타일 | 1,678건 | 4632s
[08:22:08]   15600/50673 타일 | 1,678건 | 4637s
[08:22:13]   15700/50673 타일 | 1,683건 | 4642s
[08:22:18]   15800/50673 타일 | 1,683건 | 4647s
[08:22:23]   15900/50673 타일 | 1,685건 | 4653s
[08:22:28]   16000/50673 타일 | 1,685건 | 4658s
[08:22:33]   16100/50673 타일 | 1,685건 | 4663s
[08:22:38]   16200/50673 타일 | 1,685건 | 4668s
[08:22:43]   16300/50673 타일 | 1,685건 | 4673s
[08:22:48]   16400/50673 타일 | 1,685건 | 4678s
[08:22:54]   16500/50673 타일 | 1,685건 | 4683s
[08:22:59]   16600/50673 타일 | 1,685건 | 4688s
[08:23:04]   16700/50673 타일 | 1,685건 | 4693s
[08:23:09]   16800/50673 타일 | 1,685건 | 4698s
[08:23:14]   16900/50673 타일 | 1,685건 | 4703s
[08:23:19]   17000/50673 타일 | 1,685건 | 4709s
[08:23:24]   17100/50673 타일 | 1,685건 | 4714s
[08:23:29]   17200/50673 타일 | 1,685건 | 4719s
[08:23:35]   17300/50673 타일 | 1,685건 | 4724s
[08:23:40]   17400/50673 타일 | 1,685건 | 4730s
[08:23:45]   17500/50673 타일 | 1,685건 | 4735s
[08:23:51]   17600/50673 타일 | 1,687건 | 4740s
[08:23:56]   17700/50673 타일 | 1,708건 | 4746s
[08:24:02]   17800/50673 타일 | 1,709건 | 4751s
[08:24:07]   17900/50673 타일 | 1,710건 | 4757s
[08:24:13]   18000/50673 타일 | 1,717건 | 4763s
[08:24:18]   18100/50673 타일 | 1,717건 | 4768s
[08:24:23]   18200/50673 타일 | 1,717건 | 4773s
[08:24:28]   18300/50673 타일 | 1,717건 | 4778s
[08:24:34]   18400/50673 타일 | 1,717건 | 4783s
[08:24:39]   18500/50673 타일 | 1,717건 | 4789s
[08:24:44]   18600/50673 타일 | 1,717건 | 4794s
[08:24:49]   18700/50673 타일 | 1,717건 | 4799s
[08:24:54]   18800/50673 타일 | 1,717건 | 4804s
[08:24:59]   18900/50673 타일 | 1,717건 | 4809s
[08:25:04]   19000/50673 타일 | 1,717건 | 4814s
[08:25:10]   19100/50673 타일 | 1,717건 | 4819s
[08:25:15]   19200/50673 타일 | 1,717건 | 4824s
[08:25:20]   19300/50673 타일 | 1,717건 | 4829s
[08:25:25]   19400/50673 타일 | 1,717건 | 4835s
[08:25:30]   19500/50673 타일 | 1,717건 | 4840s
[08:25:35]   19600/50673 타일 | 1,717건 | 4845s
[08:25:40]   19700/50673 타일 | 1,717건 | 4850s
[08:25:45]   19800/50673 타일 | 1,717건 | 4855s
[08:25:51]   19900/50673 타일 | 1,719건 | 4860s
[08:25:55]   20000/50673 타일 | 1,719건 | 4865s
[08:26:00]   20100/50673 타일 | 1,719건 | 4870s
[08:26:06]   20200/50673 타일 | 1,719건 | 4875s
[08:26:11]   20300/50673 타일 | 1,719건 | 4880s
[08:26:16]   20400/50673 타일 | 1,719건 | 4885s
[08:26:21]   20500/50673 타일 | 1,719건 | 4890s
[08:26:26]   20600/50673 타일 | 1,720건 | 4896s
[08:26:31]   20700/50673 타일 | 1,726건 | 4901s
[08:26:36]   20800/50673 타일 | 1,726건 | 4906s
[08:26:41]   20900/50673 타일 | 1,726건 | 4911s
[08:26:46]   21000/50673 타일 | 1,726건 | 4916s
[08:26:51]   21100/50673 타일 | 1,726건 | 4921s
[08:26:56]   21200/50673 타일 | 1,726건 | 4926s
[08:27:02]   21300/50673 타일 | 1,726건 | 4931s
[08:27:07]   21400/50673 타일 | 1,726건 | 4936s
[08:27:12]   21500/50673 타일 | 1,726건 | 4941s
[08:27:17]   21600/50673 타일 | 1,726건 | 4946s
[08:27:22]   21700/50673 타일 | 1,726건 | 4951s
[08:27:27]   21800/50673 타일 | 1,726건 | 4956s
[08:27:32]   21900/50673 타일 | 1,726건 | 4961s
[08:27:37]   22000/50673 타일 | 1,726건 | 4966s
[08:27:42]   22100/50673 타일 | 1,727건 | 4971s
[08:27:47]   22200/50673 타일 | 1,728건 | 4976s
[08:27:52]   22300/50673 타일 | 1,728건 | 4981s
[08:27:57]   22400/50673 타일 | 1,728건 | 4986s
[08:28:02]   22500/50673 타일 | 1,728건 | 4991s
[08:28:07]   22600/50673 타일 | 1,728건 | 4997s
[08:28:12]   22700/50673 타일 | 1,728건 | 5002s
[08:28:17]   22800/50673 타일 | 1,728건 | 5007s
[08:28:23]   22900/50673 타일 | 1,744건 | 5012s
[08:28:28]   23000/50673 타일 | 1,758건 | 5017s
[08:28:33]   23100/50673 타일 | 1,760건 | 5023s
[08:28:39]   23200/50673 타일 | 1,764건 | 5028s
[08:28:44]   23300/50673 타일 | 1,764건 | 5033s
[08:28:49]   23400/50673 타일 | 1,764건 | 5038s
[08:28:54]   23500/50673 타일 | 1,764건 | 5044s
[08:28:59]   23600/50673 타일 | 1,764건 | 5049s
[08:29:04]   23700/50673 타일 | 1,764건 | 5054s
[08:29:09]   23800/50673 타일 | 1,764건 | 5059s
