[06:25:05] 캐시 로드: 0개 완료 항목
[06:25:05] ==============================================================
[06:25:05]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:25:05]   precision: 5 → 7 | 세분화 임계: 400건
[06:25:05]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260527
[06:25:05] ==============================================================
[06:25:05] 지오해시 타일: 16891개 (precision=5)
[06:25:05] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:25:15]   읍면동 18401개 확인
[06:25:30]   100/18401동 | 865건 | 25s
[07:15:45]   12300/18401동 | 113,538건 | 3040s
[07:15:48]   12400/18401동 | 113,538건 | 3043s
[07:15:50]   12500/18401동 | 113,538건 | 3045s
[07:15:53]   12600/18401동 | 113,538건 | 3048s
[07:15:57]   12700/18401동 | 113,546건 | 3052s
[07:16:00]   12800/18401동 | 113,546건 | 3055s
[07:16:04]   12900/18401동 | 113,546건 | 3058s
[07:16:07]   13000/18401동 | 113,546건 | 3062s
[07:16:10]   13100/18401동 | 113,546건 | 3065s
[07:16:13]   13200/18401동 | 113,546건 | 3068s
[07:16:16]   13300/18401동 | 113,546건 | 3071s
[07:16:19]   13400/18401동 | 113,546건 | 3073s
[07:16:27]   13500/18401동 | 113,953건 | 3082s
[07:16:31]   13600/18401동 | 113,953건 | 3086s
[07:16:35]   13700/18401동 | 113,998건 | 3090s
[07:16:41]   13800/18401동 | 113,998건 | 3095s
[07:16:44]   13900/18401동 | 114,007건 | 3099s
[07:16:47]   14000/18401동 | 114,018건 | 3102s
[07:16:49]   14100/18401동 | 114,018건 | 3104s
[07:16:52]   14200/18401동 | 114,020건 | 3107s
[07:16:56]   14300/18401동 | 114,021건 | 3111s
[07:17:07]   14400/18401동 | 114,338건 | 3122s
[07:17:25]   14500/18401동 | 115,135건 | 3140s
[07:17:49]   14600/18401동 | 116,194건 | 3164s
[07:17:59]   14700/18401동 | 116,278건 | 3174s
[07:18:09]   14800/18401동 | 116,597건 | 3184s
[07:18:13]   14900/18401동 | 116,683건 | 3188s
[07:18:25]   15000/18401동 | 116,798건 | 3200s
[07:19:22]   15100/18401동 | 119,132건 | 3257s
[07:20:00]   15200/18401동 | 119,137건 | 3295s
[07:20:07]   15300/18401동 | 119,401건 | 3302s
[07:20:30]   15400/18401동 | 120,019건 | 3325s
[07:21:13]   15500/18401동 | 120,600건 | 3368s
[07:21:17]   15600/18401동 | 120,600건 | 3372s
[07:21:21]   15700/18401동 | 120,607건 | 3376s
[07:21:25]   15800/18401동 | 120,607건 | 3380s
[07:21:29]   15900/18401동 | 120,607건 | 3384s
[07:21:33]   16000/18401동 | 120,607건 | 3388s
[07:21:36]   16100/18401동 | 120,607건 | 3391s
[07:21:40]   16200/18401동 | 120,613건 | 3395s
[07:21:44]   16300/18401동 | 120,618건 | 3399s
[07:21:48]   16400/18401동 | 120,655건 | 3403s
[07:21:55]   16500/18401동 | 120,844건 | 3410s
[07:21:58]   16600/18401동 | 120,844건 | 3413s
[07:22:02]   16700/18401동 | 120,844건 | 3417s
[07:22:05]   16800/18401동 | 120,883건 | 3420s
[07:22:28]   16900/18401동 | 121,641건 | 3443s
[07:22:35]   17000/18401동 | 121,641건 | 3450s
[07:22:58]   17100/18401동 | 123,015건 | 3473s
[07:23:33]   17200/18401동 | 123,163건 | 3508s
[07:23:39]   17300/18401동 | 123,194건 | 3513s
[07:23:47]   17400/18401동 | 123,407건 | 3522s
[07:23:50]   17500/18401동 | 123,409건 | 3525s
[07:23:54]   17600/18401동 | 123,410건 | 3529s
[07:23:57]   17700/18401동 | 123,419건 | 3532s
[07:24:02]   17800/18401동 | 123,424건 | 3537s
[07:24:04]   17900/18401동 | 123,430건 | 3539s
[07:24:08]   18000/18401동 | 123,432건 | 3543s
[07:24:14]   18100/18401동 | 123,487건 | 3549s
[07:24:17]   18200/18401동 | 123,487건 | 3552s
[07:24:19]   18300/18401동 | 123,503건 | 3554s
[07:24:21]   18400/18401동 | 123,503건 | 3556s
[07:24:22]   18401/18401동 | 123,503건 | 3556s
[07:24:22] 💾 저장: 직방_아파트_20260527_062505.csv (123,503건)
[07:24:22] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:24:22]   작업: 50673개 (타일 × 유형)
[07:24:29]   100/50673 타일 | 0건 | 3564s
[07:24:34]   200/50673 타일 | 0건 | 3569s
[07:24:39]   300/50673 타일 | 0건 | 3574s
[07:24:44]   400/50673 타일 | 0건 | 3579s
[07:24:49]   500/50673 타일 | 0건 | 3584s
[07:24:54]   600/50673 타일 | 0건 | 3589s
[07:24:59]   700/50673 타일 | 4건 | 3593s
[07:25:04]   800/50673 타일 | 25건 | 3599s
[07:25:10]   900/50673 타일 | 67건 | 3604s
[07:25:15]   1000/50673 타일 | 71건 | 3610s
[07:25:20]   1100/50673 타일 | 88건 | 3615s
[07:25:25]   1200/50673 타일 | 88건 | 3620s
[07:25:31]   1300/50673 타일 | 88건 | 3626s
[07:25:35]   1400/50673 타일 | 88건 | 3630s
[07:25:40]   1500/50673 타일 | 88건 | 3635s
[07:25:45]   1600/50673 타일 | 88건 | 3640s
[07:25:50]   1700/50673 타일 | 88건 | 3645s
[07:25:55]   1800/50673 타일 | 88건 | 3650s
[07:26:00]   1900/50673 타일 | 88건 | 3654s
[07:26:05]   2000/50673 타일 | 88건 | 3660s
[07:26:11]   2100/50673 타일 | 88건 | 3666s
[07:26:16]   2200/50673 타일 | 88건 | 3671s
[07:26:21]   2300/50673 타일 | 88건 | 3676s
[07:26:26]   2400/50673 타일 | 88건 | 3681s
[07:26:31]   2500/50673 타일 | 88건 | 3686s
[07:26:36]   2600/50673 타일 | 88건 | 3691s
[07:26:41]   2700/50673 타일 | 88건 | 3696s
[07:26:46]   2800/50673 타일 | 88건 | 3701s
[07:26:51]   2900/50673 타일 | 88건 | 3706s
[07:26:56]   3000/50673 타일 | 91건 | 3711s
[07:27:01]   3100/50673 타일 | 91건 | 3716s
[07:27:06]   3200/50673 타일 | 94건 | 3721s
[07:27:11]   3300/50673 타일 | 94건 | 3726s
[07:27:16]   3400/50673 타일 | 94건 | 3731s
[07:27:21]   3500/50673 타일 | 94건 | 3736s
[07:27:25]   3600/50673 타일 | 94건 | 3740s
[07:27:30]   3700/50673 타일 | 105건 | 3745s
[07:27:35]   3800/50673 타일 | 111건 | 3750s
[07:27:41]   3900/50673 타일 | 111건 | 3755s
[07:27:46]   4000/50673 타일 | 111건 | 3761s
[07:27:50]   4100/50673 타일 | 111건 | 3765s
[07:27:55]   4200/50673 타일 | 111건 | 3770s
[07:28:00]   4300/50673 타일 | 111건 | 3775s
[07:28:04]   4400/50673 타일 | 111건 | 3779s
[07:28:09]   4500/50673 타일 | 111건 | 3784s
[07:28:14]   4600/50673 타일 | 111건 | 3789s
[07:28:19]   4700/50673 타일 | 111건 | 3794s
[07:28:23]   4800/50673 타일 | 111건 | 3798s
[07:28:28]   4900/50673 타일 | 111건 | 3803s
[07:28:33]   5000/50673 타일 | 111건 | 3808s
[07:28:38]   5100/50673 타일 | 111건 | 3813s
[07:28:43]   5200/50673 타일 | 112건 | 3818s
[07:28:48]   5300/50673 타일 | 113건 | 3823s
[07:28:53]   5400/50673 타일 | 113건 | 3828s
[07:28:58]   5500/50673 타일 | 113건 | 3833s
[07:29:03]   5600/50673 타일 | 113건 | 3838s
[07:29:07]   5700/50673 타일 | 113건 | 3842s
[07:29:12]   5800/50673 타일 | 113건 | 3847s
[07:29:17]   5900/50673 타일 | 113건 | 3852s
[07:29:22]   6000/50673 타일 | 124건 | 3857s
[07:29:28]   6100/50673 타일 | 136건 | 3863s
[07:29:34]   6200/50673 타일 | 154건 | 3869s
[07:29:39]   6300/50673 타일 | 192건 | 3874s
[07:29:44]   6400/50673 타일 | 192건 | 3879s
[07:29:48]   6500/50673 타일 | 192건 | 3883s
[07:29:53]   6600/50673 타일 | 192건 | 3888s
[07:29:58]   6700/50673 타일 | 192건 | 3893s
[07:30:04]   6800/50673 타일 | 192건 | 3899s
[07:30:09]   6900/50673 타일 | 192건 | 3904s
[07:30:14]   7000/50673 타일 | 192건 | 3909s
[07:30:20]   7100/50673 타일 | 258건 | 3915s
[07:30:25]   7200/50673 타일 | 258건 | 3920s
[07:30:31]   7300/50673 타일 | 277건 | 3926s
[07:30:36]   7400/50673 타일 | 294건 | 3931s
[07:30:42]   7500/50673 타일 | 294건 | 3937s
[07:30:47]   7600/50673 타일 | 310건 | 3942s
[07:30:53]   7700/50673 타일 | 322건 | 3947s
[07:30:57]   7800/50673 타일 | 322건 | 3952s
[07:31:01]     🔍 세분화: 원룸/wy6he → 429건 (p5→6)
[07:31:04]   7900/50673 타일 | 339건 | 3959s
[07:31:11]   8000/50673 타일 | 371건 | 3966s
[07:31:16]   8100/50673 타일 | 372건 | 3971s
[07:31:21]   8200/50673 타일 | 385건 | 3976s
[07:31:24]     🔍 세분화: 원룸/wy6wc → 492건 (p5→6)
[07:31:24]     🔍 세분화: 원룸/wy6we → 409건 (p5→6)
[07:31:24]     🔍 세분화: 원룸/wy6wd → 635건 (p5→6)
[07:31:25]     🔍 세분화: 원룸/wy6wf → 1026건 (p5→6)
[07:31:26]     🔍 세분화: 원룸/wy6ws → 432건 (p5→6)
[07:31:33]   8300/50673 타일 | 400건 | 3988s
[07:31:42]   8400/50673 타일 | 432건 | 3997s
[07:31:48]   8500/50673 타일 | 448건 | 4002s
[07:31:53]   8600/50673 타일 | 458건 | 4008s
[07:31:56]     🔍 세분화: 원룸/wy78k → 471건 (p5→6)
[07:31:56]     🔍 세분화: 원룸/wy78p → 417건 (p5→6)
[07:31:56]     🔍 세분화: 원룸/wy78r → 487건 (p5→6)
[07:32:03]   8700/50673 타일 | 517건 | 4018s
[07:32:11]     🔍 세분화: 원룸/wy7ec → 468건 (p5→6)
[07:32:12]   8800/50673 타일 | 557건 | 4027s
[07:32:19]   8900/50673 타일 | 616건 | 4034s
[07:32:23]     🔍 세분화: 원룸/wy7kn → 648건 (p5→6)
[07:32:25]     🔍 세분화: 원룸/wy7m2 → 653건 (p5→6)
[07:32:25]     🔍 세분화: 원룸/wy7m6 → 438건 (p5→6)
[07:32:27]   9000/50673 타일 | 647건 | 4042s
[07:32:35]   9100/50673 타일 | 651건 | 4050s
[07:32:42]   9200/50673 타일 | 662건 | 4057s
[07:32:47]   9300/50673 타일 | 683건 | 4062s
[07:32:52]   9400/50673 타일 | 692건 | 4067s
[07:32:57]   9500/50673 타일 | 692건 | 4072s
[07:33:02]   9600/50673 타일 | 692건 | 4077s
[07:33:08]   9700/50673 타일 | 692건 | 4083s
[07:33:13]   9800/50673 타일 | 692건 | 4088s
[07:33:18]   9900/50673 타일 | 692건 | 4093s
[07:33:24]   10000/50673 타일 | 692건 | 4098s
[07:33:29]   10100/50673 타일 | 692건 | 4104s
[07:33:33]   10200/50673 타일 | 692건 | 4108s
[07:33:39]   10300/50673 타일 | 692건 | 4113s
[07:33:44]   10400/50673 타일 | 692건 | 4119s
[07:33:50]   10500/50673 타일 | 692건 | 4125s
[07:33:55]   10600/50673 타일 | 692건 | 4130s
[07:34:00]   10700/50673 타일 | 692건 | 4135s
[07:34:05]   10800/50673 타일 | 703건 | 4140s
[07:34:11]   10900/50673 타일 | 703건 | 4146s
[07:34:16]   11000/50673 타일 | 703건 | 4151s
[07:34:21]   11100/50673 타일 | 703건 | 4156s
[07:34:26]   11200/50673 타일 | 703건 | 4161s
[07:34:31]   11300/50673 타일 | 703건 | 4166s
[07:34:36]   11400/50673 타일 | 703건 | 4171s
[07:34:41]   11500/50673 타일 | 703건 | 4176s
[07:34:46]   11600/50673 타일 | 703건 | 4181s
[07:34:50]   11700/50673 타일 | 703건 | 4185s
[07:34:55]   11800/50673 타일 | 712건 | 4190s
[07:35:01]     🔍 세분화: 원룸/wyd3k → 445건 (p5→6)
[07:35:01]   11900/50673 타일 | 724건 | 4196s
[07:35:01]     🔍 세분화: 원룸/wyd3m → 643건 (p5→6)
[07:35:02]     🔍 세분화: 원룸/wyd3t → 709건 (p5→6)
[07:35:13]   12000/50673 타일 | 810건 | 4208s
[07:35:15]     🔍 세분화: 원룸/wyd77 → 1150건 (p5→6)
[07:35:15]     🔍 세분화: 원룸/wyd7d → 609건 (p5→6)
[07:35:15]     🔍 세분화: 원룸/wyd7f → 556건 (p5→6)
[07:35:16]     🔍 세분화: 원룸/wyd7g → 564건 (p5→6)
[07:35:18]     🔍 세분화: 원룸/wyd7s → 568건 (p5→6)
[07:35:21]     🔍 세분화: 원룸/wyd77h → 415건 (p6→7)
[07:35:24]     🔍 세분화: 원룸/wyd8k → 682건 (p5→6)
[07:35:32]   12100/50673 타일 | 909건 | 4227s
[07:35:40]   12200/50673 타일 | 965건 | 4235s
[07:35:46]   12300/50673 타일 | 1,035건 | 4241s
[07:35:46]     🔍 세분화: 원룸/wydh5 → 495건 (p5→6)
[07:35:47]     🔍 세분화: 원룸/wydhk → 649건 (p5→6)
[07:35:50]     🔍 세분화: 원룸/wydj4 → 469건 (p5→6)
[07:35:50]     🔍 세분화: 원룸/wydj5 → 418건 (p5→6)
[07:35:50]     🔍 세분화: 원룸/wydj7 → 661건 (p5→6)
[07:35:51]     🔍 세분화: 원룸/wydj9 → 515건 (p5→6)
[07:35:53]     🔍 세분화: 원룸/wydjf → 406건 (p5→6)
[07:35:58]     🔍 세분화: 원룸/wydh5y → 412건 (p6→7)
[07:36:00]     🔍 세분화: 원룸/wydjp → 602건 (p5→6)
[07:36:05]     🔍 세분화: 원룸/wydjr → 771건 (p5→6)
[07:36:06]     🔍 세분화: 원룸/wydjw → 615건 (p5→6)
[07:36:09]     🔍 세분화: 원룸/wydk4 → 499건 (p5→6)
[07:36:15]     🔍 세분화: 원룸/wydm0 → 614건 (p5→6)
[07:36:15]     🔍 세분화: 원룸/wydm2 → 454건 (p5→6)
[07:36:17]     🔍 세분화: 원룸/wydm6 → 1422건 (p5→6)
[07:36:17]     🔍 세분화: 원룸/wydm7 → 406건 (p5→6)
[07:36:17]     🔍 세분화: 원룸/wydm8 → 666건 (p5→6)
[07:36:22]   12400/50673 타일 | 1,199건 | 4277s
[07:36:23]     🔍 세분화: 원룸/wydmd → 417건 (p5→6)
[07:36:23]     🔍 세분화: 원룸/wydme → 946건 (p5→6)
[07:36:24]     🔍 세분화: 원룸/wydmf → 812건 (p5→6)
[07:36:33]     🔍 세분화: 원룸/wydmg → 878건 (p5→6)
[07:36:34]     🔍 세분화: 원룸/wydmk → 410건 (p5→6)
[07:36:37]     🔍 세분화: 원룸/wydmw → 500건 (p5→6)
[07:36:39]     🔍 세분화: 원룸/wydn1 → 552건 (p5→6)
[07:36:48]     🔍 세분화: 원룸/wydq4 → 488건 (p5→6)
[07:36:49]   12500/50673 타일 | 1,294건 | 4304s
[07:36:58]   12600/50673 타일 | 1,426건 | 4313s
[07:37:05]   12700/50673 타일 | 1,465건 | 4320s
[07:37:11]   12800/50673 타일 | 1,480건 | 4326s
[07:37:15]   12900/50673 타일 | 1,497건 | 4330s
[07:37:20]   13000/50673 타일 | 1,506건 | 4335s
[07:37:25]   13100/50673 타일 | 1,524건 | 4340s
[07:37:30]   13200/50673 타일 | 1,524건 | 4345s
[07:37:35]   13300/50673 타일 | 1,524건 | 4350s
[07:37:41]   13400/50673 타일 | 1,524건 | 4356s
[07:37:46]   13500/50673 타일 | 1,524건 | 4361s
[07:37:51]   13600/50673 타일 | 1,524건 | 4366s
[07:37:56]   13700/50673 타일 | 1,528건 | 4371s
[07:38:02]   13800/50673 타일 | 1,541건 | 4377s
[07:38:07]   13900/50673 타일 | 1,541건 | 4382s
[07:38:12]   14000/50673 타일 | 1,541건 | 4387s
[07:38:17]   14100/50673 타일 | 1,541건 | 4392s
[07:38:22]   14200/50673 타일 | 1,541건 | 4397s
[07:38:27]   14300/50673 타일 | 1,541건 | 4402s
[07:38:31]   14400/50673 타일 | 1,541건 | 4406s
[07:38:36]   14500/50673 타일 | 1,541건 | 4411s
[07:38:41]   14600/50673 타일 | 1,545건 | 4416s
[07:38:46]   14700/50673 타일 | 1,545건 | 4421s
[07:38:51]   14800/50673 타일 | 1,545건 | 4426s
[07:38:56]   14900/50673 타일 | 1,545건 | 4430s
[07:39:00]   15000/50673 타일 | 1,545건 | 4435s
[07:39:06]   15100/50673 타일 | 1,545건 | 4441s
[07:39:12]   15200/50673 타일 | 1,545건 | 4447s
[07:39:16]   15300/50673 타일 | 1,545건 | 4451s
[07:39:21]   15400/50673 타일 | 1,545건 | 4456s
[07:39:26]   15500/50673 타일 | 1,545건 | 4461s
[07:39:32]   15600/50673 타일 | 1,545건 | 4467s
[07:39:37]   15700/50673 타일 | 1,545건 | 4472s
[07:39:42]   15800/50673 타일 | 1,545건 | 4477s
[07:39:47]   15900/50673 타일 | 1,547건 | 4482s
[07:39:52]   16000/50673 타일 | 1,547건 | 4487s
[07:39:57]   16100/50673 타일 | 1,547건 | 4492s
[07:40:02]   16200/50673 타일 | 1,547건 | 4497s
[07:40:07]   16300/50673 타일 | 1,547건 | 4502s
[07:40:12]   16400/50673 타일 | 1,547건 | 4507s
[07:40:17]   16500/50673 타일 | 1,547건 | 4512s
[07:40:22]   16600/50673 타일 | 1,547건 | 4517s
[07:40:27]   16700/50673 타일 | 1,547건 | 4521s
[07:40:31]   16800/50673 타일 | 1,547건 | 4526s
[07:40:36]   16900/50673 타일 | 1,547건 | 4531s
[07:40:41]   17000/50673 타일 | 1,547건 | 4536s
[07:40:46]   17100/50673 타일 | 1,547건 | 4541s
[07:40:51]   17200/50673 타일 | 1,547건 | 4546s
[07:40:56]   17300/50673 타일 | 1,547건 | 4550s
[07:41:00]   17400/50673 타일 | 1,547건 | 4555s
[07:41:05]   17500/50673 타일 | 1,547건 | 4560s
[07:41:10]   17600/50673 타일 | 1,550건 | 4565s
[07:41:15]   17700/50673 타일 | 1,568건 | 4570s
[07:41:20]   17800/50673 타일 | 1,568건 | 4575s
[07:41:25]   17900/50673 타일 | 1,568건 | 4580s
[07:41:30]   18000/50673 타일 | 1,583건 | 4585s
[07:41:34]   18100/50673 타일 | 1,583건 | 4589s
[07:41:40]   18200/50673 타일 | 1,583건 | 4595s
[07:41:44]   18300/50673 타일 | 1,583건 | 4599s
[07:41:49]   18400/50673 타일 | 1,583건 | 4604s
[07:41:55]   18500/50673 타일 | 1,583건 | 4609s
[07:42:00]   18600/50673 타일 | 1,583건 | 4615s
[07:42:05]   18700/50673 타일 | 1,583건 | 4620s
[07:42:10]   18800/50673 타일 | 1,583건 | 4625s
[07:42:15]   18900/50673 타일 | 1,583건 | 4630s
[07:42:20]   19000/50673 타일 | 1,583건 | 4635s
[07:42:25]   19100/50673 타일 | 1,583건 | 4640s
[07:42:30]   19200/50673 타일 | 1,583건 | 4645s
[07:42:35]   19300/50673 타일 | 1,583건 | 4650s
[07:42:40]   19400/50673 타일 | 1,583건 | 4655s
[07:42:44]   19500/50673 타일 | 1,583건 | 4659s
[07:42:49]   19600/50673 타일 | 1,583건 | 4664s
[07:42:54]   19700/50673 타일 | 1,583건 | 4669s
[07:42:59]   19800/50673 타일 | 1,583건 | 4674s
[07:43:04]   19900/50673 타일 | 1,585건 | 4679s
[07:43:09]   20000/50673 타일 | 1,585건 | 4684s
[07:43:14]   20100/50673 타일 | 1,586건 | 4689s
[07:43:20]   20200/50673 타일 | 1,586건 | 4695s
[07:43:27]   20300/50673 타일 | 1,586건 | 4702s
[07:43:32]   20400/50673 타일 | 1,586건 | 4706s
[07:43:36]   20500/50673 타일 | 1,586건 | 4711s
[07:43:41]   20600/50673 타일 | 1,587건 | 4716s
[07:43:46]   20700/50673 타일 | 1,593건 | 4721s
[07:43:51]   20800/50673 타일 | 1,593건 | 4726s
[07:43:56]   20900/50673 타일 | 1,593건 | 4731s
[07:44:01]   21000/50673 타일 | 1,593건 | 4736s
[07:44:06]   21100/50673 타일 | 1,593건 | 4741s
[07:44:11]   21200/50673 타일 | 1,593건 | 4746s
[07:44:16]   21300/50673 타일 | 1,593건 | 4751s
[07:44:21]   21400/50673 타일 | 1,593건 | 4756s
[07:44:26]   21500/50673 타일 | 1,593건 | 4761s
[07:44:31]   21600/50673 타일 | 1,593건 | 4766s
[07:44:36]   21700/50673 타일 | 1,593건 | 4771s
[07:44:41]   21800/50673 타일 | 1,593건 | 4776s
[07:44:46]   21900/50673 타일 | 1,593건 | 4781s
[07:44:51]   22000/50673 타일 | 1,593건 | 4786s
[07:44:56]   22100/50673 타일 | 1,595건 | 4791s
