[06:40:27] 캐시 로드: 0개 완료 항목
[06:40:27] ==============================================================
[06:40:27]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:40:27]   precision: 5 → 7 | 세분화 임계: 400건
[06:40:27]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260706
[06:40:27] ==============================================================
[06:40:27] 지오해시 타일: 16891개 (precision=5)
[06:40:27] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:40:36]   읍면동 18401개 확인
[06:40:45]   100/18401동 | 391건 | 19s
[07:40:20]   18000/18401동 | 123,130건 | 3593s
[07:40:23]   18100/18401동 | 123,132건 | 3596s
[07:40:29]   18200/18401동 | 123,190건 | 3602s
[07:40:31]   18300/18401동 | 123,204건 | 3604s
[07:40:34]   18400/18401동 | 123,204건 | 3607s
[07:40:34]   18401/18401동 | 123,204건 | 3607s
[07:40:35] 💾 저장: 직방_아파트_20260706_064027.csv (123,204건)
[07:40:35] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:40:35]   작업: 50673개 (타일 × 유형)
[07:40:42]   100/50673 타일 | 0건 | 3615s
[07:40:48]   200/50673 타일 | 0건 | 3621s
[07:40:53]   300/50673 타일 | 0건 | 3627s
[07:40:59]   400/50673 타일 | 0건 | 3632s
[07:41:04]   500/50673 타일 | 0건 | 3637s
[07:41:09]   600/50673 타일 | 0건 | 3642s
[07:41:14]   700/50673 타일 | 0건 | 3648s
[07:41:20]   800/50673 타일 | 29건 | 3653s
[07:41:25]   900/50673 타일 | 61건 | 3659s
[07:41:31]   1000/50673 타일 | 65건 | 3664s
[07:41:36]   1100/50673 타일 | 77건 | 3670s
[07:41:42]   1200/50673 타일 | 77건 | 3675s
[07:41:47]   1300/50673 타일 | 77건 | 3680s
[07:41:52]   1400/50673 타일 | 77건 | 3686s
[07:41:57]   1500/50673 타일 | 77건 | 3691s
[07:42:03]   1600/50673 타일 | 77건 | 3696s
[07:42:08]   1700/50673 타일 | 77건 | 3702s
[07:42:14]   1800/50673 타일 | 77건 | 3707s
[07:42:19]   1900/50673 타일 | 77건 | 3712s
[07:42:24]   2000/50673 타일 | 77건 | 3718s
[07:42:30]   2100/50673 타일 | 77건 | 3723s
[07:42:35]   2200/50673 타일 | 77건 | 3728s
[07:42:40]   2300/50673 타일 | 77건 | 3734s
[07:42:45]   2400/50673 타일 | 77건 | 3738s
[07:42:50]   2500/50673 타일 | 77건 | 3743s
[07:42:55]   2600/50673 타일 | 77건 | 3748s
[07:43:00]   2700/50673 타일 | 77건 | 3753s
[07:43:05]   2800/50673 타일 | 77건 | 3758s
[07:43:11]   2900/50673 타일 | 77건 | 3765s
[07:43:17]   3000/50673 타일 | 77건 | 3770s
[07:43:21]   3100/50673 타일 | 77건 | 3775s
[07:43:26]   3200/50673 타일 | 92건 | 3780s
[07:43:31]   3300/50673 타일 | 92건 | 3785s
[07:43:37]   3400/50673 타일 | 92건 | 3790s
[07:43:42]   3500/50673 타일 | 92건 | 3796s
[07:43:47]   3600/50673 타일 | 92건 | 3801s
[07:43:53]   3700/50673 타일 | 101건 | 3807s
[07:43:58]   3800/50673 타일 | 110건 | 3812s
[07:44:04]   3900/50673 타일 | 110건 | 3817s
[07:44:09]   4000/50673 타일 | 110건 | 3822s
[07:44:14]   4100/50673 타일 | 110건 | 3827s
[07:44:19]   4200/50673 타일 | 110건 | 3832s
[07:44:24]   4300/50673 타일 | 110건 | 3837s
[07:44:29]   4400/50673 타일 | 110건 | 3842s
[07:44:34]   4500/50673 타일 | 110건 | 3847s
[07:44:39]   4600/50673 타일 | 110건 | 3852s
[07:44:44]   4700/50673 타일 | 110건 | 3857s
[07:44:49]   4800/50673 타일 | 110건 | 3863s
[07:44:54]   4900/50673 타일 | 110건 | 3867s
[07:44:59]   5000/50673 타일 | 110건 | 3872s
[07:45:04]   5100/50673 타일 | 110건 | 3878s
[07:45:09]   5200/50673 타일 | 110건 | 3883s
[07:45:15]   5300/50673 타일 | 112건 | 3888s
[07:45:20]   5400/50673 타일 | 112건 | 3893s
[07:45:25]   5500/50673 타일 | 112건 | 3899s
[07:45:30]   5600/50673 타일 | 112건 | 3903s
[07:45:35]   5700/50673 타일 | 112건 | 3908s
[07:45:40]   5800/50673 타일 | 112건 | 3914s
[07:45:47]   5900/50673 타일 | 112건 | 3920s
[07:45:53]   6000/50673 타일 | 142건 | 3926s
[07:45:59]   6100/50673 타일 | 144건 | 3932s
[07:46:05]   6200/50673 타일 | 176건 | 3938s
[07:46:10]   6300/50673 타일 | 229건 | 3944s
[07:46:16]   6400/50673 타일 | 229건 | 3949s
[07:46:21]   6500/50673 타일 | 229건 | 3954s
[07:46:26]   6600/50673 타일 | 229건 | 3959s
[07:46:31]   6700/50673 타일 | 229건 | 3964s
[07:46:36]   6800/50673 타일 | 229건 | 3969s
[07:46:41]   6900/50673 타일 | 229건 | 3974s
[07:46:46]   7000/50673 타일 | 229건 | 3980s
[07:46:53]   7100/50673 타일 | 260건 | 3986s
[07:46:58]   7200/50673 타일 | 260건 | 3991s
[07:47:05]   7300/50673 타일 | 287건 | 3998s
[07:47:09]     🔍 세분화: 원룸/wy60p → 438건 (p5→6)
[07:47:12]   7400/50673 타일 | 322건 | 4005s
[07:47:18]   7500/50673 타일 | 322건 | 4011s
[07:47:23]     🔍 세분화: 원룸/wy67u → 403건 (p5→6)
[07:47:24]   7600/50673 타일 | 341건 | 4018s
[07:47:30]   7700/50673 타일 | 344건 | 4024s
[07:47:36]   7800/50673 타일 | 344건 | 4030s
[07:47:40]     🔍 세분화: 원룸/wy6he → 444건 (p5→6)
[07:47:43]   7900/50673 타일 | 373건 | 4036s
[07:47:50]   8000/50673 타일 | 403건 | 4044s
[07:47:57]   8100/50673 타일 | 404건 | 4050s
[07:48:03]   8200/50673 타일 | 417건 | 4056s
[07:48:05]     🔍 세분화: 원룸/wy6we → 422건 (p5→6)
[07:48:06]     🔍 세분화: 원룸/wy6wc → 671건 (p5→6)
[07:48:06]     🔍 세분화: 원룸/wy6wd → 656건 (p5→6)
[07:48:06]     🔍 세분화: 원룸/wy6wf → 1062건 (p5→6)
[07:48:08]     🔍 세분화: 원룸/wy6ws → 471건 (p5→6)
[07:48:15]   8300/50673 타일 | 444건 | 4068s
[07:48:25]   8400/50673 타일 | 490건 | 4078s
[07:48:31]   8500/50673 타일 | 515건 | 4084s
[07:48:36]   8600/50673 타일 | 531건 | 4090s
[07:48:40]     🔍 세분화: 원룸/wy78r → 499건 (p5→6)
[07:48:40]     🔍 세분화: 원룸/wy78k → 491건 (p5→6)
[07:48:40]     🔍 세분화: 원룸/wy78p → 439건 (p5→6)
[07:48:48]   8700/50673 타일 | 568건 | 4101s
[07:48:56]     🔍 세분화: 원룸/wy7ec → 614건 (p5→6)
[07:48:57]   8800/50673 타일 | 646건 | 4111s
[07:49:04]   8900/50673 타일 | 698건 | 4118s
[07:49:09]     🔍 세분화: 원룸/wy7kn → 676건 (p5→6)
[07:49:11]     🔍 세분화: 원룸/wy7m2 → 612건 (p5→6)
[07:49:12]     🔍 세분화: 원룸/wy7m6 → 404건 (p5→6)
[07:49:15]   9000/50673 타일 | 777건 | 4129s
[07:49:24]   9100/50673 타일 | 780건 | 4137s
[07:49:31]   9200/50673 타일 | 826건 | 4144s
[07:49:37]   9300/50673 타일 | 844건 | 4150s
[07:49:42]   9400/50673 타일 | 852건 | 4156s
[07:49:48]   9500/50673 타일 | 852건 | 4161s
[07:49:53]   9600/50673 타일 | 852건 | 4166s
[07:49:58]   9700/50673 타일 | 852건 | 4171s
[07:50:03]   9800/50673 타일 | 852건 | 4177s
[07:50:08]   9900/50673 타일 | 852건 | 4182s
[07:50:13]   10000/50673 타일 | 852건 | 4187s
[07:50:18]   10100/50673 타일 | 852건 | 4192s
[07:50:24]   10200/50673 타일 | 852건 | 4197s
[07:50:30]   10300/50673 타일 | 852건 | 4203s
[07:50:35]   10400/50673 타일 | 852건 | 4208s
[07:50:40]   10500/50673 타일 | 852건 | 4214s
[07:50:45]   10600/50673 타일 | 852건 | 4219s
[07:50:51]   10700/50673 타일 | 852건 | 4224s
[07:50:57]   10800/50673 타일 | 873건 | 4230s
[07:51:01]   10900/50673 타일 | 873건 | 4235s
[07:51:06]   11000/50673 타일 | 873건 | 4240s
[07:51:12]   11100/50673 타일 | 873건 | 4245s
[07:51:17]   11200/50673 타일 | 873건 | 4250s
[07:51:22]   11300/50673 타일 | 873건 | 4255s
[07:51:28]   11400/50673 타일 | 873건 | 4261s
[07:51:33]   11500/50673 타일 | 873건 | 4266s
[07:51:38]   11600/50673 타일 | 873건 | 4271s
[07:51:43]   11700/50673 타일 | 873건 | 4277s
[07:51:48]   11800/50673 타일 | 880건 | 4282s
[07:51:55]     🔍 세분화: 원룸/wyd3k → 435건 (p5→6)
[07:51:55]     🔍 세분화: 원룸/wyd3m → 570건 (p5→6)
[07:51:55]   11900/50673 타일 | 936건 | 4288s
[07:51:56]     🔍 세분화: 원룸/wyd3t → 707건 (p5→6)
[07:52:07]   12000/50673 타일 | 1,027건 | 4300s
[07:52:09]     🔍 세분화: 원룸/wyd77 → 1083건 (p5→6)
[07:52:10]     🔍 세분화: 원룸/wyd7d → 549건 (p5→6)
[07:52:11]     🔍 세분화: 원룸/wyd7f → 556건 (p5→6)
[07:52:11]     🔍 세분화: 원룸/wyd7g → 559건 (p5→6)
[07:52:13]     🔍 세분화: 원룸/wyd7s → 500건 (p5→6)
[07:52:18]     🔍 세분화: 원룸/wyd8k → 599건 (p5→6)
[07:52:22]     🔍 세분화: 원룸/wyd8t → 437건 (p5→6)
[07:52:28]   12100/50673 타일 | 1,111건 | 4322s
[07:52:36]   12200/50673 타일 | 1,181건 | 4329s
[07:52:42]   12300/50673 타일 | 1,255건 | 4335s
[07:52:42]     🔍 세분화: 원룸/wydh5 → 451건 (p5→6)
[07:52:43]     🔍 세분화: 원룸/wydhk → 606건 (p5→6)
[07:52:47]     🔍 세분화: 원룸/wydj5 → 414건 (p5→6)
[07:52:47]     🔍 세분화: 원룸/wydj4 → 768건 (p5→6)
[07:52:48]     🔍 세분화: 원룸/wydj9 → 423건 (p5→6)
[07:52:48]     🔍 세분화: 원룸/wydj7 → 590건 (p5→6)
[07:52:54]     🔍 세분화: 원룸/wydjp → 592건 (p5→6)
[07:52:56]     🔍 세분화: 원룸/wydjr → 785건 (p5→6)
[07:53:00]     🔍 세분화: 원룸/wydjw → 527건 (p5→6)
[07:53:04]     🔍 세분화: 원룸/wydk4 → 555건 (p5→6)
[07:53:09]     🔍 세분화: 원룸/wydm0 → 598건 (p5→6)
[07:53:10]     🔍 세분화: 원룸/wydm2 → 506건 (p5→6)
[07:53:11]     🔍 세분화: 원룸/wydm6 → 1247건 (p5→6)
[07:53:12]     🔍 세분화: 원룸/wydm8 → 826건 (p5→6)
[07:53:14]   12400/50673 타일 | 1,452건 | 4368s
[07:53:14]     🔍 세분화: 원룸/wydmd → 441건 (p5→6)
[07:53:15]     🔍 세분화: 원룸/wydme → 976건 (p5→6)
[07:53:16]     🔍 세분화: 원룸/wydmf → 1113건 (p5→6)
[07:53:20]     🔍 세분화: 원룸/wydmg → 1318건 (p5→6)
[07:53:26]     🔍 세분화: 원룸/wydmk → 411건 (p5→6)
[07:53:30]     🔍 세분화: 원룸/wydmw → 473건 (p5→6)
[07:53:31]     🔍 세분화: 원룸/wydn1 → 562건 (p5→6)
[07:53:42]     🔍 세분화: 원룸/wydq4 → 538건 (p5→6)
[07:53:44]   12500/50673 타일 | 1,504건 | 4397s
[07:53:53]   12600/50673 타일 | 1,598건 | 4406s
[07:53:59]   12700/50673 타일 | 1,649건 | 4413s
[07:54:06]   12800/50673 타일 | 1,675건 | 4419s
[07:54:11]   12900/50673 타일 | 1,693건 | 4425s
[07:54:17]   13000/50673 타일 | 1,703건 | 4430s
[07:54:22]   13100/50673 타일 | 1,713건 | 4435s
[07:54:27]   13200/50673 타일 | 1,713건 | 4441s
[07:54:32]   13300/50673 타일 | 1,713건 | 4446s
[07:54:38]   13400/50673 타일 | 1,713건 | 4451s
[07:54:43]   13500/50673 타일 | 1,713건 | 4456s
[07:54:48]   13600/50673 타일 | 1,713건 | 4461s
[07:54:53]   13700/50673 타일 | 1,715건 | 4466s
[07:54:59]   13800/50673 타일 | 1,722건 | 4472s
[07:55:04]   13900/50673 타일 | 1,722건 | 4478s
[07:55:09]   14000/50673 타일 | 1,722건 | 4483s
[07:55:14]   14100/50673 타일 | 1,722건 | 4488s
[07:55:19]   14200/50673 타일 | 1,722건 | 4493s
[07:55:24]   14300/50673 타일 | 1,722건 | 4498s
[07:55:29]   14400/50673 타일 | 1,722건 | 4503s
[07:55:35]   14500/50673 타일 | 1,722건 | 4508s
[07:55:41]   14600/50673 타일 | 1,723건 | 4514s
[07:55:46]   14700/50673 타일 | 1,723건 | 4519s
[07:55:51]   14800/50673 타일 | 1,723건 | 4525s
[07:55:56]   14900/50673 타일 | 1,723건 | 4530s
[07:56:02]   15000/50673 타일 | 1,723건 | 4536s
[07:56:08]   15100/50673 타일 | 1,723건 | 4541s
[07:56:13]   15200/50673 타일 | 1,723건 | 4547s
[07:56:19]   15300/50673 타일 | 1,723건 | 4552s
[07:56:23]   15400/50673 타일 | 1,723건 | 4557s
[07:56:29]   15500/50673 타일 | 1,723건 | 4562s
[07:56:34]   15600/50673 타일 | 1,723건 | 4567s
[07:56:39]   15700/50673 타일 | 1,724건 | 4573s
[07:56:45]   15800/50673 타일 | 1,724건 | 4578s
[07:56:50]   15900/50673 타일 | 1,725건 | 4583s
[07:56:55]   16000/50673 타일 | 1,725건 | 4589s
[07:57:00]   16100/50673 타일 | 1,725건 | 4594s
[07:57:06]   16200/50673 타일 | 1,725건 | 4599s
[07:57:11]   16300/50673 타일 | 1,725건 | 4604s
[07:57:16]   16400/50673 타일 | 1,725건 | 4610s
[07:57:22]   16500/50673 타일 | 1,725건 | 4615s
[07:57:27]   16600/50673 타일 | 1,725건 | 4620s
[07:57:32]   16700/50673 타일 | 1,725건 | 4625s
[07:57:37]   16800/50673 타일 | 1,725건 | 4630s
[07:57:42]   16900/50673 타일 | 1,725건 | 4635s
[07:57:48]   17000/50673 타일 | 1,725건 | 4641s
[07:57:53]   17100/50673 타일 | 1,725건 | 4646s
[07:57:58]   17200/50673 타일 | 1,725건 | 4651s
[07:58:03]   17300/50673 타일 | 1,725건 | 4656s
[07:58:08]   17400/50673 타일 | 1,725건 | 4662s
[07:58:14]   17500/50673 타일 | 1,725건 | 4667s
[07:58:19]   17600/50673 타일 | 1,730건 | 4673s
[07:58:25]   17700/50673 타일 | 1,750건 | 4678s
[07:58:30]   17800/50673 타일 | 1,770건 | 4683s
[07:58:36]   17900/50673 타일 | 1,770건 | 4689s
[07:58:41]   18000/50673 타일 | 1,783건 | 4695s
[07:58:47]   18100/50673 타일 | 1,783건 | 4700s
[07:58:52]   18200/50673 타일 | 1,783건 | 4705s
[07:58:57]   18300/50673 타일 | 1,783건 | 4710s
[07:59:04]   18400/50673 타일 | 1,783건 | 4717s
[07:59:11]   18500/50673 타일 | 1,783건 | 4724s
[07:59:16]   18600/50673 타일 | 1,783건 | 4729s
[07:59:21]   18700/50673 타일 | 1,783건 | 4734s
[07:59:26]   18800/50673 타일 | 1,783건 | 4739s
[07:59:30]   18900/50673 타일 | 1,783건 | 4744s
[07:59:35]   19000/50673 타일 | 1,783건 | 4749s
[07:59:40]   19100/50673 타일 | 1,783건 | 4754s
[07:59:46]   19200/50673 타일 | 1,783건 | 4759s
[07:59:51]   19300/50673 타일 | 1,783건 | 4764s
[07:59:56]   19400/50673 타일 | 1,783건 | 4769s
[08:00:01]   19500/50673 타일 | 1,783건 | 4774s
[08:00:06]   19600/50673 타일 | 1,783건 | 4779s
[08:00:11]   19700/50673 타일 | 1,783건 | 4784s
[08:00:16]   19800/50673 타일 | 1,783건 | 4789s
[08:00:21]   19900/50673 타일 | 1,791건 | 4794s
[08:00:27]   20000/50673 타일 | 1,791건 | 4800s
[08:00:32]   20100/50673 타일 | 1,794건 | 4805s
[08:00:37]   20200/50673 타일 | 1,794건 | 4810s
[08:00:42]   20300/50673 타일 | 1,794건 | 4815s
[08:00:47]   20400/50673 타일 | 1,794건 | 4820s
[08:00:52]   20500/50673 타일 | 1,794건 | 4825s
[08:00:57]   20600/50673 타일 | 1,795건 | 4830s
[08:01:03]   20700/50673 타일 | 1,801건 | 4836s
[08:01:07]   20800/50673 타일 | 1,801건 | 4841s
[08:01:12]   20900/50673 타일 | 1,801건 | 4846s
[08:01:17]   21000/50673 타일 | 1,801건 | 4851s
[08:01:22]   21100/50673 타일 | 1,801건 | 4856s
[08:01:27]   21200/50673 타일 | 1,801건 | 4861s
[08:01:32]   21300/50673 타일 | 1,801건 | 4866s
[08:01:37]   21400/50673 타일 | 1,801건 | 4871s
[08:01:43]   21500/50673 타일 | 1,801건 | 4876s
[08:01:49]   21600/50673 타일 | 1,801건 | 4882s
[08:01:54]   21700/50673 타일 | 1,801건 | 4888s
[08:02:00]   21800/50673 타일 | 1,801건 | 4893s
[08:02:05]   21900/50673 타일 | 1,801건 | 4898s
[08:02:11]   22000/50673 타일 | 1,801건 | 4904s
[08:02:16]   22100/50673 타일 | 1,802건 | 4909s
[08:02:21]   22200/50673 타일 | 1,804건 | 4915s
