[04:53:58] 캐시 로드: 0개 완료 항목
[04:53:58] ==============================================================
[04:53:58]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:53:58]   precision: 5 → 7 | 세분화 임계: 400건
[04:53:58]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260419
[04:53:58] ==============================================================
[04:53:58] 지오해시 타일: 16891개 (precision=5)
[04:53:58] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:54:08]   읍면동 18401개 확인
[04:54:36]   100/18401동 | 2,123건 | 38s
[06:00:25]   11500/50673 타일 | 667건 | 3987s
[06:00:30]   11600/50673 타일 | 667건 | 3991s
[06:00:34]   11700/50673 타일 | 667건 | 3996s
[06:00:39]   11800/50673 타일 | 685건 | 4001s
[06:00:44]     🔍 세분화: 원룸/wyd3m → 624건 (p5→6)
[06:00:44]     🔍 세분화: 원룸/wyd3k → 451건 (p5→6)
[06:00:44]   11900/50673 타일 | 738건 | 4006s
[06:00:45]     🔍 세분화: 원룸/wyd3t → 719건 (p5→6)
[06:00:53]     🔍 세분화: 원룸/wyd6g → 405건 (p5→6)
[06:00:55]   12000/50673 타일 | 818건 | 4017s
[06:00:58]     🔍 세분화: 원룸/wyd77 → 1147건 (p5→6)
[06:00:58]     🔍 세분화: 원룸/wyd7d → 565건 (p5→6)
[06:00:59]     🔍 세분화: 원룸/wyd7f → 592건 (p5→6)
[06:00:59]     🔍 세분화: 원룸/wyd7g → 616건 (p5→6)
[06:01:01]     🔍 세분화: 원룸/wyd7s → 610건 (p5→6)
[06:01:08]     🔍 세분화: 원룸/wyd8k → 713건 (p5→6)
[06:01:15]   12100/50673 타일 | 922건 | 4037s
[06:01:21]   12200/50673 타일 | 988건 | 4043s
[06:01:27]   12300/50673 타일 | 1,054건 | 4048s
[06:01:27]     🔍 세분화: 원룸/wydh5 → 461건 (p5→6)
[06:01:28]     🔍 세분화: 원룸/wydhk → 648건 (p5→6)
[06:01:31]     🔍 세분화: 원룸/wydj4 → 443건 (p5→6)
[06:01:31]     🔍 세분화: 원룸/wydj5 → 445건 (p5→6)
[06:01:31]     🔍 세분화: 원룸/wydj7 → 627건 (p5→6)
[06:01:31]     🔍 세분화: 원룸/wydj9 → 556건 (p5→6)
[06:01:33]     🔍 세분화: 원룸/wydjf → 518건 (p5→6)
[06:01:39]     🔍 세분화: 원룸/wydjp → 561건 (p5→6)
[06:01:43]     🔍 세분화: 원룸/wydjr → 785건 (p5→6)
[06:01:45]     🔍 세분화: 원룸/wydjw → 637건 (p5→6)
[06:01:48]     🔍 세분화: 원룸/wydk4 → 528건 (p5→6)
[06:01:53]     🔍 세분화: 원룸/wydm0 → 577건 (p5→6)
[06:01:53]     🔍 세분화: 원룸/wydm2 → 489건 (p5→6)
[06:01:55]     🔍 세분화: 원룸/wydm6 → 1567건 (p5→6)
[06:01:55]     🔍 세분화: 원룸/wydm8 → 648건 (p5→6)
[06:01:55]     🔍 세분화: 원룸/wydm7 → 412건 (p5→6)
[06:02:01]   12400/50673 타일 | 1,198건 | 4083s
[06:02:02]     🔍 세분화: 원룸/wydmf → 701건 (p5→6)
[06:02:02]     🔍 세분화: 원룸/wydme → 866건 (p5→6)
[06:02:03]     🔍 세분화: 원룸/wydmg → 835건 (p5→6)
[06:02:09]     🔍 세분화: 원룸/wydmk → 421건 (p5→6)
[06:02:12]     🔍 세분화: 원룸/wydmw → 553건 (p5→6)
[06:02:13]     🔍 세분화: 원룸/wydn1 → 679건 (p5→6)
[06:02:22]     🔍 세분화: 원룸/wydq4 → 446건 (p5→6)
[06:02:23]   12500/50673 타일 | 1,264건 | 4105s
[06:02:31]   12600/50673 타일 | 1,344건 | 4113s
[06:02:37]   12700/50673 타일 | 1,371건 | 4119s
[06:02:42]   12800/50673 타일 | 1,387건 | 4124s
[06:02:47]   12900/50673 타일 | 1,403건 | 4129s
[06:02:52]   13000/50673 타일 | 1,412건 | 4133s
[06:02:56]   13100/50673 타일 | 1,427건 | 4138s
[06:03:01]   13200/50673 타일 | 1,427건 | 4143s
[06:03:05]   13300/50673 타일 | 1,427건 | 4147s
[06:03:10]   13400/50673 타일 | 1,436건 | 4152s
[06:03:15]   13500/50673 타일 | 1,436건 | 4157s
[06:03:20]   13600/50673 타일 | 1,436건 | 4162s
[06:03:25]   13700/50673 타일 | 1,440건 | 4166s
[06:03:30]   13800/50673 타일 | 1,447건 | 4172s
[06:03:34]   13900/50673 타일 | 1,447건 | 4176s
[06:03:39]   14000/50673 타일 | 1,447건 | 4180s
[06:03:43]   14100/50673 타일 | 1,447건 | 4185s
[06:03:48]   14200/50673 타일 | 1,447건 | 4190s
[06:03:52]   14300/50673 타일 | 1,447건 | 4194s
[06:03:57]   14400/50673 타일 | 1,447건 | 4198s
[06:04:01]   14500/50673 타일 | 1,447건 | 4203s
[06:04:06]   14600/50673 타일 | 1,450건 | 4208s
[06:04:10]   14700/50673 타일 | 1,450건 | 4212s
[06:04:15]   14800/50673 타일 | 1,450건 | 4216s
[06:04:19]   14900/50673 타일 | 1,450건 | 4221s
[06:04:24]   15000/50673 타일 | 1,450건 | 4225s
[06:04:29]   15100/50673 타일 | 1,450건 | 4230s
[06:04:33]   15200/50673 타일 | 1,450건 | 4235s
[06:04:38]   15300/50673 타일 | 1,450건 | 4240s
[06:04:43]   15400/50673 타일 | 1,450건 | 4245s
[06:04:47]   15500/50673 타일 | 1,450건 | 4249s
[06:04:52]   15600/50673 타일 | 1,450건 | 4254s
[06:04:56]   15700/50673 타일 | 1,450건 | 4258s
[06:05:01]   15800/50673 타일 | 1,451건 | 4263s
[06:05:06]   15900/50673 타일 | 1,454건 | 4268s
[06:05:11]   16000/50673 타일 | 1,454건 | 4273s
[06:05:15]   16100/50673 타일 | 1,454건 | 4277s
[06:05:20]   16200/50673 타일 | 1,454건 | 4282s
[06:05:24]   16300/50673 타일 | 1,454건 | 4286s
[06:05:29]   16400/50673 타일 | 1,454건 | 4291s
[06:05:34]   16500/50673 타일 | 1,454건 | 4296s
[06:05:38]   16600/50673 타일 | 1,454건 | 4300s
[06:05:43]   16700/50673 타일 | 1,454건 | 4305s
[06:05:47]   16800/50673 타일 | 1,454건 | 4309s
[06:05:52]   16900/50673 타일 | 1,454건 | 4314s
[06:05:56]   17000/50673 타일 | 1,454건 | 4318s
[06:06:01]   17100/50673 타일 | 1,454건 | 4323s
[06:06:06]   17200/50673 타일 | 1,454건 | 4328s
[06:06:10]   17300/50673 타일 | 1,454건 | 4332s
[06:06:15]   17400/50673 타일 | 1,454건 | 4337s
[06:06:19]   17500/50673 타일 | 1,454건 | 4341s
[06:06:24]   17600/50673 타일 | 1,456건 | 4346s
[06:06:29]   17700/50673 타일 | 1,479건 | 4351s
[06:06:34]   17800/50673 타일 | 1,479건 | 4355s
[06:06:38]   17900/50673 타일 | 1,479건 | 4360s
[06:06:43]   18000/50673 타일 | 1,492건 | 4364s
[06:06:47]   18100/50673 타일 | 1,492건 | 4369s
[06:06:53]   18200/50673 타일 | 1,492건 | 4374s
[06:06:57]   18300/50673 타일 | 1,492건 | 4379s
[06:07:02]   18400/50673 타일 | 1,492건 | 4384s
[06:07:07]   18500/50673 타일 | 1,492건 | 4389s
[06:07:11]   18600/50673 타일 | 1,492건 | 4393s
[06:07:16]   18700/50673 타일 | 1,492건 | 4398s
[06:07:20]   18800/50673 타일 | 1,492건 | 4402s
[06:07:25]   18900/50673 타일 | 1,492건 | 4406s
[06:07:30]   19000/50673 타일 | 1,492건 | 4411s
[06:07:34]   19100/50673 타일 | 1,492건 | 4416s
[06:07:38]   19200/50673 타일 | 1,492건 | 4420s
[06:07:43]   19300/50673 타일 | 1,492건 | 4425s
[06:07:48]   19400/50673 타일 | 1,492건 | 4430s
[06:07:53]   19500/50673 타일 | 1,492건 | 4434s
[06:07:58]   19600/50673 타일 | 1,492건 | 4439s
[06:08:02]   19700/50673 타일 | 1,492건 | 4444s
[06:08:07]   19800/50673 타일 | 1,492건 | 4449s
[06:08:11]   19900/50673 타일 | 1,498건 | 4453s
[06:08:16]   20000/50673 타일 | 1,498건 | 4458s
[06:08:20]   20100/50673 타일 | 1,498건 | 4462s
[06:08:25]   20200/50673 타일 | 1,498건 | 4467s
[06:08:29]   20300/50673 타일 | 1,498건 | 4471s
[06:08:34]   20400/50673 타일 | 1,498건 | 4476s
[06:08:39]   20500/50673 타일 | 1,498건 | 4480s
[06:08:43]   20600/50673 타일 | 1,501건 | 4485s
[06:08:48]   20700/50673 타일 | 1,505건 | 4490s
[06:08:52]   20800/50673 타일 | 1,505건 | 4494s
[06:08:57]   20900/50673 타일 | 1,505건 | 4499s
[06:09:01]   21000/50673 타일 | 1,505건 | 4503s
[06:09:06]   21100/50673 타일 | 1,505건 | 4508s
[06:09:11]   21200/50673 타일 | 1,505건 | 4512s
[06:09:15]   21300/50673 타일 | 1,505건 | 4517s
[06:09:20]   21400/50673 타일 | 1,505건 | 4522s
[06:09:24]   21500/50673 타일 | 1,505건 | 4526s
[06:09:29]   21600/50673 타일 | 1,505건 | 4531s
[06:09:34]   21700/50673 타일 | 1,505건 | 4535s
[06:09:38]   21800/50673 타일 | 1,505건 | 4540s
[06:09:43]   21900/50673 타일 | 1,505건 | 4545s
[06:09:48]   22000/50673 타일 | 1,505건 | 4550s
[06:09:52]   22100/50673 타일 | 1,506건 | 4554s
[06:09:57]   22200/50673 타일 | 1,507건 | 4559s
