[06:14:50] 캐시 로드: 0개 완료 항목
[06:14:50] ==============================================================
[06:14:50]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:14:50]   precision: 5 → 7 | 세분화 임계: 400건
[06:14:50]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260626
[06:14:50] ==============================================================
[06:14:50] 지오해시 타일: 16891개 (precision=5)
[06:14:50] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:15:00]   읍면동 18401개 확인
[06:15:06]   100/18401동 | 195건 | 16s
[07:06:54]   18100/18401동 | 124,478건 | 3124s
[07:06:58]   18200/18401동 | 124,535건 | 3128s
[07:07:02]   18300/18401동 | 124,548건 | 3132s
[07:07:03]   18400/18401동 | 124,550건 | 3133s
[07:07:03]   18401/18401동 | 124,550건 | 3133s
[07:07:04] 💾 저장: 직방_아파트_20260626_061450.csv (124,550건)
[07:07:04] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:07:04]   작업: 50673개 (타일 × 유형)
[07:07:10]   100/50673 타일 | 0건 | 3140s
[07:07:14]   200/50673 타일 | 0건 | 3144s
[07:07:18]   300/50673 타일 | 0건 | 3148s
[07:07:22]   400/50673 타일 | 0건 | 3152s
[07:07:27]   500/50673 타일 | 0건 | 3156s
[07:07:31]   600/50673 타일 | 0건 | 3161s
[07:07:35]   700/50673 타일 | 4건 | 3165s
[07:07:40]   800/50673 타일 | 19건 | 3170s
[07:07:46]   900/50673 타일 | 52건 | 3176s
[07:07:51]   1000/50673 타일 | 57건 | 3181s
[07:07:55]   1100/50673 타일 | 64건 | 3185s
[07:08:00]   1200/50673 타일 | 64건 | 3190s
[07:08:04]   1300/50673 타일 | 64건 | 3194s
[07:08:08]   1400/50673 타일 | 64건 | 3198s
[07:08:12]   1500/50673 타일 | 64건 | 3202s
[07:08:16]   1600/50673 타일 | 64건 | 3206s
[07:08:20]   1700/50673 타일 | 64건 | 3210s
[07:08:25]   1800/50673 타일 | 64건 | 3215s
[07:08:29]   1900/50673 타일 | 64건 | 3219s
[07:08:34]   2000/50673 타일 | 64건 | 3224s
[07:08:38]   2100/50673 타일 | 64건 | 3228s
[07:08:42]   2200/50673 타일 | 64건 | 3232s
[07:08:46]   2300/50673 타일 | 64건 | 3236s
[07:08:51]   2400/50673 타일 | 64건 | 3241s
[07:08:56]   2500/50673 타일 | 64건 | 3246s
[07:09:00]   2600/50673 타일 | 64건 | 3250s
[07:09:04]   2700/50673 타일 | 64건 | 3254s
[07:09:08]   2800/50673 타일 | 64건 | 3258s
[07:09:12]   2900/50673 타일 | 64건 | 3262s
[07:09:16]   3000/50673 타일 | 64건 | 3266s
[07:09:21]   3100/50673 타일 | 64건 | 3271s
[07:09:25]   3200/50673 타일 | 79건 | 3275s
[07:09:29]   3300/50673 타일 | 79건 | 3279s
[07:09:33]   3400/50673 타일 | 79건 | 3283s
[07:09:38]   3500/50673 타일 | 79건 | 3288s
[07:09:42]   3600/50673 타일 | 79건 | 3292s
[07:09:47]   3700/50673 타일 | 89건 | 3297s
[07:09:51]   3800/50673 타일 | 100건 | 3301s
[07:09:56]   3900/50673 타일 | 100건 | 3305s
[07:09:59]   4000/50673 타일 | 100건 | 3309s
[07:10:04]   4100/50673 타일 | 100건 | 3314s
[07:10:08]   4200/50673 타일 | 100건 | 3318s
[07:10:12]   4300/50673 타일 | 100건 | 3322s
[07:10:17]   4400/50673 타일 | 100건 | 3326s
[07:10:21]   4500/50673 타일 | 100건 | 3331s
[07:10:25]   4600/50673 타일 | 100건 | 3335s
[07:10:29]   4700/50673 타일 | 100건 | 3339s
[07:10:33]   4800/50673 타일 | 100건 | 3343s
[07:10:38]   4900/50673 타일 | 100건 | 3348s
[07:10:42]   5000/50673 타일 | 100건 | 3352s
[07:10:46]   5100/50673 타일 | 100건 | 3356s
[07:10:50]   5200/50673 타일 | 101건 | 3360s
[07:10:54]   5300/50673 타일 | 103건 | 3364s
[07:10:59]   5400/50673 타일 | 103건 | 3369s
[07:11:03]   5500/50673 타일 | 103건 | 3373s
[07:11:07]   5600/50673 타일 | 103건 | 3377s
[07:11:11]   5700/50673 타일 | 103건 | 3381s
[07:11:15]   5800/50673 타일 | 103건 | 3385s
[07:11:19]   5900/50673 타일 | 103건 | 3389s
[07:11:24]   6000/50673 타일 | 130건 | 3394s
[07:11:29]   6100/50673 타일 | 133건 | 3399s
[07:11:33]   6200/50673 타일 | 177건 | 3403s
[07:11:38]   6300/50673 타일 | 232건 | 3408s
[07:11:42]   6400/50673 타일 | 232건 | 3412s
[07:11:46]   6500/50673 타일 | 232건 | 3416s
[07:11:52]   6600/50673 타일 | 232건 | 3422s
[07:11:56]   6700/50673 타일 | 232건 | 3426s
[07:12:00]   6800/50673 타일 | 232건 | 3430s
[07:12:05]   6900/50673 타일 | 232건 | 3435s
[07:12:10]   7000/50673 타일 | 232건 | 3440s
[07:12:16]   7100/50673 타일 | 280건 | 3446s
[07:12:20]   7200/50673 타일 | 280건 | 3450s
[07:12:25]   7300/50673 타일 | 307건 | 3455s
[07:12:29]     🔍 세분화: 원룸/wy60p → 426건 (p5→6)
[07:12:31]   7400/50673 타일 | 323건 | 3461s
[07:12:36]   7500/50673 타일 | 323건 | 3466s
[07:12:41]   7600/50673 타일 | 343건 | 3471s
[07:12:46]   7700/50673 타일 | 357건 | 3476s
[07:12:50]   7800/50673 타일 | 357건 | 3480s
[07:12:53]     🔍 세분화: 원룸/wy6he → 422건 (p5→6)
[07:12:55]   7900/50673 타일 | 378건 | 3485s
[07:13:01]   8000/50673 타일 | 431건 | 3491s
[07:13:06]   8100/50673 타일 | 431건 | 3496s
[07:13:10]   8200/50673 타일 | 445건 | 3500s
[07:13:13]     🔍 세분화: 원룸/wy6wd → 637건 (p5→6)
[07:13:13]     🔍 세분화: 원룸/wy6wc → 611건 (p5→6)
[07:13:13]     🔍 세분화: 원룸/wy6wf → 1069건 (p5→6)
[07:13:15]     🔍 세분화: 원룸/wy6ws → 500건 (p5→6)
[07:13:19]   8300/50673 타일 | 466건 | 3509s
[07:13:28]   8400/50673 타일 | 502건 | 3517s
[07:13:32]   8500/50673 타일 | 530건 | 3522s
[07:13:36]   8600/50673 타일 | 542건 | 3526s
[07:13:39]     🔍 세분화: 원룸/wy78k → 522건 (p5→6)
[07:13:39]     🔍 세분화: 원룸/wy78p → 430건 (p5→6)
[07:13:39]     🔍 세분화: 원룸/wy78r → 480건 (p5→6)
[07:13:45]   8700/50673 타일 | 602건 | 3535s
[07:13:52]     🔍 세분화: 원룸/wy7ec → 611건 (p5→6)
[07:13:53]   8800/50673 타일 | 682건 | 3542s
[07:13:58]   8900/50673 타일 | 733건 | 3548s
[07:14:02]     🔍 세분화: 원룸/wy7kn → 644건 (p5→6)
[07:14:04]     🔍 세분화: 원룸/wy7m2 → 627건 (p5→6)
[07:14:07]   9000/50673 타일 | 766건 | 3556s
[07:14:12]   9100/50673 타일 | 781건 | 3562s
[07:14:18]   9200/50673 타일 | 807건 | 3568s
[07:14:23]   9300/50673 타일 | 826건 | 3573s
[07:14:28]   9400/50673 타일 | 839건 | 3578s
[07:14:32]   9500/50673 타일 | 839건 | 3582s
[07:14:37]   9600/50673 타일 | 839건 | 3587s
[07:14:41]   9700/50673 타일 | 839건 | 3591s
[07:14:45]   9800/50673 타일 | 839건 | 3595s
[07:14:49]   9900/50673 타일 | 839건 | 3599s
[07:14:54]   10000/50673 타일 | 839건 | 3604s
[07:14:58]   10100/50673 타일 | 839건 | 3608s
[07:15:02]   10200/50673 타일 | 839건 | 3612s
[07:15:07]   10300/50673 타일 | 839건 | 3617s
[07:15:11]   10400/50673 타일 | 839건 | 3621s
[07:15:15]   10500/50673 타일 | 839건 | 3625s
[07:15:19]   10600/50673 타일 | 839건 | 3629s
[07:15:24]   10700/50673 타일 | 839건 | 3634s
[07:15:29]   10800/50673 타일 | 863건 | 3639s
[07:15:33]   10900/50673 타일 | 863건 | 3643s
[07:15:38]   11000/50673 타일 | 863건 | 3648s
[07:15:42]   11100/50673 타일 | 863건 | 3652s
[07:15:46]   11200/50673 타일 | 863건 | 3656s
[07:15:51]   11300/50673 타일 | 863건 | 3661s
[07:15:55]   11400/50673 타일 | 863건 | 3665s
[07:15:59]   11500/50673 타일 | 863건 | 3669s
[07:16:04]   11600/50673 타일 | 863건 | 3673s
[07:16:08]   11700/50673 타일 | 863건 | 3678s
[07:16:12]   11800/50673 타일 | 869건 | 3682s
[07:16:17]     🔍 세분화: 원룸/wyd3m → 599건 (p5→6)
[07:16:17]     🔍 세분화: 원룸/wyd3k → 449건 (p5→6)
[07:16:17]   11900/50673 타일 | 879건 | 3687s
[07:16:18]     🔍 세분화: 원룸/wyd3t → 679건 (p5→6)
[07:16:27]   12000/50673 타일 | 953건 | 3697s
[07:16:29]     🔍 세분화: 원룸/wyd77 → 1142건 (p5→6)
[07:16:29]     🔍 세분화: 원룸/wyd7d → 580건 (p5→6)
[07:16:30]     🔍 세분화: 원룸/wyd7f → 542건 (p5→6)
[07:16:30]     🔍 세분화: 원룸/wyd7g → 583건 (p5→6)
[07:16:32]     🔍 세분화: 원룸/wyd7s → 564건 (p5→6)
[07:16:36]     🔍 세분화: 원룸/wyd8k → 661건 (p5→6)
[07:16:39]     🔍 세분화: 원룸/wyd8t → 417건 (p5→6)
[07:16:45]   12100/50673 타일 | 1,037건 | 3715s
[07:16:51]   12200/50673 타일 | 1,108건 | 3721s
[07:16:57]   12300/50673 타일 | 1,188건 | 3726s
[07:16:57]     🔍 세분화: 원룸/wydh5 → 475건 (p5→6)
[07:16:58]     🔍 세분화: 원룸/wydhk → 652건 (p5→6)
[07:17:01]     🔍 세분화: 원룸/wydj4 → 744건 (p5→6)
[07:17:01]     🔍 세분화: 원룸/wydj5 → 433건 (p5→6)
[07:17:01]     🔍 세분화: 원룸/wydj7 → 642건 (p5→6)
[07:17:01]     🔍 세분화: 원룸/wydj9 → 436건 (p5→6)
[07:17:07]     🔍 세분화: 원룸/wydjp → 629건 (p5→6)
[07:17:08]     🔍 세분화: 원룸/wydjr → 773건 (p5→6)
[07:17:15]     🔍 세분화: 원룸/wydjw → 553건 (p5→6)
[07:17:18]     🔍 세분화: 원룸/wydk4 → 523건 (p5→6)
[07:17:22]     🔍 세분화: 원룸/wydm0 → 640건 (p5→6)
[07:17:22]     🔍 세분화: 원룸/wydm2 → 475건 (p5→6)
[07:17:24]     🔍 세분화: 원룸/wydm6 → 1375건 (p5→6)
[07:17:24]     🔍 세분화: 원룸/wydm8 → 737건 (p5→6)
[07:17:27]   12400/50673 타일 | 1,361건 | 3757s
[07:17:27]     🔍 세분화: 원룸/wydmd → 435건 (p5→6)
[07:17:27]     🔍 세분화: 원룸/wydme → 991건 (p5→6)
[07:17:31]     🔍 세분화: 원룸/wydmf → 980건 (p5→6)
[07:17:33]     🔍 세분화: 원룸/wydmg → 1241건 (p5→6)
[07:17:38]     🔍 세분화: 원룸/wydmk → 442건 (p5→6)
[07:17:41]     🔍 세분화: 원룸/wydmw → 506건 (p5→6)
[07:17:41]     🔍 세분화: 원룸/wydn1 → 563건 (p5→6)
[07:17:50]     🔍 세분화: 원룸/wydq4 → 501건 (p5→6)
[07:17:51]   12500/50673 타일 | 1,406건 | 3781s
[07:17:58]   12600/50673 타일 | 1,516건 | 3788s
[07:18:04]   12700/50673 타일 | 1,557건 | 3794s
[07:18:08]   12800/50673 타일 | 1,580건 | 3798s
[07:18:12]   12900/50673 타일 | 1,597건 | 3802s
[07:18:17]   13000/50673 타일 | 1,607건 | 3807s
[07:18:22]   13100/50673 타일 | 1,623건 | 3812s
[07:18:27]   13200/50673 타일 | 1,623건 | 3817s
[07:18:31]   13300/50673 타일 | 1,623건 | 3821s
[07:18:37]   13400/50673 타일 | 1,630건 | 3827s
[07:18:41]   13500/50673 타일 | 1,630건 | 3831s
[07:18:46]   13600/50673 타일 | 1,630건 | 3836s
[07:18:50]   13700/50673 타일 | 1,633건 | 3840s
[07:18:55]   13800/50673 타일 | 1,645건 | 3844s
[07:18:59]   13900/50673 타일 | 1,645건 | 3849s
[07:19:03]   14000/50673 타일 | 1,645건 | 3853s
[07:19:07]   14100/50673 타일 | 1,645건 | 3857s
[07:19:12]   14200/50673 타일 | 1,646건 | 3861s
[07:19:16]   14300/50673 타일 | 1,646건 | 3866s
[07:19:20]   14400/50673 타일 | 1,646건 | 3870s
[07:19:24]   14500/50673 타일 | 1,646건 | 3874s
[07:19:29]   14600/50673 타일 | 1,647건 | 3878s
[07:19:33]   14700/50673 타일 | 1,647건 | 3883s
[07:19:37]   14800/50673 타일 | 1,647건 | 3887s
[07:19:41]   14900/50673 타일 | 1,647건 | 3891s
[07:19:45]   15000/50673 타일 | 1,647건 | 3895s
[07:19:50]   15100/50673 타일 | 1,647건 | 3900s
[07:19:54]   15200/50673 타일 | 1,647건 | 3904s
[07:19:58]   15300/50673 타일 | 1,647건 | 3908s
[07:20:02]   15400/50673 타일 | 1,647건 | 3912s
[07:20:06]   15500/50673 타일 | 1,647건 | 3916s
[07:20:11]   15600/50673 타일 | 1,647건 | 3921s
[07:20:15]   15700/50673 타일 | 1,647건 | 3925s
[07:20:20]   15800/50673 타일 | 1,647건 | 3930s
[07:20:24]   15900/50673 타일 | 1,648건 | 3934s
[07:20:29]   16000/50673 타일 | 1,648건 | 3939s
[07:20:33]   16100/50673 타일 | 1,648건 | 3943s
[07:20:38]   16200/50673 타일 | 1,648건 | 3948s
[07:20:42]   16300/50673 타일 | 1,648건 | 3952s
[07:20:47]   16400/50673 타일 | 1,648건 | 3957s
[07:20:51]   16500/50673 타일 | 1,648건 | 3961s
[07:20:55]   16600/50673 타일 | 1,648건 | 3965s
[07:20:59]   16700/50673 타일 | 1,648건 | 3969s
[07:21:05]   16800/50673 타일 | 1,648건 | 3975s
[07:21:09]   16900/50673 타일 | 1,648건 | 3979s
[07:21:13]   17000/50673 타일 | 1,648건 | 3983s
[07:21:17]   17100/50673 타일 | 1,648건 | 3987s
[07:21:22]   17200/50673 타일 | 1,648건 | 3992s
[07:21:27]   17300/50673 타일 | 1,648건 | 3997s
[07:21:32]   17400/50673 타일 | 1,648건 | 4002s
[07:21:36]   17500/50673 타일 | 1,648건 | 4006s
[07:21:40]   17600/50673 타일 | 1,651건 | 4010s
[07:21:45]   17700/50673 타일 | 1,663건 | 4015s
[07:21:50]   17800/50673 타일 | 1,677건 | 4020s
[07:21:54]   17900/50673 타일 | 1,677건 | 4024s
[07:21:59]   18000/50673 타일 | 1,686건 | 4029s
[07:22:03]   18100/50673 타일 | 1,686건 | 4033s
[07:22:07]   18200/50673 타일 | 1,686건 | 4037s
[07:22:11]   18300/50673 타일 | 1,686건 | 4041s
[07:22:16]   18400/50673 타일 | 1,686건 | 4046s
[07:22:20]   18500/50673 타일 | 1,686건 | 4050s
[07:22:24]   18600/50673 타일 | 1,686건 | 4054s
[07:22:28]   18700/50673 타일 | 1,686건 | 4058s
[07:22:33]   18800/50673 타일 | 1,686건 | 4062s
[07:22:37]   18900/50673 타일 | 1,686건 | 4067s
[07:22:41]   19000/50673 타일 | 1,686건 | 4071s
[07:22:45]   19100/50673 타일 | 1,686건 | 4075s
[07:22:49]   19200/50673 타일 | 1,686건 | 4079s
[07:22:53]   19300/50673 타일 | 1,686건 | 4083s
[07:22:57]   19400/50673 타일 | 1,686건 | 4087s
[07:23:01]   19500/50673 타일 | 1,686건 | 4091s
[07:23:05]   19600/50673 타일 | 1,686건 | 4095s
[07:23:10]   19700/50673 타일 | 1,686건 | 4100s
[07:23:14]   19800/50673 타일 | 1,686건 | 4104s
[07:23:19]   19900/50673 타일 | 1,691건 | 4109s
[07:23:24]   20000/50673 타일 | 1,691건 | 4114s
[07:23:29]   20100/50673 타일 | 1,694건 | 4119s
[07:23:33]   20200/50673 타일 | 1,694건 | 4123s
[07:23:37]   20300/50673 타일 | 1,694건 | 4127s
[07:23:42]   20400/50673 타일 | 1,694건 | 4131s
[07:23:46]   20500/50673 타일 | 1,694건 | 4136s
[07:23:50]   20600/50673 타일 | 1,695건 | 4140s
[07:23:55]   20700/50673 타일 | 1,700건 | 4145s
[07:23:59]   20800/50673 타일 | 1,700건 | 4149s
[07:24:03]   20900/50673 타일 | 1,700건 | 4153s
[07:24:08]   21000/50673 타일 | 1,700건 | 4158s
[07:24:12]   21100/50673 타일 | 1,700건 | 4162s
[07:24:16]   21200/50673 타일 | 1,700건 | 4166s
[07:24:20]   21300/50673 타일 | 1,700건 | 4170s
[07:24:24]   21400/50673 타일 | 1,700건 | 4174s
[07:24:28]   21500/50673 타일 | 1,700건 | 4178s
[07:24:32]   21600/50673 타일 | 1,700건 | 4182s
[07:24:36]   21700/50673 타일 | 1,700건 | 4186s
[07:24:41]   21800/50673 타일 | 1,700건 | 4191s
[07:24:45]   21900/50673 타일 | 1,700건 | 4195s
[07:24:50]   22000/50673 타일 | 1,700건 | 4200s
[07:24:56]   22100/50673 타일 | 1,701건 | 4206s
[07:25:00]   22200/50673 타일 | 1,703건 | 4210s
[07:25:04]   22300/50673 타일 | 1,703건 | 4214s
[07:25:09]   22400/50673 타일 | 1,703건 | 4218s
[07:25:13]   22500/50673 타일 | 1,703건 | 4223s
[07:25:17]   22600/50673 타일 | 1,703건 | 4227s
