수집시간,매물유형,매물ID,거래유형,상가업종,시도,구군,읍면동,보증금(만원),월세(만원),매매가(만원),권리금(만원),면적(m2),평,층,제목,URL
2026-06-27 07:36:24,상가사무실,811222,매매,가구/가전,경상남도,거제시,고현동,0,0,150000,0,942.48,285.1,1층,"거제시청 바로 앞 위치, 고현동 도로변에 위치한 건물 1,2,3층 통매매",https://www.zigbang.com/home/store/items/811222
2026-06-27 07:36:24,상가사무실,766045,임대,사무실,경상남도,거제시,상동동,2000,45,0,0,76.03,23.0,2층,거제 상동동에 위치한 접근성 좋은 2층 사무실,https://www.zigbang.com/home/store/items/766045
2026-06-27 07:36:24,상가사무실,743035,임대,기타주점,경상남도,거제시,장평동,1000,120,0,1500,99.17,30.0,2층,"주거지 상권, 수요도 많은 장평동 매장",https://www.zigbang.com/home/store/items/743035
2026-06-27 07:36:24,상가사무실,477878,임대,기타,경상남도,거제시,장평동,3000,120,0,0,132.2,39.99,4층,"장평동 매물 , 공실 , 근린상가 , 아파트 밀접지역",https://www.zigbang.com/home/store/items/477878
2026-06-27 07:36:24,상가사무실,692284,임대,기타,경상남도,거제시,고현동,3000,200,0,0,254.55,77.0,5층,무권리 고현동 공실 상가,https://www.zigbang.com/home/store/items/692284
2026-06-27 07:36:24,상가사무실,690202,매매,기타,경상남도,거제시,장평동,0,0,32000,0,132.23,40.0,4층,유동 인구 많은 거리의 장평동 스터디카페,https://www.zigbang.com/home/store/items/690202
2026-06-27 07:36:24,상가사무실,681833,임대,기타,경상남도,거제시,장평동,3000,150,0,200,99,29.95,1층,"대로변 1층, 주목도 높은 장평동 1층 공실 상가",https://www.zigbang.com/home/store/items/681833
2026-06-27 07:36:24,상가사무실,949842,임대,퓨전/쌀국수,경상남도,거제시,상동동,1000,95,0,0,57.88,17.51,1층,상동동 대로변 1층 상가🔥권리금 없음🔥주차 편리,https://www.zigbang.com/home/store/items/949842
2026-06-27 07:36:24,상가사무실,736210,임대,기타,경상남도,거제시,양정동,2000,100,0,3500,161.98,49.0,3층,거제시 양정동 대로변 2층 상가,https://www.zigbang.com/home/store/items/736210
2026-06-27 07:36:25,상가사무실,891670,임대,기타,경상남도,거제시,사등면,2000,100,0,0,151.6,45.86,3층,바다를 내려다보는 상가 사무실,https://www.zigbang.com/home/store/items/891670
2026-06-27 07:36:25,상가사무실,831284,임대,기타,경상남도,거제시,사등면,2000,130,0,0,151.6,45.86,3층,거제미래미라지아파트 단지 내 상가에 위치한 3층 성포리 공실,https://www.zigbang.com/home/store/items/831284
2026-06-27 07:36:25,상가사무실,813208,매매,기타,경상남도,거제시,연초면,0,0,225000,0,1084.5,328.06,1층,연초면 한내리 접근성좋은 공장 건물 매매,https://www.zigbang.com/home/store/items/813208
2026-06-27 07:36:25,상가사무실,651483,매매,기타,경상남도,거제시,연초면,0,0,52000,0,198.35,60.0,1층,한내리 임차 맞춰진 상가 매매,https://www.zigbang.com/home/store/items/651483
2026-06-27 07:36:25,상가사무실,870330,임대,기타,경상남도,거제시,수월동,3000,140,0,0,52.89,16.0,1층,"대로변 상권, 접근성 좋은 수월동 1층 상가",https://www.zigbang.com/home/store/items/870330
2026-06-27 07:36:25,상가사무실,719676,매매,학원/학업관련,경상남도,거제시,고현동,0,0,7000,0,41,12.4,3층,고현동 상가 많은 위치 3층 매장,https://www.zigbang.com/home/store/items/719676
2026-06-27 07:36:25,상가사무실,647358,임대,기타,경상남도,거제시,고현동,3000,150,0,3000,145.45,44.0,4층,"주거지 상권, 수요도 많은 고현동 매장",https://www.zigbang.com/home/store/items/647358
2026-06-27 07:36:26,상가사무실,832876,임대,노래방/PC방/당구장/기타,경상남도,창원시 마산합포구,진동면,10000,308,0,17000,338.96,102.53,2층,"진동리 주택가상권 위치, 접근성 우수, 시설 완비된 PC방",https://www.zigbang.com/home/store/items/832876
2026-06-27 07:36:27,상가사무실,893966,임대,퓨전/쌀국수,경상남도,창원시 마산합포구,현동,2000,100,0,1300,50.41,15.25,1층,창원 마산 현동 처갓집치킨 양도 합니다,https://www.zigbang.com/home/store/items/893966
2026-06-27 07:36:27,상가사무실,873898,매매,퓨전/쌀국수,경상남도,창원시 마산합포구,우산동,0,0,13900,0,33.06,10.0,1층,창원 우산동 접근성 좋은 대로변 1층 상가 매매,https://www.zigbang.com/home/store/items/873898
2026-06-27 07:36:27,상가사무실,571967,임대,기타,경상남도,창원시 마산합포구,우산동,1000,70,0,0,33.1,10.01,1층,우산동 항아리상권 점포,https://www.zigbang.com/home/store/items/571967
2026-06-27 07:36:27,상가사무실,835490,매매,기타,경상남도,창원시 마산합포구,현동,0,0,135000,0,426.23,128.93,1층,"학교 앞, 공실걱정 없는 현동 상가주택",https://www.zigbang.com/home/store/items/835490
2026-06-27 07:36:27,상가사무실,710940,임대,기타,경상남도,창원시 마산합포구,가포동,5000,200,0,0,231.4,70.0,3층,가포동 벚꽃길 근방에 위치한 눈에 띄는 공실,https://www.zigbang.com/home/store/items/710940
2026-06-27 07:36:27,상가사무실,908320,임대,사무실,경상남도,창원시 진해구,여좌동,300,30,0,0,64.48,19.51,3층,화장품 제조시설 양도(창업하실분 오세요),https://www.zigbang.com/home/store/items/908320
2026-06-27 07:36:27,상가사무실,892476,임대,기타주점,경상남도,창원시 진해구,화천동,1000,120,0,1000,59.5,18.0,3층,경남 창원시 진해구 화천동 맥주호프 전문점 임대,https://www.zigbang.com/home/store/items/892476
2026-06-27 07:36:27,상가사무실,876224,임대,기타주점,경상남도,창원시 진해구,화천동,1000,120,0,1000,66.12,20.0,1층,"화천동 번화가 상권 위치, 유동 인구 풍부한 1층 맥주 호프점",https://www.zigbang.com/home/store/items/876224
2026-06-27 07:36:27,상가사무실,870856,임대,기타,경상남도,창원시 진해구,태평동,1000,35,0,0,99.17,30.0,지하1층,즉시입주 가능한 태평동 지하상가,https://www.zigbang.com/home/store/items/870856
2026-06-27 07:36:27,상가사무실,829259,임대,한식/고기집,경상남도,창원시 진해구,송학동,1500,110,0,5500,165.29,50.0,1층,"대로변 1층, 제황산 사거리 인근에 위치한 역세권 송학동 한식점",https://www.zigbang.com/home/store/items/829259
2026-06-27 07:36:27,상가사무실,816563,임대,기타,경상남도,창원시 진해구,태평동,3000,80,0,0,125.62,38.0,1층,진해구 태평동  즉시 입주 가능한 1층 상가 임대,https://www.zigbang.com/home/store/items/816563
2026-06-27 07:36:27,상가사무실,817939,임대,기타,경상남도,창원시 진해구,태평동,1000,40,0,0,99.17,30.0,지하1층,진해구 태평동  즉시 입주 가능한 지층 상가 임대,https://www.zigbang.com/home/store/items/817939
2026-06-27 07:36:27,상가사무실,815575,임대,기타주점,경상남도,창원시 진해구,충무동,600,55,0,600,131,39.63,1층,"진해구 충무동, 번화가 상권에 위치한 1층 다용도 상가",https://www.zigbang.com/home/store/items/815575
2026-06-27 07:36:33,상가사무실,857359,임대,기타소매,경상남도,거제시,두모동,2000,120,0,0,102.35,30.96,1층,"무권리, 거제시 두모동, 즉시입주 가능한 1층 공실 상가",https://www.zigbang.com/home/store/items/857359
2026-06-27 07:36:33,상가사무실,777959,매매,숙박/펜션,경상남도,거제시,능포동,0,0,150000,0,938.84,284.0,1층,거제시 능포동 위치좋은 모텔 건물 매매,https://www.zigbang.com/home/store/items/777959
2026-06-27 07:36:33,상가사무실,689678,임대,기타,경상남도,거제시,아주동,2000,180,0,0,155.37,47.0,2층,무권리 아주동 공실 상가,https://www.zigbang.com/home/store/items/689678
2026-06-27 07:36:33,상가사무실,860491,임대,한식/고기집,경상남도,거제시,아주동,2000,200,0,5000,102.47,31.0,1층,"시설 집기 포함, 인테리어 완비된 아주동 고깃집",https://www.zigbang.com/home/store/items/860491
2026-06-27 07:36:33,상가사무실,776215,매매,퓨전/쌀국수,경상남도,거제시,옥포동,0,0,85000,0,275.23,83.26,1층,"급매, 깔끔한 시설의 옥포동 상가 매매",https://www.zigbang.com/home/store/items/776215
2026-06-27 07:36:33,상가사무실,769556,임대,기타주점,경상남도,거제시,옥포동,3000,100,0,1500,66.12,20.0,1층,거제시 옥포동 위치좋은 1층 구분상가,https://www.zigbang.com/home/store/items/769556
2026-06-27 07:36:33,상가사무실,767503,임대,일식/해산물,경상남도,거제시,옥포동,2000,110,0,2500,99.17,30.0,1층,"옥포동 양도 양수 가능, 시설 완비 된 1층 일식점",https://www.zigbang.com/home/store/items/767503
2026-06-27 07:36:33,상가사무실,719204,임대,기타주점,경상남도,거제시,옥포동,2000,70,0,2500,73.47,22.22,1층,거제시 옥포동  인테리어 이쁜1층 와인바,https://www.zigbang.com/home/store/items/719204
2026-06-27 07:36:33,상가사무실,710186,임대,기타주점,경상남도,거제시,옥포동,1500,130,0,2700,178.51,54.0,2층,건물 2층 전체 사용 가능한 옥포동 가라오케,https://www.zigbang.com/home/store/items/710186
2026-06-27 07:36:33,상가사무실,704341,임대,기타,경상남도,거제시,옥포동,2000,150,0,0,148.76,45.0,3층,옥포동 대로변 상가,https://www.zigbang.com/home/store/items/704341
2026-06-27 07:36:33,상가사무실,698360,임대,기타,경상남도,거제시,아주동,3000,200,0,0,165.29,50.0,1층,유동인구 많은 상권 아주동 1층 상가 공실,https://www.zigbang.com/home/store/items/698360
2026-06-27 07:36:33,상가사무실,806714,매매,카페/커피,경상남도,거제시,일운면,0,0,45000,0,214.32,64.83,1층,"거제시 교외상권, 깔끔한 인테리어 완비된 카페 건물 통매매",https://www.zigbang.com/home/store/items/806714
2026-06-27 07:36:33,상가사무실,770334,임대,기타,경상남도,거제시,일운면,200,45,0,0,19.83,6.0,1층,"무권리, 중심 상권으로 유동인구 많은 일운면 지세포리 공방",https://www.zigbang.com/home/store/items/770334
2026-06-27 07:36:33,상가사무실,863062,임대,의류/멀티샵,경상남도,거제시,옥포동,1000,70,0,500,66,19.96,1층,"깔끔한 인테리어 완비, 즉시입주가능한 옥포동 1층 의류판매점",https://www.zigbang.com/home/store/items/863062
2026-06-27 07:36:33,상가사무실,582005,매매,기타,경상남도,거제시,옥포동,0,0,17500,0,86,26.01,3층,옥포동 항아리상권 매매,https://www.zigbang.com/home/store/items/582005
2026-06-27 07:36:33,상가사무실,824145,임대,기타,경상남도,거제시,옥포동,500,43,0,1000,85.95,26.0,2층,"학교 및 아파트단지에 위치한 2층 파티룸, 키즈카페, 장소대여 스튜디오",https://www.zigbang.com/home/store/items/824145
2026-06-27 07:36:33,상가사무실,790490,임대,편의점/슈퍼,경상남도,거제시,옥포동,3500,90,0,500,79.34,24.0,1층,옥포동 주거지 코너에 위치한 1층 상가,https://www.zigbang.com/home/store/items/790490
2026-06-27 07:36:33,상가사무실,786727,임대,요가/마사지,경상남도,거제시,옥포동,1000,60,0,0,128.54,38.88,2층,옥포동 무권리 내부 룸 7개 상가,https://www.zigbang.com/home/store/items/786727
2026-06-27 07:36:33,상가사무실,772335,임대,의류/멀티샵,경상남도,거제시,옥포동,1000,64,0,1700,56.2,17.0,1층,"깔끔한 시설 완비, 유동인구 많은 옥포동 옷가게",https://www.zigbang.com/home/store/items/772335
2026-06-27 07:36:33,상가사무실,749507,임대,기타,경상남도,거제시,옥포동,1000,50,0,0,120.6,36.48,3층,"대로변 상권, 주목도 높은 옥포동 공실",https://www.zigbang.com/home/store/items/749507
2026-06-27 07:36:34,상가사무실,912432,매매,숙박/펜션,경상남도,거제시,장목면,0,0,150000,10000,489.26,148.0,1층,가성비 좋은 키즈풀빌라,https://www.zigbang.com/home/store/items/912432
2026-06-27 07:36:34,상가사무실,904898,매매,기타,경상남도,거제시,장목면,0,0,150000,15000,462.81,140.0,4층,수익성이 너무 좋은 키즈풀빌라입니다,https://www.zigbang.com/home/store/items/904898
2026-06-27 07:36:35,상가사무실,905085,매매,숙박/펜션,경상남도,거제시,장목면,0,0,150000,10000,450,136.12,4층,멋진 오션뷰와 수익성이 최고!!,https://www.zigbang.com/home/store/items/905085
2026-06-27 07:36:35,상가사무실,845091,임대,기타소매,경상남도,거제시,장목면,3000,100,0,0,52.2,15.79,1층,"무권리, 농소몽돌해변 바로 앞에 위치한 송진포리 1층 상가",https://www.zigbang.com/home/store/items/845091
2026-06-27 07:36:35,상가사무실,845093,임대,기타,경상남도,거제시,장목면,3000,100,0,0,39.6,11.98,2층,"무권리, 농소몽돌해변 바로 앞에 위치한 송진포리 2층 공실 상가",https://www.zigbang.com/home/store/items/845093
2026-06-27 07:36:35,상가사무실,845096,임대,기타소매,경상남도,거제시,장목면,5000,180,0,0,91.8,27.77,1층,"무권리, 농소몽돌해변 바로 앞에 위치한 송진포리 건물통임대",https://www.zigbang.com/home/store/items/845096
2026-06-27 07:36:35,상가사무실,902399,임대,미용/네일/피부관리,경상남도,창원시 진해구,남문동,2000,85,0,1000,96.74,29.26,3층,월세 부담없는 경쟁없는 독점 피부관리실 ,https://www.zigbang.com/home/store/items/902399
2026-06-27 07:36:35,상가사무실,860678,임대,기타,경상남도,창원시 진해구,남문동,1000,85,0,1000,46.8,14.16,1층,인테리어 및 시설 완비된 남문동 대단지아파트 상가 내 세탁소 ,https://www.zigbang.com/home/store/items/860678
2026-06-27 07:36:35,상가사무실,859890,임대,한식/고기집,경상남도,창원시 진해구,남문동,3000,158,0,3000,99.17,30.0,1층,진해구 남문동 위치좋은 1층 상가 임대,https://www.zigbang.com/home/store/items/859890
2026-06-27 07:36:35,상가사무실,776335,임대,기타,경상남도,창원시 진해구,남문동,1000,60,0,200,36.36,11.0,1층,"깔끔한 시설, 주거지역에 위치한 진해구 남문동 상가",https://www.zigbang.com/home/store/items/776335
2026-06-27 07:36:35,상가사무실,911067,임대,미용/네일/피부관리,경상남도,창원시 진해구,자은동,2000,130,0,3700,99.17,30.0,1층, 깔끔하고 안정적인 매출의 미용실 양도 다른업종도 가능해요,https://www.zigbang.com/home/store/items/911067
2026-06-27 07:36:35,상가사무실,898309,임대,한식/고기집,경상남도,창원시 진해구,석동,2000,100,0,6800,138.84,42.0,1층,"소곱창,대창구이,전골 전문점",https://www.zigbang.com/home/store/items/898309
2026-06-27 07:36:35,상가사무실,898127,임대,한식/고기집,경상남도,창원시 진해구,석동,3000,110,0,100,42.8,12.95,1층,급매 권리금100 진해 석동 목좋은 대로변위치 3000/110,https://www.zigbang.com/home/store/items/898127
2026-06-27 07:36:35,상가사무실,886243,임대,기타주점,경상남도,창원시 진해구,석동,700,73,0,800,81.06,24.52,2층,진해구 석동 위취좋은 2층 상가 임대,https://www.zigbang.com/home/store/items/886243
2026-06-27 07:36:35,상가사무실,876131,매매,사무실,경상남도,창원시 진해구,풍호동,0,0,8000,0,77.24,23.36,2층,"창원시 풍호동, 즉시입주가능한 2층 사무실 매매",https://www.zigbang.com/home/store/items/876131
2026-06-27 07:36:35,상가사무실,873832,임대,카페/커피,경상남도,창원시 진해구,장천동,3000,210,0,2500,38.85,11.75,1층,대로변 1층 접근성 좋은 장천동 카페,https://www.zigbang.com/home/store/items/873832
2026-06-27 07:36:35,상가사무실,870158,임대,미용/네일/피부관리,경상남도,창원시 진해구,자은동,1000,80,0,450,99.2,30.01,3층,"인테리어 완비, 배후수요 탄탄한 자은동 상가",https://www.zigbang.com/home/store/items/870158
2026-06-27 07:36:35,상가사무실,857798,임대,기타,경상남도,창원시 진해구,자은동,2000,130,0,0,176.48,53.38,4층,"무권리, 자은동 주택가 상권 위치, 즉시입주 가능한 4층 상가",https://www.zigbang.com/home/store/items/857798
2026-06-27 07:36:35,상가사무실,830201,임대,분식,경상남도,창원시 진해구,자은동,1000,80,0,2500,27.9,8.44,1층,"시설집기 포함, 인테링 완비된 자은동 분식집",https://www.zigbang.com/home/store/items/830201
2026-06-27 07:36:35,상가사무실,774216,임대,기타,경상남도,창원시 진해구,이동,1000,60,0,400,33.84,10.24,1층,접근성 좋은 이동 대로변 1층 상가,https://www.zigbang.com/home/store/items/774216
2026-06-27 07:36:35,상가사무실,797770,매매,기타,경상남도,창원시 진해구,석동,0,0,30000,0,92.5,27.98,2층,진해구 석동  접근성좋은  대로변 2층 구분상가 매매,https://www.zigbang.com/home/store/items/797770
2026-06-27 07:36:35,상가사무실,797767,임대,기타,경상남도,창원시 진해구,석동,1000,70,0,0,92.5,27.98,2층,진해구 석동  즉시 입주가능한   대로변 2층 구분상가,https://www.zigbang.com/home/store/items/797767
2026-06-27 07:36:35,상가사무실,796702,임대,기타,경상남도,창원시 진해구,장천동,2000,85,0,500,112,33.88,2층,"대로변 상권, 주목도 높은 장천동 상가",https://www.zigbang.com/home/store/items/796702
2026-06-27 07:36:35,상가사무실,771102,임대,양식/레스토랑,경상남도,창원시 진해구,안곡동,5000,450,0,15000,263.16,79.61,2층,"진해 안곡동 시설 집기 포함, 오션뷰가 돋보이는 깔끔한 레스토랑",https://www.zigbang.com/home/store/items/771102
2026-06-27 07:36:35,상가사무실,740243,매매,학원/학업관련,경상남도,창원시 진해구,장천동,0,0,25000,0,112,33.88,5층,"중심 상권, 유동인구 많은 진해구 장천동 상가 매매",https://www.zigbang.com/home/store/items/740243
2026-06-27 07:36:35,상가사무실,638333,임대,한식/고기집,경상남도,창원시 진해구,이동,3000,180,0,3500,162,49.0,2층,창원시 이동 대로변 상권 카페,https://www.zigbang.com/home/store/items/638333
2026-06-27 07:36:35,상가사무실,736498,임대,기타,경상남도,창원시 진해구,이동,2000,150,0,0,224.79,68.0,2층,진해구 이동 대로변 접근성 좋은 2층상가,https://www.zigbang.com/home/store/items/736498
2026-06-27 07:36:35,상가사무실,736496,임대,기타,경상남도,창원시 진해구,이동,1000,100,0,0,171.9,52.0,지하1층,진해구 이동 대로변 위치 좋은 상가,https://www.zigbang.com/home/store/items/736496
2026-06-27 07:36:35,상가사무실,730695,임대,기타,경상남도,창원시 진해구,자은동,2000,110,0,0,55.4,16.76,1층,"중심 상권, 유동 인구 많은 자은동 공실",https://www.zigbang.com/home/store/items/730695
2026-06-27 07:36:35,상가사무실,717749,임대,한식/고기집,경상남도,창원시 진해구,이동,2000,80,0,3000,148.76,45.0,1층,원시 진해구 이동 인기많은 한식당,https://www.zigbang.com/home/store/items/717749
2026-06-27 07:36:35,상가사무실,516646,임대,기타,경상남도,창원시 진해구,장천동,2000,70,0,0,62.8,19.0,4층,★경남 창원시에 있는 상가 임대 매물입니다.★,https://www.zigbang.com/home/store/items/516646
2026-06-27 07:36:35,상가사무실,926045,임대,기타,경상남도,창원시 진해구,용원동,1000,170,0,500,152.07,46.0,2층,인테리어 되어 있음,https://www.zigbang.com/home/store/items/926045
2026-06-27 07:36:35,상가사무실,901174,임대,미용/네일/피부관리,경상남도,창원시 진해구,안골동,1000,23,0,100,25.41,7.69,2층,"접근성 좋은 2층 상가, 깔끔한 인테리어 / 바로 영업 가",https://www.zigbang.com/home/store/items/901174
2026-06-27 07:36:35,상가사무실,874788,매매,학원/학업관련,경상남도,창원시 진해구,용원동,0,0,20000,0,115.9,35.06,3층,진해구 용원동 학원으로 임차중인 상가 매매,https://www.zigbang.com/home/store/items/874788
2026-06-27 07:36:35,상가사무실,860393,임대,기타,경상남도,창원시 진해구,용원동,5000,90,0,0,150.66,45.57,6층,"용원동, 유동인구 많은 번화가 무권리 키즈카페 임대",https://www.zigbang.com/home/store/items/860393
2026-06-27 07:36:35,상가사무실,860392,매매,기타,경상남도,창원시 진해구,용원동,0,0,20500,3000,150.66,45.57,6층,"용원동, 유동인구 많은 번화가 주목도 높은 수익상가 매매",https://www.zigbang.com/home/store/items/860392
2026-06-27 07:36:35,상가사무실,857591,임대,치킨/닭요리,경상남도,창원시 진해구,용원동,1000,70,0,1000,59.5,18.0,1층,대로변 1층 접근성 좋은 용원동 치킨집,https://www.zigbang.com/home/store/items/857591
2026-06-27 07:36:35,상가사무실,843541,임대,카페/커피,경상남도,창원시 진해구,용원동,2000,120,0,3500,91.43,27.66,2층,진해구 용원동 접근성 좋은 2층 상가,https://www.zigbang.com/home/store/items/843541
2026-06-27 07:36:35,상가사무실,843009,임대,한식/고기집,경상남도,창원시 진해구,용원동,3000,275,0,1300,109.09,33.0,1층,"진해구 용원동, 깔끔한 인테리어 완비된 1층 음식점",https://www.zigbang.com/home/store/items/843009
2026-06-27 07:36:35,상가사무실,838118,임대,한식/고기집,경상남도,창원시 진해구,용원동,2000,145,0,5000,145.5,44.01,1층,진해구 용원동  위치좋은 1층 상가 임대,https://www.zigbang.com/home/store/items/838118
2026-06-27 07:36:35,상가사무실,761953,임대,요가/마사지,경상남도,창원시 진해구,용원동,1000,80,0,3500,39,11.8,1층,"단골고객 보유, 시설 깔끔한 진해구 용원동 디톡스 족욕샵",https://www.zigbang.com/home/store/items/761953
2026-06-27 07:36:35,상가사무실,742756,임대,기타,경상남도,창원시 진해구,용원동,1000,50,0,0,66.12,20.0,4층,"주거지 상권, 채광 좋은 진해구 용원동 공실",https://www.zigbang.com/home/store/items/742756
2026-06-27 07:36:35,상가사무실,708060,매매,기타,경상남도,창원시 진해구,용원동,0,0,20000,0,13.22,4.0,1층,중심 상권에 위치한 용원동 1층 음식점,https://www.zigbang.com/home/store/items/708060
2026-06-27 07:36:35,상가사무실,856117,임대,기타소매,경상남도,창원시 진해구,용원동,2000,70,0,0,33.6,10.16,1층,"무권리, 진해구 용원동, 아파트 단지 내 1층 상가",https://www.zigbang.com/home/store/items/856117
2026-06-27 07:36:35,상가사무실,735006,매매,가구/가전,경상남도,창원시 진해구,용원동,0,0,19000,1500,33.6,10.16,1층,"경쟁점포 없이 독점운영 가능, 유동인구 많은 진해구 용원동 상가",https://www.zigbang.com/home/store/items/735006
2026-06-27 07:36:36,상가사무실,937563,임대,편의점/슈퍼,부산광역시,사하구,다대동,3000,157,0,1000,80,24.2,1층,대단지 아파트 단독상권 1층 상가 / 업종 다양 / 즉시 입점 가능,https://www.zigbang.com/home/store/items/937563
2026-06-27 07:36:36,상가사무실,935483,임대,골프/헬스,부산광역시,사하구,다대동,17000,235,0,15000,476.03,144.0,2층,빠르게 골프존 인수하실분 모십니다.룸5개 연습장타석5개,https://www.zigbang.com/home/store/items/935483
2026-06-27 07:36:36,상가사무실,872897,임대,기타,부산광역시,사하구,다대동,5000,220,0,0,93.34,28.24,1층,사하구 다대동  접근성좋은 도로변 1층 상가 임대,https://www.zigbang.com/home/store/items/872897
2026-06-27 07:36:36,상가사무실,558437,매매,,부산광역시,사하구,다대동,0,0,16000,0,53,16.03,3층,전망 좋은 해수욕장이 앞에 있는 다대동 공실 매물,https://www.zigbang.com/home/store/items/558437
2026-06-27 07:36:36,상가사무실,809551,임대,기타,부산광역시,사하구,다대동,5000,150,0,0,237.14,71.73,4층,사하구 다대동 즉시입주가능한 4층 상가 임대,https://www.zigbang.com/home/store/items/809551
2026-06-27 07:36:36,상가사무실,809491,임대,기타,부산광역시,사하구,다대동,5000,100,0,0,147.82,44.72,6층,사하구 다대동 즉시입주가능한 6층 상가 임대,https://www.zigbang.com/home/store/items/809491
2026-06-27 07:36:36,상가사무실,937981,임대,기타,부산광역시,사하구,다대동,5000,300,0,0,337.19,102.0,2층,무권리 대단지 항아리상권에 있는 인테리어 깨끗한 주차여유있는 상가 사무실,https://www.zigbang.com/home/store/items/937981
2026-06-27 07:36:36,상가사무실,922696,임대,퓨전/쌀국수,부산광역시,사하구,다대동,5000,300,0,0,330.58,100.0,2층,"부산 사하구 다대포 상가 2층 임대합니다(1층 식당, 권리금 없음)",https://www.zigbang.com/home/store/items/922696
2026-06-27 07:36:36,상가사무실,921886,임대,기타,부산광역시,사하구,다대동,3000,170,0,0,244,73.81,2층,다대포 상가 임대,https://www.zigbang.com/home/store/items/921886
2026-06-27 07:36:36,상가사무실,877625,매매,기타,부산광역시,사하구,다대동,0,0,23000,0,41.1,12.43,2층,사하구 다대동 임차중인 단지내 2층 상가 매매,https://www.zigbang.com/home/store/items/877625
2026-06-27 07:36:36,상가사무실,719102,임대,기타,부산광역시,사하구,다대동,10000,750,0,0,491.69,148.74,5층,매출 보장 다대동 공실,https://www.zigbang.com/home/store/items/719102
2026-06-27 07:36:36,상가사무실,880243,임대,사무실,부산광역시,강서구,신호동,60,30,0,0,9.92,3.0,6층,"깔끔한 공간, 신호동 공유오피스 내 사무실 임대",https://www.zigbang.com/home/store/items/880243
2026-06-27 07:36:36,상가사무실,813548,임대,사무실,부산광역시,강서구,신호동,5000,350,0,0,403.88,122.17,2층,"강서구 산호동, 즉시입주 가능, 깔끔한 2층 사무실 임대",https://www.zigbang.com/home/store/items/813548
2026-06-27 07:36:36,상가사무실,549422,임대,기타,부산광역시,강서구,신호동,2000,150,0,0,218.03,65.95,2층,대로변 코너에 위치한 신호동 공실,https://www.zigbang.com/home/store/items/549422
2026-06-27 07:36:36,상가사무실,540162,매매,기타,부산광역시,강서구,녹산동,0,0,72000,0,185.1,55.99,1층,부산 강서구에 위치한 상가 매매 매물,https://www.zigbang.com/home/store/items/540162
2026-06-27 07:36:36,상가사무실,803131,임대,기타,부산광역시,강서구,범방동,3000,150,0,0,119.54,36.16,1층,강서구 범방동 즉시 입주 가능한 1층 상가,https://www.zigbang.com/home/store/items/803131
2026-06-27 07:36:36,상가사무실,712733,임대,기타,부산광역시,강서구,녹산동,5000,190,0,0,238.61,72.18,1층,"대로변 상권, 주목도 높은 녹산동 건물 통임대",https://www.zigbang.com/home/store/items/712733
2026-06-27 07:36:36,상가사무실,945401,임대,한식/고기집,부산광역시,강서구,명지동,3000,300,0,0,181.82,55.0,1층,에코델타시티 귀한 큰평수 상가임대,https://www.zigbang.com/home/store/items/945401
2026-06-27 07:36:36,상가사무실,928767,임대,기타,부산광역시,사하구,괴정동,1000,50,0,0,39.67,12.0,1층,배달음식 사무실,https://www.zigbang.com/home/store/items/928767
2026-06-27 07:36:36,상가사무실,948423,임대,퓨전/쌀국수,부산광역시,서구,서대신동2가,2000,99,0,1700,44.67,13.51,1층,프랜차이즈 치킨점 양도양수,https://www.zigbang.com/home/store/items/948423
2026-06-27 07:36:36,상가사무실,938877,매매,사무실,부산광역시,사하구,감천동,0,0,7000,0,72.73,22.0,1층,저렴한 사무실 및 창고,https://www.zigbang.com/home/store/items/938877
2026-06-27 07:36:36,상가사무실,921063,임대,가구/가전,부산광역시,사하구,감천동,1000,100,0,9000,33.06,10.0,1층,감천문화마을 마지막 매물,https://www.zigbang.com/home/store/items/921063
2026-06-27 07:36:36,상가사무실,923020,임대,카페/커피,부산광역시,서구,아미동2가,10000,300,0,0,132.23,40.0,1층,프리미엄 커피전문점,https://www.zigbang.com/home/store/items/923020
2026-06-27 07:36:36,상가사무실,928890,임대,기타,부산광역시,서구,암남동,4000,240,0,0,213.22,64.5,지하2층,"부산 서구 송도 병원, 사무실, 음식점 입점 강력 추천드립니다!!",https://www.zigbang.com/home/store/items/928890
2026-06-27 07:36:36,상가사무실,928446,임대,기타,부산광역시,사하구,감천동,500,35,0,0,82.64,25.0,반지하층,25평 사무실 또는 창고,https://www.zigbang.com/home/store/items/928446
2026-06-27 07:36:36,상가사무실,928237,임대,퓨전/쌀국수,부산광역시,사하구,괴정동,1000,50,0,0,39.67,12.0,1층,괴정 크로바호텔 뒤 1층 상가 및 사무실 용도 ,https://www.zigbang.com/home/store/items/928237
2026-06-27 07:36:36,상가사무실,926962,임대,사무실,부산광역시,서구,남부민동,300,33,0,0,34.58,10.46,2층,"남부민동 사무실 임대(남녀 화장실 분리, CCTV)",https://www.zigbang.com/home/store/items/926962
2026-06-27 07:36:36,상가사무실,924677,임대,사무실,부산광역시,사하구,감천동,1000,40,0,0,73.06,22.1,반지하층,"저렴한 사무실, 창고, 거주",https://www.zigbang.com/home/store/items/924677
2026-06-27 07:36:36,상가사무실,924672,매매,사무실,부산광역시,사하구,감천동,0,0,9000,0,73.06,22.1,반지하층,저렴한 사무실 및 창고,https://www.zigbang.com/home/store/items/924672
