[05:56:40] 캐시 로드: 0개 완료 항목
[05:56:40] ==============================================================
[05:56:40]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:56:40]   precision: 5 → 7 | 세분화 임계: 400건
[05:56:40]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260627
[05:56:40] ==============================================================
[05:56:40] 지오해시 타일: 16891개 (precision=5)
[05:56:40] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:56:48]   읍면동 18401개 확인
[05:57:00]   100/18401동 | 884건 | 21s
[06:50:24]   2900/50673 타일 | 60건 | 3225s
[06:50:28]   3000/50673 타일 | 60건 | 3229s
[06:50:32]   3100/50673 타일 | 60건 | 3233s
[06:50:37]   3200/50673 타일 | 75건 | 3237s
[06:50:41]   3300/50673 타일 | 75건 | 3241s
[06:50:45]   3400/50673 타일 | 75건 | 3246s
[06:50:50]   3500/50673 타일 | 75건 | 3250s
[06:50:54]   3600/50673 타일 | 75건 | 3254s
[06:50:58]   3700/50673 타일 | 86건 | 3259s
[06:51:03]   3800/50673 타일 | 95건 | 3263s
[06:51:07]   3900/50673 타일 | 95건 | 3267s
[06:51:11]   4000/50673 타일 | 95건 | 3271s
[06:51:15]   4100/50673 타일 | 95건 | 3276s
[06:51:20]   4200/50673 타일 | 95건 | 3280s
[06:51:24]   4300/50673 타일 | 95건 | 3284s
[06:51:28]   4400/50673 타일 | 95건 | 3288s
[06:51:32]   4500/50673 타일 | 95건 | 3292s
[06:51:37]   4600/50673 타일 | 95건 | 3297s
[06:51:41]   4700/50673 타일 | 95건 | 3301s
[06:51:45]   4800/50673 타일 | 95건 | 3306s
[06:51:49]   4900/50673 타일 | 95건 | 3310s
[06:51:54]   5000/50673 타일 | 95건 | 3314s
[06:51:58]   5100/50673 타일 | 95건 | 3318s
[06:52:02]   5200/50673 타일 | 96건 | 3322s
[06:52:06]   5300/50673 타일 | 98건 | 3327s
[06:52:11]   5400/50673 타일 | 98건 | 3331s
[06:52:15]   5500/50673 타일 | 98건 | 3335s
[06:52:19]   5600/50673 타일 | 98건 | 3340s
[06:52:23]   5700/50673 타일 | 98건 | 3344s
[06:52:28]   5800/50673 타일 | 98건 | 3348s
[06:52:32]   5900/50673 타일 | 98건 | 3352s
[06:52:37]   6000/50673 타일 | 121건 | 3357s
[06:52:41]   6100/50673 타일 | 128건 | 3361s
[06:52:46]   6200/50673 타일 | 159건 | 3366s
[06:52:50]   6300/50673 타일 | 214건 | 3371s
[06:52:55]   6400/50673 타일 | 214건 | 3375s
[06:52:59]   6500/50673 타일 | 214건 | 3379s
[06:53:03]   6600/50673 타일 | 214건 | 3383s
[06:53:07]   6700/50673 타일 | 214건 | 3387s
[06:53:11]   6800/50673 타일 | 214건 | 3391s
[06:53:15]   6900/50673 타일 | 214건 | 3395s
[06:53:19]   7000/50673 타일 | 214건 | 3400s
[06:53:24]   7100/50673 타일 | 263건 | 3404s
[06:53:28]   7200/50673 타일 | 263건 | 3408s
[06:53:34]   7300/50673 타일 | 288건 | 3414s
[06:53:34]     🔍 세분화: 원룸/wy5zb → 423건 (p5→6)
[06:53:37]     🔍 세분화: 원룸/wy60p → 424건 (p5→6)
[06:53:39]   7400/50673 타일 | 305건 | 3420s
[06:53:45]   7500/50673 타일 | 305건 | 3425s
[06:53:51]   7600/50673 타일 | 309건 | 3431s
[06:53:55]   7700/50673 타일 | 320건 | 3436s
[06:54:00]   7800/50673 타일 | 320건 | 3440s
[06:54:02]     🔍 세분화: 원룸/wy6he → 421건 (p5→6)
[06:54:04]   7900/50673 타일 | 342건 | 3445s
[06:54:10]   8000/50673 타일 | 401건 | 3450s
[06:54:15]   8100/50673 타일 | 401건 | 3455s
[06:54:19]   8200/50673 타일 | 415건 | 3460s
[06:54:22]     🔍 세분화: 원룸/wy6wc → 632건 (p5→6)
[06:54:22]     🔍 세분화: 원룸/wy6wd → 628건 (p5→6)
[06:54:22]     🔍 세분화: 원룸/wy6wf → 1065건 (p5→6)
[06:54:24]     🔍 세분화: 원룸/wy6ws → 488건 (p5→6)
[06:54:28]   8300/50673 타일 | 441건 | 3468s
[06:54:37]   8400/50673 타일 | 466건 | 3477s
[06:54:41]   8500/50673 타일 | 492건 | 3481s
[06:54:46]   8600/50673 타일 | 503건 | 3486s
[06:54:48]     🔍 세분화: 원룸/wy78k → 521건 (p5→6)
[06:54:48]     🔍 세분화: 원룸/wy78p → 429건 (p5→6)
[06:54:49]     🔍 세분화: 원룸/wy78r → 489건 (p5→6)
[06:54:54]   8700/50673 타일 | 553건 | 3494s
[06:55:01]     🔍 세분화: 원룸/wy7ec → 619건 (p5→6)
[06:55:02]   8800/50673 타일 | 633건 | 3502s
[06:55:07]   8900/50673 타일 | 690건 | 3508s
[06:55:11]     🔍 세분화: 원룸/wy7kn → 637건 (p5→6)
[06:55:12]     🔍 세분화: 원룸/wy7m2 → 622건 (p5→6)
[06:55:15]   9000/50673 타일 | 723건 | 3515s
[06:55:20]   9100/50673 타일 | 727건 | 3520s
[06:55:26]   9200/50673 타일 | 749건 | 3526s
[06:55:30]   9300/50673 타일 | 769건 | 3531s
[06:55:35]   9400/50673 타일 | 785건 | 3535s
[06:55:39]   9500/50673 타일 | 785건 | 3539s
[06:55:43]   9600/50673 타일 | 785건 | 3543s
[06:55:47]   9700/50673 타일 | 785건 | 3548s
[06:55:52]   9800/50673 타일 | 785건 | 3552s
[06:55:56]   9900/50673 타일 | 785건 | 3557s
[06:56:01]   10000/50673 타일 | 785건 | 3561s
[06:56:05]   10100/50673 타일 | 785건 | 3566s
[06:56:10]   10200/50673 타일 | 785건 | 3570s
[06:56:14]   10300/50673 타일 | 785건 | 3575s
[06:56:18]   10400/50673 타일 | 785건 | 3579s
[06:56:22]   10500/50673 타일 | 785건 | 3583s
[06:56:27]   10600/50673 타일 | 785건 | 3587s
[06:56:31]   10700/50673 타일 | 785건 | 3591s
[06:56:36]   10800/50673 타일 | 808건 | 3596s
[06:56:40]   10900/50673 타일 | 808건 | 3600s
[06:56:44]   11000/50673 타일 | 808건 | 3604s
[06:56:48]   11100/50673 타일 | 808건 | 3609s
[06:56:52]   11200/50673 타일 | 808건 | 3613s
[06:56:56]   11300/50673 타일 | 808건 | 3617s
[06:57:01]   11400/50673 타일 | 808건 | 3621s
[06:57:05]   11500/50673 타일 | 808건 | 3625s
[06:57:09]   11600/50673 타일 | 808건 | 3629s
[06:57:14]   11700/50673 타일 | 808건 | 3634s
[06:57:18]   11800/50673 타일 | 811건 | 3639s
[06:57:23]     🔍 세분화: 원룸/wyd3k → 436건 (p5→6)
[06:57:23]   11900/50673 타일 | 823건 | 3644s
[06:57:23]     🔍 세분화: 원룸/wyd3m → 596건 (p5→6)
[06:57:24]     🔍 세분화: 원룸/wyd3t → 684건 (p5→6)
[06:57:33]   12000/50673 타일 | 898건 | 3653s
[06:57:35]     🔍 세분화: 원룸/wyd77 → 1144건 (p5→6)
[06:57:35]     🔍 세분화: 원룸/wyd7d → 587건 (p5→6)
[06:57:36]     🔍 세분화: 원룸/wyd7f → 539건 (p5→6)
[06:57:36]     🔍 세분화: 원룸/wyd7g → 580건 (p5→6)
[06:57:38]     🔍 세분화: 원룸/wyd7s → 557건 (p5→6)
[06:57:43]     🔍 세분화: 원룸/wyd8k → 658건 (p5→6)
[06:57:45]     🔍 세분화: 원룸/wyd8t → 419건 (p5→6)
[06:57:51]   12100/50673 타일 | 986건 | 3672s
[06:57:57]   12200/50673 타일 | 1,050건 | 3677s
[06:58:02]   12300/50673 타일 | 1,138건 | 3683s
[06:58:03]     🔍 세분화: 원룸/wydh5 → 474건 (p5→6)
[06:58:04]     🔍 세분화: 원룸/wydhk → 645건 (p5→6)
[06:58:06]     🔍 세분화: 원룸/wydj5 → 425건 (p5→6)
[06:58:07]     🔍 세분화: 원룸/wydj4 → 754건 (p5→6)
[06:58:07]     🔍 세분화: 원룸/wydj7 → 637건 (p5→6)
[06:58:07]     🔍 세분화: 원룸/wydj9 → 437건 (p5→6)
[06:58:12]     🔍 세분화: 원룸/wydjp → 627건 (p5→6)
[06:58:14]     🔍 세분화: 원룸/wydjr → 770건 (p5→6)
[06:58:18]     🔍 세분화: 원룸/wydjw → 534건 (p5→6)
[06:58:21]     🔍 세분화: 원룸/wydk4 → 522건 (p5→6)
[06:58:25]     🔍 세분화: 원룸/wydm0 → 648건 (p5→6)
[06:58:26]     🔍 세분화: 원룸/wydm2 → 470건 (p5→6)
[06:58:27]     🔍 세분화: 원룸/wydm6 → 1402건 (p5→6)
[06:58:28]     🔍 세분화: 원룸/wydm8 → 739건 (p5→6)
[06:58:30]   12400/50673 타일 | 1,299건 | 3710s
[06:58:30]     🔍 세분화: 원룸/wydmd → 416건 (p5→6)
[06:58:31]     🔍 세분화: 원룸/wydmf → 994건 (p5→6)
[06:58:31]     🔍 세분화: 원룸/wydme → 979건 (p5→6)
[06:58:34]     🔍 세분화: 원룸/wydmg → 1235건 (p5→6)
[06:58:40]     🔍 세분화: 원룸/wydmk → 433건 (p5→6)
[06:58:43]     🔍 세분화: 원룸/wydmw → 494건 (p5→6)
[06:58:45]     🔍 세분화: 원룸/wydn1 → 574건 (p5→6)
[06:58:52]     🔍 세분화: 원룸/wydq4 → 499건 (p5→6)
[06:58:54]   12500/50673 타일 | 1,354건 | 3734s
[06:59:01]   12600/50673 타일 | 1,459건 | 3742s
[06:59:07]   12700/50673 타일 | 1,498건 | 3747s
[06:59:12]   12800/50673 타일 | 1,521건 | 3752s
[06:59:16]   12900/50673 타일 | 1,539건 | 3757s
[06:59:21]   13000/50673 타일 | 1,548건 | 3761s
[06:59:25]   13100/50673 타일 | 1,563건 | 3765s
[06:59:29]   13200/50673 타일 | 1,563건 | 3770s
[06:59:33]   13300/50673 타일 | 1,563건 | 3774s
[06:59:38]   13400/50673 타일 | 1,570건 | 3778s
[06:59:42]   13500/50673 타일 | 1,570건 | 3782s
[06:59:46]   13600/50673 타일 | 1,570건 | 3786s
[06:59:50]   13700/50673 타일 | 1,573건 | 3791s
[06:59:55]   13800/50673 타일 | 1,584건 | 3795s
[06:59:59]   13900/50673 타일 | 1,584건 | 3799s
[07:00:03]   14000/50673 타일 | 1,584건 | 3803s
[07:00:07]   14100/50673 타일 | 1,584건 | 3807s
[07:00:11]   14200/50673 타일 | 1,585건 | 3812s
[07:00:15]   14300/50673 타일 | 1,585건 | 3815s
[07:00:19]   14400/50673 타일 | 1,585건 | 3820s
[07:00:23]   14500/50673 타일 | 1,585건 | 3824s
[07:00:27]   14600/50673 타일 | 1,586건 | 3828s
[07:00:32]   14700/50673 타일 | 1,586건 | 3832s
[07:00:36]   14800/50673 타일 | 1,586건 | 3836s
[07:00:40]   14900/50673 타일 | 1,586건 | 3840s
[07:00:44]   15000/50673 타일 | 1,586건 | 3844s
[07:00:48]   15100/50673 타일 | 1,586건 | 3849s
[07:00:53]   15200/50673 타일 | 1,586건 | 3853s
[07:00:57]   15300/50673 타일 | 1,586건 | 3857s
[07:01:01]   15400/50673 타일 | 1,586건 | 3861s
[07:01:05]   15500/50673 타일 | 1,586건 | 3865s
[07:01:09]   15600/50673 타일 | 1,586건 | 3870s
[07:01:14]   15700/50673 타일 | 1,586건 | 3874s
[07:01:18]   15800/50673 타일 | 1,586건 | 3878s
[07:01:22]   15900/50673 타일 | 1,587건 | 3883s
[07:01:26]   16000/50673 타일 | 1,587건 | 3887s
[07:01:31]   16100/50673 타일 | 1,587건 | 3891s
[07:01:35]   16200/50673 타일 | 1,587건 | 3895s
[07:01:39]   16300/50673 타일 | 1,587건 | 3899s
[07:01:43]   16400/50673 타일 | 1,587건 | 3903s
[07:01:47]   16500/50673 타일 | 1,587건 | 3908s
[07:01:51]   16600/50673 타일 | 1,587건 | 3912s
[07:01:56]   16700/50673 타일 | 1,587건 | 3916s
[07:02:00]   16800/50673 타일 | 1,587건 | 3920s
[07:02:05]   16900/50673 타일 | 1,587건 | 3926s
[07:02:10]   17000/50673 타일 | 1,587건 | 3930s
[07:02:14]   17100/50673 타일 | 1,587건 | 3934s
[07:02:18]   17200/50673 타일 | 1,587건 | 3938s
[07:02:22]   17300/50673 타일 | 1,587건 | 3942s
[07:02:26]   17400/50673 타일 | 1,587건 | 3947s
[07:02:31]   17500/50673 타일 | 1,587건 | 3951s
[07:02:36]   17600/50673 타일 | 1,590건 | 3956s
[07:02:41]   17700/50673 타일 | 1,612건 | 3961s
[07:02:45]   17800/50673 타일 | 1,616건 | 3965s
[07:02:49]   17900/50673 타일 | 1,616건 | 3969s
[07:02:54]   18000/50673 타일 | 1,625건 | 3974s
[07:02:58]   18100/50673 타일 | 1,625건 | 3978s
[07:03:02]   18200/50673 타일 | 1,625건 | 3982s
[07:03:06]   18300/50673 타일 | 1,625건 | 3986s
[07:03:10]   18400/50673 타일 | 1,625건 | 3990s
[07:03:14]   18500/50673 타일 | 1,625건 | 3995s
[07:03:20]   18600/50673 타일 | 1,625건 | 4000s
[07:03:24]   18700/50673 타일 | 1,625건 | 4004s
[07:03:28]   18800/50673 타일 | 1,625건 | 4008s
[07:03:32]   18900/50673 타일 | 1,625건 | 4013s
[07:03:36]   19000/50673 타일 | 1,625건 | 4017s
[07:03:41]   19100/50673 타일 | 1,625건 | 4021s
[07:03:45]   19200/50673 타일 | 1,625건 | 4026s
[07:03:49]   19300/50673 타일 | 1,625건 | 4030s
[07:03:53]   19400/50673 타일 | 1,625건 | 4034s
[07:03:58]   19500/50673 타일 | 1,625건 | 4038s
[07:04:02]   19600/50673 타일 | 1,625건 | 4042s
[07:04:06]   19700/50673 타일 | 1,625건 | 4047s
[07:04:10]   19800/50673 타일 | 1,625건 | 4051s
[07:04:15]   19900/50673 타일 | 1,630건 | 4055s
[07:04:21]   20000/50673 타일 | 1,630건 | 4062s
[07:04:27]   20100/50673 타일 | 1,633건 | 4067s
[07:04:32]   20200/50673 타일 | 1,633건 | 4072s
[07:04:37]   20300/50673 타일 | 1,633건 | 4077s
[07:04:41]   20400/50673 타일 | 1,633건 | 4081s
[07:04:45]   20500/50673 타일 | 1,633건 | 4086s
[07:04:50]   20600/50673 타일 | 1,634건 | 4090s
[07:04:54]   20700/50673 타일 | 1,641건 | 4094s
[07:04:58]   20800/50673 타일 | 1,641건 | 4098s
[07:05:03]   20900/50673 타일 | 1,641건 | 4103s
[07:05:07]   21000/50673 타일 | 1,641건 | 4107s
[07:05:11]   21100/50673 타일 | 1,641건 | 4112s
[07:05:16]   21200/50673 타일 | 1,641건 | 4116s
[07:05:20]   21300/50673 타일 | 1,641건 | 4120s
[07:05:24]   21400/50673 타일 | 1,641건 | 4124s
[07:05:28]   21500/50673 타일 | 1,641건 | 4128s
[07:05:33]   21600/50673 타일 | 1,641건 | 4133s
[07:05:37]   21700/50673 타일 | 1,641건 | 4137s
[07:05:41]   21800/50673 타일 | 1,641건 | 4141s
[07:05:45]   21900/50673 타일 | 1,641건 | 4145s
[07:05:49]   22000/50673 타일 | 1,641건 | 4149s
[07:05:53]   22100/50673 타일 | 1,642건 | 4154s
[07:05:57]   22200/50673 타일 | 1,644건 | 4158s
[07:06:02]   22300/50673 타일 | 1,644건 | 4162s
[07:06:06]   22400/50673 타일 | 1,644건 | 4166s
[07:06:10]   22500/50673 타일 | 1,644건 | 4171s
