[07:17:09] 캐시 로드: 0개 완료 항목
[07:17:09] ==============================================================
[07:17:09]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:17:09]   precision: 5 → 7 | 세분화 임계: 400건
[07:17:09]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260926
[07:17:09] ==============================================================
[07:17:09] 지오해시 타일: 16891개 (precision=5)
[07:17:09] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:17:17]   읍면동 18401개 확인
[07:17:33]   100/18401동 | 790건 | 24s
[07:58:40]   8500/18401동 | 113,173건 | 2491s
[07:58:43]   8600/18401동 | 113,173건 | 2494s
[07:58:45]   8700/18401동 | 113,178건 | 2496s
[07:58:48]   8800/18401동 | 113,178건 | 2498s
[07:58:51]   8900/18401동 | 113,178건 | 2501s
[07:58:55]   9000/18401동 | 113,278건 | 2506s
[07:59:01]   9100/18401동 | 113,278건 | 2511s
[07:59:04]   9200/18401동 | 113,278건 | 2515s
[07:59:07]   9300/18401동 | 113,278건 | 2518s
[07:59:10]   9400/18401동 | 113,278건 | 2521s
[07:59:13]   9500/18401동 | 113,279건 | 2523s
[07:59:15]   9600/18401동 | 113,279건 | 2526s
[07:59:18]   9700/18401동 | 113,282건 | 2528s
[07:59:20]   9800/18401동 | 113,282건 | 2531s
[07:59:32]   9900/18401동 | 113,411건 | 2542s
[07:59:34]   10000/18401동 | 113,413건 | 2545s
[07:59:37]   10100/18401동 | 113,413건 | 2548s
[07:59:40]   10200/18401동 | 113,418건 | 2551s
[07:59:44]   10300/18401동 | 113,418건 | 2554s
[07:59:46]   10400/18401동 | 113,418건 | 2557s
[07:59:48]   10500/18401동 | 113,418건 | 2559s
[07:59:51]   10600/18401동 | 113,419건 | 2562s
[07:59:54]   10700/18401동 | 113,420건 | 2565s
[07:59:59]   10800/18401동 | 113,460건 | 2570s
[08:00:11]   10900/18401동 | 113,938건 | 2581s
[08:00:56]   11000/18401동 | 114,863건 | 2626s
[08:00:59]   11100/18401동 | 114,863건 | 2629s
[08:02:22]   11200/18401동 | 117,308건 | 2712s
[08:02:42]   11300/18401동 | 117,308건 | 2733s
[08:02:45]   11400/18401동 | 117,322건 | 2735s
[08:02:48]   11500/18401동 | 117,336건 | 2738s
[08:02:50]   11600/18401동 | 117,336건 | 2741s
[08:02:54]   11700/18401동 | 117,352건 | 2744s
[08:02:57]   11800/18401동 | 117,361건 | 2747s
[08:02:59]   11900/18401동 | 117,361건 | 2750s
[08:03:03]   12000/18401동 | 117,457건 | 2753s
[08:03:10]   12100/18401동 | 117,545건 | 2761s
[08:03:22]   12200/18401동 | 117,560건 | 2772s
[08:03:25]   12300/18401동 | 117,560건 | 2776s
[08:03:34]   12400/18401동 | 117,946건 | 2785s
[08:03:54]   12500/18401동 | 118,143건 | 2805s
[08:04:00]   12600/18401동 | 118,317건 | 2811s
[08:04:03]   12700/18401동 | 118,317건 | 2814s
[08:04:07]   12800/18401동 | 118,330건 | 2817s
[08:04:09]   12900/18401동 | 118,330건 | 2820s
[08:04:12]   13000/18401동 | 118,330건 | 2823s
[08:04:15]   13100/18401동 | 118,330건 | 2826s
[08:04:17]   13200/18401동 | 118,330건 | 2828s
[08:04:20]   13300/18401동 | 118,330건 | 2830s
[08:04:22]   13400/18401동 | 118,331건 | 2832s
[08:04:24]   13500/18401동 | 118,331건 | 2835s
[08:04:27]   13600/18401동 | 118,331건 | 2837s
[08:04:30]   13700/18401동 | 118,332건 | 2841s
[08:04:33]   13800/18401동 | 118,340건 | 2843s
[08:04:36]   13900/18401동 | 118,340건 | 2846s
[08:04:39]   14000/18401동 | 118,345건 | 2850s
[08:04:42]   14100/18401동 | 118,345건 | 2852s
[08:04:44]   14200/18401동 | 118,346건 | 2855s
[08:04:59]   14300/18401동 | 119,072건 | 2870s
[08:05:05]   14400/18401동 | 119,209건 | 2875s
[08:05:23]   14500/18401동 | 119,819건 | 2893s
[08:05:34]   14600/18401동 | 120,296건 | 2904s
[08:05:45]   14700/18401동 | 120,915건 | 2916s
[08:05:58]   14800/18401동 | 121,057건 | 2929s
[08:06:03]   14900/18401동 | 121,133건 | 2934s
[08:06:09]   15000/18401동 | 121,197건 | 2939s
[08:07:01]   15100/18401동 | 123,561건 | 2992s
[08:07:43]   15200/18401동 | 124,040건 | 3033s
[08:08:37]   15300/18401동 | 125,116건 | 3088s
[08:08:43]   15400/18401동 | 125,124건 | 3094s
[08:08:46]   15500/18401동 | 125,126건 | 3097s
[08:08:50]   15600/18401동 | 125,131건 | 3100s
[08:08:53]   15700/18401동 | 125,133건 | 3104s
[08:08:56]   15800/18401동 | 125,133건 | 3107s
[08:09:00]   15900/18401동 | 125,133건 | 3110s
[08:09:03]   16000/18401동 | 125,133건 | 3114s
[08:09:07]   16100/18401동 | 125,133건 | 3117s
[08:09:10]   16200/18401동 | 125,133건 | 3120s
[08:09:13]   16300/18401동 | 125,133건 | 3123s
[08:09:16]   16400/18401동 | 125,133건 | 3127s
[08:09:20]   16500/18401동 | 125,136건 | 3130s
[08:09:26]   16600/18401동 | 125,381건 | 3136s
[08:09:29]   16700/18401동 | 125,381건 | 3139s
[08:09:32]   16800/18401동 | 125,381건 | 3142s
[08:09:35]   16900/18401동 | 125,415건 | 3145s
[08:09:57]   17000/18401동 | 126,276건 | 3167s
[08:10:10]   17100/18401동 | 126,309건 | 3181s
[08:10:16]   17200/18401동 | 126,447건 | 3186s
[08:10:58]   17300/18401동 | 127,660건 | 3229s
[08:11:09]   17400/18401동 | 127,896건 | 3240s
[08:11:13]   17500/18401동 | 127,898건 | 3243s
[08:11:16]   17600/18401동 | 127,902건 | 3247s
[08:11:19]   17700/18401동 | 127,911건 | 3250s
[08:11:22]   17800/18401동 | 127,911건 | 3253s
[08:11:25]   17900/18401동 | 127,914건 | 3256s
[08:11:28]   18000/18401동 | 127,915건 | 3259s
[08:11:32]   18100/18401동 | 127,960건 | 3263s
[08:11:36]   18200/18401동 | 127,961건 | 3266s
[08:11:39]   18300/18401동 | 127,969건 | 3269s
[08:11:40]   18400/18401동 | 127,971건 | 3271s
[08:11:40]   18401/18401동 | 127,971건 | 3271s
[08:11:41] 💾 저장: 직방_아파트_20260926_071709.csv (127,971건)
[08:11:41] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[08:11:41]   작업: 50673개 (타일 × 유형)
[08:11:47]   100/50673 타일 | 0건 | 3278s
[08:11:52]   200/50673 타일 | 0건 | 3282s
[08:11:56]   300/50673 타일 | 0건 | 3286s
[08:12:00]   400/50673 타일 | 0건 | 3291s
[08:12:05]   500/50673 타일 | 0건 | 3295s
[08:12:09]   600/50673 타일 | 0건 | 3300s
[08:12:14]   700/50673 타일 | 1건 | 3304s
[08:12:19]   800/50673 타일 | 34건 | 3309s
[08:12:23]   900/50673 타일 | 48건 | 3314s
[08:12:28]   1000/50673 타일 | 53건 | 3318s
[08:12:32]   1100/50673 타일 | 61건 | 3323s
[08:12:37]   1200/50673 타일 | 61건 | 3327s
[08:12:41]   1300/50673 타일 | 61건 | 3332s
[08:12:46]   1400/50673 타일 | 61건 | 3336s
[08:12:50]   1500/50673 타일 | 61건 | 3340s
[08:12:54]   1600/50673 타일 | 61건 | 3345s
[08:12:58]   1700/50673 타일 | 61건 | 3349s
[08:13:03]   1800/50673 타일 | 61건 | 3354s
[08:13:07]   1900/50673 타일 | 61건 | 3358s
[08:13:12]   2000/50673 타일 | 61건 | 3362s
[08:13:16]   2100/50673 타일 | 61건 | 3367s
[08:13:21]   2200/50673 타일 | 61건 | 3371s
[08:13:25]   2300/50673 타일 | 61건 | 3376s
[08:13:30]   2400/50673 타일 | 61건 | 3380s
[08:13:34]   2500/50673 타일 | 61건 | 3385s
[08:13:39]   2600/50673 타일 | 61건 | 3389s
[08:13:43]   2700/50673 타일 | 61건 | 3393s
[08:13:47]   2800/50673 타일 | 61건 | 3398s
[08:13:52]   2900/50673 타일 | 61건 | 3403s
[08:13:57]   3000/50673 타일 | 61건 | 3407s
[08:14:01]   3100/50673 타일 | 61건 | 3412s
[08:14:06]   3200/50673 타일 | 66건 | 3416s
[08:14:10]   3300/50673 타일 | 66건 | 3421s
[08:14:14]   3400/50673 타일 | 66건 | 3425s
[08:14:19]   3500/50673 타일 | 66건 | 3430s
[08:14:24]   3600/50673 타일 | 66건 | 3434s
[08:14:28]   3700/50673 타일 | 83건 | 3439s
[08:14:33]   3800/50673 타일 | 96건 | 3444s
[08:14:38]   3900/50673 타일 | 96건 | 3448s
[08:14:42]   4000/50673 타일 | 96건 | 3453s
[08:14:47]   4100/50673 타일 | 96건 | 3457s
[08:14:51]   4200/50673 타일 | 96건 | 3462s
[08:14:56]   4300/50673 타일 | 96건 | 3466s
[08:15:00]   4400/50673 타일 | 96건 | 3471s
[08:15:05]   4500/50673 타일 | 96건 | 3475s
[08:15:09]   4600/50673 타일 | 96건 | 3480s
[08:15:14]   4700/50673 타일 | 96건 | 3484s
[08:15:18]   4800/50673 타일 | 96건 | 3489s
[08:15:23]   4900/50673 타일 | 96건 | 3493s
[08:15:27]   5000/50673 타일 | 96건 | 3498s
[08:15:31]   5100/50673 타일 | 96건 | 3502s
[08:15:36]   5200/50673 타일 | 96건 | 3506s
[08:15:40]   5300/50673 타일 | 97건 | 3511s
[08:15:45]   5400/50673 타일 | 97건 | 3515s
[08:15:49]   5500/50673 타일 | 97건 | 3520s
[08:15:54]   5600/50673 타일 | 97건 | 3524s
[08:15:58]   5700/50673 타일 | 97건 | 3529s
[08:16:03]   5800/50673 타일 | 97건 | 3533s
[08:16:07]   5900/50673 타일 | 97건 | 3538s
[08:16:12]   6000/50673 타일 | 138건 | 3543s
[08:16:17]   6100/50673 타일 | 139건 | 3547s
[08:16:22]   6200/50673 타일 | 172건 | 3553s
[08:16:27]   6300/50673 타일 | 207건 | 3557s
[08:16:31]   6400/50673 타일 | 207건 | 3562s
[08:16:36]   6500/50673 타일 | 207건 | 3566s
[08:16:40]   6600/50673 타일 | 207건 | 3571s
[08:16:44]   6700/50673 타일 | 207건 | 3575s
[08:16:49]   6800/50673 타일 | 207건 | 3579s
[08:16:53]   6900/50673 타일 | 207건 | 3584s
[08:16:58]   7000/50673 타일 | 207건 | 3588s
[08:17:03]   7100/50673 타일 | 274건 | 3594s
[08:17:08]   7200/50673 타일 | 274건 | 3598s
[08:17:13]   7300/50673 타일 | 301건 | 3604s
[08:17:19]   7400/50673 타일 | 325건 | 3609s
[08:17:23]   7500/50673 타일 | 325건 | 3614s
[08:17:28]   7600/50673 타일 | 334건 | 3619s
[08:17:33]   7700/50673 타일 | 336건 | 3623s
[08:17:37]   7800/50673 타일 | 336건 | 3628s
[08:17:40]     🔍 세분화: 원룸/wy6he → 432건 (p5→6)
[08:17:42]   7900/50673 타일 | 347건 | 3632s
[08:17:48]   8000/50673 타일 | 392건 | 3638s
[08:17:53]   8100/50673 타일 | 393건 | 3644s
[08:17:58]   8200/50673 타일 | 405건 | 3649s
[08:18:01]     🔍 세분화: 원룸/wy6wc → 431건 (p5→6)
[08:18:01]     🔍 세분화: 원룸/wy6wd → 673건 (p5→6)
[08:18:01]     🔍 세분화: 원룸/wy6wf → 974건 (p5→6)
[08:18:02]     🔍 세분화: 원룸/wy6ws → 437건 (p5→6)
[08:18:07]   8300/50673 타일 | 437건 | 3658s
[08:18:16]   8400/50673 타일 | 455건 | 3667s
[08:18:21]   8500/50673 타일 | 476건 | 3672s
[08:18:26]   8600/50673 타일 | 484건 | 3677s
[08:18:29]     🔍 세분화: 원룸/wy78k → 401건 (p5→6)
[08:18:29]     🔍 세분화: 원룸/wy78r → 441건 (p5→6)
[08:18:34]   8700/50673 타일 | 532건 | 3684s
[08:18:41]   8800/50673 타일 | 610건 | 3692s
[08:18:47]   8900/50673 타일 | 648건 | 3697s
[08:18:50]     🔍 세분화: 원룸/wy7kn → 465건 (p5→6)
[08:18:51]     🔍 세분화: 원룸/wy7m2 → 586건 (p5→6)
[08:18:53]   9000/50673 타일 | 733건 | 3704s
[08:18:59]   9100/50673 타일 | 736건 | 3710s
[08:19:05]   9200/50673 타일 | 753건 | 3716s
[08:19:10]   9300/50673 타일 | 768건 | 3720s
[08:19:14]   9400/50673 타일 | 777건 | 3725s
[08:19:19]   9500/50673 타일 | 777건 | 3729s
[08:19:23]   9600/50673 타일 | 777건 | 3734s
[08:19:28]   9700/50673 타일 | 777건 | 3738s
[08:19:32]   9800/50673 타일 | 777건 | 3743s
[08:19:37]   9900/50673 타일 | 777건 | 3747s
[08:19:41]   10000/50673 타일 | 777건 | 3751s
[08:19:46]   10100/50673 타일 | 777건 | 3756s
[08:19:50]   10200/50673 타일 | 777건 | 3760s
[08:19:54]   10300/50673 타일 | 777건 | 3765s
[08:19:59]   10400/50673 타일 | 777건 | 3769s
[08:20:03]   10500/50673 타일 | 777건 | 3774s
[08:20:08]   10600/50673 타일 | 777건 | 3778s
[08:20:12]   10700/50673 타일 | 777건 | 3783s
[08:20:17]   10800/50673 타일 | 801건 | 3788s
[08:20:22]   10900/50673 타일 | 801건 | 3792s
[08:20:26]   11000/50673 타일 | 801건 | 3797s
[08:20:30]   11100/50673 타일 | 801건 | 3801s
[08:20:35]   11200/50673 타일 | 801건 | 3805s
[08:20:39]   11300/50673 타일 | 801건 | 3810s
[08:20:44]   11400/50673 타일 | 801건 | 3814s
[08:20:48]   11500/50673 타일 | 801건 | 3819s
[08:20:53]   11600/50673 타일 | 801건 | 3823s
[08:20:57]   11700/50673 타일 | 801건 | 3827s
[08:21:02]   11800/50673 타일 | 808건 | 3832s
[08:21:07]     🔍 세분화: 원룸/wyd3k → 422건 (p5→6)
[08:21:07]   11900/50673 타일 | 840건 | 3838s
[08:21:07]     🔍 세분화: 원룸/wyd3m → 536건 (p5→6)
[08:21:08]     🔍 세분화: 원룸/wyd3t → 541건 (p5→6)
[08:21:17]   12000/50673 타일 | 915건 | 3848s
[08:21:19]     🔍 세분화: 원룸/wyd77 → 927건 (p5→6)
[08:21:20]     🔍 세분화: 원룸/wyd7d → 522건 (p5→6)
[08:21:20]     🔍 세분화: 원룸/wyd7g → 567건 (p5→6)
[08:21:20]     🔍 세분화: 원룸/wyd7f → 512건 (p5→6)
[08:21:22]     🔍 세분화: 원룸/wyd7s → 500건 (p5→6)
[08:21:27]     🔍 세분화: 원룸/wyd8k → 584건 (p5→6)
[08:21:35]   12100/50673 타일 | 1,015건 | 3866s
[08:21:41]   12200/50673 타일 | 1,088건 | 3871s
[08:21:46]   12300/50673 타일 | 1,135건 | 3877s
[08:21:47]     🔍 세분화: 원룸/wydhk → 525건 (p5→6)
[08:21:50]     🔍 세분화: 원룸/wydj4 → 473건 (p5→6)
[08:21:50]     🔍 세분화: 원룸/wydj7 → 535건 (p5→6)
[08:21:53]     🔍 세분화: 원룸/wydjp → 616건 (p5→6)
[08:21:53]     🔍 세분화: 원룸/wydjr → 807건 (p5→6)
[08:21:54]     🔍 세분화: 원룸/wydjw → 559건 (p5→6)
[08:21:57]     🔍 세분화: 원룸/wydk4 → 513건 (p5→6)
[08:22:06]     🔍 세분화: 원룸/wydm0 → 652건 (p5→6)
[08:22:06]     🔍 세분화: 원룸/wydm2 → 497건 (p5→6)
[08:22:07]     🔍 세분화: 원룸/wydm6 → 1297건 (p5→6)
[08:22:07]     🔍 세분화: 원룸/wydm8 → 608건 (p5→6)
[08:22:09]   12400/50673 타일 | 1,313건 | 3900s
[08:22:10]     🔍 세분화: 원룸/wydme → 844건 (p5→6)
[08:22:10]     🔍 세분화: 원룸/wydmf → 679건 (p5→6)
[08:22:11]     🔍 세분화: 원룸/wydmg → 751건 (p5→6)
[08:22:22]     🔍 세분화: 원룸/wydn1 → 460건 (p5→6)
[08:22:28]     🔍 세분화: 원룸/wydq4 → 414건 (p5→6)
[08:22:28]   12500/50673 타일 | 1,374건 | 3919s
[08:22:37]   12600/50673 타일 | 1,476건 | 3927s
[08:22:42]   12700/50673 타일 | 1,520건 | 3933s
[08:22:47]   12800/50673 타일 | 1,541건 | 3937s
[08:22:51]   12900/50673 타일 | 1,546건 | 3942s
[08:22:56]   13000/50673 타일 | 1,555건 | 3947s
[08:23:00]   13100/50673 타일 | 1,573건 | 3951s
[08:23:05]   13200/50673 타일 | 1,573건 | 3956s
[08:23:09]   13300/50673 타일 | 1,573건 | 3960s
[08:23:14]   13400/50673 타일 | 1,573건 | 3964s
[08:23:18]   13500/50673 타일 | 1,573건 | 3969s
[08:23:23]   13600/50673 타일 | 1,573건 | 3973s
[08:23:27]   13700/50673 타일 | 1,573건 | 3977s
[08:23:31]   13800/50673 타일 | 1,580건 | 3982s
[08:23:36]   13900/50673 타일 | 1,580건 | 3986s
[08:23:40]   14000/50673 타일 | 1,580건 | 3991s
[08:23:44]   14100/50673 타일 | 1,580건 | 3995s
[08:23:49]   14200/50673 타일 | 1,580건 | 4000s
[08:23:54]   14300/50673 타일 | 1,580건 | 4004s
[08:23:58]   14400/50673 타일 | 1,580건 | 4009s
[08:24:03]   14500/50673 타일 | 1,580건 | 4013s
[08:24:08]   14600/50673 타일 | 1,582건 | 4018s
[08:24:12]   14700/50673 타일 | 1,582건 | 4023s
[08:24:16]   14800/50673 타일 | 1,582건 | 4027s
[08:24:21]   14900/50673 타일 | 1,582건 | 4032s
[08:24:25]   15000/50673 타일 | 1,582건 | 4036s
[08:24:30]   15100/50673 타일 | 1,582건 | 4040s
[08:24:34]   15200/50673 타일 | 1,582건 | 4045s
[08:24:39]   15300/50673 타일 | 1,582건 | 4049s
[08:24:43]   15400/50673 타일 | 1,582건 | 4054s
[08:24:48]   15500/50673 타일 | 1,582건 | 4058s
[08:24:52]   15600/50673 타일 | 1,582건 | 4063s
[08:24:57]   15700/50673 타일 | 1,594건 | 4068s
[08:25:01]   15800/50673 타일 | 1,594건 | 4072s
[08:25:06]   15900/50673 타일 | 1,596건 | 4077s
[08:25:11]   16000/50673 타일 | 1,596건 | 4081s
[08:25:15]   16100/50673 타일 | 1,596건 | 4086s
[08:25:20]   16200/50673 타일 | 1,596건 | 4091s
[08:25:24]   16300/50673 타일 | 1,596건 | 4095s
[08:25:29]   16400/50673 타일 | 1,596건 | 4099s
[08:25:33]   16500/50673 타일 | 1,596건 | 4104s
[08:25:37]   16600/50673 타일 | 1,596건 | 4108s
[08:25:42]   16700/50673 타일 | 1,596건 | 4113s
[08:25:46]   16800/50673 타일 | 1,596건 | 4117s
[08:25:51]   16900/50673 타일 | 1,596건 | 4122s
[08:25:55]   17000/50673 타일 | 1,596건 | 4126s
[08:26:00]   17100/50673 타일 | 1,596건 | 4131s
[08:26:04]   17200/50673 타일 | 1,596건 | 4135s
[08:26:09]   17300/50673 타일 | 1,596건 | 4139s
[08:26:13]   17400/50673 타일 | 1,596건 | 4144s
[08:26:18]   17500/50673 타일 | 1,596건 | 4149s
[08:26:23]   17600/50673 타일 | 1,599건 | 4153s
[08:26:28]   17700/50673 타일 | 1,628건 | 4158s
[08:26:32]   17800/50673 타일 | 1,655건 | 4162s
[08:26:36]   17900/50673 타일 | 1,655건 | 4167s
[08:26:41]   18000/50673 타일 | 1,663건 | 4172s
[08:26:45]   18100/50673 타일 | 1,663건 | 4176s
[08:26:50]   18200/50673 타일 | 1,663건 | 4180s
[08:26:54]   18300/50673 타일 | 1,663건 | 4185s
[08:26:58]   18400/50673 타일 | 1,663건 | 4189s
[08:27:03]   18500/50673 타일 | 1,663건 | 4194s
[08:27:08]   18600/50673 타일 | 1,663건 | 4198s
[08:27:12]   18700/50673 타일 | 1,663건 | 4203s
[08:27:16]   18800/50673 타일 | 1,663건 | 4207s
[08:27:21]   18900/50673 타일 | 1,663건 | 4211s
[08:27:25]   19000/50673 타일 | 1,663건 | 4216s
[08:27:30]   19100/50673 타일 | 1,663건 | 4220s
[08:27:34]   19200/50673 타일 | 1,663건 | 4225s
[08:27:38]   19300/50673 타일 | 1,663건 | 4229s
[08:27:43]   19400/50673 타일 | 1,663건 | 4234s
[08:27:47]   19500/50673 타일 | 1,663건 | 4238s
[08:27:52]   19600/50673 타일 | 1,663건 | 4242s
[08:27:56]   19700/50673 타일 | 1,663건 | 4247s
[08:28:01]   19800/50673 타일 | 1,663건 | 4251s
[08:28:05]   19900/50673 타일 | 1,663건 | 4256s
[08:28:10]   20000/50673 타일 | 1,663건 | 4261s
[08:28:15]   20100/50673 타일 | 1,667건 | 4265s
[08:28:19]   20200/50673 타일 | 1,667건 | 4270s
[08:28:23]   20300/50673 타일 | 1,667건 | 4274s
[08:28:28]   20400/50673 타일 | 1,667건 | 4278s
[08:28:33]   20500/50673 타일 | 1,667건 | 4283s
[08:28:37]   20600/50673 타일 | 1,668건 | 4288s
[08:28:41]   20700/50673 타일 | 1,676건 | 4292s
[08:28:46]   20800/50673 타일 | 1,676건 | 4296s
[08:28:50]   20900/50673 타일 | 1,676건 | 4301s
[08:28:54]   21000/50673 타일 | 1,676건 | 4305s
[08:28:59]   21100/50673 타일 | 1,676건 | 4309s
[08:29:03]   21200/50673 타일 | 1,676건 | 4314s
[08:29:08]   21300/50673 타일 | 1,676건 | 4318s
[08:29:13]   21400/50673 타일 | 1,676건 | 4323s
[08:29:17]   21500/50673 타일 | 1,676건 | 4328s
[08:29:22]   21600/50673 타일 | 1,676건 | 4332s
[08:29:26]   21700/50673 타일 | 1,676건 | 4337s
[08:29:30]   21800/50673 타일 | 1,676건 | 4341s
[08:29:35]   21900/50673 타일 | 1,676건 | 4345s
[08:29:39]   22000/50673 타일 | 1,676건 | 4350s
[08:29:44]   22100/50673 타일 | 1,677건 | 4354s
[08:29:48]   22200/50673 타일 | 1,677건 | 4359s
[08:29:52]   22300/50673 타일 | 1,677건 | 4363s
[08:29:57]   22400/50673 타일 | 1,677건 | 4368s
[08:30:02]   22500/50673 타일 | 1,677건 | 4372s
[08:30:06]   22600/50673 타일 | 1,677건 | 4377s
[08:30:11]   22700/50673 타일 | 1,677건 | 4381s
[08:30:15]   22800/50673 타일 | 1,677건 | 4386s
[08:30:20]   22900/50673 타일 | 1,707건 | 4391s
[08:30:25]   23000/50673 타일 | 1,720건 | 4395s
[08:30:29]   23100/50673 타일 | 1,722건 | 4400s
[08:30:34]   23200/50673 타일 | 1,725건 | 4404s
[08:30:38]   23300/50673 타일 | 1,725건 | 4409s
[08:30:43]   23400/50673 타일 | 1,725건 | 4413s
[08:30:47]   23500/50673 타일 | 1,725건 | 4418s
[08:30:52]   23600/50673 타일 | 1,725건 | 4422s
[08:30:56]   23700/50673 타일 | 1,725건 | 4427s
[08:31:01]   23800/50673 타일 | 1,725건 | 4431s
