[05:18:30] 캐시 로드: 0개 완료 항목
[05:18:30] ==============================================================
[05:18:30]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:18:30]   precision: 5 → 7 | 세분화 임계: 400건
[05:18:30]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260805
[05:18:30] ==============================================================
[05:18:30] 지오해시 타일: 16891개 (precision=5)
[05:18:30] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:18:41]   읍면동 18401개 확인
[05:19:22]   100/18401동 | 2,207건 | 52s
[05:57:14]   4600/18401동 | 101,189건 | 2324s
[05:57:17]   4700/18401동 | 101,189건 | 2327s
[05:57:21]   4800/18401동 | 101,219건 | 2331s
[05:57:24]   4900/18401동 | 101,224건 | 2334s
[05:57:29]   5000/18401동 | 101,351건 | 2339s
[05:57:32]   5100/18401동 | 101,368건 | 2342s
[05:57:52]   5200/18401동 | 101,533건 | 2361s
[05:57:54]   5300/18401동 | 101,533건 | 2364s
[05:57:56]   5400/18401동 | 101,538건 | 2366s
[05:58:00]   5500/18401동 | 101,538건 | 2370s
[05:58:16]   5600/18401동 | 102,246건 | 2386s
[05:58:45]   5700/18401동 | 104,092건 | 2415s
[05:58:48]   5800/18401동 | 104,093건 | 2418s
[05:58:52]   5900/18401동 | 104,112건 | 2422s
[05:58:54]   6000/18401동 | 104,112건 | 2424s
[05:59:02]   6100/18401동 | 104,246건 | 2432s
[05:59:15]   6200/18401동 | 104,320건 | 2445s
[05:59:20]   6300/18401동 | 104,370건 | 2449s
[05:59:24]   6400/18401동 | 104,383건 | 2454s
[05:59:28]   6500/18401동 | 104,429건 | 2458s
[05:59:31]   6600/18401동 | 104,429건 | 2461s
[05:59:38]   6700/18401동 | 104,580건 | 2468s
[05:59:46]   6800/18401동 | 104,586건 | 2476s
[05:59:49]   6900/18401동 | 104,589건 | 2479s
[06:02:53]   7000/18401동 | 107,469건 | 2663s
[06:03:05]   7100/18401동 | 107,471건 | 2675s
[06:03:08]   7200/18401동 | 107,471건 | 2678s
[06:03:14]   7300/18401동 | 107,631건 | 2684s
[06:03:25]   7400/18401동 | 107,719건 | 2695s
[06:03:29]   7500/18401동 | 107,719건 | 2699s
[06:03:32]   7600/18401동 | 107,722건 | 2702s
[06:03:38]   7700/18401동 | 107,863건 | 2708s
[06:03:46]   7800/18401동 | 108,144건 | 2716s
[06:04:00]   7900/18401동 | 108,458건 | 2730s
[06:04:03]   8000/18401동 | 108,458건 | 2733s
[06:04:20]   8100/18401동 | 108,652건 | 2750s
[06:04:23]   8200/18401동 | 108,657건 | 2753s
[06:04:26]   8300/18401동 | 108,657건 | 2756s
[06:04:30]   8400/18401동 | 108,719건 | 2760s
[06:04:34]   8500/18401동 | 108,719건 | 2764s
[06:04:45]   8600/18401동 | 108,866건 | 2775s
[06:04:51]   8700/18401동 | 108,982건 | 2781s
[06:04:58]   8800/18401동 | 108,982건 | 2788s
[06:05:02]   8900/18401동 | 108,983건 | 2792s
[06:05:05]   9000/18401동 | 108,983건 | 2795s
[06:05:09]   9100/18401동 | 108,983건 | 2799s
[06:05:14]   9200/18401동 | 108,987건 | 2804s
[06:05:18]   9300/18401동 | 108,987건 | 2808s
[06:05:22]   9400/18401동 | 108,990건 | 2812s
[06:05:27]   9500/18401동 | 108,992건 | 2817s
[06:05:30]   9600/18401동 | 108,992건 | 2820s
[06:05:33]   9700/18401동 | 108,994건 | 2823s
[06:05:36]   9800/18401동 | 108,995건 | 2826s
[06:05:49]   9900/18401동 | 109,104건 | 2838s
[06:05:51]   10000/18401동 | 109,107건 | 2841s
[06:05:54]   10100/18401동 | 109,107건 | 2844s
[06:05:57]   10200/18401동 | 109,110건 | 2847s
[06:06:00]   10300/18401동 | 109,111건 | 2850s
[06:06:03]   10400/18401동 | 109,111건 | 2853s
[06:06:06]   10500/18401동 | 109,112건 | 2856s
[06:06:09]   10600/18401동 | 109,115건 | 2859s
[06:06:17]   10700/18401동 | 109,180건 | 2867s
[06:06:21]   10800/18401동 | 109,181건 | 2871s
[06:06:25]   10900/18401동 | 109,181건 | 2875s
[06:06:28]   11000/18401동 | 109,181건 | 2878s
[06:07:17]   11100/18401동 | 110,548건 | 2927s
[06:08:57]   11200/18401동 | 113,031건 | 3027s
[06:09:20]   11300/18401동 | 113,061건 | 3050s
[06:09:30]   11400/18401동 | 113,272건 | 3060s
[06:09:49]   11500/18401동 | 113,282건 | 3079s
[06:09:53]   11600/18401동 | 113,290건 | 3083s
[06:09:57]   11700/18401동 | 113,323건 | 3087s
[06:10:00]   11800/18401동 | 113,324건 | 3090s
[06:10:04]   11900/18401동 | 113,324건 | 3094s
[06:10:06]   12000/18401동 | 113,324건 | 3096s
[06:10:21]   12100/18401동 | 113,698건 | 3111s
[06:10:35]   12200/18401동 | 113,718건 | 3125s
[06:10:38]   12300/18401동 | 113,719건 | 3128s
[06:10:41]   12400/18401동 | 113,721건 | 3131s
[06:10:45]   12500/18401동 | 113,732건 | 3135s
[06:10:48]   12600/18401동 | 113,732건 | 3138s
[06:10:57]   12700/18401동 | 114,114건 | 3147s
[06:11:01]   12800/18401동 | 114,114건 | 3151s
[06:11:05]   12900/18401동 | 114,114건 | 3155s
[06:11:08]   13000/18401동 | 114,114건 | 3158s
[06:11:12]   13100/18401동 | 114,127건 | 3161s
[06:11:14]   13200/18401동 | 114,127건 | 3164s
[06:11:16]   13300/18401동 | 114,127건 | 3166s
[06:11:19]   13400/18401동 | 114,127건 | 3169s
[06:11:23]   13500/18401동 | 114,127건 | 3173s
[06:11:26]   13600/18401동 | 114,144건 | 3176s
[06:11:29]   13700/18401동 | 114,146건 | 3179s
[06:11:35]   13800/18401동 | 114,188건 | 3184s
[06:11:38]   13900/18401동 | 114,196건 | 3188s
[06:11:41]   14000/18401동 | 114,196건 | 3191s
[06:11:45]   14100/18401동 | 114,196건 | 3195s
[06:11:48]   14200/18401동 | 114,197건 | 3198s
[06:11:51]   14300/18401동 | 114,198건 | 3201s
[06:12:11]   14400/18401동 | 115,124건 | 3221s
[06:12:31]   14500/18401동 | 115,610건 | 3240s
[06:12:44]   14600/18401동 | 116,130건 | 3254s
[06:12:56]   14700/18401동 | 116,725건 | 3266s
[06:13:11]   14800/18401동 | 116,852건 | 3281s
[06:13:18]   14900/18401동 | 116,936건 | 3288s
[06:13:23]   15000/18401동 | 117,030건 | 3293s
[06:14:21]   15100/18401동 | 119,432건 | 3351s
[06:15:03]   15200/18401동 | 119,435건 | 3393s
[06:15:10]   15300/18401동 | 119,701건 | 3400s
[06:15:30]   15400/18401동 | 119,943건 | 3420s
[06:15:34]   15500/18401동 | 119,950건 | 3424s
[06:15:38]   15600/18401동 | 119,950건 | 3428s
[06:15:41]   15700/18401동 | 119,954건 | 3431s
[06:15:45]   15800/18401동 | 119,960건 | 3435s
[06:15:50]   15900/18401동 | 119,960건 | 3439s
[06:15:54]   16000/18401동 | 119,960건 | 3444s
[06:15:57]   16100/18401동 | 119,960건 | 3447s
[06:16:49]   16200/18401동 | 120,952건 | 3499s
[06:16:52]   16300/18401동 | 120,952건 | 3502s
[06:16:56]   16400/18401동 | 120,952건 | 3506s
[06:17:00]   16500/18401동 | 120,957건 | 3510s
[06:17:04]   16600/18401동 | 120,957건 | 3514s
[06:17:07]   16700/18401동 | 120,957건 | 3517s
[06:17:14]   16800/18401동 | 121,202건 | 3524s
[06:17:18]   16900/18401동 | 121,242건 | 3528s
[06:17:43]   17000/18401동 | 122,121건 | 3553s
[06:18:20]   17100/18401동 | 123,431건 | 3590s
[06:18:55]   17200/18401동 | 123,610건 | 3625s
[06:19:01]   17300/18401동 | 123,696건 | 3631s
[06:19:11]   17400/18401동 | 123,887건 | 3641s
[06:19:16]   17500/18401동 | 123,900건 | 3646s
[06:19:19]   17600/18401동 | 123,901건 | 3649s
[06:19:22]   17700/18401동 | 123,903건 | 3652s
[06:19:26]   17800/18401동 | 123,908건 | 3656s
[06:19:30]   17900/18401동 | 123,917건 | 3660s
[06:19:33]   18000/18401동 | 123,917건 | 3663s
[06:19:39]   18100/18401동 | 123,971건 | 3669s
[06:19:43]   18200/18401동 | 123,980건 | 3673s
[06:19:45]   18300/18401동 | 123,984건 | 3675s
[06:19:49]   18400/18401동 | 123,986건 | 3679s
[06:19:49]   18401/18401동 | 123,986건 | 3679s
[06:19:50] 💾 저장: 직방_아파트_20260805_051830.csv (123,986건)
[06:19:50] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:19:50]   작업: 50673개 (타일 × 유형)
[06:19:56]   100/50673 타일 | 0건 | 3686s
[06:20:02]   200/50673 타일 | 0건 | 3692s
[06:20:07]   300/50673 타일 | 0건 | 3697s
[06:20:12]   400/50673 타일 | 0건 | 3702s
[06:20:17]   500/50673 타일 | 0건 | 3707s
[06:20:22]   600/50673 타일 | 0건 | 3712s
[06:20:27]   700/50673 타일 | 2건 | 3717s
[06:20:33]   800/50673 타일 | 18건 | 3723s
[06:20:39]   900/50673 타일 | 45건 | 3729s
[06:20:44]   1000/50673 타일 | 51건 | 3734s
[06:20:50]   1100/50673 타일 | 55건 | 3740s
[06:20:55]   1200/50673 타일 | 55건 | 3745s
[06:21:00]   1300/50673 타일 | 55건 | 3750s
[06:21:05]   1400/50673 타일 | 55건 | 3755s
[06:21:10]   1500/50673 타일 | 55건 | 3760s
[06:21:15]   1600/50673 타일 | 55건 | 3765s
[06:21:20]   1700/50673 타일 | 55건 | 3770s
[06:21:25]   1800/50673 타일 | 55건 | 3775s
[06:21:30]   1900/50673 타일 | 55건 | 3780s
[06:21:35]   2000/50673 타일 | 55건 | 3785s
[06:21:41]   2100/50673 타일 | 55건 | 3791s
[06:21:46]   2200/50673 타일 | 55건 | 3796s
[06:21:52]   2300/50673 타일 | 55건 | 3802s
[06:21:57]   2400/50673 타일 | 55건 | 3807s
[06:22:02]   2500/50673 타일 | 55건 | 3812s
[06:22:07]   2600/50673 타일 | 55건 | 3817s
[06:22:12]   2700/50673 타일 | 55건 | 3822s
[06:22:17]   2800/50673 타일 | 55건 | 3827s
[06:22:22]   2900/50673 타일 | 55건 | 3832s
[06:22:27]   3000/50673 타일 | 55건 | 3837s
[06:22:32]   3100/50673 타일 | 70건 | 3842s
[06:22:38]   3200/50673 타일 | 75건 | 3848s
[06:22:43]   3300/50673 타일 | 75건 | 3853s
[06:22:48]   3400/50673 타일 | 75건 | 3858s
[06:22:53]   3500/50673 타일 | 75건 | 3863s
[06:22:58]   3600/50673 타일 | 75건 | 3868s
[06:23:04]   3700/50673 타일 | 84건 | 3874s
[06:23:09]   3800/50673 타일 | 92건 | 3879s
[06:23:14]   3900/50673 타일 | 92건 | 3884s
[06:23:20]   4000/50673 타일 | 92건 | 3889s
[06:23:25]   4100/50673 타일 | 92건 | 3895s
[06:23:30]   4200/50673 타일 | 92건 | 3900s
[06:23:35]   4300/50673 타일 | 92건 | 3905s
[06:23:40]   4400/50673 타일 | 92건 | 3910s
[06:23:45]   4500/50673 타일 | 92건 | 3915s
[06:23:50]   4600/50673 타일 | 92건 | 3920s
[06:23:55]   4700/50673 타일 | 92건 | 3925s
[06:24:00]   4800/50673 타일 | 92건 | 3930s
[06:24:06]   4900/50673 타일 | 92건 | 3935s
[06:24:11]   5000/50673 타일 | 92건 | 3941s
[06:24:16]   5100/50673 타일 | 92건 | 3946s
[06:24:21]   5200/50673 타일 | 93건 | 3951s
[06:24:26]   5300/50673 타일 | 94건 | 3956s
[06:24:32]   5400/50673 타일 | 94건 | 3962s
[06:24:37]   5500/50673 타일 | 94건 | 3967s
[06:24:42]   5600/50673 타일 | 94건 | 3972s
[06:24:47]   5700/50673 타일 | 94건 | 3977s
[06:24:52]   5800/50673 타일 | 94건 | 3982s
[06:24:57]   5900/50673 타일 | 94건 | 3987s
[06:25:03]   6000/50673 타일 | 107건 | 3993s
[06:25:09]   6100/50673 타일 | 117건 | 3999s
[06:25:15]   6200/50673 타일 | 136건 | 4005s
[06:25:20]   6300/50673 타일 | 173건 | 4010s
[06:25:25]   6400/50673 타일 | 173건 | 4015s
[06:25:30]   6500/50673 타일 | 173건 | 4020s
[06:25:36]   6600/50673 타일 | 173건 | 4026s
[06:25:41]   6700/50673 타일 | 173건 | 4031s
[06:25:47]   6800/50673 타일 | 173건 | 4037s
[06:25:52]   6900/50673 타일 | 173건 | 4042s
[06:25:58]   7000/50673 타일 | 173건 | 4048s
[06:26:03]   7100/50673 타일 | 214건 | 4053s
[06:26:08]   7200/50673 타일 | 214건 | 4058s
[06:26:14]   7300/50673 타일 | 242건 | 4064s
[06:26:21]   7400/50673 타일 | 271건 | 4071s
[06:26:26]   7500/50673 타일 | 271건 | 4076s
[06:26:32]   7600/50673 타일 | 308건 | 4082s
[06:26:38]   7700/50673 타일 | 309건 | 4088s
[06:26:44]   7800/50673 타일 | 309건 | 4094s
[06:26:47]     🔍 세분화: 원룸/wy6he → 452건 (p5→6)
[06:26:49]   7900/50673 타일 | 334건 | 4099s
[06:26:56]   8000/50673 타일 | 369건 | 4106s
[06:27:03]   8100/50673 타일 | 370건 | 4113s
[06:27:08]   8200/50673 타일 | 384건 | 4118s
[06:27:11]     🔍 세분화: 원룸/wy6wc → 636건 (p5→6)
[06:27:11]     🔍 세분화: 원룸/wy6wd → 719건 (p5→6)
[06:27:11]     🔍 세분화: 원룸/wy6wf → 1106건 (p5→6)
[06:27:13]     🔍 세분화: 원룸/wy6ws → 428건 (p5→6)
[06:27:18]   8300/50673 타일 | 417건 | 4128s
[06:27:28]   8400/50673 타일 | 436건 | 4138s
[06:27:34]   8500/50673 타일 | 456건 | 4144s
[06:27:39]   8600/50673 타일 | 461건 | 4149s
[06:27:43]     🔍 세분화: 원룸/wy78k → 453건 (p5→6)
[06:27:43]     🔍 세분화: 원룸/wy78p → 423건 (p5→6)
[06:27:43]     🔍 세분화: 원룸/wy78r → 454건 (p5→6)
[06:27:50]   8700/50673 타일 | 522건 | 4160s
[06:27:59]     🔍 세분화: 원룸/wy7ec → 672건 (p5→6)
[06:28:00]   8800/50673 타일 | 583건 | 4170s
[06:28:07]   8900/50673 타일 | 649건 | 4177s
[06:28:12]     🔍 세분화: 원룸/wy7ecu → 406건 (p6→7)
[06:28:12]     🔍 세분화: 원룸/wy7kn → 743건 (p5→6)
[06:28:14]     🔍 세분화: 원룸/wy7m2 → 592건 (p5→6)
[06:28:17]   9000/50673 타일 | 726건 | 4187s
[06:28:25]   9100/50673 타일 | 729건 | 4195s
[06:28:33]   9200/50673 타일 | 748건 | 4203s
[06:28:39]   9300/50673 타일 | 768건 | 4209s
[06:28:44]   9400/50673 타일 | 786건 | 4214s
[06:28:49]   9500/50673 타일 | 786건 | 4219s
[06:28:54]   9600/50673 타일 | 786건 | 4224s
[06:28:59]   9700/50673 타일 | 786건 | 4229s
[06:29:05]   9800/50673 타일 | 786건 | 4235s
[06:29:10]   9900/50673 타일 | 786건 | 4240s
[06:29:15]   10000/50673 타일 | 786건 | 4245s
[06:29:20]   10100/50673 타일 | 786건 | 4250s
[06:29:25]   10200/50673 타일 | 786건 | 4255s
[06:29:30]   10300/50673 타일 | 786건 | 4260s
[06:29:35]   10400/50673 타일 | 786건 | 4265s
[06:29:40]   10500/50673 타일 | 786건 | 4270s
[06:29:46]   10600/50673 타일 | 786건 | 4276s
[06:29:51]   10700/50673 타일 | 786건 | 4281s
[06:29:57]   10800/50673 타일 | 807건 | 4286s
[06:30:02]   10900/50673 타일 | 807건 | 4292s
[06:30:08]   11000/50673 타일 | 807건 | 4298s
[06:30:13]   11100/50673 타일 | 807건 | 4303s
[06:30:18]   11200/50673 타일 | 807건 | 4308s
[06:30:23]   11300/50673 타일 | 807건 | 4313s
[06:30:29]   11400/50673 타일 | 807건 | 4319s
[06:30:34]   11500/50673 타일 | 807건 | 4324s
[06:30:39]   11600/50673 타일 | 807건 | 4329s
[06:30:44]   11700/50673 타일 | 807건 | 4334s
[06:30:49]   11800/50673 타일 | 812건 | 4339s
[06:30:56]     🔍 세분화: 원룸/wyd3k → 412건 (p5→6)
[06:30:56]   11900/50673 타일 | 839건 | 4346s
[06:30:56]     🔍 세분화: 원룸/wyd3m → 526건 (p5→6)
[06:30:57]     🔍 세분화: 원룸/wyd3t → 575건 (p5→6)
[06:31:08]   12000/50673 타일 | 918건 | 4358s
[06:31:10]     🔍 세분화: 원룸/wyd77 → 1100건 (p5→6)
[06:31:10]     🔍 세분화: 원룸/wyd7d → 550건 (p5→6)
[06:31:11]     🔍 세분화: 원룸/wyd7f → 539건 (p5→6)
[06:31:12]     🔍 세분화: 원룸/wyd7g → 547건 (p5→6)
[06:31:13]     🔍 세분화: 원룸/wyd7s → 475건 (p5→6)
[06:31:19]     🔍 세분화: 원룸/wyd8k → 634건 (p5→6)
[06:31:22]     🔍 세분화: 원룸/wyd8t → 451건 (p5→6)
[06:31:30]   12100/50673 타일 | 1,051건 | 4380s
[06:31:37]   12200/50673 타일 | 1,114건 | 4387s
[06:31:44]   12300/50673 타일 | 1,165건 | 4394s
[06:31:44]     🔍 세분화: 원룸/wydh5 → 456건 (p5→6)
[06:31:46]     🔍 세분화: 원룸/wydhk → 540건 (p5→6)
[06:31:49]     🔍 세분화: 원룸/wydj4 → 735건 (p5→6)
[06:31:49]     🔍 세분화: 원룸/wydj7 → 615건 (p5→6)
[06:31:53]     🔍 세분화: 원룸/wydjp → 631건 (p5→6)
[06:31:54]     🔍 세분화: 원룸/wydjr → 803건 (p5→6)
[06:31:57]     🔍 세분화: 원룸/wydjw → 543건 (p5→6)
[06:32:02]     🔍 세분화: 원룸/wydk4 → 546건 (p5→6)
[06:32:09]     🔍 세분화: 원룸/wydm0 → 654건 (p5→6)
[06:32:09]     🔍 세분화: 원룸/wydm2 → 502건 (p5→6)
[06:32:11]     🔍 세분화: 원룸/wydm8 → 796건 (p5→6)
[06:32:11]     🔍 세분화: 원룸/wydm6 → 1363건 (p5→6)
[06:32:12]   12400/50673 타일 | 1,330건 | 4422s
[06:32:13]     🔍 세분화: 원룸/wydmd → 426건 (p5→6)
[06:32:13]     🔍 세분화: 원룸/wydme → 883건 (p5→6)
[06:32:14]     🔍 세분화: 원룸/wydmf → 1064건 (p5→6)
[06:32:18]     🔍 세분화: 원룸/wydmg → 1212건 (p5→6)
[06:32:31]     🔍 세분화: 원룸/wydn1 → 521건 (p5→6)
[06:32:38]     🔍 세분화: 원룸/wydq4 → 502건 (p5→6)
[06:32:38]   12500/50673 타일 | 1,405건 | 4448s
[06:32:48]   12600/50673 타일 | 1,493건 | 4457s
[06:32:54]   12700/50673 타일 | 1,532건 | 4464s
[06:33:00]   12800/50673 타일 | 1,551건 | 4470s
[06:33:05]   12900/50673 타일 | 1,561건 | 4475s
[06:33:11]   13000/50673 타일 | 1,573건 | 4481s
[06:33:16]   13100/50673 타일 | 1,592건 | 4486s
[06:33:21]   13200/50673 타일 | 1,592건 | 4491s
[06:33:26]   13300/50673 타일 | 1,592건 | 4496s
[06:33:31]   13400/50673 타일 | 1,592건 | 4501s
[06:33:37]   13500/50673 타일 | 1,592건 | 4506s
[06:33:42]   13600/50673 타일 | 1,592건 | 4511s
[06:33:47]   13700/50673 타일 | 1,593건 | 4517s
[06:33:52]   13800/50673 타일 | 1,602건 | 4522s
[06:33:57]   13900/50673 타일 | 1,602건 | 4527s
[06:34:03]   14000/50673 타일 | 1,602건 | 4533s
[06:34:09]   14100/50673 타일 | 1,602건 | 4539s
[06:34:14]   14200/50673 타일 | 1,602건 | 4544s
[06:34:20]   14300/50673 타일 | 1,602건 | 4550s
[06:34:25]   14400/50673 타일 | 1,602건 | 4555s
[06:34:30]   14500/50673 타일 | 1,602건 | 4560s
[06:34:36]   14600/50673 타일 | 1,619건 | 4565s
[06:34:41]   14700/50673 타일 | 1,619건 | 4571s
[06:34:46]   14800/50673 타일 | 1,619건 | 4576s
[06:34:52]   14900/50673 타일 | 1,619건 | 4581s
[06:34:56]   15000/50673 타일 | 1,619건 | 4586s
[06:35:01]   15100/50673 타일 | 1,619건 | 4591s
[06:35:07]   15200/50673 타일 | 1,619건 | 4597s
[06:35:12]   15300/50673 타일 | 1,619건 | 4602s
[06:35:17]   15400/50673 타일 | 1,619건 | 4607s
[06:35:22]   15500/50673 타일 | 1,619건 | 4612s
[06:35:27]   15600/50673 타일 | 1,619건 | 4617s
[06:35:34]   15700/50673 타일 | 1,619건 | 4623s
[06:35:39]   15800/50673 타일 | 1,619건 | 4628s
[06:35:44]   15900/50673 타일 | 1,620건 | 4634s
[06:35:49]   16000/50673 타일 | 1,620건 | 4639s
[06:35:54]   16100/50673 타일 | 1,620건 | 4644s
[06:35:59]   16200/50673 타일 | 1,620건 | 4649s
[06:36:05]   16300/50673 타일 | 1,620건 | 4654s
[06:36:10]   16400/50673 타일 | 1,620건 | 4660s
[06:36:15]   16500/50673 타일 | 1,620건 | 4665s
[06:36:20]   16600/50673 타일 | 1,620건 | 4670s
[06:36:25]   16700/50673 타일 | 1,620건 | 4675s
[06:36:30]   16800/50673 타일 | 1,620건 | 4680s
[06:36:35]   16900/50673 타일 | 1,620건 | 4685s
[06:36:41]   17000/50673 타일 | 1,620건 | 4691s
[06:36:46]   17100/50673 타일 | 1,620건 | 4696s
[06:36:51]   17200/50673 타일 | 1,620건 | 4701s
[06:36:57]   17300/50673 타일 | 1,620건 | 4707s
[06:37:02]   17400/50673 타일 | 1,620건 | 4712s
[06:37:07]   17500/50673 타일 | 1,620건 | 4717s
[06:37:13]   17600/50673 타일 | 1,624건 | 4723s
[06:37:19]   17700/50673 타일 | 1,666건 | 4729s
[06:37:24]   17800/50673 타일 | 1,666건 | 4734s
[06:37:29]   17900/50673 타일 | 1,667건 | 4739s
[06:37:34]   18000/50673 타일 | 1,676건 | 4744s
[06:37:40]   18100/50673 타일 | 1,676건 | 4750s
[06:37:45]   18200/50673 타일 | 1,676건 | 4755s
[06:37:50]   18300/50673 타일 | 1,676건 | 4760s
[06:37:55]   18400/50673 타일 | 1,676건 | 4765s
[06:38:01]   18500/50673 타일 | 1,676건 | 4771s
[06:38:06]   18600/50673 타일 | 1,676건 | 4776s
[06:38:11]   18700/50673 타일 | 1,676건 | 4781s
[06:38:17]   18800/50673 타일 | 1,676건 | 4787s
[06:38:22]   18900/50673 타일 | 1,676건 | 4792s
[06:38:27]   19000/50673 타일 | 1,676건 | 4797s
[06:38:32]   19100/50673 타일 | 1,676건 | 4802s
[06:38:37]   19200/50673 타일 | 1,676건 | 4807s
[06:38:43]   19300/50673 타일 | 1,676건 | 4812s
[06:38:48]   19400/50673 타일 | 1,676건 | 4818s
[06:38:53]   19500/50673 타일 | 1,676건 | 4823s
[06:38:58]   19600/50673 타일 | 1,676건 | 4828s
[06:39:03]   19700/50673 타일 | 1,676건 | 4833s
[06:39:08]   19800/50673 타일 | 1,676건 | 4838s
[06:39:14]   19900/50673 타일 | 1,676건 | 4844s
[06:39:19]   20000/50673 타일 | 1,687건 | 4849s
[06:39:24]   20100/50673 타일 | 1,690건 | 4853s
[06:39:29]   20200/50673 타일 | 1,690건 | 4859s
[06:39:34]   20300/50673 타일 | 1,690건 | 4864s
[06:39:39]   20400/50673 타일 | 1,690건 | 4869s
[06:39:44]   20500/50673 타일 | 1,690건 | 4874s
[06:39:49]   20600/50673 타일 | 1,692건 | 4879s
[06:39:54]   20700/50673 타일 | 1,698건 | 4884s
[06:39:59]   20800/50673 타일 | 1,698건 | 4889s
[06:40:05]   20900/50673 타일 | 1,698건 | 4895s
[06:40:10]   21000/50673 타일 | 1,698건 | 4900s
[06:40:15]   21100/50673 타일 | 1,698건 | 4905s
[06:40:20]   21200/50673 타일 | 1,698건 | 4910s
[06:40:26]   21300/50673 타일 | 1,698건 | 4916s
[06:40:31]   21400/50673 타일 | 1,698건 | 4921s
[06:40:36]   21500/50673 타일 | 1,698건 | 4926s
[06:40:41]   21600/50673 타일 | 1,698건 | 4931s
[06:40:47]   21700/50673 타일 | 1,698건 | 4937s
[06:40:52]   21800/50673 타일 | 1,698건 | 4942s
[06:40:57]   21900/50673 타일 | 1,698건 | 4947s
[06:41:03]   22000/50673 타일 | 1,698건 | 4953s
[06:41:08]   22100/50673 타일 | 1,701건 | 4958s
[06:41:13]   22200/50673 타일 | 1,703건 | 4963s
[06:41:18]   22300/50673 타일 | 1,703건 | 4968s
[06:41:24]   22400/50673 타일 | 1,703건 | 4973s
[06:41:29]   22500/50673 타일 | 1,703건 | 4979s
[06:41:34]   22600/50673 타일 | 1,703건 | 4984s
[06:41:40]   22700/50673 타일 | 1,703건 | 4990s
[06:41:45]   22800/50673 타일 | 1,703건 | 4995s
[06:41:51]   22900/50673 타일 | 1,718건 | 5001s
[06:41:56]   23000/50673 타일 | 1,718건 | 5006s
