[05:44:31] 캐시 로드: 0개 완료 항목
[05:44:31] ==============================================================
[05:44:31]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:44:31]   precision: 5 → 7 | 세분화 임계: 400건
[05:44:31]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260404
[05:44:31] ==============================================================
[05:44:31] 지오해시 타일: 16891개 (precision=5)
[05:44:31] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:44:40]   읍면동 18401개 확인
[05:44:51]   100/18401동 | 653건 | 20s
[06:24:07]   7700/18401동 | 103,656건 | 2376s
[06:24:09]   7800/18401동 | 103,659건 | 2378s
[06:24:15]   7900/18401동 | 103,978건 | 2384s
[06:24:27]   8000/18401동 | 104,050건 | 2395s
[06:24:29]   8100/18401동 | 104,050건 | 2398s
[06:24:31]   8200/18401동 | 104,050건 | 2400s
[06:24:41]   8300/18401동 | 104,162건 | 2410s
[06:24:45]   8400/18401동 | 104,249건 | 2414s
[06:24:53]   8500/18401동 | 104,593건 | 2422s
[06:24:58]   8600/18401동 | 104,729건 | 2427s
[06:25:01]   8700/18401동 | 104,729건 | 2430s
[06:25:07]   8800/18401동 | 104,729건 | 2436s
[06:25:10]   8900/18401동 | 104,733건 | 2439s
[06:25:14]   9000/18401동 | 104,733건 | 2443s
[06:25:17]   9100/18401동 | 104,733건 | 2446s
[06:25:24]   9200/18401동 | 104,896건 | 2453s
[06:25:26]   9300/18401동 | 104,896건 | 2455s
[06:25:28]   9400/18401동 | 104,896건 | 2457s
[06:25:31]   9500/18401동 | 104,896건 | 2460s
[06:25:33]   9600/18401동 | 104,897건 | 2462s
[06:25:35]   9700/18401동 | 104,897건 | 2464s
[06:25:38]   9800/18401동 | 104,897건 | 2467s
[06:25:41]   9900/18401동 | 104,898건 | 2470s
[06:25:44]   10000/18401동 | 104,898건 | 2473s
[06:25:47]   10100/18401동 | 104,900건 | 2476s
[06:25:54]   10200/18401동 | 104,989건 | 2483s
[06:25:58]   10300/18401동 | 104,989건 | 2487s
[06:26:01]   10400/18401동 | 104,990건 | 2490s
[06:26:05]   10500/18401동 | 104,992건 | 2494s
[06:26:07]   10600/18401동 | 104,995건 | 2496s
[06:26:11]   10700/18401동 | 104,995건 | 2500s
[06:26:14]   10800/18401동 | 104,995건 | 2503s
[06:26:23]   10900/18401동 | 105,103건 | 2512s
[06:26:53]   11000/18401동 | 107,531건 | 2542s
[06:27:59]   11100/18401동 | 107,531건 | 2608s
[06:28:03]   11200/18401동 | 107,542건 | 2612s
[06:28:06]   11300/18401동 | 107,542건 | 2615s
[06:28:15]   11400/18401동 | 107,739건 | 2624s
[06:28:28]   11500/18401동 | 107,739건 | 2637s
[06:28:31]   11600/18401동 | 107,739건 | 2640s
[06:28:48]   11700/18401동 | 108,753건 | 2657s
[06:29:21]   11800/18401동 | 108,918건 | 2690s
[06:29:43]   11900/18401동 | 109,217건 | 2712s
[06:29:48]   12000/18401동 | 109,233건 | 2717s
[06:29:51]   12100/18401동 | 109,233건 | 2720s
[06:29:58]   12200/18401동 | 109,436건 | 2727s
[06:30:02]   12300/18401동 | 109,646건 | 2731s
[06:30:06]   12400/18401동 | 109,659건 | 2735s
[06:30:09]   12500/18401동 | 109,670건 | 2738s
[06:30:11]   12600/18401동 | 109,670건 | 2740s
[06:30:13]   12700/18401동 | 109,670건 | 2742s
[06:30:16]   12800/18401동 | 109,674건 | 2745s
[06:30:19]   12900/18401동 | 109,674건 | 2748s
[06:30:22]   13000/18401동 | 109,674건 | 2751s
[06:30:25]   13100/18401동 | 109,675건 | 2754s
[06:30:28]   13200/18401동 | 109,675건 | 2757s
[06:30:31]   13300/18401동 | 109,675건 | 2760s
[06:30:34]   13400/18401동 | 109,675건 | 2763s
[06:30:36]   13500/18401동 | 109,675건 | 2765s
[06:30:39]   13600/18401동 | 109,677건 | 2768s
[06:30:44]   13700/18401동 | 109,717건 | 2773s
[06:30:48]   13800/18401동 | 109,717건 | 2777s
[06:30:50]   13900/18401동 | 109,730건 | 2779s
[06:30:53]   14000/18401동 | 109,730건 | 2782s
[06:30:56]   14100/18401동 | 109,730건 | 2785s
[06:30:59]   14200/18401동 | 109,730건 | 2788s
[06:31:03]   14300/18401동 | 109,751건 | 2792s
[06:31:12]   14400/18401동 | 110,064건 | 2800s
[06:31:29]   14500/18401동 | 110,718건 | 2818s
[06:31:41]   14600/18401동 | 111,132건 | 2830s
[06:31:51]   14700/18401동 | 111,376건 | 2840s
[06:31:58]   14800/18401동 | 111,420건 | 2847s
[06:32:04]   14900/18401동 | 111,549건 | 2853s
[06:32:11]   15000/18401동 | 111,689건 | 2860s
[06:33:08]   15100/18401동 | 114,556건 | 2917s
[06:33:36]   15200/18401동 | 114,562건 | 2945s
[06:33:42]   15300/18401동 | 114,829건 | 2951s
[06:34:02]   15400/18401동 | 115,084건 | 2971s
[06:34:05]   15500/18401동 | 115,084건 | 2974s
[06:34:42]   15600/18401동 | 115,920건 | 3011s
[06:34:45]   15700/18401동 | 115,926건 | 3014s
[06:34:48]   15800/18401동 | 115,926건 | 3017s
[06:34:52]   15900/18401동 | 115,932건 | 3021s
[06:34:56]   16000/18401동 | 115,932건 | 3025s
[06:34:59]   16100/18401동 | 115,932건 | 3028s
[06:35:03]   16200/18401동 | 115,932건 | 3032s
[06:35:06]   16300/18401동 | 115,932건 | 3034s
[06:35:09]   16400/18401동 | 115,933건 | 3038s
[06:35:12]   16500/18401동 | 115,933건 | 3040s
[06:35:14]   16600/18401동 | 115,933건 | 3043s
[06:35:17]   16700/18401동 | 115,972건 | 3046s
[06:35:37]   16800/18401동 | 116,709건 | 3066s
[06:35:45]   16900/18401동 | 116,715건 | 3074s
[06:35:51]   17000/18401동 | 116,894건 | 3080s
[06:35:55]   17100/18401동 | 117,008건 | 3084s
[06:36:00]   17200/18401동 | 117,052건 | 3089s
[06:36:40]   17300/18401동 | 118,275건 | 3129s
[06:36:50]   17400/18401동 | 118,444건 | 3139s
[06:36:54]   17500/18401동 | 118,492건 | 3143s
[06:36:58]   17600/18401동 | 118,495건 | 3147s
[06:37:01]   17700/18401동 | 118,496건 | 3150s
[06:37:04]   17800/18401동 | 118,496건 | 3153s
[06:37:08]   17900/18401동 | 118,503건 | 3157s
[06:37:11]   18000/18401동 | 118,505건 | 3160s
[06:37:16]   18100/18401동 | 118,571건 | 3165s
[06:37:20]   18200/18401동 | 118,586건 | 3169s
[06:37:22]   18300/18401동 | 118,588건 | 3171s
[06:37:25]   18400/18401동 | 118,588건 | 3174s
[06:37:25]   18401/18401동 | 118,588건 | 3174s
[06:37:26] 💾 저장: 직방_아파트_20260404_054431.csv (118,588건)
[06:37:26] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:37:26]   작업: 50673개 (타일 × 유형)
[06:37:32]   100/50673 타일 | 0건 | 3181s
[06:37:36]   200/50673 타일 | 0건 | 3185s
[06:37:40]   300/50673 타일 | 0건 | 3189s
[06:37:45]   400/50673 타일 | 0건 | 3194s
[06:37:49]   500/50673 타일 | 0건 | 3198s
[06:37:54]   600/50673 타일 | 0건 | 3203s
[06:37:58]   700/50673 타일 | 0건 | 3207s
[06:38:03]   800/50673 타일 | 14건 | 3212s
[06:38:08]   900/50673 타일 | 30건 | 3217s
[06:38:12]   1000/50673 타일 | 34건 | 3221s
[06:38:17]   1100/50673 타일 | 44건 | 3226s
[06:38:21]   1200/50673 타일 | 44건 | 3230s
[06:38:26]   1300/50673 타일 | 44건 | 3235s
[06:38:30]   1400/50673 타일 | 44건 | 3239s
[06:38:35]   1500/50673 타일 | 44건 | 3243s
[06:38:39]   1600/50673 타일 | 44건 | 3248s
[06:38:43]   1700/50673 타일 | 44건 | 3252s
[06:38:47]   1800/50673 타일 | 44건 | 3256s
[06:38:52]   1900/50673 타일 | 44건 | 3261s
[06:38:58]   2000/50673 타일 | 44건 | 3266s
[06:39:02]   2100/50673 타일 | 44건 | 3271s
[06:39:07]   2200/50673 타일 | 44건 | 3276s
[06:39:11]   2300/50673 타일 | 44건 | 3280s
[06:39:15]   2400/50673 타일 | 44건 | 3284s
[06:39:20]   2500/50673 타일 | 44건 | 3288s
[06:39:24]   2600/50673 타일 | 44건 | 3293s
[06:39:28]   2700/50673 타일 | 44건 | 3297s
[06:39:33]   2800/50673 타일 | 44건 | 3301s
[06:39:37]   2900/50673 타일 | 44건 | 3306s
[06:39:42]   3000/50673 타일 | 56건 | 3311s
[06:39:46]   3100/50673 타일 | 56건 | 3315s
[06:39:50]   3200/50673 타일 | 56건 | 3319s
[06:39:55]   3300/50673 타일 | 56건 | 3324s
[06:40:01]   3400/50673 타일 | 56건 | 3330s
[06:40:06]   3500/50673 타일 | 56건 | 3335s
[06:40:11]   3600/50673 타일 | 56건 | 3340s
[06:40:15]   3700/50673 타일 | 67건 | 3344s
[06:40:20]   3800/50673 타일 | 75건 | 3349s
[06:40:24]   3900/50673 타일 | 75건 | 3353s
[06:40:29]   4000/50673 타일 | 75건 | 3358s
[06:40:33]   4100/50673 타일 | 75건 | 3362s
[06:40:38]   4200/50673 타일 | 75건 | 3367s
[06:40:42]   4300/50673 타일 | 75건 | 3371s
[06:40:46]   4400/50673 타일 | 75건 | 3375s
[06:40:51]   4500/50673 타일 | 75건 | 3380s
[06:40:55]   4600/50673 타일 | 75건 | 3384s
[06:40:59]   4700/50673 타일 | 75건 | 3388s
[06:41:04]   4800/50673 타일 | 75건 | 3393s
[06:41:09]   4900/50673 타일 | 75건 | 3398s
[06:41:14]   5000/50673 타일 | 75건 | 3402s
[06:41:18]   5100/50673 타일 | 75건 | 3407s
[06:41:22]   5200/50673 타일 | 76건 | 3411s
[06:41:27]   5300/50673 타일 | 77건 | 3416s
[06:41:31]   5400/50673 타일 | 77건 | 3420s
[06:41:36]   5500/50673 타일 | 77건 | 3425s
[06:41:40]   5600/50673 타일 | 77건 | 3429s
[06:41:45]   5700/50673 타일 | 77건 | 3433s
[06:41:49]   5800/50673 타일 | 77건 | 3438s
[06:41:53]   5900/50673 타일 | 77건 | 3442s
[06:41:58]   6000/50673 타일 | 88건 | 3447s
[06:42:03]   6100/50673 타일 | 92건 | 3452s
[06:42:08]   6200/50673 타일 | 134건 | 3457s
[06:42:12]   6300/50673 타일 | 183건 | 3461s
[06:42:17]   6400/50673 타일 | 183건 | 3466s
[06:42:21]   6500/50673 타일 | 183건 | 3470s
[06:42:25]   6600/50673 타일 | 183건 | 3474s
[06:42:30]   6700/50673 타일 | 183건 | 3479s
[06:42:35]   6800/50673 타일 | 183건 | 3484s
[06:42:40]   6900/50673 타일 | 183건 | 3488s
[06:42:44]   7000/50673 타일 | 183건 | 3493s
[06:42:49]   7100/50673 타일 | 228건 | 3498s
[06:42:53]   7200/50673 타일 | 228건 | 3502s
[06:42:59]   7300/50673 타일 | 248건 | 3508s
[06:43:04]   7400/50673 타일 | 253건 | 3513s
[06:43:09]   7500/50673 타일 | 253건 | 3517s
[06:43:13]     🔍 세분화: 원룸/wy67u → 434건 (p5→6)
[06:43:13]   7600/50673 타일 | 271건 | 3522s
[06:43:18]   7700/50673 타일 | 272건 | 3527s
[06:43:24]   7800/50673 타일 | 272건 | 3533s
[06:43:27]     🔍 세분화: 원룸/wy6he → 446건 (p5→6)
[06:43:29]   7900/50673 타일 | 294건 | 3538s
[06:43:36]   8000/50673 타일 | 318건 | 3545s
[06:43:41]   8100/50673 타일 | 320건 | 3550s
[06:43:46]   8200/50673 타일 | 320건 | 3555s
[06:43:49]     🔍 세분화: 원룸/wy6wc → 508건 (p5→6)
[06:43:49]     🔍 세분화: 원룸/wy6wd → 644건 (p5→6)
[06:43:49]     🔍 세분화: 원룸/wy6we → 421건 (p5→6)
[06:43:49]     🔍 세분화: 원룸/wy6wf → 1034건 (p5→6)
[06:43:50]     🔍 세분화: 원룸/wy6ws → 458건 (p5→6)
[06:43:58]   8300/50673 타일 | 328건 | 3567s
[06:44:07]   8400/50673 타일 | 368건 | 3576s
[06:44:12]   8500/50673 타일 | 391건 | 3581s
[06:44:17]   8600/50673 타일 | 399건 | 3585s
[06:44:19]     🔍 세분화: 원룸/wy78k → 458건 (p5→6)
[06:44:19]     🔍 세분화: 원룸/wy78r → 475건 (p5→6)
[06:44:20]     🔍 세분화: 원룸/wy78p → 420건 (p5→6)
[06:44:26]   8700/50673 타일 | 466건 | 3595s
[06:44:33]     🔍 세분화: 원룸/wy7ec → 447건 (p5→6)
[06:44:33]   8800/50673 타일 | 517건 | 3602s
[06:44:39]   8900/50673 타일 | 582건 | 3608s
[06:44:43]     🔍 세분화: 원룸/wy7kn → 636건 (p5→6)
[06:44:45]     🔍 세분화: 원룸/wy7m2 → 648건 (p5→6)
[06:44:47]   9000/50673 타일 | 628건 | 3616s
[06:44:54]   9100/50673 타일 | 632건 | 3623s
[06:45:00]   9200/50673 타일 | 634건 | 3629s
[06:45:06]   9300/50673 타일 | 659건 | 3635s
[06:45:11]   9400/50673 타일 | 665건 | 3640s
[06:45:16]   9500/50673 타일 | 665건 | 3645s
[06:45:20]   9600/50673 타일 | 665건 | 3649s
[06:45:25]   9700/50673 타일 | 665건 | 3654s
[06:45:30]   9800/50673 타일 | 665건 | 3659s
[06:45:34]   9900/50673 타일 | 665건 | 3663s
[06:45:39]   10000/50673 타일 | 665건 | 3668s
[06:45:43]   10100/50673 타일 | 665건 | 3672s
[06:45:48]   10200/50673 타일 | 665건 | 3676s
[06:45:52]   10300/50673 타일 | 666건 | 3681s
[06:45:56]   10400/50673 타일 | 666건 | 3685s
[06:46:01]   10500/50673 타일 | 666건 | 3690s
[06:46:06]   10600/50673 타일 | 666건 | 3695s
[06:46:10]   10700/50673 타일 | 666건 | 3699s
[06:46:15]   10800/50673 타일 | 678건 | 3704s
[06:46:19]   10900/50673 타일 | 678건 | 3708s
[06:46:24]   11000/50673 타일 | 678건 | 3713s
[06:46:29]   11100/50673 타일 | 678건 | 3718s
[06:46:33]   11200/50673 타일 | 678건 | 3722s
[06:46:38]   11300/50673 타일 | 678건 | 3726s
[06:46:42]   11400/50673 타일 | 678건 | 3731s
[06:46:46]   11500/50673 타일 | 678건 | 3735s
[06:46:50]   11600/50673 타일 | 678건 | 3739s
[06:46:55]   11700/50673 타일 | 678건 | 3744s
[06:46:59]   11800/50673 타일 | 681건 | 3748s
[06:47:05]     🔍 세분화: 원룸/wyd3m → 597건 (p5→6)
[06:47:05]     🔍 세분화: 원룸/wyd3k → 452건 (p5→6)
[06:47:05]   11900/50673 타일 | 722건 | 3754s
[06:47:05]     🔍 세분화: 원룸/wyd3t → 704건 (p5→6)
[06:47:15]   12000/50673 타일 | 815건 | 3764s
[06:47:17]     🔍 세분화: 원룸/wyd77 → 1140건 (p5→6)
[06:47:18]     🔍 세분화: 원룸/wyd7d → 550건 (p5→6)
[06:47:18]     🔍 세분화: 원룸/wyd7g → 575건 (p5→6)
[06:47:18]     🔍 세분화: 원룸/wyd7f → 557건 (p5→6)
[06:47:20]     🔍 세분화: 원룸/wyd7s → 559건 (p5→6)
[06:47:25]     🔍 세분화: 원룸/wyd8k → 684건 (p5→6)
[06:47:33]   12100/50673 타일 | 910건 | 3782s
[06:47:39]   12200/50673 타일 | 960건 | 3788s
[06:47:44]   12300/50673 타일 | 1,034건 | 3793s
[06:47:45]     🔍 세분화: 원룸/wydh5 → 473건 (p5→6)
[06:47:46]     🔍 세분화: 원룸/wydhk → 655건 (p5→6)
[06:47:48]     🔍 세분화: 원룸/wydj4 → 433건 (p5→6)
[06:47:48]     🔍 세분화: 원룸/wydj5 → 433건 (p5→6)
[06:47:49]     🔍 세분화: 원룸/wydj9 → 544건 (p5→6)
[06:47:49]     🔍 세분화: 원룸/wydj7 → 642건 (p5→6)
[06:47:51]     🔍 세분화: 원룸/wydjf → 492건 (p5→6)
[06:47:58]     🔍 세분화: 원룸/wydjp → 546건 (p5→6)
[06:48:00]     🔍 세분화: 원룸/wydjr → 756건 (p5→6)
[06:48:04]     🔍 세분화: 원룸/wydjw → 582건 (p5→6)
[06:48:06]     🔍 세분화: 원룸/wydk4 → 546건 (p5→6)
[06:48:11]     🔍 세분화: 원룸/wydm0 → 541건 (p5→6)
[06:48:12]     🔍 세분화: 원룸/wydm2 → 442건 (p5→6)
[06:48:13]     🔍 세분화: 원룸/wydm6 → 1543건 (p5→6)
[06:48:14]     🔍 세분화: 원룸/wydm7 → 423건 (p5→6)
[06:48:14]     🔍 세분화: 원룸/wydm8 → 635건 (p5→6)
[06:48:18]   12400/50673 타일 | 1,165건 | 3827s
[06:48:19]     🔍 세분화: 원룸/wydme → 841건 (p5→6)
[06:48:20]     🔍 세분화: 원룸/wydmf → 635건 (p5→6)
[06:48:21]     🔍 세분화: 원룸/wydmg → 829건 (p5→6)
[06:48:26]     🔍 세분화: 원룸/wydmk → 407건 (p5→6)
[06:48:30]     🔍 세분화: 원룸/wydmw → 569건 (p5→6)
[06:48:31]     🔍 세분화: 원룸/wydn1 → 659건 (p5→6)
[06:48:40]   12500/50673 타일 | 1,216건 | 3849s
[06:48:47]   12600/50673 타일 | 1,311건 | 3856s
[06:48:52]   12700/50673 타일 | 1,347건 | 3861s
[06:48:57]   12800/50673 타일 | 1,359건 | 3866s
[06:49:02]   12900/50673 타일 | 1,369건 | 3871s
[06:49:06]   13000/50673 타일 | 1,377건 | 3875s
[06:49:11]   13100/50673 타일 | 1,391건 | 3880s
[06:49:16]   13200/50673 타일 | 1,391건 | 3884s
[06:49:20]   13300/50673 타일 | 1,391건 | 3889s
[06:49:24]   13400/50673 타일 | 1,391건 | 3893s
[06:49:28]   13500/50673 타일 | 1,391건 | 3897s
[06:49:33]   13600/50673 타일 | 1,391건 | 3902s
[06:49:37]   13700/50673 타일 | 1,396건 | 3906s
[06:49:42]   13800/50673 타일 | 1,403건 | 3911s
[06:49:47]   13900/50673 타일 | 1,403건 | 3916s
[06:49:52]   14000/50673 타일 | 1,403건 | 3921s
[06:49:56]   14100/50673 타일 | 1,403건 | 3925s
[06:50:01]   14200/50673 타일 | 1,403건 | 3930s
[06:50:06]   14300/50673 타일 | 1,403건 | 3935s
[06:50:10]   14400/50673 타일 | 1,403건 | 3939s
[06:50:14]   14500/50673 타일 | 1,403건 | 3943s
[06:50:19]   14600/50673 타일 | 1,408건 | 3948s
[06:50:23]   14700/50673 타일 | 1,408건 | 3952s
[06:50:27]   14800/50673 타일 | 1,408건 | 3956s
[06:50:32]   14900/50673 타일 | 1,408건 | 3961s
[06:50:36]   15000/50673 타일 | 1,408건 | 3965s
[06:50:41]   15100/50673 타일 | 1,408건 | 3970s
[06:50:45]   15200/50673 타일 | 1,408건 | 3974s
[06:50:49]   15300/50673 타일 | 1,408건 | 3978s
[06:50:54]   15400/50673 타일 | 1,408건 | 3983s
[06:50:58]   15500/50673 타일 | 1,408건 | 3987s
[06:51:02]   15600/50673 타일 | 1,408건 | 3991s
[06:51:07]   15700/50673 타일 | 1,408건 | 3996s
[06:51:11]   15800/50673 타일 | 1,409건 | 4000s
[06:51:16]   15900/50673 타일 | 1,412건 | 4005s
[06:51:20]   16000/50673 타일 | 1,412건 | 4009s
[06:51:25]   16100/50673 타일 | 1,412건 | 4014s
[06:51:29]   16200/50673 타일 | 1,412건 | 4018s
[06:51:34]   16300/50673 타일 | 1,412건 | 4023s
[06:51:38]   16400/50673 타일 | 1,412건 | 4027s
[06:51:42]   16500/50673 타일 | 1,412건 | 4031s
[06:51:47]   16600/50673 타일 | 1,412건 | 4036s
[06:51:51]   16700/50673 타일 | 1,412건 | 4040s
[06:51:56]   16800/50673 타일 | 1,412건 | 4045s
[06:52:00]   16900/50673 타일 | 1,412건 | 4049s
[06:52:05]   17000/50673 타일 | 1,412건 | 4054s
[06:52:09]   17100/50673 타일 | 1,412건 | 4058s
[06:52:14]   17200/50673 타일 | 1,412건 | 4063s
[06:52:19]   17300/50673 타일 | 1,412건 | 4068s
[06:52:23]   17400/50673 타일 | 1,412건 | 4072s
[06:52:27]   17500/50673 타일 | 1,412건 | 4076s
[06:52:32]   17600/50673 타일 | 1,414건 | 4081s
[06:52:38]   17700/50673 타일 | 1,426건 | 4087s
[06:52:42]   17800/50673 타일 | 1,430건 | 4091s
[06:52:47]   17900/50673 타일 | 1,430건 | 4096s
[06:52:52]   18000/50673 타일 | 1,443건 | 4101s
[06:52:56]   18100/50673 타일 | 1,443건 | 4105s
[06:53:00]   18200/50673 타일 | 1,443건 | 4109s
[06:53:04]   18300/50673 타일 | 1,443건 | 4113s
[06:53:09]   18400/50673 타일 | 1,443건 | 4118s
[06:53:13]   18500/50673 타일 | 1,443건 | 4122s
[06:53:18]   18600/50673 타일 | 1,443건 | 4127s
[06:53:22]   18700/50673 타일 | 1,443건 | 4131s
[06:53:26]   18800/50673 타일 | 1,443건 | 4135s
[06:53:31]   18900/50673 타일 | 1,443건 | 4140s
[06:53:36]   19000/50673 타일 | 1,443건 | 4145s
[06:53:40]   19100/50673 타일 | 1,443건 | 4149s
[06:53:44]   19200/50673 타일 | 1,443건 | 4153s
[06:53:49]   19300/50673 타일 | 1,443건 | 4158s
[06:53:53]   19400/50673 타일 | 1,443건 | 4162s
[06:53:58]   19500/50673 타일 | 1,443건 | 4167s
[06:54:03]   19600/50673 타일 | 1,443건 | 4171s
[06:54:07]   19700/50673 타일 | 1,443건 | 4176s
[06:54:12]   19800/50673 타일 | 1,443건 | 4180s
[06:54:16]   19900/50673 타일 | 1,454건 | 4185s
[06:54:21]   20000/50673 타일 | 1,454건 | 4190s
[06:54:25]   20100/50673 타일 | 1,454건 | 4194s
[06:54:30]   20200/50673 타일 | 1,454건 | 4198s
[06:54:35]   20300/50673 타일 | 1,454건 | 4204s
[06:54:39]   20400/50673 타일 | 1,454건 | 4208s
[06:54:44]   20500/50673 타일 | 1,454건 | 4213s
[06:54:49]   20600/50673 타일 | 1,458건 | 4218s
[06:54:53]   20700/50673 타일 | 1,464건 | 4222s
[06:54:58]   20800/50673 타일 | 1,464건 | 4227s
[06:55:02]   20900/50673 타일 | 1,464건 | 4231s
[06:55:06]   21000/50673 타일 | 1,464건 | 4235s
[06:55:11]   21100/50673 타일 | 1,464건 | 4240s
[06:55:15]   21200/50673 타일 | 1,464건 | 4244s
[06:55:20]   21300/50673 타일 | 1,464건 | 4249s
[06:55:25]   21400/50673 타일 | 1,464건 | 4254s
[06:55:29]   21500/50673 타일 | 1,464건 | 4258s
[06:55:33]   21600/50673 타일 | 1,464건 | 4262s
[06:55:39]   21700/50673 타일 | 1,464건 | 4268s
[06:55:43]   21800/50673 타일 | 1,464건 | 4272s
[06:55:48]   21900/50673 타일 | 1,464건 | 4277s
[06:55:52]   22000/50673 타일 | 1,464건 | 4281s
[06:55:57]   22100/50673 타일 | 1,466건 | 4286s
[06:56:02]   22200/50673 타일 | 1,467건 | 4291s
[06:56:07]   22300/50673 타일 | 1,467건 | 4296s
[06:56:11]   22400/50673 타일 | 1,467건 | 4300s
[06:56:16]   22500/50673 타일 | 1,467건 | 4305s
[06:56:20]   22600/50673 타일 | 1,467건 | 4309s
