[05:43:41] 캐시 로드: 0개 완료 항목
[05:43:41] ==============================================================
[05:43:41]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:43:41]   precision: 5 → 7 | 세분화 임계: 400건
[05:43:41]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260720
[05:43:41] ==============================================================
[05:43:41] 지오해시 타일: 16891개 (precision=5)
[05:43:41] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:43:51]   읍면동 18401개 확인
[05:44:02]   100/18401동 | 496건 | 22s
[06:50:26]   7300/50673 타일 | 251건 | 4006s
[06:50:30]     🔍 세분화: 원룸/wy60p → 437건 (p5→6)
[06:50:33]   7400/50673 타일 | 279건 | 4013s
[06:50:39]   7500/50673 타일 | 279건 | 4018s
[06:50:45]   7600/50673 타일 | 297건 | 4024s
[06:50:50]   7700/50673 타일 | 299건 | 4030s
[06:50:55]   7800/50673 타일 | 299건 | 4035s
[06:50:59]     🔍 세분화: 원룸/wy6he → 471건 (p5→6)
[06:51:01]   7900/50673 타일 | 318건 | 4040s
[06:51:09]   8000/50673 타일 | 348건 | 4048s
[06:51:15]   8100/50673 타일 | 349건 | 4054s
[06:51:20]   8200/50673 타일 | 357건 | 4059s
[06:51:23]     🔍 세분화: 원룸/wy6wc → 702건 (p5→6)
[06:51:23]     🔍 세분화: 원룸/wy6we → 411건 (p5→6)
[06:51:23]     🔍 세분화: 원룸/wy6wd → 699건 (p5→6)
[06:51:23]     🔍 세분화: 원룸/wy6wf → 1087건 (p5→6)
[06:51:25]     🔍 세분화: 원룸/wy6ws → 494건 (p5→6)
[06:51:32]   8300/50673 타일 | 385건 | 4072s
[06:51:42]   8400/50673 타일 | 419건 | 4081s
[06:51:47]   8500/50673 타일 | 433건 | 4087s
[06:51:53]   8600/50673 타일 | 443건 | 4092s
[06:51:56]     🔍 세분화: 원룸/wy78k → 440건 (p5→6)
[06:51:56]     🔍 세분화: 원룸/wy78r → 495건 (p5→6)
[06:51:56]     🔍 세분화: 원룸/wy78p → 403건 (p5→6)
[06:52:04]   8700/50673 타일 | 499건 | 4103s
[06:52:13]     🔍 세분화: 원룸/wy7ec → 645건 (p5→6)
[06:52:14]   8800/50673 타일 | 576건 | 4113s
[06:52:21]   8900/50673 타일 | 648건 | 4121s
[06:52:25]     🔍 세분화: 원룸/wy7ecu → 412건 (p6→7)
[06:52:26]     🔍 세분화: 원룸/wy7kn → 717건 (p5→6)
[06:52:28]     🔍 세분화: 원룸/wy7m2 → 602건 (p5→6)
[06:52:31]   9000/50673 타일 | 712건 | 4131s
[06:52:40]   9100/50673 타일 | 715건 | 4139s
[06:52:47]   9200/50673 타일 | 741건 | 4146s
[06:52:52]   9300/50673 타일 | 764건 | 4151s
[06:52:57]   9400/50673 타일 | 770건 | 4156s
[06:53:02]   9500/50673 타일 | 770건 | 4161s
[06:53:07]   9600/50673 타일 | 770건 | 4167s
[06:53:13]   9700/50673 타일 | 770건 | 4172s
[06:53:18]   9800/50673 타일 | 770건 | 4178s
[06:53:23]   9900/50673 타일 | 770건 | 4183s
[06:53:29]   10000/50673 타일 | 770건 | 4188s
[06:53:34]   10100/50673 타일 | 770건 | 4193s
[06:53:38]   10200/50673 타일 | 770건 | 4198s
[06:53:44]   10300/50673 타일 | 770건 | 4203s
[06:53:49]   10400/50673 타일 | 770건 | 4208s
[06:53:54]   10500/50673 타일 | 770건 | 4213s
[06:53:59]   10600/50673 타일 | 770건 | 4218s
[06:54:04]   10700/50673 타일 | 770건 | 4224s
[06:54:10]   10800/50673 타일 | 790건 | 4230s
[06:54:15]   10900/50673 타일 | 790건 | 4235s
[06:54:20]   11000/50673 타일 | 790건 | 4240s
[06:54:25]   11100/50673 타일 | 790건 | 4245s
[06:54:30]   11200/50673 타일 | 790건 | 4250s
[06:54:36]   11300/50673 타일 | 790건 | 4255s
[06:54:41]   11400/50673 타일 | 790건 | 4260s
[06:54:46]   11500/50673 타일 | 790건 | 4265s
[06:54:51]   11600/50673 타일 | 790건 | 4270s
[06:54:56]   11700/50673 타일 | 790건 | 4276s
[06:55:01]   11800/50673 타일 | 796건 | 4281s
[06:55:08]     🔍 세분화: 원룸/wyd3k → 431건 (p5→6)
[06:55:08]   11900/50673 타일 | 861건 | 4288s
[06:55:08]     🔍 세분화: 원룸/wyd3m → 572건 (p5→6)
[06:55:09]     🔍 세분화: 원룸/wyd3t → 665건 (p5→6)
[06:55:20]   12000/50673 타일 | 940건 | 4300s
[06:55:23]     🔍 세분화: 원룸/wyd77 → 1128건 (p5→6)
[06:55:23]     🔍 세분화: 원룸/wyd7d → 548건 (p5→6)
[06:55:23]     🔍 세분화: 원룸/wyd7f → 532건 (p5→6)
[06:55:23]     🔍 세분화: 원룸/wyd7g → 567건 (p5→6)
[06:55:25]     🔍 세분화: 원룸/wyd7s → 480건 (p5→6)
[06:55:30]     🔍 세분화: 원룸/wyd8k → 582건 (p5→6)
[06:55:33]     🔍 세분화: 원룸/wyd8t → 461건 (p5→6)
[06:55:41]   12100/50673 타일 | 1,055건 | 4321s
[06:55:48]   12200/50673 타일 | 1,116건 | 4328s
[06:55:55]   12300/50673 타일 | 1,191건 | 4334s
[06:55:55]     🔍 세분화: 원룸/wydh5 → 440건 (p5→6)
[06:55:56]     🔍 세분화: 원룸/wydhk → 606건 (p5→6)
[06:56:00]     🔍 세분화: 원룸/wydj4 → 757건 (p5→6)
[06:56:00]     🔍 세분화: 원룸/wydj5 → 439건 (p5→6)
[06:56:00]     🔍 세분화: 원룸/wydj7 → 609건 (p5→6)
[06:56:06]     🔍 세분화: 원룸/wydjp → 616건 (p5→6)
[06:56:08]     🔍 세분화: 원룸/wydjr → 829건 (p5→6)
[06:56:11]     🔍 세분화: 원룸/wydjw → 526건 (p5→6)
[06:56:16]     🔍 세분화: 원룸/wydk4 → 528건 (p5→6)
[06:56:22]     🔍 세분화: 원룸/wydm0 → 620건 (p5→6)
[06:56:22]     🔍 세분화: 원룸/wydm2 → 519건 (p5→6)
[06:56:23]     🔍 세분화: 원룸/wydm6 → 1351건 (p5→6)
[06:56:24]     🔍 세분화: 원룸/wydm8 → 809건 (p5→6)
[06:56:25]   12400/50673 타일 | 1,319건 | 4365s
[06:56:26]     🔍 세분화: 원룸/wydmd → 449건 (p5→6)
[06:56:27]     🔍 세분화: 원룸/wydme → 961건 (p5→6)
[06:56:27]     🔍 세분화: 원룸/wydmf → 1141건 (p5→6)
[06:56:32]     🔍 세분화: 원룸/wydmg → 1361건 (p5→6)
[06:56:39]     🔍 세분화: 원룸/wydmk → 409건 (p5→6)
[06:56:43]     🔍 세분화: 원룸/wydmw → 407건 (p5→6)
[06:56:44]     🔍 세분화: 원룸/wydn1 → 538건 (p5→6)
[06:56:53]     🔍 세분화: 원룸/wydq4 → 510건 (p5→6)
[06:56:55]   12500/50673 타일 | 1,371건 | 4394s
[06:57:03]   12600/50673 타일 | 1,485건 | 4403s
[06:57:10]   12700/50673 타일 | 1,530건 | 4409s
[06:57:16]   12800/50673 타일 | 1,576건 | 4416s
[06:57:21]   12900/50673 타일 | 1,595건 | 4421s
[06:57:27]   13000/50673 타일 | 1,606건 | 4426s
[06:57:32]   13100/50673 타일 | 1,617건 | 4431s
[06:57:37]   13200/50673 타일 | 1,617건 | 4436s
[06:57:42]   13300/50673 타일 | 1,617건 | 4441s
[06:57:47]   13400/50673 타일 | 1,617건 | 4446s
[06:57:52]   13500/50673 타일 | 1,617건 | 4452s
[06:57:57]   13600/50673 타일 | 1,617건 | 4456s
[06:58:02]   13700/50673 타일 | 1,618건 | 4461s
[06:58:08]   13800/50673 타일 | 1,630건 | 4467s
[06:58:13]   13900/50673 타일 | 1,630건 | 4472s
[06:58:18]   14000/50673 타일 | 1,630건 | 4477s
[06:58:23]   14100/50673 타일 | 1,630건 | 4482s
[06:58:27]   14200/50673 타일 | 1,630건 | 4487s
[06:58:32]   14300/50673 타일 | 1,630건 | 4492s
[06:58:38]   14400/50673 타일 | 1,630건 | 4497s
[06:58:43]   14500/50673 타일 | 1,630건 | 4502s
[06:58:48]   14600/50673 타일 | 1,632건 | 4507s
[06:58:53]   14700/50673 타일 | 1,632건 | 4512s
[06:58:57]   14800/50673 타일 | 1,632건 | 4517s
[06:59:03]   14900/50673 타일 | 1,632건 | 4522s
[06:59:08]   15000/50673 타일 | 1,632건 | 4528s
[06:59:14]   15100/50673 타일 | 1,632건 | 4534s
[06:59:20]   15200/50673 타일 | 1,632건 | 4539s
[06:59:24]   15300/50673 타일 | 1,632건 | 4544s
[06:59:29]   15400/50673 타일 | 1,632건 | 4549s
[06:59:34]   15500/50673 타일 | 1,632건 | 4554s
[06:59:39]   15600/50673 타일 | 1,632건 | 4559s
[06:59:44]   15700/50673 타일 | 1,632건 | 4564s
[06:59:50]   15800/50673 타일 | 1,632건 | 4569s
[06:59:55]   15900/50673 타일 | 1,633건 | 4574s
[07:00:00]   16000/50673 타일 | 1,633건 | 4579s
[07:00:06]   16100/50673 타일 | 1,633건 | 4585s
[07:00:11]   16200/50673 타일 | 1,633건 | 4590s
[07:00:16]   16300/50673 타일 | 1,633건 | 4596s
[07:00:21]   16400/50673 타일 | 1,633건 | 4600s
[07:00:26]   16500/50673 타일 | 1,633건 | 4606s
[07:00:31]   16600/50673 타일 | 1,633건 | 4610s
[07:00:36]   16700/50673 타일 | 1,633건 | 4616s
[07:00:41]   16800/50673 타일 | 1,633건 | 4620s
[07:00:46]   16900/50673 타일 | 1,633건 | 4626s
[07:00:53]   17000/50673 타일 | 1,633건 | 4632s
[07:00:58]   17100/50673 타일 | 1,633건 | 4637s
[07:01:04]   17200/50673 타일 | 1,633건 | 4643s
[07:01:09]   17300/50673 타일 | 1,633건 | 4648s
[07:01:15]   17400/50673 타일 | 1,633건 | 4654s
[07:01:20]   17500/50673 타일 | 1,633건 | 4659s
[07:01:25]   17600/50673 타일 | 1,638건 | 4664s
[07:01:30]   17700/50673 타일 | 1,669건 | 4670s
[07:01:36]   17800/50673 타일 | 1,676건 | 4675s
[07:01:41]   17900/50673 타일 | 1,677건 | 4680s
[07:01:46]   18000/50673 타일 | 1,688건 | 4685s
[07:01:51]   18100/50673 타일 | 1,688건 | 4690s
[07:01:56]   18200/50673 타일 | 1,688건 | 4695s
[07:02:01]   18300/50673 타일 | 1,688건 | 4700s
[07:02:06]   18400/50673 타일 | 1,688건 | 4706s
[07:02:12]   18500/50673 타일 | 1,688건 | 4712s
[07:02:17]   18600/50673 타일 | 1,688건 | 4717s
[07:02:22]   18700/50673 타일 | 1,688건 | 4722s
[07:02:28]   18800/50673 타일 | 1,688건 | 4727s
[07:02:34]   18900/50673 타일 | 1,688건 | 4733s
[07:02:39]   19000/50673 타일 | 1,688건 | 4738s
[07:02:44]   19100/50673 타일 | 1,688건 | 4743s
[07:02:49]   19200/50673 타일 | 1,688건 | 4749s
[07:02:54]   19300/50673 타일 | 1,688건 | 4754s
[07:03:00]   19400/50673 타일 | 1,688건 | 4759s
[07:03:05]   19500/50673 타일 | 1,688건 | 4765s
[07:03:14]   19600/50673 타일 | 1,688건 | 4773s
[07:03:19]   19700/50673 타일 | 1,688건 | 4778s
[07:03:24]   19800/50673 타일 | 1,688건 | 4784s
[07:03:29]   19900/50673 타일 | 1,696건 | 4789s
[07:03:35]   20000/50673 타일 | 1,696건 | 4794s
[07:03:40]   20100/50673 타일 | 1,703건 | 4799s
[07:03:46]   20200/50673 타일 | 1,703건 | 4805s
[07:03:51]   20300/50673 타일 | 1,703건 | 4810s
[07:03:56]   20400/50673 타일 | 1,703건 | 4816s
[07:04:01]   20500/50673 타일 | 1,703건 | 4821s
[07:04:07]   20600/50673 타일 | 1,704건 | 4826s
[07:04:12]   20700/50673 타일 | 1,709건 | 4831s
[07:04:17]   20800/50673 타일 | 1,709건 | 4836s
[07:04:22]   20900/50673 타일 | 1,709건 | 4841s
[07:04:26]   21000/50673 타일 | 1,709건 | 4846s
[07:04:32]   21100/50673 타일 | 1,709건 | 4852s
[07:04:37]   21200/50673 타일 | 1,709건 | 4857s
[07:04:42]   21300/50673 타일 | 1,709건 | 4862s
[07:04:48]   21400/50673 타일 | 1,709건 | 4867s
[07:04:53]   21500/50673 타일 | 1,709건 | 4872s
[07:04:58]   21600/50673 타일 | 1,709건 | 4878s
[07:05:03]   21700/50673 타일 | 1,709건 | 4883s
[07:05:09]   21800/50673 타일 | 1,709건 | 4888s
[07:05:14]   21900/50673 타일 | 1,709건 | 4893s
[07:05:19]   22000/50673 타일 | 1,709건 | 4898s
[07:05:24]   22100/50673 타일 | 1,711건 | 4904s
[07:05:30]   22200/50673 타일 | 1,712건 | 4909s
[07:05:35]   22300/50673 타일 | 1,712건 | 4914s
[07:05:40]   22400/50673 타일 | 1,712건 | 4920s
