[05:34:38] 캐시 로드: 0개 완료 항목
[05:34:38] ==============================================================
[05:34:38]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:34:38]   precision: 5 → 7 | 세분화 임계: 400건
[05:34:38]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260428
[05:34:38] ==============================================================
[05:34:38] 지오해시 타일: 16891개 (precision=5)
[05:34:38] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:34:48]   읍면동 18401개 확인
[05:35:09]   100/18401동 | 907건 | 32s
[06:21:31]   10200/18401동 | 108,360건 | 2813s
[06:21:34]   10300/18401동 | 108,363건 | 2817s
[06:21:38]   10400/18401동 | 108,364건 | 2820s
[06:21:42]   10500/18401동 | 108,364건 | 2824s
[06:21:46]   10600/18401동 | 108,369건 | 2828s
[06:21:50]   10700/18401동 | 108,369건 | 2832s
[06:21:55]   10800/18401동 | 108,369건 | 2837s
[06:21:58]   10900/18401동 | 108,369건 | 2840s
[06:22:01]   11000/18401동 | 108,369건 | 2844s
[06:23:00]   11100/18401동 | 109,453건 | 2902s
[06:23:09]   11200/18401동 | 109,563건 | 2911s
[06:23:14]   11300/18401동 | 109,739건 | 2916s
[06:23:22]   11400/18401동 | 109,745건 | 2924s
[06:23:33]   11500/18401동 | 109,758건 | 2936s
[06:23:36]   11600/18401동 | 109,758건 | 2939s
[06:23:40]   11700/18401동 | 109,774건 | 2942s
[06:25:11]   11800/18401동 | 112,470건 | 3033s
[06:25:54]   11900/18401동 | 112,479건 | 3076s
[06:25:57]   12000/18401동 | 112,482건 | 3079s
[06:25:59]   12100/18401동 | 112,482건 | 3081s
[06:26:03]   12200/18401동 | 112,486건 | 3085s
[06:26:05]   12300/18401동 | 112,486건 | 3088s
[06:26:09]   12400/18401동 | 112,486건 | 3091s
[06:26:11]   12500/18401동 | 112,486건 | 3094s
[06:26:15]   12600/18401동 | 112,510건 | 3097s
[06:26:17]   12700/18401동 | 112,510건 | 3100s
[06:26:31]   12800/18401동 | 112,975건 | 3114s
[06:26:50]   12900/18401동 | 112,975건 | 3132s
[06:26:53]   13000/18401동 | 112,975건 | 3135s
[06:26:56]   13100/18401동 | 112,975건 | 3138s
[06:26:58]   13200/18401동 | 113,035건 | 3141s
[06:27:06]   13300/18401동 | 113,400건 | 3149s
[06:27:09]   13400/18401동 | 113,402건 | 3151s
[06:27:12]   13500/18401동 | 113,403건 | 3154s
[06:27:15]   13600/18401동 | 113,422건 | 3157s
[06:27:18]   13700/18401동 | 113,422건 | 3160s
[06:27:21]   13800/18401동 | 113,434건 | 3163s
[06:27:23]   13900/18401동 | 113,434건 | 3165s
[06:27:26]   14000/18401동 | 113,434건 | 3168s
[06:27:29]   14100/18401동 | 113,434건 | 3171s
[06:27:34]   14200/18401동 | 113,492건 | 3176s
[06:27:45]   14300/18401동 | 113,808건 | 3187s
[06:27:49]   14400/18401동 | 113,808건 | 3191s
[06:28:02]   14500/18401동 | 114,490건 | 3204s
[06:28:22]   14600/18401동 | 115,406건 | 3225s
[06:28:31]   14700/18401동 | 115,406건 | 3233s
[06:28:49]   14800/18401동 | 116,085건 | 3251s
[06:28:55]   14900/18401동 | 116,089건 | 3257s
[06:28:58]   15000/18401동 | 116,146건 | 3261s
[06:29:05]   15100/18401동 | 116,254건 | 3267s
[06:29:14]   15200/18401동 | 116,526건 | 3276s
[06:29:42]   15300/18401동 | 117,693건 | 3304s
[06:30:18]   15400/18401동 | 117,693건 | 3340s
[06:30:43]   15500/18401동 | 119,454건 | 3365s
[06:31:36]   15600/18401동 | 119,916건 | 3418s
[06:31:39]   15700/18401동 | 119,921건 | 3422s
[06:31:43]   15800/18401동 | 119,921건 | 3426s
[06:31:47]   15900/18401동 | 119,921건 | 3429s
[06:31:51]   16000/18401동 | 119,921건 | 3434s
[06:31:54]   16100/18401동 | 119,921건 | 3436s
[06:31:57]   16200/18401동 | 119,922건 | 3439s
[06:32:01]   16300/18401동 | 119,926건 | 3443s
[06:32:04]   16400/18401동 | 119,930건 | 3447s
[06:32:08]   16500/18401동 | 119,930건 | 3450s
[06:32:11]   16600/18401동 | 119,930건 | 3453s
[06:32:14]   16700/18401동 | 119,930건 | 3456s
[06:32:20]   16800/18401동 | 120,104건 | 3462s
[06:32:41]   16900/18401동 | 121,347건 | 3483s
[06:33:14]   17000/18401동 | 121,488건 | 3516s
[06:33:19]   17100/18401동 | 121,511건 | 3521s
[06:33:23]   17200/18401동 | 121,559건 | 3525s
[06:33:49]   17300/18401동 | 122,342건 | 3551s
[06:33:54]   17400/18401동 | 122,351건 | 3557s
[06:33:57]   17500/18401동 | 122,352건 | 3559s
[06:34:02]   17600/18401동 | 122,403건 | 3564s
[06:34:09]   17700/18401동 | 122,476건 | 3571s
[06:34:13]   17800/18401동 | 122,566건 | 3575s
[06:34:18]   17900/18401동 | 122,626건 | 3580s
[06:34:22]   18000/18401동 | 122,630건 | 3584s
[06:34:25]   18100/18401동 | 122,652건 | 3587s
[06:34:27]   18200/18401동 | 122,654건 | 3589s
[06:34:31]   18300/18401동 | 122,656건 | 3593s
[06:34:34]   18400/18401동 | 122,656건 | 3596s
[06:34:34]   18401/18401동 | 122,656건 | 3596s
[06:34:34] 💾 저장: 직방_아파트_20260428_053438.csv (122,656건)
[06:34:34] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:34:34]   작업: 50673개 (타일 × 유형)
[06:34:40]   100/50673 타일 | 0건 | 3603s
[06:34:45]   200/50673 타일 | 0건 | 3607s
[06:34:50]   300/50673 타일 | 0건 | 3613s
[06:34:57]   400/50673 타일 | 0건 | 3619s
[06:35:03]   500/50673 타일 | 0건 | 3625s
[06:35:08]   600/50673 타일 | 0건 | 3630s
[06:35:14]   700/50673 타일 | 0건 | 3636s
[06:35:19]   800/50673 타일 | 17건 | 3641s
[06:35:26]   900/50673 타일 | 42건 | 3648s
[06:35:31]   1000/50673 타일 | 46건 | 3654s
[06:35:38]   1100/50673 타일 | 58건 | 3660s
[06:35:43]   1200/50673 타일 | 58건 | 3666s
[06:35:49]   1300/50673 타일 | 58건 | 3671s
[06:35:54]   1400/50673 타일 | 58건 | 3676s
[06:35:59]   1500/50673 타일 | 58건 | 3681s
[06:36:06]   1600/50673 타일 | 58건 | 3688s
[06:36:11]   1700/50673 타일 | 58건 | 3693s
[06:36:16]   1800/50673 타일 | 58건 | 3698s
[06:36:20]   1900/50673 타일 | 58건 | 3703s
[06:36:25]   2000/50673 타일 | 58건 | 3707s
[06:36:30]   2100/50673 타일 | 58건 | 3712s
[06:36:34]   2200/50673 타일 | 58건 | 3717s
[06:36:39]   2300/50673 타일 | 58건 | 3721s
[06:36:44]   2400/50673 타일 | 58건 | 3726s
[06:36:49]   2500/50673 타일 | 58건 | 3731s
[06:36:55]   2600/50673 타일 | 58건 | 3737s
[06:37:00]   2700/50673 타일 | 58건 | 3742s
[06:37:06]   2800/50673 타일 | 58건 | 3748s
[06:37:12]   2900/50673 타일 | 58건 | 3754s
[06:37:17]   3000/50673 타일 | 58건 | 3759s
[06:37:23]   3100/50673 타일 | 61건 | 3765s
[06:37:28]   3200/50673 타일 | 62건 | 3770s
[06:37:34]   3300/50673 타일 | 62건 | 3776s
[06:37:40]   3400/50673 타일 | 62건 | 3782s
[06:37:45]   3500/50673 타일 | 62건 | 3787s
[06:37:51]   3600/50673 타일 | 62건 | 3793s
[06:37:57]   3700/50673 타일 | 78건 | 3799s
[06:38:01]   3800/50673 타일 | 87건 | 3804s
[06:38:07]   3900/50673 타일 | 87건 | 3809s
[06:38:12]   4000/50673 타일 | 87건 | 3814s
[06:38:16]   4100/50673 타일 | 87건 | 3819s
[06:38:21]   4200/50673 타일 | 87건 | 3823s
[06:38:26]   4300/50673 타일 | 87건 | 3828s
[06:38:31]   4400/50673 타일 | 87건 | 3833s
[06:38:35]   4500/50673 타일 | 87건 | 3837s
[06:38:40]   4600/50673 타일 | 87건 | 3842s
[06:38:44]   4700/50673 타일 | 87건 | 3846s
[06:38:49]   4800/50673 타일 | 87건 | 3851s
[06:38:55]   4900/50673 타일 | 87건 | 3857s
[06:39:02]   5000/50673 타일 | 87건 | 3864s
[06:39:08]   5100/50673 타일 | 87건 | 3870s
[06:39:13]   5200/50673 타일 | 87건 | 3875s
[06:39:18]   5300/50673 타일 | 87건 | 3881s
[06:39:24]   5400/50673 타일 | 87건 | 3886s
[06:39:29]   5500/50673 타일 | 87건 | 3891s
[06:39:36]   5600/50673 타일 | 87건 | 3898s
[06:39:41]   5700/50673 타일 | 87건 | 3903s
[06:39:47]   5800/50673 타일 | 87건 | 3909s
[06:39:52]   5900/50673 타일 | 87건 | 3914s
[06:39:58]   6000/50673 타일 | 96건 | 3920s
[06:40:03]   6100/50673 타일 | 99건 | 3926s
[06:40:09]   6200/50673 타일 | 127건 | 3931s
[06:40:14]   6300/50673 타일 | 172건 | 3936s
[06:40:19]   6400/50673 타일 | 172건 | 3941s
[06:40:24]   6500/50673 타일 | 172건 | 3946s
[06:40:28]   6600/50673 타일 | 172건 | 3950s
[06:40:33]   6700/50673 타일 | 172건 | 3955s
[06:40:37]   6800/50673 타일 | 172건 | 3959s
[06:40:41]   6900/50673 타일 | 172건 | 3964s
[06:40:46]   7000/50673 타일 | 172건 | 3968s
[06:40:53]   7100/50673 타일 | 230건 | 3975s
[06:40:58]   7200/50673 타일 | 230건 | 3981s
[06:41:06]   7300/50673 타일 | 248건 | 3988s
[06:41:13]   7400/50673 타일 | 277건 | 3995s
[06:41:18]   7500/50673 타일 | 282건 | 4000s
[06:41:24]     🔍 세분화: 원룸/wy67u → 430건 (p5→6)
[06:41:25]   7600/50673 타일 | 303건 | 4007s
[06:41:31]   7700/50673 타일 | 307건 | 4013s
[06:41:37]   7800/50673 타일 | 307건 | 4020s
[06:41:42]     🔍 세분화: 원룸/wy6he → 438건 (p5→6)
[06:41:44]   7900/50673 타일 | 325건 | 4026s
[06:41:52]   8000/50673 타일 | 371건 | 4034s
[06:41:57]   8100/50673 타일 | 372건 | 4039s
[06:42:02]   8200/50673 타일 | 385건 | 4045s
[06:42:05]     🔍 세분화: 원룸/wy6wc → 496건 (p5→6)
[06:42:05]     🔍 세분화: 원룸/wy6wd → 638건 (p5→6)
[06:42:05]     🔍 세분화: 원룸/wy6we → 432건 (p5→6)
[06:42:05]     🔍 세분화: 원룸/wy6wf → 1052건 (p5→6)
[06:42:07]     🔍 세분화: 원룸/wy6ws → 473건 (p5→6)
[06:42:14]   8300/50673 타일 | 407건 | 4056s
[06:42:22]   8400/50673 타일 | 428건 | 4065s
[06:42:27]   8500/50673 타일 | 442건 | 4069s
[06:42:32]   8600/50673 타일 | 451건 | 4074s
[06:42:35]     🔍 세분화: 원룸/wy78k → 431건 (p5→6)
[06:42:35]     🔍 세분화: 원룸/wy78r → 472건 (p5→6)
[06:42:41]   8700/50673 타일 | 506건 | 4083s
[06:42:47]     🔍 세분화: 원룸/wy7ec → 427건 (p5→6)
[06:42:48]   8800/50673 타일 | 579건 | 4090s
[06:42:55]   8900/50673 타일 | 633건 | 4097s
[06:42:58]     🔍 세분화: 원룸/wy7kn → 714건 (p5→6)
[06:43:00]     🔍 세분화: 원룸/wy7m2 → 709건 (p5→6)
[06:43:01]     🔍 세분화: 원룸/wy7m6 → 417건 (p5→6)
[06:43:03]   9000/50673 타일 | 681건 | 4105s
[06:43:10]   9100/50673 타일 | 685건 | 4113s
[06:43:17]   9200/50673 타일 | 722건 | 4119s
[06:43:22]   9300/50673 타일 | 744건 | 4124s
[06:43:26]   9400/50673 타일 | 745건 | 4128s
[06:43:31]   9500/50673 타일 | 745건 | 4133s
[06:43:35]   9600/50673 타일 | 745건 | 4137s
[06:43:40]   9700/50673 타일 | 745건 | 4142s
[06:43:45]   9800/50673 타일 | 745건 | 4147s
[06:43:50]   9900/50673 타일 | 745건 | 4152s
[06:43:54]   10000/50673 타일 | 745건 | 4156s
[06:43:59]   10100/50673 타일 | 745건 | 4161s
[06:44:04]   10200/50673 타일 | 745건 | 4166s
[06:44:09]   10300/50673 타일 | 746건 | 4171s
[06:44:13]   10400/50673 타일 | 746건 | 4175s
[06:44:18]   10500/50673 타일 | 746건 | 4180s
[06:44:22]   10600/50673 타일 | 746건 | 4184s
[06:44:27]   10700/50673 타일 | 746건 | 4189s
[06:44:32]   10800/50673 타일 | 757건 | 4194s
[06:44:37]   10900/50673 타일 | 757건 | 4199s
[06:44:41]   11000/50673 타일 | 757건 | 4204s
[06:44:46]   11100/50673 타일 | 757건 | 4208s
[06:44:51]   11200/50673 타일 | 757건 | 4213s
[06:44:55]   11300/50673 타일 | 757건 | 4217s
[06:45:00]   11400/50673 타일 | 757건 | 4222s
[06:45:05]   11500/50673 타일 | 757건 | 4227s
[06:45:09]   11600/50673 타일 | 757건 | 4232s
[06:45:14]   11700/50673 타일 | 757건 | 4236s
[06:45:19]   11800/50673 타일 | 763건 | 4241s
[06:45:24]     🔍 세분화: 원룸/wyd3k → 432건 (p5→6)
[06:45:24]     🔍 세분화: 원룸/wyd3m → 660건 (p5→6)
[06:45:24]   11900/50673 타일 | 783건 | 4246s
[06:45:25]     🔍 세분화: 원룸/wyd3t → 708건 (p5→6)
[06:45:33]     🔍 세분화: 원룸/wyd6g → 406건 (p5→6)
[06:45:35]   12000/50673 타일 | 880건 | 4257s
[06:45:37]     🔍 세분화: 원룸/wyd77 → 1143건 (p5→6)
[06:45:38]     🔍 세분화: 원룸/wyd7d → 573건 (p5→6)
[06:45:38]     🔍 세분화: 원룸/wyd7g → 626건 (p5→6)
[06:45:38]     🔍 세분화: 원룸/wyd7f → 574건 (p5→6)
[06:45:40]     🔍 세분화: 원룸/wyd7s → 605건 (p5→6)
[06:45:48]     🔍 세분화: 원룸/wyd8k → 710건 (p5→6)
[06:45:55]   12100/50673 타일 | 982건 | 4277s
[06:46:01]   12200/50673 타일 | 1,049건 | 4283s
[06:46:07]   12300/50673 타일 | 1,114건 | 4290s
[06:46:08]     🔍 세분화: 원룸/wydh5 → 465건 (p5→6)
[06:46:09]     🔍 세분화: 원룸/wydhk → 636건 (p5→6)
[06:46:12]     🔍 세분화: 원룸/wydj5 → 472건 (p5→6)
[06:46:12]     🔍 세분화: 원룸/wydj4 → 439건 (p5→6)
[06:46:12]     🔍 세분화: 원룸/wydj7 → 645건 (p5→6)
[06:46:12]     🔍 세분화: 원룸/wydj9 → 542건 (p5→6)
[06:46:14]     🔍 세분화: 원룸/wydjf → 488건 (p5→6)
[06:46:22]     🔍 세분화: 원룸/wydjp → 576건 (p5→6)
[06:46:23]     🔍 세분화: 원룸/wydjr → 806건 (p5→6)
[06:46:26]     🔍 세분화: 원룸/wydjw → 615건 (p5→6)
[06:46:28]     🔍 세분화: 원룸/wydk4 → 505건 (p5→6)
[06:46:33]     🔍 세분화: 원룸/wydm0 → 566건 (p5→6)
[06:46:34]     🔍 세분화: 원룸/wydm2 → 497건 (p5→6)
[06:46:35]     🔍 세분화: 원룸/wydm6 → 1567건 (p5→6)
[06:46:35]     🔍 세분화: 원룸/wydm7 → 427건 (p5→6)
[06:46:37]     🔍 세분화: 원룸/wydm8 → 613건 (p5→6)
[06:46:41]   12400/50673 타일 | 1,316건 | 4323s
[06:46:42]     🔍 세분화: 원룸/wydmd → 406건 (p5→6)
[06:46:42]     🔍 세분화: 원룸/wydme → 902건 (p5→6)
[06:46:43]     🔍 세분화: 원룸/wydmf → 703건 (p5→6)
[06:46:47]     🔍 세분화: 원룸/wydmg → 825건 (p5→6)
[06:46:49]     🔍 세분화: 원룸/wydmk → 417건 (p5→6)
[06:46:54]     🔍 세분화: 원룸/wydmw → 549건 (p5→6)
[06:46:56]     🔍 세분화: 원룸/wydn1 → 647건 (p5→6)
[06:47:04]     🔍 세분화: 원룸/wydq4 → 464건 (p5→6)
[06:47:05]   12500/50673 타일 | 1,404건 | 4348s
[06:47:14]   12600/50673 타일 | 1,506건 | 4356s
[06:47:20]   12700/50673 타일 | 1,531건 | 4362s
[06:47:25]   12800/50673 타일 | 1,541건 | 4367s
[06:47:30]   12900/50673 타일 | 1,566건 | 4372s
[06:47:34]   13000/50673 타일 | 1,573건 | 4377s
[06:47:39]   13100/50673 타일 | 1,586건 | 4381s
[06:47:44]   13200/50673 타일 | 1,586건 | 4386s
[06:47:49]   13300/50673 타일 | 1,586건 | 4391s
[06:47:53]   13400/50673 타일 | 1,596건 | 4396s
[06:47:58]   13500/50673 타일 | 1,596건 | 4400s
[06:48:03]   13600/50673 타일 | 1,596건 | 4405s
[06:48:07]   13700/50673 타일 | 1,600건 | 4410s
[06:48:12]   13800/50673 타일 | 1,609건 | 4415s
[06:48:17]   13900/50673 타일 | 1,609건 | 4419s
[06:48:22]   14000/50673 타일 | 1,609건 | 4424s
[06:48:26]   14100/50673 타일 | 1,609건 | 4428s
[06:48:31]   14200/50673 타일 | 1,609건 | 4433s
[06:48:35]   14300/50673 타일 | 1,609건 | 4437s
[06:48:40]   14400/50673 타일 | 1,609건 | 4442s
[06:48:44]   14500/50673 타일 | 1,609건 | 4446s
[06:48:49]   14600/50673 타일 | 1,613건 | 4451s
[06:48:54]   14700/50673 타일 | 1,613건 | 4456s
[06:48:58]   14800/50673 타일 | 1,613건 | 4460s
[06:49:03]   14900/50673 타일 | 1,613건 | 4465s
[06:49:07]   15000/50673 타일 | 1,613건 | 4469s
[06:49:12]   15100/50673 타일 | 1,613건 | 4474s
[06:49:16]   15200/50673 타일 | 1,613건 | 4479s
[06:49:21]   15300/50673 타일 | 1,613건 | 4483s
[06:49:25]   15400/50673 타일 | 1,613건 | 4488s
[06:49:30]   15500/50673 타일 | 1,613건 | 4493s
[06:49:35]   15600/50673 타일 | 1,613건 | 4497s
[06:49:40]   15700/50673 타일 | 1,613건 | 4502s
[06:49:45]   15800/50673 타일 | 1,613건 | 4507s
[06:49:51]   15900/50673 타일 | 1,616건 | 4513s
[06:49:55]   16000/50673 타일 | 1,616건 | 4517s
[06:50:00]   16100/50673 타일 | 1,616건 | 4522s
[06:50:06]   16200/50673 타일 | 1,616건 | 4528s
[06:50:11]   16300/50673 타일 | 1,616건 | 4533s
[06:50:16]   16400/50673 타일 | 1,616건 | 4538s
[06:50:21]   16500/50673 타일 | 1,616건 | 4544s
[06:50:26]   16600/50673 타일 | 1,616건 | 4549s
[06:50:31]   16700/50673 타일 | 1,616건 | 4553s
[06:50:36]   16800/50673 타일 | 1,616건 | 4558s
[06:50:41]   16900/50673 타일 | 1,616건 | 4563s
[06:50:45]   17000/50673 타일 | 1,616건 | 4568s
[06:50:50]   17100/50673 타일 | 1,616건 | 4572s
[06:50:54]   17200/50673 타일 | 1,616건 | 4576s
[06:50:59]   17300/50673 타일 | 1,616건 | 4581s
[06:51:04]   17400/50673 타일 | 1,616건 | 4586s
[06:51:08]   17500/50673 타일 | 1,616건 | 4590s
[06:51:13]   17600/50673 타일 | 1,620건 | 4595s
[06:51:18]   17700/50673 타일 | 1,647건 | 4600s
[06:51:22]   17800/50673 타일 | 1,654건 | 4604s
[06:51:27]   17900/50673 타일 | 1,654건 | 4609s
[06:51:32]   18000/50673 타일 | 1,666건 | 4614s
[06:51:36]   18100/50673 타일 | 1,666건 | 4618s
[06:51:40]   18200/50673 타일 | 1,666건 | 4623s
[06:51:45]   18300/50673 타일 | 1,666건 | 4627s
[06:51:50]   18400/50673 타일 | 1,666건 | 4632s
[06:51:55]   18500/50673 타일 | 1,666건 | 4637s
[06:52:00]   18600/50673 타일 | 1,666건 | 4643s
[06:52:06]   18700/50673 타일 | 1,666건 | 4648s
[06:52:11]   18800/50673 타일 | 1,666건 | 4653s
[06:52:16]   18900/50673 타일 | 1,666건 | 4659s
[06:52:22]   19000/50673 타일 | 1,666건 | 4664s
[06:52:27]   19100/50673 타일 | 1,666건 | 4670s
[06:52:33]   19200/50673 타일 | 1,666건 | 4675s
[06:52:38]   19300/50673 타일 | 1,666건 | 4680s
[06:52:44]   19400/50673 타일 | 1,666건 | 4686s
[06:52:49]   19500/50673 타일 | 1,666건 | 4691s
[06:52:54]   19600/50673 타일 | 1,666건 | 4696s
[06:52:59]   19700/50673 타일 | 1,666건 | 4701s
[06:53:04]   19800/50673 타일 | 1,666건 | 4706s
[06:53:09]   19900/50673 타일 | 1,669건 | 4712s
[06:53:14]   20000/50673 타일 | 1,669건 | 4716s
[06:53:19]   20100/50673 타일 | 1,669건 | 4721s
[06:53:23]   20200/50673 타일 | 1,669건 | 4725s
[06:53:28]   20300/50673 타일 | 1,669건 | 4730s
[06:53:32]   20400/50673 타일 | 1,669건 | 4734s
[06:53:37]   20500/50673 타일 | 1,669건 | 4739s
[06:53:41]   20600/50673 타일 | 1,670건 | 4743s
[06:53:46]   20700/50673 타일 | 1,677건 | 4748s
[06:53:50]   20800/50673 타일 | 1,677건 | 4753s
[06:53:55]   20900/50673 타일 | 1,677건 | 4757s
[06:54:01]   21000/50673 타일 | 1,677건 | 4763s
[06:54:06]   21100/50673 타일 | 1,677건 | 4768s
[06:54:10]   21200/50673 타일 | 1,677건 | 4772s
[06:54:15]   21300/50673 타일 | 1,677건 | 4777s
[06:54:20]   21400/50673 타일 | 1,677건 | 4782s
[06:54:25]   21500/50673 타일 | 1,677건 | 4787s
[06:54:30]   21600/50673 타일 | 1,677건 | 4792s
[06:54:34]   21700/50673 타일 | 1,677건 | 4797s
[06:54:39]   21800/50673 타일 | 1,677건 | 4801s
[06:54:44]   21900/50673 타일 | 1,677건 | 4806s
[06:54:48]   22000/50673 타일 | 1,677건 | 4811s
[06:54:55]   22100/50673 타일 | 1,677건 | 4817s
[06:55:00]   22200/50673 타일 | 1,678건 | 4823s
