[07:26:04] 캐시 로드: 0개 완료 항목
[07:26:04] ==============================================================
[07:26:04]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:26:04]   precision: 5 → 7 | 세분화 임계: 400건
[07:26:04]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260924
[07:26:04] ==============================================================
[07:26:04] 지오해시 타일: 16891개 (precision=5)
[07:26:04] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:26:15]   읍면동 18401개 확인
[07:26:22]   100/18401동 | 259건 | 19s
[08:08:56]   6600/18401동 | 111,822건 | 2572s
[08:08:59]   6700/18401동 | 111,835건 | 2576s
[08:09:06]   6800/18401동 | 112,062건 | 2582s
[08:09:16]   6900/18401동 | 112,086건 | 2592s
[08:09:19]   7000/18401동 | 112,127건 | 2595s
[08:09:22]   7100/18401동 | 112,127건 | 2598s
[08:09:24]   7200/18401동 | 112,127건 | 2601s
[08:09:29]   7300/18401동 | 112,235건 | 2605s
[08:09:37]   7400/18401동 | 112,306건 | 2613s
[08:09:43]   7500/18401동 | 112,313건 | 2619s
[08:09:47]   7600/18401동 | 112,381건 | 2623s
[08:09:52]   7700/18401동 | 112,381건 | 2628s
[08:10:00]   7800/18401동 | 112,386건 | 2636s
[08:10:02]   7900/18401동 | 112,386건 | 2639s
[08:10:07]   8000/18401동 | 112,456건 | 2643s
[08:10:20]   8100/18401동 | 112,678건 | 2656s
[08:10:28]   8200/18401동 | 112,678건 | 2664s
[08:10:42]   8300/18401동 | 112,991건 | 2678s
[08:10:44]   8400/18401동 | 112,991건 | 2681s
[08:10:49]   8500/18401동 | 113,091건 | 2685s
[08:10:55]   8600/18401동 | 113,091건 | 2692s
[08:11:00]   8700/18401동 | 113,241건 | 2697s
[08:11:04]   8800/18401동 | 113,416건 | 2700s
[08:11:07]   8900/18401동 | 113,416건 | 2703s
[08:11:10]   9000/18401동 | 113,416건 | 2707s
[08:11:18]   9100/18401동 | 113,553건 | 2714s
[08:11:22]   9200/18401동 | 113,553건 | 2718s
[08:11:25]   9300/18401동 | 113,554건 | 2721s
[08:11:27]   9400/18401동 | 113,554건 | 2724s
[08:11:31]   9500/18401동 | 113,556건 | 2727s
[08:11:34]   9600/18401동 | 113,556건 | 2730s
[08:11:37]   9700/18401동 | 113,556건 | 2734s
[08:11:41]   9800/18401동 | 113,560건 | 2737s
[08:11:47]   9900/18401동 | 113,689건 | 2743s
[08:11:57]   10000/18401동 | 113,692건 | 2753s
[08:11:59]   10100/18401동 | 113,692건 | 2755s
[08:12:01]   10200/18401동 | 113,692건 | 2758s
[08:12:05]   10300/18401동 | 113,693건 | 2761s
[08:12:08]   10400/18401동 | 113,694건 | 2765s
[08:12:12]   10500/18401동 | 113,694건 | 2768s
[08:12:14]   10600/18401동 | 113,694건 | 2771s
[08:12:17]   10700/18401동 | 113,694건 | 2773s
[08:12:23]   10800/18401동 | 113,735건 | 2780s
[08:12:26]   10900/18401동 | 113,736건 | 2782s
[08:12:30]   11000/18401동 | 113,743건 | 2786s
[08:12:34]   11100/18401동 | 113,751건 | 2790s
[08:12:58]   11200/18401동 | 115,154건 | 2814s
[08:13:36]   11300/18401동 | 115,181건 | 2853s
[08:13:39]   11400/18401동 | 115,183건 | 2856s
[08:13:42]   11500/18401동 | 115,183건 | 2858s
[08:13:46]   11600/18401동 | 115,183건 | 2862s
[08:14:55]   11700/18401동 | 117,635건 | 2932s
[08:15:35]   11800/18401동 | 117,635건 | 2971s
[08:15:51]   11900/18401동 | 118,021건 | 2988s
[08:16:03]   12000/18401동 | 118,037건 | 2999s
[08:16:08]   12100/18401동 | 118,134건 | 3004s
[08:16:16]   12200/18401동 | 118,222건 | 3013s
[08:16:30]   12300/18401동 | 118,232건 | 3026s
[08:16:32]   12400/18401동 | 118,232건 | 3028s
[08:16:34]   12500/18401동 | 118,232건 | 3030s
[08:16:37]   12600/18401동 | 118,232건 | 3034s
[08:16:41]   12700/18401동 | 118,232건 | 3037s
[08:16:44]   12800/18401동 | 118,232건 | 3040s
[08:16:46]   12900/18401동 | 118,233건 | 3042s
[08:16:50]   13000/18401동 | 118,246건 | 3046s
[08:16:52]   13100/18401동 | 118,246건 | 3049s
[08:16:56]   13200/18401동 | 118,246건 | 3052s
[08:16:58]   13300/18401동 | 118,246건 | 3054s
[08:17:08]   13400/18401동 | 118,623건 | 3064s
[08:17:13]   13500/18401동 | 118,623건 | 3069s
[08:17:16]   13600/18401동 | 118,623건 | 3073s
[08:17:19]   13700/18401동 | 118,624건 | 3076s
[08:17:22]   13800/18401동 | 118,632건 | 3079s
[08:17:26]   13900/18401동 | 118,632건 | 3082s
[08:17:31]   14000/18401동 | 118,663건 | 3088s
[08:17:40]   14100/18401동 | 118,883건 | 3096s
[08:18:01]   14200/18401동 | 120,071건 | 3118s
[08:18:19]   14300/18401동 | 120,330건 | 3135s
[08:18:25]   14400/18401동 | 120,588건 | 3141s
[08:18:27]   14500/18401동 | 120,594건 | 3143s
[08:18:30]   14600/18401동 | 120,594건 | 3146s
[08:18:41]   14700/18401동 | 120,843건 | 3158s
[08:18:49]   14800/18401동 | 120,902건 | 3165s
[08:19:00]   14900/18401동 | 121,408건 | 3176s
[08:19:23]   15000/18401동 | 121,913건 | 3199s
[08:19:29]   15100/18401동 | 121,979건 | 3205s
[08:19:32]   15200/18401동 | 121,979건 | 3208s
[08:19:36]   15300/18401동 | 121,987건 | 3212s
[08:20:04]   15400/18401동 | 123,940건 | 3240s
[08:21:06]   15500/18401동 | 124,363건 | 3302s
[08:21:09]   15600/18401동 | 124,363건 | 3306s
[08:22:07]   15700/18401동 | 125,444건 | 3364s
[08:22:10]   15800/18401동 | 125,444건 | 3367s
[08:22:14]   15900/18401동 | 125,449건 | 3370s
[08:22:18]   16000/18401동 | 125,449건 | 3375s
[08:22:21]   16100/18401동 | 125,449건 | 3378s
[08:22:24]   16200/18401동 | 125,449건 | 3381s
[08:22:28]   16300/18401동 | 125,452건 | 3385s
[08:22:32]   16400/18401동 | 125,452건 | 3388s
[08:22:38]   16500/18401동 | 125,699건 | 3395s
[08:22:42]   16600/18401동 | 125,699건 | 3398s
[08:22:45]   16700/18401동 | 125,699건 | 3401s
[08:22:48]   16800/18401동 | 125,699건 | 3405s
[08:23:08]   16900/18401동 | 126,909건 | 3425s
[08:23:42]   17000/18401동 | 127,066건 | 3459s
[08:23:47]   17100/18401동 | 127,101건 | 3463s
[08:24:05]   17200/18401동 | 127,968건 | 3482s
[08:24:29]   17300/18401동 | 128,142건 | 3505s
[08:24:32]   17400/18401동 | 128,143건 | 3508s
[08:24:36]   17500/18401동 | 128,158건 | 3512s
[08:24:40]   17600/18401동 | 128,159건 | 3517s
[08:24:45]   17700/18401동 | 128,229건 | 3522s
[08:24:53]   17800/18401동 | 128,229건 | 3529s
[08:24:55]   17900/18401동 | 128,230건 | 3532s
[08:24:59]   18000/18401동 | 128,231건 | 3535s
[08:25:02]   18100/18401동 | 128,236건 | 3539s
[08:25:05]   18200/18401동 | 128,246건 | 3542s
[08:25:07]   18300/18401동 | 128,248건 | 3544s
[08:25:13]   18400/18401동 | 128,293건 | 3549s
[08:25:13]   18401/18401동 | 128,293건 | 3549s
[08:25:14] 💾 저장: 직방_아파트_20260924_072604.csv (128,293건)
[08:25:14] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[08:25:14]   작업: 50673개 (타일 × 유형)
[08:25:20]   100/50673 타일 | 0건 | 3556s
[08:25:25]   200/50673 타일 | 0건 | 3561s
[08:25:30]   300/50673 타일 | 0건 | 3566s
[08:25:35]   400/50673 타일 | 0건 | 3571s
[08:25:39]   500/50673 타일 | 0건 | 3576s
[08:25:44]   600/50673 타일 | 0건 | 3581s
[08:25:50]   700/50673 타일 | 2건 | 3586s
[08:25:54]   800/50673 타일 | 34건 | 3591s
[08:26:00]   900/50673 타일 | 50건 | 3596s
[08:26:05]   1000/50673 타일 | 55건 | 3601s
[08:26:10]   1100/50673 타일 | 63건 | 3606s
[08:26:14]   1200/50673 타일 | 63건 | 3611s
[08:26:19]   1300/50673 타일 | 63건 | 3615s
[08:26:24]   1400/50673 타일 | 63건 | 3620s
[08:26:29]   1500/50673 타일 | 63건 | 3625s
[08:26:33]   1600/50673 타일 | 63건 | 3630s
[08:26:38]   1700/50673 타일 | 63건 | 3635s
[08:26:43]   1800/50673 타일 | 63건 | 3640s
[08:26:48]   1900/50673 타일 | 63건 | 3644s
[08:26:53]   2000/50673 타일 | 63건 | 3649s
[08:26:57]   2100/50673 타일 | 63건 | 3654s
[08:27:02]   2200/50673 타일 | 63건 | 3659s
[08:27:07]   2300/50673 타일 | 63건 | 3663s
[08:27:12]   2400/50673 타일 | 63건 | 3668s
[08:27:17]   2500/50673 타일 | 63건 | 3673s
[08:27:21]   2600/50673 타일 | 63건 | 3678s
[08:27:27]   2700/50673 타일 | 63건 | 3683s
[08:27:31]   2800/50673 타일 | 63건 | 3688s
[08:27:36]   2900/50673 타일 | 63건 | 3692s
[08:27:41]   3000/50673 타일 | 63건 | 3697s
[08:27:46]   3100/50673 타일 | 63건 | 3702s
[08:27:50]   3200/50673 타일 | 68건 | 3707s
[08:27:55]   3300/50673 타일 | 68건 | 3712s
[08:28:00]   3400/50673 타일 | 68건 | 3716s
[08:28:05]   3500/50673 타일 | 68건 | 3721s
[08:28:10]   3600/50673 타일 | 68건 | 3726s
[08:28:15]   3700/50673 타일 | 84건 | 3731s
[08:28:20]   3800/50673 타일 | 97건 | 3736s
[08:28:25]   3900/50673 타일 | 97건 | 3741s
[08:28:29]   4000/50673 타일 | 97건 | 3746s
[08:28:34]   4100/50673 타일 | 97건 | 3750s
[08:28:39]   4200/50673 타일 | 97건 | 3755s
[08:28:44]   4300/50673 타일 | 97건 | 3760s
[08:28:48]   4400/50673 타일 | 97건 | 3765s
[08:28:53]   4500/50673 타일 | 97건 | 3769s
[08:28:58]   4600/50673 타일 | 97건 | 3774s
[08:29:03]   4700/50673 타일 | 97건 | 3779s
[08:29:08]   4800/50673 타일 | 97건 | 3784s
[08:29:13]   4900/50673 타일 | 97건 | 3789s
[08:29:17]   5000/50673 타일 | 97건 | 3793s
[08:29:22]   5100/50673 타일 | 97건 | 3798s
[08:29:27]   5200/50673 타일 | 97건 | 3803s
[08:29:31]   5300/50673 타일 | 98건 | 3808s
[08:29:36]   5400/50673 타일 | 98건 | 3813s
[08:29:41]   5500/50673 타일 | 98건 | 3817s
[08:29:46]   5600/50673 타일 | 98건 | 3822s
[08:29:50]   5700/50673 타일 | 98건 | 3827s
[08:29:55]   5800/50673 타일 | 98건 | 3832s
[08:30:00]   5900/50673 타일 | 98건 | 3836s
[08:30:06]   6000/50673 타일 | 124건 | 3843s
[08:30:11]   6100/50673 타일 | 125건 | 3848s
[08:30:17]   6200/50673 타일 | 157건 | 3853s
[08:30:22]   6300/50673 타일 | 193건 | 3859s
[08:30:27]   6400/50673 타일 | 193건 | 3864s
[08:30:32]   6500/50673 타일 | 193건 | 3868s
[08:30:37]   6600/50673 타일 | 193건 | 3873s
[08:30:41]   6700/50673 타일 | 193건 | 3878s
[08:30:46]   6800/50673 타일 | 193건 | 3882s
[08:30:51]   6900/50673 타일 | 193건 | 3887s
[08:30:56]   7000/50673 타일 | 193건 | 3892s
[08:31:01]   7100/50673 타일 | 262건 | 3898s
[08:31:06]   7200/50673 타일 | 262건 | 3902s
[08:31:12]   7300/50673 타일 | 289건 | 3908s
[08:31:18]   7400/50673 타일 | 306건 | 3914s
[08:31:23]   7500/50673 타일 | 306건 | 3919s
[08:31:28]   7600/50673 타일 | 316건 | 3924s
[08:31:33]   7700/50673 타일 | 318건 | 3929s
[08:31:38]   7800/50673 타일 | 318건 | 3934s
[08:31:41]     🔍 세분화: 원룸/wy6he → 440건 (p5→6)
[08:31:43]   7900/50673 타일 | 344건 | 3940s
[08:31:50]   8000/50673 타일 | 393건 | 3946s
[08:31:55]   8100/50673 타일 | 394건 | 3951s
[08:32:00]   8200/50673 타일 | 406건 | 3956s
[08:32:03]     🔍 세분화: 원룸/wy6wc → 443건 (p5→6)
[08:32:03]     🔍 세분화: 원룸/wy6wd → 673건 (p5→6)
[08:32:04]     🔍 세분화: 원룸/wy6wf → 996건 (p5→6)
[08:32:05]     🔍 세분화: 원룸/wy6ws → 439건 (p5→6)
[08:32:10]   8300/50673 타일 | 427건 | 3966s
[08:32:19]   8400/50673 타일 | 445건 | 3976s
[08:32:24]   8500/50673 타일 | 469건 | 3981s
[08:32:30]   8600/50673 타일 | 477건 | 3986s
[08:32:33]     🔍 세분화: 원룸/wy78k → 414건 (p5→6)
[08:32:33]     🔍 세분화: 원룸/wy78r → 453건 (p5→6)
[08:32:38]   8700/50673 타일 | 518건 | 3995s
[08:32:46]   8800/50673 타일 | 596건 | 4002s
[08:32:52]   8900/50673 타일 | 667건 | 4008s
[08:32:56]     🔍 세분화: 원룸/wy7kn → 466건 (p5→6)
[08:32:58]     🔍 세분화: 원룸/wy7m2 → 576건 (p5→6)
[08:33:00]   9000/50673 타일 | 760건 | 4016s
[08:33:06]   9100/50673 타일 | 763건 | 4023s
[08:33:13]   9200/50673 타일 | 780건 | 4029s
[08:33:18]   9300/50673 타일 | 795건 | 4034s
[08:33:23]   9400/50673 타일 | 803건 | 4039s
[08:33:27]   9500/50673 타일 | 803건 | 4044s
[08:33:32]   9600/50673 타일 | 803건 | 4048s
[08:33:37]   9700/50673 타일 | 803건 | 4053s
[08:33:42]   9800/50673 타일 | 803건 | 4058s
[08:33:46]   9900/50673 타일 | 803건 | 4063s
[08:33:51]   10000/50673 타일 | 803건 | 4068s
[08:33:56]   10100/50673 타일 | 803건 | 4072s
[08:34:01]   10200/50673 타일 | 803건 | 4077s
[08:34:06]   10300/50673 타일 | 803건 | 4082s
[08:34:10]   10400/50673 타일 | 803건 | 4087s
[08:34:15]   10500/50673 타일 | 803건 | 4092s
[08:34:20]   10600/50673 타일 | 803건 | 4096s
[08:34:25]   10700/50673 타일 | 803건 | 4101s
[08:34:30]   10800/50673 타일 | 831건 | 4106s
[08:34:34]   10900/50673 타일 | 831건 | 4111s
[08:34:39]   11000/50673 타일 | 831건 | 4115s
[08:34:44]   11100/50673 타일 | 831건 | 4120s
[08:34:49]   11200/50673 타일 | 831건 | 4125s
[08:34:54]   11300/50673 타일 | 831건 | 4130s
[08:34:58]   11400/50673 타일 | 831건 | 4135s
[08:35:03]   11500/50673 타일 | 831건 | 4139s
[08:35:08]   11600/50673 타일 | 831건 | 4144s
[08:35:13]   11700/50673 타일 | 831건 | 4149s
[08:35:18]   11800/50673 타일 | 837건 | 4154s
[08:35:24]     🔍 세분화: 원룸/wyd3m → 545건 (p5→6)
[08:35:24]   11900/50673 타일 | 857건 | 4160s
[08:35:24]     🔍 세분화: 원룸/wyd3k → 429건 (p5→6)
[08:35:25]     🔍 세분화: 원룸/wyd3t → 535건 (p5→6)
[08:35:35]   12000/50673 타일 | 949건 | 4171s
[08:35:37]     🔍 세분화: 원룸/wyd77 → 931건 (p5→6)
[08:35:37]     🔍 세분화: 원룸/wyd7d → 527건 (p5→6)
[08:35:38]     🔍 세분화: 원룸/wyd7f → 516건 (p5→6)
[08:35:38]     🔍 세분화: 원룸/wyd7g → 572건 (p5→6)
[08:35:40]     🔍 세분화: 원룸/wyd7s → 509건 (p5→6)
[08:35:45]     🔍 세분화: 원룸/wyd8k → 589건 (p5→6)
[08:35:54]   12100/50673 타일 | 1,022건 | 4191s
[08:36:00]   12200/50673 타일 | 1,105건 | 4197s
[08:36:07]   12300/50673 타일 | 1,157건 | 4203s
[08:36:08]     🔍 세분화: 원룸/wydhk → 498건 (p5→6)
[08:36:11]     🔍 세분화: 원룸/wydj4 → 475건 (p5→6)
[08:36:11]     🔍 세분화: 원룸/wydj7 → 545건 (p5→6)
[08:36:13]     🔍 세분화: 원룸/wydjp → 627건 (p5→6)
[08:36:14]     🔍 세분화: 원룸/wydjr → 824건 (p5→6)
[08:36:16]     🔍 세분화: 원룸/wydjw → 561건 (p5→6)
[08:36:19]     🔍 세분화: 원룸/wydk4 → 520건 (p5→6)
[08:36:28]     🔍 세분화: 원룸/wydm0 → 663건 (p5→6)
[08:36:28]     🔍 세분화: 원룸/wydm2 → 504건 (p5→6)
[08:36:30]     🔍 세분화: 원룸/wydm6 → 1342건 (p5→6)
[08:36:31]     🔍 세분화: 원룸/wydm8 → 612건 (p5→6)
[08:36:31]   12400/50673 타일 | 1,325건 | 4228s
[08:36:32]     🔍 세분화: 원룸/wydme → 863건 (p5→6)
[08:36:33]     🔍 세분화: 원룸/wydmf → 688건 (p5→6)
[08:36:33]     🔍 세분화: 원룸/wydmg → 754건 (p5→6)
[08:36:46]     🔍 세분화: 원룸/wydn1 → 471건 (p5→6)
[08:36:52]     🔍 세분화: 원룸/wydq4 → 416건 (p5→6)
[08:36:53]   12500/50673 타일 | 1,390건 | 4249s
[08:37:01]   12600/50673 타일 | 1,500건 | 4257s
[08:37:07]   12700/50673 타일 | 1,539건 | 4263s
[08:37:13]   12800/50673 타일 | 1,559건 | 4269s
[08:37:17]   12900/50673 타일 | 1,565건 | 4274s
[08:37:23]   13000/50673 타일 | 1,574건 | 4279s
[08:37:27]   13100/50673 타일 | 1,593건 | 4284s
[08:37:32]   13200/50673 타일 | 1,593건 | 4288s
[08:37:37]   13300/50673 타일 | 1,593건 | 4293s
[08:37:42]   13400/50673 타일 | 1,593건 | 4298s
[08:37:46]   13500/50673 타일 | 1,593건 | 4303s
[08:37:51]   13600/50673 타일 | 1,593건 | 4308s
[08:37:56]   13700/50673 타일 | 1,596건 | 4312s
[08:38:01]   13800/50673 타일 | 1,603건 | 4318s
[08:38:06]   13900/50673 타일 | 1,603건 | 4322s
[08:38:11]   14000/50673 타일 | 1,603건 | 4327s
[08:38:15]   14100/50673 타일 | 1,603건 | 4332s
[08:38:20]   14200/50673 타일 | 1,603건 | 4337s
[08:38:25]   14300/50673 타일 | 1,603건 | 4342s
[08:38:30]   14400/50673 타일 | 1,603건 | 4347s
[08:38:35]   14500/50673 타일 | 1,603건 | 4351s
[08:38:40]   14600/50673 타일 | 1,605건 | 4357s
[08:38:45]   14700/50673 타일 | 1,605건 | 4361s
[08:38:50]   14800/50673 타일 | 1,605건 | 4366s
[08:38:55]   14900/50673 타일 | 1,605건 | 4371s
[08:38:59]   15000/50673 타일 | 1,605건 | 4376s
[08:39:04]   15100/50673 타일 | 1,605건 | 4380s
[08:39:09]   15200/50673 타일 | 1,605건 | 4385s
[08:39:13]   15300/50673 타일 | 1,605건 | 4390s
[08:39:18]   15400/50673 타일 | 1,605건 | 4394s
[08:39:23]   15500/50673 타일 | 1,605건 | 4399s
[08:39:28]   15600/50673 타일 | 1,605건 | 4404s
[08:39:33]   15700/50673 타일 | 1,617건 | 4409s
[08:39:37]   15800/50673 타일 | 1,617건 | 4414s
[08:39:42]   15900/50673 타일 | 1,621건 | 4419s
[08:39:47]   16000/50673 타일 | 1,621건 | 4423s
[08:39:52]   16100/50673 타일 | 1,621건 | 4428s
[08:39:56]   16200/50673 타일 | 1,621건 | 4433s
[08:40:01]   16300/50673 타일 | 1,621건 | 4438s
[08:40:06]   16400/50673 타일 | 1,621건 | 4443s
[08:40:11]   16500/50673 타일 | 1,621건 | 4447s
[08:40:16]   16600/50673 타일 | 1,621건 | 4452s
[08:40:21]   16700/50673 타일 | 1,621건 | 4457s
[08:40:25]   16800/50673 타일 | 1,621건 | 4462s
[08:40:30]   16900/50673 타일 | 1,621건 | 4466s
[08:40:35]   17000/50673 타일 | 1,621건 | 4471s
[08:40:39]   17100/50673 타일 | 1,621건 | 4476s
[08:40:44]   17200/50673 타일 | 1,621건 | 4480s
[08:40:49]   17300/50673 타일 | 1,621건 | 4485s
[08:40:54]   17400/50673 타일 | 1,621건 | 4490s
[08:40:59]   17500/50673 타일 | 1,621건 | 4495s
[08:41:04]   17600/50673 타일 | 1,623건 | 4500s
[08:41:09]   17700/50673 타일 | 1,665건 | 4505s
[08:41:14]   17800/50673 타일 | 1,682건 | 4510s
[08:41:19]   17900/50673 타일 | 1,682건 | 4515s
[08:41:24]   18000/50673 타일 | 1,690건 | 4520s
[08:41:29]   18100/50673 타일 | 1,690건 | 4525s
[08:41:33]   18200/50673 타일 | 1,690건 | 4530s
[08:41:38]   18300/50673 타일 | 1,690건 | 4535s
[08:41:43]   18400/50673 타일 | 1,690건 | 4540s
[08:41:48]   18500/50673 타일 | 1,690건 | 4544s
[08:41:53]   18600/50673 타일 | 1,690건 | 4549s
[08:41:57]   18700/50673 타일 | 1,690건 | 4554s
[08:42:02]   18800/50673 타일 | 1,690건 | 4559s
[08:42:07]   18900/50673 타일 | 1,690건 | 4564s
[08:42:12]   19000/50673 타일 | 1,690건 | 4568s
[08:42:17]   19100/50673 타일 | 1,690건 | 4573s
[08:42:22]   19200/50673 타일 | 1,690건 | 4578s
[08:42:27]   19300/50673 타일 | 1,690건 | 4583s
[08:42:32]   19400/50673 타일 | 1,690건 | 4588s
[08:42:36]   19500/50673 타일 | 1,690건 | 4593s
[08:42:41]   19600/50673 타일 | 1,690건 | 4597s
[08:42:46]   19700/50673 타일 | 1,690건 | 4602s
[08:42:50]   19800/50673 타일 | 1,690건 | 4607s
[08:42:55]   19900/50673 타일 | 1,690건 | 4611s
[08:43:00]   20000/50673 타일 | 1,690건 | 4616s
[08:43:05]   20100/50673 타일 | 1,694건 | 4621s
[08:43:10]   20200/50673 타일 | 1,694건 | 4626s
[08:43:14]   20300/50673 타일 | 1,694건 | 4631s
[08:43:19]   20400/50673 타일 | 1,694건 | 4636s
[08:43:24]   20500/50673 타일 | 1,694건 | 4641s
[08:43:29]   20600/50673 타일 | 1,695건 | 4645s
[08:43:34]   20700/50673 타일 | 1,703건 | 4650s
[08:43:39]   20800/50673 타일 | 1,703건 | 4655s
[08:43:44]   20900/50673 타일 | 1,703건 | 4660s
[08:43:49]   21000/50673 타일 | 1,703건 | 4665s
[08:43:53]   21100/50673 타일 | 1,703건 | 4670s
[08:43:58]   21200/50673 타일 | 1,703건 | 4675s
[08:44:03]   21300/50673 타일 | 1,703건 | 4680s
[08:44:08]   21400/50673 타일 | 1,703건 | 4685s
[08:44:13]   21500/50673 타일 | 1,703건 | 4689s
[08:44:18]   21600/50673 타일 | 1,703건 | 4694s
[08:44:23]   21700/50673 타일 | 1,703건 | 4699s
[08:44:28]   21800/50673 타일 | 1,703건 | 4704s
[08:44:32]   21900/50673 타일 | 1,703건 | 4709s
[08:44:37]   22000/50673 타일 | 1,703건 | 4714s
[08:44:42]   22100/50673 타일 | 1,704건 | 4718s
[08:44:47]   22200/50673 타일 | 1,704건 | 4723s
[08:44:52]   22300/50673 타일 | 1,704건 | 4728s
[08:44:57]   22400/50673 타일 | 1,704건 | 4733s
[08:45:01]   22500/50673 타일 | 1,704건 | 4738s
[08:45:06]   22600/50673 타일 | 1,704건 | 4742s
[08:45:11]   22700/50673 타일 | 1,704건 | 4747s
[08:45:16]   22800/50673 타일 | 1,704건 | 4752s
[08:45:21]   22900/50673 타일 | 1,738건 | 4758s
[08:45:26]   23000/50673 타일 | 1,751건 | 4763s
[08:45:31]   23100/50673 타일 | 1,753건 | 4768s
[08:45:36]   23200/50673 타일 | 1,756건 | 4773s
[08:45:41]   23300/50673 타일 | 1,756건 | 4777s
[08:45:46]   23400/50673 타일 | 1,756건 | 4782s
[08:45:50]   23500/50673 타일 | 1,756건 | 4787s
[08:45:55]   23600/50673 타일 | 1,756건 | 4792s
[08:46:00]   23700/50673 타일 | 1,756건 | 4797s
[08:46:05]   23800/50673 타일 | 1,756건 | 4802s
