[06:18:21] 캐시 로드: 0개 완료 항목
[06:18:21] ==============================================================
[06:18:21]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:18:21]   precision: 5 → 7 | 세분화 임계: 400건
[06:18:21]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260518
[06:18:21] ==============================================================
[06:18:21] 지오해시 타일: 16891개 (precision=5)
[06:18:21] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:18:32]   읍면동 18401개 확인
[06:18:54]   100/18401동 | 1,496건 | 32s
[07:04:29]   10500/18401동 | 108,655건 | 2767s
[07:04:32]   10600/18401동 | 108,656건 | 2770s
[07:04:41]   10700/18401동 | 108,753건 | 2780s
[07:04:44]   10800/18401동 | 108,753건 | 2782s
[07:04:55]   10900/18401동 | 109,173건 | 2793s
[07:05:38]   11000/18401동 | 110,036건 | 2836s
[07:05:41]   11100/18401동 | 110,045건 | 2839s
[07:05:45]   11200/18401동 | 110,050건 | 2843s
[07:05:48]   11300/18401동 | 110,050건 | 2846s
[07:05:51]   11400/18401동 | 110,050건 | 2850s
[07:06:05]   11500/18401동 | 110,478건 | 2863s
[07:07:29]   11600/18401동 | 113,267건 | 2948s
[07:08:06]   11700/18401동 | 113,267건 | 2985s
[07:08:10]   11800/18401동 | 113,283건 | 2989s
[07:08:21]   11900/18401동 | 113,530건 | 3000s
[07:08:37]   12000/18401동 | 113,530건 | 3016s
[07:08:42]   12100/18401동 | 113,540건 | 3020s
[07:08:44]   12200/18401동 | 113,540건 | 3022s
[07:08:47]   12300/18401동 | 113,567건 | 3025s
[07:08:49]   12400/18401동 | 113,567건 | 3028s
[07:08:52]   12500/18401동 | 113,567건 | 3030s
[07:08:54]   12600/18401동 | 113,567건 | 3033s
[07:08:58]   12700/18401동 | 113,567건 | 3036s
[07:09:01]   12800/18401동 | 113,567건 | 3039s
[07:09:04]   12900/18401동 | 113,567건 | 3042s
[07:09:06]   13000/18401동 | 113,567건 | 3045s
[07:09:09]   13100/18401동 | 113,567건 | 3048s
[07:09:12]   13200/18401동 | 113,571건 | 3051s
[07:09:15]   13300/18401동 | 113,573건 | 3054s
[07:09:18]   13400/18401동 | 113,573건 | 3057s
[07:09:26]   13500/18401동 | 113,974건 | 3065s
[07:09:30]   13600/18401동 | 113,974건 | 3068s
[07:09:33]   13700/18401동 | 113,975건 | 3071s
[07:09:36]   13800/18401동 | 113,982건 | 3074s
[07:09:40]   13900/18401동 | 113,983건 | 3078s
[07:09:45]   14000/18401동 | 114,027건 | 3083s
[07:09:49]   14100/18401동 | 114,029건 | 3087s
[07:09:52]   14200/18401동 | 114,041건 | 3090s
[07:09:54]   14300/18401동 | 114,041건 | 3093s
[07:10:03]   14400/18401동 | 114,363건 | 3102s
[07:10:16]   14500/18401동 | 115,065건 | 3115s
[07:10:26]   14600/18401동 | 115,285건 | 3125s
[07:10:35]   14700/18401동 | 115,441건 | 3134s
[07:10:50]   14800/18401동 | 116,083건 | 3148s
[07:11:10]   14900/18401동 | 116,721건 | 3168s
[07:12:31]   15000/18401동 | 119,003건 | 3250s
[07:12:46]   15100/18401동 | 119,008건 | 3264s
[07:12:50]   15200/18401동 | 119,091건 | 3268s
[07:12:55]   15300/18401동 | 119,092건 | 3274s
[07:12:59]   15400/18401동 | 119,104건 | 3278s
[07:13:03]   15500/18401동 | 119,104건 | 3282s
[07:13:25]   15600/18401동 | 119,605건 | 3303s
[07:14:09]   15700/18401동 | 120,548건 | 3347s
[07:14:12]   15800/18401동 | 120,548건 | 3351s
[07:14:15]   15900/18401동 | 120,548건 | 3354s
[07:14:18]   16000/18401동 | 120,554건 | 3357s
[07:14:21]   16100/18401동 | 120,554건 | 3360s
[07:14:25]   16200/18401동 | 120,559건 | 3363s
[07:14:28]   16300/18401동 | 120,559건 | 3367s
[07:14:31]   16400/18401동 | 120,559건 | 3369s
[07:14:34]   16500/18401동 | 120,559건 | 3372s
[07:14:37]   16600/18401동 | 120,559건 | 3376s
[07:14:40]   16700/18401동 | 120,559건 | 3379s
[07:15:03]   16800/18401동 | 121,338건 | 3402s
[07:15:45]   16900/18401동 | 122,705건 | 3443s
[07:16:02]   17000/18401동 | 122,746건 | 3460s
[07:16:11]   17100/18401동 | 122,926건 | 3469s
[07:16:18]   17200/18401동 | 123,137건 | 3476s
[07:16:21]   17300/18401동 | 123,138건 | 3480s
[07:16:25]   17400/18401동 | 123,153건 | 3483s
[07:16:30]   17500/18401동 | 123,310건 | 3489s
[07:16:34]   17600/18401동 | 123,316건 | 3493s
[07:16:38]   17700/18401동 | 123,326건 | 3497s
[07:16:40]   17800/18401동 | 123,326건 | 3499s
[07:16:45]   17900/18401동 | 123,384건 | 3503s
[07:16:48]   18000/18401동 | 123,388건 | 3507s
[07:16:51]   18100/18401동 | 123,409건 | 3510s
[07:16:53]   18200/18401동 | 123,411건 | 3511s
[07:16:57]   18300/18401동 | 123,413건 | 3515s
[07:17:00]   18400/18401동 | 123,413건 | 3519s
[07:17:00]   18401/18401동 | 123,413건 | 3519s
[07:17:01] 💾 저장: 직방_아파트_20260518_061821.csv (123,413건)
[07:17:01] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:17:01]   작업: 50673개 (타일 × 유형)
[07:17:08]   100/50673 타일 | 0건 | 3527s
[07:17:13]   200/50673 타일 | 0건 | 3531s
[07:17:18]   300/50673 타일 | 0건 | 3536s
[07:17:22]   400/50673 타일 | 0건 | 3541s
[07:17:27]   500/50673 타일 | 0건 | 3546s
[07:17:32]   600/50673 타일 | 0건 | 3551s
[07:17:37]   700/50673 타일 | 3건 | 3556s
[07:17:42]   800/50673 타일 | 20건 | 3561s
[07:17:47]   900/50673 타일 | 50건 | 3566s
[07:17:52]   1000/50673 타일 | 55건 | 3571s
[07:17:58]   1100/50673 타일 | 67건 | 3576s
[07:18:03]   1200/50673 타일 | 67건 | 3582s
[07:18:08]   1300/50673 타일 | 67건 | 3586s
[07:18:13]   1400/50673 타일 | 67건 | 3591s
[07:18:18]   1500/50673 타일 | 67건 | 3596s
[07:18:22]   1600/50673 타일 | 67건 | 3601s
[07:18:27]   1700/50673 타일 | 67건 | 3605s
[07:18:31]   1800/50673 타일 | 67건 | 3610s
[07:18:36]   1900/50673 타일 | 67건 | 3615s
[07:18:41]   2000/50673 타일 | 67건 | 3620s
[07:18:46]   2100/50673 타일 | 67건 | 3625s
[07:18:50]   2200/50673 타일 | 67건 | 3629s
[07:18:56]   2300/50673 타일 | 67건 | 3634s
[07:19:01]   2400/50673 타일 | 67건 | 3639s
[07:19:06]   2500/50673 타일 | 67건 | 3645s
[07:19:11]   2600/50673 타일 | 67건 | 3649s
[07:19:16]   2700/50673 타일 | 67건 | 3654s
[07:19:20]   2800/50673 타일 | 67건 | 3659s
[07:19:25]   2900/50673 타일 | 67건 | 3664s
[07:19:30]   3000/50673 타일 | 71건 | 3669s
[07:19:35]   3100/50673 타일 | 71건 | 3674s
[07:19:42]   3200/50673 타일 | 73건 | 3680s
[07:19:47]   3300/50673 타일 | 73건 | 3686s
[07:19:53]   3400/50673 타일 | 73건 | 3691s
[07:19:58]   3500/50673 타일 | 73건 | 3697s
[07:20:04]   3600/50673 타일 | 73건 | 3703s
[07:20:10]   3700/50673 타일 | 84건 | 3709s
[07:20:16]   3800/50673 타일 | 94건 | 3715s
[07:20:22]   3900/50673 타일 | 94건 | 3720s
[07:20:28]   4000/50673 타일 | 94건 | 3726s
[07:20:33]   4100/50673 타일 | 94건 | 3732s
[07:20:38]   4200/50673 타일 | 94건 | 3737s
[07:20:44]   4300/50673 타일 | 94건 | 3742s
[07:20:49]   4400/50673 타일 | 94건 | 3747s
[07:20:54]   4500/50673 타일 | 94건 | 3753s
[07:21:00]   4600/50673 타일 | 94건 | 3758s
[07:21:05]   4700/50673 타일 | 94건 | 3763s
[07:21:11]   4800/50673 타일 | 94건 | 3769s
[07:21:16]   4900/50673 타일 | 94건 | 3775s
[07:21:21]   5000/50673 타일 | 94건 | 3780s
[07:21:27]   5100/50673 타일 | 94건 | 3786s
[07:21:32]   5200/50673 타일 | 95건 | 3791s
[07:21:38]   5300/50673 타일 | 95건 | 3797s
[07:21:43]   5400/50673 타일 | 95건 | 3802s
[07:21:48]   5500/50673 타일 | 95건 | 3806s
[07:21:53]   5600/50673 타일 | 95건 | 3811s
[07:21:58]   5700/50673 타일 | 95건 | 3816s
[07:22:03]   5800/50673 타일 | 95건 | 3822s
[07:22:08]   5900/50673 타일 | 95건 | 3826s
[07:22:13]   6000/50673 타일 | 108건 | 3831s
[07:22:18]   6100/50673 타일 | 111건 | 3836s
[07:22:23]   6200/50673 타일 | 135건 | 3842s
[07:22:28]   6300/50673 타일 | 180건 | 3847s
[07:22:33]   6400/50673 타일 | 180건 | 3852s
[07:22:38]   6500/50673 타일 | 180건 | 3856s
[07:22:42]   6600/50673 타일 | 180건 | 3861s
[07:22:47]   6700/50673 타일 | 180건 | 3866s
[07:22:52]   6800/50673 타일 | 180건 | 3871s
[07:22:57]   6900/50673 타일 | 180건 | 3876s
[07:23:02]   7000/50673 타일 | 180건 | 3881s
[07:23:08]   7100/50673 타일 | 254건 | 3886s
[07:23:12]   7200/50673 타일 | 254건 | 3891s
[07:23:18]   7300/50673 타일 | 269건 | 3896s
[07:23:24]   7400/50673 타일 | 289건 | 3902s
[07:23:29]   7500/50673 타일 | 289건 | 3908s
[07:23:34]   7600/50673 타일 | 303건 | 3913s
[07:23:40]   7700/50673 타일 | 306건 | 3919s
[07:23:45]   7800/50673 타일 | 306건 | 3924s
[07:23:50]     🔍 세분화: 원룸/wy6he → 420건 (p5→6)
[07:23:52]   7900/50673 타일 | 323건 | 3930s
[07:23:59]   8000/50673 타일 | 375건 | 3938s
[07:24:06]   8100/50673 타일 | 376건 | 3945s
[07:24:12]   8200/50673 타일 | 385건 | 3950s
[07:24:15]     🔍 세분화: 원룸/wy6we → 420건 (p5→6)
[07:24:15]     🔍 세분화: 원룸/wy6wd → 632건 (p5→6)
[07:24:15]     🔍 세분화: 원룸/wy6wc → 476건 (p5→6)
[07:24:16]     🔍 세분화: 원룸/wy6wf → 1028건 (p5→6)
[07:24:17]     🔍 세분화: 원룸/wy6ws → 464건 (p5→6)
[07:24:25]   8300/50673 타일 | 421건 | 3963s
[07:24:35]   8400/50673 타일 | 445건 | 3974s
[07:24:41]   8500/50673 타일 | 460건 | 3980s
[07:24:48]   8600/50673 타일 | 470건 | 3986s
[07:24:51]     🔍 세분화: 원룸/wy78k → 417건 (p5→6)
[07:24:51]     🔍 세분화: 원룸/wy78p → 412건 (p5→6)
[07:24:51]     🔍 세분화: 원룸/wy78r → 488건 (p5→6)
[07:24:58]   8700/50673 타일 | 505건 | 3996s
[07:25:06]     🔍 세분화: 원룸/wy7ec → 485건 (p5→6)
[07:25:07]   8800/50673 타일 | 575건 | 4005s
[07:25:13]   8900/50673 타일 | 613건 | 4011s
[07:25:17]     🔍 세분화: 원룸/wy7kn → 631건 (p5→6)
[07:25:19]     🔍 세분화: 원룸/wy7m2 → 649건 (p5→6)
[07:25:19]     🔍 세분화: 원룸/wy7m6 → 404건 (p5→6)
[07:25:21]   9000/50673 타일 | 655건 | 4020s
[07:25:29]   9100/50673 타일 | 659건 | 4028s
[07:25:35]   9200/50673 타일 | 684건 | 4034s
[07:25:41]   9300/50673 타일 | 703건 | 4039s
[07:25:46]   9400/50673 타일 | 711건 | 4044s
[07:25:51]   9500/50673 타일 | 711건 | 4049s
[07:25:56]   9600/50673 타일 | 711건 | 4054s
[07:26:01]   9700/50673 타일 | 711건 | 4059s
[07:26:06]   9800/50673 타일 | 711건 | 4064s
[07:26:11]   9900/50673 타일 | 711건 | 4069s
[07:26:16]   10000/50673 타일 | 711건 | 4074s
[07:26:20]   10100/50673 타일 | 711건 | 4079s
[07:26:25]   10200/50673 타일 | 711건 | 4083s
[07:26:30]   10300/50673 타일 | 711건 | 4089s
[07:26:35]   10400/50673 타일 | 711건 | 4093s
[07:26:40]   10500/50673 타일 | 711건 | 4099s
[07:26:46]   10600/50673 타일 | 711건 | 4105s
[07:26:52]   10700/50673 타일 | 711건 | 4111s
[07:26:59]   10800/50673 타일 | 719건 | 4117s
[07:27:04]   10900/50673 타일 | 719건 | 4122s
[07:27:09]   11000/50673 타일 | 719건 | 4128s
[07:27:15]   11100/50673 타일 | 719건 | 4133s
[07:27:20]   11200/50673 타일 | 719건 | 4139s
[07:27:26]   11300/50673 타일 | 719건 | 4144s
[07:27:31]   11400/50673 타일 | 719건 | 4150s
[07:27:37]   11500/50673 타일 | 719건 | 4155s
[07:27:42]   11600/50673 타일 | 719건 | 4161s
[07:27:47]   11700/50673 타일 | 719건 | 4166s
[07:27:52]   11800/50673 타일 | 725건 | 4171s
[07:27:58]     🔍 세분화: 원룸/wyd3k → 432건 (p5→6)
[07:27:58]   11900/50673 타일 | 753건 | 4177s
[07:27:58]     🔍 세분화: 원룸/wyd3m → 616건 (p5→6)
[07:27:59]     🔍 세분화: 원룸/wyd3t → 698건 (p5→6)
[07:28:10]   12000/50673 타일 | 845건 | 4189s
[07:28:12]     🔍 세분화: 원룸/wyd77 → 1148건 (p5→6)
[07:28:13]     🔍 세분화: 원룸/wyd7f → 534건 (p5→6)
[07:28:13]     🔍 세분화: 원룸/wyd7d → 619건 (p5→6)
[07:28:14]     🔍 세분화: 원룸/wyd7g → 582건 (p5→6)
[07:28:15]     🔍 세분화: 원룸/wyd7s → 572건 (p5→6)
[07:28:18]     🔍 세분화: 원룸/wyd77h → 406건 (p6→7)
[07:28:20]     🔍 세분화: 원룸/wyd8k → 666건 (p5→6)
[07:28:30]   12100/50673 타일 | 916건 | 4208s
[07:28:36]   12200/50673 타일 | 978건 | 4215s
[07:28:44]   12300/50673 타일 | 1,049건 | 4223s
[07:28:45]     🔍 세분화: 원룸/wydh5 → 497건 (p5→6)
[07:28:46]     🔍 세분화: 원룸/wydhk → 665건 (p5→6)
[07:28:50]     🔍 세분화: 원룸/wydj4 → 450건 (p5→6)
[07:28:50]     🔍 세분화: 원룸/wydj5 → 412건 (p5→6)
[07:28:51]     🔍 세분화: 원룸/wydj9 → 510건 (p5→6)
[07:28:51]     🔍 세분화: 원룸/wydj7 → 648건 (p5→6)
[07:28:52]     🔍 세분화: 원룸/wydjf → 428건 (p5→6)
[07:28:58]     🔍 세분화: 원룸/wydh5y → 425건 (p6→7)
[07:29:00]     🔍 세분화: 원룸/wydjp → 604건 (p5→6)
[07:29:06]     🔍 세분화: 원룸/wydjr → 778건 (p5→6)
[07:29:08]     🔍 세분화: 원룸/wydjw → 593건 (p5→6)
[07:29:09]     🔍 세분화: 원룸/wydk4 → 469건 (p5→6)
[07:29:16]     🔍 세분화: 원룸/wydm0 → 583건 (p5→6)
[07:29:17]     🔍 세분화: 원룸/wydm2 → 450건 (p5→6)
[07:29:18]     🔍 세분화: 원룸/wydm7 → 418건 (p5→6)
[07:29:18]     🔍 세분화: 원룸/wydm6 → 1428건 (p5→6)
[07:29:19]     🔍 세분화: 원룸/wydm8 → 604건 (p5→6)
[07:29:25]   12400/50673 타일 | 1,248건 | 4264s
[07:29:26]     🔍 세분화: 원룸/wydme → 935건 (p5→6)
[07:29:27]     🔍 세분화: 원룸/wydmf → 775건 (p5→6)
[07:29:29]     🔍 세분화: 원룸/wydmg → 827건 (p5→6)
[07:29:37]     🔍 세분화: 원룸/wydmw → 494건 (p5→6)
[07:29:38]     🔍 세분화: 원룸/wydn1 → 559건 (p5→6)
[07:29:47]     🔍 세분화: 원룸/wydq4 → 494건 (p5→6)
[07:29:48]   12500/50673 타일 | 1,287건 | 4287s
[07:29:57]   12600/50673 타일 | 1,413건 | 4296s
[07:30:04]   12700/50673 타일 | 1,451건 | 4303s
[07:30:10]   12800/50673 타일 | 1,464건 | 4309s
[07:30:15]   12900/50673 타일 | 1,476건 | 4314s
[07:30:20]   13000/50673 타일 | 1,487건 | 4319s
[07:30:25]   13100/50673 타일 | 1,506건 | 4323s
[07:30:30]   13200/50673 타일 | 1,506건 | 4328s
[07:30:34]   13300/50673 타일 | 1,506건 | 4333s
[07:30:41]   13400/50673 타일 | 1,506건 | 4339s
[07:30:46]   13500/50673 타일 | 1,506건 | 4345s
[07:30:52]   13600/50673 타일 | 1,506건 | 4350s
[07:30:57]   13700/50673 타일 | 1,510건 | 4356s
[07:31:03]   13800/50673 타일 | 1,518건 | 4361s
[07:31:08]   13900/50673 타일 | 1,518건 | 4367s
[07:31:14]   14000/50673 타일 | 1,518건 | 4372s
[07:31:19]   14100/50673 타일 | 1,518건 | 4377s
[07:31:24]   14200/50673 타일 | 1,518건 | 4383s
[07:31:30]   14300/50673 타일 | 1,518건 | 4388s
[07:31:35]   14400/50673 타일 | 1,518건 | 4394s
[07:31:41]   14500/50673 타일 | 1,518건 | 4399s
[07:31:47]   14600/50673 타일 | 1,520건 | 4405s
[07:31:52]   14700/50673 타일 | 1,520건 | 4410s
[07:31:56]   14800/50673 타일 | 1,520건 | 4415s
[07:32:01]   14900/50673 타일 | 1,520건 | 4420s
[07:32:06]   15000/50673 타일 | 1,520건 | 4424s
[07:32:10]   15100/50673 타일 | 1,520건 | 4429s
[07:32:15]   15200/50673 타일 | 1,520건 | 4434s
[07:32:20]   15300/50673 타일 | 1,520건 | 4439s
[07:32:25]   15400/50673 타일 | 1,520건 | 4443s
[07:32:29]   15500/50673 타일 | 1,520건 | 4448s
[07:32:34]   15600/50673 타일 | 1,520건 | 4453s
[07:32:41]   15700/50673 타일 | 1,520건 | 4459s
[07:32:46]   15800/50673 타일 | 1,520건 | 4465s
[07:32:52]   15900/50673 타일 | 1,523건 | 4470s
[07:32:57]   16000/50673 타일 | 1,523건 | 4476s
[07:33:03]   16100/50673 타일 | 1,523건 | 4481s
[07:33:08]   16200/50673 타일 | 1,523건 | 4486s
[07:33:13]   16300/50673 타일 | 1,523건 | 4492s
[07:33:19]   16400/50673 타일 | 1,523건 | 4498s
[07:33:25]   16500/50673 타일 | 1,523건 | 4503s
[07:33:30]   16600/50673 타일 | 1,523건 | 4509s
[07:33:36]   16700/50673 타일 | 1,523건 | 4514s
[07:33:41]   16800/50673 타일 | 1,523건 | 4520s
[07:33:46]   16900/50673 타일 | 1,523건 | 4524s
[07:33:51]   17000/50673 타일 | 1,523건 | 4529s
[07:33:55]   17100/50673 타일 | 1,523건 | 4534s
[07:34:00]   17200/50673 타일 | 1,523건 | 4538s
[07:34:04]   17300/50673 타일 | 1,523건 | 4543s
[07:34:09]   17400/50673 타일 | 1,523건 | 4548s
[07:34:14]   17500/50673 타일 | 1,523건 | 4552s
[07:34:18]   17600/50673 타일 | 1,525건 | 4557s
[07:34:24]   17700/50673 타일 | 1,534건 | 4562s
[07:34:28]   17800/50673 타일 | 1,544건 | 4567s
[07:34:33]   17900/50673 타일 | 1,544건 | 4571s
[07:34:37]   18000/50673 타일 | 1,558건 | 4576s
[07:34:42]   18100/50673 타일 | 1,558건 | 4580s
[07:34:47]   18200/50673 타일 | 1,558건 | 4585s
[07:34:51]   18300/50673 타일 | 1,558건 | 4590s
[07:34:55]   18400/50673 타일 | 1,558건 | 4594s
[07:35:00]   18500/50673 타일 | 1,558건 | 4599s
[07:35:06]   18600/50673 타일 | 1,558건 | 4604s
[07:35:11]   18700/50673 타일 | 1,558건 | 4609s
[07:35:16]   18800/50673 타일 | 1,558건 | 4614s
[07:35:20]   18900/50673 타일 | 1,558건 | 4619s
[07:35:25]   19000/50673 타일 | 1,558건 | 4624s
[07:35:30]   19100/50673 타일 | 1,558건 | 4629s
[07:35:35]   19200/50673 타일 | 1,558건 | 4633s
[07:35:39]   19300/50673 타일 | 1,558건 | 4638s
[07:35:44]   19400/50673 타일 | 1,558건 | 4643s
[07:35:49]   19500/50673 타일 | 1,558건 | 4647s
[07:35:53]   19600/50673 타일 | 1,558건 | 4652s
[07:35:58]   19700/50673 타일 | 1,558건 | 4656s
[07:36:03]   19800/50673 타일 | 1,558건 | 4661s
[07:36:08]   19900/50673 타일 | 1,560건 | 4666s
[07:36:12]   20000/50673 타일 | 1,560건 | 4671s
[07:36:17]   20100/50673 타일 | 1,561건 | 4676s
[07:36:22]   20200/50673 타일 | 1,561건 | 4680s
[07:36:27]   20300/50673 타일 | 1,561건 | 4685s
[07:36:31]   20400/50673 타일 | 1,561건 | 4690s
[07:36:36]   20500/50673 타일 | 1,561건 | 4694s
[07:36:41]   20600/50673 타일 | 1,563건 | 4700s
[07:36:47]   20700/50673 타일 | 1,567건 | 4706s
[07:36:53]   20800/50673 타일 | 1,567건 | 4712s
[07:36:59]   20900/50673 타일 | 1,567건 | 4717s
[07:37:04]   21000/50673 타일 | 1,567건 | 4723s
[07:37:10]   21100/50673 타일 | 1,567건 | 4728s
[07:37:15]   21200/50673 타일 | 1,567건 | 4734s
[07:37:21]   21300/50673 타일 | 1,567건 | 4739s
[07:37:26]   21400/50673 타일 | 1,567건 | 4745s
[07:37:32]   21500/50673 타일 | 1,567건 | 4750s
[07:37:38]   21600/50673 타일 | 1,567건 | 4756s
[07:37:43]   21700/50673 타일 | 1,567건 | 4762s
[07:37:48]   21800/50673 타일 | 1,567건 | 4767s
[07:37:53]   21900/50673 타일 | 1,567건 | 4771s
[07:37:57]   22000/50673 타일 | 1,567건 | 4776s
[07:38:02]   22100/50673 타일 | 1,569건 | 4780s
[07:38:07]   22200/50673 타일 | 1,569건 | 4785s
[07:38:12]   22300/50673 타일 | 1,569건 | 4790s
