[05:51:34] 캐시 로드: 0개 완료 항목
[05:51:34] ==============================================================
[05:51:34]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:51:34]   precision: 5 → 7 | 세분화 임계: 400건
[05:51:34]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260530
[05:51:34] ==============================================================
[05:51:35] 지오해시 타일: 16891개 (precision=5)
[05:51:35] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:51:44]   읍면동 18401개 확인
[05:52:03]   100/18401동 | 1,271건 | 29s
[06:32:54]   8600/18401동 | 108,324건 | 2479s
[06:32:56]   8700/18401동 | 108,324건 | 2482s
[06:33:05]   8800/18401동 | 108,494건 | 2490s
[06:33:09]   8900/18401동 | 108,601건 | 2494s
[06:33:16]   9000/18401동 | 108,601건 | 2501s
[06:33:18]   9100/18401동 | 108,601건 | 2504s
[06:33:20]   9200/18401동 | 108,603건 | 2506s
[06:33:24]   9300/18401동 | 108,608건 | 2509s
[06:33:26]   9400/18401동 | 108,608건 | 2512s
[06:33:30]   9500/18401동 | 108,611건 | 2515s
[06:33:33]   9600/18401동 | 108,611건 | 2519s
[06:33:36]   9700/18401동 | 108,619건 | 2521s
[06:33:38]   9800/18401동 | 108,619건 | 2524s
[06:33:41]   9900/18401동 | 108,620건 | 2526s
[06:33:43]   10000/18401동 | 108,620건 | 2529s
[06:33:46]   10100/18401동 | 108,620건 | 2532s
[06:33:49]   10200/18401동 | 108,623건 | 2534s
[06:33:53]   10300/18401동 | 108,725건 | 2539s
[06:34:01]   10400/18401동 | 108,727건 | 2547s
[06:34:04]   10500/18401동 | 108,729건 | 2550s
[06:34:06]   10600/18401동 | 108,729건 | 2552s
[06:34:16]   10700/18401동 | 108,855건 | 2561s
[06:34:19]   10800/18401동 | 108,858건 | 2564s
[06:34:22]   10900/18401동 | 108,858건 | 2567s
[06:34:25]   11000/18401동 | 108,858건 | 2570s
[06:34:28]   11100/18401동 | 108,858건 | 2573s
[06:35:59]   11200/18401동 | 111,680건 | 2664s
[06:36:19]   11300/18401동 | 111,693건 | 2685s
[06:36:23]   11400/18401동 | 111,694건 | 2688s
[06:36:45]   11500/18401동 | 112,980건 | 2711s
[06:37:16]   11600/18401동 | 113,075건 | 2742s
[06:37:24]   11700/18401동 | 113,220건 | 2749s
[06:37:40]   11800/18401동 | 113,233건 | 2765s
[06:37:44]   11900/18401동 | 113,323건 | 2770s
[06:38:01]   12000/18401동 | 113,660건 | 2787s
[06:38:10]   12100/18401동 | 113,688건 | 2796s
[06:38:13]   12200/18401동 | 113,688건 | 2799s
[06:38:20]   12300/18401동 | 113,892건 | 2806s
[06:38:24]   12400/18401동 | 114,095건 | 2809s
[06:38:27]   12500/18401동 | 114,106건 | 2813s
[06:38:29]   12600/18401동 | 114,106건 | 2815s
[06:38:32]   12700/18401동 | 114,114건 | 2817s
[06:38:34]   12800/18401동 | 114,114건 | 2820s
[06:38:37]   12900/18401동 | 114,114건 | 2823s
[06:38:41]   13000/18401동 | 114,114건 | 2826s
[06:38:44]   13100/18401동 | 114,114건 | 2829s
[06:38:46]   13200/18401동 | 114,114건 | 2831s
[06:38:49]   13300/18401동 | 114,114건 | 2834s
[06:38:51]   13400/18401동 | 114,114건 | 2836s
[06:38:53]   13500/18401동 | 114,114건 | 2839s
[06:38:56]   13600/18401동 | 114,115건 | 2842s
[06:38:59]   13700/18401동 | 114,125건 | 2845s
[06:39:02]   13800/18401동 | 114,125건 | 2848s
[06:39:08]   13900/18401동 | 114,172건 | 2854s
[06:39:11]   14000/18401동 | 114,183건 | 2857s
[06:39:14]   14100/18401동 | 114,183건 | 2859s
[06:39:16]   14200/18401동 | 114,183건 | 2862s
[06:39:20]   14300/18401동 | 114,184건 | 2865s
[06:39:30]   14400/18401동 | 114,497건 | 2875s
[06:39:51]   14500/18401동 | 115,469건 | 2896s
[06:40:09]   14600/18401동 | 116,081건 | 2915s
[06:40:20]   14700/18401동 | 116,653건 | 2926s
[06:40:28]   14800/18401동 | 116,733건 | 2933s
[06:40:54]   14900/18401동 | 118,616건 | 2960s
[06:41:50]   15000/18401동 | 119,135건 | 3015s
[06:42:02]   15100/18401동 | 119,247건 | 3027s
[06:42:05]   15200/18401동 | 119,252건 | 3031s
[06:42:12]   15300/18401동 | 119,515건 | 3038s
[06:42:34]   15400/18401동 | 120,138건 | 3060s
[06:43:14]   15500/18401동 | 120,717건 | 3099s
[06:43:17]   15600/18401동 | 120,723건 | 3102s
[06:43:21]   15700/18401동 | 120,723건 | 3106s
[06:43:24]   15800/18401동 | 120,723건 | 3110s
[06:43:27]   15900/18401동 | 120,723건 | 3112s
[06:43:30]   16000/18401동 | 120,723건 | 3116s
[06:43:33]   16100/18401동 | 120,729건 | 3118s
[06:43:37]   16200/18401동 | 120,735건 | 3122s
[06:43:40]   16300/18401동 | 120,740건 | 3126s
[06:43:45]   16400/18401동 | 120,740건 | 3130s
[06:43:47]   16500/18401동 | 120,740건 | 3133s
[06:43:51]   16600/18401동 | 120,740건 | 3136s
[06:43:54]   16700/18401동 | 120,740건 | 3140s
[06:44:01]   16800/18401동 | 120,965건 | 3146s
[06:44:04]   16900/18401동 | 121,000건 | 3150s
[06:44:41]   17000/18401동 | 122,373건 | 3186s
[06:44:59]   17100/18401동 | 122,519건 | 3205s
[06:45:11]   17200/18401동 | 122,861건 | 3216s
[06:45:31]   17300/18401동 | 123,328건 | 3236s
[06:45:36]   17400/18401동 | 123,339건 | 3242s
[06:45:41]   17500/18401동 | 123,397건 | 3246s
[06:45:46]   17600/18401동 | 123,398건 | 3251s
[06:45:49]   17700/18401동 | 123,401건 | 3255s
[06:45:54]   17800/18401동 | 123,563건 | 3260s
[06:45:57]   17900/18401동 | 123,565건 | 3262s
[06:46:00]   18000/18401동 | 123,567건 | 3265s
[06:46:03]   18100/18401동 | 123,580건 | 3269s
[06:46:05]   18200/18401동 | 123,583건 | 3271s
[06:46:10]   18300/18401동 | 123,636건 | 3275s
[06:46:13]   18400/18401동 | 123,636건 | 3279s
[06:46:13]   18401/18401동 | 123,636건 | 3279s
[06:46:14] 💾 저장: 직방_아파트_20260530_055134.csv (123,636건)
[06:46:14] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:46:14]   작업: 50673개 (타일 × 유형)
[06:46:20]   100/50673 타일 | 0건 | 3286s
[06:46:25]   200/50673 타일 | 0건 | 3290s
[06:46:29]   300/50673 타일 | 0건 | 3295s
[06:46:33]   400/50673 타일 | 0건 | 3299s
[06:46:38]   500/50673 타일 | 0건 | 3303s
[06:46:42]   600/50673 타일 | 0건 | 3308s
[06:46:47]   700/50673 타일 | 0건 | 3312s
[06:46:52]   800/50673 타일 | 23건 | 3317s
[06:46:56]   900/50673 타일 | 51건 | 3322s
[06:47:01]   1000/50673 타일 | 55건 | 3327s
[06:47:06]   1100/50673 타일 | 71건 | 3331s
[06:47:10]   1200/50673 타일 | 71건 | 3336s
[06:47:15]   1300/50673 타일 | 71건 | 3340s
[06:47:19]   1400/50673 타일 | 71건 | 3345s
[06:47:24]   1500/50673 타일 | 71건 | 3350s
[06:47:28]   1600/50673 타일 | 71건 | 3354s
[06:47:33]   1700/50673 타일 | 71건 | 3359s
[06:47:38]   1800/50673 타일 | 71건 | 3364s
[06:47:42]   1900/50673 타일 | 71건 | 3368s
[06:47:47]   2000/50673 타일 | 71건 | 3372s
[06:47:52]   2100/50673 타일 | 71건 | 3377s
[06:47:56]   2200/50673 타일 | 71건 | 3382s
[06:48:01]   2300/50673 타일 | 71건 | 3386s
[06:48:06]   2400/50673 타일 | 71건 | 3391s
[06:48:11]   2500/50673 타일 | 71건 | 3396s
[06:48:16]   2600/50673 타일 | 71건 | 3401s
[06:48:20]   2700/50673 타일 | 71건 | 3406s
[06:48:25]   2800/50673 타일 | 71건 | 3410s
[06:48:29]   2900/50673 타일 | 71건 | 3415s
[06:48:34]   3000/50673 타일 | 71건 | 3420s
[06:48:38]   3100/50673 타일 | 71건 | 3424s
[06:48:43]   3200/50673 타일 | 74건 | 3429s
[06:48:48]   3300/50673 타일 | 74건 | 3433s
[06:48:52]   3400/50673 타일 | 74건 | 3438s
[06:48:57]   3500/50673 타일 | 74건 | 3443s
[06:49:01]   3600/50673 타일 | 74건 | 3447s
[06:49:06]   3700/50673 타일 | 86건 | 3452s
[06:49:11]   3800/50673 타일 | 94건 | 3456s
[06:49:15]   3900/50673 타일 | 94건 | 3460s
[06:49:19]   4000/50673 타일 | 94건 | 3465s
[06:49:24]   4100/50673 타일 | 94건 | 3469s
[06:49:28]   4200/50673 타일 | 94건 | 3473s
[06:49:33]   4300/50673 타일 | 94건 | 3478s
[06:49:38]   4400/50673 타일 | 94건 | 3483s
[06:49:42]   4500/50673 타일 | 94건 | 3488s
[06:49:47]   4600/50673 타일 | 94건 | 3492s
[06:49:51]   4700/50673 타일 | 94건 | 3497s
[06:49:55]   4800/50673 타일 | 94건 | 3501s
[06:50:00]   4900/50673 타일 | 94건 | 3505s
[06:50:05]   5000/50673 타일 | 94건 | 3510s
[06:50:09]   5100/50673 타일 | 94건 | 3515s
[06:50:14]   5200/50673 타일 | 95건 | 3519s
[06:50:18]   5300/50673 타일 | 95건 | 3524s
[06:50:23]   5400/50673 타일 | 95건 | 3529s
[06:50:28]   5500/50673 타일 | 95건 | 3533s
[06:50:32]   5600/50673 타일 | 95건 | 3538s
[06:50:36]   5700/50673 타일 | 95건 | 3542s
[06:50:41]   5800/50673 타일 | 95건 | 3547s
[06:50:46]   5900/50673 타일 | 95건 | 3551s
[06:50:51]   6000/50673 타일 | 108건 | 3556s
[06:50:56]   6100/50673 타일 | 137건 | 3561s
[06:51:01]   6200/50673 타일 | 157건 | 3566s
[06:51:06]   6300/50673 타일 | 203건 | 3572s
[06:51:11]   6400/50673 타일 | 203건 | 3576s
[06:51:15]   6500/50673 타일 | 203건 | 3580s
[06:51:19]   6600/50673 타일 | 203건 | 3585s
[06:51:24]   6700/50673 타일 | 203건 | 3589s
[06:51:28]   6800/50673 타일 | 203건 | 3594s
[06:51:33]   6900/50673 타일 | 203건 | 3598s
[06:51:38]   7000/50673 타일 | 203건 | 3603s
[06:51:43]   7100/50673 타일 | 275건 | 3608s
[06:51:47]   7200/50673 타일 | 275건 | 3612s
[06:51:52]   7300/50673 타일 | 294건 | 3618s
[06:51:58]   7400/50673 타일 | 309건 | 3623s
[06:52:02]   7500/50673 타일 | 309건 | 3628s
[06:52:08]   7600/50673 타일 | 310건 | 3633s
[06:52:13]   7700/50673 타일 | 311건 | 3639s
[06:52:18]   7800/50673 타일 | 311건 | 3644s
[06:52:21]     🔍 세분화: 원룸/wy6he → 425건 (p5→6)
[06:52:23]   7900/50673 타일 | 328건 | 3648s
[06:52:29]   8000/50673 타일 | 345건 | 3654s
[06:52:34]   8100/50673 타일 | 357건 | 3660s
[06:52:39]   8200/50673 타일 | 370건 | 3664s
[06:52:41]     🔍 세분화: 원룸/wy6wc → 491건 (p5→6)
[06:52:41]     🔍 세분화: 원룸/wy6we → 402건 (p5→6)
[06:52:41]     🔍 세분화: 원룸/wy6wd → 624건 (p5→6)
[06:52:41]     🔍 세분화: 원룸/wy6wf → 1033건 (p5→6)
[06:52:43]     🔍 세분화: 원룸/wy6ws → 450건 (p5→6)
[06:52:49]   8300/50673 타일 | 400건 | 3674s
[06:52:58]   8400/50673 타일 | 425건 | 3683s
[06:53:03]   8500/50673 타일 | 427건 | 3688s
[06:53:08]   8600/50673 타일 | 437건 | 3694s
[06:53:11]     🔍 세분화: 원룸/wy78k → 405건 (p5→6)
[06:53:11]     🔍 세분화: 원룸/wy78p → 409건 (p5→6)
[06:53:11]     🔍 세분화: 원룸/wy78r → 456건 (p5→6)
[06:53:17]   8700/50673 타일 | 501건 | 3702s
[06:53:24]     🔍 세분화: 원룸/wy7ec → 505건 (p5→6)
[06:53:25]   8800/50673 타일 | 551건 | 3710s
[06:53:31]   8900/50673 타일 | 599건 | 3716s
[06:53:35]     🔍 세분화: 원룸/wy7kn → 664건 (p5→6)
[06:53:36]     🔍 세분화: 원룸/wy7m2 → 645건 (p5→6)
[06:53:37]     🔍 세분화: 원룸/wy7m6 → 431건 (p5→6)
[06:53:39]   9000/50673 타일 | 650건 | 3724s
[06:53:46]   9100/50673 타일 | 654건 | 3732s
[06:53:52]   9200/50673 타일 | 667건 | 3737s
[06:53:57]   9300/50673 타일 | 686건 | 3742s
[06:54:01]   9400/50673 타일 | 689건 | 3747s
[06:54:06]   9500/50673 타일 | 689건 | 3751s
[06:54:10]   9600/50673 타일 | 689건 | 3756s
[06:54:14]   9700/50673 타일 | 689건 | 3760s
[06:54:19]   9800/50673 타일 | 689건 | 3765s
[06:54:23]   9900/50673 타일 | 689건 | 3769s
[06:54:28]   10000/50673 타일 | 689건 | 3774s
[06:54:33]   10100/50673 타일 | 689건 | 3778s
[06:54:37]   10200/50673 타일 | 689건 | 3783s
[06:54:42]   10300/50673 타일 | 689건 | 3787s
[06:54:47]   10400/50673 타일 | 689건 | 3792s
[06:54:51]   10500/50673 타일 | 689건 | 3796s
[06:54:55]   10600/50673 타일 | 689건 | 3801s
[06:55:00]   10700/50673 타일 | 689건 | 3805s
[06:55:05]   10800/50673 타일 | 703건 | 3810s
[06:55:09]   10900/50673 타일 | 703건 | 3815s
[06:55:14]   11000/50673 타일 | 703건 | 3819s
[06:55:18]   11100/50673 타일 | 703건 | 3823s
[06:55:22]   11200/50673 타일 | 703건 | 3828s
[06:55:27]   11300/50673 타일 | 703건 | 3832s
[06:55:31]   11400/50673 타일 | 703건 | 3837s
[06:55:36]   11500/50673 타일 | 703건 | 3841s
[06:55:41]   11600/50673 타일 | 703건 | 3846s
[06:55:45]   11700/50673 타일 | 703건 | 3851s
[06:55:50]   11800/50673 타일 | 715건 | 3855s
[06:55:55]   11900/50673 타일 | 724건 | 3861s
[06:55:55]     🔍 세분화: 원룸/wyd3k → 447건 (p5→6)
[06:55:56]     🔍 세분화: 원룸/wyd3m → 646건 (p5→6)
[06:55:56]     🔍 세분화: 원룸/wyd3t → 706건 (p5→6)
[06:56:05]   12000/50673 타일 | 808건 | 3871s
[06:56:07]     🔍 세분화: 원룸/wyd77 → 1145건 (p5→6)
[06:56:08]     🔍 세분화: 원룸/wyd7d → 599건 (p5→6)
[06:56:08]     🔍 세분화: 원룸/wyd7f → 562건 (p5→6)
[06:56:09]     🔍 세분화: 원룸/wyd7g → 563건 (p5→6)
[06:56:11]     🔍 세분화: 원룸/wyd7s → 563건 (p5→6)
[06:56:13]     🔍 세분화: 원룸/wyd77h → 410건 (p6→7)
[06:56:16]     🔍 세분화: 원룸/wyd8k → 675건 (p5→6)
[06:56:24]   12100/50673 타일 | 896건 | 3890s
[06:56:31]   12200/50673 타일 | 968건 | 3897s
[06:56:37]   12300/50673 타일 | 1,053건 | 3903s
[06:56:38]     🔍 세분화: 원룸/wydh5 → 491건 (p5→6)
[06:56:39]     🔍 세분화: 원룸/wydhk → 666건 (p5→6)
[06:56:42]     🔍 세분화: 원룸/wydj4 → 497건 (p5→6)
[06:56:42]     🔍 세분화: 원룸/wydj5 → 426건 (p5→6)
[06:56:42]     🔍 세분화: 원룸/wydj9 → 487건 (p5→6)
[06:56:42]     🔍 세분화: 원룸/wydj7 → 659건 (p5→6)
[06:56:44]     🔍 세분화: 원룸/wydjf → 400건 (p5→6)
[06:56:49]     🔍 세분화: 원룸/wydh5y → 409건 (p6→7)
[06:56:52]     🔍 세분화: 원룸/wydjp → 604건 (p5→6)
[06:56:55]     🔍 세분화: 원룸/wydjr → 766건 (p5→6)
[06:56:56]     🔍 세분화: 원룸/wydjw → 572건 (p5→6)
[06:56:58]     🔍 세분화: 원룸/wydk4 → 486건 (p5→6)
[06:57:04]     🔍 세분화: 원룸/wydm0 → 603건 (p5→6)
[06:57:05]     🔍 세분화: 원룸/wydm2 → 461건 (p5→6)
[06:57:06]     🔍 세분화: 원룸/wydm6 → 1450건 (p5→6)
[06:57:07]     🔍 세분화: 원룸/wydm7 → 429건 (p5→6)
[06:57:07]     🔍 세분화: 원룸/wydm8 → 664건 (p5→6)
[06:57:11]   12400/50673 타일 | 1,225건 | 3937s
[06:57:12]     🔍 세분화: 원룸/wydmd → 413건 (p5→6)
[06:57:12]     🔍 세분화: 원룸/wydmf → 821건 (p5→6)
[06:57:12]     🔍 세분화: 원룸/wydme → 946건 (p5→6)
[06:57:18]     🔍 세분화: 원룸/wydmg → 910건 (p5→6)
[06:57:21]     🔍 세분화: 원룸/wydmk → 413건 (p5→6)
[06:57:25]     🔍 세분화: 원룸/wydmw → 504건 (p5→6)
[06:57:26]     🔍 세분화: 원룸/wydn1 → 554건 (p5→6)
[06:57:34]     🔍 세분화: 원룸/wydq4 → 484건 (p5→6)
[06:57:35]   12500/50673 타일 | 1,315건 | 3961s
[06:57:43]   12600/50673 타일 | 1,425건 | 3969s
[06:57:49]   12700/50673 타일 | 1,464건 | 3975s
[06:57:54]   12800/50673 타일 | 1,483건 | 3980s
[06:57:59]   12900/50673 타일 | 1,498건 | 3985s
[06:58:04]   13000/50673 타일 | 1,508건 | 3990s
[06:58:09]   13100/50673 타일 | 1,523건 | 3994s
[06:58:13]   13200/50673 타일 | 1,523건 | 3999s
[06:58:18]   13300/50673 타일 | 1,523건 | 4003s
[06:58:23]   13400/50673 타일 | 1,523건 | 4008s
[06:58:28]   13500/50673 타일 | 1,523건 | 4013s
[06:58:32]   13600/50673 타일 | 1,523건 | 4018s
[06:58:37]   13700/50673 타일 | 1,527건 | 4022s
[06:58:42]   13800/50673 타일 | 1,540건 | 4027s
[06:58:46]   13900/50673 타일 | 1,540건 | 4032s
[06:58:51]   14000/50673 타일 | 1,540건 | 4036s
[06:58:55]   14100/50673 타일 | 1,540건 | 4041s
[06:59:00]   14200/50673 타일 | 1,540건 | 4046s
[06:59:05]   14300/50673 타일 | 1,540건 | 4050s
[06:59:09]   14400/50673 타일 | 1,540건 | 4055s
[06:59:13]   14500/50673 타일 | 1,540건 | 4059s
[06:59:18]   14600/50673 타일 | 1,544건 | 4064s
[06:59:23]   14700/50673 타일 | 1,544건 | 4068s
[06:59:27]   14800/50673 타일 | 1,544건 | 4073s
[06:59:31]   14900/50673 타일 | 1,544건 | 4077s
[06:59:36]   15000/50673 타일 | 1,544건 | 4081s
[06:59:40]   15100/50673 타일 | 1,544건 | 4086s
[06:59:45]   15200/50673 타일 | 1,544건 | 4090s
[06:59:49]   15300/50673 타일 | 1,544건 | 4094s
[06:59:53]   15400/50673 타일 | 1,544건 | 4099s
[06:59:58]   15500/50673 타일 | 1,544건 | 4103s
[07:00:03]   15600/50673 타일 | 1,544건 | 4108s
[07:00:09]   15700/50673 타일 | 1,559건 | 4114s
[07:00:13]   15800/50673 타일 | 1,559건 | 4119s
[07:00:18]   15900/50673 타일 | 1,561건 | 4123s
[07:00:23]   16000/50673 타일 | 1,561건 | 4128s
[07:00:27]   16100/50673 타일 | 1,561건 | 4133s
[07:00:32]   16200/50673 타일 | 1,561건 | 4137s
[07:00:36]   16300/50673 타일 | 1,561건 | 4142s
[07:00:41]   16400/50673 타일 | 1,561건 | 4147s
[07:00:46]   16500/50673 타일 | 1,561건 | 4152s
[07:00:51]   16600/50673 타일 | 1,561건 | 4156s
[07:00:55]   16700/50673 타일 | 1,561건 | 4161s
[07:01:00]   16800/50673 타일 | 1,561건 | 4165s
[07:01:05]   16900/50673 타일 | 1,561건 | 4170s
[07:01:10]   17000/50673 타일 | 1,561건 | 4175s
[07:01:14]   17100/50673 타일 | 1,561건 | 4180s
[07:01:18]   17200/50673 타일 | 1,561건 | 4184s
[07:01:23]   17300/50673 타일 | 1,561건 | 4188s
[07:01:27]   17400/50673 타일 | 1,561건 | 4193s
[07:01:32]   17500/50673 타일 | 1,561건 | 4197s
[07:01:37]   17600/50673 타일 | 1,564건 | 4202s
[07:01:42]   17700/50673 타일 | 1,591건 | 4207s
[07:01:46]   17800/50673 타일 | 1,598건 | 4212s
[07:01:51]   17900/50673 타일 | 1,598건 | 4216s
[07:01:55]   18000/50673 타일 | 1,610건 | 4221s
[07:02:00]   18100/50673 타일 | 1,610건 | 4225s
[07:02:04]   18200/50673 타일 | 1,610건 | 4230s
[07:02:10]   18300/50673 타일 | 1,610건 | 4235s
[07:02:14]   18400/50673 타일 | 1,610건 | 4239s
[07:02:18]   18500/50673 타일 | 1,610건 | 4244s
[07:02:23]   18600/50673 타일 | 1,610건 | 4248s
[07:02:27]   18700/50673 타일 | 1,610건 | 4253s
[07:02:32]   18800/50673 타일 | 1,610건 | 4257s
[07:02:36]   18900/50673 타일 | 1,610건 | 4262s
[07:02:41]   19000/50673 타일 | 1,610건 | 4266s
[07:02:45]   19100/50673 타일 | 1,610건 | 4271s
[07:02:50]   19200/50673 타일 | 1,610건 | 4275s
[07:02:54]   19300/50673 타일 | 1,610건 | 4280s
[07:02:59]   19400/50673 타일 | 1,610건 | 4284s
[07:03:03]   19500/50673 타일 | 1,610건 | 4289s
[07:03:08]   19600/50673 타일 | 1,610건 | 4293s
[07:03:12]   19700/50673 타일 | 1,610건 | 4298s
[07:03:17]   19800/50673 타일 | 1,610건 | 4302s
[07:03:21]   19900/50673 타일 | 1,621건 | 4307s
[07:03:26]   20000/50673 타일 | 1,621건 | 4312s
[07:03:30]   20100/50673 타일 | 1,622건 | 4316s
[07:03:35]   20200/50673 타일 | 1,622건 | 4320s
[07:03:39]   20300/50673 타일 | 1,622건 | 4325s
[07:03:44]   20400/50673 타일 | 1,622건 | 4329s
[07:03:48]   20500/50673 타일 | 1,622건 | 4334s
[07:03:53]   20600/50673 타일 | 1,622건 | 4338s
[07:03:57]   20700/50673 타일 | 1,625건 | 4343s
[07:04:02]   20800/50673 타일 | 1,625건 | 4347s
[07:04:07]   20900/50673 타일 | 1,625건 | 4352s
[07:04:12]   21000/50673 타일 | 1,625건 | 4358s
[07:04:17]   21100/50673 타일 | 1,625건 | 4362s
[07:04:21]   21200/50673 타일 | 1,625건 | 4367s
[07:04:26]   21300/50673 타일 | 1,625건 | 4371s
[07:04:30]   21400/50673 타일 | 1,625건 | 4376s
[07:04:35]   21500/50673 타일 | 1,625건 | 4380s
[07:04:39]   21600/50673 타일 | 1,625건 | 4384s
[07:04:44]   21700/50673 타일 | 1,625건 | 4389s
[07:04:48]   21800/50673 타일 | 1,625건 | 4393s
[07:04:52]   21900/50673 타일 | 1,625건 | 4398s
[07:04:57]   22000/50673 타일 | 1,625건 | 4402s
[07:05:01]   22100/50673 타일 | 1,627건 | 4407s
