[05:16:34] 캐시 로드: 0개 완료 항목
[05:16:34] ==============================================================
[05:16:34]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:16:34]   precision: 5 → 7 | 세분화 임계: 400건
[05:16:34]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260420
[05:16:34] ==============================================================
[05:16:34] 지오해시 타일: 16891개 (precision=5)
[05:16:34] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:16:46]   읍면동 18401개 확인
[05:16:57]   100/18401동 | 654건 | 23s
[06:24:58]   1000/50673 타일 | 39건 | 4104s
[06:25:04]   1100/50673 타일 | 55건 | 4110s
[06:25:10]   1200/50673 타일 | 55건 | 4116s
[06:25:15]   1300/50673 타일 | 55건 | 4121s
[06:25:21]   1400/50673 타일 | 55건 | 4127s
[06:25:27]   1500/50673 타일 | 55건 | 4133s
[06:25:32]   1600/50673 타일 | 55건 | 4138s
[06:25:37]   1700/50673 타일 | 55건 | 4143s
[06:25:43]   1800/50673 타일 | 55건 | 4148s
[06:25:48]   1900/50673 타일 | 55건 | 4154s
[06:25:53]   2000/50673 타일 | 55건 | 4159s
[06:25:59]   2100/50673 타일 | 55건 | 4165s
[06:26:04]   2200/50673 타일 | 55건 | 4170s
[06:26:10]   2300/50673 타일 | 55건 | 4175s
[06:26:15]   2400/50673 타일 | 55건 | 4181s
[06:26:21]   2500/50673 타일 | 55건 | 4187s
[06:26:27]   2600/50673 타일 | 55건 | 4193s
[06:26:32]   2700/50673 타일 | 55건 | 4198s
[06:26:38]   2800/50673 타일 | 55건 | 4203s
[06:26:43]   2900/50673 타일 | 55건 | 4209s
[06:26:49]   3000/50673 타일 | 62건 | 4215s
[06:26:54]   3100/50673 타일 | 62건 | 4220s
[06:27:00]   3200/50673 타일 | 63건 | 4226s
[06:27:05]   3300/50673 타일 | 63건 | 4231s
[06:27:11]   3400/50673 타일 | 63건 | 4237s
[06:27:16]   3500/50673 타일 | 63건 | 4242s
[06:27:21]   3600/50673 타일 | 63건 | 4247s
[06:27:27]   3700/50673 타일 | 72건 | 4253s
[06:27:33]   3800/50673 타일 | 77건 | 4259s
[06:27:38]   3900/50673 타일 | 77건 | 4264s
[06:27:44]   4000/50673 타일 | 77건 | 4270s
[06:27:49]   4100/50673 타일 | 77건 | 4275s
[06:27:55]   4200/50673 타일 | 77건 | 4281s
[06:28:00]   4300/50673 타일 | 77건 | 4286s
[06:28:06]   4400/50673 타일 | 77건 | 4292s
[06:28:12]   4500/50673 타일 | 77건 | 4298s
[06:28:17]   4600/50673 타일 | 77건 | 4303s
[06:28:22]   4700/50673 타일 | 77건 | 4308s
[06:28:28]   4800/50673 타일 | 77건 | 4314s
[06:28:33]   4900/50673 타일 | 77건 | 4319s
[06:28:39]   5000/50673 타일 | 77건 | 4325s
[06:28:44]   5100/50673 타일 | 77건 | 4330s
[06:28:50]   5200/50673 타일 | 78건 | 4335s
[06:28:55]   5300/50673 타일 | 79건 | 4341s
[06:29:00]   5400/50673 타일 | 79건 | 4346s
[06:29:06]   5500/50673 타일 | 79건 | 4352s
[06:29:12]   5600/50673 타일 | 79건 | 4358s
[06:29:17]   5700/50673 타일 | 79건 | 4363s
[06:29:22]   5800/50673 타일 | 79건 | 4368s
[06:29:28]   5900/50673 타일 | 79건 | 4374s
[06:29:34]   6000/50673 타일 | 90건 | 4380s
[06:29:40]   6100/50673 타일 | 93건 | 4386s
[06:29:46]   6200/50673 타일 | 121건 | 4392s
[06:29:52]   6300/50673 타일 | 166건 | 4398s
[06:29:57]   6400/50673 타일 | 166건 | 4403s
[06:30:04]   6500/50673 타일 | 166건 | 4410s
[06:30:09]   6600/50673 타일 | 166건 | 4415s
[06:30:15]   6700/50673 타일 | 166건 | 4420s
[06:30:20]   6800/50673 타일 | 166건 | 4426s
[06:30:25]   6900/50673 타일 | 166건 | 4431s
[06:30:30]   7000/50673 타일 | 166건 | 4436s
[06:30:36]   7100/50673 타일 | 233건 | 4442s
[06:30:42]   7200/50673 타일 | 233건 | 4448s
[06:30:48]   7300/50673 타일 | 250건 | 4454s
[06:30:55]   7400/50673 타일 | 276건 | 4461s
[06:31:01]   7500/50673 타일 | 276건 | 4467s
[06:31:06]     🔍 세분화: 원룸/wy67u → 465건 (p5→6)
[06:31:08]   7600/50673 타일 | 282건 | 4473s
[06:31:14]   7700/50673 타일 | 284건 | 4480s
[06:31:20]   7800/50673 타일 | 284건 | 4486s
[06:31:24]     🔍 세분화: 원룸/wy6he → 437건 (p5→6)
[06:31:27]   7900/50673 타일 | 302건 | 4493s
[06:31:34]   8000/50673 타일 | 333건 | 4500s
[06:31:40]   8100/50673 타일 | 334건 | 4506s
[06:31:46]   8200/50673 타일 | 334건 | 4512s
[06:31:49]     🔍 세분화: 원룸/wy6wc → 513건 (p5→6)
[06:31:49]     🔍 세분화: 원룸/wy6we → 418건 (p5→6)
[06:31:49]     🔍 세분화: 원룸/wy6wd → 621건 (p5→6)
[06:31:50]     🔍 세분화: 원룸/wy6wf → 1042건 (p5→6)
[06:31:51]     🔍 세분화: 원룸/wy6ws → 434건 (p5→6)
[06:31:59]   8300/50673 타일 | 340건 | 4525s
[06:32:10]   8400/50673 타일 | 374건 | 4536s
[06:32:17]   8500/50673 타일 | 402건 | 4542s
[06:32:22]   8600/50673 타일 | 410건 | 4548s
[06:32:26]     🔍 세분화: 원룸/wy78k → 459건 (p5→6)
[06:32:27]     🔍 세분화: 원룸/wy78r → 474건 (p5→6)
[06:32:27]     🔍 세분화: 원룸/wy78p → 414건 (p5→6)
[06:32:34]   8700/50673 타일 | 463건 | 4560s
[06:32:43]     🔍 세분화: 원룸/wy7ec → 439건 (p5→6)
[06:32:44]   8800/50673 타일 | 548건 | 4570s
[06:32:52]   8900/50673 타일 | 603건 | 4578s
[06:32:57]     🔍 세분화: 원룸/wy7kn → 748건 (p5→6)
[06:32:59]     🔍 세분화: 원룸/wy7m2 → 692건 (p5→6)
[06:33:00]     🔍 세분화: 원룸/wy7m6 → 403건 (p5→6)
[06:33:02]   9000/50673 타일 | 638건 | 4588s
[06:33:11]   9100/50673 타일 | 642건 | 4597s
[06:33:19]   9200/50673 타일 | 660건 | 4605s
[06:33:24]   9300/50673 타일 | 683건 | 4610s
[06:33:30]   9400/50673 타일 | 692건 | 4616s
[06:33:35]   9500/50673 타일 | 692건 | 4621s
[06:33:41]   9600/50673 타일 | 692건 | 4627s
[06:33:47]   9700/50673 타일 | 692건 | 4633s
[06:33:52]   9800/50673 타일 | 692건 | 4638s
[06:33:57]   9900/50673 타일 | 692건 | 4643s
[06:34:03]   10000/50673 타일 | 692건 | 4649s
[06:34:09]   10100/50673 타일 | 692건 | 4655s
[06:34:14]   10200/50673 타일 | 692건 | 4660s
[06:34:20]   10300/50673 타일 | 693건 | 4666s
[06:34:26]   10400/50673 타일 | 693건 | 4672s
[06:34:31]   10500/50673 타일 | 693건 | 4677s
[06:34:36]   10600/50673 타일 | 693건 | 4682s
[06:34:42]   10700/50673 타일 | 693건 | 4688s
[06:34:48]   10800/50673 타일 | 705건 | 4694s
[06:34:53]   10900/50673 타일 | 705건 | 4699s
[06:34:58]   11000/50673 타일 | 705건 | 4704s
[06:35:04]   11100/50673 타일 | 705건 | 4710s
[06:35:09]   11200/50673 타일 | 705건 | 4715s
[06:35:15]   11300/50673 타일 | 705건 | 4721s
[06:35:20]   11400/50673 타일 | 705건 | 4726s
[06:35:26]   11500/50673 타일 | 705건 | 4732s
[06:35:31]   11600/50673 타일 | 705건 | 4737s
[06:35:36]   11700/50673 타일 | 705건 | 4742s
[06:35:42]   11800/50673 타일 | 714건 | 4748s
[06:35:48]   11900/50673 타일 | 761건 | 4754s
[06:35:48]     🔍 세분화: 원룸/wyd3k → 450건 (p5→6)
[06:35:48]     🔍 세분화: 원룸/wyd3m → 635건 (p5→6)
[06:35:49]     🔍 세분화: 원룸/wyd3t → 719건 (p5→6)
[06:35:59]     🔍 세분화: 원룸/wyd6g → 406건 (p5→6)
[06:36:01]   12000/50673 타일 | 842건 | 4767s
[06:36:04]     🔍 세분화: 원룸/wyd77 → 1067건 (p5→6)
[06:36:05]     🔍 세분화: 원룸/wyd7d → 562건 (p5→6)
[06:36:05]     🔍 세분화: 원룸/wyd7f → 585건 (p5→6)
[06:36:06]     🔍 세분화: 원룸/wyd7g → 612건 (p5→6)
[06:36:08]     🔍 세분화: 원룸/wyd7s → 601건 (p5→6)
[06:36:16]     🔍 세분화: 원룸/wyd8k → 715건 (p5→6)
[06:36:25]   12100/50673 타일 | 958건 | 4791s
[06:36:32]   12200/50673 타일 | 1,010건 | 4798s
[06:36:39]   12300/50673 타일 | 1,080건 | 4804s
[06:36:39]     🔍 세분화: 원룸/wydh5 → 458건 (p5→6)
[06:36:41]     🔍 세분화: 원룸/wydhk → 648건 (p5→6)
[06:36:44]     🔍 세분화: 원룸/wydj4 → 469건 (p5→6)
[06:36:44]     🔍 세분화: 원룸/wydj5 → 437건 (p5→6)
[06:36:44]     🔍 세분화: 원룸/wydj7 → 630건 (p5→6)
[06:36:44]     🔍 세분화: 원룸/wydj9 → 546건 (p5→6)
[06:36:46]     🔍 세분화: 원룸/wydjf → 497건 (p5→6)
[06:36:55]     🔍 세분화: 원룸/wydjp → 567건 (p5→6)
[06:36:58]     🔍 세분화: 원룸/wydjr → 784건 (p5→6)
[06:37:02]     🔍 세분화: 원룸/wydjw → 629건 (p5→6)
[06:37:04]     🔍 세분화: 원룸/wydk4 → 540건 (p5→6)
[06:37:10]     🔍 세분화: 원룸/wydm0 → 577건 (p5→6)
[06:37:11]     🔍 세분화: 원룸/wydm2 → 482건 (p5→6)
[06:37:12]     🔍 세분화: 원룸/wydm6 → 1542건 (p5→6)
[06:37:12]     🔍 세분화: 원룸/wydm7 → 407건 (p5→6)
[06:37:13]     🔍 세분화: 원룸/wydm8 → 641건 (p5→6)
[06:37:18]   12400/50673 타일 | 1,242건 | 4844s
[06:37:20]     🔍 세분화: 원룸/wydme → 856건 (p5→6)
[06:37:20]     🔍 세분화: 원룸/wydmf → 702건 (p5→6)
[06:37:21]     🔍 세분화: 원룸/wydmg → 842건 (p5→6)
[06:37:28]     🔍 세분화: 원룸/wydmk → 423건 (p5→6)
[06:37:31]     🔍 세분화: 원룸/wydmw → 551건 (p5→6)
[06:37:33]     🔍 세분화: 원룸/wydn1 → 675건 (p5→6)
[06:37:44]     🔍 세분화: 원룸/wydq4 → 467건 (p5→6)
[06:37:45]   12500/50673 타일 | 1,303건 | 4871s
[06:37:55]   12600/50673 타일 | 1,385건 | 4880s
[06:38:02]   12700/50673 타일 | 1,411건 | 4888s
[06:38:08]   12800/50673 타일 | 1,424건 | 4894s
[06:38:14]   12900/50673 타일 | 1,446건 | 4900s
[06:38:19]   13000/50673 타일 | 1,455건 | 4905s
[06:38:25]   13100/50673 타일 | 1,471건 | 4911s
[06:38:31]   13200/50673 타일 | 1,471건 | 4917s
[06:38:37]   13300/50673 타일 | 1,471건 | 4923s
[06:38:43]   13400/50673 타일 | 1,479건 | 4929s
[06:38:48]   13500/50673 타일 | 1,479건 | 4934s
[06:38:57]   13600/50673 타일 | 1,479건 | 4943s
[06:39:03]   13700/50673 타일 | 1,483건 | 4949s
[06:39:09]   13800/50673 타일 | 1,491건 | 4955s
[06:39:14]   13900/50673 타일 | 1,491건 | 4960s
[06:39:20]   14000/50673 타일 | 1,491건 | 4966s
[06:39:25]   14100/50673 타일 | 1,491건 | 4971s
[06:39:31]   14200/50673 타일 | 1,491건 | 4977s
[06:39:36]   14300/50673 타일 | 1,491건 | 4982s
[06:39:42]   14400/50673 타일 | 1,491건 | 4988s
[06:39:47]   14500/50673 타일 | 1,491건 | 4993s
[06:39:53]   14600/50673 타일 | 1,494건 | 4999s
[06:39:58]   14700/50673 타일 | 1,494건 | 5004s
[06:40:04]   14800/50673 타일 | 1,494건 | 5010s
[06:40:10]   14900/50673 타일 | 1,494건 | 5016s
[06:40:15]   15000/50673 타일 | 1,494건 | 5021s
[06:40:21]   15100/50673 타일 | 1,494건 | 5027s
[06:40:26]   15200/50673 타일 | 1,494건 | 5032s
[06:40:31]   15300/50673 타일 | 1,494건 | 5037s
[06:40:37]   15400/50673 타일 | 1,494건 | 5043s
[06:40:42]   15500/50673 타일 | 1,494건 | 5048s
[06:40:47]   15600/50673 타일 | 1,494건 | 5053s
[06:40:53]   15700/50673 타일 | 1,495건 | 5059s
[06:40:58]   15800/50673 타일 | 1,495건 | 5064s
[06:41:04]   15900/50673 타일 | 1,498건 | 5070s
[06:41:10]   16000/50673 타일 | 1,498건 | 5076s
[06:41:16]   16100/50673 타일 | 1,498건 | 5082s
[06:41:22]   16200/50673 타일 | 1,498건 | 5088s
[06:41:27]   16300/50673 타일 | 1,498건 | 5093s
[06:41:34]   16400/50673 타일 | 1,498건 | 5100s
[06:41:40]   16500/50673 타일 | 1,498건 | 5106s
[06:41:46]   16600/50673 타일 | 1,498건 | 5112s
[06:41:51]   16700/50673 타일 | 1,498건 | 5117s
[06:41:57]   16800/50673 타일 | 1,498건 | 5123s
[06:42:02]   16900/50673 타일 | 1,498건 | 5128s
[06:42:08]   17000/50673 타일 | 1,498건 | 5134s
[06:42:14]   17100/50673 타일 | 1,498건 | 5140s
[06:42:20]   17200/50673 타일 | 1,498건 | 5146s
[06:42:25]   17300/50673 타일 | 1,498건 | 5151s
[06:42:30]   17400/50673 타일 | 1,498건 | 5156s
[06:42:36]   17500/50673 타일 | 1,498건 | 5162s
[06:42:42]   17600/50673 타일 | 1,501건 | 5168s
[06:42:48]   17700/50673 타일 | 1,524건 | 5174s
[06:42:53]   17800/50673 타일 | 1,524건 | 5179s
[06:42:59]   17900/50673 타일 | 1,524건 | 5185s
[06:43:05]   18000/50673 타일 | 1,536건 | 5191s
[06:43:10]   18100/50673 타일 | 1,536건 | 5196s
[06:43:16]   18200/50673 타일 | 1,536건 | 5202s
[06:43:21]   18300/50673 타일 | 1,536건 | 5207s
[06:43:27]   18400/50673 타일 | 1,536건 | 5213s
[06:43:33]   18500/50673 타일 | 1,536건 | 5219s
[06:43:38]   18600/50673 타일 | 1,536건 | 5224s
[06:43:44]   18700/50673 타일 | 1,536건 | 5230s
[06:43:49]   18800/50673 타일 | 1,536건 | 5235s
[06:43:54]   18900/50673 타일 | 1,536건 | 5240s
[06:43:59]   19000/50673 타일 | 1,536건 | 5245s
[06:44:05]   19100/50673 타일 | 1,536건 | 5251s
[06:44:10]   19200/50673 타일 | 1,536건 | 5256s
[06:44:15]   19300/50673 타일 | 1,536건 | 5261s
[06:44:20]   19400/50673 타일 | 1,536건 | 5266s
[06:44:26]   19500/50673 타일 | 1,536건 | 5272s
[06:44:31]   19600/50673 타일 | 1,536건 | 5277s
[06:44:36]   19700/50673 타일 | 1,536건 | 5282s
[06:44:42]   19800/50673 타일 | 1,536건 | 5288s
[06:44:48]   19900/50673 타일 | 1,544건 | 5294s
[06:44:53]   20000/50673 타일 | 1,544건 | 5299s
[06:44:59]   20100/50673 타일 | 1,544건 | 5305s
[06:45:05]   20200/50673 타일 | 1,544건 | 5311s
[06:45:11]   20300/50673 타일 | 1,544건 | 5317s
[06:45:17]   20400/50673 타일 | 1,544건 | 5323s
[06:45:22]   20500/50673 타일 | 1,544건 | 5328s
[06:45:28]   20600/50673 타일 | 1,546건 | 5334s
[06:45:34]   20700/50673 타일 | 1,550건 | 5340s
[06:45:39]   20800/50673 타일 | 1,550건 | 5345s
[06:45:44]   20900/50673 타일 | 1,550건 | 5350s
[06:45:50]   21000/50673 타일 | 1,550건 | 5356s
[06:45:56]   21100/50673 타일 | 1,550건 | 5362s
[06:46:02]   21200/50673 타일 | 1,550건 | 5368s
[06:46:07]   21300/50673 타일 | 1,550건 | 5373s
[06:46:13]   21400/50673 타일 | 1,550건 | 5379s
[06:46:18]   21500/50673 타일 | 1,550건 | 5384s
[06:46:24]   21600/50673 타일 | 1,550건 | 5390s
[06:46:29]   21700/50673 타일 | 1,550건 | 5395s
[06:46:35]   21800/50673 타일 | 1,550건 | 5401s
[06:46:41]   21900/50673 타일 | 1,550건 | 5406s
[06:46:46]   22000/50673 타일 | 1,550건 | 5412s
[06:46:52]   22100/50673 타일 | 1,551건 | 5418s
[06:46:58]   22200/50673 타일 | 1,552건 | 5424s
