[05:29:20] 캐시 로드: 0개 완료 항목
[05:29:20] ==============================================================
[05:29:20]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:29:20]   precision: 5 → 7 | 세분화 임계: 400건
[05:29:20]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260723
[05:29:20] ==============================================================
[05:29:20] 지오해시 타일: 16891개 (precision=5)
[05:29:20] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:29:30]   읍면동 18401개 확인
[05:29:49]   100/18401동 | 1,241건 | 29s
[06:05:04]   4300/18401동 | 99,736건 | 2144s
[06:05:07]   4400/18401동 | 99,769건 | 2147s
[06:05:09]   4500/18401동 | 99,769건 | 2149s
[06:05:18]   4600/18401동 | 99,889건 | 2158s
[06:05:31]   4700/18401동 | 100,303건 | 2171s
[06:06:07]   4800/18401동 | 101,136건 | 2206s
[06:06:09]   4900/18401동 | 101,136건 | 2209s
[06:06:14]   5000/18401동 | 101,199건 | 2214s
[06:06:17]   5100/18401동 | 101,199건 | 2217s
[06:06:20]   5200/18401동 | 101,199건 | 2220s
[06:06:22]   5300/18401동 | 101,215건 | 2222s
[06:06:25]   5400/18401동 | 101,219건 | 2225s
[06:06:35]   5500/18401동 | 101,348건 | 2235s
[06:06:56]   5600/18401동 | 102,102건 | 2256s
[06:07:19]   5700/18401동 | 102,932건 | 2279s
[06:07:41]   5800/18401동 | 104,149건 | 2301s
[06:07:50]   5900/18401동 | 104,171건 | 2310s
[06:07:52]   6000/18401동 | 104,171건 | 2312s
[06:07:55]   6100/18401동 | 104,185건 | 2315s
[06:07:59]   6200/18401동 | 104,185건 | 2319s
[06:08:01]   6300/18401동 | 104,185건 | 2321s
[06:11:08]   6400/18401동 | 107,089건 | 2508s
[06:11:17]   6500/18401동 | 107,089건 | 2517s
[06:11:23]   6600/18401동 | 107,307건 | 2523s
[06:11:31]   6700/18401동 | 107,329건 | 2531s
[06:11:36]   6800/18401동 | 107,419건 | 2536s
[06:11:39]   6900/18401동 | 107,419건 | 2539s
[06:11:45]   7000/18401동 | 107,574건 | 2545s
[06:11:54]   7100/18401동 | 107,574건 | 2554s
[06:11:58]   7200/18401동 | 107,583건 | 2558s
[06:12:01]   7300/18401동 | 107,585건 | 2561s
[06:12:05]   7400/18401동 | 107,585건 | 2564s
[06:12:08]   7500/18401동 | 107,585건 | 2568s
[06:12:11]   7600/18401동 | 107,588건 | 2571s
[06:12:15]   7700/18401동 | 107,650건 | 2575s
[06:12:22]   7800/18401동 | 107,650건 | 2582s
[06:12:31]   7900/18401동 | 107,801건 | 2591s
[06:12:38]   8000/18401동 | 108,068건 | 2598s
[06:12:41]   8100/18401동 | 108,074건 | 2600s
[06:12:44]   8200/18401동 | 108,089건 | 2604s
[06:12:58]   8300/18401동 | 108,400건 | 2618s
[06:13:00]   8400/18401동 | 108,400건 | 2620s
[06:13:05]   8500/18401동 | 108,516건 | 2625s
[06:13:12]   8600/18401동 | 108,516건 | 2632s
[06:13:25]   8700/18401동 | 108,695건 | 2645s
[06:13:32]   8800/18401동 | 108,841건 | 2652s
[06:13:36]   8900/18401동 | 108,842건 | 2656s
[06:13:39]   9000/18401동 | 108,847건 | 2659s
[06:13:43]   9100/18401동 | 108,851건 | 2662s
[06:13:46]   9200/18401동 | 108,851건 | 2666s
[06:13:50]   9300/18401동 | 108,851건 | 2670s
[06:13:53]   9400/18401동 | 108,852건 | 2673s
[06:13:56]   9500/18401동 | 108,857건 | 2676s
[06:13:58]   9600/18401동 | 108,857건 | 2678s
[06:14:01]   9700/18401동 | 108,857건 | 2681s
[06:14:04]   9800/18401동 | 108,857건 | 2684s
[06:14:07]   9900/18401동 | 108,858건 | 2687s
[06:14:11]   10000/18401동 | 108,859건 | 2690s
[06:14:14]   10100/18401동 | 108,859건 | 2694s
[06:14:17]   10200/18401동 | 108,862건 | 2697s
[06:14:23]   10300/18401동 | 108,977건 | 2703s
[06:14:33]   10400/18401동 | 108,977건 | 2712s
[06:14:36]   10500/18401동 | 108,978건 | 2716s
[06:14:43]   10600/18401동 | 109,045건 | 2723s
[06:14:47]   10700/18401동 | 109,046건 | 2727s
[06:14:50]   10800/18401동 | 109,046건 | 2730s
[06:14:54]   10900/18401동 | 109,046건 | 2734s
[06:14:57]   11000/18401동 | 109,046건 | 2737s
[06:16:47]   11100/18401동 | 111,635건 | 2847s
[06:16:50]   11200/18401동 | 111,637건 | 2850s
[06:16:54]   11300/18401동 | 111,667건 | 2854s
[06:17:03]   11400/18401동 | 111,877건 | 2863s
[06:17:21]   11500/18401동 | 111,893건 | 2881s
[06:17:26]   11600/18401동 | 111,895건 | 2886s
[06:17:49]   11700/18401동 | 113,256건 | 2909s
[06:18:26]   11800/18401동 | 113,288건 | 2946s
[06:18:29]   11900/18401동 | 113,291건 | 2949s
[06:18:32]   12000/18401동 | 113,291건 | 2952s
[06:18:36]   12100/18401동 | 113,311건 | 2956s
[06:18:39]   12200/18401동 | 113,312건 | 2959s
[06:18:42]   12300/18401동 | 113,325건 | 2962s
[06:18:45]   12400/18401동 | 113,325건 | 2965s
[06:18:49]   12500/18401동 | 113,438건 | 2969s
[06:19:06]   12600/18401동 | 113,713건 | 2985s
[06:19:18]   12700/18401동 | 114,095건 | 2998s
[06:19:22]   12800/18401동 | 114,095건 | 3002s
[06:19:25]   12900/18401동 | 114,095건 | 3005s
[06:19:28]   13000/18401동 | 114,095건 | 3008s
[06:19:31]   13100/18401동 | 114,095건 | 3011s
[06:19:35]   13200/18401동 | 114,100건 | 3015s
[06:19:38]   13300/18401동 | 114,107건 | 3018s
[06:19:42]   13400/18401동 | 114,107건 | 3022s
[06:19:44]   13500/18401동 | 114,107건 | 3024s
[06:19:47]   13600/18401동 | 114,107건 | 3026s
[06:19:49]   13700/18401동 | 114,109건 | 3029s
[06:19:52]   13800/18401동 | 114,109건 | 3032s
[06:19:59]   13900/18401동 | 114,153건 | 3039s
[06:20:03]   14000/18401동 | 114,162건 | 3043s
[06:20:06]   14100/18401동 | 114,162건 | 3046s
[06:20:09]   14200/18401동 | 114,179건 | 3049s
[06:20:12]   14300/18401동 | 114,180건 | 3052s
[06:20:22]   14400/18401동 | 114,463건 | 3062s
[06:20:44]   14500/18401동 | 115,838건 | 3084s
[06:21:01]   14600/18401동 | 115,873건 | 3101s
[06:21:12]   14700/18401동 | 116,423건 | 3112s
[06:21:24]   14800/18401동 | 116,657건 | 3124s
[06:21:32]   14900/18401동 | 116,657건 | 3132s
[06:21:39]   15000/18401동 | 116,727건 | 3139s
[06:22:58]   15100/18401동 | 119,159건 | 3218s
[06:23:16]   15200/18401동 | 119,162건 | 3236s
[06:23:26]   15300/18401동 | 119,688건 | 3246s
[06:23:50]   15400/18401동 | 120,316건 | 3270s
[06:24:35]   15500/18401동 | 120,934건 | 3315s
[06:24:39]   15600/18401동 | 120,934건 | 3319s
[06:24:42]   15700/18401동 | 120,939건 | 3322s
[06:24:45]   15800/18401동 | 120,939건 | 3325s
[06:24:50]   15900/18401동 | 120,939건 | 3330s
[06:24:53]   16000/18401동 | 120,939건 | 3333s
[06:24:57]   16100/18401동 | 120,939건 | 3337s
[06:25:00]   16200/18401동 | 120,945건 | 3340s
[06:25:05]   16300/18401동 | 120,950건 | 3345s
[06:25:09]   16400/18401동 | 120,950건 | 3349s
[06:25:12]   16500/18401동 | 120,950건 | 3352s
[06:25:15]   16600/18401동 | 120,950건 | 3355s
[06:25:19]   16700/18401동 | 120,950건 | 3359s
[06:25:22]   16800/18401동 | 120,997건 | 3362s
[06:25:49]   16900/18401동 | 121,858건 | 3389s
[06:26:37]   17000/18401동 | 123,136건 | 3437s
[06:26:56]   17100/18401동 | 123,308건 | 3456s
[06:27:05]   17200/18401동 | 123,568건 | 3465s
[06:27:09]   17300/18401동 | 123,597건 | 3469s
[06:27:17]   17400/18401동 | 123,809건 | 3477s
[06:27:22]   17500/18401동 | 123,823건 | 3482s
[06:27:24]   17600/18401동 | 123,824건 | 3484s
[06:27:28]   17700/18401동 | 123,830건 | 3488s
[06:27:31]   17800/18401동 | 123,835건 | 3491s
[06:27:35]   17900/18401동 | 123,840건 | 3495s
[06:27:39]   18000/18401동 | 123,841건 | 3499s
[06:27:43]   18100/18401동 | 123,843건 | 3503s
[06:27:49]   18200/18401동 | 123,897건 | 3509s
[06:27:51]   18300/18401동 | 123,910건 | 3511s
[06:27:54]   18400/18401동 | 123,910건 | 3514s
[06:27:54]   18401/18401동 | 123,910건 | 3514s
[06:27:55] 💾 저장: 직방_아파트_20260723_052920.csv (123,910건)
[06:27:55] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:27:55]   작업: 50673개 (타일 × 유형)
[06:28:02]   100/50673 타일 | 0건 | 3522s
[06:28:07]   200/50673 타일 | 0건 | 3527s
[06:28:13]   300/50673 타일 | 0건 | 3533s
[06:28:18]   400/50673 타일 | 0건 | 3538s
[06:28:23]   500/50673 타일 | 0건 | 3543s
[06:28:28]   600/50673 타일 | 0건 | 3548s
[06:28:33]   700/50673 타일 | 0건 | 3553s
[06:28:38]   800/50673 타일 | 20건 | 3558s
[06:28:44]   900/50673 타일 | 45건 | 3564s
[06:28:49]   1000/50673 타일 | 53건 | 3569s
[06:28:54]   1100/50673 타일 | 65건 | 3574s
[06:28:59]   1200/50673 타일 | 65건 | 3579s
[06:29:04]   1300/50673 타일 | 65건 | 3584s
[06:29:09]   1400/50673 타일 | 65건 | 3589s
[06:29:13]   1500/50673 타일 | 65건 | 3593s
[06:29:18]   1600/50673 타일 | 65건 | 3598s
[06:29:23]   1700/50673 타일 | 65건 | 3603s
[06:29:28]   1800/50673 타일 | 65건 | 3608s
[06:29:33]   1900/50673 타일 | 65건 | 3613s
[06:29:38]   2000/50673 타일 | 65건 | 3618s
[06:29:43]   2100/50673 타일 | 65건 | 3623s
[06:29:48]   2200/50673 타일 | 65건 | 3627s
[06:29:53]   2300/50673 타일 | 65건 | 3633s
[06:29:58]   2400/50673 타일 | 65건 | 3638s
[06:30:05]   2500/50673 타일 | 65건 | 3645s
[06:30:11]   2600/50673 타일 | 65건 | 3651s
[06:30:16]   2700/50673 타일 | 65건 | 3656s
[06:30:21]   2800/50673 타일 | 65건 | 3661s
[06:30:26]   2900/50673 타일 | 65건 | 3666s
[06:30:30]   3000/50673 타일 | 65건 | 3670s
[06:30:35]   3100/50673 타일 | 65건 | 3675s
[06:30:40]   3200/50673 타일 | 69건 | 3680s
[06:30:45]   3300/50673 타일 | 69건 | 3685s
[06:30:50]   3400/50673 타일 | 69건 | 3690s
[06:30:56]   3500/50673 타일 | 69건 | 3695s
[06:31:00]   3600/50673 타일 | 69건 | 3700s
[06:31:05]   3700/50673 타일 | 80건 | 3705s
[06:31:10]   3800/50673 타일 | 87건 | 3710s
[06:31:15]   3900/50673 타일 | 87건 | 3715s
[06:31:20]   4000/50673 타일 | 87건 | 3720s
[06:31:25]   4100/50673 타일 | 87건 | 3725s
[06:31:30]   4200/50673 타일 | 87건 | 3730s
[06:31:35]   4300/50673 타일 | 87건 | 3735s
[06:31:40]   4400/50673 타일 | 87건 | 3740s
[06:31:45]   4500/50673 타일 | 87건 | 3745s
[06:31:50]   4600/50673 타일 | 87건 | 3750s
[06:31:55]   4700/50673 타일 | 87건 | 3755s
[06:32:00]   4800/50673 타일 | 87건 | 3760s
[06:32:05]   4900/50673 타일 | 87건 | 3765s
[06:32:10]   5000/50673 타일 | 87건 | 3770s
[06:32:15]   5100/50673 타일 | 87건 | 3775s
[06:32:20]   5200/50673 타일 | 88건 | 3780s
[06:32:25]   5300/50673 타일 | 89건 | 3784s
[06:32:29]   5400/50673 타일 | 89건 | 3789s
[06:32:34]   5500/50673 타일 | 89건 | 3794s
[06:32:39]   5600/50673 타일 | 89건 | 3799s
[06:32:45]   5700/50673 타일 | 89건 | 3804s
[06:32:50]   5800/50673 타일 | 89건 | 3810s
[06:32:55]   5900/50673 타일 | 89건 | 3815s
[06:33:00]   6000/50673 타일 | 128건 | 3820s
[06:33:06]   6100/50673 타일 | 136건 | 3826s
[06:33:11]   6200/50673 타일 | 163건 | 3831s
[06:33:17]   6300/50673 타일 | 201건 | 3836s
[06:33:22]   6400/50673 타일 | 201건 | 3842s
[06:33:26]   6500/50673 타일 | 201건 | 3846s
[06:33:31]   6600/50673 타일 | 201건 | 3851s
[06:33:37]   6700/50673 타일 | 201건 | 3857s
[06:33:42]   6800/50673 타일 | 201건 | 3862s
[06:33:47]   6900/50673 타일 | 201건 | 3866s
[06:33:52]   7000/50673 타일 | 201건 | 3872s
[06:33:57]   7100/50673 타일 | 230건 | 3877s
[06:34:02]   7200/50673 타일 | 230건 | 3882s
[06:34:08]   7300/50673 타일 | 259건 | 3888s
[06:34:12]     🔍 세분화: 원룸/wy60p → 447건 (p5→6)
[06:34:15]   7400/50673 타일 | 302건 | 3895s
[06:34:21]   7500/50673 타일 | 302건 | 3901s
[06:34:28]   7600/50673 타일 | 319건 | 3907s
[06:34:33]   7700/50673 타일 | 321건 | 3912s
[06:34:37]   7800/50673 타일 | 321건 | 3917s
[06:34:41]     🔍 세분화: 원룸/wy6he → 485건 (p5→6)
[06:34:43]   7900/50673 타일 | 347건 | 3923s
[06:34:50]   8000/50673 타일 | 367건 | 3930s
[06:34:56]   8100/50673 타일 | 368건 | 3936s
[06:35:01]   8200/50673 타일 | 380건 | 3941s
[06:35:04]     🔍 세분화: 원룸/wy6we → 408건 (p5→6)
[06:35:04]     🔍 세분화: 원룸/wy6wc → 661건 (p5→6)
[06:35:04]     🔍 세분화: 원룸/wy6wd → 699건 (p5→6)
[06:35:05]     🔍 세분화: 원룸/wy6wf → 1107건 (p5→6)
[06:35:06]     🔍 세분화: 원룸/wy6ws → 492건 (p5→6)
[06:35:13]   8300/50673 타일 | 400건 | 3953s
[06:35:24]   8400/50673 타일 | 435건 | 3964s
[06:35:29]   8500/50673 타일 | 450건 | 3969s
[06:35:34]   8600/50673 타일 | 467건 | 3974s
[06:35:38]     🔍 세분화: 원룸/wy78k → 462건 (p5→6)
[06:35:38]     🔍 세분화: 원룸/wy78r → 488건 (p5→6)
[06:35:38]     🔍 세분화: 원룸/wy78p → 430건 (p5→6)
[06:35:44]   8700/50673 타일 | 500건 | 3984s
[06:35:53]     🔍 세분화: 원룸/wy7ec → 649건 (p5→6)
[06:35:54]   8800/50673 타일 | 584건 | 3994s
[06:36:01]   8900/50673 타일 | 656건 | 4001s
[06:36:04]     🔍 세분화: 원룸/wy7ecu → 419건 (p6→7)
[06:36:05]     🔍 세분화: 원룸/wy7kn → 731건 (p5→6)
[06:36:07]     🔍 세분화: 원룸/wy7m2 → 598건 (p5→6)
[06:36:10]   9000/50673 타일 | 711건 | 4010s
[06:36:18]   9100/50673 타일 | 714건 | 4018s
[06:36:25]   9200/50673 타일 | 736건 | 4025s
[06:36:30]   9300/50673 타일 | 758건 | 4030s
[06:36:35]   9400/50673 타일 | 762건 | 4035s
[06:36:40]   9500/50673 타일 | 762건 | 4040s
[06:36:45]   9600/50673 타일 | 762건 | 4045s
[06:36:49]   9700/50673 타일 | 762건 | 4049s
[06:36:54]   9800/50673 타일 | 762건 | 4054s
[06:36:59]   9900/50673 타일 | 762건 | 4059s
[06:37:04]   10000/50673 타일 | 762건 | 4064s
[06:37:09]   10100/50673 타일 | 762건 | 4069s
[06:37:14]   10200/50673 타일 | 762건 | 4074s
[06:37:19]   10300/50673 타일 | 762건 | 4079s
[06:37:24]   10400/50673 타일 | 762건 | 4084s
[06:37:29]   10500/50673 타일 | 762건 | 4089s
[06:37:34]   10600/50673 타일 | 762건 | 4094s
[06:37:39]   10700/50673 타일 | 762건 | 4099s
[06:37:45]   10800/50673 타일 | 787건 | 4105s
[06:37:50]   10900/50673 타일 | 787건 | 4110s
[06:37:55]   11000/50673 타일 | 787건 | 4114s
[06:38:00]   11100/50673 타일 | 787건 | 4120s
[06:38:05]   11200/50673 타일 | 787건 | 4124s
[06:38:10]   11300/50673 타일 | 787건 | 4130s
[06:38:15]   11400/50673 타일 | 787건 | 4135s
[06:38:20]   11500/50673 타일 | 787건 | 4140s
[06:38:25]   11600/50673 타일 | 787건 | 4145s
[06:38:32]   11700/50673 타일 | 787건 | 4152s
[06:38:37]   11800/50673 타일 | 793건 | 4157s
[06:38:44]     🔍 세분화: 원룸/wyd3k → 428건 (p5→6)
[06:38:44]   11900/50673 타일 | 823건 | 4164s
[06:38:45]     🔍 세분화: 원룸/wyd3m → 576건 (p5→6)
[06:38:45]     🔍 세분화: 원룸/wyd3t → 671건 (p5→6)
[06:38:57]   12000/50673 타일 | 887건 | 4177s
[06:39:00]     🔍 세분화: 원룸/wyd7f → 550건 (p5→6)
[06:39:00]     🔍 세분화: 원룸/wyd7d → 547건 (p5→6)
[06:39:00]     🔍 세분화: 원룸/wyd77 → 1125건 (p5→6)
[06:39:00]     🔍 세분화: 원룸/wyd7g → 567건 (p5→6)
[06:39:02]     🔍 세분화: 원룸/wyd7s → 510건 (p5→6)
[06:39:08]     🔍 세분화: 원룸/wyd8k → 627건 (p5→6)
[06:39:12]     🔍 세분화: 원룸/wyd8t → 480건 (p5→6)
[06:39:18]   12100/50673 타일 | 1,030건 | 4198s
[06:39:25]   12200/50673 타일 | 1,106건 | 4205s
[06:39:31]   12300/50673 타일 | 1,181건 | 4211s
[06:39:31]     🔍 세분화: 원룸/wydh5 → 453건 (p5→6)
[06:39:33]     🔍 세분화: 원룸/wydhk → 610건 (p5→6)
[06:39:36]     🔍 세분화: 원룸/wydj5 → 449건 (p5→6)
[06:39:36]     🔍 세분화: 원룸/wydj4 → 767건 (p5→6)
[06:39:36]     🔍 세분화: 원룸/wydj9 → 415건 (p5→6)
[06:39:36]     🔍 세분화: 원룸/wydj7 → 603건 (p5→6)
[06:39:42]     🔍 세분화: 원룸/wydjp → 627건 (p5→6)
[06:39:44]     🔍 세분화: 원룸/wydjr → 840건 (p5→6)
[06:39:50]     🔍 세분화: 원룸/wydjw → 520건 (p5→6)
[06:39:52]     🔍 세분화: 원룸/wydk4 → 534건 (p5→6)
[06:39:58]     🔍 세분화: 원룸/wydm0 → 639건 (p5→6)
[06:39:58]     🔍 세분화: 원룸/wydm2 → 526건 (p5→6)
[06:39:59]     🔍 세분화: 원룸/wydm6 → 1326건 (p5→6)
[06:40:00]     🔍 세분화: 원룸/wydm8 → 819건 (p5→6)
[06:40:03]   12400/50673 타일 | 1,334건 | 4243s
[06:40:04]     🔍 세분화: 원룸/wydmd → 450건 (p5→6)
[06:40:04]     🔍 세분화: 원룸/wydme → 962건 (p5→6)
[06:40:06]     🔍 세분화: 원룸/wydmf → 1125건 (p5→6)
[06:40:09]     🔍 세분화: 원룸/wydmg → 1384건 (p5→6)
[06:40:15]     🔍 세분화: 원룸/wydmk → 409건 (p5→6)
[06:40:19]     🔍 세분화: 원룸/wydmw → 414건 (p5→6)
[06:40:20]     🔍 세분화: 원룸/wydn1 → 533건 (p5→6)
[06:40:30]     🔍 세분화: 원룸/wydq4 → 518건 (p5→6)
[06:40:31]   12500/50673 타일 | 1,409건 | 4271s
[06:40:40]   12600/50673 타일 | 1,532건 | 4280s
[06:40:46]   12700/50673 타일 | 1,569건 | 4286s
[06:40:52]   12800/50673 타일 | 1,595건 | 4291s
[06:40:57]   12900/50673 타일 | 1,614건 | 4297s
[06:41:02]   13000/50673 타일 | 1,630건 | 4302s
[06:41:07]   13100/50673 타일 | 1,641건 | 4307s
[06:41:12]   13200/50673 타일 | 1,641건 | 4312s
[06:41:17]   13300/50673 타일 | 1,641건 | 4317s
[06:41:21]   13400/50673 타일 | 1,641건 | 4321s
[06:41:26]   13500/50673 타일 | 1,641건 | 4326s
[06:41:31]   13600/50673 타일 | 1,641건 | 4331s
[06:41:36]   13700/50673 타일 | 1,641건 | 4336s
[06:41:42]   13800/50673 타일 | 1,651건 | 4342s
[06:41:47]   13900/50673 타일 | 1,651건 | 4347s
[06:41:52]   14000/50673 타일 | 1,651건 | 4352s
[06:41:57]   14100/50673 타일 | 1,651건 | 4357s
[06:42:02]   14200/50673 타일 | 1,651건 | 4362s
[06:42:07]   14300/50673 타일 | 1,651건 | 4367s
[06:42:12]   14400/50673 타일 | 1,651건 | 4372s
[06:42:17]   14500/50673 타일 | 1,651건 | 4377s
[06:42:22]   14600/50673 타일 | 1,654건 | 4382s
[06:42:27]   14700/50673 타일 | 1,654건 | 4387s
[06:42:32]   14800/50673 타일 | 1,654건 | 4392s
[06:42:37]   14900/50673 타일 | 1,654건 | 4397s
[06:42:42]   15000/50673 타일 | 1,654건 | 4402s
[06:42:47]   15100/50673 타일 | 1,654건 | 4407s
[06:42:52]   15200/50673 타일 | 1,654건 | 4412s
[06:42:57]   15300/50673 타일 | 1,654건 | 4417s
[06:43:02]   15400/50673 타일 | 1,654건 | 4422s
[06:43:07]   15500/50673 타일 | 1,654건 | 4427s
[06:43:12]   15600/50673 타일 | 1,654건 | 4432s
[06:43:17]   15700/50673 타일 | 1,654건 | 4437s
[06:43:22]   15800/50673 타일 | 1,654건 | 4442s
[06:43:27]   15900/50673 타일 | 1,656건 | 4447s
[06:43:32]   16000/50673 타일 | 1,656건 | 4452s
[06:43:37]   16100/50673 타일 | 1,656건 | 4457s
[06:43:42]   16200/50673 타일 | 1,656건 | 4462s
[06:43:47]   16300/50673 타일 | 1,656건 | 4467s
[06:43:52]   16400/50673 타일 | 1,656건 | 4472s
[06:43:57]   16500/50673 타일 | 1,656건 | 4477s
[06:44:02]   16600/50673 타일 | 1,656건 | 4482s
[06:44:07]   16700/50673 타일 | 1,656건 | 4487s
[06:44:12]   16800/50673 타일 | 1,656건 | 4492s
[06:44:17]   16900/50673 타일 | 1,656건 | 4497s
[06:44:22]   17000/50673 타일 | 1,656건 | 4502s
[06:44:27]   17100/50673 타일 | 1,656건 | 4506s
[06:44:32]   17200/50673 타일 | 1,656건 | 4512s
[06:44:36]   17300/50673 타일 | 1,656건 | 4516s
[06:44:42]   17400/50673 타일 | 1,656건 | 4522s
[06:44:46]   17500/50673 타일 | 1,656건 | 4526s
[06:44:52]   17600/50673 타일 | 1,660건 | 4532s
[06:44:57]   17700/50673 타일 | 1,677건 | 4537s
[06:45:02]   17800/50673 타일 | 1,693건 | 4542s
[06:45:07]   17900/50673 타일 | 1,694건 | 4547s
[06:45:12]   18000/50673 타일 | 1,704건 | 4552s
[06:45:17]   18100/50673 타일 | 1,704건 | 4557s
[06:45:22]   18200/50673 타일 | 1,704건 | 4562s
[06:45:27]   18300/50673 타일 | 1,704건 | 4567s
[06:45:31]   18400/50673 타일 | 1,704건 | 4571s
[06:45:37]   18500/50673 타일 | 1,704건 | 4576s
[06:45:42]   18600/50673 타일 | 1,704건 | 4582s
[06:45:48]   18700/50673 타일 | 1,704건 | 4588s
[06:45:52]   18800/50673 타일 | 1,704건 | 4592s
[06:45:57]   18900/50673 타일 | 1,704건 | 4597s
[06:46:02]   19000/50673 타일 | 1,704건 | 4602s
[06:46:08]   19100/50673 타일 | 1,704건 | 4608s
[06:46:12]   19200/50673 타일 | 1,704건 | 4612s
[06:46:17]   19300/50673 타일 | 1,704건 | 4617s
[06:46:24]   19400/50673 타일 | 1,704건 | 4624s
[06:46:29]   19500/50673 타일 | 1,704건 | 4629s
[06:46:34]   19600/50673 타일 | 1,704건 | 4634s
[06:46:39]   19700/50673 타일 | 1,704건 | 4639s
[06:46:44]   19800/50673 타일 | 1,704건 | 4644s
[06:46:49]   19900/50673 타일 | 1,712건 | 4649s
[06:46:54]   20000/50673 타일 | 1,712건 | 4654s
[06:47:00]   20100/50673 타일 | 1,716건 | 4660s
[06:47:06]   20200/50673 타일 | 1,716건 | 4666s
[06:47:11]   20300/50673 타일 | 1,716건 | 4671s
[06:47:17]   20400/50673 타일 | 1,716건 | 4677s
[06:47:22]   20500/50673 타일 | 1,716건 | 4682s
[06:47:27]   20600/50673 타일 | 1,718건 | 4687s
[06:47:32]   20700/50673 타일 | 1,720건 | 4692s
[06:47:37]   20800/50673 타일 | 1,720건 | 4697s
[06:47:42]   20900/50673 타일 | 1,720건 | 4702s
[06:47:47]   21000/50673 타일 | 1,720건 | 4707s
[06:47:51]   21100/50673 타일 | 1,720건 | 4711s
[06:47:56]   21200/50673 타일 | 1,720건 | 4716s
[06:48:01]   21300/50673 타일 | 1,720건 | 4721s
[06:48:07]   21400/50673 타일 | 1,720건 | 4727s
[06:48:12]   21500/50673 타일 | 1,720건 | 4732s
[06:48:16]   21600/50673 타일 | 1,720건 | 4736s
[06:48:21]   21700/50673 타일 | 1,720건 | 4741s
[06:48:26]   21800/50673 타일 | 1,720건 | 4746s
[06:48:31]   21900/50673 타일 | 1,720건 | 4751s
[06:48:36]   22000/50673 타일 | 1,720건 | 4756s
[06:48:41]   22100/50673 타일 | 1,723건 | 4761s
[06:48:46]   22200/50673 타일 | 1,724건 | 4766s
[06:48:51]   22300/50673 타일 | 1,724건 | 4771s
