[05:41:31] 캐시 로드: 0개 완료 항목
[05:41:31] ==============================================================
[05:41:31]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:41:31]   precision: 5 → 7 | 세분화 임계: 400건
[05:41:31]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260713
[05:41:31] ==============================================================
[05:41:31] 지오해시 타일: 16891개 (precision=5)
[05:41:31] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:41:41]   읍면동 18401개 확인
[05:41:54]   100/18401동 | 812건 | 23s
[06:31:03]   12200/18401동 | 112,774건 | 2972s
[06:31:07]   12300/18401동 | 112,787건 | 2976s
[06:31:09]   12400/18401동 | 112,787건 | 2978s
[06:31:11]   12500/18401동 | 112,788건 | 2980s
[06:31:14]   12600/18401동 | 112,788건 | 2983s
[06:31:17]   12700/18401동 | 112,800건 | 2987s
[06:31:20]   12800/18401동 | 112,800건 | 2990s
[06:31:24]   12900/18401동 | 112,800건 | 2994s
[06:31:27]   13000/18401동 | 112,800건 | 2996s
[06:31:30]   13100/18401동 | 112,800건 | 3000s
[06:31:33]   13200/18401동 | 112,800건 | 3003s
[06:31:37]   13300/18401동 | 112,800건 | 3006s
[06:31:39]   13400/18401동 | 112,800건 | 3009s
[06:31:42]   13500/18401동 | 112,800건 | 3011s
[06:31:50]   13600/18401동 | 113,173건 | 3020s
[06:31:54]   13700/18401동 | 113,174건 | 3023s
[06:31:57]   13800/18401동 | 113,191건 | 3026s
[06:32:00]   13900/18401동 | 113,191건 | 3029s
[06:32:07]   14000/18401동 | 113,237건 | 3036s
[06:32:10]   14100/18401동 | 113,246건 | 3039s
[06:32:13]   14200/18401동 | 113,246건 | 3042s
[06:32:15]   14300/18401동 | 113,247건 | 3045s
[06:32:25]   14400/18401동 | 113,527건 | 3054s
[06:32:41]   14500/18401동 | 114,281건 | 3071s
[06:32:54]   14600/18401동 | 114,785건 | 3083s
[06:33:07]   14700/18401동 | 115,019건 | 3096s
[06:33:19]   14800/18401동 | 115,343건 | 3108s
[06:33:39]   14900/18401동 | 115,731건 | 3129s
[06:33:46]   15000/18401동 | 115,955건 | 3135s
[06:34:01]   15100/18401동 | 116,460건 | 3150s
[06:34:58]   15200/18401동 | 117,508건 | 3207s
[06:36:22]   15300/18401동 | 119,924건 | 3291s
[06:36:42]   15400/18401동 | 119,993건 | 3311s
[06:36:45]   15500/18401동 | 120,002건 | 3315s
[06:36:49]   15600/18401동 | 120,002건 | 3319s
[06:36:53]   15700/18401동 | 120,002건 | 3323s
[06:36:57]   15800/18401동 | 120,002건 | 3326s
[06:37:00]   15900/18401동 | 120,002건 | 3329s
[06:37:03]   16000/18401동 | 120,002건 | 3332s
[06:37:07]   16100/18401동 | 120,008건 | 3336s
[06:37:10]   16200/18401동 | 120,013건 | 3340s
[06:37:14]   16300/18401동 | 120,013건 | 3343s
[06:37:18]   16400/18401동 | 120,013건 | 3347s
[06:37:20]   16500/18401동 | 120,013건 | 3350s
[06:37:24]   16600/18401동 | 120,013건 | 3353s
[06:37:30]   16700/18401동 | 120,228건 | 3360s
[06:37:34]   16800/18401동 | 120,232건 | 3363s
[06:37:58]   16900/18401동 | 121,521건 | 3388s
[06:38:40]   17000/18401동 | 121,685건 | 3429s
[06:38:45]   17100/18401동 | 121,712건 | 3435s
[06:38:52]   17200/18401동 | 121,934건 | 3442s
[06:39:18]   17300/18401동 | 122,789건 | 3468s
[06:39:28]   17400/18401동 | 122,803건 | 3477s
[06:39:31]   17500/18401동 | 122,804건 | 3481s
[06:39:35]   17600/18401동 | 122,811건 | 3484s
[06:39:40]   17700/18401동 | 122,875건 | 3489s
[06:39:45]   17800/18401동 | 122,876건 | 3495s
[06:39:48]   17900/18401동 | 122,876건 | 3498s
[06:39:52]   18000/18401동 | 122,876건 | 3501s
[06:39:55]   18100/18401동 | 122,877건 | 3504s
[06:40:00]   18200/18401동 | 122,932건 | 3510s
[06:40:04]   18300/18401동 | 122,945건 | 3514s
[06:40:06]   18400/18401동 | 122,947건 | 3516s
[06:40:06]   18401/18401동 | 122,947건 | 3516s
[06:40:07] 💾 저장: 직방_아파트_20260713_054131.csv (122,947건)
[06:40:07] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:40:07]   작업: 50673개 (타일 × 유형)
[06:40:14]   100/50673 타일 | 0건 | 3523s
[06:40:19]   200/50673 타일 | 0건 | 3528s
[06:40:24]   300/50673 타일 | 0건 | 3533s
[06:40:29]   400/50673 타일 | 0건 | 3538s
[06:40:34]   500/50673 타일 | 0건 | 3543s
[06:40:39]   600/50673 타일 | 0건 | 3548s
[06:40:44]   700/50673 타일 | 2건 | 3553s
[06:40:49]   800/50673 타일 | 31건 | 3558s
[06:40:54]   900/50673 타일 | 60건 | 3564s
[06:40:59]   1000/50673 타일 | 65건 | 3568s
[06:41:05]   1100/50673 타일 | 76건 | 3574s
[06:41:09]   1200/50673 타일 | 76건 | 3579s
[06:41:14]   1300/50673 타일 | 76건 | 3584s
[06:41:19]   1400/50673 타일 | 76건 | 3588s
[06:41:24]   1500/50673 타일 | 76건 | 3593s
[06:41:29]   1600/50673 타일 | 76건 | 3598s
[06:41:34]   1700/50673 타일 | 76건 | 3604s
[06:41:39]   1800/50673 타일 | 76건 | 3608s
[06:41:45]   1900/50673 타일 | 76건 | 3614s
[06:41:50]   2000/50673 타일 | 76건 | 3619s
[06:41:55]   2100/50673 타일 | 76건 | 3624s
[06:42:00]   2200/50673 타일 | 76건 | 3629s
[06:42:05]   2300/50673 타일 | 76건 | 3635s
[06:42:10]   2400/50673 타일 | 76건 | 3639s
[06:42:15]   2500/50673 타일 | 76건 | 3644s
[06:42:20]   2600/50673 타일 | 76건 | 3649s
[06:42:24]   2700/50673 타일 | 76건 | 3654s
[06:42:31]   2800/50673 타일 | 76건 | 3660s
[06:42:37]   2900/50673 타일 | 76건 | 3666s
[06:42:41]   3000/50673 타일 | 76건 | 3671s
[06:42:46]   3100/50673 타일 | 76건 | 3675s
[06:42:51]   3200/50673 타일 | 79건 | 3681s
[06:42:56]   3300/50673 타일 | 79건 | 3686s
[06:43:01]   3400/50673 타일 | 79건 | 3690s
[06:43:07]   3500/50673 타일 | 79건 | 3696s
[06:43:12]   3600/50673 타일 | 79건 | 3701s
[06:43:17]   3700/50673 타일 | 87건 | 3707s
[06:43:23]   3800/50673 타일 | 94건 | 3712s
[06:43:28]   3900/50673 타일 | 94건 | 3717s
[06:43:33]   4000/50673 타일 | 94건 | 3722s
[06:43:38]   4100/50673 타일 | 94건 | 3727s
[06:43:43]   4200/50673 타일 | 94건 | 3732s
[06:43:48]   4300/50673 타일 | 94건 | 3737s
[06:43:53]   4400/50673 타일 | 94건 | 3742s
[06:43:58]   4500/50673 타일 | 94건 | 3748s
[06:44:03]   4600/50673 타일 | 94건 | 3753s
[06:44:09]   4700/50673 타일 | 94건 | 3758s
[06:44:13]   4800/50673 타일 | 94건 | 3763s
[06:44:18]   4900/50673 타일 | 94건 | 3767s
[06:44:23]   5000/50673 타일 | 94건 | 3772s
[06:44:28]   5100/50673 타일 | 94건 | 3778s
[06:44:33]   5200/50673 타일 | 95건 | 3782s
[06:44:38]   5300/50673 타일 | 96건 | 3787s
[06:44:43]   5400/50673 타일 | 96건 | 3792s
[06:44:48]   5500/50673 타일 | 96건 | 3797s
[06:44:53]   5600/50673 타일 | 96건 | 3802s
[06:44:57]   5700/50673 타일 | 96건 | 3807s
[06:45:03]   5800/50673 타일 | 96건 | 3812s
[06:45:07]   5900/50673 타일 | 96건 | 3816s
[06:45:13]   6000/50673 타일 | 118건 | 3822s
[06:45:18]   6100/50673 타일 | 134건 | 3827s
[06:45:23]   6200/50673 타일 | 183건 | 3832s
[06:45:28]   6300/50673 타일 | 225건 | 3838s
[06:45:33]   6400/50673 타일 | 225건 | 3842s
[06:45:38]   6500/50673 타일 | 225건 | 3847s
[06:45:43]   6600/50673 타일 | 225건 | 3852s
[06:45:48]   6700/50673 타일 | 225건 | 3857s
[06:45:53]   6800/50673 타일 | 225건 | 3862s
[06:45:58]   6900/50673 타일 | 225건 | 3867s
[06:46:04]   7000/50673 타일 | 229건 | 3873s
[06:46:09]   7100/50673 타일 | 253건 | 3878s
[06:46:14]   7200/50673 타일 | 253건 | 3883s
[06:46:20]   7300/50673 타일 | 278건 | 3889s
[06:46:24]     🔍 세분화: 원룸/wy60p → 430건 (p5→6)
[06:46:27]   7400/50673 타일 | 309건 | 3896s
[06:46:32]   7500/50673 타일 | 309건 | 3902s
[06:46:38]     🔍 세분화: 원룸/wy67u → 400건 (p5→6)
[06:46:39]   7600/50673 타일 | 328건 | 3908s
[06:46:45]   7700/50673 타일 | 345건 | 3914s
[06:46:51]   7800/50673 타일 | 345건 | 3920s
[06:46:54]     🔍 세분화: 원룸/wy6he → 477건 (p5→6)
[06:46:56]   7900/50673 타일 | 370건 | 3925s
[06:47:03]   8000/50673 타일 | 406건 | 3932s
[06:47:08]   8100/50673 타일 | 407건 | 3937s
[06:47:13]   8200/50673 타일 | 418건 | 3943s
[06:47:16]     🔍 세분화: 원룸/wy6wc → 700건 (p5→6)
[06:47:16]     🔍 세분화: 원룸/wy6we → 419건 (p5→6)
[06:47:16]     🔍 세분화: 원룸/wy6wd → 690건 (p5→6)
[06:47:17]     🔍 세분화: 원룸/wy6wf → 1053건 (p5→6)
[06:47:18]     🔍 세분화: 원룸/wy6ws → 474건 (p5→6)
[06:47:25]   8300/50673 타일 | 456건 | 3954s
[06:47:34]   8400/50673 타일 | 479건 | 3964s
[06:47:40]   8500/50673 타일 | 499건 | 3969s
[06:47:45]   8600/50673 타일 | 508건 | 3974s
[06:47:48]     🔍 세분화: 원룸/wy78k → 458건 (p5→6)
[06:47:49]     🔍 세분화: 원룸/wy78r → 493건 (p5→6)
[06:47:49]     🔍 세분화: 원룸/wy78p → 437건 (p5→6)
[06:47:56]   8700/50673 타일 | 558건 | 3985s
[06:48:04]     🔍 세분화: 원룸/wy7ec → 636건 (p5→6)
[06:48:05]   8800/50673 타일 | 634건 | 3994s
[06:48:11]   8900/50673 타일 | 677건 | 4000s
[06:48:15]     🔍 세분화: 원룸/wy7kn → 702건 (p5→6)
[06:48:17]     🔍 세분화: 원룸/wy7m2 → 599건 (p5→6)
[06:48:20]   9000/50673 타일 | 738건 | 4009s
[06:48:26]   9100/50673 타일 | 741건 | 4016s
[06:48:33]   9200/50673 타일 | 769건 | 4022s
[06:48:38]   9300/50673 타일 | 785건 | 4027s
[06:48:43]   9400/50673 타일 | 794건 | 4032s
[06:48:48]   9500/50673 타일 | 794건 | 4037s
[06:48:53]   9600/50673 타일 | 794건 | 4042s
[06:48:58]   9700/50673 타일 | 794건 | 4047s
[06:49:03]   9800/50673 타일 | 794건 | 4052s
[06:49:08]   9900/50673 타일 | 794건 | 4057s
[06:49:13]   10000/50673 타일 | 794건 | 4062s
[06:49:18]   10100/50673 타일 | 794건 | 4068s
[06:49:24]   10200/50673 타일 | 794건 | 4073s
[06:49:30]   10300/50673 타일 | 794건 | 4079s
[06:49:35]   10400/50673 타일 | 794건 | 4084s
[06:49:40]   10500/50673 타일 | 794건 | 4090s
[06:49:45]   10600/50673 타일 | 794건 | 4095s
[06:49:50]   10700/50673 타일 | 794건 | 4100s
[06:49:56]   10800/50673 타일 | 815건 | 4105s
[06:50:01]   10900/50673 타일 | 815건 | 4110s
[06:50:06]   11000/50673 타일 | 815건 | 4115s
[06:50:11]   11100/50673 타일 | 815건 | 4120s
[06:50:16]   11200/50673 타일 | 815건 | 4125s
[06:50:20]   11300/50673 타일 | 815건 | 4130s
[06:50:25]   11400/50673 타일 | 815건 | 4134s
[06:50:30]   11500/50673 타일 | 815건 | 4139s
[06:50:36]   11600/50673 타일 | 815건 | 4145s
[06:50:40]   11700/50673 타일 | 815건 | 4150s
[06:50:46]   11800/50673 타일 | 823건 | 4155s
[06:50:52]     🔍 세분화: 원룸/wyd3k → 415건 (p5→6)
[06:50:52]     🔍 세분화: 원룸/wyd3m → 583건 (p5→6)
[06:50:52]   11900/50673 타일 | 850건 | 4162s
[06:50:53]     🔍 세분화: 원룸/wyd3t → 670건 (p5→6)
[06:51:03]   12000/50673 타일 | 932건 | 4173s
[06:51:06]     🔍 세분화: 원룸/wyd77 → 1103건 (p5→6)
[06:51:06]     🔍 세분화: 원룸/wyd7d → 536건 (p5→6)
[06:51:06]     🔍 세분화: 원룸/wyd7f → 558건 (p5→6)
[06:51:07]     🔍 세분화: 원룸/wyd7g → 565건 (p5→6)
[06:51:08]     🔍 세분화: 원룸/wyd7s → 472건 (p5→6)
[06:51:13]     🔍 세분화: 원룸/wyd8k → 588건 (p5→6)
[06:51:16]     🔍 세분화: 원룸/wyd8t → 475건 (p5→6)
[06:51:25]   12100/50673 타일 | 1,055건 | 4194s
[06:51:31]   12200/50673 타일 | 1,119건 | 4201s
[06:51:37]   12300/50673 타일 | 1,186건 | 4206s
[06:51:37]     🔍 세분화: 원룸/wydh5 → 439건 (p5→6)
[06:51:38]     🔍 세분화: 원룸/wydhk → 594건 (p5→6)
[06:51:41]     🔍 세분화: 원룸/wydj4 → 794건 (p5→6)
[06:51:43]     🔍 세분화: 원룸/wydj9 → 408건 (p5→6)
[06:51:43]     🔍 세분화: 원룸/wydj7 → 621건 (p5→6)
[06:51:46]     🔍 세분화: 원룸/wydjp → 595건 (p5→6)
[06:51:47]     🔍 세분화: 원룸/wydjr → 829건 (p5→6)
[06:51:51]     🔍 세분화: 원룸/wydjw → 504건 (p5→6)
[06:51:57]     🔍 세분화: 원룸/wydk4 → 534건 (p5→6)
[06:52:03]     🔍 세분화: 원룸/wydm0 → 600건 (p5→6)
[06:52:03]     🔍 세분화: 원룸/wydm2 → 516건 (p5→6)
[06:52:04]     🔍 세분화: 원룸/wydm6 → 1309건 (p5→6)
[06:52:05]     🔍 세분화: 원룸/wydm8 → 849건 (p5→6)
[06:52:06]   12400/50673 타일 | 1,325건 | 4235s
[06:52:06]     🔍 세분화: 원룸/wydmd → 466건 (p5→6)
[06:52:07]     🔍 세분화: 원룸/wydmf → 1119건 (p5→6)
[06:52:07]     🔍 세분화: 원룸/wydme → 1009건 (p5→6)
[06:52:13]     🔍 세분화: 원룸/wydmg → 1359건 (p5→6)
[06:52:19]     🔍 세분화: 원룸/wydmk → 423건 (p5→6)
[06:52:23]     🔍 세분화: 원룸/wydmw → 439건 (p5→6)
[06:52:25]     🔍 세분화: 원룸/wydn1 → 543건 (p5→6)
[06:52:34]     🔍 세분화: 원룸/wydq4 → 521건 (p5→6)
[06:52:37]   12500/50673 타일 | 1,378건 | 4266s
[06:52:46]   12600/50673 타일 | 1,478건 | 4276s
[06:52:53]   12700/50673 타일 | 1,513건 | 4282s
[06:52:58]   12800/50673 타일 | 1,547건 | 4288s
[06:53:03]   12900/50673 타일 | 1,553건 | 4293s
[06:53:09]   13000/50673 타일 | 1,568건 | 4298s
[06:53:14]   13100/50673 타일 | 1,579건 | 4304s
[06:53:19]   13200/50673 타일 | 1,579건 | 4308s
[06:53:24]   13300/50673 타일 | 1,579건 | 4313s
[06:53:29]   13400/50673 타일 | 1,579건 | 4318s
[06:53:34]   13500/50673 타일 | 1,579건 | 4324s
[06:53:40]   13600/50673 타일 | 1,579건 | 4330s
[06:53:46]   13700/50673 타일 | 1,579건 | 4335s
[06:53:51]   13800/50673 타일 | 1,592건 | 4341s
[06:53:56]   13900/50673 타일 | 1,592건 | 4346s
[06:54:01]   14000/50673 타일 | 1,592건 | 4351s
[06:54:06]   14100/50673 타일 | 1,592건 | 4356s
[06:54:11]   14200/50673 타일 | 1,592건 | 4361s
[06:54:17]   14300/50673 타일 | 1,592건 | 4366s
[06:54:22]   14400/50673 타일 | 1,592건 | 4371s
[06:54:26]   14500/50673 타일 | 1,592건 | 4376s
[06:54:31]   14600/50673 타일 | 1,592건 | 4381s
[06:54:36]   14700/50673 타일 | 1,592건 | 4386s
[06:54:41]   14800/50673 타일 | 1,592건 | 4391s
[06:54:46]   14900/50673 타일 | 1,592건 | 4395s
[06:54:51]   15000/50673 타일 | 1,592건 | 4400s
[06:54:56]   15100/50673 타일 | 1,592건 | 4406s
[06:55:01]   15200/50673 타일 | 1,592건 | 4410s
[06:55:06]   15300/50673 타일 | 1,592건 | 4415s
[06:55:11]   15400/50673 타일 | 1,592건 | 4421s
[06:55:16]   15500/50673 타일 | 1,592건 | 4426s
[06:55:21]   15600/50673 타일 | 1,592건 | 4431s
[06:55:26]   15700/50673 타일 | 1,606건 | 4436s
[06:55:31]   15800/50673 타일 | 1,606건 | 4440s
[06:55:36]   15900/50673 타일 | 1,607건 | 4446s
[06:55:41]   16000/50673 타일 | 1,607건 | 4451s
[06:55:47]   16100/50673 타일 | 1,607건 | 4456s
[06:55:52]   16200/50673 타일 | 1,607건 | 4462s
[06:55:58]   16300/50673 타일 | 1,607건 | 4467s
[06:56:04]   16400/50673 타일 | 1,607건 | 4473s
[06:56:08]   16500/50673 타일 | 1,607건 | 4478s
[06:56:14]   16600/50673 타일 | 1,607건 | 4483s
[06:56:19]   16700/50673 타일 | 1,607건 | 4488s
[06:56:24]   16800/50673 타일 | 1,607건 | 4493s
[06:56:29]   16900/50673 타일 | 1,607건 | 4498s
[06:56:33]   17000/50673 타일 | 1,607건 | 4503s
[06:56:38]   17100/50673 타일 | 1,607건 | 4508s
[06:56:44]   17200/50673 타일 | 1,607건 | 4513s
[06:56:49]   17300/50673 타일 | 1,607건 | 4519s
[06:56:54]   17400/50673 타일 | 1,607건 | 4524s
[06:56:59]   17500/50673 타일 | 1,607건 | 4529s
[06:57:04]   17600/50673 타일 | 1,611건 | 4534s
[06:57:10]   17700/50673 타일 | 1,647건 | 4540s
[06:57:15]   17800/50673 타일 | 1,654건 | 4545s
[06:57:20]   17900/50673 타일 | 1,655건 | 4549s
[06:57:25]   18000/50673 타일 | 1,664건 | 4554s
[06:57:30]   18100/50673 타일 | 1,664건 | 4559s
[06:57:35]   18200/50673 타일 | 1,664건 | 4564s
[06:57:40]   18300/50673 타일 | 1,664건 | 4569s
[06:57:45]   18400/50673 타일 | 1,664건 | 4574s
[06:57:50]   18500/50673 타일 | 1,664건 | 4579s
[06:57:55]   18600/50673 타일 | 1,664건 | 4584s
[06:58:00]   18700/50673 타일 | 1,664건 | 4589s
[06:58:05]   18800/50673 타일 | 1,664건 | 4594s
[06:58:10]   18900/50673 타일 | 1,664건 | 4599s
[06:58:14]   19000/50673 타일 | 1,664건 | 4603s
[06:58:19]   19100/50673 타일 | 1,664건 | 4608s
[06:58:24]   19200/50673 타일 | 1,664건 | 4613s
[06:58:29]   19300/50673 타일 | 1,664건 | 4618s
[06:58:33]   19400/50673 타일 | 1,664건 | 4623s
[06:58:39]   19500/50673 타일 | 1,664건 | 4628s
[06:58:43]   19600/50673 타일 | 1,664건 | 4633s
[06:58:48]   19700/50673 타일 | 1,664건 | 4637s
[06:58:53]   19800/50673 타일 | 1,664건 | 4642s
[06:58:57]   19900/50673 타일 | 1,671건 | 4647s
[06:59:02]   20000/50673 타일 | 1,671건 | 4652s
[06:59:07]   20100/50673 타일 | 1,673건 | 4657s
[06:59:12]   20200/50673 타일 | 1,673건 | 4662s
[06:59:17]   20300/50673 타일 | 1,673건 | 4666s
[06:59:22]   20400/50673 타일 | 1,673건 | 4671s
[06:59:27]   20500/50673 타일 | 1,673건 | 4676s
[06:59:31]   20600/50673 타일 | 1,675건 | 4681s
[06:59:36]   20700/50673 타일 | 1,679건 | 4685s
[06:59:41]   20800/50673 타일 | 1,679건 | 4690s
[06:59:46]   20900/50673 타일 | 1,679건 | 4695s
[06:59:51]   21000/50673 타일 | 1,679건 | 4700s
[06:59:56]   21100/50673 타일 | 1,679건 | 4705s
[07:00:01]   21200/50673 타일 | 1,679건 | 4710s
[07:00:08]   21300/50673 타일 | 1,679건 | 4717s
[07:00:13]   21400/50673 타일 | 1,679건 | 4722s
[07:00:17]   21500/50673 타일 | 1,679건 | 4727s
[07:00:22]   21600/50673 타일 | 1,679건 | 4732s
[07:00:28]   21700/50673 타일 | 1,679건 | 4737s
[07:00:32]   21800/50673 타일 | 1,679건 | 4742s
[07:00:37]   21900/50673 타일 | 1,679건 | 4747s
[07:00:42]   22000/50673 타일 | 1,679건 | 4752s
[07:00:47]   22100/50673 타일 | 1,681건 | 4756s
[07:00:52]   22200/50673 타일 | 1,682건 | 4761s
[07:00:57]   22300/50673 타일 | 1,682건 | 4766s
[07:01:02]   22400/50673 타일 | 1,682건 | 4771s
[07:01:08]   22500/50673 타일 | 1,682건 | 4777s
