[06:53:19] 캐시 로드: 0개 완료 항목
[06:53:19] ==============================================================
[06:53:19]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:53:19]   precision: 5 → 7 | 세분화 임계: 400건
[06:53:19]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260611
[06:53:19] ==============================================================
[06:53:19] 지오해시 타일: 16891개 (precision=5)
[06:53:19] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:53:29]   읍면동 18401개 확인
[06:53:50]   100/18401동 | 1,196건 | 31s
[07:43:28]   11400/18401동 | 112,729건 | 3009s
[07:43:32]   11500/18401동 | 112,743건 | 3014s
[07:43:36]   11600/18401동 | 112,743건 | 3017s
[07:43:38]   11700/18401동 | 112,743건 | 3020s
[07:43:45]   11800/18401동 | 112,912건 | 3027s
[07:44:06]   11900/18401동 | 113,170건 | 3047s
[07:44:12]   12000/18401동 | 113,185건 | 3054s
[07:44:16]   12100/18401동 | 113,196건 | 3057s
[07:44:18]   12200/18401동 | 113,196건 | 3059s
[07:44:22]   12300/18401동 | 113,205건 | 3063s
[07:44:24]   12400/18401동 | 113,205건 | 3066s
[07:44:28]   12500/18401동 | 113,205건 | 3069s
[07:44:30]   12600/18401동 | 113,205건 | 3071s
[07:44:34]   12700/18401동 | 113,240건 | 3075s
[07:44:37]   12800/18401동 | 113,240건 | 3078s
[07:44:40]   12900/18401동 | 113,240건 | 3081s
[07:44:43]   13000/18401동 | 113,240건 | 3084s
[07:44:47]   13100/18401동 | 113,240건 | 3088s
[07:44:49]   13200/18401동 | 113,240건 | 3091s
[07:44:52]   13300/18401동 | 113,240건 | 3093s
[07:45:00]   13400/18401동 | 113,449건 | 3101s
[07:45:05]   13500/18401동 | 113,641건 | 3106s
[07:45:08]   13600/18401동 | 113,641건 | 3109s
[07:45:13]   13700/18401동 | 113,687건 | 3114s
[07:45:18]   13800/18401동 | 113,687건 | 3119s
[07:45:22]   13900/18401동 | 113,688건 | 3124s
[07:45:26]   14000/18401동 | 113,697건 | 3127s
[07:45:29]   14100/18401동 | 113,699건 | 3130s
[07:45:39]   14200/18401동 | 114,014건 | 3140s
[07:45:42]   14300/18401동 | 114,025건 | 3143s
[07:45:45]   14400/18401동 | 114,025건 | 3146s
[07:46:02]   14500/18401동 | 114,656건 | 3163s
[07:46:14]   14600/18401동 | 114,979건 | 3175s
[07:46:30]   14700/18401동 | 115,587건 | 3191s
[07:46:37]   14800/18401동 | 115,587건 | 3198s
[07:46:43]   14900/18401동 | 115,698건 | 3204s
[07:46:50]   15000/18401동 | 115,750건 | 3211s
[07:48:00]   15100/18401동 | 118,882건 | 3281s
[07:48:38]   15200/18401동 | 118,886건 | 3320s
[07:48:45]   15300/18401동 | 119,140건 | 3326s
[07:49:12]   15400/18401동 | 119,788건 | 3353s
[07:49:59]   15500/18401동 | 120,379건 | 3400s
[07:50:02]   15600/18401동 | 120,388건 | 3404s
[07:50:06]   15700/18401동 | 120,395건 | 3407s
[07:50:10]   15800/18401동 | 120,395건 | 3411s
[07:50:14]   15900/18401동 | 120,402건 | 3415s
[07:50:18]   16000/18401동 | 120,402건 | 3419s
[07:50:21]   16100/18401동 | 120,402건 | 3423s
[07:50:25]   16200/18401동 | 120,402건 | 3426s
[07:50:29]   16300/18401동 | 120,406건 | 3430s
[07:50:33]   16400/18401동 | 120,422건 | 3435s
[07:50:40]   16500/18401동 | 120,673건 | 3441s
[07:50:44]   16600/18401동 | 120,675건 | 3445s
[07:51:09]   16700/18401동 | 121,496건 | 3470s
[07:51:16]   16800/18401동 | 121,496건 | 3477s
[07:51:19]   16900/18401동 | 121,496건 | 3480s
[07:51:22]   17000/18401동 | 121,496건 | 3483s
[07:51:27]   17100/18401동 | 121,621건 | 3488s
[07:51:32]   17200/18401동 | 121,676건 | 3493s
[07:52:24]   17300/18401동 | 123,063건 | 3545s
[07:52:35]   17400/18401동 | 123,238건 | 3556s
[07:52:40]   17500/18401동 | 123,304건 | 3561s
[07:52:48]   17600/18401동 | 123,306건 | 3569s
[07:52:51]   17700/18401동 | 123,309건 | 3573s
[07:52:55]   17800/18401동 | 123,314건 | 3576s
[07:52:58]   17900/18401동 | 123,314건 | 3580s
[07:53:02]   18000/18401동 | 123,314건 | 3584s
[07:53:07]   18100/18401동 | 123,365건 | 3588s
[07:53:12]   18200/18401동 | 123,378건 | 3593s
[07:53:14]   18300/18401동 | 123,382건 | 3595s
[07:53:17]   18400/18401동 | 123,382건 | 3598s
[07:53:17]   18401/18401동 | 123,382건 | 3598s
[07:53:18] 💾 저장: 직방_아파트_20260611_065319.csv (123,382건)
[07:53:18] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:53:18]   작업: 50673개 (타일 × 유형)
[07:53:25]   100/50673 타일 | 0건 | 3606s
[07:53:30]   200/50673 타일 | 0건 | 3612s
[07:53:35]   300/50673 타일 | 0건 | 3617s
[07:53:41]   400/50673 타일 | 0건 | 3622s
[07:53:46]   500/50673 타일 | 0건 | 3627s
[07:53:51]   600/50673 타일 | 0건 | 3632s
[07:53:56]   700/50673 타일 | 0건 | 3637s
[07:54:01]   800/50673 타일 | 24건 | 3642s
[07:54:07]   900/50673 타일 | 35건 | 3649s
[07:54:13]   1000/50673 타일 | 39건 | 3654s
[07:54:18]   1100/50673 타일 | 50건 | 3659s
[07:54:23]   1200/50673 타일 | 50건 | 3664s
[07:54:28]   1300/50673 타일 | 50건 | 3669s
[07:54:34]   1400/50673 타일 | 50건 | 3675s
[07:54:38]   1500/50673 타일 | 50건 | 3680s
[07:54:43]   1600/50673 타일 | 50건 | 3685s
[07:54:48]   1700/50673 타일 | 50건 | 3689s
[07:54:53]   1800/50673 타일 | 50건 | 3694s
[07:54:58]   1900/50673 타일 | 50건 | 3699s
[07:55:03]   2000/50673 타일 | 50건 | 3704s
[07:55:08]   2100/50673 타일 | 50건 | 3709s
[07:55:13]   2200/50673 타일 | 50건 | 3714s
[07:55:17]   2300/50673 타일 | 50건 | 3719s
[07:55:22]   2400/50673 타일 | 50건 | 3724s
[07:55:27]   2500/50673 타일 | 50건 | 3729s
[07:55:33]   2600/50673 타일 | 50건 | 3734s
[07:55:38]   2700/50673 타일 | 50건 | 3739s
[07:55:43]   2800/50673 타일 | 50건 | 3744s
[07:55:48]   2900/50673 타일 | 50건 | 3749s
[07:55:53]   3000/50673 타일 | 50건 | 3754s
[07:55:58]   3100/50673 타일 | 50건 | 3759s
[07:56:03]   3200/50673 타일 | 58건 | 3764s
[07:56:08]   3300/50673 타일 | 58건 | 3769s
[07:56:13]   3400/50673 타일 | 58건 | 3774s
[07:56:18]   3500/50673 타일 | 58건 | 3779s
[07:56:22]   3600/50673 타일 | 58건 | 3784s
[07:56:28]   3700/50673 타일 | 72건 | 3789s
[07:56:33]   3800/50673 타일 | 84건 | 3794s
[07:56:39]   3900/50673 타일 | 84건 | 3800s
[07:56:44]   4000/50673 타일 | 84건 | 3805s
[07:56:49]   4100/50673 타일 | 84건 | 3810s
[07:56:54]   4200/50673 타일 | 84건 | 3815s
[07:56:58]   4300/50673 타일 | 84건 | 3820s
[07:57:04]   4400/50673 타일 | 84건 | 3825s
[07:57:09]   4500/50673 타일 | 84건 | 3830s
[07:57:14]   4600/50673 타일 | 84건 | 3835s
[07:57:18]   4700/50673 타일 | 84건 | 3840s
[07:57:23]   4800/50673 타일 | 84건 | 3844s
[07:57:28]   4900/50673 타일 | 84건 | 3849s
[07:57:33]   5000/50673 타일 | 84건 | 3854s
[07:57:38]   5100/50673 타일 | 84건 | 3859s
[07:57:43]   5200/50673 타일 | 84건 | 3864s
[07:57:48]   5300/50673 타일 | 84건 | 3869s
[07:57:53]   5400/50673 타일 | 84건 | 3874s
[07:57:58]   5500/50673 타일 | 84건 | 3879s
[07:58:03]   5600/50673 타일 | 84건 | 3884s
[07:58:08]   5700/50673 타일 | 84건 | 3889s
[07:58:13]   5800/50673 타일 | 84건 | 3894s
[07:58:18]   5900/50673 타일 | 84건 | 3899s
[07:58:24]   6000/50673 타일 | 97건 | 3905s
[07:58:29]   6100/50673 타일 | 109건 | 3910s
[07:58:34]   6200/50673 타일 | 126건 | 3916s
[07:58:40]   6300/50673 타일 | 179건 | 3921s
[07:58:45]   6400/50673 타일 | 179건 | 3926s
[07:58:49]   6500/50673 타일 | 179건 | 3931s
[07:58:54]   6600/50673 타일 | 179건 | 3935s
[07:58:59]   6700/50673 타일 | 179건 | 3940s
[07:59:04]   6800/50673 타일 | 179건 | 3945s
[07:59:09]   6900/50673 타일 | 179건 | 3950s
[07:59:14]   7000/50673 타일 | 179건 | 3955s
[07:59:20]   7100/50673 타일 | 241건 | 3961s
[07:59:25]   7200/50673 타일 | 241건 | 3967s
[07:59:31]   7300/50673 타일 | 277건 | 3973s
[07:59:35]     🔍 세분화: 원룸/wy60p → 409건 (p5→6)
[07:59:38]   7400/50673 타일 | 300건 | 3979s
[07:59:44]   7500/50673 타일 | 300건 | 3985s
[07:59:51]   7600/50673 타일 | 325건 | 3992s
[07:59:56]   7700/50673 타일 | 336건 | 3997s
[08:00:01]   7800/50673 타일 | 336건 | 4003s
[08:00:05]     🔍 세분화: 원룸/wy6he → 436건 (p5→6)
[08:00:07]   7900/50673 타일 | 350건 | 4008s
[08:00:14]   8000/50673 타일 | 395건 | 4015s
[08:00:19]   8100/50673 타일 | 396건 | 4021s
[08:00:25]   8200/50673 타일 | 412건 | 4026s
[08:00:27]     🔍 세분화: 원룸/wy6wc → 601건 (p5→6)
[08:00:27]     🔍 세분화: 원룸/wy6wd → 652건 (p5→6)
[08:00:27]     🔍 세분화: 원룸/wy6we → 400건 (p5→6)
[08:00:28]     🔍 세분화: 원룸/wy6wf → 1013건 (p5→6)
[08:00:29]     🔍 세분화: 원룸/wy6ws → 493건 (p5→6)
[08:00:36]   8300/50673 타일 | 426건 | 4037s
[08:00:46]   8400/50673 타일 | 466건 | 4047s
[08:00:51]   8500/50673 타일 | 496건 | 4052s
[08:00:56]   8600/50673 타일 | 518건 | 4058s
[08:01:00]     🔍 세분화: 원룸/wy78k → 547건 (p5→6)
[08:01:00]     🔍 세분화: 원룸/wy78r → 459건 (p5→6)
[08:01:00]     🔍 세분화: 원룸/wy78p → 436건 (p5→6)
[08:01:07]   8700/50673 타일 | 559건 | 4068s
[08:01:15]     🔍 세분화: 원룸/wy7ec → 585건 (p5→6)
[08:01:16]   8800/50673 타일 | 628건 | 4077s
[08:01:23]   8900/50673 타일 | 678건 | 4084s
[08:01:27]     🔍 세분화: 원룸/wy7kn → 653건 (p5→6)
[08:01:29]     🔍 세분화: 원룸/wy7m2 → 604건 (p5→6)
[08:01:32]   9000/50673 타일 | 720건 | 4093s
[08:01:38]   9100/50673 타일 | 724건 | 4099s
[08:01:45]   9200/50673 타일 | 756건 | 4106s
[08:01:50]   9300/50673 타일 | 770건 | 4111s
[08:01:55]   9400/50673 타일 | 775건 | 4116s
[08:02:00]   9500/50673 타일 | 775건 | 4121s
[08:02:05]   9600/50673 타일 | 775건 | 4126s
[08:02:10]   9700/50673 타일 | 775건 | 4131s
[08:02:15]   9800/50673 타일 | 775건 | 4137s
[08:02:20]   9900/50673 타일 | 775건 | 4141s
[08:02:25]   10000/50673 타일 | 775건 | 4146s
[08:02:30]   10100/50673 타일 | 775건 | 4151s
[08:02:35]   10200/50673 타일 | 775건 | 4156s
[08:02:40]   10300/50673 타일 | 775건 | 4161s
[08:02:45]   10400/50673 타일 | 775건 | 4166s
[08:02:50]   10500/50673 타일 | 775건 | 4171s
[08:02:55]   10600/50673 타일 | 775건 | 4176s
[08:03:00]   10700/50673 타일 | 775건 | 4181s
[08:03:06]   10800/50673 타일 | 801건 | 4187s
[08:03:11]   10900/50673 타일 | 801건 | 4192s
[08:03:16]   11000/50673 타일 | 801건 | 4197s
[08:03:21]   11100/50673 타일 | 801건 | 4203s
[08:03:26]   11200/50673 타일 | 801건 | 4207s
[08:03:31]   11300/50673 타일 | 801건 | 4212s
[08:03:36]   11400/50673 타일 | 801건 | 4217s
[08:03:41]   11500/50673 타일 | 801건 | 4222s
[08:03:46]   11600/50673 타일 | 801건 | 4227s
[08:03:51]   11700/50673 타일 | 801건 | 4232s
[08:03:56]   11800/50673 타일 | 810건 | 4237s
[08:04:02]     🔍 세분화: 원룸/wyd3k → 446건 (p5→6)
[08:04:02]   11900/50673 타일 | 827건 | 4243s
[08:04:02]     🔍 세분화: 원룸/wyd3m → 616건 (p5→6)
[08:04:03]     🔍 세분화: 원룸/wyd3t → 659건 (p5→6)
[08:04:14]   12000/50673 타일 | 895건 | 4256s
[08:04:16]     🔍 세분화: 원룸/wyd77 → 1169건 (p5→6)
[08:04:17]     🔍 세분화: 원룸/wyd7f → 550건 (p5→6)
[08:04:17]     🔍 세분화: 원룸/wyd7d → 580건 (p5→6)
[08:04:18]     🔍 세분화: 원룸/wyd7g → 542건 (p5→6)
[08:04:19]     🔍 세분화: 원룸/wyd7s → 532건 (p5→6)
[08:04:24]     🔍 세분화: 원룸/wyd77h → 400건 (p6→7)
[08:04:26]     🔍 세분화: 원룸/wyd8k → 647건 (p5→6)
[08:04:35]   12100/50673 타일 | 1,009건 | 4276s
[08:04:43]   12200/50673 타일 | 1,083건 | 4284s
[08:04:49]   12300/50673 타일 | 1,161건 | 4290s
[08:04:49]     🔍 세분화: 원룸/wydh5 → 469건 (p5→6)
[08:04:50]     🔍 세분화: 원룸/wydhk → 679건 (p5→6)
[08:04:54]     🔍 세분화: 원룸/wydj5 → 451건 (p5→6)
[08:04:54]     🔍 세분화: 원룸/wydj7 → 641건 (p5→6)
[08:04:54]     🔍 세분화: 원룸/wydj4 → 703건 (p5→6)
[08:04:54]     🔍 세분화: 원룸/wydj9 → 440건 (p5→6)
[08:05:00]     🔍 세분화: 원룸/wydjp → 585건 (p5→6)
[08:05:02]     🔍 세분화: 원룸/wydjr → 790건 (p5→6)
[08:05:07]     🔍 세분화: 원룸/wydjw → 568건 (p5→6)
[08:05:10]     🔍 세분화: 원룸/wydk4 → 494건 (p5→6)
[08:05:15]     🔍 세분화: 원룸/wydm0 → 646건 (p5→6)
[08:05:16]     🔍 세분화: 원룸/wydm2 → 408건 (p5→6)
[08:05:17]     🔍 세분화: 원룸/wydm6 → 1343건 (p5→6)
[08:05:18]     🔍 세분화: 원룸/wydm8 → 742건 (p5→6)
[08:05:20]   12400/50673 타일 | 1,320건 | 4321s
[08:05:20]     🔍 세분화: 원룸/wydmd → 429건 (p5→6)
[08:05:21]     🔍 세분화: 원룸/wydme → 1018건 (p5→6)
[08:05:22]     🔍 세분화: 원룸/wydmf → 873건 (p5→6)
[08:05:25]     🔍 세분화: 원룸/wydmg → 1175건 (p5→6)
[08:05:31]     🔍 세분화: 원룸/wydmk → 416건 (p5→6)
[08:05:36]     🔍 세분화: 원룸/wydmw → 537건 (p5→6)
[08:05:37]     🔍 세분화: 원룸/wydn1 → 579건 (p5→6)
[08:05:46]     🔍 세분화: 원룸/wydq4 → 503건 (p5→6)
[08:05:47]   12500/50673 타일 | 1,374건 | 4349s
[08:05:56]   12600/50673 타일 | 1,463건 | 4357s
[08:06:03]   12700/50673 타일 | 1,512건 | 4364s
[08:06:09]   12800/50673 타일 | 1,534건 | 4370s
[08:06:14]   12900/50673 타일 | 1,549건 | 4375s
[08:06:19]   13000/50673 타일 | 1,556건 | 4380s
[08:06:24]   13100/50673 타일 | 1,578건 | 4385s
[08:06:29]   13200/50673 타일 | 1,578건 | 4390s
[08:06:34]   13300/50673 타일 | 1,578건 | 4395s
[08:06:39]   13400/50673 타일 | 1,578건 | 4400s
[08:06:44]   13500/50673 타일 | 1,578건 | 4405s
[08:06:48]   13600/50673 타일 | 1,578건 | 4410s
[08:06:53]   13700/50673 타일 | 1,582건 | 4415s
[08:06:59]   13800/50673 타일 | 1,596건 | 4420s
[08:07:04]   13900/50673 타일 | 1,596건 | 4425s
[08:07:09]   14000/50673 타일 | 1,596건 | 4430s
[08:07:14]   14100/50673 타일 | 1,596건 | 4435s
[08:07:20]   14200/50673 타일 | 1,597건 | 4441s
[08:07:25]   14300/50673 타일 | 1,597건 | 4446s
[08:07:30]   14400/50673 타일 | 1,597건 | 4451s
[08:07:35]   14500/50673 타일 | 1,597건 | 4456s
[08:07:40]   14600/50673 타일 | 1,601건 | 4461s
[08:07:45]   14700/50673 타일 | 1,601건 | 4466s
[08:07:50]   14800/50673 타일 | 1,601건 | 4471s
[08:07:55]   14900/50673 타일 | 1,601건 | 4476s
[08:08:00]   15000/50673 타일 | 1,601건 | 4481s
[08:08:05]   15100/50673 타일 | 1,601건 | 4486s
[08:08:10]   15200/50673 타일 | 1,601건 | 4491s
[08:08:15]   15300/50673 타일 | 1,601건 | 4496s
[08:08:20]   15400/50673 타일 | 1,601건 | 4501s
[08:08:25]   15500/50673 타일 | 1,601건 | 4506s
[08:08:29]   15600/50673 타일 | 1,601건 | 4511s
[08:08:34]   15700/50673 타일 | 1,601건 | 4516s
[08:08:39]   15800/50673 타일 | 1,601건 | 4520s
[08:08:44]   15900/50673 타일 | 1,602건 | 4525s
[08:08:49]   16000/50673 타일 | 1,602건 | 4531s
[08:08:55]   16100/50673 타일 | 1,602건 | 4536s
[08:09:00]   16200/50673 타일 | 1,602건 | 4541s
[08:09:05]   16300/50673 타일 | 1,602건 | 4546s
[08:09:09]   16400/50673 타일 | 1,602건 | 4551s
[08:09:15]   16500/50673 타일 | 1,602건 | 4556s
[08:09:20]   16600/50673 타일 | 1,602건 | 4561s
[08:09:25]   16700/50673 타일 | 1,602건 | 4566s
[08:09:30]   16800/50673 타일 | 1,602건 | 4571s
[08:09:35]   16900/50673 타일 | 1,602건 | 4576s
[08:09:40]   17000/50673 타일 | 1,602건 | 4581s
[08:09:45]   17100/50673 타일 | 1,602건 | 4586s
[08:09:49]   17200/50673 타일 | 1,602건 | 4591s
[08:09:54]   17300/50673 타일 | 1,602건 | 4595s
[08:09:59]   17400/50673 타일 | 1,602건 | 4600s
[08:10:04]   17500/50673 타일 | 1,602건 | 4605s
[08:10:09]   17600/50673 타일 | 1,605건 | 4610s
[08:10:16]   17700/50673 타일 | 1,627건 | 4617s
[08:10:21]   17800/50673 타일 | 1,642건 | 4622s
[08:10:26]   17900/50673 타일 | 1,642건 | 4627s
[08:10:31]   18000/50673 타일 | 1,651건 | 4632s
[08:10:36]   18100/50673 타일 | 1,651건 | 4637s
[08:10:41]   18200/50673 타일 | 1,651건 | 4643s
[08:10:46]   18300/50673 타일 | 1,651건 | 4647s
[08:10:51]   18400/50673 타일 | 1,651건 | 4652s
[08:10:56]   18500/50673 타일 | 1,651건 | 4657s
[08:11:00]   18600/50673 타일 | 1,651건 | 4661s
[08:11:05]   18700/50673 타일 | 1,651건 | 4666s
[08:11:10]   18800/50673 타일 | 1,651건 | 4671s
[08:11:15]   18900/50673 타일 | 1,651건 | 4676s
[08:11:20]   19000/50673 타일 | 1,651건 | 4681s
[08:11:25]   19100/50673 타일 | 1,651건 | 4686s
[08:11:30]   19200/50673 타일 | 1,651건 | 4691s
[08:11:35]   19300/50673 타일 | 1,651건 | 4696s
[08:11:40]   19400/50673 타일 | 1,651건 | 4702s
[08:11:45]   19500/50673 타일 | 1,651건 | 4706s
[08:11:51]   19600/50673 타일 | 1,651건 | 4712s
[08:11:55]   19700/50673 타일 | 1,651건 | 4717s
[08:12:01]   19800/50673 타일 | 1,651건 | 4722s
[08:12:06]   19900/50673 타일 | 1,651건 | 4728s
[08:12:12]   20000/50673 타일 | 1,651건 | 4733s
[08:12:17]   20100/50673 타일 | 1,655건 | 4738s
[08:12:22]   20200/50673 타일 | 1,655건 | 4743s
[08:12:26]   20300/50673 타일 | 1,655건 | 4748s
[08:12:32]   20400/50673 타일 | 1,655건 | 4753s
[08:12:37]   20500/50673 타일 | 1,655건 | 4758s
[08:12:42]   20600/50673 타일 | 1,655건 | 4763s
[08:12:47]   20700/50673 타일 | 1,658건 | 4768s
[08:12:52]   20800/50673 타일 | 1,658건 | 4773s
[08:12:57]   20900/50673 타일 | 1,658건 | 4778s
[08:13:02]   21000/50673 타일 | 1,658건 | 4783s
[08:13:07]   21100/50673 타일 | 1,658건 | 4788s
[08:13:11]   21200/50673 타일 | 1,658건 | 4793s
[08:13:17]   21300/50673 타일 | 1,658건 | 4798s
[08:13:22]   21400/50673 타일 | 1,658건 | 4803s
[08:13:26]   21500/50673 타일 | 1,658건 | 4808s
[08:13:31]   21600/50673 타일 | 1,658건 | 4813s
[08:13:36]   21700/50673 타일 | 1,658건 | 4817s
[08:13:41]   21800/50673 타일 | 1,658건 | 4822s
[08:13:47]   21900/50673 타일 | 1,658건 | 4828s
[08:13:51]   22000/50673 타일 | 1,658건 | 4832s
[08:13:56]   22100/50673 타일 | 1,659건 | 4837s
[08:14:01]   22200/50673 타일 | 1,660건 | 4842s
[08:14:06]   22300/50673 타일 | 1,660건 | 4847s
[08:14:11]   22400/50673 타일 | 1,660건 | 4852s
