[06:12:41] 캐시 로드: 0개 완료 항목
[06:12:41] ==============================================================
[06:12:41]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:12:41]   precision: 5 → 7 | 세분화 임계: 400건
[06:12:41]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260520
[06:12:41] ==============================================================
[06:12:41] 지오해시 타일: 16891개 (precision=5)
[06:12:41] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:12:51]   읍면동 18401개 확인
[06:13:00]   100/18401동 | 491건 | 19s
[07:05:05]   13700/18401동 | 114,070건 | 3144s
[07:05:09]   13800/18401동 | 114,070건 | 3149s
[07:05:13]   13900/18401동 | 114,078건 | 3152s
[07:05:15]   14000/18401동 | 114,078건 | 3155s
[07:05:18]   14100/18401동 | 114,080건 | 3157s
[07:05:23]   14200/18401동 | 114,125건 | 3162s
[07:05:35]   14300/18401동 | 114,441건 | 3174s
[07:05:52]   14400/18401동 | 115,170건 | 3192s
[07:06:01]   14500/18401동 | 115,795건 | 3200s
[07:06:18]   14600/18401동 | 115,830건 | 3217s
[07:06:30]   14700/18401동 | 116,376건 | 3229s
[07:06:40]   14800/18401동 | 116,568건 | 3240s
[07:06:48]   14900/18401동 | 116,568건 | 3247s
[07:08:15]   15000/18401동 | 118,855건 | 3334s
[07:08:22]   15100/18401동 | 118,939건 | 3341s
[07:08:26]   15200/18401동 | 118,944건 | 3345s
[07:08:36]   15300/18401동 | 119,445건 | 3355s
[07:09:00]   15400/18401동 | 120,070건 | 3380s
[07:09:43]   15500/18401동 | 120,633건 | 3422s
[07:09:48]   15600/18401동 | 120,633건 | 3427s
[07:09:51]   15700/18401동 | 120,640건 | 3431s
[07:09:56]   15800/18401동 | 120,640건 | 3435s
[07:09:58]   15900/18401동 | 120,646건 | 3438s
[07:10:03]   16000/18401동 | 120,646건 | 3442s
[07:10:07]   16100/18401동 | 120,646건 | 3446s
[07:10:10]   16200/18401동 | 120,646건 | 3449s
[07:10:14]   16300/18401동 | 120,646건 | 3453s
[07:10:18]   16400/18401동 | 120,646건 | 3457s
[07:10:22]   16500/18401동 | 120,651건 | 3461s
[07:10:26]   16600/18401동 | 120,651건 | 3465s
[07:10:29]   16700/18401동 | 120,651건 | 3468s
[07:10:35]   16800/18401동 | 120,833건 | 3474s
[07:10:39]   16900/18401동 | 120,868건 | 3478s
[07:11:01]   17000/18401동 | 121,643건 | 3500s
[07:11:34]   17100/18401동 | 123,005건 | 3533s
[07:12:11]   17200/18401동 | 123,178건 | 3570s
[07:12:14]   17300/18401동 | 123,178건 | 3573s
[07:12:20]   17400/18401동 | 123,231건 | 3579s
[07:12:27]   17500/18401동 | 123,377건 | 3586s
[07:12:30]   17600/18401동 | 123,379건 | 3589s
[07:12:34]   17700/18401동 | 123,407건 | 3593s
[07:12:38]   17800/18401동 | 123,410건 | 3597s
[07:12:42]   17900/18401동 | 123,416건 | 3601s
[07:12:46]   18000/18401동 | 123,416건 | 3605s
[07:12:49]   18100/18401동 | 123,418건 | 3608s
[07:12:55]   18200/18401동 | 123,474건 | 3614s
[07:12:57]   18300/18401동 | 123,490건 | 3616s
[07:13:00]   18400/18401동 | 123,490건 | 3619s
[07:13:00]   18401/18401동 | 123,490건 | 3619s
[07:13:00] 💾 저장: 직방_아파트_20260520_061241.csv (123,490건)
[07:13:00] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:13:00]   작업: 50673개 (타일 × 유형)
[07:13:07]   100/50673 타일 | 0건 | 3627s
[07:13:13]   200/50673 타일 | 0건 | 3632s
[07:13:17]   300/50673 타일 | 0건 | 3636s
[07:13:23]   400/50673 타일 | 0건 | 3642s
[07:13:28]   500/50673 타일 | 0건 | 3647s
[07:13:33]   600/50673 타일 | 0건 | 3652s
[07:13:38]   700/50673 타일 | 0건 | 3657s
[07:13:43]   800/50673 타일 | 21건 | 3662s
[07:13:49]   900/50673 타일 | 66건 | 3668s
[07:13:54]   1000/50673 타일 | 70건 | 3673s
[07:14:01]   1100/50673 타일 | 81건 | 3680s
[07:14:06]   1200/50673 타일 | 81건 | 3685s
[07:14:11]   1300/50673 타일 | 81건 | 3690s
[07:14:16]   1400/50673 타일 | 81건 | 3695s
[07:14:21]   1500/50673 타일 | 81건 | 3700s
[07:14:26]   1600/50673 타일 | 81건 | 3706s
[07:14:32]   1700/50673 타일 | 81건 | 3711s
[07:14:37]   1800/50673 타일 | 81건 | 3716s
[07:14:43]   1900/50673 타일 | 81건 | 3722s
[07:14:48]   2000/50673 타일 | 81건 | 3727s
[07:14:53]   2100/50673 타일 | 81건 | 3732s
[07:14:58]   2200/50673 타일 | 81건 | 3737s
[07:15:03]   2300/50673 타일 | 81건 | 3742s
[07:15:08]   2400/50673 타일 | 81건 | 3747s
[07:15:13]   2500/50673 타일 | 81건 | 3752s
[07:15:18]   2600/50673 타일 | 81건 | 3757s
[07:15:23]   2700/50673 타일 | 81건 | 3763s
[07:15:28]   2800/50673 타일 | 81건 | 3768s
[07:15:34]   2900/50673 타일 | 81건 | 3773s
[07:15:39]   3000/50673 타일 | 83건 | 3778s
[07:15:43]   3100/50673 타일 | 83건 | 3783s
[07:15:49]   3200/50673 타일 | 85건 | 3788s
[07:15:54]   3300/50673 타일 | 85건 | 3793s
[07:15:59]   3400/50673 타일 | 85건 | 3798s
[07:16:04]   3500/50673 타일 | 85건 | 3803s
[07:16:09]   3600/50673 타일 | 85건 | 3808s
[07:16:14]   3700/50673 타일 | 97건 | 3813s
[07:16:20]   3800/50673 타일 | 106건 | 3819s
[07:16:24]   3900/50673 타일 | 106건 | 3824s
[07:16:30]   4000/50673 타일 | 106건 | 3829s
[07:16:35]   4100/50673 타일 | 106건 | 3834s
[07:16:40]   4200/50673 타일 | 106건 | 3839s
[07:16:45]   4300/50673 타일 | 106건 | 3844s
[07:16:50]   4400/50673 타일 | 106건 | 3849s
[07:16:55]   4500/50673 타일 | 106건 | 3854s
[07:17:00]   4600/50673 타일 | 106건 | 3859s
[07:17:06]   4700/50673 타일 | 106건 | 3865s
[07:17:11]   4800/50673 타일 | 106건 | 3870s
[07:17:16]   4900/50673 타일 | 106건 | 3875s
[07:17:21]   5000/50673 타일 | 106건 | 3880s
[07:17:26]   5100/50673 타일 | 106건 | 3886s
[07:17:31]   5200/50673 타일 | 107건 | 3891s
[07:17:37]   5300/50673 타일 | 107건 | 3896s
[07:17:42]   5400/50673 타일 | 107건 | 3901s
[07:17:47]   5500/50673 타일 | 107건 | 3906s
[07:17:52]   5600/50673 타일 | 107건 | 3911s
[07:17:58]   5700/50673 타일 | 107건 | 3917s
[07:18:03]   5800/50673 타일 | 107건 | 3923s
[07:18:08]   5900/50673 타일 | 107건 | 3928s
[07:18:14]   6000/50673 타일 | 121건 | 3933s
[07:18:20]   6100/50673 타일 | 124건 | 3939s
[07:18:26]   6200/50673 타일 | 146건 | 3945s
[07:18:32]   6300/50673 타일 | 191건 | 3951s
[07:18:37]   6400/50673 타일 | 191건 | 3956s
[07:18:42]   6500/50673 타일 | 191건 | 3961s
[07:18:47]   6600/50673 타일 | 191건 | 3966s
[07:18:53]   6700/50673 타일 | 191건 | 3972s
[07:18:58]   6800/50673 타일 | 191건 | 3977s
[07:19:04]   6900/50673 타일 | 191건 | 3983s
[07:19:09]   7000/50673 타일 | 191건 | 3988s
[07:19:14]   7100/50673 타일 | 262건 | 3993s
[07:19:19]   7200/50673 타일 | 262건 | 3999s
[07:19:26]   7300/50673 타일 | 282건 | 4005s
[07:19:33]   7400/50673 타일 | 302건 | 4012s
[07:19:39]   7500/50673 타일 | 302건 | 4018s
[07:19:45]   7600/50673 타일 | 303건 | 4024s
[07:19:50]   7700/50673 타일 | 321건 | 4030s
[07:19:56]   7800/50673 타일 | 321건 | 4035s
[07:20:00]     🔍 세분화: 원룸/wy6he → 417건 (p5→6)
[07:20:02]   7900/50673 타일 | 338건 | 4041s
[07:20:10]   8000/50673 타일 | 389건 | 4049s
[07:20:17]   8100/50673 타일 | 390건 | 4056s
[07:20:23]   8200/50673 타일 | 402건 | 4062s
[07:20:25]     🔍 세분화: 원룸/wy6wc → 487건 (p5→6)
[07:20:25]     🔍 세분화: 원룸/wy6we → 425건 (p5→6)
[07:20:26]     🔍 세분화: 원룸/wy6wd → 625건 (p5→6)
[07:20:26]     🔍 세분화: 원룸/wy6wf → 1031건 (p5→6)
[07:20:27]     🔍 세분화: 원룸/wy6ws → 465건 (p5→6)
[07:20:36]   8300/50673 타일 | 446건 | 4075s
[07:20:46]   8400/50673 타일 | 474건 | 4085s
[07:20:52]   8500/50673 타일 | 489건 | 4091s
[07:20:57]   8600/50673 타일 | 499건 | 4096s
[07:21:00]     🔍 세분화: 원룸/wy78k → 467건 (p5→6)
[07:21:00]     🔍 세분화: 원룸/wy78p → 415건 (p5→6)
[07:21:00]     🔍 세분화: 원룸/wy78r → 487건 (p5→6)
[07:21:08]   8700/50673 타일 | 537건 | 4107s
[07:21:16]     🔍 세분화: 원룸/wy7ec → 488건 (p5→6)
[07:21:17]   8800/50673 타일 | 609건 | 4116s
[07:21:24]   8900/50673 타일 | 648건 | 4123s
[07:21:30]     🔍 세분화: 원룸/wy7kn → 635건 (p5→6)
[07:21:32]     🔍 세분화: 원룸/wy7m2 → 658건 (p5→6)
[07:21:33]     🔍 세분화: 원룸/wy7m6 → 403건 (p5→6)
[07:21:35]   9000/50673 타일 | 690건 | 4134s
[07:21:44]   9100/50673 타일 | 694건 | 4143s
[07:21:51]   9200/50673 타일 | 718건 | 4150s
[07:21:57]   9300/50673 타일 | 739건 | 4156s
[07:22:02]   9400/50673 타일 | 744건 | 4162s
[07:22:08]   9500/50673 타일 | 744건 | 4167s
[07:22:13]   9600/50673 타일 | 744건 | 4172s
[07:22:18]   9700/50673 타일 | 744건 | 4177s
[07:22:24]   9800/50673 타일 | 744건 | 4183s
[07:22:29]   9900/50673 타일 | 744건 | 4188s
[07:22:34]   10000/50673 타일 | 744건 | 4193s
[07:22:39]   10100/50673 타일 | 744건 | 4198s
[07:22:44]   10200/50673 타일 | 744건 | 4204s
[07:22:51]   10300/50673 타일 | 744건 | 4210s
[07:22:56]   10400/50673 타일 | 744건 | 4215s
[07:23:01]   10500/50673 타일 | 744건 | 4221s
[07:23:07]   10600/50673 타일 | 744건 | 4226s
[07:23:11]   10700/50673 타일 | 744건 | 4231s
[07:23:17]   10800/50673 타일 | 753건 | 4236s
[07:23:22]   10900/50673 타일 | 753건 | 4241s
[07:23:27]   11000/50673 타일 | 753건 | 4246s
[07:23:32]   11100/50673 타일 | 753건 | 4251s
[07:23:37]   11200/50673 타일 | 753건 | 4256s
[07:23:42]   11300/50673 타일 | 753건 | 4261s
[07:23:47]   11400/50673 타일 | 753건 | 4266s
[07:23:52]   11500/50673 타일 | 753건 | 4271s
[07:23:57]   11600/50673 타일 | 753건 | 4277s
[07:24:03]   11700/50673 타일 | 753건 | 4282s
[07:24:08]   11800/50673 타일 | 757건 | 4287s
[07:24:14]     🔍 세분화: 원룸/wyd3k → 437건 (p5→6)
[07:24:14]   11900/50673 타일 | 774건 | 4294s
[07:24:14]     🔍 세분화: 원룸/wyd3m → 624건 (p5→6)
[07:24:15]     🔍 세분화: 원룸/wyd3t → 722건 (p5→6)
[07:24:26]   12000/50673 타일 | 867건 | 4305s
[07:24:28]     🔍 세분화: 원룸/wyd77 → 1148건 (p5→6)
[07:24:29]     🔍 세분화: 원룸/wyd7d → 614건 (p5→6)
[07:24:29]     🔍 세분화: 원룸/wyd7f → 536건 (p5→6)
[07:24:30]     🔍 세분화: 원룸/wyd7g → 571건 (p5→6)
[07:24:32]     🔍 세분화: 원룸/wyd7s → 586건 (p5→6)
[07:24:35]     🔍 세분화: 원룸/wyd77h → 421건 (p6→7)
[07:24:38]     🔍 세분화: 원룸/wyd8k → 678건 (p5→6)
[07:24:47]   12100/50673 타일 | 957건 | 4326s
[07:24:54]   12200/50673 타일 | 1,018건 | 4333s
[07:25:01]   12300/50673 타일 | 1,093건 | 4340s
[07:25:01]     🔍 세분화: 원룸/wydh5 → 506건 (p5→6)
[07:25:02]     🔍 세분화: 원룸/wydhk → 650건 (p5→6)
[07:25:05]     🔍 세분화: 원룸/wydj4 → 461건 (p5→6)
[07:25:05]     🔍 세분화: 원룸/wydj5 → 437건 (p5→6)
[07:25:06]     🔍 세분화: 원룸/wydj7 → 654건 (p5→6)
[07:25:06]     🔍 세분화: 원룸/wydj9 → 513건 (p5→6)
[07:25:08]     🔍 세분화: 원룸/wydjf → 416건 (p5→6)
[07:25:13]     🔍 세분화: 원룸/wydh5y → 423건 (p6→7)
[07:25:16]     🔍 세분화: 원룸/wydjp → 595건 (p5→6)
[07:25:19]     🔍 세분화: 원룸/wydjr → 807건 (p5→6)
[07:25:22]     🔍 세분화: 원룸/wydjw → 596건 (p5→6)
[07:25:24]     🔍 세분화: 원룸/wydk4 → 493건 (p5→6)
[07:25:30]     🔍 세분화: 원룸/wydm0 → 573건 (p5→6)
[07:25:30]     🔍 세분화: 원룸/wydm2 → 457건 (p5→6)
[07:25:32]     🔍 세분화: 원룸/wydm6 → 1428건 (p5→6)
[07:25:32]     🔍 세분화: 원룸/wydm7 → 423건 (p5→6)
[07:25:32]     🔍 세분화: 원룸/wydm8 → 627건 (p5→6)
[07:25:40]   12400/50673 타일 | 1,268건 | 4379s
[07:25:40]     🔍 세분화: 원룸/wydmd → 403건 (p5→6)
[07:25:40]     🔍 세분화: 원룸/wydme → 904건 (p5→6)
[07:25:40]     🔍 세분화: 원룸/wydmf → 788건 (p5→6)
[07:25:45]     🔍 세분화: 원룸/wydmg → 846건 (p5→6)
[07:25:48]     🔍 세분화: 원룸/wydmk → 411건 (p5→6)
[07:25:52]     🔍 세분화: 원룸/wydmw → 510건 (p5→6)
[07:25:54]     🔍 세분화: 원룸/wydn1 → 552건 (p5→6)
[07:26:05]     🔍 세분화: 원룸/wydq4 → 482건 (p5→6)
[07:26:06]   12500/50673 타일 | 1,334건 | 4405s
[07:26:15]   12600/50673 타일 | 1,479건 | 4414s
[07:26:21]   12700/50673 타일 | 1,522건 | 4420s
[07:26:27]   12800/50673 타일 | 1,535건 | 4426s
[07:26:32]   12900/50673 타일 | 1,550건 | 4431s
[07:26:37]   13000/50673 타일 | 1,559건 | 4436s
[07:26:42]   13100/50673 타일 | 1,579건 | 4441s
[07:26:47]   13200/50673 타일 | 1,579건 | 4446s
[07:26:52]   13300/50673 타일 | 1,579건 | 4451s
[07:26:59]   13400/50673 타일 | 1,594건 | 4459s
[07:27:05]   13500/50673 타일 | 1,594건 | 4464s
[07:27:10]   13600/50673 타일 | 1,594건 | 4469s
[07:27:15]   13700/50673 타일 | 1,598건 | 4474s
[07:27:21]   13800/50673 타일 | 1,610건 | 4480s
[07:27:26]   13900/50673 타일 | 1,610건 | 4485s
[07:27:31]   14000/50673 타일 | 1,610건 | 4490s
[07:27:36]   14100/50673 타일 | 1,610건 | 4495s
[07:27:41]   14200/50673 타일 | 1,610건 | 4500s
[07:27:46]   14300/50673 타일 | 1,610건 | 4505s
[07:27:51]   14400/50673 타일 | 1,610건 | 4510s
[07:27:55]   14500/50673 타일 | 1,610건 | 4514s
[07:28:01]   14600/50673 타일 | 1,612건 | 4520s
[07:28:06]   14700/50673 타일 | 1,612건 | 4526s
[07:28:11]   14800/50673 타일 | 1,612건 | 4531s
[07:28:17]   14900/50673 타일 | 1,612건 | 4536s
[07:28:22]   15000/50673 타일 | 1,612건 | 4541s
[07:28:27]   15100/50673 타일 | 1,612건 | 4546s
[07:28:32]   15200/50673 타일 | 1,612건 | 4551s
[07:28:37]   15300/50673 타일 | 1,612건 | 4556s
[07:28:42]   15400/50673 타일 | 1,612건 | 4561s
[07:28:48]   15500/50673 타일 | 1,612건 | 4567s
[07:28:53]   15600/50673 타일 | 1,612건 | 4572s
[07:28:59]   15700/50673 타일 | 1,612건 | 4578s
[07:29:04]   15800/50673 타일 | 1,612건 | 4583s
[07:29:09]   15900/50673 타일 | 1,615건 | 4589s
[07:29:15]   16000/50673 타일 | 1,615건 | 4594s
[07:29:20]   16100/50673 타일 | 1,615건 | 4599s
[07:29:24]   16200/50673 타일 | 1,615건 | 4603s
[07:29:30]   16300/50673 타일 | 1,615건 | 4610s
[07:29:36]   16400/50673 타일 | 1,615건 | 4615s
[07:29:41]   16500/50673 타일 | 1,615건 | 4620s
[07:29:47]   16600/50673 타일 | 1,615건 | 4626s
[07:29:51]   16700/50673 타일 | 1,615건 | 4630s
[07:29:56]   16800/50673 타일 | 1,615건 | 4635s
[07:30:01]   16900/50673 타일 | 1,615건 | 4640s
[07:30:07]   17000/50673 타일 | 1,615건 | 4646s
[07:30:12]   17100/50673 타일 | 1,615건 | 4651s
[07:30:18]   17200/50673 타일 | 1,615건 | 4657s
[07:30:22]   17300/50673 타일 | 1,615건 | 4662s
[07:30:27]   17400/50673 타일 | 1,615건 | 4667s
[07:30:33]   17500/50673 타일 | 1,615건 | 4672s
[07:30:39]   17600/50673 타일 | 1,618건 | 4678s
[07:30:45]   17700/50673 타일 | 1,637건 | 4684s
[07:30:52]   17800/50673 타일 | 1,637건 | 4691s
[07:30:58]   17900/50673 타일 | 1,637건 | 4697s
[07:31:07]   18000/50673 타일 | 1,650건 | 4706s
[07:31:13]   18100/50673 타일 | 1,650건 | 4712s
[07:31:18]   18200/50673 타일 | 1,650건 | 4718s
[07:31:24]   18300/50673 타일 | 1,650건 | 4723s
[07:31:31]   18400/50673 타일 | 1,650건 | 4730s
[07:31:36]   18500/50673 타일 | 1,650건 | 4735s
[07:31:41]   18600/50673 타일 | 1,650건 | 4740s
[07:31:46]   18700/50673 타일 | 1,650건 | 4745s
[07:31:50]   18800/50673 타일 | 1,650건 | 4749s
[07:31:55]   18900/50673 타일 | 1,650건 | 4754s
[07:32:00]   19000/50673 타일 | 1,650건 | 4759s
[07:32:05]   19100/50673 타일 | 1,650건 | 4764s
[07:32:10]   19200/50673 타일 | 1,650건 | 4770s
[07:32:15]   19300/50673 타일 | 1,650건 | 4775s
[07:32:21]   19400/50673 타일 | 1,650건 | 4780s
[07:32:26]   19500/50673 타일 | 1,650건 | 4785s
[07:32:31]   19600/50673 타일 | 1,650건 | 4790s
[07:32:35]   19700/50673 타일 | 1,650건 | 4795s
[07:32:41]   19800/50673 타일 | 1,650건 | 4800s
[07:32:47]   19900/50673 타일 | 1,652건 | 4806s
[07:32:53]   20000/50673 타일 | 1,652건 | 4812s
[07:32:58]   20100/50673 타일 | 1,653건 | 4818s
[07:33:04]   20200/50673 타일 | 1,653건 | 4823s
[07:33:09]   20300/50673 타일 | 1,653건 | 4828s
[07:33:14]   20400/50673 타일 | 1,653건 | 4833s
[07:33:19]   20500/50673 타일 | 1,653건 | 4838s
[07:33:24]   20600/50673 타일 | 1,654건 | 4843s
[07:33:29]   20700/50673 타일 | 1,659건 | 4849s
[07:33:34]   20800/50673 타일 | 1,659건 | 4854s
[07:33:39]   20900/50673 타일 | 1,659건 | 4858s
[07:33:45]   21000/50673 타일 | 1,659건 | 4864s
[07:33:50]   21100/50673 타일 | 1,659건 | 4869s
[07:33:55]   21200/50673 타일 | 1,659건 | 4874s
[07:34:00]   21300/50673 타일 | 1,659건 | 4879s
[07:34:06]   21400/50673 타일 | 1,659건 | 4885s
[07:34:11]   21500/50673 타일 | 1,659건 | 4891s
[07:34:16]   21600/50673 타일 | 1,659건 | 4896s
[07:34:22]   21700/50673 타일 | 1,659건 | 4901s
[07:34:27]   21800/50673 타일 | 1,659건 | 4906s
[07:34:33]   21900/50673 타일 | 1,659건 | 4912s
[07:34:38]   22000/50673 타일 | 1,659건 | 4917s
[07:34:43]   22100/50673 타일 | 1,660건 | 4923s
