[04:37:20] 캐시 로드: 0개 완료 항목
[04:37:20] ==============================================================
[04:37:20]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:37:20]   precision: 5 → 7 | 세분화 임계: 400건
[04:37:20]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260409
[04:37:20] ==============================================================
[04:37:20] 지오해시 타일: 16891개 (precision=5)
[04:37:20] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:37:29]   읍면동 18401개 확인
[04:37:42]   100/18401동 | 936건 | 22s
[05:20:26]   10800/18401동 | 106,357건 | 2585s
[05:20:29]   10900/18401동 | 106,357건 | 2589s
[05:20:32]   11000/18401동 | 106,357건 | 2591s
[05:21:10]   11100/18401동 | 107,383건 | 2629s
[05:21:22]   11200/18401동 | 107,576건 | 2642s
[05:21:31]   11300/18401동 | 107,576건 | 2651s
[05:21:40]   11400/18401동 | 107,587건 | 2659s
[05:21:42]   11500/18401동 | 107,587건 | 2662s
[05:21:45]   11600/18401동 | 107,587건 | 2665s
[05:22:02]   11700/18401동 | 108,056건 | 2681s
[05:22:15]   11800/18401동 | 108,070건 | 2695s
[05:22:46]   11900/18401동 | 109,856건 | 2726s
[05:23:56]   12000/18401동 | 110,588건 | 2795s
[05:23:59]   12100/18401동 | 110,599건 | 2799s
[05:24:01]   12200/18401동 | 110,599건 | 2801s
[05:24:04]   12300/18401동 | 110,599건 | 2803s
[05:24:07]   12400/18401동 | 110,603건 | 2806s
[05:24:09]   12500/18401동 | 110,603건 | 2809s
[05:24:12]   12600/18401동 | 110,603건 | 2812s
[05:24:16]   12700/18401동 | 110,621건 | 2815s
[05:24:19]   12800/18401동 | 110,621건 | 2818s
[05:24:25]   12900/18401동 | 110,825건 | 2825s
[05:24:30]   13000/18401동 | 111,026건 | 2829s
[05:24:32]   13100/18401동 | 111,026건 | 2832s
[05:24:36]   13200/18401동 | 111,026건 | 2835s
[05:24:38]   13300/18401동 | 111,026건 | 2837s
[05:24:40]   13400/18401동 | 111,026건 | 2839s
[05:24:42]   13500/18401동 | 111,028건 | 2842s
[05:24:46]   13600/18401동 | 111,048건 | 2845s
[05:24:49]   13700/18401동 | 111,048건 | 2848s
[05:24:54]   13800/18401동 | 111,085건 | 2853s
[05:24:58]   13900/18401동 | 111,085건 | 2858s
[05:25:02]   14000/18401동 | 111,085건 | 2861s
[05:25:05]   14100/18401동 | 111,087건 | 2865s
[05:25:15]   14200/18401동 | 111,412건 | 2874s
[05:25:18]   14300/18401동 | 111,424건 | 2878s
[05:25:20]   14400/18401동 | 111,424건 | 2880s
[05:25:31]   14500/18401동 | 112,070건 | 2890s
[05:25:39]   14600/18401동 | 112,297건 | 2898s
[05:25:54]   14700/18401동 | 112,891건 | 2913s
[05:26:04]   14800/18401동 | 113,551건 | 2924s
[05:26:17]   14900/18401동 | 113,565건 | 2937s
[05:26:20]   15000/18401동 | 113,565건 | 2939s
[05:26:30]   15100/18401동 | 113,795건 | 2950s
[05:26:43]   15200/18401동 | 114,222건 | 2963s
[05:28:00]   15300/18401동 | 116,780건 | 3040s
[05:28:28]   15400/18401동 | 116,788건 | 3067s
[05:28:31]   15500/18401동 | 116,794건 | 3071s
[05:28:34]   15600/18401동 | 116,794건 | 3074s
[05:28:57]   15700/18401동 | 117,319건 | 3096s
[05:29:00]   15800/18401동 | 117,319건 | 3100s
[05:29:04]   15900/18401동 | 117,319건 | 3103s
[05:29:07]   16000/18401동 | 117,319건 | 3107s
[05:29:10]   16100/18401동 | 117,319건 | 3110s
[05:29:13]   16200/18401동 | 117,325건 | 3113s
[05:29:17]   16300/18401동 | 117,331건 | 3117s
[05:29:21]   16400/18401동 | 117,331건 | 3121s
[05:29:26]   16500/18401동 | 117,511건 | 3126s
[05:29:30]   16600/18401동 | 117,552건 | 3129s
[05:29:50]   16700/18401동 | 118,300건 | 3150s
[05:29:57]   16800/18401동 | 118,301건 | 3156s
[05:30:28]   16900/18401동 | 119,517건 | 3187s
[05:30:47]   17000/18401동 | 119,658건 | 3207s
[05:30:52]   17100/18401동 | 119,678건 | 3211s
[05:30:54]   17200/18401동 | 119,678건 | 3214s
[05:30:57]   17300/18401동 | 119,697건 | 3217s
[05:31:02]   17400/18401동 | 119,848건 | 3222s
[05:31:05]   17500/18401동 | 119,850건 | 3224s
[05:31:08]   17600/18401동 | 119,851건 | 3228s
[05:31:11]   17700/18401동 | 119,856건 | 3231s
[05:31:15]   17800/18401동 | 119,862건 | 3234s
[05:31:20]   17900/18401동 | 119,915건 | 3240s
[05:31:24]   18000/18401동 | 119,917건 | 3244s
[05:31:27]   18100/18401동 | 119,935건 | 3247s
[05:31:29]   18200/18401동 | 119,937건 | 3248s
[05:31:32]   18300/18401동 | 119,937건 | 3252s
[05:31:38]   18400/18401동 | 120,002건 | 3258s
[05:31:38]   18401/18401동 | 120,002건 | 3258s
[05:31:39] 💾 저장: 직방_아파트_20260409_043720.csv (120,002건)
[05:31:39] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[05:31:39]   작업: 50673개 (타일 × 유형)
[05:31:44]   100/50673 타일 | 0건 | 3264s
[05:31:49]   200/50673 타일 | 0건 | 3268s
[05:31:53]   300/50673 타일 | 0건 | 3273s
[05:31:58]   400/50673 타일 | 0건 | 3278s
[05:32:02]   500/50673 타일 | 0건 | 3282s
[05:32:07]   600/50673 타일 | 0건 | 3286s
[05:32:12]   700/50673 타일 | 0건 | 3291s
[05:32:16]   800/50673 타일 | 16건 | 3296s
[05:32:21]   900/50673 타일 | 36건 | 3301s
[05:32:26]   1000/50673 타일 | 41건 | 3305s
[05:32:30]   1100/50673 타일 | 51건 | 3310s
[05:32:35]   1200/50673 타일 | 51건 | 3314s
[05:32:39]   1300/50673 타일 | 51건 | 3319s
[05:32:43]   1400/50673 타일 | 51건 | 3323s
[05:32:48]   1500/50673 타일 | 51건 | 3327s
[05:32:52]   1600/50673 타일 | 51건 | 3332s
[05:32:57]   1700/50673 타일 | 51건 | 3336s
[05:33:02]   1800/50673 타일 | 51건 | 3341s
[05:33:06]   1900/50673 타일 | 51건 | 3346s
[05:33:10]   2000/50673 타일 | 51건 | 3350s
[05:33:15]   2100/50673 타일 | 51건 | 3355s
[05:33:20]   2200/50673 타일 | 51건 | 3359s
[05:33:24]   2300/50673 타일 | 51건 | 3364s
[05:33:28]   2400/50673 타일 | 51건 | 3368s
[05:33:33]   2500/50673 타일 | 51건 | 3372s
[05:33:38]   2600/50673 타일 | 51건 | 3378s
[05:33:42]   2700/50673 타일 | 51건 | 3382s
[05:33:47]   2800/50673 타일 | 51건 | 3386s
[05:33:51]   2900/50673 타일 | 51건 | 3391s
[05:33:55]   3000/50673 타일 | 51건 | 3395s
[05:34:00]   3100/50673 타일 | 64건 | 3399s
[05:34:04]   3200/50673 타일 | 64건 | 3404s
[05:34:09]   3300/50673 타일 | 64건 | 3408s
[05:34:13]   3400/50673 타일 | 64건 | 3412s
[05:34:17]   3500/50673 타일 | 64건 | 3417s
[05:34:22]   3600/50673 타일 | 64건 | 3422s
[05:34:27]   3700/50673 타일 | 76건 | 3427s
[05:34:32]   3800/50673 타일 | 81건 | 3432s
[05:34:37]   3900/50673 타일 | 81건 | 3437s
[05:34:41]   4000/50673 타일 | 81건 | 3441s
[05:34:46]   4100/50673 타일 | 81건 | 3445s
[05:34:50]   4200/50673 타일 | 81건 | 3450s
[05:34:54]   4300/50673 타일 | 81건 | 3454s
[05:34:59]   4400/50673 타일 | 81건 | 3458s
[05:35:03]   4500/50673 타일 | 81건 | 3463s
[05:35:08]   4600/50673 타일 | 81건 | 3467s
[05:35:12]   4700/50673 타일 | 81건 | 3472s
[05:35:16]   4800/50673 타일 | 81건 | 3476s
[05:35:21]   4900/50673 타일 | 81건 | 3480s
[05:35:25]   5000/50673 타일 | 81건 | 3485s
[05:35:30]   5100/50673 타일 | 81건 | 3490s
[05:35:35]   5200/50673 타일 | 82건 | 3495s
[05:35:40]   5300/50673 타일 | 83건 | 3499s
[05:35:44]   5400/50673 타일 | 83건 | 3504s
[05:35:48]   5500/50673 타일 | 83건 | 3508s
[05:35:54]   5600/50673 타일 | 83건 | 3514s
[05:35:58]   5700/50673 타일 | 83건 | 3518s
[05:36:03]   5800/50673 타일 | 83건 | 3522s
[05:36:08]   5900/50673 타일 | 83건 | 3527s
[05:36:13]   6000/50673 타일 | 92건 | 3532s
[05:36:17]   6100/50673 타일 | 96건 | 3537s
[05:36:22]   6200/50673 타일 | 138건 | 3542s
[05:36:27]   6300/50673 타일 | 186건 | 3546s
[05:36:31]   6400/50673 타일 | 186건 | 3550s
[05:36:35]   6500/50673 타일 | 186건 | 3555s
[05:36:39]   6600/50673 타일 | 186건 | 3559s
[05:36:44]   6700/50673 타일 | 186건 | 3563s
[05:36:48]   6800/50673 타일 | 186건 | 3568s
[05:36:54]   6900/50673 타일 | 186건 | 3573s
[05:36:58]   7000/50673 타일 | 186건 | 3578s
[05:37:04]   7100/50673 타일 | 233건 | 3583s
[05:37:08]   7200/50673 타일 | 233건 | 3588s
[05:37:14]   7300/50673 타일 | 257건 | 3594s
[05:37:20]   7400/50673 타일 | 286건 | 3599s
[05:37:24]   7500/50673 타일 | 286건 | 3604s
[05:37:28]     🔍 세분화: 원룸/wy67u → 447건 (p5→6)
[05:37:29]   7600/50673 타일 | 289건 | 3609s
[05:37:34]   7700/50673 타일 | 290건 | 3614s
[05:37:39]   7800/50673 타일 | 290건 | 3619s
[05:37:42]     🔍 세분화: 원룸/wy6he → 440건 (p5→6)
[05:37:45]   7900/50673 타일 | 312건 | 3624s
[05:37:50]   8000/50673 타일 | 330건 | 3630s
[05:37:56]   8100/50673 타일 | 331건 | 3635s
[05:38:00]   8200/50673 타일 | 331건 | 3640s
[05:38:02]     🔍 세분화: 원룸/wy6we → 431건 (p5→6)
[05:38:02]     🔍 세분화: 원룸/wy6wd → 641건 (p5→6)
[05:38:03]     🔍 세분화: 원룸/wy6wf → 1056건 (p5→6)
[05:38:03]     🔍 세분화: 원룸/wy6wc → 520건 (p5→6)
[05:38:04]     🔍 세분화: 원룸/wy6ws → 455건 (p5→6)
[05:38:10]   8300/50673 타일 | 336건 | 3650s
[05:38:20]   8400/50673 타일 | 362건 | 3659s
[05:38:24]   8500/50673 타일 | 386건 | 3664s
[05:38:29]   8600/50673 타일 | 403건 | 3669s
[05:38:32]     🔍 세분화: 원룸/wy78k → 458건 (p5→6)
[05:38:32]     🔍 세분화: 원룸/wy78p → 434건 (p5→6)
[05:38:32]     🔍 세분화: 원룸/wy78r → 472건 (p5→6)
[05:38:38]   8700/50673 타일 | 470건 | 3678s
[05:38:45]     🔍 세분화: 원룸/wy7ec → 445건 (p5→6)
[05:38:46]   8800/50673 타일 | 521건 | 3686s
[05:38:52]   8900/50673 타일 | 562건 | 3692s
[05:38:56]     🔍 세분화: 원룸/wy7kn → 710건 (p5→6)
[05:38:57]     🔍 세분화: 원룸/wy7m2 → 683건 (p5→6)
[05:39:00]   9000/50673 타일 | 611건 | 3700s
[05:39:06]   9100/50673 타일 | 615건 | 3706s
[05:39:12]   9200/50673 타일 | 639건 | 3711s
[05:39:17]   9300/50673 타일 | 664건 | 3716s
[05:39:22]   9400/50673 타일 | 669건 | 3722s
[05:39:27]   9500/50673 타일 | 669건 | 3727s
[05:39:32]   9600/50673 타일 | 669건 | 3731s
[05:39:36]   9700/50673 타일 | 669건 | 3735s
[05:39:40]   9800/50673 타일 | 669건 | 3740s
[05:39:45]   9900/50673 타일 | 669건 | 3745s
[05:39:49]   10000/50673 타일 | 669건 | 3749s
[05:39:56]   10100/50673 타일 | 669건 | 3755s
[05:40:00]   10200/50673 타일 | 669건 | 3760s
[05:40:06]   10300/50673 타일 | 670건 | 3765s
[05:40:10]   10400/50673 타일 | 670건 | 3770s
[05:40:15]   10500/50673 타일 | 670건 | 3774s
[05:40:19]   10600/50673 타일 | 670건 | 3779s
[05:40:24]   10700/50673 타일 | 670건 | 3783s
[05:40:29]   10800/50673 타일 | 681건 | 3789s
[05:40:34]   10900/50673 타일 | 681건 | 3794s
[05:40:38]   11000/50673 타일 | 681건 | 3798s
[05:40:43]   11100/50673 타일 | 681건 | 3802s
[05:40:47]   11200/50673 타일 | 681건 | 3807s
[05:40:52]   11300/50673 타일 | 681건 | 3811s
[05:40:56]   11400/50673 타일 | 681건 | 3816s
[05:41:00]   11500/50673 타일 | 681건 | 3820s
[05:41:05]   11600/50673 타일 | 681건 | 3825s
[05:41:10]   11700/50673 타일 | 681건 | 3830s
[05:41:15]   11800/50673 타일 | 684건 | 3834s
[05:41:20]     🔍 세분화: 원룸/wyd3m → 612건 (p5→6)
[05:41:20]     🔍 세분화: 원룸/wyd3k → 456건 (p5→6)
[05:41:20]   11900/50673 타일 | 738건 | 3839s
[05:41:20]     🔍 세분화: 원룸/wyd3t → 731건 (p5→6)
[05:41:30]   12000/50673 타일 | 826건 | 3850s
[05:41:32]     🔍 세분화: 원룸/wyd77 → 1148건 (p5→6)
[05:41:32]     🔍 세분화: 원룸/wyd7d → 567건 (p5→6)
[05:41:33]     🔍 세분화: 원룸/wyd7f → 571건 (p5→6)
[05:41:33]     🔍 세분화: 원룸/wyd7g → 589건 (p5→6)
[05:41:35]     🔍 세분화: 원룸/wyd7s → 614건 (p5→6)
[05:41:40]     🔍 세분화: 원룸/wyd8k → 680건 (p5→6)
[05:41:48]   12100/50673 타일 | 916건 | 3867s
[05:41:54]   12200/50673 타일 | 983건 | 3873s
[05:41:59]   12300/50673 타일 | 1,029건 | 3878s
[05:41:59]     🔍 세분화: 원룸/wydh5 → 438건 (p5→6)
[05:42:00]     🔍 세분화: 원룸/wydhk → 644건 (p5→6)
[05:42:03]     🔍 세분화: 원룸/wydj4 → 414건 (p5→6)
[05:42:03]     🔍 세분화: 원룸/wydj5 → 443건 (p5→6)
[05:42:04]     🔍 세분화: 원룸/wydj7 → 669건 (p5→6)
[05:42:04]     🔍 세분화: 원룸/wydj9 → 548건 (p5→6)
[05:42:05]     🔍 세분화: 원룸/wydjf → 517건 (p5→6)
[05:42:12]     🔍 세분화: 원룸/wydjp → 576건 (p5→6)
[05:42:14]     🔍 세분화: 원룸/wydjr → 776건 (p5→6)
[05:42:18]     🔍 세분화: 원룸/wydjw → 630건 (p5→6)
[05:42:19]     🔍 세분화: 원룸/wydk4 → 536건 (p5→6)
[05:42:25]     🔍 세분화: 원룸/wydm0 → 546건 (p5→6)
[05:42:25]     🔍 세분화: 원룸/wydm2 → 458건 (p5→6)
[05:42:26]     🔍 세분화: 원룸/wydm6 → 1592건 (p5→6)
[05:42:27]     🔍 세분화: 원룸/wydm8 → 650건 (p5→6)
[05:42:29]   12400/50673 타일 | 1,197건 | 3908s
[05:42:30]     🔍 세분화: 원룸/wydme → 852건 (p5→6)
[05:42:31]     🔍 세분화: 원룸/wydmf → 692건 (p5→6)
[05:42:32]     🔍 세분화: 원룸/wydmg → 812건 (p5→6)
[05:42:36]     🔍 세분화: 원룸/wydmk → 425건 (p5→6)
[05:42:41]     🔍 세분화: 원룸/wydmw → 577건 (p5→6)
[05:42:43]     🔍 세분화: 원룸/wydn1 → 663건 (p5→6)
[05:42:51]     🔍 세분화: 원룸/wydq4 → 458건 (p5→6)
[05:42:51]   12500/50673 타일 | 1,282건 | 3931s
[05:42:59]   12600/50673 타일 | 1,380건 | 3939s
[05:43:05]   12700/50673 타일 | 1,419건 | 3945s
[05:43:11]   12800/50673 타일 | 1,450건 | 3950s
[05:43:16]   12900/50673 타일 | 1,468건 | 3955s
[05:43:21]   13000/50673 타일 | 1,473건 | 3960s
[05:43:25]   13100/50673 타일 | 1,491건 | 3965s
[05:43:29]   13200/50673 타일 | 1,491건 | 3969s
[05:43:34]   13300/50673 타일 | 1,491건 | 3974s
[05:43:38]   13400/50673 타일 | 1,499건 | 3978s
[05:43:43]   13500/50673 타일 | 1,499건 | 3982s
[05:43:47]   13600/50673 타일 | 1,499건 | 3987s
[05:43:52]   13700/50673 타일 | 1,501건 | 3991s
[05:43:56]   13800/50673 타일 | 1,508건 | 3996s
[05:44:01]   13900/50673 타일 | 1,508건 | 4000s
[05:44:05]   14000/50673 타일 | 1,508건 | 4005s
[05:44:09]   14100/50673 타일 | 1,508건 | 4009s
[05:44:14]   14200/50673 타일 | 1,508건 | 4013s
[05:44:18]   14300/50673 타일 | 1,508건 | 4018s
[05:44:23]   14400/50673 타일 | 1,508건 | 4022s
[05:44:27]   14500/50673 타일 | 1,508건 | 4027s
[05:44:32]   14600/50673 타일 | 1,512건 | 4032s
[05:44:36]   14700/50673 타일 | 1,512건 | 4036s
[05:44:40]   14800/50673 타일 | 1,512건 | 4040s
[05:44:46]   14900/50673 타일 | 1,512건 | 4046s
[05:44:50]   15000/50673 타일 | 1,512건 | 4050s
[05:44:55]   15100/50673 타일 | 1,512건 | 4054s
[05:44:59]   15200/50673 타일 | 1,512건 | 4058s
[05:45:04]   15300/50673 타일 | 1,512건 | 4063s
[05:45:08]   15400/50673 타일 | 1,512건 | 4068s
[05:45:12]   15500/50673 타일 | 1,512건 | 4072s
[05:45:17]   15600/50673 타일 | 1,512건 | 4076s
[05:45:21]   15700/50673 타일 | 1,512건 | 4081s
[05:45:26]   15800/50673 타일 | 1,513건 | 4085s
[05:45:30]   15900/50673 타일 | 1,517건 | 4090s
[05:45:35]   16000/50673 타일 | 1,517건 | 4094s
[05:45:39]   16100/50673 타일 | 1,517건 | 4099s
[05:45:43]   16200/50673 타일 | 1,517건 | 4103s
[05:45:48]   16300/50673 타일 | 1,517건 | 4108s
[05:45:53]   16400/50673 타일 | 1,517건 | 4112s
[05:45:57]   16500/50673 타일 | 1,517건 | 4117s
[05:46:02]   16600/50673 타일 | 1,517건 | 4122s
[05:46:07]   16700/50673 타일 | 1,517건 | 4126s
[05:46:11]   16800/50673 타일 | 1,517건 | 4130s
[05:46:15]   16900/50673 타일 | 1,517건 | 4135s
[05:46:20]   17000/50673 타일 | 1,517건 | 4140s
[05:46:25]   17100/50673 타일 | 1,517건 | 4145s
[05:46:29]   17200/50673 타일 | 1,517건 | 4149s
[05:46:34]   17300/50673 타일 | 1,517건 | 4153s
[05:46:38]   17400/50673 타일 | 1,517건 | 4158s
[05:46:43]   17500/50673 타일 | 1,517건 | 4162s
[05:46:47]   17600/50673 타일 | 1,518건 | 4167s
[05:46:52]   17700/50673 타일 | 1,531건 | 4171s
[05:46:56]   17800/50673 타일 | 1,537건 | 4176s
[05:47:01]   17900/50673 타일 | 1,538건 | 4181s
[05:47:05]   18000/50673 타일 | 1,548건 | 4185s
[05:47:10]   18100/50673 타일 | 1,548건 | 4189s
[05:47:14]   18200/50673 타일 | 1,548건 | 4194s
[05:47:19]   18300/50673 타일 | 1,548건 | 4198s
[05:47:23]   18400/50673 타일 | 1,548건 | 4203s
[05:47:29]   18500/50673 타일 | 1,548건 | 4208s
[05:47:33]   18600/50673 타일 | 1,548건 | 4213s
[05:47:37]   18700/50673 타일 | 1,548건 | 4217s
[05:47:42]   18800/50673 타일 | 1,548건 | 4222s
[05:47:47]   18900/50673 타일 | 1,548건 | 4227s
[05:47:52]   19000/50673 타일 | 1,548건 | 4231s
[05:47:57]   19100/50673 타일 | 1,548건 | 4237s
[05:48:02]   19200/50673 타일 | 1,548건 | 4242s
[05:48:07]   19300/50673 타일 | 1,548건 | 4247s
[05:48:12]   19400/50673 타일 | 1,548건 | 4252s
[05:48:17]   19500/50673 타일 | 1,548건 | 4256s
[05:48:21]   19600/50673 타일 | 1,548건 | 4261s
[05:48:26]   19700/50673 타일 | 1,548건 | 4266s
[05:48:30]   19800/50673 타일 | 1,548건 | 4270s
[05:48:35]   19900/50673 타일 | 1,559건 | 4274s
[05:48:39]   20000/50673 타일 | 1,559건 | 4279s
[05:48:44]   20100/50673 타일 | 1,559건 | 4284s
[05:48:48]   20200/50673 타일 | 1,559건 | 4288s
[05:48:53]   20300/50673 타일 | 1,559건 | 4293s
[05:48:58]   20400/50673 타일 | 1,559건 | 4297s
[05:49:02]   20500/50673 타일 | 1,559건 | 4302s
[05:49:07]   20600/50673 타일 | 1,563건 | 4307s
[05:49:12]   20700/50673 타일 | 1,568건 | 4311s
[05:49:16]   20800/50673 타일 | 1,568건 | 4315s
[05:49:20]   20900/50673 타일 | 1,568건 | 4320s
[05:49:25]   21000/50673 타일 | 1,568건 | 4325s
[05:49:29]   21100/50673 타일 | 1,568건 | 4329s
[05:49:33]   21200/50673 타일 | 1,568건 | 4333s
[05:49:38]   21300/50673 타일 | 1,568건 | 4338s
[05:49:42]   21400/50673 타일 | 1,568건 | 4342s
[05:49:47]   21500/50673 타일 | 1,568건 | 4347s
[05:49:52]   21600/50673 타일 | 1,568건 | 4351s
[05:49:56]   21700/50673 타일 | 1,568건 | 4356s
[05:50:01]   21800/50673 타일 | 1,568건 | 4360s
[05:50:05]   21900/50673 타일 | 1,568건 | 4365s
[05:50:09]   22000/50673 타일 | 1,568건 | 4369s
[05:50:14]   22100/50673 타일 | 1,569건 | 4374s
[05:50:18]   22200/50673 타일 | 1,570건 | 4378s
[05:50:23]   22300/50673 타일 | 1,570건 | 4382s
[05:50:27]   22400/50673 타일 | 1,570건 | 4387s
[05:50:31]   22500/50673 타일 | 1,570건 | 4391s
[05:50:36]   22600/50673 타일 | 1,570건 | 4395s
