[05:16:40] 캐시 로드: 0개 완료 항목
[05:16:40] ==============================================================
[05:16:40]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:16:40]   precision: 5 → 7 | 세분화 임계: 400건
[05:16:40]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260711
[05:16:40] ==============================================================
[05:16:40] 지오해시 타일: 16891개 (precision=5)
[05:16:40] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:16:51]   읍면동 18401개 확인
[05:17:08]   100/18401동 | 826건 | 28s
[06:00:16]   8900/18401동 | 108,094건 | 2616s
[06:00:19]   9000/18401동 | 108,101건 | 2619s
[06:00:21]   9100/18401동 | 108,101건 | 2621s
[06:00:26]   9200/18401동 | 108,224건 | 2626s
[06:00:34]   9300/18401동 | 108,224건 | 2634s
[06:00:37]   9400/18401동 | 108,225건 | 2637s
[06:00:41]   9500/18401동 | 108,231건 | 2641s
[06:00:44]   9600/18401동 | 108,231건 | 2644s
[06:00:47]   9700/18401동 | 108,235건 | 2647s
[06:00:51]   9800/18401동 | 108,235건 | 2651s
[06:00:54]   9900/18401동 | 108,236건 | 2654s
[06:00:57]   10000/18401동 | 108,236건 | 2657s
[06:01:00]   10100/18401동 | 108,239건 | 2660s
[06:01:11]   10200/18401동 | 108,360건 | 2671s
[06:01:16]   10300/18401동 | 108,363건 | 2675s
[06:01:19]   10400/18401동 | 108,363건 | 2679s
[06:01:26]   10500/18401동 | 108,441건 | 2686s
[06:01:30]   10600/18401동 | 108,441건 | 2690s
[06:01:33]   10700/18401동 | 108,442건 | 2693s
[06:01:36]   10800/18401동 | 108,442건 | 2696s
[06:01:39]   10900/18401동 | 108,443건 | 2699s
[06:01:42]   11000/18401동 | 108,443건 | 2702s
[06:01:45]   11100/18401동 | 108,443건 | 2705s
[06:01:51]   11200/18401동 | 108,664건 | 2711s
[06:02:05]   11300/18401동 | 108,664건 | 2725s
[06:02:49]   11400/18401동 | 109,992건 | 2769s
[06:04:40]   11500/18401동 | 112,618건 | 2880s
[06:05:03]   11600/18401동 | 112,628건 | 2903s
[06:05:06]   11700/18401동 | 112,631건 | 2906s
[06:05:08]   11800/18401동 | 112,631건 | 2908s
[06:05:12]   11900/18401동 | 112,648건 | 2912s
[06:05:15]   12000/18401동 | 112,649건 | 2915s
[06:05:18]   12100/18401동 | 112,686건 | 2918s
[06:05:21]   12200/18401동 | 112,686건 | 2921s
[06:05:25]   12300/18401동 | 112,698건 | 2925s
[06:05:27]   12400/18401동 | 112,698건 | 2927s
[06:05:33]   12500/18401동 | 112,835건 | 2933s
[06:05:50]   12600/18401동 | 113,082건 | 2950s
[06:05:58]   12700/18401동 | 113,102건 | 2958s
[06:06:01]   12800/18401동 | 113,103건 | 2961s
[06:06:05]   12900/18401동 | 113,103건 | 2965s
[06:06:07]   13000/18401동 | 113,103건 | 2967s
[06:06:11]   13100/18401동 | 113,103건 | 2971s
[06:06:14]   13200/18401동 | 113,103건 | 2974s
[06:06:17]   13300/18401동 | 113,103건 | 2977s
[06:06:19]   13400/18401동 | 113,105건 | 2979s
[06:06:23]   13500/18401동 | 113,105건 | 2983s
[06:06:32]   13600/18401동 | 113,480건 | 2992s
[06:06:37]   13700/18401동 | 113,526건 | 2997s
[06:06:42]   13800/18401동 | 113,526건 | 3002s
[06:06:45]   13900/18401동 | 113,527건 | 3005s
[06:06:48]   14000/18401동 | 113,544건 | 3008s
[06:06:52]   14100/18401동 | 113,553건 | 3012s
[06:06:55]   14200/18401동 | 113,553건 | 3015s
[06:06:58]   14300/18401동 | 113,554건 | 3018s
[06:07:10]   14400/18401동 | 114,092건 | 3030s
[06:07:26]   14500/18401동 | 114,821건 | 3046s
[06:07:42]   14600/18401동 | 115,506건 | 3062s
[06:07:51]   14700/18401동 | 115,506건 | 3071s
[06:08:11]   14800/18401동 | 116,177건 | 3091s
[06:08:18]   14900/18401동 | 116,266건 | 3098s
[06:08:25]   15000/18401동 | 116,335건 | 3105s
[06:09:23]   15100/18401동 | 118,768건 | 3163s
[06:10:51]   15200/18401동 | 119,816건 | 3251s
[06:10:57]   15300/18401동 | 119,825건 | 3257s
[06:11:01]   15400/18401동 | 119,825건 | 3261s
[06:11:04]   15500/18401동 | 119,831건 | 3264s
[06:11:08]   15600/18401동 | 119,833건 | 3268s
[06:11:11]   15700/18401동 | 119,834건 | 3271s
[06:11:14]   15800/18401동 | 119,840건 | 3274s
[06:11:23]   15900/18401동 | 120,339건 | 3283s
[06:11:40]   16000/18401동 | 120,339건 | 3300s
[06:11:44]   16100/18401동 | 120,339건 | 3304s
[06:11:47]   16200/18401동 | 120,339건 | 3307s
[06:11:51]   16300/18401동 | 120,339건 | 3311s
[06:11:55]   16400/18401동 | 120,343건 | 3315s
[06:12:02]   16500/18401동 | 120,560건 | 3322s
[06:12:06]   16600/18401동 | 120,560건 | 3326s
[06:12:09]   16700/18401동 | 120,560건 | 3329s
[06:12:30]   16800/18401동 | 121,417건 | 3350s
[06:12:41]   16900/18401동 | 121,417건 | 3361s
[06:12:59]   17000/18401동 | 122,325건 | 3379s
[06:13:40]   17100/18401동 | 122,838건 | 3420s
[06:13:46]   17200/18401동 | 122,893건 | 3426s
[06:13:51]   17300/18401동 | 122,946건 | 3431s
[06:13:59]   17400/18401동 | 123,171건 | 3439s
[06:14:03]   17500/18401동 | 123,185건 | 3443s
[06:14:06]   17600/18401동 | 123,187건 | 3446s
[06:14:09]   17700/18401동 | 123,188건 | 3449s
[06:14:12]   17800/18401동 | 123,188건 | 3452s
[06:14:16]   17900/18401동 | 123,188건 | 3456s
[06:14:19]   18000/18401동 | 123,195건 | 3459s
[06:14:22]   18100/18401동 | 123,201건 | 3462s
[06:14:27]   18200/18401동 | 123,255건 | 3467s
[06:14:32]   18300/18401동 | 123,270건 | 3472s
[06:14:34]   18400/18401동 | 123,272건 | 3474s
[06:14:34]   18401/18401동 | 123,272건 | 3474s
[06:14:35] 💾 저장: 직방_아파트_20260711_051640.csv (123,272건)
[06:14:35] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:14:35]   작업: 50673개 (타일 × 유형)
[06:14:42]   100/50673 타일 | 0건 | 3482s
[06:14:47]   200/50673 타일 | 0건 | 3486s
[06:14:52]   300/50673 타일 | 0건 | 3492s
[06:14:58]   400/50673 타일 | 0건 | 3498s
[06:15:04]   500/50673 타일 | 0건 | 3504s
[06:15:09]   600/50673 타일 | 0건 | 3509s
[06:15:14]   700/50673 타일 | 0건 | 3514s
[06:15:20]   800/50673 타일 | 30건 | 3519s
[06:15:25]   900/50673 타일 | 58건 | 3525s
[06:15:30]   1000/50673 타일 | 63건 | 3530s
[06:15:35]   1100/50673 타일 | 73건 | 3535s
[06:15:41]   1200/50673 타일 | 73건 | 3541s
[06:15:46]   1300/50673 타일 | 73건 | 3546s
[06:15:51]   1400/50673 타일 | 73건 | 3551s
[06:15:56]   1500/50673 타일 | 73건 | 3556s
[06:16:02]   1600/50673 타일 | 73건 | 3561s
[06:16:07]   1700/50673 타일 | 73건 | 3567s
[06:16:12]   1800/50673 타일 | 73건 | 3572s
[06:16:17]   1900/50673 타일 | 73건 | 3577s
[06:16:22]   2000/50673 타일 | 73건 | 3582s
[06:16:27]   2100/50673 타일 | 73건 | 3587s
[06:16:32]   2200/50673 타일 | 73건 | 3592s
[06:16:36]   2300/50673 타일 | 73건 | 3596s
[06:16:42]   2400/50673 타일 | 73건 | 3602s
[06:16:47]   2500/50673 타일 | 73건 | 3607s
[06:16:52]   2600/50673 타일 | 73건 | 3612s
[06:16:57]   2700/50673 타일 | 73건 | 3617s
[06:17:02]   2800/50673 타일 | 73건 | 3622s
[06:17:07]   2900/50673 타일 | 73건 | 3627s
[06:17:13]   3000/50673 타일 | 73건 | 3633s
[06:17:19]   3100/50673 타일 | 73건 | 3639s
[06:17:24]   3200/50673 타일 | 82건 | 3644s
[06:17:29]   3300/50673 타일 | 82건 | 3649s
[06:17:34]   3400/50673 타일 | 82건 | 3653s
[06:17:38]   3500/50673 타일 | 82건 | 3658s
[06:17:43]   3600/50673 타일 | 82건 | 3663s
[06:17:49]   3700/50673 타일 | 90건 | 3669s
[06:17:54]   3800/50673 타일 | 97건 | 3674s
[06:17:59]   3900/50673 타일 | 97건 | 3679s
[06:18:05]   4000/50673 타일 | 97건 | 3685s
[06:18:10]   4100/50673 타일 | 97건 | 3690s
[06:18:15]   4200/50673 타일 | 97건 | 3695s
[06:18:20]   4300/50673 타일 | 97건 | 3700s
[06:18:25]   4400/50673 타일 | 97건 | 3705s
[06:18:30]   4500/50673 타일 | 97건 | 3710s
[06:18:34]   4600/50673 타일 | 97건 | 3714s
[06:18:39]   4700/50673 타일 | 97건 | 3719s
[06:18:44]   4800/50673 타일 | 97건 | 3724s
[06:18:49]   4900/50673 타일 | 97건 | 3729s
[06:18:54]   5000/50673 타일 | 97건 | 3734s
[06:19:00]   5100/50673 타일 | 97건 | 3740s
[06:19:05]   5200/50673 타일 | 98건 | 3745s
[06:19:10]   5300/50673 타일 | 99건 | 3750s
[06:19:15]   5400/50673 타일 | 99건 | 3755s
[06:19:20]   5500/50673 타일 | 99건 | 3760s
[06:19:25]   5600/50673 타일 | 99건 | 3765s
[06:19:30]   5700/50673 타일 | 99건 | 3770s
[06:19:35]   5800/50673 타일 | 99건 | 3775s
[06:19:41]   5900/50673 타일 | 99건 | 3781s
[06:19:47]   6000/50673 타일 | 132건 | 3787s
[06:19:53]   6100/50673 타일 | 134건 | 3793s
[06:19:59]   6200/50673 타일 | 183건 | 3799s
[06:20:05]   6300/50673 타일 | 228건 | 3805s
[06:20:10]   6400/50673 타일 | 228건 | 3810s
[06:20:15]   6500/50673 타일 | 228건 | 3815s
[06:20:20]   6600/50673 타일 | 228건 | 3820s
[06:20:25]   6700/50673 타일 | 228건 | 3825s
[06:20:30]   6800/50673 타일 | 228건 | 3830s
[06:20:35]   6900/50673 타일 | 228건 | 3835s
[06:20:40]   7000/50673 타일 | 228건 | 3840s
[06:20:46]   7100/50673 타일 | 243건 | 3846s
[06:20:51]   7200/50673 타일 | 243건 | 3851s
[06:20:57]   7300/50673 타일 | 268건 | 3857s
[06:21:01]     🔍 세분화: 원룸/wy60p → 431건 (p5→6)
[06:21:05]   7400/50673 타일 | 292건 | 3865s
[06:21:11]   7500/50673 타일 | 292건 | 3871s
[06:21:17]   7600/50673 타일 | 311건 | 3877s
[06:21:23]   7700/50673 타일 | 313건 | 3883s
[06:21:28]   7800/50673 타일 | 313건 | 3888s
[06:21:32]     🔍 세분화: 원룸/wy6he → 480건 (p5→6)
[06:21:34]   7900/50673 타일 | 337건 | 3894s
[06:21:41]   8000/50673 타일 | 360건 | 3901s
[06:21:47]   8100/50673 타일 | 376건 | 3907s
[06:21:52]   8200/50673 타일 | 388건 | 3912s
[06:21:55]     🔍 세분화: 원룸/wy6wc → 692건 (p5→6)
[06:21:55]     🔍 세분화: 원룸/wy6we → 418건 (p5→6)
[06:21:55]     🔍 세분화: 원룸/wy6wd → 683건 (p5→6)
[06:21:56]     🔍 세분화: 원룸/wy6wf → 1062건 (p5→6)
[06:21:57]     🔍 세분화: 원룸/wy6ws → 476건 (p5→6)
[06:22:04]   8300/50673 타일 | 413건 | 3924s
[06:22:15]   8400/50673 타일 | 434건 | 3935s
[06:22:20]   8500/50673 타일 | 454건 | 3940s
[06:22:25]   8600/50673 타일 | 462건 | 3945s
[06:22:29]     🔍 세분화: 원룸/wy78k → 486건 (p5→6)
[06:22:29]     🔍 세분화: 원룸/wy78p → 439건 (p5→6)
[06:22:29]     🔍 세분화: 원룸/wy78r → 485건 (p5→6)
[06:22:36]   8700/50673 타일 | 505건 | 3956s
[06:22:44]     🔍 세분화: 원룸/wy7ec → 622건 (p5→6)
[06:22:45]   8800/50673 타일 | 590건 | 3965s
[06:22:52]   8900/50673 타일 | 635건 | 3971s
[06:22:56]     🔍 세분화: 원룸/wy7kn → 698건 (p5→6)
[06:22:58]     🔍 세분화: 원룸/wy7m2 → 602건 (p5→6)
[06:23:01]   9000/50673 타일 | 697건 | 3981s
[06:23:08]   9100/50673 타일 | 700건 | 3987s
[06:23:14]   9200/50673 타일 | 729건 | 3994s
[06:23:20]   9300/50673 타일 | 748건 | 4000s
[06:23:25]   9400/50673 타일 | 757건 | 4005s
[06:23:30]   9500/50673 타일 | 757건 | 4010s
[06:23:35]   9600/50673 타일 | 757건 | 4015s
[06:23:40]   9700/50673 타일 | 757건 | 4020s
[06:23:45]   9800/50673 타일 | 757건 | 4025s
[06:23:51]   9900/50673 타일 | 757건 | 4030s
[06:23:55]   10000/50673 타일 | 757건 | 4035s
[06:24:01]   10100/50673 타일 | 757건 | 4041s
[06:24:05]   10200/50673 타일 | 757건 | 4045s
[06:24:11]   10300/50673 타일 | 757건 | 4051s
[06:24:16]   10400/50673 타일 | 757건 | 4056s
[06:24:22]   10500/50673 타일 | 757건 | 4062s
[06:24:27]   10600/50673 타일 | 757건 | 4067s
[06:24:32]   10700/50673 타일 | 757건 | 4072s
[06:24:37]   10800/50673 타일 | 778건 | 4077s
[06:24:42]   10900/50673 타일 | 778건 | 4082s
[06:24:47]   11000/50673 타일 | 778건 | 4087s
[06:24:53]   11100/50673 타일 | 778건 | 4093s
[06:24:57]   11200/50673 타일 | 778건 | 4097s
[06:25:02]   11300/50673 타일 | 778건 | 4102s
[06:25:08]   11400/50673 타일 | 778건 | 4108s
[06:25:13]   11500/50673 타일 | 778건 | 4113s
[06:25:18]   11600/50673 타일 | 778건 | 4118s
[06:25:23]   11700/50673 타일 | 778건 | 4123s
[06:25:29]   11800/50673 타일 | 784건 | 4129s
[06:25:35]     🔍 세분화: 원룸/wyd3k → 435건 (p5→6)
[06:25:35]     🔍 세분화: 원룸/wyd3m → 585건 (p5→6)
[06:25:35]   11900/50673 타일 | 813건 | 4135s
[06:25:36]     🔍 세분화: 원룸/wyd3t → 677건 (p5→6)
[06:25:47]   12000/50673 타일 | 927건 | 4147s
[06:25:49]     🔍 세분화: 원룸/wyd77 → 1113건 (p5→6)
[06:25:50]     🔍 세분화: 원룸/wyd7d → 538건 (p5→6)
[06:25:50]     🔍 세분화: 원룸/wyd7g → 568건 (p5→6)
[06:25:50]     🔍 세분화: 원룸/wyd7f → 563건 (p5→6)
[06:25:52]     🔍 세분화: 원룸/wyd7s → 474건 (p5→6)
[06:25:57]     🔍 세분화: 원룸/wyd8k → 586건 (p5→6)
[06:26:01]     🔍 세분화: 원룸/wyd8t → 478건 (p5→6)
[06:26:09]   12100/50673 타일 | 1,050건 | 4169s
[06:26:16]   12200/50673 타일 | 1,118건 | 4176s
[06:26:22]   12300/50673 타일 | 1,187건 | 4182s
[06:26:22]     🔍 세분화: 원룸/wydh5 → 448건 (p5→6)
[06:26:24]     🔍 세분화: 원룸/wydhk → 604건 (p5→6)
[06:26:27]     🔍 세분화: 원룸/wydj4 → 801건 (p5→6)
[06:26:27]     🔍 세분화: 원룸/wydj7 → 618건 (p5→6)
[06:26:27]     🔍 세분화: 원룸/wydj9 → 407건 (p5→6)
[06:26:32]     🔍 세분화: 원룸/wydjp → 598건 (p5→6)
[06:26:34]     🔍 세분화: 원룸/wydjr → 809건 (p5→6)
[06:26:37]     🔍 세분화: 원룸/wydjw → 509건 (p5→6)
[06:26:41]     🔍 세분화: 원룸/wydk4 → 536건 (p5→6)
[06:26:48]     🔍 세분화: 원룸/wydm0 → 601건 (p5→6)
[06:26:49]     🔍 세분화: 원룸/wydm2 → 524건 (p5→6)
[06:26:51]     🔍 세분화: 원룸/wydm8 → 844건 (p5→6)
[06:26:51]     🔍 세분화: 원룸/wydm6 → 1308건 (p5→6)
[06:26:52]   12400/50673 타일 | 1,357건 | 4212s
[06:26:53]     🔍 세분화: 원룸/wydmd → 467건 (p5→6)
[06:26:54]     🔍 세분화: 원룸/wydmf → 1129건 (p5→6)
[06:26:55]     🔍 세분화: 원룸/wydme → 1022건 (p5→6)
[06:26:56]     🔍 세분화: 원룸/wydmg → 1355건 (p5→6)
[06:27:07]     🔍 세분화: 원룸/wydmk → 423건 (p5→6)
[06:27:10]     🔍 세분화: 원룸/wydmw → 465건 (p5→6)
[06:27:13]     🔍 세분화: 원룸/wydn1 → 551건 (p5→6)
[06:27:20]     🔍 세분화: 원룸/wydq4 → 526건 (p5→6)
[06:27:21]   12500/50673 타일 | 1,404건 | 4241s
[06:27:31]   12600/50673 타일 | 1,517건 | 4251s
[06:27:38]   12700/50673 타일 | 1,566건 | 4258s
[06:27:43]   12800/50673 타일 | 1,594건 | 4263s
[06:27:49]   12900/50673 타일 | 1,601건 | 4269s
[06:27:54]   13000/50673 타일 | 1,613건 | 4274s
[06:27:59]   13100/50673 타일 | 1,623건 | 4279s
[06:28:04]   13200/50673 타일 | 1,623건 | 4284s
[06:28:09]   13300/50673 타일 | 1,623건 | 4289s
[06:28:14]   13400/50673 타일 | 1,623건 | 4294s
[06:28:19]   13500/50673 타일 | 1,623건 | 4299s
[06:28:24]   13600/50673 타일 | 1,623건 | 4304s
[06:28:29]   13700/50673 타일 | 1,624건 | 4309s
[06:28:34]   13800/50673 타일 | 1,636건 | 4314s
[06:28:39]   13900/50673 타일 | 1,636건 | 4319s
[06:28:44]   14000/50673 타일 | 1,636건 | 4324s
[06:28:49]   14100/50673 타일 | 1,636건 | 4329s
[06:28:54]   14200/50673 타일 | 1,636건 | 4334s
[06:28:59]   14300/50673 타일 | 1,636건 | 4339s
[06:29:04]   14400/50673 타일 | 1,636건 | 4344s
[06:29:09]   14500/50673 타일 | 1,636건 | 4349s
[06:29:14]   14600/50673 타일 | 1,636건 | 4354s
[06:29:19]   14700/50673 타일 | 1,636건 | 4359s
[06:29:24]   14800/50673 타일 | 1,636건 | 4364s
[06:29:29]   14900/50673 타일 | 1,636건 | 4369s
[06:29:35]   15000/50673 타일 | 1,636건 | 4374s
[06:29:39]   15100/50673 타일 | 1,636건 | 4379s
[06:29:44]   15200/50673 타일 | 1,636건 | 4384s
[06:29:49]   15300/50673 타일 | 1,636건 | 4389s
[06:29:55]   15400/50673 타일 | 1,636건 | 4395s
[06:29:59]   15500/50673 타일 | 1,636건 | 4399s
[06:30:05]   15600/50673 타일 | 1,636건 | 4404s
[06:30:10]   15700/50673 타일 | 1,636건 | 4410s
[06:30:15]   15800/50673 타일 | 1,636건 | 4415s
[06:30:20]   15900/50673 타일 | 1,637건 | 4420s
[06:30:25]   16000/50673 타일 | 1,637건 | 4425s
[06:30:30]   16100/50673 타일 | 1,637건 | 4430s
[06:30:35]   16200/50673 타일 | 1,637건 | 4435s
[06:30:40]   16300/50673 타일 | 1,637건 | 4440s
[06:30:45]   16400/50673 타일 | 1,637건 | 4445s
[06:30:50]   16500/50673 타일 | 1,637건 | 4450s
[06:30:55]   16600/50673 타일 | 1,637건 | 4455s
[06:31:01]   16700/50673 타일 | 1,637건 | 4461s
[06:31:06]   16800/50673 타일 | 1,637건 | 4466s
[06:31:11]   16900/50673 타일 | 1,637건 | 4471s
[06:31:16]   17000/50673 타일 | 1,637건 | 4476s
[06:31:21]   17100/50673 타일 | 1,637건 | 4481s
[06:31:26]   17200/50673 타일 | 1,637건 | 4486s
[06:31:31]   17300/50673 타일 | 1,637건 | 4491s
[06:31:37]   17400/50673 타일 | 1,637건 | 4497s
[06:31:42]   17500/50673 타일 | 1,637건 | 4502s
[06:31:48]   17600/50673 타일 | 1,641건 | 4508s
[06:31:53]   17700/50673 타일 | 1,675건 | 4513s
[06:31:58]   17800/50673 타일 | 1,682건 | 4518s
[06:32:04]   17900/50673 타일 | 1,682건 | 4524s
[06:32:09]   18000/50673 타일 | 1,693건 | 4529s
[06:32:14]   18100/50673 타일 | 1,693건 | 4534s
[06:32:19]   18200/50673 타일 | 1,693건 | 4539s
[06:32:24]   18300/50673 타일 | 1,693건 | 4544s
[06:32:29]   18400/50673 타일 | 1,693건 | 4548s
[06:32:34]   18500/50673 타일 | 1,693건 | 4554s
[06:32:40]   18600/50673 타일 | 1,693건 | 4560s
[06:32:45]   18700/50673 타일 | 1,693건 | 4564s
[06:32:49]   18800/50673 타일 | 1,693건 | 4569s
[06:32:54]   18900/50673 타일 | 1,693건 | 4574s
[06:32:59]   19000/50673 타일 | 1,693건 | 4579s
[06:33:04]   19100/50673 타일 | 1,693건 | 4584s
[06:33:09]   19200/50673 타일 | 1,693건 | 4589s
[06:33:15]   19300/50673 타일 | 1,693건 | 4595s
[06:33:20]   19400/50673 타일 | 1,693건 | 4600s
[06:33:25]   19500/50673 타일 | 1,693건 | 4605s
[06:33:30]   19600/50673 타일 | 1,693건 | 4610s
[06:33:35]   19700/50673 타일 | 1,693건 | 4615s
[06:33:40]   19800/50673 타일 | 1,693건 | 4620s
[06:33:45]   19900/50673 타일 | 1,702건 | 4625s
[06:33:50]   20000/50673 타일 | 1,702건 | 4630s
[06:33:55]   20100/50673 타일 | 1,704건 | 4635s
[06:34:01]   20200/50673 타일 | 1,704건 | 4641s
[06:34:06]   20300/50673 타일 | 1,704건 | 4646s
[06:34:11]   20400/50673 타일 | 1,704건 | 4651s
[06:34:16]   20500/50673 타일 | 1,704건 | 4656s
[06:34:21]   20600/50673 타일 | 1,705건 | 4661s
[06:34:27]   20700/50673 타일 | 1,711건 | 4667s
[06:34:32]   20800/50673 타일 | 1,711건 | 4672s
[06:34:37]   20900/50673 타일 | 1,711건 | 4677s
[06:34:42]   21000/50673 타일 | 1,711건 | 4682s
[06:34:46]   21100/50673 타일 | 1,711건 | 4686s
[06:34:51]   21200/50673 타일 | 1,711건 | 4691s
[06:34:57]   21300/50673 타일 | 1,711건 | 4697s
[06:35:02]   21400/50673 타일 | 1,711건 | 4702s
[06:35:07]   21500/50673 타일 | 1,711건 | 4707s
[06:35:12]   21600/50673 타일 | 1,711건 | 4712s
[06:35:16]   21700/50673 타일 | 1,711건 | 4716s
[06:35:22]   21800/50673 타일 | 1,711건 | 4722s
[06:35:27]   21900/50673 타일 | 1,711건 | 4727s
[06:35:32]   22000/50673 타일 | 1,711건 | 4732s
[06:35:37]   22100/50673 타일 | 1,713건 | 4737s
[06:35:43]   22200/50673 타일 | 1,715건 | 4743s
[06:35:48]   22300/50673 타일 | 1,715건 | 4747s
[06:35:53]   22400/50673 타일 | 1,715건 | 4753s
[06:35:58]   22500/50673 타일 | 1,715건 | 4758s
[06:36:03]   22600/50673 타일 | 1,715건 | 4763s
