[06:56:27] 캐시 로드: 0개 완료 항목
[06:56:27] ==============================================================
[06:56:27]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[06:56:27]   precision: 5 → 7 | 세분화 임계: 400건
[06:56:27]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260618
[06:56:27] ==============================================================
[06:56:27] 지오해시 타일: 16891개 (precision=5)
[06:56:27] 
[1/3] 아파트 수집 ─────────────────────────────────
[06:56:37]   읍면동 18401개 확인
[06:57:01]   100/18401동 | 1,390건 | 34s
[07:55:54]   17900/18401동 | 123,824건 | 3567s
[07:55:58]   18000/18401동 | 123,824건 | 3571s
[07:56:02]   18100/18401동 | 123,826건 | 3575s
[07:56:05]   18200/18401동 | 123,838건 | 3578s
[07:56:07]   18300/18401동 | 123,842건 | 3580s
[07:56:12]   18400/18401동 | 123,895건 | 3585s
[07:56:12]   18401/18401동 | 123,895건 | 3585s
[07:56:13] 💾 저장: 직방_아파트_20260618_065627.csv (123,895건)
[07:56:13] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:56:13]   작업: 50673개 (타일 × 유형)
[07:56:20]   100/50673 타일 | 0건 | 3593s
[07:56:25]   200/50673 타일 | 0건 | 3598s
[07:56:30]   300/50673 타일 | 0건 | 3603s
[07:56:35]   400/50673 타일 | 0건 | 3608s
[07:56:40]   500/50673 타일 | 0건 | 3613s
[07:56:46]   600/50673 타일 | 0건 | 3619s
[07:56:50]   700/50673 타일 | 4건 | 3623s
[07:56:56]   800/50673 타일 | 21건 | 3629s
[07:57:02]   900/50673 타일 | 43건 | 3635s
[07:57:08]   1000/50673 타일 | 47건 | 3641s
[07:57:13]   1100/50673 타일 | 56건 | 3646s
[07:57:18]   1200/50673 타일 | 56건 | 3651s
[07:57:23]   1300/50673 타일 | 56건 | 3656s
[07:57:28]   1400/50673 타일 | 56건 | 3661s
[07:57:33]   1500/50673 타일 | 56건 | 3666s
[07:57:38]   1600/50673 타일 | 56건 | 3671s
[07:57:44]   1700/50673 타일 | 56건 | 3677s
[07:57:49]   1800/50673 타일 | 56건 | 3682s
[07:57:54]   1900/50673 타일 | 56건 | 3687s
[07:57:59]   2000/50673 타일 | 56건 | 3692s
[07:58:05]   2100/50673 타일 | 56건 | 3698s
[07:58:10]   2200/50673 타일 | 56건 | 3703s
[07:58:15]   2300/50673 타일 | 56건 | 3708s
[07:58:20]   2400/50673 타일 | 56건 | 3713s
[07:58:25]   2500/50673 타일 | 56건 | 3718s
[07:58:30]   2600/50673 타일 | 56건 | 3723s
[07:58:36]   2700/50673 타일 | 56건 | 3729s
[07:58:41]   2800/50673 타일 | 56건 | 3734s
[07:58:46]   2900/50673 타일 | 56건 | 3739s
[07:58:51]   3000/50673 타일 | 56건 | 3744s
[07:58:56]   3100/50673 타일 | 56건 | 3749s
[07:59:01]   3200/50673 타일 | 56건 | 3754s
[07:59:06]   3300/50673 타일 | 56건 | 3759s
[07:59:12]   3400/50673 타일 | 56건 | 3765s
[07:59:17]   3500/50673 타일 | 56건 | 3770s
[07:59:22]   3600/50673 타일 | 56건 | 3775s
[07:59:27]   3700/50673 타일 | 69건 | 3780s
[07:59:33]   3800/50673 타일 | 82건 | 3786s
[07:59:38]   3900/50673 타일 | 82건 | 3791s
[07:59:43]   4000/50673 타일 | 82건 | 3796s
[07:59:48]   4100/50673 타일 | 82건 | 3801s
[07:59:53]   4200/50673 타일 | 82건 | 3806s
[07:59:58]   4300/50673 타일 | 82건 | 3811s
[08:00:03]   4400/50673 타일 | 82건 | 3816s
[08:00:09]   4500/50673 타일 | 82건 | 3822s
[08:00:14]   4600/50673 타일 | 82건 | 3827s
[08:00:19]   4700/50673 타일 | 82건 | 3831s
[08:00:24]   4800/50673 타일 | 82건 | 3837s
[08:00:29]   4900/50673 타일 | 82건 | 3842s
[08:00:34]   5000/50673 타일 | 82건 | 3847s
[08:00:38]   5100/50673 타일 | 82건 | 3851s
[08:00:43]   5200/50673 타일 | 82건 | 3856s
[08:00:49]   5300/50673 타일 | 82건 | 3862s
[08:00:54]   5400/50673 타일 | 82건 | 3867s
[08:00:59]   5500/50673 타일 | 82건 | 3872s
[08:01:05]   5600/50673 타일 | 82건 | 3878s
[08:01:10]   5700/50673 타일 | 82건 | 3883s
[08:01:15]   5800/50673 타일 | 82건 | 3888s
[08:01:21]   5900/50673 타일 | 82건 | 3894s
[08:01:26]   6000/50673 타일 | 91건 | 3899s
[08:01:32]   6100/50673 타일 | 97건 | 3905s
[08:01:39]   6200/50673 타일 | 145건 | 3912s
[08:01:44]   6300/50673 타일 | 206건 | 3917s
[08:01:49]   6400/50673 타일 | 206건 | 3922s
[08:01:54]   6500/50673 타일 | 206건 | 3927s
[08:02:00]   6600/50673 타일 | 206건 | 3932s
[08:02:05]   6700/50673 타일 | 206건 | 3938s
[08:02:09]   6800/50673 타일 | 206건 | 3942s
[08:02:14]   6900/50673 타일 | 206건 | 3947s
[08:02:20]   7000/50673 타일 | 206건 | 3952s
[08:02:26]   7100/50673 타일 | 253건 | 3958s
[08:02:31]   7200/50673 타일 | 253건 | 3963s
[08:02:37]   7300/50673 타일 | 283건 | 3970s
[08:02:38]     🔍 세분화: 원룸/wy5zb → 424건 (p5→6)
[08:02:41]     🔍 세분화: 원룸/wy60p → 408건 (p5→6)
[08:02:45]   7400/50673 타일 | 293건 | 3978s
[08:02:54]   7500/50673 타일 | 293건 | 3987s
[08:03:01]   7600/50673 타일 | 319건 | 3994s
[08:03:06]   7700/50673 타일 | 321건 | 3999s
[08:03:11]   7800/50673 타일 | 321건 | 4004s
[08:03:15]     🔍 세분화: 원룸/wy6he → 427건 (p5→6)
[08:03:17]   7900/50673 타일 | 337건 | 4010s
[08:03:24]   8000/50673 타일 | 400건 | 4017s
[08:03:30]   8100/50673 타일 | 400건 | 4023s
[08:03:35]   8200/50673 타일 | 409건 | 4028s
[08:03:38]     🔍 세분화: 원룸/wy6wd → 664건 (p5→6)
[08:03:38]     🔍 세분화: 원룸/wy6wc → 617건 (p5→6)
[08:03:39]     🔍 세분화: 원룸/wy6wf → 1052건 (p5→6)
[08:03:40]     🔍 세분화: 원룸/wy6ws → 496건 (p5→6)
[08:03:45]   8300/50673 타일 | 422건 | 4038s
[08:03:55]   8400/50673 타일 | 447건 | 4048s
[08:04:02]   8500/50673 타일 | 471건 | 4055s
[08:04:07]   8600/50673 타일 | 478건 | 4060s
[08:04:11]     🔍 세분화: 원룸/wy78p → 430건 (p5→6)
[08:04:11]     🔍 세분화: 원룸/wy78k → 558건 (p5→6)
[08:04:11]     🔍 세분화: 원룸/wy78r → 473건 (p5→6)
[08:04:18]   8700/50673 타일 | 553건 | 4071s
[08:04:26]     🔍 세분화: 원룸/wy7ec → 583건 (p5→6)
[08:04:27]   8800/50673 타일 | 616건 | 4080s
[08:04:33]   8900/50673 타일 | 676건 | 4086s
[08:04:38]     🔍 세분화: 원룸/wy7kn → 649건 (p5→6)
[08:04:40]     🔍 세분화: 원룸/wy7m2 → 602건 (p5→6)
[08:04:40]     🔍 세분화: 원룸/wy7m6 → 407건 (p5→6)
[08:04:43]   9000/50673 타일 | 708건 | 4096s
[08:04:52]   9100/50673 타일 | 712건 | 4105s
[08:04:59]   9200/50673 타일 | 749건 | 4112s
[08:05:05]   9300/50673 타일 | 767건 | 4118s
[08:05:10]   9400/50673 타일 | 773건 | 4122s
[08:05:15]   9500/50673 타일 | 773건 | 4128s
[08:05:20]   9600/50673 타일 | 773건 | 4133s
[08:05:25]   9700/50673 타일 | 773건 | 4138s
[08:05:30]   9800/50673 타일 | 773건 | 4143s
[08:05:35]   9900/50673 타일 | 773건 | 4148s
[08:05:40]   10000/50673 타일 | 773건 | 4153s
[08:05:45]   10100/50673 타일 | 773건 | 4158s
[08:05:50]   10200/50673 타일 | 773건 | 4163s
[08:05:55]   10300/50673 타일 | 773건 | 4168s
[08:06:00]   10400/50673 타일 | 773건 | 4173s
[08:06:06]   10500/50673 타일 | 773건 | 4179s
[08:06:12]   10600/50673 타일 | 773건 | 4184s
[08:06:17]   10700/50673 타일 | 773건 | 4190s
[08:06:22]   10800/50673 타일 | 787건 | 4195s
[08:06:27]   10900/50673 타일 | 787건 | 4200s
[08:06:32]   11000/50673 타일 | 787건 | 4205s
[08:06:37]   11100/50673 타일 | 787건 | 4210s
[08:06:42]   11200/50673 타일 | 787건 | 4215s
[08:06:47]   11300/50673 타일 | 787건 | 4220s
[08:06:52]   11400/50673 타일 | 787건 | 4225s
[08:06:57]   11500/50673 타일 | 787건 | 4230s
[08:07:02]   11600/50673 타일 | 787건 | 4235s
[08:07:07]   11700/50673 타일 | 787건 | 4240s
[08:07:12]   11800/50673 타일 | 796건 | 4245s
[08:07:18]     🔍 세분화: 원룸/wyd3k → 448건 (p5→6)
[08:07:18]   11900/50673 타일 | 806건 | 4251s
[08:07:18]     🔍 세분화: 원룸/wyd3m → 609건 (p5→6)
[08:07:19]     🔍 세분화: 원룸/wyd3t → 649건 (p5→6)
[08:07:30]   12000/50673 타일 | 876건 | 4263s
[08:07:32]     🔍 세분화: 원룸/wyd77 → 1170건 (p5→6)
[08:07:33]     🔍 세분화: 원룸/wyd7f → 557건 (p5→6)
[08:07:33]     🔍 세분화: 원룸/wyd7d → 599건 (p5→6)
[08:07:33]     🔍 세분화: 원룸/wyd7g → 578건 (p5→6)
[08:07:35]     🔍 세분화: 원룸/wyd7s → 533건 (p5→6)
[08:07:40]     🔍 세분화: 원룸/wyd8k → 656건 (p5→6)
[08:07:50]   12100/50673 타일 | 984건 | 4283s
[08:07:56]   12200/50673 타일 | 1,043건 | 4289s
[08:08:02]   12300/50673 타일 | 1,129건 | 4295s
[08:08:02]     🔍 세분화: 원룸/wydh5 → 467건 (p5→6)
[08:08:04]     🔍 세분화: 원룸/wydhk → 677건 (p5→6)
[08:08:07]     🔍 세분화: 원룸/wydj4 → 741건 (p5→6)
[08:08:07]     🔍 세분화: 원룸/wydj5 → 439건 (p5→6)
[08:08:07]     🔍 세분화: 원룸/wydj9 → 432건 (p5→6)
[08:08:08]     🔍 세분화: 원룸/wydj7 → 627건 (p5→6)
[08:08:14]     🔍 세분화: 원룸/wydjp → 621건 (p5→6)
[08:08:16]     🔍 세분화: 원룸/wydjr → 776건 (p5→6)
[08:08:20]     🔍 세분화: 원룸/wydjw → 560건 (p5→6)
[08:08:22]     🔍 세분화: 원룸/wydk4 → 490건 (p5→6)
[08:08:28]     🔍 세분화: 원룸/wydm0 → 650건 (p5→6)
[08:08:29]     🔍 세분화: 원룸/wydm2 → 412건 (p5→6)
[08:08:30]     🔍 세분화: 원룸/wydm7 → 424건 (p5→6)
[08:08:30]     🔍 세분화: 원룸/wydm6 → 1387건 (p5→6)
[08:08:31]     🔍 세분화: 원룸/wydm8 → 777건 (p5→6)
[08:08:34]   12400/50673 타일 | 1,280건 | 4327s
[08:08:34]     🔍 세분화: 원룸/wydmd → 415건 (p5→6)
[08:08:36]     🔍 세분화: 원룸/wydme → 1016건 (p5→6)
[08:08:38]     🔍 세분화: 원룸/wydmf → 903건 (p5→6)
[08:08:46]     🔍 세분화: 원룸/wydmg → 1224건 (p5→6)
[08:08:47]     🔍 세분화: 원룸/wydmk → 408건 (p5→6)
[08:08:50]     🔍 세분화: 원룸/wydmw → 523건 (p5→6)
[08:08:51]     🔍 세분화: 원룸/wydn1 → 560건 (p5→6)
[08:09:02]     🔍 세분화: 원룸/wydq4 → 486건 (p5→6)
[08:09:04]   12500/50673 타일 | 1,381건 | 4356s
[08:09:12]   12600/50673 타일 | 1,492건 | 4365s
[08:09:18]   12700/50673 타일 | 1,543건 | 4371s
[08:09:24]   12800/50673 타일 | 1,567건 | 4377s
[08:09:30]   12900/50673 타일 | 1,583건 | 4382s
[08:09:35]   13000/50673 타일 | 1,592건 | 4388s
[08:09:40]   13100/50673 타일 | 1,610건 | 4393s
[08:09:45]   13200/50673 타일 | 1,610건 | 4398s
[08:09:50]   13300/50673 타일 | 1,610건 | 4403s
[08:09:55]   13400/50673 타일 | 1,621건 | 4408s
[08:10:01]   13500/50673 타일 | 1,621건 | 4413s
[08:10:06]   13600/50673 타일 | 1,621건 | 4419s
[08:10:11]   13700/50673 타일 | 1,624건 | 4424s
[08:10:17]   13800/50673 타일 | 1,637건 | 4429s
[08:10:21]   13900/50673 타일 | 1,637건 | 4434s
[08:10:26]   14000/50673 타일 | 1,637건 | 4439s
[08:10:32]   14100/50673 타일 | 1,637건 | 4445s
[08:10:37]   14200/50673 타일 | 1,638건 | 4450s
[08:10:42]   14300/50673 타일 | 1,638건 | 4455s
[08:10:47]   14400/50673 타일 | 1,638건 | 4460s
[08:10:52]   14500/50673 타일 | 1,638건 | 4465s
[08:10:57]   14600/50673 타일 | 1,640건 | 4470s
[08:11:03]   14700/50673 타일 | 1,640건 | 4476s
[08:11:07]   14800/50673 타일 | 1,640건 | 4480s
[08:11:12]   14900/50673 타일 | 1,640건 | 4485s
[08:11:18]   15000/50673 타일 | 1,640건 | 4490s
[08:11:22]   15100/50673 타일 | 1,640건 | 4495s
[08:11:28]   15200/50673 타일 | 1,640건 | 4500s
[08:11:32]   15300/50673 타일 | 1,640건 | 4505s
[08:11:37]   15400/50673 타일 | 1,640건 | 4510s
[08:11:42]   15500/50673 타일 | 1,640건 | 4515s
[08:11:47]   15600/50673 타일 | 1,640건 | 4520s
[08:11:52]   15700/50673 타일 | 1,640건 | 4525s
[08:11:57]   15800/50673 타일 | 1,640건 | 4530s
[08:12:02]   15900/50673 타일 | 1,641건 | 4535s
[08:12:07]   16000/50673 타일 | 1,641건 | 4540s
[08:12:12]   16100/50673 타일 | 1,641건 | 4545s
[08:12:18]   16200/50673 타일 | 1,641건 | 4551s
[08:12:23]   16300/50673 타일 | 1,641건 | 4556s
[08:12:28]   16400/50673 타일 | 1,641건 | 4561s
[08:12:33]   16500/50673 타일 | 1,641건 | 4566s
[08:12:38]   16600/50673 타일 | 1,641건 | 4571s
[08:12:43]   16700/50673 타일 | 1,641건 | 4576s
[08:12:48]   16800/50673 타일 | 1,641건 | 4581s
[08:12:53]   16900/50673 타일 | 1,641건 | 4586s
[08:12:58]   17000/50673 타일 | 1,641건 | 4591s
[08:13:03]   17100/50673 타일 | 1,641건 | 4596s
[08:13:08]   17200/50673 타일 | 1,641건 | 4601s
[08:13:13]   17300/50673 타일 | 1,641건 | 4606s
[08:13:18]   17400/50673 타일 | 1,641건 | 4611s
[08:13:22]   17500/50673 타일 | 1,641건 | 4615s
[08:13:28]   17600/50673 타일 | 1,643건 | 4621s
[08:13:34]   17700/50673 타일 | 1,655건 | 4627s
[08:13:39]   17800/50673 타일 | 1,663건 | 4632s
[08:13:44]   17900/50673 타일 | 1,663건 | 4636s
[08:13:49]   18000/50673 타일 | 1,672건 | 4642s
[08:13:54]   18100/50673 타일 | 1,672건 | 4647s
[08:13:59]   18200/50673 타일 | 1,672건 | 4652s
[08:14:04]   18300/50673 타일 | 1,672건 | 4657s
[08:14:08]   18400/50673 타일 | 1,672건 | 4661s
[08:14:13]   18500/50673 타일 | 1,672건 | 4666s
[08:14:19]   18600/50673 타일 | 1,672건 | 4672s
[08:14:23]   18700/50673 타일 | 1,672건 | 4676s
[08:14:28]   18800/50673 타일 | 1,672건 | 4681s
[08:14:33]   18900/50673 타일 | 1,672건 | 4686s
[08:14:38]   19000/50673 타일 | 1,672건 | 4691s
[08:14:43]   19100/50673 타일 | 1,672건 | 4696s
[08:14:48]   19200/50673 타일 | 1,672건 | 4701s
[08:14:54]   19300/50673 타일 | 1,672건 | 4707s
[08:14:59]   19400/50673 타일 | 1,672건 | 4712s
[08:15:04]   19500/50673 타일 | 1,672건 | 4717s
[08:15:09]   19600/50673 타일 | 1,672건 | 4722s
[08:15:15]   19700/50673 타일 | 1,672건 | 4728s
[08:15:20]   19800/50673 타일 | 1,672건 | 4733s
[08:15:26]   19900/50673 타일 | 1,672건 | 4739s
[08:15:31]   20000/50673 타일 | 1,672건 | 4744s
[08:15:36]   20100/50673 타일 | 1,677건 | 4749s
[08:15:41]   20200/50673 타일 | 1,677건 | 4754s
[08:15:46]   20300/50673 타일 | 1,677건 | 4759s
[08:15:51]   20400/50673 타일 | 1,677건 | 4764s
[08:15:56]   20500/50673 타일 | 1,677건 | 4769s
[08:16:01]   20600/50673 타일 | 1,677건 | 4774s
[08:16:07]   20700/50673 타일 | 1,680건 | 4780s
[08:16:13]   20800/50673 타일 | 1,680건 | 4786s
[08:16:18]   20900/50673 타일 | 1,680건 | 4791s
[08:16:24]   21000/50673 타일 | 1,680건 | 4797s
[08:16:29]   21100/50673 타일 | 1,680건 | 4802s
[08:16:34]   21200/50673 타일 | 1,680건 | 4807s
[08:16:39]   21300/50673 타일 | 1,680건 | 4812s
[08:16:44]   21400/50673 타일 | 1,680건 | 4817s
[08:16:50]   21500/50673 타일 | 1,680건 | 4823s
[08:16:55]   21600/50673 타일 | 1,680건 | 4828s
[08:17:00]   21700/50673 타일 | 1,680건 | 4833s
[08:17:05]   21800/50673 타일 | 1,680건 | 4838s
[08:17:10]   21900/50673 타일 | 1,680건 | 4843s
[08:17:15]   22000/50673 타일 | 1,680건 | 4848s
[08:17:20]   22100/50673 타일 | 1,681건 | 4853s
[08:17:25]   22200/50673 타일 | 1,682건 | 4858s
[08:17:30]   22300/50673 타일 | 1,682건 | 4863s
