[07:16:07] 캐시 로드: 0개 완료 항목
[07:16:07] ==============================================================
[07:16:07]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:16:07]   precision: 5 → 7 | 세분화 임계: 400건
[07:16:07]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260617
[07:16:07] ==============================================================
[07:16:07] 지오해시 타일: 16891개 (precision=5)
[07:16:07] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:16:18]   읍면동 18401개 확인
[07:16:38]   100/18401동 | 990건 | 31s
[07:55:24]   3800/18401동 | 98,586건 | 2358s
[07:55:29]   3900/18401동 | 98,604건 | 2363s
[07:55:35]   4000/18401동 | 98,634건 | 2368s
[07:55:39]   4100/18401동 | 98,700건 | 2373s
[07:55:47]   4200/18401동 | 98,823건 | 2381s
[07:55:57]   4300/18401동 | 98,850건 | 2390s
[07:56:04]   4400/18401동 | 99,039건 | 2397s
[07:56:39]   4500/18401동 | 100,555건 | 2432s
[07:56:54]   4600/18401동 | 100,665건 | 2447s
[07:56:59]   4700/18401동 | 100,738건 | 2452s
[07:57:04]   4800/18401동 | 100,738건 | 2457s
[07:57:06]   4900/18401동 | 100,738건 | 2460s
[07:57:09]   5000/18401동 | 100,758건 | 2463s
[07:57:14]   5100/18401동 | 100,792건 | 2467s
[07:57:17]   5200/18401동 | 100,796건 | 2470s
[07:57:19]   5300/18401동 | 100,802건 | 2473s
[07:57:23]   5400/18401동 | 100,802건 | 2476s
[07:57:42]   5500/18401동 | 100,983건 | 2495s
[07:57:52]   5600/18401동 | 100,985건 | 2506s
[07:57:55]   5700/18401동 | 100,985건 | 2508s
[07:58:06]   5800/18401동 | 101,136건 | 2519s
[07:58:20]   5900/18401동 | 101,137건 | 2533s
[07:58:38]   6000/18401동 | 101,808건 | 2552s
[07:59:12]   6100/18401동 | 103,689건 | 2585s
[07:59:16]   6200/18401동 | 103,690건 | 2590s
[07:59:20]   6300/18401동 | 103,711건 | 2593s
[07:59:23]   6400/18401동 | 103,711건 | 2596s
[07:59:26]   6500/18401동 | 103,746건 | 2599s
[07:59:29]   6600/18401동 | 103,746건 | 2602s
[08:03:04]   6700/18401동 | 106,750건 | 2817s
[08:03:15]   6800/18401동 | 106,756건 | 2828s
[08:03:19]   6900/18401동 | 106,760건 | 2832s
[08:03:34]   7000/18401동 | 106,998건 | 2847s
[08:03:39]   7100/18401동 | 107,141건 | 2852s
[08:03:47]   7200/18401동 | 107,201건 | 2860s
[08:03:54]   7300/18401동 | 107,201건 | 2867s
[08:04:05]   7400/18401동 | 107,378건 | 2879s
[08:04:13]   7500/18401동 | 107,378건 | 2887s
[08:04:18]   7600/18401동 | 107,448건 | 2891s
[08:04:30]   7700/18401동 | 107,451건 | 2903s
[08:04:33]   7800/18401동 | 107,453건 | 2906s
[08:04:36]   7900/18401동 | 107,455건 | 2909s
[08:04:39]   8000/18401동 | 107,455건 | 2912s
[08:04:43]   8100/18401동 | 107,485건 | 2917s
[08:04:53]   8200/18401동 | 107,860건 | 2926s
[08:04:58]   8300/18401동 | 107,862건 | 2931s
[08:05:02]   8400/18401동 | 107,862건 | 2935s
[08:05:06]   8500/18401동 | 107,868건 | 2939s
[08:05:10]   8600/18401동 | 107,871건 | 2943s
[08:05:13]   8700/18401동 | 107,871건 | 2947s
[08:05:30]   8800/18401동 | 108,242건 | 2963s
[08:05:34]   8900/18401동 | 108,242건 | 2967s
[08:05:43]   9000/18401동 | 108,409건 | 2976s
[08:05:49]   9100/18401동 | 108,515건 | 2982s
[08:05:57]   9200/18401동 | 108,515건 | 2990s
[08:06:01]   9300/18401동 | 108,518건 | 2995s
[08:06:05]   9400/18401동 | 108,519건 | 2998s
[08:06:09]   9500/18401동 | 108,520건 | 3002s
[08:06:11]   9600/18401동 | 108,520건 | 3005s
[08:06:15]   9700/18401동 | 108,520건 | 3009s
[08:06:25]   9800/18401동 | 108,625건 | 3019s
[08:06:31]   9900/18401동 | 108,629건 | 3025s
[08:06:35]   10000/18401동 | 108,631건 | 3028s
[08:06:39]   10100/18401동 | 108,632건 | 3032s
[08:06:41]   10200/18401동 | 108,640건 | 3035s
[08:06:44]   10300/18401동 | 108,640건 | 3037s
[08:06:47]   10400/18401동 | 108,641건 | 3040s
[08:06:50]   10500/18401동 | 108,641건 | 3044s
[08:06:54]   10600/18401동 | 108,643건 | 3047s
[08:07:06]   10700/18401동 | 108,768건 | 3059s
[08:07:10]   10800/18401동 | 108,768건 | 3063s
[08:07:14]   10900/18401동 | 108,768건 | 3067s
[08:07:18]   11000/18401동 | 108,768건 | 3071s
[08:08:08]   11100/18401동 | 110,077건 | 3122s
[08:08:21]   11200/18401동 | 110,091건 | 3134s
[08:08:25]   11300/18401동 | 110,091건 | 3138s
[08:08:29]   11400/18401동 | 110,128건 | 3142s
[08:08:32]   11500/18401동 | 110,128건 | 3146s
[08:08:36]   11600/18401동 | 110,128건 | 3149s
[08:09:57]   11700/18401동 | 112,858건 | 3230s
[08:10:42]   11800/18401동 | 112,858건 | 3275s
[08:10:47]   11900/18401동 | 112,873건 | 3280s
[08:10:58]   12000/18401동 | 113,109건 | 3291s
[08:11:16]   12100/18401동 | 113,109건 | 3309s
[08:11:22]   12200/18401동 | 113,117건 | 3315s
[08:11:24]   12300/18401동 | 113,117건 | 3317s
[08:11:35]   12400/18401동 | 113,539건 | 3328s
[08:11:55]   12500/18401동 | 113,539건 | 3348s
[08:11:58]   12600/18401동 | 113,539건 | 3351s
[08:12:02]   12700/18401동 | 113,549건 | 3355s
[08:12:05]   12800/18401동 | 113,549건 | 3358s
[08:12:14]   12900/18401동 | 113,761건 | 3367s
[08:12:19]   13000/18401동 | 113,948건 | 3372s
[08:12:23]   13100/18401동 | 113,948건 | 3376s
[08:12:26]   13200/18401동 | 113,948건 | 3379s
[08:12:28]   13300/18401동 | 113,948건 | 3382s
[08:12:31]   13400/18401동 | 113,948건 | 3385s
[08:12:35]   13500/18401동 | 113,957건 | 3388s
[08:12:39]   13600/18401동 | 113,959건 | 3392s
[08:12:48]   13700/18401동 | 114,005건 | 3402s
[08:12:52]   13800/18401동 | 114,005건 | 3405s
[08:12:56]   13900/18401동 | 114,005건 | 3409s
[08:13:00]   14000/18401동 | 114,016건 | 3413s
[08:13:02]   14100/18401동 | 114,016건 | 3415s
[08:13:06]   14200/18401동 | 114,017건 | 3419s
[08:13:17]   14300/18401동 | 114,334건 | 3431s
[08:13:36]   14400/18401동 | 115,064건 | 3449s
[08:13:41]   14500/18401동 | 115,126건 | 3454s
[08:14:01]   14600/18401동 | 116,010건 | 3474s
[08:14:10]   14700/18401동 | 116,010건 | 3484s
[08:14:32]   14800/18401동 | 116,680건 | 3505s
[08:14:40]   14900/18401동 | 116,767건 | 3513s
[08:14:48]   15000/18401동 | 116,843건 | 3522s
[08:15:05]   15100/18401동 | 117,339건 | 3538s
[08:15:18]   15200/18401동 | 117,339건 | 3551s
[08:15:51]   15300/18401동 | 119,301건 | 3584s
[08:17:01]   15400/18401동 | 119,716건 | 3654s
[08:17:05]   15500/18401동 | 119,723건 | 3658s
[08:17:10]   15600/18401동 | 119,723건 | 3663s
[08:17:13]   15700/18401동 | 119,730건 | 3667s
[08:17:18]   15800/18401동 | 119,734건 | 3671s
[08:17:22]   15900/18401동 | 119,734건 | 3675s
[08:17:30]   16000/18401동 | 119,960건 | 3683s
[08:18:19]   16100/18401동 | 120,746건 | 3732s
[08:18:22]   16200/18401동 | 120,746건 | 3736s
[08:18:27]   16300/18401동 | 120,750건 | 3740s
[08:18:31]   16400/18401동 | 120,750건 | 3745s
[08:18:39]   16500/18401동 | 120,972건 | 3752s
[08:18:42]   16600/18401동 | 120,972건 | 3756s
[08:18:46]   16700/18401동 | 120,972건 | 3760s
[08:19:11]   16800/18401동 | 121,796건 | 3784s
[08:19:23]   16900/18401동 | 121,796건 | 3796s
[08:19:42]   17000/18401동 | 122,744건 | 3816s
[08:20:28]   17100/18401동 | 123,270건 | 3861s
[08:20:35]   17200/18401동 | 123,333건 | 3868s
[08:20:40]   17300/18401동 | 123,383건 | 3873s
[08:20:45]   17400/18401동 | 123,544건 | 3878s
[08:20:48]   17500/18401동 | 123,547건 | 3881s
[08:20:52]   17600/18401동 | 123,552건 | 3886s
[08:20:56]   17700/18401동 | 123,565건 | 3890s
[08:21:04]   17800/18401동 | 123,627건 | 3897s
[08:21:11]   17900/18401동 | 123,629건 | 3904s
[08:21:15]   18000/18401동 | 123,630건 | 3909s
[08:21:19]   18100/18401동 | 123,630건 | 3913s
[08:21:25]   18200/18401동 | 123,684건 | 3918s
[08:21:30]   18300/18401동 | 123,698건 | 3923s
[08:21:32]   18400/18401동 | 123,700건 | 3925s
[08:21:32]   18401/18401동 | 123,700건 | 3925s
[08:21:32] 💾 저장: 직방_아파트_20260617_071607.csv (123,700건)
[08:21:32] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[08:21:32]   작업: 50673개 (타일 × 유형)
[08:21:40]   100/50673 타일 | 0건 | 3933s
[08:21:45]   200/50673 타일 | 0건 | 3938s
[08:21:50]   300/50673 타일 | 0건 | 3944s
[08:21:56]   400/50673 타일 | 0건 | 3949s
[08:22:02]   500/50673 타일 | 0건 | 3955s
[08:22:08]   600/50673 타일 | 0건 | 3961s
[08:22:14]   700/50673 타일 | 3건 | 3967s
[08:22:19]   800/50673 타일 | 21건 | 3973s
[08:22:26]   900/50673 타일 | 63건 | 3979s
[08:22:32]   1000/50673 타일 | 67건 | 3985s
[08:22:38]   1100/50673 타일 | 76건 | 3991s
[08:22:43]   1200/50673 타일 | 76건 | 3997s
[08:22:49]   1300/50673 타일 | 76건 | 4003s
[08:22:55]   1400/50673 타일 | 76건 | 4008s
[08:23:00]   1500/50673 타일 | 76건 | 4014s
[08:23:06]   1600/50673 타일 | 76건 | 4019s
[08:23:11]   1700/50673 타일 | 76건 | 4025s
[08:23:17]   1800/50673 타일 | 76건 | 4030s
[08:23:22]   1900/50673 타일 | 76건 | 4036s
[08:23:28]   2000/50673 타일 | 76건 | 4042s
[08:23:35]   2100/50673 타일 | 76건 | 4048s
[08:23:40]   2200/50673 타일 | 76건 | 4054s
[08:23:46]   2300/50673 타일 | 76건 | 4059s
[08:23:51]   2400/50673 타일 | 76건 | 4065s
[08:23:57]   2500/50673 타일 | 76건 | 4070s
[08:24:02]   2600/50673 타일 | 76건 | 4076s
[08:24:08]   2700/50673 타일 | 76건 | 4081s
[08:24:14]   2800/50673 타일 | 76건 | 4087s
[08:24:20]   2900/50673 타일 | 76건 | 4093s
[08:24:25]   3000/50673 타일 | 76건 | 4098s
[08:24:31]   3100/50673 타일 | 76건 | 4104s
[08:24:37]   3200/50673 타일 | 76건 | 4110s
[08:24:43]   3300/50673 타일 | 76건 | 4116s
[08:24:48]   3400/50673 타일 | 76건 | 4121s
[08:24:55]   3500/50673 타일 | 76건 | 4129s
[08:25:01]   3600/50673 타일 | 76건 | 4134s
[08:25:08]   3700/50673 타일 | 86건 | 4141s
[08:25:13]   3800/50673 타일 | 99건 | 4146s
[08:25:18]   3900/50673 타일 | 99건 | 4152s
[08:25:24]   4000/50673 타일 | 99건 | 4157s
[08:25:29]   4100/50673 타일 | 99건 | 4163s
[08:25:35]   4200/50673 타일 | 99건 | 4168s
[08:25:40]   4300/50673 타일 | 99건 | 4173s
[08:25:45]   4400/50673 타일 | 99건 | 4179s
[08:25:51]   4500/50673 타일 | 99건 | 4184s
[08:25:56]   4600/50673 타일 | 99건 | 4190s
[08:26:02]   4700/50673 타일 | 99건 | 4195s
[08:26:07]   4800/50673 타일 | 99건 | 4200s
[08:26:13]   4900/50673 타일 | 99건 | 4206s
[08:26:18]   5000/50673 타일 | 99건 | 4211s
[08:26:24]   5100/50673 타일 | 99건 | 4217s
[08:26:29]   5200/50673 타일 | 99건 | 4222s
[08:26:35]   5300/50673 타일 | 99건 | 4228s
[08:26:40]   5400/50673 타일 | 99건 | 4234s
[08:26:46]   5500/50673 타일 | 99건 | 4239s
[08:26:51]   5600/50673 타일 | 99건 | 4245s
[08:26:57]   5700/50673 타일 | 99건 | 4250s
[08:27:03]   5800/50673 타일 | 99건 | 4256s
[08:27:08]   5900/50673 타일 | 99건 | 4261s
[08:27:14]   6000/50673 타일 | 107건 | 4268s
[08:27:20]   6100/50673 타일 | 115건 | 4273s
[08:27:26]   6200/50673 타일 | 146건 | 4280s
[08:27:32]   6300/50673 타일 | 208건 | 4285s
[08:27:37]   6400/50673 타일 | 208건 | 4291s
[08:27:43]   6500/50673 타일 | 208건 | 4296s
[08:27:48]   6600/50673 타일 | 208건 | 4302s
[08:27:54]   6700/50673 타일 | 208건 | 4307s
[08:28:00]   6800/50673 타일 | 208건 | 4313s
[08:28:05]   6900/50673 타일 | 208건 | 4319s
[08:28:11]   7000/50673 타일 | 208건 | 4324s
[08:28:18]   7100/50673 타일 | 259건 | 4331s
[08:28:23]   7200/50673 타일 | 259건 | 4336s
[08:28:30]   7300/50673 타일 | 292건 | 4343s
[08:28:31]     🔍 세분화: 원룸/wy5zb → 417건 (p5→6)
[08:28:34]     🔍 세분화: 원룸/wy60p → 409건 (p5→6)
[08:28:38]   7400/50673 타일 | 302건 | 4351s
[08:28:45]   7500/50673 타일 | 302건 | 4359s
[08:28:52]   7600/50673 타일 | 342건 | 4365s
[08:28:58]   7700/50673 타일 | 344건 | 4371s
[08:29:03]   7800/50673 타일 | 344건 | 4377s
[08:29:07]     🔍 세분화: 원룸/wy6he → 431건 (p5→6)
[08:29:10]   7900/50673 타일 | 360건 | 4383s
[08:29:18]   8000/50673 타일 | 421건 | 4391s
[08:29:24]   8100/50673 타일 | 422건 | 4397s
[08:29:30]   8200/50673 타일 | 431건 | 4403s
[08:29:32]     🔍 세분화: 원룸/wy6wc → 623건 (p5→6)
[08:29:33]     🔍 세분화: 원룸/wy6wd → 663건 (p5→6)
[08:29:33]     🔍 세분화: 원룸/wy6wf → 1035건 (p5→6)
[08:29:35]     🔍 세분화: 원룸/wy6ws → 497건 (p5→6)
[08:29:40]   8300/50673 타일 | 442건 | 4413s
[08:29:51]   8400/50673 타일 | 467건 | 4425s
[08:29:58]   8500/50673 타일 | 495건 | 4431s
[08:30:04]   8600/50673 타일 | 502건 | 4437s
[08:30:08]     🔍 세분화: 원룸/wy78k → 567건 (p5→6)
[08:30:08]     🔍 세분화: 원룸/wy78p → 434건 (p5→6)
[08:30:08]     🔍 세분화: 원룸/wy78r → 463건 (p5→6)
[08:30:15]   8700/50673 타일 | 577건 | 4449s
[08:30:26]     🔍 세분화: 원룸/wy7ec → 582건 (p5→6)
[08:30:26]   8800/50673 타일 | 638건 | 4460s
[08:30:34]   8900/50673 타일 | 679건 | 4467s
[08:30:39]     🔍 세분화: 원룸/wy7kn → 652건 (p5→6)
[08:30:41]     🔍 세분화: 원룸/wy7m2 → 600건 (p5→6)
[08:30:42]     🔍 세분화: 원룸/wy7m6 → 405건 (p5→6)
[08:30:45]   9000/50673 타일 | 711건 | 4478s
[08:30:53]   9100/50673 타일 | 715건 | 4487s
[08:31:02]   9200/50673 타일 | 748건 | 4495s
[08:31:07]   9300/50673 타일 | 765건 | 4501s
[08:31:13]   9400/50673 타일 | 771건 | 4506s
[08:31:18]   9500/50673 타일 | 771건 | 4512s
[08:31:24]   9600/50673 타일 | 771건 | 4517s
[08:31:29]   9700/50673 타일 | 771건 | 4523s
[08:31:35]   9800/50673 타일 | 771건 | 4528s
[08:31:40]   9900/50673 타일 | 771건 | 4534s
[08:31:46]   10000/50673 타일 | 771건 | 4539s
[08:31:51]   10100/50673 타일 | 771건 | 4545s
[08:31:58]   10200/50673 타일 | 771건 | 4551s
[08:32:03]   10300/50673 타일 | 771건 | 4557s
[08:32:09]   10400/50673 타일 | 771건 | 4562s
[08:32:14]   10500/50673 타일 | 771건 | 4568s
[08:32:21]   10600/50673 타일 | 771건 | 4574s
[08:32:26]   10700/50673 타일 | 771건 | 4579s
[08:32:32]   10800/50673 타일 | 785건 | 4585s
[08:32:38]   10900/50673 타일 | 785건 | 4591s
[08:32:43]   11000/50673 타일 | 785건 | 4597s
[08:32:49]   11100/50673 타일 | 785건 | 4602s
[08:32:54]   11200/50673 타일 | 785건 | 4608s
[08:33:00]   11300/50673 타일 | 785건 | 4613s
[08:33:06]   11400/50673 타일 | 785건 | 4619s
[08:33:11]   11500/50673 타일 | 785건 | 4625s
[08:33:17]   11600/50673 타일 | 785건 | 4630s
[08:33:22]   11700/50673 타일 | 785건 | 4636s
[08:33:28]   11800/50673 타일 | 795건 | 4641s
[08:33:35]     🔍 세분화: 원룸/wyd3k → 447건 (p5→6)
[08:33:35]     🔍 세분화: 원룸/wyd3m → 610건 (p5→6)
[08:33:35]   11900/50673 타일 | 805건 | 4648s
[08:33:36]     🔍 세분화: 원룸/wyd3t → 651건 (p5→6)
[08:33:48]   12000/50673 타일 | 872건 | 4661s
[08:33:50]     🔍 세분화: 원룸/wyd77 → 1167건 (p5→6)
[08:33:51]     🔍 세분화: 원룸/wyd7d → 595건 (p5→6)
[08:33:51]     🔍 세분화: 원룸/wyd7f → 544건 (p5→6)
[08:33:52]     🔍 세분화: 원룸/wyd7g → 578건 (p5→6)
[08:33:53]     🔍 세분화: 원룸/wyd7s → 543건 (p5→6)
[08:34:00]     🔍 세분화: 원룸/wyd8k → 658건 (p5→6)
[08:34:11]   12100/50673 타일 | 983건 | 4684s
[08:34:18]   12200/50673 타일 | 1,049건 | 4692s
[08:34:25]   12300/50673 타일 | 1,122건 | 4699s
[08:34:26]     🔍 세분화: 원룸/wydh5 → 478건 (p5→6)
[08:34:27]     🔍 세분화: 원룸/wydhk → 677건 (p5→6)
[08:34:31]     🔍 세분화: 원룸/wydj4 → 740건 (p5→6)
[08:34:31]     🔍 세분화: 원룸/wydj5 → 436건 (p5→6)
[08:34:31]     🔍 세분화: 원룸/wydj7 → 631건 (p5→6)
[08:34:31]     🔍 세분화: 원룸/wydj9 → 427건 (p5→6)
[08:34:39]     🔍 세분화: 원룸/wydjp → 633건 (p5→6)
[08:34:41]     🔍 세분화: 원룸/wydjr → 774건 (p5→6)
[08:34:46]     🔍 세분화: 원룸/wydjw → 580건 (p5→6)
[08:34:50]     🔍 세분화: 원룸/wydk4 → 494건 (p5→6)
[08:34:56]     🔍 세분화: 원룸/wydm0 → 649건 (p5→6)
[08:34:56]     🔍 세분화: 원룸/wydm2 → 412건 (p5→6)
[08:34:58]     🔍 세분화: 원룸/wydm7 → 416건 (p5→6)
[08:34:58]     🔍 세분화: 원룸/wydm6 → 1382건 (p5→6)
[08:34:58]     🔍 세분화: 원룸/wydm8 → 772건 (p5→6)
[08:35:01]   12400/50673 타일 | 1,285건 | 4735s
[08:35:02]     🔍 세분화: 원룸/wydmd → 415건 (p5→6)
[08:35:03]     🔍 세분화: 원룸/wydme → 1017건 (p5→6)
[08:35:07]     🔍 세분화: 원룸/wydmf → 891건 (p5→6)
[08:35:13]     🔍 세분화: 원룸/wydmg → 1204건 (p5→6)
[08:35:16]     🔍 세분화: 원룸/wydmk → 406건 (p5→6)
[08:35:19]     🔍 세분화: 원룸/wydmw → 524건 (p5→6)
[08:35:20]     🔍 세분화: 원룸/wydn1 → 560건 (p5→6)
[08:35:32]     🔍 세분화: 원룸/wydq4 → 487건 (p5→6)
[08:35:34]   12500/50673 타일 | 1,382건 | 4768s
[08:35:43]   12600/50673 타일 | 1,481건 | 4776s
[08:35:50]   12700/50673 타일 | 1,529건 | 4783s
[08:35:56]   12800/50673 타일 | 1,552건 | 4790s
[08:36:02]   12900/50673 타일 | 1,567건 | 4795s
[08:36:08]   13000/50673 타일 | 1,575건 | 4802s
[08:36:14]   13100/50673 타일 | 1,594건 | 4807s
[08:36:19]   13200/50673 타일 | 1,594건 | 4813s
[08:36:25]   13300/50673 타일 | 1,594건 | 4818s
[08:36:31]   13400/50673 타일 | 1,602건 | 4824s
[08:36:36]   13500/50673 타일 | 1,602건 | 4830s
[08:36:42]   13600/50673 타일 | 1,602건 | 4835s
[08:36:47]   13700/50673 타일 | 1,605건 | 4840s
[08:36:53]   13800/50673 타일 | 1,619건 | 4846s
[08:36:58]   13900/50673 타일 | 1,619건 | 4852s
[08:37:04]   14000/50673 타일 | 1,619건 | 4857s
[08:37:09]   14100/50673 타일 | 1,619건 | 4862s
[08:37:15]   14200/50673 타일 | 1,620건 | 4868s
[08:37:20]   14300/50673 타일 | 1,620건 | 4874s
[08:37:25]   14400/50673 타일 | 1,620건 | 4879s
[08:37:32]   14500/50673 타일 | 1,620건 | 4885s
[08:37:37]   14600/50673 타일 | 1,622건 | 4891s
[08:37:43]   14700/50673 타일 | 1,622건 | 4896s
[08:37:48]   14800/50673 타일 | 1,622건 | 4901s
[08:37:54]   14900/50673 타일 | 1,622건 | 4907s
[08:37:59]   15000/50673 타일 | 1,622건 | 4912s
[08:38:05]   15100/50673 타일 | 1,622건 | 4918s
[08:38:10]   15200/50673 타일 | 1,622건 | 4923s
[08:38:16]   15300/50673 타일 | 1,622건 | 4929s
[08:38:21]   15400/50673 타일 | 1,622건 | 4934s
[08:38:26]   15500/50673 타일 | 1,622건 | 4939s
[08:38:32]   15600/50673 타일 | 1,622건 | 4945s
[08:38:37]   15700/50673 타일 | 1,622건 | 4951s
[08:38:43]   15800/50673 타일 | 1,622건 | 4956s
[08:38:48]   15900/50673 타일 | 1,623건 | 4962s
[08:38:54]   16000/50673 타일 | 1,623건 | 4967s
[08:38:59]   16100/50673 타일 | 1,623건 | 4973s
[08:39:05]   16200/50673 타일 | 1,623건 | 4978s
[08:39:11]   16300/50673 타일 | 1,623건 | 4984s
[08:39:16]   16400/50673 타일 | 1,623건 | 4990s
[08:39:22]   16500/50673 타일 | 1,623건 | 4995s
[08:39:27]   16600/50673 타일 | 1,623건 | 5001s
[08:39:33]   16700/50673 타일 | 1,623건 | 5006s
[08:39:38]   16800/50673 타일 | 1,623건 | 5011s
[08:39:43]   16900/50673 타일 | 1,623건 | 5017s
[08:39:49]   17000/50673 타일 | 1,623건 | 5022s
[08:39:54]   17100/50673 타일 | 1,623건 | 5028s
[08:40:00]   17200/50673 타일 | 1,623건 | 5033s
[08:40:06]   17300/50673 타일 | 1,623건 | 5039s
[08:40:12]   17400/50673 타일 | 1,623건 | 5045s
[08:40:17]   17500/50673 타일 | 1,623건 | 5050s
[08:40:23]   17600/50673 타일 | 1,625건 | 5056s
[08:40:29]   17700/50673 타일 | 1,639건 | 5063s
[08:40:35]   17800/50673 타일 | 1,645건 | 5068s
[08:40:40]   17900/50673 타일 | 1,645건 | 5073s
[08:40:46]   18000/50673 타일 | 1,653건 | 5079s
[08:40:52]   18100/50673 타일 | 1,653건 | 5085s
[08:40:57]   18200/50673 타일 | 1,653건 | 5091s
[08:41:03]   18300/50673 타일 | 1,653건 | 5096s
[08:41:08]   18400/50673 타일 | 1,653건 | 5101s
[08:41:14]   18500/50673 타일 | 1,653건 | 5107s
[08:41:19]   18600/50673 타일 | 1,653건 | 5113s
[08:41:25]   18700/50673 타일 | 1,653건 | 5118s
[08:41:31]   18800/50673 타일 | 1,653건 | 5125s
[08:41:39]   18900/50673 타일 | 1,653건 | 5132s
[08:41:46]   19000/50673 타일 | 1,653건 | 5139s
[08:41:51]   19100/50673 타일 | 1,653건 | 5145s
[08:41:58]   19200/50673 타일 | 1,653건 | 5151s
[08:42:04]   19300/50673 타일 | 1,653건 | 5157s
[08:42:09]   19400/50673 타일 | 1,653건 | 5162s
[08:42:15]   19500/50673 타일 | 1,653건 | 5168s
[08:42:20]   19600/50673 타일 | 1,653건 | 5173s
[08:42:25]   19700/50673 타일 | 1,653건 | 5179s
[08:42:31]   19800/50673 타일 | 1,653건 | 5184s
[08:42:36]   19900/50673 타일 | 1,653건 | 5189s
[08:42:41]   20000/50673 타일 | 1,653건 | 5195s
[08:42:47]   20100/50673 타일 | 1,658건 | 5201s
[08:42:53]   20200/50673 타일 | 1,658건 | 5206s
[08:42:59]   20300/50673 타일 | 1,658건 | 5212s
[08:43:04]   20400/50673 타일 | 1,658건 | 5217s
[08:43:10]   20500/50673 타일 | 1,658건 | 5224s
[08:43:16]   20600/50673 타일 | 1,658건 | 5229s
[08:43:22]   20700/50673 타일 | 1,661건 | 5235s
[08:43:27]   20800/50673 타일 | 1,661건 | 5240s
[08:43:33]   20900/50673 타일 | 1,661건 | 5246s
[08:43:38]   21000/50673 타일 | 1,661건 | 5251s
[08:43:44]   21100/50673 타일 | 1,661건 | 5257s
[08:43:49]   21200/50673 타일 | 1,661건 | 5263s
[08:43:55]   21300/50673 타일 | 1,661건 | 5268s
[08:44:00]   21400/50673 타일 | 1,661건 | 5274s
[08:44:06]   21500/50673 타일 | 1,661건 | 5279s
[08:44:11]   21600/50673 타일 | 1,661건 | 5284s
[08:44:17]   21700/50673 타일 | 1,661건 | 5290s
[08:44:22]   21800/50673 타일 | 1,661건 | 5295s
[08:44:28]   21900/50673 타일 | 1,661건 | 5301s
[08:44:33]   22000/50673 타일 | 1,661건 | 5306s
[08:44:39]   22100/50673 타일 | 1,662건 | 5312s
[08:44:44]   22200/50673 타일 | 1,663건 | 5318s
[08:44:50]   22300/50673 타일 | 1,663건 | 5323s
