[05:45:03] 캐시 로드: 0개 완료 항목
[05:45:03] ==============================================================
[05:45:03]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[05:45:03]   precision: 5 → 7 | 세분화 임계: 400건
[05:45:03]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260501
[05:45:03] ==============================================================
[05:45:03] 지오해시 타일: 16891개 (precision=5)
[05:45:03] 
[1/3] 아파트 수집 ─────────────────────────────────
[05:45:14]   읍면동 18401개 확인
[05:45:41]   100/18401동 | 1,421건 | 38s
[06:39:37]   12200/18401동 | 112,946건 | 3274s
[06:39:41]   12300/18401동 | 112,957건 | 3278s
[06:39:44]   12400/18401동 | 112,957건 | 3281s
[06:39:46]   12500/18401동 | 112,957건 | 3283s
[06:39:50]   12600/18401동 | 112,961건 | 3287s
[06:39:53]   12700/18401동 | 112,962건 | 3290s
[06:39:57]   12800/18401동 | 112,962건 | 3294s
[06:40:01]   12900/18401동 | 112,962건 | 3298s
[06:40:09]   13000/18401동 | 113,171건 | 3306s
[06:40:14]   13100/18401동 | 113,393건 | 3311s
[06:40:18]   13200/18401동 | 113,393건 | 3315s
[06:40:22]   13300/18401동 | 113,393건 | 3319s
[06:40:25]   13400/18401동 | 113,393건 | 3322s
[06:40:28]   13500/18401동 | 113,393건 | 3325s
[06:40:32]   13600/18401동 | 113,413건 | 3329s
[06:40:35]   13700/18401동 | 113,413건 | 3332s
[06:40:38]   13800/18401동 | 113,415건 | 3335s
[06:40:42]   13900/18401동 | 113,415건 | 3339s
[06:40:50]   14000/18401동 | 113,457건 | 3347s
[06:40:53]   14100/18401동 | 113,469건 | 3350s
[06:40:56]   14200/18401동 | 113,469건 | 3353s
[06:41:01]   14300/18401동 | 113,469건 | 3358s
[06:41:12]   14400/18401동 | 113,797건 | 3370s
[06:41:31]   14500/18401동 | 114,581건 | 3388s
[06:41:45]   14600/18401동 | 114,682건 | 3402s
[06:42:00]   14700/18401동 | 115,371건 | 3417s
[06:42:14]   14800/18401동 | 115,458건 | 3431s
[06:42:23]   14900/18401동 | 115,577건 | 3440s
[06:43:49]   15000/18401동 | 117,900건 | 3526s
[06:44:01]   15100/18401동 | 118,440건 | 3538s
[06:44:07]   15200/18401동 | 118,471건 | 3544s
[06:44:11]   15300/18401동 | 118,476건 | 3548s
[06:44:15]   15400/18401동 | 118,479건 | 3552s
[06:44:19]   15500/18401동 | 118,480건 | 3556s
[06:44:23]   15600/18401동 | 118,487건 | 3560s
[06:44:28]   15700/18401동 | 118,487건 | 3565s
[06:44:41]   15800/18401동 | 119,001건 | 3578s
[06:45:38]   15900/18401동 | 119,916건 | 3635s
[06:45:46]   16000/18401동 | 119,916건 | 3643s
[06:45:50]   16100/18401동 | 119,917건 | 3647s
[06:45:54]   16200/18401동 | 119,917건 | 3651s
[06:45:58]   16300/18401동 | 119,917건 | 3655s
[06:46:04]   16400/18401동 | 120,068건 | 3661s
[06:46:07]   16500/18401동 | 120,095건 | 3664s
[06:46:12]   16600/18401동 | 120,136건 | 3669s
[06:46:16]   16700/18401동 | 120,136건 | 3673s
[06:46:19]   16800/18401동 | 120,136건 | 3676s
[06:46:24]   16900/18401동 | 120,140건 | 3681s
[06:47:08]   17000/18401동 | 121,389건 | 3725s
[06:47:49]   17100/18401동 | 122,173건 | 3766s
[06:48:04]   17200/18401동 | 122,315건 | 3781s
[06:48:09]   17300/18401동 | 122,342건 | 3786s
[06:48:14]   17400/18401동 | 122,513건 | 3792s
[06:48:18]   17500/18401동 | 122,522건 | 3795s
[06:48:23]   17600/18401동 | 122,574건 | 3800s
[06:48:28]   17700/18401동 | 122,575건 | 3805s
[06:48:32]   17800/18401동 | 122,576건 | 3809s
[06:48:36]   17900/18401동 | 122,576건 | 3813s
[06:48:41]   18000/18401동 | 122,576건 | 3818s
[06:48:46]   18100/18401동 | 122,578건 | 3823s
[06:48:50]   18200/18401동 | 122,638건 | 3827s
[06:48:56]   18300/18401동 | 122,654건 | 3833s
[06:48:58]   18400/18401동 | 122,656건 | 3835s
[06:48:58]   18401/18401동 | 122,656건 | 3835s
[06:48:59] 💾 저장: 직방_아파트_20260501_054503.csv (122,656건)
[06:48:59] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[06:48:59]   작업: 50673개 (타일 × 유형)
[06:49:06]   100/50673 타일 | 0건 | 3843s
[06:49:11]   200/50673 타일 | 0건 | 3848s
[06:49:17]   300/50673 타일 | 0건 | 3854s
[06:49:22]   400/50673 타일 | 0건 | 3859s
[06:49:27]   500/50673 타일 | 0건 | 3864s
[06:49:33]   600/50673 타일 | 0건 | 3870s
[06:49:38]   700/50673 타일 | 0건 | 3875s
[06:49:44]   800/50673 타일 | 16건 | 3881s
[06:49:50]   900/50673 타일 | 46건 | 3887s
[06:49:55]   1000/50673 타일 | 49건 | 3892s
[06:50:01]   1100/50673 타일 | 62건 | 3898s
[06:50:06]   1200/50673 타일 | 62건 | 3903s
[06:50:12]   1300/50673 타일 | 62건 | 3909s
[06:50:17]   1400/50673 타일 | 62건 | 3914s
[06:50:22]   1500/50673 타일 | 62건 | 3919s
[06:50:27]   1600/50673 타일 | 62건 | 3924s
[06:50:33]   1700/50673 타일 | 62건 | 3930s
[06:50:38]   1800/50673 타일 | 62건 | 3935s
[06:50:43]   1900/50673 타일 | 62건 | 3940s
[06:50:48]   2000/50673 타일 | 62건 | 3945s
[06:50:53]   2100/50673 타일 | 62건 | 3950s
[06:50:58]   2200/50673 타일 | 62건 | 3955s
[06:51:04]   2300/50673 타일 | 62건 | 3961s
[06:51:09]   2400/50673 타일 | 62건 | 3966s
[06:51:14]   2500/50673 타일 | 62건 | 3971s
[06:51:19]   2600/50673 타일 | 62건 | 3976s
[06:51:25]   2700/50673 타일 | 62건 | 3982s
[06:51:30]   2800/50673 타일 | 62건 | 3987s
[06:51:36]   2900/50673 타일 | 62건 | 3993s
[06:51:41]   3000/50673 타일 | 63건 | 3998s
[06:51:46]   3100/50673 타일 | 63건 | 4003s
[06:51:51]   3200/50673 타일 | 64건 | 4008s
[06:51:57]   3300/50673 타일 | 64건 | 4014s
[06:52:02]   3400/50673 타일 | 64건 | 4019s
[06:52:08]   3500/50673 타일 | 64건 | 4025s
[06:52:13]   3600/50673 타일 | 64건 | 4030s
[06:52:19]   3700/50673 타일 | 79건 | 4036s
[06:52:24]   3800/50673 타일 | 87건 | 4041s
[06:52:30]   3900/50673 타일 | 87건 | 4047s
[06:52:35]   4000/50673 타일 | 87건 | 4052s
[06:52:40]   4100/50673 타일 | 87건 | 4057s
[06:52:46]   4200/50673 타일 | 87건 | 4063s
[06:52:51]   4300/50673 타일 | 87건 | 4068s
[06:52:57]   4400/50673 타일 | 87건 | 4074s
[06:53:02]   4500/50673 타일 | 87건 | 4079s
[06:53:09]   4600/50673 타일 | 87건 | 4086s
[06:53:14]   4700/50673 타일 | 87건 | 4091s
[06:53:19]   4800/50673 타일 | 87건 | 4096s
[06:53:25]   4900/50673 타일 | 87건 | 4102s
[06:53:30]   5000/50673 타일 | 87건 | 4107s
[06:53:35]   5100/50673 타일 | 87건 | 4112s
[06:53:40]   5200/50673 타일 | 87건 | 4117s
[06:53:46]   5300/50673 타일 | 87건 | 4123s
[06:53:51]   5400/50673 타일 | 87건 | 4128s
[06:53:56]   5500/50673 타일 | 87건 | 4133s
[06:54:01]   5600/50673 타일 | 87건 | 4138s
[06:54:06]   5700/50673 타일 | 87건 | 4144s
[06:54:12]   5800/50673 타일 | 87건 | 4149s
[06:54:17]   5900/50673 타일 | 87건 | 4154s
[06:54:23]   6000/50673 타일 | 102건 | 4160s
[06:54:28]   6100/50673 타일 | 105건 | 4165s
[06:54:34]   6200/50673 타일 | 132건 | 4171s
[06:54:40]   6300/50673 타일 | 178건 | 4177s
[06:54:45]   6400/50673 타일 | 178건 | 4182s
[06:54:50]   6500/50673 타일 | 178건 | 4188s
[06:54:56]   6600/50673 타일 | 178건 | 4193s
[06:55:01]   6700/50673 타일 | 178건 | 4198s
[06:55:06]   6800/50673 타일 | 178건 | 4203s
[06:55:12]   6900/50673 타일 | 178건 | 4209s
[06:55:17]   7000/50673 타일 | 178건 | 4214s
[06:55:23]   7100/50673 타일 | 249건 | 4220s
[06:55:28]   7200/50673 타일 | 249건 | 4225s
[06:55:34]   7300/50673 타일 | 266건 | 4232s
[06:55:41]   7400/50673 타일 | 292건 | 4238s
[06:55:47]   7500/50673 타일 | 295건 | 4244s
[06:55:53]   7600/50673 타일 | 318건 | 4250s
[06:55:59]   7700/50673 타일 | 322건 | 4256s
[06:56:04]   7800/50673 타일 | 322건 | 4262s
[06:56:08]     🔍 세분화: 원룸/wy6he → 427건 (p5→6)
[06:56:10]   7900/50673 타일 | 341건 | 4268s
[06:56:17]   8000/50673 타일 | 383건 | 4274s
[06:56:24]   8100/50673 타일 | 384건 | 4281s
[06:56:29]   8200/50673 타일 | 399건 | 4286s
[06:56:32]     🔍 세분화: 원룸/wy6wc → 445건 (p5→6)
[06:56:32]     🔍 세분화: 원룸/wy6we → 429건 (p5→6)
[06:56:32]     🔍 세분화: 원룸/wy6wd → 612건 (p5→6)
[06:56:33]     🔍 세분화: 원룸/wy6wf → 1010건 (p5→6)
[06:56:34]     🔍 세분화: 원룸/wy6ws → 470건 (p5→6)
[06:56:42]   8300/50673 타일 | 415건 | 4299s
[06:56:52]   8400/50673 타일 | 459건 | 4309s
[06:56:58]   8500/50673 타일 | 489건 | 4315s
[06:57:04]   8600/50673 타일 | 498건 | 4321s
[06:57:08]     🔍 세분화: 원룸/wy78k → 428건 (p5→6)
[06:57:08]     🔍 세분화: 원룸/wy78p → 404건 (p5→6)
[06:57:08]     🔍 세분화: 원룸/wy78r → 491건 (p5→6)
[06:57:15]   8700/50673 타일 | 544건 | 4332s
[06:57:25]     🔍 세분화: 원룸/wy7ec → 464건 (p5→6)
[06:57:25]   8800/50673 타일 | 624건 | 4343s
[06:57:33]   8900/50673 타일 | 678건 | 4350s
[06:57:37]     🔍 세분화: 원룸/wy7kn → 638건 (p5→6)
[06:57:39]     🔍 세분화: 원룸/wy7m2 → 662건 (p5→6)
[06:57:39]     🔍 세분화: 원룸/wy7m6 → 415건 (p5→6)
[06:57:42]   9000/50673 타일 | 698건 | 4359s
[06:57:50]   9100/50673 타일 | 702건 | 4367s
[06:57:57]   9200/50673 타일 | 717건 | 4374s
[06:58:04]   9300/50673 타일 | 738건 | 4381s
[06:58:10]   9400/50673 타일 | 742건 | 4387s
[06:58:15]   9500/50673 타일 | 742건 | 4392s
[06:58:21]   9600/50673 타일 | 742건 | 4398s
[06:58:26]   9700/50673 타일 | 742건 | 4403s
[06:58:31]   9800/50673 타일 | 742건 | 4409s
[06:58:37]   9900/50673 타일 | 742건 | 4414s
[06:58:42]   10000/50673 타일 | 742건 | 4419s
[06:58:47]   10100/50673 타일 | 742건 | 4424s
[06:58:53]   10200/50673 타일 | 742건 | 4430s
[06:58:58]   10300/50673 타일 | 742건 | 4435s
[06:59:04]   10400/50673 타일 | 742건 | 4441s
[06:59:09]   10500/50673 타일 | 742건 | 4446s
[06:59:15]   10600/50673 타일 | 742건 | 4452s
[06:59:20]   10700/50673 타일 | 742건 | 4457s
[06:59:26]   10800/50673 타일 | 753건 | 4463s
[06:59:31]   10900/50673 타일 | 753건 | 4468s
[06:59:37]   11000/50673 타일 | 753건 | 4474s
[06:59:42]   11100/50673 타일 | 753건 | 4479s
[06:59:47]   11200/50673 타일 | 753건 | 4484s
[06:59:52]   11300/50673 타일 | 753건 | 4489s
[06:59:57]   11400/50673 타일 | 753건 | 4494s
[07:00:03]   11500/50673 타일 | 753건 | 4500s
[07:00:09]   11600/50673 타일 | 753건 | 4506s
[07:00:14]   11700/50673 타일 | 753건 | 4511s
[07:00:20]   11800/50673 타일 | 762건 | 4517s
[07:00:26]     🔍 세분화: 원룸/wyd3k → 425건 (p5→6)
[07:00:27]   11900/50673 타일 | 809건 | 4524s
[07:00:27]     🔍 세분화: 원룸/wyd3m → 637건 (p5→6)
[07:00:27]     🔍 세분화: 원룸/wyd3t → 668건 (p5→6)
[07:00:39]   12000/50673 타일 | 896건 | 4536s
[07:00:42]     🔍 세분화: 원룸/wyd77 → 1156건 (p5→6)
[07:00:43]     🔍 세분화: 원룸/wyd7d → 616건 (p5→6)
[07:00:43]     🔍 세분화: 원룸/wyd7f → 548건 (p5→6)
[07:00:43]     🔍 세분화: 원룸/wyd7g → 599건 (p5→6)
[07:00:46]     🔍 세분화: 원룸/wyd7s → 560건 (p5→6)
[07:00:52]     🔍 세분화: 원룸/wyd8k → 685건 (p5→6)
[07:01:01]   12100/50673 타일 | 983건 | 4558s
[07:01:09]   12200/50673 타일 | 1,035건 | 4566s
[07:01:15]   12300/50673 타일 | 1,100건 | 4572s
[07:01:15]     🔍 세분화: 원룸/wydh5 → 463건 (p5→6)
[07:01:17]     🔍 세분화: 원룸/wydhk → 630건 (p5→6)
[07:01:20]     🔍 세분화: 원룸/wydj4 → 422건 (p5→6)
[07:01:20]     🔍 세분화: 원룸/wydj5 → 482건 (p5→6)
[07:01:20]     🔍 세분화: 원룸/wydj7 → 585건 (p5→6)
[07:01:20]     🔍 세분화: 원룸/wydj9 → 505건 (p5→6)
[07:01:23]     🔍 세분화: 원룸/wydjf → 450건 (p5→6)
[07:01:31]     🔍 세분화: 원룸/wydjp → 588건 (p5→6)
[07:01:33]     🔍 세분화: 원룸/wydjr → 786건 (p5→6)
[07:01:37]     🔍 세분화: 원룸/wydjw → 597건 (p5→6)
[07:01:40]     🔍 세분화: 원룸/wydk4 → 466건 (p5→6)
[07:01:45]     🔍 세분화: 원룸/wydm0 → 560건 (p5→6)
[07:01:46]     🔍 세분화: 원룸/wydm2 → 466건 (p5→6)
[07:01:48]     🔍 세분화: 원룸/wydm6 → 1396건 (p5→6)
[07:01:49]     🔍 세분화: 원룸/wydm8 → 573건 (p5→6)
[07:01:52]   12400/50673 타일 | 1,256건 | 4609s
[07:01:52]     🔍 세분화: 원룸/wydmd → 402건 (p5→6)
[07:01:52]     🔍 세분화: 원룸/wydme → 862건 (p5→6)
[07:01:54]     🔍 세분화: 원룸/wydmf → 717건 (p5→6)
[07:01:56]     🔍 세분화: 원룸/wydmg → 812건 (p5→6)
[07:02:05]     🔍 세분화: 원룸/wydmk → 412건 (p5→6)
[07:02:09]     🔍 세분화: 원룸/wydmw → 540건 (p5→6)
[07:02:10]     🔍 세분화: 원룸/wydn1 → 563건 (p5→6)
[07:02:20]     🔍 세분화: 원룸/wydq4 → 484건 (p5→6)
[07:02:21]   12500/50673 타일 | 1,320건 | 4638s
[07:02:30]   12600/50673 타일 | 1,422건 | 4648s
[07:02:37]   12700/50673 타일 | 1,458건 | 4654s
[07:02:43]   12800/50673 타일 | 1,469건 | 4660s
[07:02:49]   12900/50673 타일 | 1,488건 | 4666s
[07:02:56]   13000/50673 타일 | 1,495건 | 4673s
[07:03:02]   13100/50673 타일 | 1,510건 | 4679s
[07:03:07]   13200/50673 타일 | 1,510건 | 4684s
[07:03:12]   13300/50673 타일 | 1,510건 | 4689s
[07:03:17]   13400/50673 타일 | 1,519건 | 4694s
[07:03:23]   13500/50673 타일 | 1,519건 | 4700s
[07:03:29]   13600/50673 타일 | 1,519건 | 4706s
[07:03:35]   13700/50673 타일 | 1,523건 | 4712s
[07:03:40]   13800/50673 타일 | 1,530건 | 4717s
[07:03:46]   13900/50673 타일 | 1,530건 | 4723s
[07:03:52]   14000/50673 타일 | 1,530건 | 4729s
[07:03:59]   14100/50673 타일 | 1,530건 | 4736s
[07:04:05]   14200/50673 타일 | 1,530건 | 4742s
[07:04:10]   14300/50673 타일 | 1,530건 | 4747s
[07:04:16]   14400/50673 타일 | 1,530건 | 4753s
[07:04:21]   14500/50673 타일 | 1,530건 | 4758s
[07:04:27]   14600/50673 타일 | 1,533건 | 4764s
[07:04:32]   14700/50673 타일 | 1,533건 | 4769s
[07:04:38]   14800/50673 타일 | 1,533건 | 4775s
[07:04:43]   14900/50673 타일 | 1,533건 | 4780s
[07:04:48]   15000/50673 타일 | 1,533건 | 4785s
[07:04:54]   15100/50673 타일 | 1,533건 | 4791s
[07:04:59]   15200/50673 타일 | 1,533건 | 4796s
[07:05:06]   15300/50673 타일 | 1,533건 | 4803s
[07:05:11]   15400/50673 타일 | 1,533건 | 4808s
[07:05:17]   15500/50673 타일 | 1,533건 | 4814s
[07:05:22]   15600/50673 타일 | 1,533건 | 4819s
[07:05:27]   15700/50673 타일 | 1,534건 | 4824s
[07:05:33]   15800/50673 타일 | 1,534건 | 4830s
[07:05:38]   15900/50673 타일 | 1,537건 | 4835s
[07:05:44]   16000/50673 타일 | 1,537건 | 4841s
[07:05:49]   16100/50673 타일 | 1,537건 | 4846s
[07:05:54]   16200/50673 타일 | 1,537건 | 4851s
[07:05:59]   16300/50673 타일 | 1,537건 | 4856s
[07:06:06]   16400/50673 타일 | 1,537건 | 4863s
[07:06:11]   16500/50673 타일 | 1,537건 | 4868s
[07:06:16]   16600/50673 타일 | 1,537건 | 4873s
[07:06:23]   16700/50673 타일 | 1,537건 | 4880s
[07:06:28]   16800/50673 타일 | 1,537건 | 4885s
[07:06:33]   16900/50673 타일 | 1,537건 | 4890s
[07:06:39]   17000/50673 타일 | 1,537건 | 4896s
[07:06:44]   17100/50673 타일 | 1,537건 | 4901s
[07:06:49]   17200/50673 타일 | 1,537건 | 4906s
[07:06:54]   17300/50673 타일 | 1,537건 | 4911s
[07:07:00]   17400/50673 타일 | 1,537건 | 4917s
[07:07:05]   17500/50673 타일 | 1,537건 | 4922s
[07:07:10]   17600/50673 타일 | 1,541건 | 4927s
[07:07:16]   17700/50673 타일 | 1,567건 | 4933s
[07:07:21]   17800/50673 타일 | 1,571건 | 4939s
[07:07:27]   17900/50673 타일 | 1,571건 | 4944s
[07:07:32]   18000/50673 타일 | 1,585건 | 4949s
[07:07:37]   18100/50673 타일 | 1,585건 | 4954s
[07:07:42]   18200/50673 타일 | 1,585건 | 4960s
[07:07:48]   18300/50673 타일 | 1,585건 | 4965s
[07:07:54]   18400/50673 타일 | 1,585건 | 4971s
[07:08:00]   18500/50673 타일 | 1,585건 | 4977s
[07:08:07]   18600/50673 타일 | 1,585건 | 4984s
[07:08:12]   18700/50673 타일 | 1,585건 | 4989s
[07:08:18]   18800/50673 타일 | 1,585건 | 4995s
[07:08:23]   18900/50673 타일 | 1,585건 | 5000s
[07:08:29]   19000/50673 타일 | 1,585건 | 5006s
[07:08:34]   19100/50673 타일 | 1,585건 | 5011s
[07:08:39]   19200/50673 타일 | 1,585건 | 5016s
[07:08:45]   19300/50673 타일 | 1,585건 | 5022s
[07:08:50]   19400/50673 타일 | 1,585건 | 5027s
[07:08:55]   19500/50673 타일 | 1,585건 | 5032s
[07:09:01]   19600/50673 타일 | 1,585건 | 5038s
[07:09:07]   19700/50673 타일 | 1,585건 | 5044s
[07:09:13]   19800/50673 타일 | 1,585건 | 5050s
[07:09:18]   19900/50673 타일 | 1,588건 | 5055s
[07:09:23]   20000/50673 타일 | 1,588건 | 5061s
[07:09:29]   20100/50673 타일 | 1,588건 | 5066s
[07:09:34]   20200/50673 타일 | 1,588건 | 5071s
[07:09:39]   20300/50673 타일 | 1,588건 | 5077s
[07:09:44]   20400/50673 타일 | 1,588건 | 5082s
[07:09:50]   20500/50673 타일 | 1,588건 | 5087s
[07:09:55]   20600/50673 타일 | 1,589건 | 5092s
[07:10:01]   20700/50673 타일 | 1,596건 | 5098s
[07:10:06]   20800/50673 타일 | 1,596건 | 5103s
[07:10:11]   20900/50673 타일 | 1,596건 | 5108s
[07:10:17]   21000/50673 타일 | 1,596건 | 5114s
[07:10:22]   21100/50673 타일 | 1,596건 | 5119s
[07:10:27]   21200/50673 타일 | 1,596건 | 5124s
[07:10:33]   21300/50673 타일 | 1,596건 | 5130s
[07:10:38]   21400/50673 타일 | 1,596건 | 5136s
[07:10:44]   21500/50673 타일 | 1,596건 | 5141s
[07:10:49]   21600/50673 타일 | 1,596건 | 5146s
[07:10:55]   21700/50673 타일 | 1,596건 | 5152s
[07:11:01]   21800/50673 타일 | 1,596건 | 5158s
[07:11:06]   21900/50673 타일 | 1,596건 | 5163s
[07:11:11]   22000/50673 타일 | 1,596건 | 5168s
[07:11:17]   22100/50673 타일 | 1,596건 | 5174s
[07:11:22]   22200/50673 타일 | 1,597건 | 5179s
[07:11:29]   22300/50673 타일 | 1,597건 | 5186s
[07:11:34]   22400/50673 타일 | 1,597건 | 5191s
