[12:36:55] 캐시 로드: 0개 완료 항목
[12:36:55] ==============================================================
[12:36:55]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[12:36:55]   precision: 5 → 7 | 세분화 임계: 400건
[12:36:55]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260827
[12:36:55] ==============================================================
[12:36:55] 지오해시 타일: 16891개 (precision=5)
[12:36:55] 
[1/3] 아파트 수집 ─────────────────────────────────
[12:37:03]   읍면동 18401개 확인
[12:37:31]   100/18401동 | 2,004건 | 37s
[13:15:02]   7800/18401동 | 109,999건 | 2287s
[13:15:15]   7900/18401동 | 110,196건 | 2300s
[13:15:22]   8000/18401동 | 110,500건 | 2307s
[13:15:30]   8100/18401동 | 110,506건 | 2315s
[13:15:33]   8200/18401동 | 110,572건 | 2318s
[13:15:36]   8300/18401동 | 110,572건 | 2321s
[13:15:45]   8400/18401동 | 110,672건 | 2331s
[13:15:55]   8500/18401동 | 111,030건 | 2340s
[13:16:00]   8600/18401동 | 111,118건 | 2345s
[13:16:04]   8700/18401동 | 111,224건 | 2349s
[13:16:08]   8800/18401동 | 111,224건 | 2354s
[13:16:11]   8900/18401동 | 111,224건 | 2357s
[13:16:14]   9000/18401동 | 111,227건 | 2360s
[13:16:18]   9100/18401동 | 111,229건 | 2363s
[13:16:21]   9200/18401동 | 111,231건 | 2366s
[13:16:24]   9300/18401동 | 111,231건 | 2369s
[13:16:26]   9400/18401동 | 111,232건 | 2371s
[13:16:28]   9500/18401동 | 111,235건 | 2373s
[13:16:30]   9600/18401동 | 111,235건 | 2376s
[13:16:33]   9700/18401동 | 111,237건 | 2378s
[13:16:35]   9800/18401동 | 111,237건 | 2381s
[13:16:38]   9900/18401동 | 111,238건 | 2383s
[13:16:40]   10000/18401동 | 111,238건 | 2386s
[13:16:43]   10100/18401동 | 111,238건 | 2389s
[13:16:46]   10200/18401동 | 111,241건 | 2391s
[13:16:51]   10300/18401동 | 111,352건 | 2396s
[13:16:58]   10400/18401동 | 111,353건 | 2403s
[13:17:01]   10500/18401동 | 111,353건 | 2406s
[13:17:05]   10600/18401동 | 111,387건 | 2410s
[13:17:07]   10700/18401동 | 111,387건 | 2413s
[13:17:10]   10800/18401동 | 111,388건 | 2415s
[13:17:20]   10900/18401동 | 111,848건 | 2426s
[13:18:02]   11000/18401동 | 112,776건 | 2468s
[13:18:07]   11100/18401동 | 112,786건 | 2472s
[13:18:10]   11200/18401동 | 112,795건 | 2475s
[13:18:12]   11300/18401동 | 112,795건 | 2478s
[13:18:15]   11400/18401동 | 112,795건 | 2480s
[13:19:37]   11500/18401동 | 115,287건 | 2562s
[13:19:55]   11600/18401동 | 115,443건 | 2581s
[13:20:11]   11700/18401동 | 115,665건 | 2596s
[13:20:21]   11800/18401동 | 115,873건 | 2606s
[13:20:33]   11900/18401동 | 115,873건 | 2618s
[13:20:37]   12000/18401동 | 115,887건 | 2622s
[13:20:39]   12100/18401동 | 115,887건 | 2624s
[13:20:41]   12200/18401동 | 115,900건 | 2627s
[13:20:44]   12300/18401동 | 115,900건 | 2629s
[13:20:47]   12400/18401동 | 115,900건 | 2632s
[13:20:49]   12500/18401동 | 115,900건 | 2635s
[13:20:53]   12600/18401동 | 115,920건 | 2638s
[13:20:56]   12700/18401동 | 115,953건 | 2641s
[13:20:59]   12800/18401동 | 115,953건 | 2644s
[13:21:05]   12900/18401동 | 116,320건 | 2651s
[13:21:09]   13000/18401동 | 116,320건 | 2655s
[13:21:12]   13100/18401동 | 116,320건 | 2657s
[13:21:15]   13200/18401동 | 116,320건 | 2660s
[13:21:18]   13300/18401동 | 116,320건 | 2663s
[13:21:20]   13400/18401동 | 116,329건 | 2666s
[13:21:22]   13500/18401동 | 116,330건 | 2668s
[13:21:27]   13600/18401동 | 116,369건 | 2672s
[13:21:30]   13700/18401동 | 116,371건 | 2675s
[13:21:33]   13800/18401동 | 116,371건 | 2678s
[13:21:35]   13900/18401동 | 116,371건 | 2681s
[13:21:38]   14000/18401동 | 116,371건 | 2683s
[13:21:41]   14100/18401동 | 116,372건 | 2687s
[13:21:51]   14200/18401동 | 117,060건 | 2697s
[13:22:15]   14300/18401동 | 117,805건 | 2720s
[13:22:17]   14400/18401동 | 117,813건 | 2722s
[13:22:19]   14500/18401동 | 117,813건 | 2724s
[13:22:31]   14600/18401동 | 118,348건 | 2736s
[13:23:02]   14700/18401동 | 120,540건 | 2767s
[13:23:59]   14800/18401동 | 121,319건 | 2824s
[13:24:05]   14900/18401동 | 121,356건 | 2830s
[13:24:08]   15000/18401동 | 121,358건 | 2833s
[13:24:17]   15100/18401동 | 121,602건 | 2842s
[13:24:24]   15200/18401동 | 121,602건 | 2849s
[13:24:44]   15300/18401동 | 122,110건 | 2869s
[13:24:53]   15400/18401동 | 122,579건 | 2878s
[13:25:30]   15500/18401동 | 123,191건 | 2916s
[13:25:34]   15600/18401동 | 123,200건 | 2919s
[13:25:37]   15700/18401동 | 123,202건 | 2922s
[13:25:39]   15800/18401동 | 123,202건 | 2925s
[13:25:43]   15900/18401동 | 123,202건 | 2928s
[13:25:46]   16000/18401동 | 123,202건 | 2932s
[13:25:49]   16100/18401동 | 123,202건 | 2934s
[13:25:52]   16200/18401동 | 123,202건 | 2937s
[13:25:55]   16300/18401동 | 123,207건 | 2940s
[13:25:58]   16400/18401동 | 123,212건 | 2944s
[13:26:02]   16500/18401동 | 123,212건 | 2947s
[13:26:08]   16600/18401동 | 123,450건 | 2953s
[13:26:11]   16700/18401동 | 123,450건 | 2956s
[13:26:13]   16800/18401동 | 123,450건 | 2959s
[13:26:16]   16900/18401동 | 123,488건 | 2961s
[13:26:39]   17000/18401동 | 124,406건 | 2985s
[13:26:55]   17100/18401동 | 124,563건 | 3000s
[13:27:14]   17200/18401동 | 125,868건 | 3020s
[13:27:43]   17300/18401동 | 125,895건 | 3049s
[13:27:48]   17400/18401동 | 125,907건 | 3053s
[13:27:53]   17500/18401동 | 125,986건 | 3058s
[13:27:57]   17600/18401동 | 125,987건 | 3063s
[13:28:02]   17700/18401동 | 126,158건 | 3067s
[13:28:05]   17800/18401동 | 126,163건 | 3070s
[13:28:08]   17900/18401동 | 126,166건 | 3074s
[13:28:12]   18000/18401동 | 126,168건 | 3077s
[13:28:16]   18100/18401동 | 126,215건 | 3081s
[13:28:19]   18200/18401동 | 126,223건 | 3085s
[13:28:21]   18300/18401동 | 126,227건 | 3086s
[13:28:24]   18400/18401동 | 126,227건 | 3089s
[13:28:24]   18401/18401동 | 126,227건 | 3089s
[13:28:25] 💾 저장: 직방_아파트_20260827_123655.csv (126,227건)
[13:28:25] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[13:28:25]   작업: 50673개 (타일 × 유형)
[13:28:31]   100/50673 타일 | 0건 | 3096s
[13:28:35]   200/50673 타일 | 0건 | 3100s
[13:28:39]   300/50673 타일 | 0건 | 3104s
[13:28:44]   400/50673 타일 | 0건 | 3109s
[13:28:48]   500/50673 타일 | 0건 | 3113s
[13:28:52]   600/50673 타일 | 0건 | 3117s
[13:28:56]   700/50673 타일 | 1건 | 3122s
[13:29:01]   800/50673 타일 | 22건 | 3126s
[13:29:05]   900/50673 타일 | 49건 | 3131s
[13:29:10]   1000/50673 타일 | 53건 | 3135s
[13:29:14]   1100/50673 타일 | 59건 | 3139s
[13:29:18]   1200/50673 타일 | 59건 | 3144s
[13:29:23]   1300/50673 타일 | 59건 | 3148s
[13:29:27]   1400/50673 타일 | 59건 | 3153s
[13:29:31]   1500/50673 타일 | 59건 | 3157s
[13:29:36]   1600/50673 타일 | 59건 | 3162s
[13:29:41]   1700/50673 타일 | 59건 | 3166s
[13:29:45]   1800/50673 타일 | 59건 | 3171s
[13:29:49]   1900/50673 타일 | 59건 | 3175s
[13:29:54]   2000/50673 타일 | 59건 | 3179s
[13:29:58]   2100/50673 타일 | 59건 | 3183s
[13:30:03]   2200/50673 타일 | 59건 | 3188s
[13:30:07]   2300/50673 타일 | 59건 | 3192s
[13:30:11]   2400/50673 타일 | 59건 | 3197s
[13:30:16]   2500/50673 타일 | 59건 | 3201s
[13:30:20]   2600/50673 타일 | 59건 | 3205s
[13:30:25]   2700/50673 타일 | 59건 | 3210s
[13:30:29]   2800/50673 타일 | 59건 | 3214s
[13:30:33]   2900/50673 타일 | 59건 | 3218s
[13:30:37]   3000/50673 타일 | 59건 | 3222s
[13:30:41]   3100/50673 타일 | 70건 | 3227s
[13:30:46]   3200/50673 타일 | 73건 | 3231s
[13:30:50]   3300/50673 타일 | 73건 | 3235s
[13:30:54]   3400/50673 타일 | 73건 | 3240s
[13:30:58]   3500/50673 타일 | 73건 | 3243s
[13:31:03]   3600/50673 타일 | 73건 | 3248s
[13:31:08]   3700/50673 타일 | 85건 | 3253s
[13:31:12]   3800/50673 타일 | 97건 | 3257s
[13:31:16]   3900/50673 타일 | 97건 | 3262s
[13:31:21]   4000/50673 타일 | 97건 | 3266s
[13:31:25]   4100/50673 타일 | 97건 | 3270s
[13:31:29]   4200/50673 타일 | 97건 | 3274s
[13:31:34]   4300/50673 타일 | 97건 | 3279s
[13:31:38]   4400/50673 타일 | 97건 | 3283s
[13:31:42]   4500/50673 타일 | 97건 | 3287s
[13:31:47]   4600/50673 타일 | 97건 | 3292s
[13:31:51]   4700/50673 타일 | 97건 | 3296s
[13:31:55]   4800/50673 타일 | 97건 | 3300s
[13:32:00]   4900/50673 타일 | 97건 | 3305s
[13:32:05]   5000/50673 타일 | 97건 | 3311s
[13:32:10]   5100/50673 타일 | 97건 | 3315s
[13:32:15]   5200/50673 타일 | 97건 | 3320s
[13:32:19]   5300/50673 타일 | 97건 | 3324s
[13:32:23]   5400/50673 타일 | 97건 | 3328s
[13:32:28]   5500/50673 타일 | 97건 | 3334s
[13:32:33]   5600/50673 타일 | 97건 | 3338s
[13:32:37]   5700/50673 타일 | 97건 | 3342s
[13:32:41]   5800/50673 타일 | 97건 | 3347s
[13:32:45]   5900/50673 타일 | 97건 | 3351s
[13:32:50]   6000/50673 타일 | 126건 | 3356s
[13:32:55]   6100/50673 타일 | 128건 | 3360s
[13:33:00]   6200/50673 타일 | 165건 | 3365s
[13:33:04]   6300/50673 타일 | 200건 | 3370s
[13:33:09]   6400/50673 타일 | 200건 | 3374s
[13:33:13]   6500/50673 타일 | 200건 | 3378s
[13:33:17]   6600/50673 타일 | 200건 | 3383s
[13:33:22]   6700/50673 타일 | 200건 | 3387s
[13:33:26]   6800/50673 타일 | 200건 | 3391s
[13:33:30]   6900/50673 타일 | 200건 | 3395s
[13:33:34]   7000/50673 타일 | 200건 | 3399s
[13:33:39]   7100/50673 타일 | 243건 | 3404s
[13:33:43]   7200/50673 타일 | 243건 | 3408s
[13:33:48]   7300/50673 타일 | 267건 | 3413s
[13:33:51]     🔍 세분화: 원룸/wy60p → 438건 (p5→6)
[13:33:53]   7400/50673 타일 | 293건 | 3418s
[13:33:58]   7500/50673 타일 | 293건 | 3423s
[13:34:03]   7600/50673 타일 | 318건 | 3429s
[13:34:08]   7700/50673 타일 | 321건 | 3433s
[13:34:12]   7800/50673 타일 | 321건 | 3437s
[13:34:15]     🔍 세분화: 원룸/wy6he → 458건 (p5→6)
[13:34:17]   7900/50673 타일 | 341건 | 3442s
[13:34:23]   8000/50673 타일 | 374건 | 3448s
[13:34:28]   8100/50673 타일 | 375건 | 3454s
[13:34:33]   8200/50673 타일 | 384건 | 3458s
[13:34:35]     🔍 세분화: 원룸/wy6wc → 677건 (p5→6)
[13:34:35]     🔍 세분화: 원룸/wy6wd → 719건 (p5→6)
[13:34:36]     🔍 세분화: 원룸/wy6wf → 1097건 (p5→6)
[13:34:37]     🔍 세분화: 원룸/wy6ws → 445건 (p5→6)
[13:34:42]   8300/50673 타일 | 395건 | 3467s
[13:34:51]   8400/50673 타일 | 415건 | 3476s
[13:34:56]   8500/50673 타일 | 430건 | 3481s
[13:35:00]   8600/50673 타일 | 438건 | 3486s
[13:35:03]     🔍 세분화: 원룸/wy78k → 424건 (p5→6)
[13:35:04]     🔍 세분화: 원룸/wy78p → 421건 (p5→6)
[13:35:04]     🔍 세분화: 원룸/wy78r → 410건 (p5→6)
[13:35:09]   8700/50673 타일 | 497건 | 3494s
[13:35:17]     🔍 세분화: 원룸/wy7ec → 615건 (p5→6)
[13:35:18]   8800/50673 타일 | 565건 | 3503s
[13:35:23]   8900/50673 타일 | 642건 | 3509s
[13:35:27]     🔍 세분화: 원룸/wy7kn → 749건 (p5→6)
[13:35:29]     🔍 세분화: 원룸/wy7m2 → 595건 (p5→6)
[13:35:31]   9000/50673 타일 | 756건 | 3516s
[13:35:37]   9100/50673 타일 | 760건 | 3522s
[13:35:42]   9200/50673 타일 | 801건 | 3528s
[13:35:47]   9300/50673 타일 | 818건 | 3532s
[13:35:51]   9400/50673 타일 | 832건 | 3537s
[13:35:55]   9500/50673 타일 | 832건 | 3541s
[13:36:00]   9600/50673 타일 | 832건 | 3545s
[13:36:05]   9700/50673 타일 | 832건 | 3550s
[13:36:10]   9800/50673 타일 | 832건 | 3555s
[13:36:14]   9900/50673 타일 | 832건 | 3559s
[13:36:18]   10000/50673 타일 | 832건 | 3563s
[13:36:22]   10100/50673 타일 | 832건 | 3567s
[13:36:26]   10200/50673 타일 | 832건 | 3571s
[13:36:31]   10300/50673 타일 | 832건 | 3576s
[13:36:35]   10400/50673 타일 | 832건 | 3581s
[13:36:40]   10500/50673 타일 | 832건 | 3585s
[13:36:44]   10600/50673 타일 | 832건 | 3589s
[13:36:48]   10700/50673 타일 | 832건 | 3593s
[13:36:53]   10800/50673 타일 | 856건 | 3598s
[13:36:57]   10900/50673 타일 | 856건 | 3603s
[13:37:02]   11000/50673 타일 | 856건 | 3607s
[13:37:07]   11100/50673 타일 | 856건 | 3613s
[13:37:12]   11200/50673 타일 | 856건 | 3617s
[13:37:16]   11300/50673 타일 | 856건 | 3621s
[13:37:20]   11400/50673 타일 | 856건 | 3625s
[13:37:24]   11500/50673 타일 | 856건 | 3630s
[13:37:29]   11600/50673 타일 | 856건 | 3634s
[13:37:33]   11700/50673 타일 | 856건 | 3638s
[13:37:37]   11800/50673 타일 | 863건 | 3643s
[13:37:43]     🔍 세분화: 원룸/wyd3m → 585건 (p5→6)
[13:37:43]     🔍 세분화: 원룸/wyd3k → 403건 (p5→6)
[13:37:43]   11900/50673 타일 | 898건 | 3648s
[13:37:44]     🔍 세분화: 원룸/wyd3t → 591건 (p5→6)
[13:37:53]   12000/50673 타일 | 986건 | 3658s
[13:37:55]     🔍 세분화: 원룸/wyd77 → 1021건 (p5→6)
[13:37:55]     🔍 세분화: 원룸/wyd7d → 559건 (p5→6)
[13:37:55]     🔍 세분화: 원룸/wyd7f → 528건 (p5→6)
[13:37:56]     🔍 세분화: 원룸/wyd7g → 565건 (p5→6)
[13:37:58]     🔍 세분화: 원룸/wyd7s → 497건 (p5→6)
[13:38:03]     🔍 세분화: 원룸/wyd8k → 626건 (p5→6)
[13:38:05]     🔍 세분화: 원룸/wyd8t → 429건 (p5→6)
[13:38:11]   12100/50673 타일 | 1,066건 | 3676s
[13:38:17]   12200/50673 타일 | 1,145건 | 3683s
[13:38:23]   12300/50673 타일 | 1,191건 | 3688s
[13:38:23]     🔍 세분화: 원룸/wydh5 → 460건 (p5→6)
[13:38:24]     🔍 세분화: 원룸/wydhk → 565건 (p5→6)
[13:38:27]     🔍 세분화: 원룸/wydj4 → 700건 (p5→6)
[13:38:27]     🔍 세분화: 원룸/wydj5 → 403건 (p5→6)
[13:38:27]     🔍 세분화: 원룸/wydj7 → 535건 (p5→6)
[13:38:31]     🔍 세분화: 원룸/wydjp → 629건 (p5→6)
[13:38:31]     🔍 세분화: 원룸/wydjr → 848건 (p5→6)
[13:38:36]     🔍 세분화: 원룸/wydjw → 545건 (p5→6)
[13:38:39]     🔍 세분화: 원룸/wydk4 → 529건 (p5→6)
[13:38:45]     🔍 세분화: 원룸/wydm0 → 679건 (p5→6)
[13:38:46]     🔍 세분화: 원룸/wydm2 → 568건 (p5→6)
[13:38:47]     🔍 세분화: 원룸/wydm6 → 1371건 (p5→6)
[13:38:47]     🔍 세분화: 원룸/wydm8 → 610건 (p5→6)
[13:38:49]   12400/50673 타일 | 1,342건 | 3715s
[13:38:50]     🔍 세분화: 원룸/wydmd → 408건 (p5→6)
[13:38:50]     🔍 세분화: 원룸/wydme → 870건 (p5→6)
[13:38:50]     🔍 세분화: 원룸/wydmf → 1012건 (p5→6)
[13:38:55]     🔍 세분화: 원룸/wydmg → 1144건 (p5→6)
[13:39:03]     🔍 세분화: 원룸/wydmw → 409건 (p5→6)
[13:39:04]     🔍 세분화: 원룸/wydn1 → 508건 (p5→6)
[13:39:11]     🔍 세분화: 원룸/wydq4 → 439건 (p5→6)
[13:39:11]   12500/50673 타일 | 1,435건 | 3737s
[13:39:20]   12600/50673 타일 | 1,525건 | 3746s
[13:39:26]   12700/50673 타일 | 1,570건 | 3751s
[13:39:31]   12800/50673 타일 | 1,606건 | 3756s
[13:39:35]   12900/50673 타일 | 1,629건 | 3761s
[13:39:40]   13000/50673 타일 | 1,640건 | 3765s
[13:39:44]   13100/50673 타일 | 1,659건 | 3769s
[13:39:48]   13200/50673 타일 | 1,659건 | 3774s
[13:39:53]   13300/50673 타일 | 1,659건 | 3778s
[13:39:57]   13400/50673 타일 | 1,659건 | 3782s
[13:40:01]   13500/50673 타일 | 1,659건 | 3787s
[13:40:07]   13600/50673 타일 | 1,659건 | 3793s
[13:40:12]   13700/50673 타일 | 1,663건 | 3797s
[13:40:16]   13800/50673 타일 | 1,676건 | 3801s
[13:40:20]   13900/50673 타일 | 1,676건 | 3806s
[13:40:24]   14000/50673 타일 | 1,676건 | 3810s
[13:40:29]   14100/50673 타일 | 1,676건 | 3814s
[13:40:33]   14200/50673 타일 | 1,676건 | 3818s
[13:40:37]   14300/50673 타일 | 1,676건 | 3823s
[13:40:41]   14400/50673 타일 | 1,676건 | 3827s
[13:40:46]   14500/50673 타일 | 1,676건 | 3831s
[13:40:51]   14600/50673 타일 | 1,679건 | 3836s
[13:40:55]   14700/50673 타일 | 1,679건 | 3840s
[13:40:59]   14800/50673 타일 | 1,679건 | 3845s
[13:41:04]   14900/50673 타일 | 1,679건 | 3849s
[13:41:08]   15000/50673 타일 | 1,679건 | 3854s
[13:41:13]   15100/50673 타일 | 1,679건 | 3858s
[13:41:17]   15200/50673 타일 | 1,679건 | 3862s
[13:41:21]   15300/50673 타일 | 1,679건 | 3867s
[13:41:26]   15400/50673 타일 | 1,679건 | 3871s
[13:41:30]   15500/50673 타일 | 1,679건 | 3875s
[13:41:34]   15600/50673 타일 | 1,679건 | 3880s
[13:41:39]   15700/50673 타일 | 1,679건 | 3884s
[13:41:43]   15800/50673 타일 | 1,689건 | 3889s
[13:41:48]   15900/50673 타일 | 1,690건 | 3893s
[13:41:52]   16000/50673 타일 | 1,690건 | 3897s
[13:41:56]   16100/50673 타일 | 1,690건 | 3902s
[13:42:00]   16200/50673 타일 | 1,690건 | 3906s
[13:42:06]   16300/50673 타일 | 1,690건 | 3911s
[13:42:11]   16400/50673 타일 | 1,690건 | 3916s
[13:42:15]   16500/50673 타일 | 1,690건 | 3921s
[13:42:20]   16600/50673 타일 | 1,690건 | 3925s
[13:42:24]   16700/50673 타일 | 1,690건 | 3929s
[13:42:28]   16800/50673 타일 | 1,690건 | 3933s
[13:42:32]   16900/50673 타일 | 1,690건 | 3937s
[13:42:36]   17000/50673 타일 | 1,690건 | 3941s
[13:42:40]   17100/50673 타일 | 1,690건 | 3946s
[13:42:45]   17200/50673 타일 | 1,690건 | 3950s
[13:42:49]   17300/50673 타일 | 1,690건 | 3955s
[13:42:54]   17400/50673 타일 | 1,690건 | 3959s
[13:42:58]   17500/50673 타일 | 1,690건 | 3963s
[13:43:03]   17600/50673 타일 | 1,692건 | 3968s
[13:43:08]   17700/50673 타일 | 1,719건 | 3973s
[13:43:12]   17800/50673 타일 | 1,725건 | 3978s
[13:43:17]   17900/50673 타일 | 1,727건 | 3982s
[13:43:21]   18000/50673 타일 | 1,733건 | 3986s
[13:43:25]   18100/50673 타일 | 1,733건 | 3991s
[13:43:30]   18200/50673 타일 | 1,733건 | 3995s
[13:43:34]   18300/50673 타일 | 1,733건 | 3999s
[13:43:38]   18400/50673 타일 | 1,733건 | 4003s
[13:43:42]   18500/50673 타일 | 1,733건 | 4008s
[13:43:47]   18600/50673 타일 | 1,733건 | 4012s
[13:43:51]   18700/50673 타일 | 1,733건 | 4017s
[13:43:56]   18800/50673 타일 | 1,733건 | 4021s
[13:44:00]   18900/50673 타일 | 1,733건 | 4025s
[13:44:05]   19000/50673 타일 | 1,733건 | 4030s
[13:44:09]   19100/50673 타일 | 1,733건 | 4034s
[13:44:13]   19200/50673 타일 | 1,733건 | 4038s
[13:44:17]   19300/50673 타일 | 1,733건 | 4042s
[13:44:21]   19400/50673 타일 | 1,733건 | 4047s
[13:44:25]   19500/50673 타일 | 1,733건 | 4051s
[13:44:29]   19600/50673 타일 | 1,733건 | 4055s
[13:44:34]   19700/50673 타일 | 1,733건 | 4059s
[13:44:38]   19800/50673 타일 | 1,733건 | 4063s
[13:44:42]   19900/50673 타일 | 1,738건 | 4067s
[13:44:46]   20000/50673 타일 | 1,738건 | 4072s
[13:44:50]   20100/50673 타일 | 1,738건 | 4076s
[13:44:55]   20200/50673 타일 | 1,738건 | 4080s
[13:44:59]   20300/50673 타일 | 1,738건 | 4085s
[13:45:04]   20400/50673 타일 | 1,738건 | 4089s
[13:45:08]   20500/50673 타일 | 1,738건 | 4094s
[13:45:12]   20600/50673 타일 | 1,739건 | 4098s
[13:45:17]   20700/50673 타일 | 1,744건 | 4102s
[13:45:21]   20800/50673 타일 | 1,744건 | 4106s
[13:45:25]   20900/50673 타일 | 1,744건 | 4111s
[13:45:30]   21000/50673 타일 | 1,744건 | 4115s
[13:45:35]   21100/50673 타일 | 1,744건 | 4120s
[13:45:39]   21200/50673 타일 | 1,744건 | 4125s
[13:45:44]   21300/50673 타일 | 1,744건 | 4129s
[13:45:48]   21400/50673 타일 | 1,744건 | 4134s
[13:45:52]   21500/50673 타일 | 1,744건 | 4138s
[13:45:57]   21600/50673 타일 | 1,744건 | 4142s
[13:46:01]   21700/50673 타일 | 1,744건 | 4146s
[13:46:05]   21800/50673 타일 | 1,744건 | 4151s
[13:46:09]   21900/50673 타일 | 1,744건 | 4155s
[13:46:14]   22000/50673 타일 | 1,744건 | 4160s
[13:46:19]   22100/50673 타일 | 1,745건 | 4164s
[13:46:23]   22200/50673 타일 | 1,746건 | 4168s
[13:46:27]   22300/50673 타일 | 1,746건 | 4172s
[13:46:31]   22400/50673 타일 | 1,746건 | 4177s
[13:46:36]   22500/50673 타일 | 1,746건 | 4181s
[13:46:41]   22600/50673 타일 | 1,746건 | 4186s
[13:46:45]   22700/50673 타일 | 1,746건 | 4190s
[13:46:49]   22800/50673 타일 | 1,746건 | 4194s
