[03:03:35] 캐시 로드: 0개 완료 항목
[03:03:35] ==============================================================
[03:03:35]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[03:03:35]   precision: 5 → 7 | 세분화 임계: 400건
[03:03:35]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260817
[03:03:35] ==============================================================
[03:03:35] 지오해시 타일: 16891개 (precision=5)
[03:03:35] 
[1/3] 아파트 수집 ─────────────────────────────────
[03:03:43]   읍면동 18401개 확인
[03:04:02]   100/18401동 | 1,224건 | 27s
[04:01:31]   6300/50673 타일 | 208건 | 3476s
[04:01:35]   6400/50673 타일 | 208건 | 3480s
[04:01:40]   6500/50673 타일 | 208건 | 3484s
[04:01:44]   6600/50673 타일 | 208건 | 3489s
[04:01:49]   6700/50673 타일 | 208건 | 3493s
[04:01:53]   6800/50673 타일 | 208건 | 3498s
[04:01:58]   6900/50673 타일 | 208건 | 3502s
[04:02:02]   7000/50673 타일 | 208건 | 3507s
[04:02:07]   7100/50673 타일 | 229건 | 3512s
[04:02:12]   7200/50673 타일 | 229건 | 3516s
[04:02:17]   7300/50673 타일 | 262건 | 3521s
[04:02:22]   7400/50673 타일 | 281건 | 3527s
[04:02:27]   7500/50673 타일 | 281건 | 3531s
[04:02:32]   7600/50673 타일 | 290건 | 3536s
[04:02:36]   7700/50673 타일 | 291건 | 3541s
[04:02:40]   7800/50673 타일 | 291건 | 3545s
[04:02:44]     🔍 세분화: 원룸/wy6he → 448건 (p5→6)
[04:02:45]   7900/50673 타일 | 302건 | 3550s
[04:02:51]   8000/50673 타일 | 344건 | 3556s
[04:02:56]   8100/50673 타일 | 345건 | 3561s
[04:03:01]   8200/50673 타일 | 354건 | 3566s
[04:03:03]     🔍 세분화: 원룸/wy6wc → 661건 (p5→6)
[04:03:03]     🔍 세분화: 원룸/wy6wd → 734건 (p5→6)
[04:03:04]     🔍 세분화: 원룸/wy6wf → 1091건 (p5→6)
[04:03:05]     🔍 세분화: 원룸/wy6ws → 442건 (p5→6)
[04:03:10]   8300/50673 타일 | 369건 | 3575s
[04:03:19]   8400/50673 타일 | 388건 | 3583s
[04:03:23]   8500/50673 타일 | 400건 | 3588s
[04:03:28]   8600/50673 타일 | 407건 | 3593s
[04:03:31]     🔍 세분화: 원룸/wy78k → 453건 (p5→6)
[04:03:31]     🔍 세분화: 원룸/wy78p → 419건 (p5→6)
[04:03:31]     🔍 세분화: 원룸/wy78r → 423건 (p5→6)
[04:03:37]   8700/50673 타일 | 478건 | 3601s
[04:03:44]     🔍 세분화: 원룸/wy7ec → 635건 (p5→6)
[04:03:45]   8800/50673 타일 | 557건 | 3609s
[04:03:51]   8900/50673 타일 | 635건 | 3616s
[04:03:55]     🔍 세분화: 원룸/wy7kn → 749건 (p5→6)
[04:03:56]     🔍 세분화: 원룸/wy7m2 → 580건 (p5→6)
[04:03:59]   9000/50673 타일 | 733건 | 3623s
[04:04:05]   9100/50673 타일 | 736건 | 3629s
[04:04:10]   9200/50673 타일 | 755건 | 3635s
[04:04:15]   9300/50673 타일 | 767건 | 3640s
[04:04:19]   9400/50673 타일 | 777건 | 3644s
[04:04:24]   9500/50673 타일 | 777건 | 3649s
[04:04:29]   9600/50673 타일 | 777건 | 3654s
[04:04:33]   9700/50673 타일 | 777건 | 3658s
[04:04:38]   9800/50673 타일 | 777건 | 3662s
[04:04:42]   9900/50673 타일 | 777건 | 3667s
[04:04:46]   10000/50673 타일 | 777건 | 3671s
[04:04:51]   10100/50673 타일 | 777건 | 3676s
[04:04:55]   10200/50673 타일 | 777건 | 3680s
[04:05:00]   10300/50673 타일 | 777건 | 3684s
[04:05:04]   10400/50673 타일 | 777건 | 3689s
[04:05:08]   10500/50673 타일 | 777건 | 3693s
[04:05:13]   10600/50673 타일 | 777건 | 3698s
[04:05:17]   10700/50673 타일 | 777건 | 3702s
[04:05:22]   10800/50673 타일 | 793건 | 3707s
[04:05:26]   10900/50673 타일 | 793건 | 3711s
[04:05:31]   11000/50673 타일 | 793건 | 3716s
[04:05:35]   11100/50673 타일 | 793건 | 3720s
[04:05:40]   11200/50673 타일 | 793건 | 3724s
[04:05:44]   11300/50673 타일 | 793건 | 3729s
[04:05:48]   11400/50673 타일 | 793건 | 3733s
[04:05:53]   11500/50673 타일 | 793건 | 3737s
[04:05:57]   11600/50673 타일 | 793건 | 3742s
[04:06:02]   11700/50673 타일 | 793건 | 3746s
[04:06:06]   11800/50673 타일 | 799건 | 3751s
[04:06:12]     🔍 세분화: 원룸/wyd3m → 575건 (p5→6)
[04:06:12]   11900/50673 타일 | 836건 | 3756s
[04:06:12]     🔍 세분화: 원룸/wyd3t → 587건 (p5→6)
[04:06:21]   12000/50673 타일 | 917건 | 3765s
[04:06:22]     🔍 세분화: 원룸/wyd77 → 1050건 (p5→6)
[04:06:22]     🔍 세분화: 원룸/wyd7d → 544건 (p5→6)
[04:06:23]     🔍 세분화: 원룸/wyd7f → 531건 (p5→6)
[04:06:23]     🔍 세분화: 원룸/wyd7g → 573건 (p5→6)
[04:06:25]     🔍 세분화: 원룸/wyd7s → 481건 (p5→6)
[04:06:31]     🔍 세분화: 원룸/wyd8k → 656건 (p5→6)
[04:06:34]     🔍 세분화: 원룸/wyd8t → 450건 (p5→6)
[04:06:39]   12100/50673 타일 | 1,025건 | 3784s
[04:06:45]   12200/50673 타일 | 1,101건 | 3790s
[04:06:51]   12300/50673 타일 | 1,147건 | 3796s
[04:06:51]     🔍 세분화: 원룸/wydh5 → 434건 (p5→6)
[04:06:53]     🔍 세분화: 원룸/wydhk → 543건 (p5→6)
[04:06:55]     🔍 세분화: 원룸/wydj4 → 733건 (p5→6)
[04:06:55]     🔍 세분화: 원룸/wydj7 → 589건 (p5→6)
[04:06:59]     🔍 세분화: 원룸/wydjp → 627건 (p5→6)
[04:06:59]     🔍 세분화: 원룸/wydjr → 794건 (p5→6)
[04:07:02]     🔍 세분화: 원룸/wydjw → 543건 (p5→6)
[04:07:06]     🔍 세분화: 원룸/wydk4 → 527건 (p5→6)
[04:07:12]     🔍 세분화: 원룸/wydm0 → 690건 (p5→6)
[04:07:12]     🔍 세분화: 원룸/wydm2 → 550건 (p5→6)
[04:07:13]     🔍 세분화: 원룸/wydm6 → 1310건 (p5→6)
[04:07:13]     🔍 세분화: 원룸/wydm8 → 736건 (p5→6)
[04:07:15]   12400/50673 타일 | 1,261건 | 3820s
[04:07:16]     🔍 세분화: 원룸/wydmd → 425건 (p5→6)
[04:07:16]     🔍 세분화: 원룸/wydme → 865건 (p5→6)
[04:07:16]     🔍 세분화: 원룸/wydmf → 1059건 (p5→6)
[04:07:20]     🔍 세분화: 원룸/wydmg → 1176건 (p5→6)
[04:07:30]     🔍 세분화: 원룸/wydn1 → 510건 (p5→6)
[04:07:36]     🔍 세분화: 원룸/wydq4 → 480건 (p5→6)
[04:07:37]   12500/50673 타일 | 1,314건 | 3842s
[04:07:45]   12600/50673 타일 | 1,429건 | 3850s
[04:07:50]   12700/50673 타일 | 1,468건 | 3855s
[04:07:55]   12800/50673 타일 | 1,501건 | 3860s
[04:08:00]   12900/50673 타일 | 1,523건 | 3865s
[04:08:05]   13000/50673 타일 | 1,533건 | 3870s
[04:08:09]   13100/50673 타일 | 1,552건 | 3874s
[04:08:14]   13200/50673 타일 | 1,552건 | 3879s
[04:08:18]   13300/50673 타일 | 1,552건 | 3883s
[04:08:22]   13400/50673 타일 | 1,552건 | 3887s
[04:08:27]   13500/50673 타일 | 1,552건 | 3892s
[04:08:31]   13600/50673 타일 | 1,552건 | 3896s
[04:08:36]   13700/50673 타일 | 1,552건 | 3901s
[04:08:40]   13800/50673 타일 | 1,559건 | 3905s
[04:08:45]   13900/50673 타일 | 1,559건 | 3910s
[04:08:49]   14000/50673 타일 | 1,559건 | 3914s
[04:08:54]   14100/50673 타일 | 1,559건 | 3919s
[04:08:58]   14200/50673 타일 | 1,559건 | 3923s
[04:09:04]   14300/50673 타일 | 1,559건 | 3929s
[04:09:08]   14400/50673 타일 | 1,559건 | 3933s
[04:09:13]   14500/50673 타일 | 1,559건 | 3937s
[04:09:18]   14600/50673 타일 | 1,561건 | 3942s
[04:09:22]   14700/50673 타일 | 1,561건 | 3947s
[04:09:27]   14800/50673 타일 | 1,561건 | 3952s
[04:09:32]   14900/50673 타일 | 1,561건 | 3957s
[04:09:37]   15000/50673 타일 | 1,561건 | 3962s
[04:09:41]   15100/50673 타일 | 1,561건 | 3966s
[04:09:45]   15200/50673 타일 | 1,561건 | 3970s
[04:09:50]   15300/50673 타일 | 1,561건 | 3975s
[04:09:54]   15400/50673 타일 | 1,561건 | 3979s
[04:09:58]   15500/50673 타일 | 1,561건 | 3983s
[04:10:03]   15600/50673 타일 | 1,561건 | 3988s
[04:10:08]   15700/50673 타일 | 1,561건 | 3992s
[04:10:12]   15800/50673 타일 | 1,561건 | 3997s
[04:10:16]   15900/50673 타일 | 1,562건 | 4001s
[04:10:21]   16000/50673 타일 | 1,562건 | 4005s
[04:10:25]   16100/50673 타일 | 1,562건 | 4010s
[04:10:29]   16200/50673 타일 | 1,562건 | 4014s
[04:10:33]   16300/50673 타일 | 1,562건 | 4018s
[04:10:38]   16400/50673 타일 | 1,562건 | 4022s
[04:10:42]   16500/50673 타일 | 1,562건 | 4027s
[04:10:47]   16600/50673 타일 | 1,562건 | 4032s
[04:10:51]   16700/50673 타일 | 1,562건 | 4036s
[04:10:56]   16800/50673 타일 | 1,562건 | 4040s
[04:11:00]   16900/50673 타일 | 1,562건 | 4045s
[04:11:05]   17000/50673 타일 | 1,562건 | 4049s
[04:11:09]   17100/50673 타일 | 1,562건 | 4054s
[04:11:13]   17200/50673 타일 | 1,562건 | 4058s
[04:11:17]   17300/50673 타일 | 1,562건 | 4062s
[04:11:22]   17400/50673 타일 | 1,562건 | 4067s
[04:11:26]   17500/50673 타일 | 1,562건 | 4071s
[04:11:31]   17600/50673 타일 | 1,565건 | 4075s
[04:11:36]   17700/50673 타일 | 1,604건 | 4080s
[04:11:40]   17800/50673 타일 | 1,609건 | 4085s
[04:11:45]   17900/50673 타일 | 1,611건 | 4089s
[04:11:49]   18000/50673 타일 | 1,618건 | 4094s
[04:11:54]   18100/50673 타일 | 1,618건 | 4098s
[04:11:58]   18200/50673 타일 | 1,618건 | 4103s
[04:12:03]   18300/50673 타일 | 1,618건 | 4107s
[04:12:07]   18400/50673 타일 | 1,618건 | 4112s
[04:12:12]   18500/50673 타일 | 1,618건 | 4116s
[04:12:16]   18600/50673 타일 | 1,618건 | 4121s
[04:12:20]   18700/50673 타일 | 1,618건 | 4125s
[04:12:24]   18800/50673 타일 | 1,618건 | 4129s
[04:12:29]   18900/50673 타일 | 1,618건 | 4134s
[04:12:33]   19000/50673 타일 | 1,618건 | 4138s
[04:12:38]   19100/50673 타일 | 1,618건 | 4143s
[04:12:43]   19200/50673 타일 | 1,618건 | 4147s
[04:12:47]   19300/50673 타일 | 1,618건 | 4152s
[04:12:51]   19400/50673 타일 | 1,618건 | 4156s
[04:12:55]   19500/50673 타일 | 1,618건 | 4160s
[04:13:00]   19600/50673 타일 | 1,618건 | 4165s
[04:13:05]   19700/50673 타일 | 1,618건 | 4170s
[04:13:10]   19800/50673 타일 | 1,618건 | 4174s
[04:13:14]   19900/50673 타일 | 1,623건 | 4179s
[04:13:18]   20000/50673 타일 | 1,623건 | 4183s
[04:13:23]   20100/50673 타일 | 1,623건 | 4188s
[04:13:27]   20200/50673 타일 | 1,623건 | 4192s
[04:13:32]   20300/50673 타일 | 1,623건 | 4196s
[04:13:36]   20400/50673 타일 | 1,623건 | 4201s
[04:13:40]   20500/50673 타일 | 1,623건 | 4205s
[04:13:45]   20600/50673 타일 | 1,624건 | 4209s
[04:13:50]   20700/50673 타일 | 1,629건 | 4214s
[04:13:54]   20800/50673 타일 | 1,629건 | 4219s
[04:13:58]   20900/50673 타일 | 1,629건 | 4223s
[04:14:03]   21000/50673 타일 | 1,629건 | 4228s
[04:14:07]   21100/50673 타일 | 1,629건 | 4232s
[04:14:12]   21200/50673 타일 | 1,629건 | 4237s
[04:14:17]   21300/50673 타일 | 1,629건 | 4241s
[04:14:21]   21400/50673 타일 | 1,629건 | 4246s
[04:14:26]   21500/50673 타일 | 1,629건 | 4250s
[04:14:30]   21600/50673 타일 | 1,629건 | 4254s
[04:14:34]   21700/50673 타일 | 1,629건 | 4259s
[04:14:38]   21800/50673 타일 | 1,629건 | 4263s
[04:14:43]   21900/50673 타일 | 1,629건 | 4268s
[04:14:47]   22000/50673 타일 | 1,629건 | 4272s
[04:14:52]   22100/50673 타일 | 1,631건 | 4276s
[04:14:56]   22200/50673 타일 | 1,632건 | 4281s
[04:15:00]   22300/50673 타일 | 1,632건 | 4285s
[04:15:05]   22400/50673 타일 | 1,632건 | 4290s
[04:15:09]   22500/50673 타일 | 1,632건 | 4294s
[04:15:14]   22600/50673 타일 | 1,632건 | 4298s
[04:15:18]   22700/50673 타일 | 1,632건 | 4303s
[04:15:23]   22800/50673 타일 | 1,632건 | 4307s
[04:15:27]   22900/50673 타일 | 1,653건 | 4312s
[04:15:32]   23000/50673 타일 | 1,653건 | 4317s
[04:15:36]   23100/50673 타일 | 1,653건 | 4321s
[04:15:41]   23200/50673 타일 | 1,659건 | 4326s
[04:15:45]   23300/50673 타일 | 1,659건 | 4330s
