[07:02:36] 캐시 로드: 0개 완료 항목
[07:02:36] ==============================================================
[07:02:36]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[07:02:36]   precision: 5 → 7 | 세분화 임계: 400건
[07:02:36]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260601
[07:02:36] ==============================================================
[07:02:36] 지오해시 타일: 16891개 (precision=5)
[07:02:36] 
[1/3] 아파트 수집 ─────────────────────────────────
[07:02:44]   읍면동 18401개 확인
[07:03:00]   100/18401동 | 888건 | 25s
[07:51:15]   16000/18401동 | 120,166건 | 2919s
[07:51:18]   16100/18401동 | 120,166건 | 2922s
[07:51:20]   16200/18401동 | 120,166건 | 2925s
[07:51:23]   16300/18401동 | 120,166건 | 2928s
[07:51:27]   16400/18401동 | 120,166건 | 2931s
[07:51:29]   16500/18401동 | 120,166건 | 2934s
[07:51:32]   16600/18401동 | 120,166건 | 2937s
[07:51:36]   16700/18401동 | 120,206건 | 2940s
[07:51:41]   16800/18401동 | 120,431건 | 2946s
[07:52:01]   16900/18401동 | 121,203건 | 2965s
[07:52:09]   17000/18401동 | 121,207건 | 2974s
[07:52:30]   17100/18401동 | 122,573건 | 2995s
[07:53:02]   17200/18401동 | 122,720건 | 3026s
[07:53:06]   17300/18401동 | 122,751건 | 3031s
[07:53:12]   17400/18401동 | 122,920건 | 3037s
[07:53:16]   17500/18401동 | 122,978건 | 3041s
[07:53:20]   17600/18401동 | 122,980건 | 3045s
[07:53:23]   17700/18401동 | 122,981건 | 3047s
[07:53:27]   17800/18401동 | 122,981건 | 3051s
[07:53:30]   17900/18401동 | 122,981건 | 3054s
[07:53:34]   18000/18401동 | 123,034건 | 3059s
[07:53:37]   18100/18401동 | 123,034건 | 3061s
[07:53:40]   18200/18401동 | 123,037건 | 3064s
[07:53:43]   18300/18401동 | 123,059건 | 3067s
[07:53:45]   18400/18401동 | 123,061건 | 3069s
[07:53:45]   18401/18401동 | 123,061건 | 3069s
[07:53:45] 💾 저장: 직방_아파트_20260601_070236.csv (123,061건)
[07:53:45] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[07:53:45]   작업: 50673개 (타일 × 유형)
[07:53:51]   100/50673 타일 | 0건 | 3076s
[07:53:55]   200/50673 타일 | 0건 | 3080s
[07:54:00]   300/50673 타일 | 0건 | 3084s
[07:54:05]   400/50673 타일 | 0건 | 3089s
[07:54:09]   500/50673 타일 | 0건 | 3093s
[07:54:13]   600/50673 타일 | 0건 | 3097s
[07:54:17]   700/50673 타일 | 0건 | 3102s
[07:54:22]   800/50673 타일 | 23건 | 3107s
[07:54:27]   900/50673 타일 | 47건 | 3111s
[07:54:31]   1000/50673 타일 | 51건 | 3116s
[07:54:36]   1100/50673 타일 | 66건 | 3120s
[07:54:40]   1200/50673 타일 | 66건 | 3124s
[07:54:44]   1300/50673 타일 | 66건 | 3128s
[07:54:48]   1400/50673 타일 | 66건 | 3133s
[07:54:52]   1500/50673 타일 | 66건 | 3137s
[07:54:57]   1600/50673 타일 | 66건 | 3141s
[07:55:02]   1700/50673 타일 | 66건 | 3147s
[07:55:07]   1800/50673 타일 | 66건 | 3151s
[07:55:12]   1900/50673 타일 | 66건 | 3156s
[07:55:16]   2000/50673 타일 | 66건 | 3161s
[07:55:20]   2100/50673 타일 | 66건 | 3165s
[07:55:25]   2200/50673 타일 | 66건 | 3169s
[07:55:29]   2300/50673 타일 | 66건 | 3174s
[07:55:34]   2400/50673 타일 | 66건 | 3178s
[07:55:38]   2500/50673 타일 | 66건 | 3182s
[07:55:42]   2600/50673 타일 | 66건 | 3187s
[07:55:47]   2700/50673 타일 | 66건 | 3191s
[07:55:51]   2800/50673 타일 | 66건 | 3195s
[07:55:55]   2900/50673 타일 | 66건 | 3199s
[07:55:59]   3000/50673 타일 | 66건 | 3204s
[07:56:03]   3100/50673 타일 | 66건 | 3208s
[07:56:08]   3200/50673 타일 | 69건 | 3213s
[07:56:12]   3300/50673 타일 | 69건 | 3217s
[07:56:16]   3400/50673 타일 | 69건 | 3221s
[07:56:20]   3500/50673 타일 | 69건 | 3225s
[07:56:24]   3600/50673 타일 | 69건 | 3229s
[07:56:29]   3700/50673 타일 | 81건 | 3233s
[07:56:33]   3800/50673 타일 | 89건 | 3238s
[07:56:37]   3900/50673 타일 | 89건 | 3242s
[07:56:42]   4000/50673 타일 | 89건 | 3246s
[07:56:46]   4100/50673 타일 | 89건 | 3250s
[07:56:50]   4200/50673 타일 | 89건 | 3255s
[07:56:54]   4300/50673 타일 | 89건 | 3259s
[07:56:59]   4400/50673 타일 | 89건 | 3263s
[07:57:03]   4500/50673 타일 | 89건 | 3267s
[07:57:07]   4600/50673 타일 | 89건 | 3272s
[07:57:12]   4700/50673 타일 | 89건 | 3276s
[07:57:16]   4800/50673 타일 | 89건 | 3280s
[07:57:20]   4900/50673 타일 | 89건 | 3284s
[07:57:24]   5000/50673 타일 | 89건 | 3288s
[07:57:28]   5100/50673 타일 | 89건 | 3292s
[07:57:33]   5200/50673 타일 | 90건 | 3297s
[07:57:37]   5300/50673 타일 | 90건 | 3301s
[07:57:41]   5400/50673 타일 | 90건 | 3305s
[07:57:45]   5500/50673 타일 | 90건 | 3310s
[07:57:50]   5600/50673 타일 | 90건 | 3314s
[07:57:54]   5700/50673 타일 | 90건 | 3318s
[07:57:58]   5800/50673 타일 | 90건 | 3322s
[07:58:02]   5900/50673 타일 | 90건 | 3327s
[07:58:07]   6000/50673 타일 | 106건 | 3331s
[07:58:12]   6100/50673 타일 | 129건 | 3336s
[07:58:16]   6200/50673 타일 | 164건 | 3341s
[07:58:21]   6300/50673 타일 | 210건 | 3346s
[07:58:25]   6400/50673 타일 | 210건 | 3350s
[07:58:30]   6500/50673 타일 | 210건 | 3354s
[07:58:34]   6600/50673 타일 | 210건 | 3358s
[07:58:38]   6700/50673 타일 | 210건 | 3362s
[07:58:42]   6800/50673 타일 | 210건 | 3367s
[07:58:46]   6900/50673 타일 | 210건 | 3371s
[07:58:51]   7000/50673 타일 | 210건 | 3375s
[07:58:55]   7100/50673 타일 | 271건 | 3380s
[07:58:59]   7200/50673 타일 | 271건 | 3384s
[07:59:05]   7300/50673 타일 | 298건 | 3389s
[07:59:10]   7400/50673 타일 | 313건 | 3394s
[07:59:14]   7500/50673 타일 | 323건 | 3398s
[07:59:19]   7600/50673 타일 | 353건 | 3404s
[07:59:24]   7700/50673 타일 | 364건 | 3408s
[07:59:28]   7800/50673 타일 | 364건 | 3412s
[07:59:31]     🔍 세분화: 원룸/wy6he → 423건 (p5→6)
[07:59:33]   7900/50673 타일 | 376건 | 3417s
[07:59:38]   8000/50673 타일 | 391건 | 3423s
[07:59:43]   8100/50673 타일 | 405건 | 3427s
[07:59:47]   8200/50673 타일 | 419건 | 3432s
[07:59:50]     🔍 세분화: 원룸/wy6wd → 623건 (p5→6)
[07:59:50]     🔍 세분화: 원룸/wy6wc → 515건 (p5→6)
[07:59:50]     🔍 세분화: 원룸/wy6wf → 1015건 (p5→6)
[07:59:51]     🔍 세분화: 원룸/wy6ws → 470건 (p5→6)
[07:59:56]   8300/50673 타일 | 446건 | 3441s
[08:00:05]   8400/50673 타일 | 483건 | 3450s
[08:00:10]   8500/50673 타일 | 500건 | 3454s
[08:00:15]   8600/50673 타일 | 510건 | 3459s
[08:00:17]     🔍 세분화: 원룸/wy78p → 414건 (p5→6)
[08:00:17]     🔍 세분화: 원룸/wy78k → 413건 (p5→6)
[08:00:18]     🔍 세분화: 원룸/wy78r → 464건 (p5→6)
[08:00:24]   8700/50673 타일 | 576건 | 3468s
[08:00:31]     🔍 세분화: 원룸/wy7ec → 523건 (p5→6)
[08:00:32]   8800/50673 타일 | 671건 | 3476s
[08:00:37]   8900/50673 타일 | 716건 | 3482s
[08:00:41]     🔍 세분화: 원룸/wy7kn → 626건 (p5→6)
[08:00:42]     🔍 세분화: 원룸/wy7m2 → 607건 (p5→6)
[08:00:45]   9000/50673 타일 | 746건 | 3489s
[08:00:51]   9100/50673 타일 | 750건 | 3496s
[08:00:57]   9200/50673 타일 | 770건 | 3501s
[08:01:01]   9300/50673 타일 | 791건 | 3506s
[08:01:06]   9400/50673 타일 | 795건 | 3511s
[08:01:11]   9500/50673 타일 | 795건 | 3515s
[08:01:15]   9600/50673 타일 | 795건 | 3520s
[08:01:19]   9700/50673 타일 | 795건 | 3524s
[08:01:24]   9800/50673 타일 | 795건 | 3528s
[08:01:27]   9900/50673 타일 | 795건 | 3532s
[08:01:32]   10000/50673 타일 | 795건 | 3536s
[08:01:36]   10100/50673 타일 | 795건 | 3540s
[08:01:40]   10200/50673 타일 | 795건 | 3545s
[08:01:44]   10300/50673 타일 | 795건 | 3549s
[08:01:49]   10400/50673 타일 | 795건 | 3553s
[08:01:53]   10500/50673 타일 | 795건 | 3558s
[08:01:57]   10600/50673 타일 | 795건 | 3562s
[08:02:01]   10700/50673 타일 | 795건 | 3566s
[08:02:07]   10800/50673 타일 | 808건 | 3571s
[08:02:11]   10900/50673 타일 | 808건 | 3575s
[08:02:15]   11000/50673 타일 | 808건 | 3579s
[08:02:19]   11100/50673 타일 | 808건 | 3584s
[08:02:23]   11200/50673 타일 | 808건 | 3588s
[08:02:28]   11300/50673 타일 | 808건 | 3592s
[08:02:33]   11400/50673 타일 | 808건 | 3597s
[08:02:37]   11500/50673 타일 | 808건 | 3601s
[08:02:41]   11600/50673 타일 | 808건 | 3605s
[08:02:45]   11700/50673 타일 | 808건 | 3610s
[08:02:50]   11800/50673 타일 | 818건 | 3614s
[08:02:55]     🔍 세분화: 원룸/wyd3k → 421건 (p5→6)
[08:02:55]     🔍 세분화: 원룸/wyd3m → 590건 (p5→6)
[08:02:55]   11900/50673 타일 | 827건 | 3619s
[08:02:55]     🔍 세분화: 원룸/wyd3t → 646건 (p5→6)
[08:03:04]   12000/50673 타일 | 908건 | 3628s
[08:03:06]     🔍 세분화: 원룸/wyd77 → 1151건 (p5→6)
[08:03:06]     🔍 세분화: 원룸/wyd7d → 585건 (p5→6)
[08:03:07]     🔍 세분화: 원룸/wyd7f → 527건 (p5→6)
[08:03:07]     🔍 세분화: 원룸/wyd7g → 529건 (p5→6)
[08:03:09]     🔍 세분화: 원룸/wyd7s → 517건 (p5→6)
[08:03:11]     🔍 세분화: 원룸/wyd77h → 418건 (p6→7)
[08:03:13]     🔍 세분화: 원룸/wyd8k → 608건 (p5→6)
[08:03:21]   12100/50673 타일 | 1,020건 | 3646s
[08:03:28]   12200/50673 타일 | 1,101건 | 3652s
[08:03:33]   12300/50673 타일 | 1,183건 | 3658s
[08:03:33]     🔍 세분화: 원룸/wydh5 → 488건 (p5→6)
[08:03:34]     🔍 세분화: 원룸/wydhk → 646건 (p5→6)
[08:03:37]     🔍 세분화: 원룸/wydj4 → 518건 (p5→6)
[08:03:37]     🔍 세분화: 원룸/wydj5 → 441건 (p5→6)
[08:03:37]     🔍 세분화: 원룸/wydj7 → 647건 (p5→6)
[08:03:38]     🔍 세분화: 원룸/wydj9 → 433건 (p5→6)
[08:03:42]     🔍 세분화: 원룸/wydjp → 606건 (p5→6)
[08:03:43]     🔍 세분화: 원룸/wydh5y → 408건 (p6→7)
[08:03:44]     🔍 세분화: 원룸/wydjr → 723건 (p5→6)
[08:03:49]     🔍 세분화: 원룸/wydjw → 544건 (p5→6)
[08:03:51]     🔍 세분화: 원룸/wydk4 → 493건 (p5→6)
[08:03:57]     🔍 세분화: 원룸/wydm0 → 592건 (p5→6)
[08:03:57]     🔍 세분화: 원룸/wydm2 → 437건 (p5→6)
[08:03:58]     🔍 세분화: 원룸/wydm6 → 1289건 (p5→6)
[08:03:58]     🔍 세분화: 원룸/wydm8 → 668건 (p5→6)
[08:04:00]   12400/50673 타일 | 1,349건 | 3685s
[08:04:00]     🔍 세분화: 원룸/wydmd → 426건 (p5→6)
[08:04:01]     🔍 세분화: 원룸/wydme → 939건 (p5→6)
[08:04:04]     🔍 세분화: 원룸/wydmf → 847건 (p5→6)
[08:04:05]     🔍 세분화: 원룸/wydmg → 1022건 (p5→6)
[08:04:14]     🔍 세분화: 원룸/wydmw → 492건 (p5→6)
[08:04:15]     🔍 세분화: 원룸/wydn1 → 534건 (p5→6)
[08:04:21]     🔍 세분화: 원룸/wydq4 → 480건 (p5→6)
[08:04:22]   12500/50673 타일 | 1,399건 | 3707s
[08:04:30]   12600/50673 타일 | 1,489건 | 3715s
[08:04:35]   12700/50673 타일 | 1,528건 | 3720s
[08:04:41]   12800/50673 타일 | 1,547건 | 3725s
[08:04:45]   12900/50673 타일 | 1,562건 | 3730s
[08:04:50]   13000/50673 타일 | 1,573건 | 3735s
[08:04:55]   13100/50673 타일 | 1,589건 | 3739s
[08:04:59]   13200/50673 타일 | 1,589건 | 3744s
[08:05:05]   13300/50673 타일 | 1,589건 | 3749s
[08:05:09]   13400/50673 타일 | 1,589건 | 3753s
[08:05:13]   13500/50673 타일 | 1,589건 | 3758s
[08:05:18]   13600/50673 타일 | 1,589건 | 3762s
[08:05:22]   13700/50673 타일 | 1,593건 | 3767s
[08:05:27]   13800/50673 타일 | 1,608건 | 3772s
[08:05:31]   13900/50673 타일 | 1,608건 | 3776s
[08:05:35]   14000/50673 타일 | 1,608건 | 3780s
[08:05:39]   14100/50673 타일 | 1,608건 | 3784s
[08:05:44]   14200/50673 타일 | 1,608건 | 3788s
[08:05:48]   14300/50673 타일 | 1,608건 | 3792s
[08:05:52]   14400/50673 타일 | 1,608건 | 3797s
[08:05:57]   14500/50673 타일 | 1,608건 | 3801s
[08:06:01]   14600/50673 타일 | 1,612건 | 3806s
[08:06:06]   14700/50673 타일 | 1,612건 | 3811s
[08:06:11]   14800/50673 타일 | 1,612건 | 3816s
[08:06:15]   14900/50673 타일 | 1,612건 | 3820s
[08:06:19]   15000/50673 타일 | 1,612건 | 3824s
[08:06:23]   15100/50673 타일 | 1,612건 | 3828s
[08:06:28]   15200/50673 타일 | 1,612건 | 3832s
[08:06:32]   15300/50673 타일 | 1,612건 | 3836s
[08:06:36]   15400/50673 타일 | 1,612건 | 3841s
[08:06:40]   15500/50673 타일 | 1,612건 | 3845s
[08:06:45]   15600/50673 타일 | 1,612건 | 3849s
[08:06:49]   15700/50673 타일 | 1,625건 | 3854s
[08:06:53]   15800/50673 타일 | 1,625건 | 3858s
[08:06:58]   15900/50673 타일 | 1,631건 | 3862s
[08:07:02]   16000/50673 타일 | 1,631건 | 3866s
[08:07:06]   16100/50673 타일 | 1,631건 | 3871s
[08:07:11]   16200/50673 타일 | 1,631건 | 3875s
[08:07:15]   16300/50673 타일 | 1,631건 | 3879s
[08:07:19]   16400/50673 타일 | 1,631건 | 3884s
[08:07:23]   16500/50673 타일 | 1,631건 | 3888s
[08:07:28]   16600/50673 타일 | 1,631건 | 3892s
[08:07:32]   16700/50673 타일 | 1,631건 | 3896s
[08:07:36]   16800/50673 타일 | 1,631건 | 3900s
[08:07:40]   16900/50673 타일 | 1,631건 | 3904s
[08:07:44]   17000/50673 타일 | 1,631건 | 3908s
[08:07:48]   17100/50673 타일 | 1,631건 | 3912s
[08:07:52]   17200/50673 타일 | 1,631건 | 3917s
[08:07:56]   17300/50673 타일 | 1,631건 | 3921s
[08:08:01]   17400/50673 타일 | 1,631건 | 3925s
[08:08:05]   17500/50673 타일 | 1,631건 | 3930s
[08:08:10]   17600/50673 타일 | 1,633건 | 3934s
[08:08:14]   17700/50673 타일 | 1,646건 | 3939s
[08:08:19]   17800/50673 타일 | 1,667건 | 3943s
[08:08:23]   17900/50673 타일 | 1,667건 | 3947s
[08:08:27]   18000/50673 타일 | 1,676건 | 3951s
[08:08:32]   18100/50673 타일 | 1,676건 | 3956s
[08:08:36]   18200/50673 타일 | 1,676건 | 3960s
[08:08:40]   18300/50673 타일 | 1,676건 | 3964s
[08:08:44]   18400/50673 타일 | 1,676건 | 3969s
[08:08:50]   18500/50673 타일 | 1,676건 | 3974s
[08:08:54]   18600/50673 타일 | 1,676건 | 3978s
[08:08:58]   18700/50673 타일 | 1,676건 | 3982s
[08:09:03]   18800/50673 타일 | 1,676건 | 3987s
[08:09:07]   18900/50673 타일 | 1,676건 | 3992s
[08:09:12]   19000/50673 타일 | 1,676건 | 3996s
[08:09:16]   19100/50673 타일 | 1,676건 | 4001s
[08:09:20]   19200/50673 타일 | 1,676건 | 4005s
[08:09:25]   19300/50673 타일 | 1,676건 | 4009s
[08:09:29]   19400/50673 타일 | 1,676건 | 4014s
[08:09:33]   19500/50673 타일 | 1,676건 | 4018s
[08:09:37]   19600/50673 타일 | 1,676건 | 4022s
[08:09:42]   19700/50673 타일 | 1,676건 | 4026s
[08:09:46]   19800/50673 타일 | 1,676건 | 4030s
[08:09:50]   19900/50673 타일 | 1,687건 | 4035s
[08:09:54]   20000/50673 타일 | 1,687건 | 4039s
[08:09:59]   20100/50673 타일 | 1,688건 | 4043s
[08:10:04]   20200/50673 타일 | 1,688건 | 4048s
[08:10:09]   20300/50673 타일 | 1,688건 | 4053s
[08:10:13]   20400/50673 타일 | 1,688건 | 4057s
[08:10:17]   20500/50673 타일 | 1,688건 | 4062s
[08:10:21]   20600/50673 타일 | 1,688건 | 4066s
[08:10:26]   20700/50673 타일 | 1,690건 | 4070s
[08:10:30]   20800/50673 타일 | 1,690건 | 4074s
[08:10:34]   20900/50673 타일 | 1,690건 | 4079s
[08:10:39]   21000/50673 타일 | 1,690건 | 4083s
[08:10:44]   21100/50673 타일 | 1,690건 | 4088s
[08:10:48]   21200/50673 타일 | 1,690건 | 4092s
[08:10:53]   21300/50673 타일 | 1,690건 | 4097s
[08:10:57]   21400/50673 타일 | 1,690건 | 4101s
[08:11:02]   21500/50673 타일 | 1,690건 | 4106s
[08:11:06]   21600/50673 타일 | 1,690건 | 4111s
[08:11:11]   21700/50673 타일 | 1,690건 | 4115s
[08:11:15]   21800/50673 타일 | 1,690건 | 4119s
[08:11:19]   21900/50673 타일 | 1,690건 | 4124s
[08:11:23]   22000/50673 타일 | 1,690건 | 4128s
[08:11:28]   22100/50673 타일 | 1,691건 | 4133s
[08:11:33]   22200/50673 타일 | 1,691건 | 4138s
[08:11:37]   22300/50673 타일 | 1,691건 | 4142s
[08:11:42]   22400/50673 타일 | 1,691건 | 4146s
[08:11:46]   22500/50673 타일 | 1,691건 | 4150s
[08:11:50]   22600/50673 타일 | 1,691건 | 4154s
[08:11:54]   22700/50673 타일 | 1,691건 | 4158s
