[04:39:11] 캐시 로드: 0개 완료 항목
[04:39:11] ==============================================================
[04:39:11]   직방 전국 전 유형 매물 수집 (읍면동 + 적응형 세분화)
[04:39:11]   precision: 5 → 7 | 세분화 임계: 400건
[04:39:11]   저장: /home/runner/work/zigbang-crawler-all/zigbang-crawler-all/zigbang_data/20260425
[04:39:11] ==============================================================
[04:39:11] 지오해시 타일: 16891개 (precision=5)
[04:39:11] 
[1/3] 아파트 수집 ─────────────────────────────────
[04:39:23]   읍면동 18401개 확인
[04:39:39]   100/18401동 | 939건 | 28s
[05:25:12]   9600/18401동 | 108,754건 | 2762s
[05:25:15]   9700/18401동 | 108,754건 | 2765s
[05:25:18]   9800/18401동 | 108,754건 | 2767s
[05:25:21]   9900/18401동 | 108,758건 | 2770s
[05:25:23]   10000/18401동 | 108,765건 | 2773s
[05:25:29]   10100/18401동 | 108,765건 | 2778s
[05:25:32]   10200/18401동 | 108,767건 | 2781s
[05:25:34]   10300/18401동 | 108,772건 | 2784s
[05:25:38]   10400/18401동 | 108,772건 | 2787s
[05:25:41]   10500/18401동 | 108,773건 | 2790s
[05:25:54]   10600/18401동 | 108,880건 | 2803s
[05:25:57]   10700/18401동 | 108,880건 | 2806s
[05:26:01]   10800/18401동 | 108,880건 | 2810s
[05:26:04]   10900/18401동 | 108,880건 | 2813s
[05:26:14]   11000/18401동 | 108,990건 | 2824s
[05:27:46]   11100/18401동 | 111,642건 | 2915s
[05:28:08]   11200/18401동 | 111,679건 | 2938s
[05:28:16]   11300/18401동 | 111,825건 | 2945s
[05:28:29]   11400/18401동 | 111,825건 | 2959s
[05:28:32]   11500/18401동 | 111,833건 | 2962s
[05:28:36]   11600/18401동 | 111,837건 | 2966s
[05:28:56]   11700/18401동 | 112,909건 | 2985s
[05:29:33]   11800/18401동 | 112,920건 | 3022s
[05:29:35]   11900/18401동 | 112,920건 | 3024s
[05:29:37]   12000/18401동 | 112,924건 | 3026s
[05:29:40]   12100/18401동 | 112,924건 | 3029s
[05:29:43]   12200/18401동 | 112,924건 | 3032s
[05:29:51]   12300/18401동 | 113,350건 | 3040s
[05:29:54]   12400/18401동 | 113,350건 | 3044s
[05:30:13]   12500/18401동 | 113,820건 | 3062s
[05:30:29]   12600/18401동 | 113,835건 | 3078s
[05:30:33]   12700/18401동 | 113,858건 | 3082s
[05:30:36]   12800/18401동 | 113,858건 | 3085s
[05:30:39]   12900/18401동 | 113,858건 | 3088s
[05:30:42]   13000/18401동 | 113,858건 | 3091s
[05:30:46]   13100/18401동 | 113,858건 | 3095s
[05:30:49]   13200/18401동 | 113,858건 | 3098s
[05:30:51]   13300/18401동 | 113,858건 | 3101s
[05:30:54]   13400/18401동 | 113,858건 | 3104s
[05:30:57]   13500/18401동 | 113,860건 | 3106s
[05:31:01]   13600/18401동 | 113,892건 | 3110s
[05:31:07]   13700/18401동 | 113,903건 | 3116s
[05:31:10]   13800/18401동 | 113,903건 | 3120s
[05:31:14]   13900/18401동 | 113,915건 | 3123s
[05:31:16]   14000/18401동 | 113,915건 | 3125s
[05:31:19]   14100/18401동 | 113,915건 | 3128s
[05:31:22]   14200/18401동 | 113,935건 | 3132s
[05:31:25]   14300/18401동 | 113,935건 | 3134s
[05:31:36]   14400/18401동 | 114,261건 | 3145s
[05:31:54]   14500/18401동 | 114,934건 | 3163s
[05:32:14]   14600/18401동 | 115,671건 | 3183s
[05:32:22]   14700/18401동 | 115,951건 | 3191s
[05:32:31]   14800/18401동 | 116,401건 | 3200s
[05:32:35]   14900/18401동 | 116,426건 | 3204s
[05:32:45]   15000/18401동 | 116,617건 | 3214s
[05:32:54]   15100/18401동 | 116,702건 | 3223s
[05:33:09]   15200/18401동 | 117,218건 | 3238s
[05:34:20]   15300/18401동 | 119,069건 | 3309s
[05:35:00]   15400/18401동 | 119,803건 | 3349s
[05:35:03]   15500/18401동 | 119,811건 | 3353s
[05:35:12]   15600/18401동 | 120,082건 | 3361s
[05:35:30]   15700/18401동 | 120,328건 | 3379s
[05:35:33]   15800/18401동 | 120,328건 | 3383s
[05:35:36]   15900/18401동 | 120,329건 | 3386s
[05:35:39]   16000/18401동 | 120,333건 | 3389s
[05:35:44]   16100/18401동 | 120,337건 | 3393s
[05:35:48]   16200/18401동 | 120,342건 | 3397s
[05:35:52]   16300/18401동 | 120,342건 | 3401s
[05:35:55]   16400/18401동 | 120,342건 | 3405s
[05:35:59]   16500/18401동 | 120,342건 | 3408s
[05:36:02]   16600/18401동 | 120,342건 | 3411s
[05:36:05]   16700/18401동 | 120,342건 | 3414s
[05:36:09]   16800/18401동 | 120,383건 | 3418s
[05:36:32]   16900/18401동 | 121,170건 | 3441s
[05:37:20]   17000/18401동 | 122,429건 | 3490s
[05:37:37]   17100/18401동 | 122,570건 | 3506s
[05:37:44]   17200/18401동 | 122,745건 | 3513s
[05:37:50]   17300/18401동 | 122,955건 | 3519s
[05:37:55]   17400/18401동 | 122,963건 | 3524s
[05:37:58]   17500/18401동 | 122,964건 | 3527s
[05:38:01]   17600/18401동 | 122,996건 | 3531s
[05:38:05]   17700/18401동 | 123,003건 | 3534s
[05:38:08]   17800/18401동 | 123,004건 | 3537s
[05:38:12]   17900/18401동 | 123,006건 | 3541s
[05:38:15]   18000/18401동 | 123,006건 | 3544s
[05:38:21]   18100/18401동 | 123,067건 | 3550s
[05:38:26]   18200/18401동 | 123,067건 | 3556s
[05:38:30]   18300/18401동 | 123,082건 | 3559s
[05:38:32]   18400/18401동 | 123,084건 | 3561s
[05:38:32]   18401/18401동 | 123,084건 | 3561s
[05:38:33] 💾 저장: 직방_아파트_20260425_043911.csv (123,084건)
[05:38:33] 
[2/3] 원룸·빌라투룸·오피스텔 수집 (적응형) ──────────
[05:38:33]   작업: 50673개 (타일 × 유형)
[05:38:40]   100/50673 타일 | 0건 | 3570s
[05:38:45]   200/50673 타일 | 0건 | 3575s
[05:38:50]   300/50673 타일 | 0건 | 3579s
[05:38:55]   400/50673 타일 | 0건 | 3584s
[05:38:59]   500/50673 타일 | 0건 | 3589s
[05:39:04]   600/50673 타일 | 0건 | 3594s
[05:39:09]   700/50673 타일 | 0건 | 3598s
[05:39:14]   800/50673 타일 | 15건 | 3604s
[05:39:20]   900/50673 타일 | 29건 | 3609s
[05:39:25]   1000/50673 타일 | 35건 | 3614s
[05:39:30]   1100/50673 타일 | 50건 | 3619s
[05:39:35]   1200/50673 타일 | 50건 | 3624s
[05:39:41]   1300/50673 타일 | 50건 | 3630s
[05:39:46]   1400/50673 타일 | 50건 | 3635s
[05:39:50]   1500/50673 타일 | 50건 | 3639s
[05:39:55]   1600/50673 타일 | 50건 | 3644s
[05:40:00]   1700/50673 타일 | 50건 | 3649s
[05:40:05]   1800/50673 타일 | 50건 | 3654s
[05:40:09]   1900/50673 타일 | 50건 | 3658s
[05:40:14]   2000/50673 타일 | 50건 | 3663s
[05:40:18]   2100/50673 타일 | 50건 | 3668s
[05:40:23]   2200/50673 타일 | 50건 | 3672s
[05:40:28]   2300/50673 타일 | 50건 | 3677s
[05:40:32]   2400/50673 타일 | 50건 | 3682s
[05:40:37]   2500/50673 타일 | 50건 | 3686s
[05:40:42]   2600/50673 타일 | 50건 | 3691s
[05:40:46]   2700/50673 타일 | 50건 | 3696s
[05:40:51]   2800/50673 타일 | 50건 | 3701s
[05:40:56]   2900/50673 타일 | 50건 | 3705s
[05:41:01]   3000/50673 타일 | 53건 | 3710s
[05:41:06]   3100/50673 타일 | 53건 | 3715s
[05:41:11]   3200/50673 타일 | 54건 | 3720s
[05:41:15]   3300/50673 타일 | 54건 | 3724s
[05:41:20]   3400/50673 타일 | 54건 | 3729s
[05:41:25]   3500/50673 타일 | 54건 | 3734s
[05:41:30]   3600/50673 타일 | 54건 | 3739s
[05:41:35]   3700/50673 타일 | 67건 | 3744s
[05:41:41]   3800/50673 타일 | 73건 | 3750s
[05:41:45]   3900/50673 타일 | 73건 | 3755s
[05:41:51]   4000/50673 타일 | 73건 | 3760s
[05:41:56]   4100/50673 타일 | 73건 | 3765s
[05:42:01]   4200/50673 타일 | 73건 | 3770s
[05:42:06]   4300/50673 타일 | 73건 | 3775s
[05:42:10]   4400/50673 타일 | 73건 | 3780s
[05:42:15]   4500/50673 타일 | 73건 | 3784s
[05:42:20]   4600/50673 타일 | 73건 | 3789s
[05:42:25]   4700/50673 타일 | 73건 | 3794s
[05:42:30]   4800/50673 타일 | 73건 | 3799s
[05:42:35]   4900/50673 타일 | 73건 | 3805s
[05:42:40]   5000/50673 타일 | 73건 | 3809s
[05:42:44]   5100/50673 타일 | 73건 | 3814s
[05:42:50]   5200/50673 타일 | 73건 | 3819s
[05:42:54]   5300/50673 타일 | 73건 | 3824s
[05:42:59]   5400/50673 타일 | 73건 | 3828s
[05:43:04]   5500/50673 타일 | 73건 | 3833s
[05:43:08]   5600/50673 타일 | 73건 | 3838s
[05:43:13]   5700/50673 타일 | 73건 | 3842s
[05:43:17]   5800/50673 타일 | 73건 | 3847s
[05:43:22]   5900/50673 타일 | 73건 | 3851s
[05:43:27]   6000/50673 타일 | 95건 | 3857s
[05:43:33]   6100/50673 타일 | 98건 | 3862s
[05:43:38]   6200/50673 타일 | 125건 | 3867s
[05:43:43]   6300/50673 타일 | 171건 | 3873s
[05:43:48]   6400/50673 타일 | 171건 | 3877s
[05:43:53]   6500/50673 타일 | 171건 | 3882s
[05:43:57]   6600/50673 타일 | 171건 | 3887s
[05:44:02]   6700/50673 타일 | 171건 | 3892s
[05:44:07]   6800/50673 타일 | 171건 | 3896s
[05:44:12]   6900/50673 타일 | 171건 | 3901s
[05:44:17]   7000/50673 타일 | 171건 | 3906s
[05:44:23]   7100/50673 타일 | 240건 | 3912s
[05:44:28]   7200/50673 타일 | 240건 | 3917s
[05:44:34]   7300/50673 타일 | 257건 | 3923s
[05:44:39]   7400/50673 타일 | 293건 | 3929s
[05:44:44]   7500/50673 타일 | 301건 | 3934s
[05:44:50]     🔍 세분화: 원룸/wy67u → 436건 (p5→6)
[05:44:50]   7600/50673 타일 | 322건 | 3940s
[05:44:56]   7700/50673 타일 | 324건 | 3945s
[05:45:02]   7800/50673 타일 | 324건 | 3951s
[05:45:05]     🔍 세분화: 원룸/wy6he → 436건 (p5→6)
[05:45:07]   7900/50673 타일 | 342건 | 3956s
[05:45:14]   8000/50673 타일 | 386건 | 3963s
[05:45:19]   8100/50673 타일 | 387건 | 3968s
[05:45:24]   8200/50673 타일 | 402건 | 3973s
[05:45:26]     🔍 세분화: 원룸/wy6wd → 657건 (p5→6)
[05:45:27]     🔍 세분화: 원룸/wy6wc → 482건 (p5→6)
[05:45:27]     🔍 세분화: 원룸/wy6we → 427건 (p5→6)
[05:45:27]     🔍 세분화: 원룸/wy6wf → 1044건 (p5→6)
[05:45:28]     🔍 세분화: 원룸/wy6ws → 466건 (p5→6)
[05:45:36]   8300/50673 타일 | 423건 | 3985s
[05:45:45]   8400/50673 타일 | 443건 | 3994s
[05:45:51]   8500/50673 타일 | 471건 | 4000s
[05:45:56]   8600/50673 타일 | 480건 | 4005s
[05:45:59]     🔍 세분화: 원룸/wy78k → 454건 (p5→6)
[05:45:59]     🔍 세분화: 원룸/wy78r → 477건 (p5→6)
[05:46:06]   8700/50673 타일 | 541건 | 4015s
[05:46:13]     🔍 세분화: 원룸/wy7ec → 434건 (p5→6)
[05:46:14]   8800/50673 타일 | 606건 | 4023s
[05:46:20]   8900/50673 타일 | 649건 | 4029s
[05:46:24]     🔍 세분화: 원룸/wy7kn → 743건 (p5→6)
[05:46:26]     🔍 세분화: 원룸/wy7m2 → 710건 (p5→6)
[05:46:27]     🔍 세분화: 원룸/wy7m6 → 410건 (p5→6)
[05:46:29]   9000/50673 타일 | 675건 | 4038s
[05:46:36]   9100/50673 타일 | 679건 | 4046s
[05:46:43]   9200/50673 타일 | 699건 | 4052s
[05:46:48]   9300/50673 타일 | 717건 | 4058s
[05:46:53]   9400/50673 타일 | 726건 | 4062s
[05:46:58]   9500/50673 타일 | 726건 | 4067s
[05:47:04]   9600/50673 타일 | 726건 | 4073s
[05:47:09]   9700/50673 타일 | 726건 | 4078s
[05:47:13]   9800/50673 타일 | 726건 | 4083s
[05:47:19]   9900/50673 타일 | 726건 | 4088s
[05:47:23]   10000/50673 타일 | 726건 | 4093s
[05:47:28]   10100/50673 타일 | 726건 | 4098s
[05:47:33]   10200/50673 타일 | 726건 | 4103s
[05:47:38]   10300/50673 타일 | 727건 | 4108s
[05:47:43]   10400/50673 타일 | 727건 | 4112s
[05:47:48]   10500/50673 타일 | 727건 | 4117s
[05:47:52]   10600/50673 타일 | 727건 | 4121s
[05:47:57]   10700/50673 타일 | 727건 | 4126s
[05:48:04]   10800/50673 타일 | 737건 | 4133s
[05:48:09]   10900/50673 타일 | 737건 | 4139s
[05:48:15]   11000/50673 타일 | 737건 | 4144s
[05:48:19]   11100/50673 타일 | 737건 | 4149s
[05:48:24]   11200/50673 타일 | 737건 | 4153s
[05:48:29]   11300/50673 타일 | 737건 | 4158s
[05:48:33]   11400/50673 타일 | 737건 | 4162s
[05:48:38]   11500/50673 타일 | 737건 | 4167s
[05:48:43]   11600/50673 타일 | 737건 | 4172s
[05:48:48]   11700/50673 타일 | 737건 | 4177s
[05:48:53]   11800/50673 타일 | 745건 | 4182s
[05:48:58]     🔍 세분화: 원룸/wyd3m → 649건 (p5→6)
[05:48:59]   11900/50673 타일 | 765건 | 4188s
[05:48:59]     🔍 세분화: 원룸/wyd3k → 460건 (p5→6)
[05:48:59]     🔍 세분화: 원룸/wyd3t → 717건 (p5→6)
[05:49:09]     🔍 세분화: 원룸/wyd6g → 400건 (p5→6)
[05:49:10]   12000/50673 타일 | 844건 | 4200s
[05:49:13]     🔍 세분화: 원룸/wyd77 → 1151건 (p5→6)
[05:49:13]     🔍 세분화: 원룸/wyd7d → 545건 (p5→6)
[05:49:14]     🔍 세분화: 원룸/wyd7f → 569건 (p5→6)
[05:49:14]     🔍 세분화: 원룸/wyd7g → 625건 (p5→6)
[05:49:16]     🔍 세분화: 원룸/wyd7s → 591건 (p5→6)
[05:49:24]     🔍 세분화: 원룸/wyd8k → 725건 (p5→6)
[05:49:32]   12100/50673 타일 | 926건 | 4221s
[05:49:38]   12200/50673 타일 | 984건 | 4227s
[05:49:44]   12300/50673 타일 | 1,034건 | 4234s
[05:49:45]     🔍 세분화: 원룸/wydh5 → 456건 (p5→6)
[05:49:46]     🔍 세분화: 원룸/wydhk → 631건 (p5→6)
[05:49:49]     🔍 세분화: 원룸/wydj4 → 447건 (p5→6)
[05:49:49]     🔍 세분화: 원룸/wydj5 → 458건 (p5→6)
[05:49:49]     🔍 세분화: 원룸/wydj7 → 639건 (p5→6)
[05:49:50]     🔍 세분화: 원룸/wydj9 → 550건 (p5→6)
[05:49:51]     🔍 세분화: 원룸/wydjf → 500건 (p5→6)
[05:50:00]     🔍 세분화: 원룸/wydjp → 566건 (p5→6)
[05:50:01]     🔍 세분화: 원룸/wydjr → 795건 (p5→6)
[05:50:05]     🔍 세분화: 원룸/wydjw → 625건 (p5→6)
[05:50:07]     🔍 세분화: 원룸/wydk4 → 538건 (p5→6)
[05:50:13]     🔍 세분화: 원룸/wydm0 → 570건 (p5→6)
[05:50:14]     🔍 세분화: 원룸/wydm2 → 490건 (p5→6)
[05:50:16]     🔍 세분화: 원룸/wydm7 → 435건 (p5→6)
[05:50:16]     🔍 세분화: 원룸/wydm6 → 1573건 (p5→6)
[05:50:16]     🔍 세분화: 원룸/wydm8 → 611건 (p5→6)
[05:50:20]   12400/50673 타일 | 1,238건 | 4269s
[05:50:21]     🔍 세분화: 원룸/wydme → 898건 (p5→6)
[05:50:21]     🔍 세분화: 원룸/wydmf → 702건 (p5→6)
[05:50:23]     🔍 세분화: 원룸/wydmg → 853건 (p5→6)
[05:50:28]     🔍 세분화: 원룸/wydmk → 416건 (p5→6)
[05:50:32]     🔍 세분화: 원룸/wydmw → 557건 (p5→6)
[05:50:34]     🔍 세분화: 원룸/wydn1 → 659건 (p5→6)
[05:50:43]     🔍 세분화: 원룸/wydq4 → 463건 (p5→6)
[05:50:44]   12500/50673 타일 | 1,290건 | 4293s
[05:50:52]   12600/50673 타일 | 1,382건 | 4301s
[05:50:58]   12700/50673 타일 | 1,409건 | 4307s
[05:51:03]   12800/50673 타일 | 1,418건 | 4313s
[05:51:08]   12900/50673 타일 | 1,431건 | 4318s
[05:51:13]   13000/50673 타일 | 1,438건 | 4323s
[05:51:18]   13100/50673 타일 | 1,450건 | 4328s
[05:51:23]   13200/50673 타일 | 1,450건 | 4332s
[05:51:27]   13300/50673 타일 | 1,450건 | 4337s
[05:51:32]   13400/50673 타일 | 1,456건 | 4342s
[05:51:37]   13500/50673 타일 | 1,456건 | 4346s
[05:51:42]   13600/50673 타일 | 1,456건 | 4351s
[05:51:47]   13700/50673 타일 | 1,460건 | 4356s
[05:51:52]   13800/50673 타일 | 1,468건 | 4362s
[05:51:57]   13900/50673 타일 | 1,468건 | 4366s
[05:52:02]   14000/50673 타일 | 1,468건 | 4371s
[05:52:07]   14100/50673 타일 | 1,468건 | 4376s
[05:52:12]   14200/50673 타일 | 1,468건 | 4381s
[05:52:17]   14300/50673 타일 | 1,468건 | 4386s
[05:52:22]   14400/50673 타일 | 1,468건 | 4391s
[05:52:26]   14500/50673 타일 | 1,468건 | 4396s
[05:52:32]   14600/50673 타일 | 1,473건 | 4401s
[05:52:37]   14700/50673 타일 | 1,473건 | 4406s
[05:52:41]   14800/50673 타일 | 1,473건 | 4411s
[05:52:46]   14900/50673 타일 | 1,473건 | 4415s
[05:52:51]   15000/50673 타일 | 1,473건 | 4420s
[05:52:55]   15100/50673 타일 | 1,473건 | 4425s
[05:53:00]   15200/50673 타일 | 1,473건 | 4429s
[05:53:05]   15300/50673 타일 | 1,473건 | 4434s
[05:53:09]   15400/50673 타일 | 1,473건 | 4439s
[05:53:14]   15500/50673 타일 | 1,473건 | 4443s
[05:53:19]   15600/50673 타일 | 1,473건 | 4448s
[05:53:24]   15700/50673 타일 | 1,473건 | 4453s
[05:53:29]   15800/50673 타일 | 1,473건 | 4458s
[05:53:34]   15900/50673 타일 | 1,476건 | 4463s
[05:53:39]   16000/50673 타일 | 1,476건 | 4468s
[05:53:44]   16100/50673 타일 | 1,476건 | 4473s
[05:53:48]   16200/50673 타일 | 1,476건 | 4478s
[05:53:53]   16300/50673 타일 | 1,476건 | 4482s
[05:53:58]   16400/50673 타일 | 1,476건 | 4487s
[05:54:03]   16500/50673 타일 | 1,476건 | 4492s
[05:54:07]   16600/50673 타일 | 1,476건 | 4497s
[05:54:12]   16700/50673 타일 | 1,476건 | 4501s
[05:54:16]   16800/50673 타일 | 1,476건 | 4506s
[05:54:21]   16900/50673 타일 | 1,476건 | 4510s
[05:54:25]   17000/50673 타일 | 1,476건 | 4515s
[05:54:31]   17100/50673 타일 | 1,476건 | 4520s
[05:54:36]   17200/50673 타일 | 1,476건 | 4525s
[05:54:40]   17300/50673 타일 | 1,476건 | 4530s
[05:54:45]   17400/50673 타일 | 1,476건 | 4534s
[05:54:50]   17500/50673 타일 | 1,476건 | 4539s
[05:54:55]   17600/50673 타일 | 1,479건 | 4544s
[05:55:00]   17700/50673 타일 | 1,498건 | 4549s
[05:55:05]   17800/50673 타일 | 1,501건 | 4554s
[05:55:10]   17900/50673 타일 | 1,501건 | 4559s
[05:55:15]   18000/50673 타일 | 1,511건 | 4564s
[05:55:19]   18100/50673 타일 | 1,511건 | 4569s
[05:55:24]   18200/50673 타일 | 1,511건 | 4573s
[05:55:29]   18300/50673 타일 | 1,511건 | 4579s
[05:55:34]   18400/50673 타일 | 1,511건 | 4583s
[05:55:39]   18500/50673 타일 | 1,511건 | 4588s
[05:55:44]   18600/50673 타일 | 1,511건 | 4593s
[05:55:48]   18700/50673 타일 | 1,511건 | 4597s
[05:55:53]   18800/50673 타일 | 1,511건 | 4602s
[05:55:58]   18900/50673 타일 | 1,511건 | 4607s
[05:56:03]   19000/50673 타일 | 1,511건 | 4612s
[05:56:07]   19100/50673 타일 | 1,511건 | 4617s
[05:56:12]   19200/50673 타일 | 1,511건 | 4621s
[05:56:17]   19300/50673 타일 | 1,511건 | 4626s
[05:56:22]   19400/50673 타일 | 1,511건 | 4631s
[05:56:26]   19500/50673 타일 | 1,511건 | 4635s
[05:56:31]   19600/50673 타일 | 1,511건 | 4640s
[05:56:35]   19700/50673 타일 | 1,511건 | 4645s
[05:56:40]   19800/50673 타일 | 1,511건 | 4649s
[05:56:45]   19900/50673 타일 | 1,516건 | 4655s
[05:56:50]   20000/50673 타일 | 1,516건 | 4659s
[05:56:55]   20100/50673 타일 | 1,516건 | 4664s
[05:57:00]   20200/50673 타일 | 1,516건 | 4669s
[05:57:05]   20300/50673 타일 | 1,516건 | 4674s
[05:57:10]   20400/50673 타일 | 1,516건 | 4679s
[05:57:14]   20500/50673 타일 | 1,516건 | 4683s
[05:57:19]   20600/50673 타일 | 1,517건 | 4688s
[05:57:24]   20700/50673 타일 | 1,523건 | 4693s
[05:57:28]   20800/50673 타일 | 1,523건 | 4697s
[05:57:33]   20900/50673 타일 | 1,523건 | 4702s
[05:57:38]   21000/50673 타일 | 1,523건 | 4707s
[05:57:43]   21100/50673 타일 | 1,523건 | 4712s
[05:57:47]   21200/50673 타일 | 1,523건 | 4717s
[05:57:52]   21300/50673 타일 | 1,523건 | 4722s
[05:57:57]   21400/50673 타일 | 1,523건 | 4726s
[05:58:02]   21500/50673 타일 | 1,523건 | 4731s
[05:58:07]   21600/50673 타일 | 1,523건 | 4736s
[05:58:12]   21700/50673 타일 | 1,523건 | 4741s
[05:58:16]   21800/50673 타일 | 1,523건 | 4745s
[05:58:21]   21900/50673 타일 | 1,523건 | 4750s
[05:58:25]   22000/50673 타일 | 1,523건 | 4755s
[05:58:30]   22100/50673 타일 | 1,524건 | 4759s
[05:58:35]   22200/50673 타일 | 1,525건 | 4764s
[05:58:39]   22300/50673 타일 | 1,525건 | 4769s
